"","JCI.Open","JCI.High","JCI.Low","JCI.Close","JCI.Volume","JCI.Adjusted"
"2002-07-05",27.025583,28.170734,26.983942,27.920883,5429800,10.66728
"2002-07-08",28.004168,29.378349,27.275434,27.691853,9942200,10.579775
"2002-07-09",27.587749,28.837006,27.379539,28.837006,8938800,11.017287
"2002-07-10",29.149319,29.253424,26.692448,27.067225,13870900,10.341132
"2002-07-11",27.171329,30.398577,26.442596,30.398577,11234000,11.613887
"2002-07-12",29.669844,30.190367,28.358124,28.587154,10032100,10.921828
"2002-07-15",27.900063,30.50268,27.879242,30.148726,14647300,11.518431
"2002-07-16",26.650806,28.087452,25.963715,26.671627,16671800,10.189991
"2002-07-17",27.483644,27.775137,20.300419,24.943489,33048200,9.529755
"2002-07-18",24.943489,25.922073,23.777515,24.818563,11324400,9.482025
"2002-07-19",24.527071,26.754911,23.65259,26.005358,17846100,9.935443
"2002-07-22",25.609758,26.629986,24.464607,24.672817,9832500,9.42634
"2002-07-23",24.256397,25.526476,22.070198,22.174303,14902800,8.471781
"2002-07-24",20.716837,24.110651,19.363476,20.820942,17748700,7.954717
"2002-07-25",20.716837,20.716837,14.533018,17.177277,68950900,6.562646
"2002-07-26",22.903036,25.297445,21.86199,25.047594,37428800,9.569528
"2002-07-29",26.338491,27.691853,25.755507,26.27603,12873800,10.038853
"2002-07-30",26.06782,28.857826,25.19334,28.628796,12726100,10.937737
"2002-07-31",28.628796,28.628796,26.442596,26.650806,9995100,10.18204
"2002-08-01",26.442596,27.587749,25.817968,26.671627,9913600,10.189991
"2002-08-02",26.671627,27.795958,25.734684,27.795958,9802200,10.619548
"2002-08-05",28.420586,28.670437,26.06782,26.213566,8727900,10.014988
"2002-08-06",26.754911,27.504465,26.50506,26.567522,8953700,10.15022
"2002-08-07",26.754911,27.025583,24.402145,25.422371,10377900,9.712712
"2002-08-08",25.40155,26.213566,24.610353,25.19334,8613200,9.625212
"2002-08-09",24.672817,25.464012,24.256397,25.464012,4930300,9.728617
"2002-08-12",24.98513,26.734091,24.881025,26.421776,5034000,10.094535
"2002-08-13",26.046999,26.879837,25.630581,25.85961,6717100,9.879757
"2002-08-14",25.85961,26.879837,25.047594,26.859016,5582800,10.261589
"2002-08-15",26.859016,28.004168,26.005358,27.60857,9785300,10.547956
"2002-08-16",27.358719,28.420586,26.859016,27.691853,6077700,10.579775
"2002-08-19",28.316483,31.314697,27.775137,30.190367,14390800,11.534341
"2002-08-20",30.190367,32.272461,29.982157,31.960146,10743100,12.210494
"2002-08-21",32.834625,34.87508,32.522312,34.812614,15521400,13.300294
"2002-08-22",34.812614,36.957172,34.396198,34.812614,14043400,13.300294
"2002-08-23",33.938137,35.145752,33.022015,33.958958,9507100,12.97415
"2002-08-26",34.562763,35.166573,33.917316,34.333733,8789500,13.117333
"2002-08-27",35.291496,36.103516,34.271271,35.353962,9081700,13.507117
"2002-08-28",34.45866,34.937542,31.231413,33.126118,10652400,12.655955
"2002-08-29",32.272461,33.001194,31.876863,32.584774,7247300,12.449133
"2002-08-30",32.584774,34.208809,31.960146,32.66806,5523200,12.480952
"2002-09-03",31.543728,32.584774,30.71089,32.45985,8115300,12.401402
"2002-09-04",32.522312,33.292686,31.418802,32.23082,6367700,12.313904
"2002-09-05",31.439623,32.293282,31.231413,31.751938,4882100,12.130948
"2002-09-06",32.293282,32.688881,31.023205,31.543728,6419000,12.051398
"2002-09-09",31.231413,32.314102,31.044025,32.272461,5505000,12.32982
"2002-09-10",32.376564,33.438435,31.231413,33.105297,5347400,12.648
"2002-09-11",33.938137,37.144562,33.938137,37.061279,13766800,14.301965
"2002-09-12",38.310535,38.518742,36.894711,38.414639,14430600,14.824229
"2002-09-13",36.332546,36.332546,35.104111,35.145752,9719700,13.562765
"2002-09-16",34.562763,35.083286,33.271866,34.43784,7800300,13.28958
"2002-09-17",34.45866,35.166573,32.730522,35.166573,10081100,13.570794
"2002-09-18",34.354553,34.708511,33.105297,33.146942,7655200,12.791426
"2002-09-19",32.272461,35.020824,31.481264,31.83522,7711600,12.285229
"2002-09-20",32.272461,32.272461,30.440218,31.14813,8663700,12.02008
"2002-09-23",29.149319,30.190367,28.732901,29.149319,8781300,11.248736
"2002-09-24",28.316483,29.315887,27.650211,28.29566,8881500,10.919315
"2002-09-25",30.565144,31.481264,28.649616,31.231413,13631100,12.052217
"2002-09-26",31.543728,32.272461,30.211187,31.710295,9677800,12.237018
"2002-09-27",31.231413,31.356339,30.002977,30.044621,4799100,11.604139
"2002-09-30",28.108273,30.398577,26.921478,29.357529,12115900,11.338763
"2002-10-01",29.357529,30.086262,28.337303,29.503275,6114000,11.395058
"2002-10-02",29.565739,29.919695,27.733496,28.004168,6945600,10.816051
"2002-10-03",28.024988,29.232603,27.733496,28.024988,6147800,10.8241
"2002-10-04",28.212378,28.628796,26.50506,27.171329,5666200,10.49439
"2002-10-07",26.859016,27.442001,25.068415,25.276625,7489100,9.762593
"2002-10-08",25.505655,27.317076,24.776922,26.983942,8975300,10.422012
"2002-10-09",26.650806,26.650806,25.505655,25.609758,6571400,9.891264
"2002-10-10",25.609758,26.983942,24.922668,26.859016,5866700,10.373766
"2002-10-11",28.108273,29.024393,27.900063,28.399765,6267400,10.968842
"2002-10-14",27.275434,27.962526,26.609165,26.900658,5502100,10.389849
"2002-10-15",27.691853,28.524691,25.19334,26.48424,18392000,10.229009
"2002-10-16",26.48424,27.691853,25.984535,26.796553,6742900,10.349636
"2002-10-17",27.171329,27.587749,24.98513,25.713863,8607900,9.931473
"2002-10-18",25.19334,26.192745,25.005951,26.026178,6814500,10.052094
"2002-10-21",25.85961,27.587749,25.713863,27.212973,7670000,10.510471
"2002-10-22",26.650806,28.524691,26.463417,27.962526,6212900,10.799972
"2002-10-23",27.816778,29.149319,27.691853,29.024393,5836000,11.210095
"2002-10-24",30.190367,33.105297,30.127903,32.25164,16168200,12.45656
"2002-10-25",31.335518,32.189178,30.73171,32.064251,7784900,12.384179
"2002-10-28",32.897091,32.897091,29.878052,30.669249,7701000,11.845387
"2002-10-29",30.086262,30.814995,29.773947,30.398577,5718200,11.740848
"2002-10-30",29.878052,31.14813,29.857231,30.294472,5078300,11.700644
"2002-10-31",30.294472,30.9191,29.898872,30.107082,3229000,11.628258
"2002-11-01",29.794769,30.440218,29.565739,30.252829,4429000,11.684557
"2002-11-04",31.023205,32.168358,31.002384,31.689474,7046000,12.239433
"2002-11-05",31.023205,32.147533,31.023205,31.793579,3857200,12.279641
"2002-11-06",31.960146,33.729927,31.876863,33.126118,7801100,12.794305
"2002-11-07",33.001194,33.521717,32.02261,32.272461,5454100,12.4646
"2002-11-08",32.376564,32.772163,31.044025,32.23082,3973400,12.448514
"2002-11-11",31.856041,32.04343,30.606785,30.814995,3723500,11.901677
"2002-11-12",31.231413,31.543728,30.50268,31.231413,4644500,12.062515
"2002-11-13",30.981562,32.688881,30.73171,31.273056,5635200,12.078605
"2002-11-14",31.751938,32.25164,31.627012,32.064251,3417200,12.384179
"2002-11-15",31.023205,32.168358,30.9191,31.960146,4905700,12.343968
"2002-11-18",32.272461,33.542538,31.960146,33.396793,5624400,12.898852
"2002-11-19",33.209404,34.979183,33.084476,34.45866,6989200,13.308976
"2002-11-20",34.25045,35.124931,33.62582,34.146347,6101800,13.188348
"2002-11-21",32.917912,37.102921,32.66806,36.603218,16450100,14.13727
"2002-11-22",35.582989,36.270081,34.770973,35.187393,9060800,13.590429
"2002-11-25",35.395603,35.395603,33.62582,34.770973,8300400,13.429599
"2002-11-26",35.916126,36.644859,35.187393,35.562168,8582200,13.735179
"2002-11-27",36.020229,37.498516,35.812019,36.748962,7846400,14.193559
"2002-11-29",37.436054,38.831059,36.748962,36.957172,3663500,14.273987
"2002-12-02",38.518742,38.935162,36.624039,36.894711,7727900,14.249846
"2002-12-03",36.894711,37.373592,35.895306,36.04105,4479700,13.920139
"2002-12-04",35.187393,36.957172,34.937542,35.499706,6173500,13.711055
"2002-12-05",35.520527,35.520527,34.43784,35.187393,5392200,13.590429
"2002-12-06",34.417019,35.145752,34.354553,34.770973,3599500,13.429599
"2002-12-09",34.354553,34.770973,33.729927,33.81321,4482500,13.059685
"2002-12-10",33.83403,35.770378,33.83403,35.728737,4313000,13.799522
"2002-12-11",35.728737,35.728737,34.916721,35.395603,4146700,13.809999
"2002-12-12",35.499706,36.04105,35.145752,35.687096,3704900,13.923733
"2002-12-13",34.812614,35.187393,33.646645,33.896496,5342600,13.225112
"2002-12-16",34.25045,35.728737,34.22963,35.666275,5475000,13.915603
"2002-12-17",35.395603,36.165977,34.750153,35.083286,3788600,13.688144
"2002-12-18",34.562763,35.603813,34.562763,35.353962,4736100,13.793754
"2002-12-19",34.770973,35.562168,34.541943,34.812614,4082500,13.582544
"2002-12-20",34.354553,35.083286,33.209404,33.355148,10292500,13.013885
"2002-12-23",33.313507,34.146347,32.813805,33.792389,6289700,13.184487
"2002-12-24",33.105297,33.605,33.105297,33.292686,2157800,12.989532
"2002-12-26",33.292686,33.62582,32.688881,32.855446,3413600,12.818926
"2002-12-27",32.168358,32.792984,31.335518,31.585369,5865900,12.323391
"2002-12-30",31.543728,32.397385,31.335518,31.960146,6673000,12.480314
"2002-12-31",34.791794,36.311722,34.45866,35.562168,19481300,13.886889
"2003-01-02",36.020229,36.228439,35.083286,35.916126,8634100,14.025114
"2003-01-03",35.916126,36.415829,35.562168,36.103516,5336300,14.098272
"2003-01-06",35.395603,36.020229,34.312912,34.417019,12966500,13.439705
"2003-01-07",33.83403,36.644859,33.667465,35.936947,51785300,14.033239
"2003-01-08",36.66568,36.686501,35.083286,35.187393,34192000,13.740536
"2003-01-09",35.645454,36.436649,35.208214,35.936947,21366500,14.033239
"2003-01-10",35.936947,36.436649,35.395603,35.895306,14502400,14.016977
"2003-01-13",36.124336,36.436649,35.437244,36.103516,7569800,14.098272
"2003-01-14",36.103516,36.957172,35.936947,36.936352,11265100,14.4235
"2003-01-15",37.061279,37.685905,36.436649,37.269485,18635900,14.553584
"2003-01-16",37.373592,38.185608,37.311131,37.894115,17686400,14.797505
"2003-01-17",37.685905,37.685905,36.87389,37.207024,9750900,14.5292
"2003-01-21",36.853069,36.957172,35.249855,35.624634,13061200,13.911283
"2003-01-22",34.770973,35.187393,33.188583,34.354553,16103700,13.415311
"2003-01-23",34.45866,34.958363,33.459255,34.604404,11816800,13.512883
"2003-01-24",34.354553,34.43784,33.396793,33.709106,8332700,13.16328
"2003-01-27",33.313507,33.938137,32.543133,32.897091,6659900,12.846188
"2003-01-28",33.188583,33.709106,32.897091,33.688286,5366400,13.15514
"2003-01-29",33.709106,33.958958,33.022015,33.729927,5422300,13.171405
"2003-01-30",33.938137,34.063061,32.897091,32.938732,5321300,12.86245
"2003-01-31",32.792984,33.605,32.792984,33.334328,5640900,13.01692
"2003-02-03",33.688286,33.792389,33.126118,33.417614,3807100,13.049443
"2003-02-04",32.897091,32.980373,32.355743,32.66806,5755100,12.75675
"2003-02-05",32.897091,33.292686,32.314102,32.480671,5377700,12.683572
"2003-02-06",32.543133,32.751343,31.856041,32.189178,4610000,12.569754
"2003-02-07",32.314102,32.543133,31.502087,31.897684,4154200,12.455915
"2003-02-10",31.960146,32.168358,31.314697,31.83522,4240100,12.431525
"2003-02-11",31.543728,32.064251,31.314697,31.439623,4191600,12.277053
"2003-02-12",31.335518,31.585369,30.065441,30.440218,6425600,11.886788
"2003-02-13",30.440218,30.606785,29.419992,30.127903,9153700,11.764827
"2003-02-14",30.190367,31.689474,30.148726,31.689474,5129000,12.374617
"2003-02-18",32.168358,32.501492,31.856041,32.376564,3547100,12.642925
"2003-02-19",32.355743,32.480671,31.585369,31.772758,3388000,12.40714
"2003-02-20",31.647833,31.856041,30.773354,31.168951,4791200,12.171355
"2003-02-21",31.231413,31.314697,30.71089,30.835815,5406800,12.041272
"2003-02-24",29.982157,30.50268,28.920288,29.066036,12881000,11.350177
"2003-02-25",29.149319,29.794769,28.607975,29.711485,5519600,11.602217
"2003-02-26",29.982157,31.377161,29.81559,30.71089,10112600,11.992481
"2003-02-27",31.023205,31.60619,30.71089,31.335518,5925800,12.236394
"2003-02-28",31.335518,32.001789,30.565144,30.814995,5844200,12.033137
"2003-03-03",31.335518,31.585369,30.73171,30.877457,4518100,12.057528
"2003-03-04",30.544323,31.314697,30.50268,30.565144,3670200,11.935573
"2003-03-05",30.50268,30.794174,29.711485,30.190367,4222200,11.789226
"2003-03-06",29.628201,30.50268,29.419992,29.524096,3969200,11.529047
"2003-03-07",29.39917,30.336113,29.086857,30.127903,4515400,11.764827
"2003-03-10",29.961336,30.044621,29.149319,29.211782,4271200,11.407084
"2003-03-11",29.232603,29.544918,28.524691,28.524691,5947400,11.138783
"2003-03-12",28.524691,29.253424,27.941704,29.211782,6421100,11.552889
"2003-03-13",27.691853,28.524691,25.214161,25.588938,43073900,10.120106
"2003-03-14",25.85961,25.922073,23.319456,23.944084,22673800,9.469586
"2003-03-17",23.839979,26.338491,23.715054,25.942894,14817100,10.260084
"2003-03-18",26.234388,26.754911,25.630581,26.338491,8363600,10.416538
"2003-03-19",26.588343,27.650211,26.234388,27.421181,10078300,10.844734
"2003-03-20",27.275434,28.004168,26.692448,27.900063,7932300,11.034126
"2003-03-21",27.879242,28.628796,26.879837,27.650211,9242200,10.935309
"2003-03-24",26.546701,26.942299,26.29685,26.442596,5155500,10.457713
"2003-03-25",26.442596,27.129688,26.109461,27.025583,7210500,10.688276
"2003-03-26",27.025583,27.358719,26.609165,27.108868,5507600,10.72122
"2003-03-27",26.754911,27.337898,26.692448,27.233793,3074100,10.770617
"2003-03-28",27.171329,27.525286,27.067225,27.212973,4043500,10.773091
"2003-03-31",26.96312,27.025583,26.567522,26.775732,5247500,10.600005
"2003-04-01",26.96312,27.671032,26.817373,27.483644,5944900,10.880252
"2003-04-02",27.900063,28.628796,27.879242,28.024988,6759600,11.094562
"2003-04-03",28.212378,28.420586,28.004168,28.004168,6871500,11.08631
"2003-04-04",28.212378,28.316483,27.150509,27.462824,6249400,10.872006
"2003-04-07",28.316483,28.545511,27.920883,28.337303,6631500,11.218197
"2003-04-08",28.420586,28.920288,27.858421,28.71208,5079800,11.366565
"2003-04-09",28.628796,29.190962,28.108273,28.108273,3626700,11.127527
"2003-04-10",28.191557,28.545511,27.920883,28.29566,5005900,11.201714
"2003-04-11",27.691853,28.462229,27.067225,27.483644,3587400,10.880252
"2003-04-14",27.275434,27.358719,26.734091,27.19215,6258800,10.764851
"2003-04-15",26.96312,28.254019,26.859016,28.191557,5292500,11.160501
"2003-04-16",28.004168,28.066631,27.254614,27.317076,4543700,10.814315
"2003-04-17",27.067225,28.108273,27.025583,27.879242,5540700,11.036861
"2003-04-21",27.795958,29.190962,27.60857,29.149319,5726600,11.539661
"2003-04-22",29.045216,30.127903,28.837006,29.898872,7771100,11.836391
"2003-04-23",29.732306,30.669249,29.565739,30.606785,7826100,12.116641
"2003-04-24",30.585964,31.023205,30.252829,30.71089,5799100,12.157857
"2003-04-25",30.9191,31.189772,30.044621,30.419397,4321100,12.042451
"2003-04-28",30.606785,31.481264,30.481859,31.314697,6105300,12.396893
"2003-04-29",31.502087,32.147533,31.356339,32.001789,5616400,12.668905
"2003-04-30",30.814995,33.001194,29.982157,32.480671,34155500,12.858476
"2003-05-01",32.584774,34.04224,32.293282,33.480076,15538900,13.254123
"2003-05-02",33.62582,35.291496,33.563358,34.937542,10496600,13.831109
"2003-05-05",34.104702,34.770973,33.334328,33.584179,8406400,13.295337
"2003-05-06",33.584179,34.500301,33.313507,34.354553,7151900,13.600314
"2003-05-07",34.146347,34.417019,33.126118,33.313507,5841900,13.188178
"2003-05-08",33.001194,33.313507,32.272461,32.751343,6923100,12.965638
"2003-05-09",32.792984,33.83403,32.772163,33.500896,3907300,13.262368
"2003-05-12",33.251045,33.688286,33.042835,33.500896,3902400,13.262368
"2003-05-13",33.417614,34.729332,33.313507,34.541943,6943700,13.6745
"2003-05-14",34.916721,35.083286,34.22963,34.708511,3935400,13.740438
"2003-05-15",34.916721,35.562168,34.625229,35.395603,6493800,14.012445
"2003-05-16",35.083286,35.770378,34.979183,35.166573,4304800,13.921773
"2003-05-19",34.87508,35.020824,33.854851,34.02142,4710200,13.468431
"2003-05-20",34.146347,34.333733,33.022015,33.521717,4080000,13.270614
"2003-05-21",33.209404,34.604404,33.209404,34.479481,6186500,13.649775
"2003-05-22",34.354553,35.832844,34.271271,35.645454,6466400,14.111352
"2003-05-23",35.728737,36.228439,35.707916,35.957767,4326500,14.234993
"2003-05-27",35.812019,37.477695,35.707916,37.123741,9487900,14.696576
"2003-05-28",37.269485,37.977398,37.186203,37.956577,9305600,15.026279
"2003-05-29",37.935757,38.081505,36.228439,36.45747,8295400,14.432821
"2003-05-30",36.748962,37.852474,36.748962,36.853069,7614400,14.589421
"2003-06-02",37.269485,37.790012,36.915531,37.040455,6325300,14.663611
"2003-06-03",37.165382,38.26889,37.102921,37.227844,9570300,14.737801
"2003-06-04",37.227844,38.019039,37.165382,37.519337,6781300,14.853187
"2003-06-05",37.519337,37.790012,37.227844,37.436054,4766600,14.820208
"2003-06-06",38.102325,38.164787,37.227844,37.352772,6790400,14.787237
"2003-06-09",37.269485,37.748367,37.165382,37.456875,4701700,14.82846
"2003-06-10",37.477695,37.769188,37.415234,37.769188,4168600,14.952102
"2003-06-11",37.831654,40.580017,37.790012,39.809643,17650000,15.911543
"2003-06-12",40.392628,40.600838,38.997623,39.809643,7887400,15.911543
"2003-06-13",39.976208,40.45509,39.538971,40.184418,6635800,16.061337
"2003-06-16",40.288525,40.809048,39.913746,40.746586,6333700,16.286024
"2003-06-17",41.600243,41.600243,40.205238,41.475319,8229900,16.577297
"2003-06-18",41.49614,42.058304,40.87151,41.038078,7225500,16.402548
"2003-06-19",41.246288,41.350391,40.517555,40.704941,3465600,16.269384
"2003-06-20",41.017258,41.225468,40.184418,40.246883,6833800,16.086304
"2003-06-23",40.080315,40.89233,39.28912,39.414043,6399200,15.753419
"2003-06-24",39.247475,40.080315,39.039268,39.060089,4855700,15.611945
"2003-06-25",39.060089,39.768002,39.039268,39.226654,4747100,15.678528
"2003-06-26",39.247475,40.038673,39.10173,40.038673,4052600,16.003075
"2003-06-27",40.288525,40.496735,39.684715,39.976208,3855300,15.988928
"2003-06-30",39.976208,40.288525,39.10173,39.51815,3630300,15.805717
"2003-07-01",39.143372,39.28912,38.102325,39.247475,6502500,15.697457
