"","PNR.Open","PNR.High","PNR.Low","PNR.Close","PNR.Volume","PNR.Adjusted"
"2010-12-17",24.398926,24.486233,24.170584,24.43922,1336800,20.532822
"2010-12-20",24.560108,24.600403,24.351913,24.466085,749400,20.555391
"2010-12-21",24.486233,24.996641,24.472801,24.949631,699900,20.961649
"2010-12-22",24.882471,24.976494,24.499664,24.513096,1188500,20.594891
"2010-12-23",24.452652,24.714573,24.345198,24.553392,467200,20.628742
"2010-12-27",24.432505,24.613834,24.298187,24.57354,290000,20.645674
"2010-12-28",24.694426,24.741438,24.331766,24.680994,476600,20.735952
"2010-12-29",24.714573,24.781733,24.546675,24.593687,229100,20.662605
"2010-12-30",24.607119,24.768301,24.566824,24.68771,390200,20.741592
"2010-12-31",24.633982,24.721289,24.499664,24.519812,290900,20.600531
"2011-01-03",24.734722,24.989925,24.680994,24.835461,480900,20.865728
"2011-01-04",24.828745,24.875755,24.089993,24.43922,624300,20.532822
"2011-01-05",24.331766,24.707857,24.331766,24.452652,580400,20.544106
"2011-01-06",24.499664,24.98321,24.499664,24.566824,689700,20.640028
"2011-01-07",24.600403,24.922768,24.257891,24.526527,610600,20.606171
"2011-01-10",24.137005,24.338482,23.546003,24.21088,1529500,20.340982
"2011-01-11",24.291471,24.593687,24.184015,24.519812,839400,20.600531
"2011-01-12",24.680994,24.949631,24.633982,24.781733,576800,20.820585
"2011-01-13",24.741438,24.976494,24.741438,24.882471,558900,20.905224
"2011-01-14",24.835461,24.848892,24.640699,24.835461,329800,20.865728
"2011-01-18",24.768301,24.949631,24.593687,24.936199,1023900,20.950363
"2011-01-19",24.902618,25.077232,24.398926,24.50638,465100,20.589252
"2011-01-20",24.398926,24.513096,24.029551,24.056414,736700,20.211201
"2011-01-21",24.237743,24.284756,23.875084,23.888515,543600,20.070148
"2011-01-24",23.942244,24.533243,23.928812,24.479517,740000,20.566677
"2011-01-25",24.412357,24.607119,24.251175,24.607119,598800,20.673882
"2011-01-26",24.566824,24.728004,24.459368,24.62055,803400,20.798697
"2011-01-27",24.586971,24.680994,24.231028,24.459368,691700,20.662539
"2011-01-28",24.50638,24.761585,23.935528,24.022835,990900,20.29377
"2011-01-31",24.096708,24.43922,24.069845,24.291471,1403500,20.520704
"2011-02-01",24.419073,25.036938,24.358629,25.036938,1028400,21.15045
"2011-02-02",24.882471,25.486904,24.808596,25.292143,1088700,21.366037
"2011-02-03",25.305574,25.433176,25.01679,25.325722,824300,21.394407
"2011-02-04",25.258562,25.681665,25.097382,25.641371,617900,21.661058
"2011-02-07",25.641371,25.782404,25.453325,25.601074,449800,21.62702
"2011-02-08",25.594358,25.67495,25.419744,25.574211,364200,21.604326
"2011-02-09",25.49362,25.513767,25.191404,25.332438,461100,21.400078
"2011-02-10",25.245131,25.695097,25.245131,25.49362,304000,21.536245
"2011-02-11",25.406313,25.668234,25.359301,25.614506,333200,21.638357
"2011-02-14",25.654802,25.695097,25.56078,25.634655,260400,21.655386
"2011-02-15",25.580927,25.614506,25.413029,25.554064,260400,21.587303
"2011-02-16",25.587643,25.903292,25.540632,25.554064,645400,21.587303
"2011-02-17",25.507051,25.970449,25.460041,25.883142,382600,21.865295
"2011-02-18",25.876427,26.171928,25.775688,25.910007,596300,21.887995
"2011-02-22",25.641371,25.883142,25.043653,25.050369,700200,21.161798
"2011-02-23",25.104097,25.37945,24.479517,24.721289,906600,20.883797
"2011-02-24",24.68771,24.909334,24.345198,24.533243,932700,20.724943
"2011-02-25",24.68771,25.083948,24.539959,24.989925,498600,21.110737
"2011-02-28",25.083948,25.325722,24.86904,24.902618,483300,21.03698
"2011-03-01",25.057085,25.104097,24.372063,24.466085,517400,20.668211
"2011-03-02",24.398926,24.694426,24.351913,24.533243,554900,20.724943
"2011-03-03",24.795164,25.271996,24.795164,25.083948,508600,21.190165
"2011-03-04",25.090666,25.110813,24.445936,24.647415,658800,20.821398
"2011-03-07",24.680994,24.754869,23.895231,24.204165,1431500,20.446955
"2011-03-08",24.244459,25.077232,24.130289,24.916052,937900,21.048332
"2011-03-09",24.889187,24.996641,24.627266,24.775017,933900,20.929188
"2011-03-10",24.425789,24.486233,24.049698,24.137005,734900,20.390215
"2011-03-11",23.928812,24.398926,23.928812,24.284756,889200,20.515026
"2011-03-14",24.116858,24.318335,24.009403,24.163868,842900,20.412909
"2011-03-15",23.485561,24.197449,23.40497,23.989254,647800,20.265402
"2011-03-16",23.928812,24.190733,23.687038,23.801208,849100,20.106543
"2011-03-17",24.237743,24.351913,23.962391,24.103426,531700,20.361849
"2011-03-18",24.378778,24.499664,24.163868,24.257891,446700,20.492336
"2011-03-21",24.57354,25.090666,24.57354,24.902618,547900,21.03698
"2011-03-22",24.875755,25.036938,24.795164,24.902618,1037500,21.03698
"2011-03-23",24.788448,24.842176,24.39221,24.754869,422500,20.912167
"2011-03-24",24.848892,25.13096,24.553392,25.003359,632900,21.122087
"2011-03-25",25.043653,25.298859,24.942915,25.043653,537500,21.15613
"2011-03-28",25.097382,25.292143,25.010075,25.057085,449800,21.167467
"2011-03-29",25.063801,25.278711,24.98321,25.278711,569000,21.354698
"2011-03-30",25.392881,25.433176,25.144392,25.339153,988100,21.405758
"2011-03-31",25.359301,25.661518,25.31229,25.37945,711400,21.439798
"2011-04-01",25.533915,25.621222,25.439892,25.520483,709800,21.558933
"2011-04-04",25.957018,26.259233,25.829416,25.856279,2242200,21.842607
"2011-04-05",26.084621,26.4137,25.836132,26.359974,2173400,22.268114
"2011-04-06",26.507723,26.7092,26.420416,26.514439,1514400,22.398598
"2011-04-07",26.507723,26.662189,26.192076,26.353258,1131300,22.26244
"2011-04-08",26.453997,26.521154,25.950302,26.1182,1306800,22.063871
"2011-04-11",26.077904,26.265951,25.78912,25.950302,783000,21.922035
"2011-04-12",25.795835,25.842848,25.419744,25.527199,714400,21.564606
"2011-04-13",25.634655,25.755541,25.413029,25.500336,778500,21.541912
"2011-04-14",25.278711,25.453325,25.104097,25.319006,1052100,21.388735
"2011-04-15",25.345869,25.500336,25.251846,25.413029,1148000,21.468166
"2011-04-18",25.057085,25.097382,24.674278,24.848892,1520100,20.991602
"2011-04-19",25.003359,25.251846,24.949631,25.19812,821400,21.286613
"2011-04-20",25.554064,25.856279,25.554064,25.708529,655600,21.717793
"2011-04-21",25.688381,26.017462,25.688381,26.00403,802700,21.967426
"2011-04-25",26.00403,26.212223,25.903292,26.138348,1146300,22.080883
"2011-04-26",26.722633,27.051712,26.400269,26.642042,2382400,22.506393
"2011-04-27",26.621895,26.769644,26.131632,26.601746,1206900,22.586224
"2011-04-28",26.615177,26.836803,26.574883,26.823372,1241900,22.774399
"2011-04-29",26.863667,27.092009,26.823372,26.971121,1098800,22.899841
"2011-05-02",27.125587,27.246473,26.99127,27.031565,840600,22.951162
"2011-05-03",26.850235,27.199463,26.675621,26.742781,747000,22.705971
"2011-05-04",26.736065,26.803225,26.312962,26.406984,866400,22.420858
"2011-05-05",26.239086,26.548019,26.017462,26.18536,587200,22.232695
"2011-05-06",26.494291,26.695768,26.111485,26.239086,533500,22.278311
"2011-05-09",26.212223,26.689053,26.111485,26.48086,611900,22.483587
"2011-05-10",26.521154,26.964405,26.487576,26.863667,615700,22.808607
"2011-05-11",26.836803,26.836803,26.29953,26.433847,477600,22.443674
"2011-05-12",26.359974,26.850235,26.151779,26.816656,881400,22.768694
"2011-05-13",26.850235,26.910679,26.36669,26.467428,656500,22.472183
"2011-05-16",26.306246,26.635326,26.239086,26.326393,680300,22.352438
"2011-05-17",26.165211,26.265951,25.782404,26.091337,992500,22.152861
"2011-05-18",26.091337,26.507723,25.997314,26.447281,487600,22.455078
"2011-05-19",26.534588,26.756212,26.29953,26.574883,543700,22.563417
"2011-05-20",26.494291,26.568167,26.098053,26.198792,589300,22.244095
"2011-05-23",25.876427,25.977165,25.648087,25.836132,671500,21.936182
"2011-05-24",25.876427,26.030893,25.580927,25.775688,580500,21.884863
"2011-05-25",25.688381,26.534588,25.601074,26.467428,1225200,22.472183
"2011-05-26",26.319677,26.494291,26.00403,26.433847,1073500,22.443674
"2011-05-27",26.59503,26.863667,26.541304,26.762928,915200,22.723078
"2011-05-31",27.011417,27.192747,26.689053,27.186031,969900,23.082315
"2011-06-01",27.125587,27.192747,26.158495,26.158495,1119100,22.209883
"2011-06-02",26.18536,26.433847,25.957018,26.1182,843000,22.175673
"2011-06-03",26.138348,26.138348,25.574211,25.695097,1069300,21.816439
"2011-06-06",25.67495,25.775688,25.258562,25.31229,1106600,21.491415
"2011-06-07",25.480188,25.533915,25.157824,25.164539,1052100,21.365967
"2011-06-08",25.144392,25.224983,24.949631,25.01679,775900,21.24052
"2011-06-09",25.097382,25.500336,24.895903,25.399597,1149600,21.56554
"2011-06-10",25.238415,25.238415,24.788448,24.848892,785500,21.097971
"2011-06-13",24.969778,25.117529,24.835461,24.922768,533900,21.160686
