"","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted"
"2015-05-14",88.779999,89.589996,88.650002,88.739998,3228400,76.709473
"2015-05-15",88.5,88.559998,87.599998,88.43,3205000,76.44149
"2015-05-18",88.389999,88.5,87.650002,88.290001,3074400,76.320488
"2015-05-19",87.889999,87.910004,86.510002,87.239998,5676800,75.412819
"2015-05-20",87.629997,88.129997,87.129997,87.93,3841500,76.009277
"2015-05-21",88.230003,89.620003,87.940002,89.330002,8155500,77.21949
"2015-05-22",89.18,89.5,88.629997,88.629997,3483800,76.614388
"2015-05-26",88.129997,88.150002,87.290001,87.839996,3149600,75.93148
"2015-05-27",87.989998,88.82,87.650002,87.919998,4517100,76.000648
"2015-05-28",87.330002,87.449997,85.730003,86.010002,5899100,74.349571
"2015-05-29",85.739998,86.330002,85.110001,85.32,4685700,73.75312
"2015-06-01",86.059998,86.370003,84.699997,85.529999,3976900,73.934654
"2015-06-02",85.209999,86.68,85.07,86.169998,2817800,74.487869
"2015-06-03",86.599998,87.059998,85.809998,86.230003,2841800,74.539764
"2015-06-04",85.5,86.400002,85.32,85.470001,3775200,73.882782
"2015-06-05",85.010002,86.5,84.910004,86.050003,3937600,74.384155
"2015-06-08",85.800003,86.480003,85.779999,86.150002,3355800,74.470596
"2015-06-09",86.459999,87.620003,86.419998,86.730003,3984900,74.97197
"2015-06-10",87.449997,88.709999,87.360001,88.480003,4717100,76.484734
"2015-06-11",88.620003,88.760002,87.919998,88.169998,2872900,76.216736
"2015-06-12",87.949997,88.410004,87.57,87.849998,2212800,75.940117
"2015-06-15",87.139999,87.389999,86.349998,87.129997,2721000,75.317749
"2015-06-16",86.790001,87.019997,86.239998,86.589996,2895000,74.850937
"2015-06-17",86.889999,87.550003,86.32,87.25,3402800,75.421471
"2015-06-18",86.830002,87.739998,86.830002,87.440002,3372600,75.585709
"2015-06-19",87.269997,87.959999,87.150002,87.519997,3910900,75.654869
"2015-06-22",87.970001,88.32,87.709999,88.269997,3648600,76.3032
"2015-06-23",88.419998,88.620003,88.010002,88.449997,2539000,76.458771
"2015-06-24",88.790001,88.809998,88.07,88.169998,3413600,76.216736
"2015-06-25",88.220001,88.330002,86.660004,86.720001,3239100,74.963318
"2015-06-26",86.5,86.949997,85.809998,86.82,4387300,75.049774
"2015-06-29",86.220001,86.739998,85.099998,85.300003,4747300,73.73584
"2015-06-30",86.089996,86.25,84.800003,84.82,4077900,73.3209
"2015-07-01",85.389999,85.449997,83.540001,83.949997,5296200,72.568855
"2015-07-02",84.529999,84.779999,83.849998,84.379997,2582200,72.940544
"2015-07-06",83.650002,84.150002,82.730003,83.150002,4896600,71.877296
"2015-07-07",82.989998,84.120003,81.849998,83.989998,5192000,72.603432
"2015-07-08",83.050003,83.230003,81.760002,82.269997,4325100,71.1166
"2015-07-09",83.43,83.699997,81.459999,81.690002,4570700,70.615242
"2015-07-10",82.639999,82.910004,81.870003,82.150002,3495000,71.012878
"2015-07-13",82.870003,84.029999,82.68,83.639999,4228500,72.300888
"2015-07-14",83.529999,84.68,83.519997,84.459999,3797700,73.009705
"2015-07-15",84.550003,84.860001,83.75,84.160004,3661700,72.750397
"2015-07-16",84.75,84.889999,83.410004,83.760002,3686000,73.073189
"2015-07-17",83.550003,83.650002,82.760002,83.160004,2931500,72.549744
"2015-07-20",83.059998,83.290001,82.139999,82.25,4291400,71.755844
"2015-07-21",81.800003,82.889999,81.25,82.220001,4691900,71.72966
"2015-07-22",81,81.120003,79.150002,79.760002,10180700,69.583527
"2015-07-23",77.699997,79.040001,76.650002,76.879997,13909900,67.070969
"2015-07-24",76.910004,77.089996,75.849998,76.099998,9175900,66.390488
"2015-07-27",75.18,75.720001,74.769997,75.32,10269600,65.710014
"2015-07-28",75.919998,78.150002,75.790001,77.779999,15699000,67.856155
"2015-07-29",77.300003,77.459999,76.510002,77.330002,13794800,67.463577
"2015-07-30",76.980003,78.370003,76.68,78.349998,7386200,68.353439
"2015-07-31",78.599998,79.040001,78.150002,78.629997,6203600,68.597702
"2015-08-03",78.419998,78.43,76.75,77.260002,6443300,67.402512
"2015-08-04",77.330002,77.860001,76.32,76.599998,5822300,66.826698
"2015-08-05",77.5,77.919998,76.720001,76.879997,4581900,67.070969
"2015-08-06",76.980003,77.650002,76.18,77.459999,5609500,67.576996
"2015-08-07",77.519997,78.150002,76.940002,77.290001,7851300,67.428673
"2015-08-10",78.040001,80.309998,77.900002,80.160004,9041600,69.932495
"2015-08-11",78.730003,78.93,77.230003,78.040001,8992500,68.082977
"2015-08-12",77.309998,79.120003,76.919998,78.919998,7236800,68.850708
"2015-08-13",78.550003,78.580002,77.699997,77.760002,5662500,67.838699
"2015-08-14",77.660004,78.730003,77.599998,78.489998,3811500,68.475571
"2015-08-17",78.129997,78.639999,77.209999,78.540001,5226800,68.519188
"2015-08-18",78.510002,79,78.18,78.82,5146400,68.763466
"2015-08-19",78.25,78.540001,77.050003,77.410004,5862700,67.533371
"2015-08-20",77.279999,77.830002,76.410004,76.410004,7767300,66.66095
"2015-08-21",75.940002,76.300003,74.959999,75,11805500,65.430847
"2015-08-24",71.82,74.879997,70.230003,72.82,15209300,63.529011
"2015-08-25",75.220001,75.489998,72.029999,72.059998,9427200,62.865959
"2015-08-26",73.82,74.080002,72.529999,73.870003,8288100,64.445023
"2015-08-27",75.040001,76.220001,74.230003,75.660004,8537700,66.00666
"2015-08-28",75.190002,76.019997,74.629997,75.949997,6649500,66.259651
"2015-08-31",75.32,76.769997,74.900002,76.440002,7019600,66.687141
"2015-09-01",74.5,75.940002,74.459999,74.900002,9053100,65.34362
"2015-09-02",75.900002,76.160004,74.949997,76.099998,5325900,66.390488
"2015-09-03",75.949997,76.010002,73.779999,74.449997,11077100,64.951042
"2015-09-04",73,73.660004,72.349998,73.099998,12007300,63.77327
"2015-09-08",74.580002,74.620003,73.559998,74.300003,5647800,64.82016
"2015-09-09",75,75.199997,72.779999,72.959999,5859200,63.651127
"2015-09-10",72.889999,73.309998,72.029999,72.419998,6109100,63.180038
"2015-09-11",72.230003,72.919998,71.879997,72.629997,4413800,63.363239
"2015-09-14",72.349998,72.889999,72.010002,72.769997,4231800,63.485367
"2015-09-15",73.019997,74.739998,72.650002,74.580002,5109400,65.064445
"2015-09-16",74.849998,75.870003,74.580002,75.639999,5225800,65.989189
"2015-09-17",75.400002,75.68,73.910004,74.059998,7745000,64.610786
"2015-09-18",73.330002,73.5,71.610001,71.860001,9260100,62.691483
"2015-09-21",72.300003,72.839996,71.910004,72.160004,7594900,62.953205
"2015-09-22",71.120003,71.800003,70.639999,71.68,5717300,62.534454
"2015-09-23",71.669998,71.809998,70.160004,70.199997,4754300,61.243271
"2015-09-24",66.199997,66.699997,64.650002,65.800003,22589600,57.404675
"2015-09-25",65,65.769997,64.739998,64.980003,12365100,56.689285
"2015-09-28",64.239998,64.32,62.990002,63.790001,12572000,55.651123
"2015-09-29",63.650002,65.389999,63.599998,64.309998,8784400,56.104774
"2015-09-30",64.949997,65.639999,64.150002,65.360001,7850300,57.020809
"2015-10-01",65.629997,66.099998,63.610001,64.389999,7933000,56.174564
"2015-10-02",63.790001,65.730003,63.099998,65.699997,8782700,57.317432
"2015-10-05",66.690002,69.480003,66.519997,69.18,10661900,60.353424
"2015-10-06",69.540001,71.150002,69.080002,70.82,9664100,61.784164
"2015-10-07",71.360001,72.709999,69.150002,70.379997,8307700,61.400311
"2015-10-08",70.32,72.18,69.849998,71.839996,6091600,62.674023
"2015-10-09",71.839996,72.489998,70.860001,71.300003,5573500,62.202923
"2015-10-12",71.510002,71.529999,70.32,70.5,4643500,61.505005
"2015-10-13",69.959999,71.029999,69.260002,70.169998,4724800,61.21711
"2015-10-14",70.110001,71.059998,69.57,70.709999,4042700,61.688217
"2015-10-15",70.470001,70.919998,69.760002,70.830002,4547900,61.792885
"2015-10-16",70.620003,70.830002,69.110001,69.68,8310000,60.789619
"2015-10-19",69.25,69.470001,68.800003,69.269997,5712000,60.431946
"2015-10-20",68.860001,71.190002,68.510002,70.269997,6385800,61.30434
"2015-10-21",70.589996,71.900002,69.580002,69.669998,8679400,60.780891
"2015-10-22",67.919998,72.830002,67.809998,70.879997,13909200,62.527584
"2015-10-23",71.709999,72.43,70.660004,71.75,7942500,63.295059
"2015-10-26",71.790001,72.300003,71.419998,71.519997,6254500,63.092148
"2015-10-27",70.18,71.080002,68.339996,70.389999,8280500,62.095318
"2015-10-28",70.75,72.110001,70.480003,71.970001,5486900,63.489136
"2015-10-29",71.489998,72.57,71.279999,71.970001,4321300,63.489136
"2015-10-30",72.269997,73.279999,71.629997,72.989998,7388700,64.388931
"2015-11-02",73,74.639999,72.830002,74.339996,5876500,65.579857
"2015-11-03",74.440002,75.32,74.199997,74.75,5006100,65.941551
"2015-11-04",75.339996,75.93,74.330002,74.550003,5477800,65.765114
"2015-11-05",74.650002,75.559998,73.209999,74.220001,6238900,65.473991
"2015-11-06",73.419998,73.849998,72.330002,73.839996,5538600,65.138794
"2015-11-09",73.43,73.610001,71.480003,71.889999,5914800,63.418552
"2015-11-10",71.790001,72.580002,71.629997,72.43,4373800,63.894947
"2015-11-11",72.540001,72.849998,71.82,71.910004,4190700,63.436192
"2015-11-12",70.82,70.989998,68.410004,68.660004,8731700,60.569183
"2015-11-13",68.699997,70.129997,68.5,69.629997,6429600,61.424862
"2015-11-16",69.480003,70.620003,69.230003,70.389999,5167600,62.095318
"2015-11-17",70.129997,70.360001,69.050003,69.389999,4812000,61.213154
"2015-11-18",69.900002,70.449997,69.379997,70.32,3788300,62.033581
"2015-11-19",69.5,70.110001,68.599998,70.019997,6296000,61.768917
"2015-11-20",70.480003,71.209999,70.160004,71.139999,6495100,62.756935
"2015-11-23",70.980003,71.900002,70.889999,71.019997,3847600,62.651089
"2015-11-24",70.779999,71.709999,70.440002,71.400002,3846500,62.986298
"2015-11-25",71.739998,71.889999,70.720001,71.489998,3493000,63.065693
"2015-11-27",71.18,71.529999,70.699997,71.220001,1642100,62.827518
"2015-11-30",71.330002,72.790001,71.150002,72.650002,5632900,64.088997
"2015-12-01",72.330002,72.639999,70.849998,71.559998,6578400,63.12746
"2015-12-02",71.199997,72.129997,70.620003,71.029999,5068200,62.659904
"2015-12-03",71.150002,71.220001,69.370003,69.639999,8130800,61.433704
"2015-12-04",69.360001,70.029999,68.800003,69.980003,5252000,61.733635
"2015-12-07",68.68,68.730003,67.720001,68.360001,6805900,60.304531
"2015-12-08",66.989998,67.160004,66.18,66.540001,6866300,58.699013
"2015-12-09",66.300003,67.019997,65.160004,65.910004,8578000,58.143246
"2015-12-10",65.980003,67.089996,65.910004,66.379997,5768700,58.55785
"2015-12-11",65.379997,66.099998,64.480003,65.43,7572600,57.719807
"2015-12-14",65.629997,66.18,64.730003,66.120003,7371100,58.328495
"2015-12-15",65.459999,66.959999,65.239998,66.75,6061200,58.884262
"2015-12-16",66.220001,67.879997,66.139999,67.720001,6747600,59.739964
"2015-12-17",67.18,67.510002,64.879997,64.900002,6800000,57.252258
"2015-12-18",64.599998,65.870003,64.099998,65.110001,13490900,57.437515
"2015-12-21",65.589996,65.82,64.379997,65.239998,5311500,57.552193
"2015-12-22",66.25,68.790001,66.110001,68.410004,9697200,60.34864
"2015-12-23",69.589996,70.489998,68.989998,69.889999,7586300,61.654243
"2015-12-24",69.75,69.900002,69.059998,69.379997,2322100,61.204319
"2015-12-28",69.120003,69.18,68.029999,68.580002,3884000,60.498615
"2015-12-29",69.220001,69.57,68.620003,69.190002,3539500,61.036724
"2015-12-30",68.660004,69.629997,68.57,68.690002,3158500,60.595638
"2015-12-31",68.449997,69.099998,67.940002,67.959999,4356400,59.951675
"2016-01-04",66.879997,68.080002,65.720001,67.989998,8586900,59.978127
"2016-01-05",68.379997,68.440002,66.419998,67.279999,6139100,59.351803
"2016-01-06",65.980003,66.849998,65.620003,66.220001,6639300,58.416706
"2016-01-07",65.080002,65.519997,63.66,63.939999,8601500,56.405388
"2016-01-08",64.330002,64.529999,62.93,63.290001,8278500,55.831978
"2016-01-11",63.669998,63.700001,60.849998,61.470001,9669400,54.226444
"2016-01-12",62.439999,62.5,60.389999,61.599998,8593100,54.341125
"2016-01-13",62.07,62.759998,60.389999,60.889999,7237300,53.71479
"2016-01-14",61.240002,62.970001,60.380001,62.27,9241800,54.932178
"2016-01-15",59.52,60.09,58.75,59.869999,12674500,53.47625
"2016-01-19",60.259998,60.540001,58.48,59.029999,8501100,53.412907
"2016-01-20",58.080002,59.380001,56.360001,58.810001,10857700,53.213844
"2016-01-21",59,60.419998,58.25,59.689999,8798300,54.010109
"2016-01-22",61.23,62.560001,60.599998,60.98,7815600,55.177357
"2016-01-25",58.959999,59.349998,57.759998,57.91,10971500,52.399483
"2016-01-26",58.400002,59.66,58.09,59.16,8141900,53.530537
"2016-01-27",58.43,59.889999,57.459999,58.32,11013800,52.770473
"2016-01-28",62.009998,62.450001,58.57,61.080002,13567000,55.267838
"2016-01-29",61.689999,62.290001,60.759998,62.240002,8221000,56.317455
"2016-02-01",61.970001,63.080002,61.380001,62.700001,5955700,56.733685
"2016-02-02",61.279999,61.549999,60.48,60.669998,6282300,54.896854
"2016-02-03",61.470001,63.599998,59.799999,63.27,8332100,57.249439
"2016-02-04",63.599998,66.989998,63.599998,65.959999,12598000,59.683472
"2016-02-05",65.669998,66.760002,65.18,66.120003,7463700,59.828247
"2016-02-08",65.419998,65.639999,63.66,64.580002,6315500,58.434795
"2016-02-09",63.900002,64.410004,63.119999,63.93,5638500,57.846649
"2016-02-10",64.269997,64.379997,62,62.139999,5955400,56.226971
"2016-02-11",60.91,62.310001,60.509998,61.41,7055000,55.566429
"2016-02-12",61.990002,63.470001,61.82,63.150002,4297400,57.140865
"2016-02-16",64.160004,65.550003,63.509998,65.209999,4819400,59.004837
"2016-02-17",66,67.790001,65.720001,67.260002,7373800,60.859772
"2016-02-18",67.150002,67.599998,65.139999,66.120003,6175500,59.828247
"2016-02-19",64.919998,65.519997,64.080002,65.419998,4994900,59.194859
"2016-02-22",65.419998,67.519997,65.419998,67.309998,5787700,60.904999
"2016-02-23",67.110001,67.239998,65.699997,65.779999,5599400,59.520599
"2016-02-24",64.699997,65.970001,63.07,65.879997,6439200,59.611084
"2016-02-25",65.889999,66.470001,64.839996,66.470001,4277200,60.144947
"2016-02-26",67.389999,68,66.449997,66.870003,4149800,60.506889
"2016-02-29",67.139999,68.580002,66.489998,67.699997,8643200,61.257896
"2016-03-01",68.440002,69.489998,67.339996,69.089996,4451600,62.515633
"2016-03-02",68.75,69.93,68.209999,69.379997,4801300,62.778027
"2016-03-03",69.620003,72.080002,69.389999,71.75,7172700,64.922516
"2016-03-04",72.089996,73.959999,71.540001,72.839996,9521500,65.908806
"2016-03-07",72.800003,75.730003,72.800003,74.769997,10740400,67.655144
"2016-03-08",73.779999,74.110001,71.519997,71.730003,8748400,64.904434
"2016-03-09",72.330002,72.699997,71.260002,71.870003,4907900,65.031113
"2016-03-10",72.029999,72.029999,70.489998,71.360001,6352400,64.569626
"2016-03-11",72.360001,73.099998,72.279999,72.800003,4787000,65.87262
"2016-03-14",72.730003,73.440002,72.129997,72.730003,5060000,65.809265
"2016-03-15",71.440002,72.470001,70.860001,72.440002,4674400,65.546867
"2016-03-16",72.589996,74.510002,72.199997,74.339996,6641200,67.266045
"2016-03-17",74.199997,76.300003,73.519997,75.900002,13316000,68.677628
"2016-03-18",76.080002,76.940002,74.639999,75.470001,13750200,68.288521
"2016-03-21",75.529999,76.349998,75.040001,75.889999,4315700,68.668564
"2016-03-22",75.589996,76.080002,75.239998,75.550003,3625600,68.360924
"2016-03-23",74.970001,75.120003,73.57,73.68,5352900,66.668869
"2016-03-24",72.93,75.349998,72.730003,75.290001,7036100,68.125656
"2016-03-28",75.150002,75.550003,74.459999,75.32,3425400,68.152802
"2016-03-29",74.970001,76.050003,74.190002,76.010002,4085000,68.777138
"2016-03-30",76.940002,77.25,76.010002,76.510002,4886800,69.229576
"2016-03-31",76.300003,77.129997,76.239998,76.540001,4348700,69.256714
"2016-04-01",75.650002,76.870003,74.669998,76.790001,4878300,69.482933
"2016-04-04",76.559998,77.040001,75.419998,75.720001,4349500,68.51474
"2016-04-05",75.32,75.849998,74.599998,75.239998,4386800,68.080421
"2016-04-06",75.519997,75.57,73.699997,75.220001,4929800,68.062332
"2016-04-07",74.489998,74.68,73.760002,74.169998,4800800,67.112236
"2016-04-08",75.029999,75.25,74,74.349998,4911000,67.275101
"2016-04-11",74.610001,75.779999,74.610001,74.629997,3904800,67.528473
"2016-04-12",75.059998,76.739998,74.470001,76.099998,5129600,68.858589
"2016-04-13",76.870003,79.160004,76.559998,79.129997,9365700,71.600266
"2016-04-14",79.440002,79.720001,78.370003,79.050003,5372300,71.52787
"2016-04-15",79.379997,79.779999,78.730003,79.169998,5508500,71.636459
"2016-04-18",78.470001,79.870003,78.139999,79.25,4822200,71.708847
"2016-04-19",79.989998,80.889999,79.459999,80.389999,6283500,72.740364
"2016-04-20",80.25,80.599998,79.300003,79.739998,5356800,72.152214
"2016-04-21",78.75,79.580002,78.190002,78.660004,6509100,71.86898
"2016-04-22",78.93,79.18,77.199997,78.32,10099600,71.558327
"2016-04-25",78.5,78.860001,76.199997,76.790001,8079800,70.160416
"2016-04-26",77.150002,77.739998,76.470001,77.650002,6085900,70.946175
"2016-04-27",77.980003,78.889999,77.599998,78.68,4459300,71.887253
"2016-04-28",78.029999,79.169998,77.599998,77.75,4844600,71.037537
"2016-04-29",78.019997,79,77.32,77.720001,7702700,71.010132
"2016-05-02",77.349998,78.07,76.620003,77.839996,3330100,71.119766
"2016-05-03",76.849998,77.099998,75.580002,76.360001,4790900,69.767563
"2016-05-04",76.18,76.309998,73.900002,74.239998,6938100,67.830566
"2016-05-05",74.150002,74.599998,72.699997,72.790001,8071200,66.505753
"2016-05-06",72.160004,73.419998,71.620003,73.360001,6942800,67.02655
"2016-05-09",72.330002,72.629997,70.57,70.779999,9405000,64.669273
"2016-05-10",70.779999,72.709999,70.589996,72.510002,6507300,66.249947
"2016-05-11",72.849998,73.610001,72.360001,72.43,4691900,66.176849
"2016-05-12",72.919998,73.239998,71.18,71.699997,4526500,65.50985
"2016-05-13",71.629997,71.779999,70.059998,70.07,6417200,64.020584
"2016-05-16",70.389999,71.699997,70.099998,70.699997,4515900,64.596199
"2016-05-17",70.699997,72.18,70.449997,71.050003,4841900,64.915977
"2016-05-18",70.620003,71.870003,70.080002,70.589996,5166000,64.495689
"2016-05-19",69.93,70.120003,69.040001,69.43,6137100,63.435856
"2016-05-20",70,70.779999,69.75,69.870003,5731600,63.837856
"2016-05-23",69.800003,70.949997,69.589996,70.400002,4002000,64.322121
"2016-05-24",70.779999,71.25,70.25,71.089996,3872400,64.952522
"2016-05-25",71.629997,72.699997,71.260002,72.57,5035400,66.304756
"2016-05-26",73.239998,73.589996,72.059998,72.080002,4146400,65.857071
"2016-05-27",72.150002,72.199997,71.5,71.959999,3002100,65.747406
"2016-05-31",72.029999,73.169998,71.949997,72.510002,4072600,66.249947
"2016-06-01",71.980003,72.489998,71.269997,72.269997,2699900,66.030655
"2016-06-02",72.599998,73.639999,72.279999,73.620003,4615300,67.264091
"2016-06-03",73.650002,75.139999,73.099998,75.040001,6619300,68.561493
"2016-06-06",75.360001,76.529999,75.110001,76.419998,4775100,69.82238
"2016-06-07",76.529999,77.279999,76.440002,76.809998,4235200,70.178696
"2016-06-08",77.5,78.699997,77.260002,78.110001,5987800,71.366463
"2016-06-09",77.389999,77.5,76.639999,77.160004,3784600,70.498489
"2016-06-10",76.32,76.559998,75.379997,76.029999,4879500,69.466042
"2016-06-13",75.699997,76.339996,75.230003,75.230003,4086700,68.735115
"2016-06-14",75.059998,75.550003,73.949997,74.860001,4058400,68.397041
"2016-06-15",75.190002,75.949997,74.339996,75.07,3802000,68.588921
"2016-06-16",74.410004,75.139999,73.349998,74.989998,4064800,68.515823
"2016-06-17",75.349998,76.660004,75.239998,75.93,5442000,69.374672
"2016-06-20",76.910004,77.349998,76.389999,76.43,4090800,69.831505
"2016-06-21",76.449997,76.900002,76.010002,76.489998,3292100,69.886322
"2016-06-22",76.889999,77.089996,76.18,76.43,3056800,69.831505
"2016-06-23",77.660004,78.25,77.220001,78.220001,3600800,71.466957
"2016-06-24",75.199997,75.610001,72.989998,73.029999,12179500,66.725044
"2016-06-27",72.5,72.709999,70.529999,71.379997,7337400,65.217499
"2016-06-28",72.239998,72.900002,71.510002,72.519997,4743700,66.259071
"2016-06-29",73.25,74.400002,72.790001,74.230003,4015400,67.821449
"2016-06-30",74.169998,75.849998,73.970001,75.809998,4695500,69.265022
"2016-07-01",75.379997,76.989998,75.32,76.449997,4630100,69.849754
"2016-07-05",75.660004,75.949997,73.699997,74.379997,4776300,67.958488
"2016-07-06",74.589996,74.870003,73.459999,74.830002,3740500,68.369644
"2016-07-07",75.07,75.730003,74.379997,75.050003,3080900,68.570641
"2016-07-08",75.919998,77.43,75.779999,77.370003,5491500,70.690353
"2016-07-11",78,78.540001,77.32,77.800003,4511300,71.083221
"2016-07-12",78.720001,79.940002,78.300003,79.800003,5545800,72.910553
"2016-07-13",79.980003,80.330002,79.07,79.690002,5162500,72.810059
"2016-07-14",80.5,81,79.970001,80.059998,5441700,73.148102
"2016-07-15",80.489998,80.800003,80.160004,80.699997,4642100,73.732857
"2016-07-18",79.879997,79.889999,78.870003,79.82,4136700,73.631401
"2016-07-19",79.339996,79.769997,79.150002,79.739998,3308400,73.557602
"2016-07-20",79.449997,79.860001,78.93,79.690002,4185500,73.511475
"2016-07-21",80.449997,81.379997,79.739998,80.010002,6472300,73.806664
"2016-07-22",79.779999,79.790001,78.860001,79.379997,4133800,73.22551
"2016-07-25",79.150002,79.190002,78.339996,78.690002,5798100,72.58902
"2016-07-26",79.040001,83,78.739998,82.75,11007600,76.334213
"2016-07-27",82.720001,84.290001,82.720001,84.099998,8460900,77.579552
"2016-07-28",83.699997,83.709999,82.449997,82.919998,5065600,76.491028
"2016-07-29",82.800003,83.139999,82.129997,82.760002,4274200,76.343445
"2016-08-01",82.760002,82.879997,81.529999,81.949997,3377100,75.596237
"2016-08-02",82,82.190002,80.919998,81.239998,3909500,74.941277
"2016-08-03",81.150002,82.300003,80.93,82.029999,3101700,75.670036
"2016-08-04",81.82,82.540001,81.400002,81.769997,2407500,75.430206
"2016-08-05",82.220001,82.959999,82,82.559998,3286100,76.158943
"2016-08-08",83,83.790001,82.800003,83.440002,3544800,76.970741
"2016-08-09",83.519997,83.75,82.699997,82.830002,2314900,76.40802
"2016-08-10",83.309998,83.309998,82.480003,82.650002,2290300,76.241974
"2016-08-11",83,83.650002,82.989998,83.239998,2229300,76.786224
"2016-08-12",83.260002,83.779999,82.580002,83,4342800,76.564835
"2016-08-15",83,84.279999,82.959999,84.150002,4056000,77.625671
"2016-08-16",84.209999,84.360001,83.639999,84.290001,3161800,77.754822
"2016-08-17",84.410004,84.730003,83.839996,84.410004,2983400,77.865532
"2016-08-18",83.410004,83.610001,82.510002,83.379997,5003100,76.91539
"2016-08-19",83.059998,84.379997,82.760002,83.839996,3823900,77.339699
"2016-08-22",83.620003,83.779999,83,83.589996,2885000,77.109093
"2016-08-23",83.980003,84.68,83.949997,84.010002,3178400,77.496521
"2016-08-24",83.410004,84.099998,82.970001,83.150002,2200600,76.703217
"2016-08-25",83.07,83.169998,82.589996,82.839996,3082900,76.417252
"2016-08-26",83.209999,83.900002,82.279999,82.660004,3596800,76.251205
"2016-08-29",82.510002,83.349998,82.410004,83.099998,2253600,76.657082
"2016-08-30",82.860001,83.150002,82.309998,82.480003,3468700,76.085144
"2016-08-31",82.059998,82.339996,81.610001,81.949997,4041700,75.596237
"2016-09-01",81.589996,82,80.57,81.449997,4102200,75.135002
"2016-09-02",82.190002,82.370003,81.470001,81.690002,2449400,75.3564
"2016-09-06",82.010002,82.230003,81.480003,82.080002,3071000,75.716171
"2016-09-07",82.5,83.730003,82.410004,83.720001,3996700,77.229012
"2016-09-08",83.5,83.959999,83.080002,83.540001,3400500,77.062965
"2016-09-09",82.889999,83,80.760002,80.790001,5311600,74.526176
"2016-09-12",80.269997,82.120003,80.099998,81.919998,4110800,75.568573
"2016-09-13",81.099998,81.260002,79.93,80.230003,4740600,74.009605
"2016-09-14",80.379997,81.620003,80.230003,81.019997,5324800,74.73835
"2016-09-15",80.830002,82.349998,80.739998,82.029999,3499400,75.670036
"2016-09-16",81.620003,82.080002,81.209999,82.050003,6715400,75.688492
"2016-09-19",82.18,82.349998,81.349998,81.879997,4351200,75.531662
"2016-09-20",82.459999,82.669998,81.660004,81.699997,2774600,75.365616
"2016-09-21",82.300003,83.489998,82.010002,83.470001,4264300,76.998398
"2016-09-22",83.970001,84.449997,83.309998,83.5,3925200,77.026077
"2016-09-23",83.510002,83.580002,82.389999,82.440002,3031500,76.048248
"2016-09-26",82.199997,82.68,82.010002,82.370003,3340800,75.983673
"2016-09-27",82.190002,82.879997,81.669998,82.879997,4295600,76.45414
"2016-09-28",83.25,86.660004,83.139999,86.589996,9497100,79.876503
"2016-09-29",86.279999,88.849998,86.279999,87.470001,10616400,80.688271
"2016-09-30",87.989998,88.980003,87.809998,88.769997,6379100,81.887459
"2016-10-03",88.230003,89.190002,88.169998,88.279999,4294600,81.435471
"2016-10-04",88.5,88.949997,87.18,87.510002,4743300,80.725174
"2016-10-05",88.120003,89.870003,88.040001,89.419998,5189500,82.487083
"2016-10-06",88.959999,89.660004,88.709999,89.290001,3786900,82.367165
"2016-10-07",89.519997,89.739998,87.940002,88.470001,3774200,81.610741
"2016-10-10",89.099998,89.5,88.139999,88.220001,3785700,81.380119
"2016-10-11",89.099998,89.32,87.260002,87.470001,6471900,80.688271
"2016-10-12",87.5,87.75,87.019997,87.580002,3950000,80.789742
"2016-10-13",86.900002,87.07,86.260002,86.970001,5677000,80.22702
"2016-10-14",87.830002,88.419998,87.559998,87.669998,3601000,80.872757
"2016-10-17",87.379997,87.720001,86.900002,87.290001,4479700,80.522217
"2016-10-18",88.110001,88.199997,86.769997,87.220001,3715700,80.457649
"2016-10-19",87.309998,88.279999,86.860001,88,5943900,81.177177
"2016-10-20",87.059998,87.269997,86.230003,86.629997,4576600,80.618813
"2016-10-21",85.730003,86.629997,85.360001,86.330002,3592500,80.339622
"2016-10-24",86.120003,87.129997,85.540001,85.989998,5096500,80.023216
"2016-10-25",85.860001,87.650002,83.879997,84.480003,11639200,78.617996
"2016-10-26",83.809998,84.389999,82.879997,84.129997,6582100,78.29229
"2016-10-27",84.279999,84.339996,82.709999,83.010002,5003200,77.25
"2016-10-28",83.32,84.169998,83,83.879997,4974000,78.059639
"2016-10-31",84.190002,84.379997,83.410004,83.459999,4679400,77.668777
"2016-11-01",83.470001,83.650002,81.650002,82.239998,5139600,76.533432
"2016-11-02",82.150002,82.150002,80.330002,81.110001,5228600,75.48185
"2016-11-03",81.639999,81.669998,80.68,81.269997,3859000,75.630722
"2016-11-04",81.339996,82.900002,80.589996,82.309998,5745800,76.598579
"2016-11-07",83.739998,84.160004,82.970001,83.75,3786400,77.938652
"2016-11-08",83.769997,85,83.059998,84.68,3407700,78.804115
"2016-11-09",89.779999,93.199997,89.360001,91.199997,19281900,84.871689
"2016-11-10",92.040001,94.949997,91.839996,93.449997,14174400,86.965576
"2016-11-11",93.389999,94.339996,91.82,93.010002,7369900,86.556107
"2016-11-14",93.25,95.5,93.019997,94.169998,7552800,87.635612
"2016-11-15",93.459999,94.459999,92.639999,94.440002,4645400,87.886887
"2016-11-16",93.769997,94.400002,92.839996,93.349998,3297200,86.872513
"2016-11-17",93.5,93.5,92.400002,92.779999,3942200,86.342072
