"","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"2006-10-25",21.815241,21.951834,21.495327,21.563623,3788500,15.276598
"2006-10-26",21.498922,21.721783,21.380302,21.667866,3452100,15.350449
"2006-10-27",21.423437,21.46657,21.161036,21.193386,6046900,15.014306
"2006-10-30",21.207764,21.63192,21.182602,21.603163,2662300,15.304613
"2006-10-31",21.675055,21.743351,21.254494,21.373114,4171600,15.14164
"2006-11-01",21.506111,21.563623,21.326384,21.383896,4395500,15.14927
"2006-11-02",21.383896,21.383896,21.175413,21.340761,3625500,15.118711
"2006-11-03",21.405464,21.480949,20.765636,20.855499,4086700,14.774932
"2006-11-06",21.028038,21.455788,21.00647,21.229332,2983900,15.039776
"2006-11-07",21.229332,21.387491,21.175413,21.347952,2425000,15.123806
"2006-11-08",21.347952,21.419842,21.063982,21.27606,3195100,15.072873
"2006-11-09",21.333572,21.376707,21.092739,21.333572,4243300,15.11362
"2006-11-10",21.347952,21.836807,21.315599,21.833214,5146400,15.467582
"2006-11-13",21.926672,22.012939,21.78289,21.858376,3648000,15.485415
"2006-11-14",21.948238,22.32926,21.818836,22.246586,4292600,15.760434
"2006-11-15",22.322071,22.681524,22.286125,22.332853,4187100,15.821551
"2006-11-16",22.44788,22.67074,22.350826,22.588066,3730600,16.002356
"2006-11-17",22.51977,22.544931,22.174694,22.286125,4611900,15.788446
"2006-11-20",22.318476,22.606039,22.131559,22.562904,3312200,15.984532
"2006-11-21",22.526958,22.645578,22.343637,22.548527,3263500,15.97435
"2006-11-22",22.580877,22.890007,22.508986,22.814522,3318900,16.162785
"2006-11-24",22.782171,22.843279,22.652767,22.688713,1081300,16.073662
"2006-11-27",22.681524,22.685118,21.861969,21.890726,5929200,15.508331
"2006-11-28",21.800863,22.268152,21.73616,22.214235,5415700,15.737518
"2006-11-29",22.156721,22.462257,22.088425,22.142344,4563800,15.686583
"2006-11-30",22.142344,22.149532,21.858376,21.994968,3839900,15.582177
"2006-12-01",22.124371,22.260963,21.78289,21.908699,3715600,15.521058
"2006-12-04",21.962616,22.286125,21.840403,22.153128,4308200,15.694231
"2006-12-05",22.056074,22.818117,21.876348,22.739037,10113600,16.109308
"2006-12-06",22.659956,22.667147,22.289721,22.386772,4746900,15.859751
"2006-12-07",22.016535,22.343637,21.78289,21.955427,7701400,15.554167
"2006-12-08",21.603163,21.786484,21.042416,21.46657,14619400,15.207841
"2006-12-11",21.46657,21.90151,21.268871,21.387491,8709000,15.151819
"2006-12-12",21.261683,21.265276,20.783609,20.841122,7502700,14.764747
"2006-12-13",20.956146,21.139467,20.783609,21.063982,4551300,14.922628
"2006-12-14",21.067577,21.229332,20.963335,21.15744,5759800,14.988843
"2006-12-15",21.27606,21.304817,21.049604,21.092739,5676100,14.943004
"2006-12-18",21.092739,21.207764,20.977715,21.028038,3411000,14.897173
"2006-12-19",20.974119,21.236521,20.84831,21.189791,4246100,15.01176
"2006-12-20",21.24371,21.369518,21.135874,21.225737,4157900,15.03722
"2006-12-21",21.225737,21.312006,21.031631,21.046011,3293800,14.909894
"2006-12-22",21.135874,21.308411,20.988497,21.12509,4449800,14.965919
"2006-12-26",21.028038,21.189791,21.013659,21.114305,1597900,14.958283
"2006-12-27",21.20417,21.297628,20.930984,21.27606,3541200,15.072873
"2006-12-28",21.312006,21.452192,21.207764,21.24371,1791000,15.049959
"2006-12-29",21.207764,21.337168,21.081955,21.135874,1639700,14.973556
"2007-01-03",21.117901,21.387491,20.974119,21.15744,3281300,14.988843
"2007-01-04",21.099928,21.196981,20.905823,21.099928,2364900,14.948092
"2007-01-05",21.099928,21.15744,20.909418,20.916607,2265900,14.818223
"2007-01-08",20.830338,20.981308,20.632639,20.866283,3916700,14.782571
"2007-01-09",20.866283,20.999281,20.715313,20.945364,5366100,14.838598
"2007-01-10",21.232925,21.232925,20.76923,21.143063,3688300,15.086699
"2007-01-11",21.24371,21.606758,21.24371,21.567219,3289100,15.389354
"2007-01-12",21.567219,21.567219,21.419842,21.520489,3894800,15.356009
"2007-01-16",21.549246,21.693027,21.516893,21.642704,4009900,15.443214
"2007-01-17",21.567219,21.70381,21.405464,21.5133,4094200,15.350878
"2007-01-18",21.509705,21.563623,21.207764,21.247305,4768900,15.161078
"2007-01-19",21.279655,21.380302,21.193386,21.207764,5335500,15.132865
"2007-01-22",21.207764,21.283249,21.099928,21.214952,2810300,15.137994
"2007-01-23",21.236521,21.441408,21.175413,21.272467,2136000,15.179035
"2007-01-24",21.272467,21.423437,21.211359,21.365923,2129600,15.24572
"2007-01-25",21.326384,21.380302,21.17182,21.196981,4777800,15.12517
"2007-01-26",21.207764,21.329979,21.035227,21.294033,3123000,15.194427
"2007-01-29",21.283249,21.286844,21.117901,21.164629,4480900,15.102082
"2007-01-30",21.254494,21.279655,21.143063,21.229332,2514300,15.148254
"2007-01-31",21.168224,21.613947,21.15744,21.570812,3042900,15.391916
"2007-02-01",21.603163,21.797268,21.391085,21.409058,3658000,15.276501
"2007-02-02",21.524084,21.653486,21.380302,21.448599,2628100,15.304714
"2007-02-05",21.419842,21.635513,21.308411,21.416246,2436700,15.281625
"2007-02-06",21.441408,21.808052,21.419842,21.754133,3004000,15.522727
"2007-02-07",21.743351,21.948238,21.660675,21.883537,2894600,15.615067
"2007-02-08",21.923077,21.926672,21.728971,21.851187,3422100,15.591985
"2007-02-09",21.851187,22.023724,21.610352,21.743351,3195600,15.515038
"2007-02-12",21.66427,21.912292,21.506111,21.847591,4344900,15.589419
"2007-02-13",21.710999,21.879942,21.028038,21.480949,10397400,15.327797
"2007-02-14",21.480949,21.599569,21.383896,21.578001,3820700,15.397044
"2007-02-15",21.567219,21.818836,21.567219,21.70381,3077700,15.486824
"2007-02-16",21.624731,21.743351,21.58519,21.66427,2582200,15.458611
"2007-02-20",21.73616,22.318476,21.667866,22.307692,4652800,15.917722
"2007-02-21",22.232206,22.365206,22.106398,22.145939,4938300,15.8023
"2007-02-22",22.088425,22.124371,21.829618,21.948238,2837900,15.661234
"2007-02-23",21.739756,21.926672,21.610352,21.75054,6024400,15.52016
"2007-02-26",21.746944,21.746944,21.261683,21.286844,6278400,15.189293
"2007-02-27",21.063982,21.114305,20.298346,20.575127,6781900,14.681441
"2007-02-28",20.560747,20.956146,20.463696,20.826744,5220900,14.860985
"2007-03-01",20.370237,20.776421,19.773544,20.535585,7260700,14.653228
"2007-03-02",20.535585,20.575127,20.291157,20.312725,3629100,14.494207
"2007-03-05",20.240833,20.470884,19.899353,19.906542,4156000,14.204376
"2007-03-06",20.298346,20.531992,20.043135,20.463696,5809600,14.601931
"2007-03-07",20.305536,20.643421,20.219267,20.510424,6687900,14.853024
"2007-03-08",20.611071,20.84831,20.593098,20.726097,4656200,15.009203
"2007-03-09",20.812365,20.84831,20.647017,20.747663,2952500,15.024824
"2007-03-12",20.744068,20.862688,20.589504,20.844715,3451600,15.095106
"2007-03-13",20.704529,20.869877,20.57872,20.614666,5818200,14.928513
"2007-03-14",20.668583,20.844715,20.539181,20.704529,6208000,14.993585
"2007-03-15",20.704529,20.981308,20.589504,20.945364,4716800,15.167994
"2007-03-16",20.945364,21.063982,20.704529,20.754852,4331800,15.030029
"2007-03-19",20.841122,21.099928,20.797987,21.092739,3316700,15.274721
"2007-03-20",21.071173,21.222143,21.046011,21.078362,2721000,15.264307
"2007-03-21",21.078362,21.405464,20.948957,21.365923,2416700,15.47255
"2007-03-22",21.387491,21.409058,21.211359,21.250898,2722400,15.389252
"2007-03-23",21.27606,21.405464,21.207764,21.369518,2231100,15.475157
"2007-03-26",21.315599,21.319195,20.927391,21.143063,3185600,15.311157
"2007-03-27",21.081955,21.153847,20.88785,20.974119,1948700,15.188817
"2007-03-28",21.046011,21.046011,20.690151,20.866283,2543800,15.110727
"2007-03-29",20.999281,21.096334,20.693745,20.740475,3646900,15.019617
"2007-03-30",20.740475,21.031631,20.69734,20.762041,4357400,15.035237
"2007-04-02",20.672178,20.981308,20.636232,20.927391,3622700,15.154974
"2007-04-03",20.959742,21.232925,20.959742,21.117901,2984200,15.292933
"2007-04-04",21.049604,21.164629,20.963335,21.013659,1849100,15.217451
"2007-04-05",20.956146,21.193386,20.873472,21.146658,1732900,15.313764
"2007-04-09",21.168224,21.308411,21.150251,21.218548,2817600,15.365821
"2007-04-10",21.17182,21.477354,21.121496,21.462976,4522100,15.542831
"2007-04-11",21.462976,21.552839,21.135874,21.179008,3794300,15.337193
"2007-04-12",21.092739,21.319195,20.930984,21.279655,2945500,15.410068
"2007-04-13",21.380302,21.437815,21.254494,21.434219,2620900,15.52201
"2007-04-16",21.445004,22.077642,21.445004,21.951834,4139000,15.896853
"2007-04-17",21.944645,22.02013,21.800863,21.915888,2710700,15.870819
"2007-04-18",21.78289,22.005751,21.678648,21.980589,3863600,15.91767
"2007-04-19",21.962616,21.994968,21.775702,21.811646,2401700,15.795328
"2007-04-20",21.926672,21.987778,21.818836,21.951834,3536700,15.896853
"2007-04-23",21.897915,22.045292,21.833214,21.919483,1815800,15.873416
"2007-04-24",21.912292,22.045292,21.635513,21.991373,3843600,15.925484
"2007-04-25",22.088425,22.289721,22.034508,22.289721,3477700,16.141533
"2007-04-26",22.386772,22.767794,22.322071,22.429907,4630000,16.243053
"2007-04-27",22.408339,22.731848,22.32926,22.588066,2934400,16.357584
"2007-04-30",22.51977,22.5665,22.063263,22.235802,3642400,16.102484
"2007-05-01",22.106398,22.695902,22.106398,22.688713,4704300,16.430475
"2007-05-02",23.094896,24.802301,23.094896,23.986341,11811200,17.370178
"2007-05-03",23.799425,23.921638,23.558592,23.763479,9527500,17.208788
"2007-05-04",23.950396,24.173256,23.84256,24.086988,5129100,17.443066
"2007-05-07",24.166067,24.345795,23.867722,23.979151,3570900,17.364967
"2007-05-08",23.975557,24.15169,23.921638,24.029474,3761200,17.401409
"2007-05-09",24.047447,24.126528,23.907261,24.072609,3321100,17.432648
"2007-05-10",24.06542,24.119339,23.785048,23.838964,3176700,17.263456
"2007-05-11",23.84256,23.986341,23.741913,23.971962,2211600,17.35976
"2007-05-14",23.91445,24.06542,23.759886,23.763479,2358000,17.208788
"2007-05-15",23.763479,24.076204,23.544212,23.590942,3749800,17.083849
"2007-05-16",23.75629,23.907261,23.673616,23.803019,2009100,17.237423
"2007-05-17",24.040258,24.06542,23.673616,23.849749,4081400,17.271257
"2007-05-18",23.831776,24.119339,23.72394,24.043854,3808500,17.411829
"2007-05-21",24.043854,24.191229,23.907261,24.137312,2650900,17.479506
"2007-05-22",24.137312,24.457226,24.126528,24.342199,3865800,17.627876
"2007-05-23",24.356579,24.403307,24.054636,24.094177,2225800,17.448271
"2007-05-24",24.284687,24.597412,24.061827,24.090582,4650900,17.445662
"2007-05-25",24.173256,24.270309,24.047447,24.191229,1986300,17.518549
"2007-05-29",24.313444,24.352983,23.907261,24.234364,3091300,17.549786
"2007-05-30",24.119339,24.216391,23.921638,24.166067,2831700,17.500336
"2007-05-31",24.327822,24.388929,24.15169,24.342199,2995100,17.627876
"2007-06-01",24.367361,24.608196,24.288282,24.532711,2702100,17.765841
"2007-06-04",24.403307,24.759167,24.338606,24.708843,2529300,17.893387
"2007-06-05",24.712437,24.744787,24.388929,24.5399,3662200,17.771044
"2007-06-06",24.410496,24.457226,24.263121,24.37455,3168600,17.65131
"2007-06-07",24.076204,24.442846,23.777857,23.799425,5367500,17.234823
"2007-06-08",23.799425,24.166067,23.759886,24.162474,4730200,17.497723
"2007-06-11",24.162474,24.42128,24.047447,24.352983,3434300,17.635681
"2007-06-12",24.212797,24.291876,23.936018,24.025881,3052100,17.398809
"2007-06-13",24.06542,24.392523,24.040258,24.352983,3225100,17.635681
"2007-06-14",24.349388,24.417685,24.23077,24.370956,3408700,17.648697
"2007-06-15",24.698059,24.698059,24.446442,24.521927,3838800,17.758032
"2007-06-18",24.507549,24.507549,24.069016,24.180447,4126200,17.51074
"2007-06-19",24.219986,24.403307,24.03307,24.352983,3423200,17.635681
"2007-06-20",24.356579,24.356579,23.900072,23.9468,6668100,17.341549
"2007-06-21",23.856937,23.878504,23.382458,23.529835,4189100,17.039589
"2007-06-22",23.508268,23.565781,23.24946,23.303379,5178100,16.875591
"2007-06-25",23.306973,23.493889,23.120058,23.220705,2758900,16.815722
"2007-06-26",23.328541,23.483107,23.184759,23.209921,6482000,16.807922
"2007-06-27",23.019411,23.328541,22.695902,23.271029,2974200,16.852165
"2007-06-28",23.292595,23.759886,23.112869,23.421999,3690400,16.961494
"2007-06-29",23.587347,23.803019,23.479511,23.522646,3715500,17.034382
"2007-07-02",23.630482,24.018692,23.630482,23.968369,4111200,17.357157
"2007-07-03",24.306255,24.414091,24.155285,24.284687,2567200,17.586233
"2007-07-05",24.205608,24.464415,24.176851,24.277498,3343900,17.581022
"2007-07-06",24.327822,24.629763,24.277498,24.478792,2583000,17.726795
"2007-07-09",24.550682,24.65852,24.234364,24.299065,3312500,17.596638
"2007-07-10",24.263121,24.442846,23.687994,23.687994,5493100,17.154127
"2007-07-11",24.291876,25.089863,24.162474,24.737598,12693400,18.028383
"2007-07-12",24.507549,24.823868,24.162474,24.601006,8496300,17.928825
"2007-07-13",24.65852,24.874191,24.529116,24.787922,3978200,18.065052
"2007-07-16",25.032351,25.032351,24.205608,24.500359,4942900,17.855478
"2007-07-17",24.442846,24.73041,24.428469,24.442846,2512800,17.813566
"2007-07-18",24.378145,24.651329,24.191229,24.622574,4410800,17.944548
"2007-07-19",24.65852,24.88138,24.399712,24.651329,3738300,17.965498
"2007-07-20",24.586628,24.953272,24.392523,24.536304,5628600,17.881678
"2007-07-23",24.708843,25.197699,24.651329,25.017973,5135700,18.232704
"2007-07-24",24.370956,25.046728,24.299065,24.356579,3596100,17.750698
"2007-07-25",24.536304,24.586628,23.853342,24.126528,4766600,17.583036
"2007-07-26",23.918045,23.932423,22.796549,23.112869,5925500,16.844299
"2007-07-27",23.242271,23.666428,22.832495,22.854061,4588400,16.655676
"2007-07-30",22.897196,23.278217,22.832495,23.227894,5621700,16.928125
"2007-07-31",24.03307,24.03307,22.997843,23.033789,3664100,16.786663
"2007-08-01",22.408339,23.24946,22.408339,22.731848,4996400,16.566614
"2007-08-02",22.171101,23.105679,22.171101,22.976276,4997300,16.744747
"2007-08-03",23.040977,23.134436,22.487419,22.501797,3421000,16.39896
"2007-08-06",22.55212,23.055355,22.264559,23.055355,3411000,16.802382
"2007-08-07",23.616104,23.616104,22.379583,22.947519,4447400,16.723789
"2007-08-08",22.947519,23.378864,22.508986,22.868441,4510800,16.666157
"2007-08-09",21.948238,23.09849,21.272467,21.639109,7222400,15.770244
"2007-08-10",22.199856,22.710279,20.891445,22.422718,5450400,16.34133
"2007-08-13",22.516176,22.731848,21.976995,22.084831,3498300,16.095079
"2007-08-14",22.005751,22.192667,21.754133,21.976995,3496900,16.016493
"2007-08-15",21.976995,22.264559,21.236521,21.294033,3496600,15.518764
"2007-08-16",20.488857,21.840403,20.395399,21.746944,6488100,15.848838
"2007-08-17",22.286125,22.645578,21.207764,22.501797,6420200,16.39896
"2007-08-20",22.659956,22.897196,22.221424,22.458662,2772800,16.367519
"2007-08-21",22.437096,22.810926,22.372395,22.724659,2636600,16.561377
"2007-08-22",23.163193,23.213516,22.796549,23.141624,2310700,16.865253
"2007-08-23",23.33573,23.400431,22.933142,23.156002,2246300,16.875738
"2007-08-24",23.242271,23.803019,23.191948,23.79583,2418100,17.34203
"2007-08-27",23.774263,23.975557,23.508268,23.522646,2320800,17.142935
"2007-08-28",23.371675,23.558592,23.127247,23.199137,3347700,16.907166
"2007-08-29",23.407619,23.407619,22.681524,23.24946,4025200,16.943848
"2007-08-30",22.760603,23.443565,22.760603,23.26384,2630200,16.954319
"2007-08-31",23.443565,23.72394,23.321352,23.522646,2111600,17.142935
"2007-09-04",23.493889,23.623293,23.191948,23.501078,2686100,17.127218
"2007-09-05",23.26384,23.623293,23.120058,23.522646,2718400,17.142935
"2007-09-06",23.479511,23.709562,23.364487,23.393242,2998800,17.048634
"2007-09-07",23.134436,23.220705,22.731848,22.796549,3209300,16.613766
"2007-09-10",22.897196,23.062546,22.465853,22.63839,2352800,16.49851
"2007-09-11",22.782171,23.040977,22.703091,22.918764,2829000,16.702839
"2007-09-12",22.890007,22.911575,22.55212,22.609632,2261700,16.477545
"2007-09-13",22.724659,23.292595,22.71747,23.069735,4859700,16.812868
"2007-09-14",22.961899,23.407619,22.868441,23.364487,2513900,17.027674
"2007-09-17",23.350107,23.4867,23.17757,23.306973,2112200,16.985758
"2007-09-18",23.400431,24.241552,23.292595,24.040258,3530300,17.520161
"2007-09-19",24.212797,24.852625,24.212797,24.622574,4204900,17.944548
"2007-09-20",24.557873,24.665709,24.442846,24.464415,2219600,17.829287
"2007-09-21",24.895758,25.154566,24.464415,24.64414,4931000,17.960262
"2007-09-24",24.586628,24.874191,24.378145,24.536304,2794600,17.881678
"2007-09-25",24.450035,24.478792,23.953989,23.96118,4273400,17.462534
"2007-09-26",24.119339,24.155285,23.975557,24.018692,4323000,17.504446
"2007-09-27",24.155285,24.270309,24.061827,24.219986,2096600,17.651144
"2007-09-28",24.255932,24.507549,24.097771,24.320633,2386800,17.724497
"2007-10-01",24.457226,24.895758,24.191229,24.766356,3028900,18.049337
"2007-10-02",24.816679,24.867002,24.593817,24.636951,2547800,17.955034
"2007-10-03",24.550682,24.845434,24.435658,24.565062,3049600,17.902632
"2007-10-04",24.579439,24.622574,24.083393,24.241552,2410800,17.666861
"2007-10-05",24.435658,24.938892,24.263121,24.694464,3220300,17.996931
"2007-10-08",24.946081,26.225737,24.845434,26.089144,15082700,19.013353
"2007-10-09",27.562904,27.562904,26.966211,27.397556,20765100,19.966908
"2007-10-10",26.779295,27.534147,26.678648,27.397556,13270800,20.076832
"2007-10-11",27.397556,27.562904,26.685837,26.743351,6732900,19.597433
"2007-10-12",26.894321,27.059669,26.649893,26.772106,3945800,19.618505
"2007-10-15",26.908699,27.117182,26.427031,26.534866,3884300,19.444654
"2007-10-16",26.527678,27.081236,26.491732,26.82243,4327800,19.655376
"2007-10-17",27.138748,27.253775,26.829618,26.980589,6213000,19.771273
"2007-10-18",26.980589,27.145939,26.757729,27.131559,4918100,19.881908
"2007-10-19",26.994968,27.318476,26.90151,26.937454,6187300,19.739668
"2007-10-22",26.635513,27.066858,26.520489,26.951834,3683300,19.750202
"2007-10-23",27.109993,27.246586,26.73616,27.016535,2844000,19.797621
"2007-10-24",26.836807,27.383177,26.678648,27.28253,4087400,19.992538
"2007-10-25",27.246586,28.138031,27.232206,28.087708,5957000,20.582571
"2007-10-26",28.05895,28.303379,27.886414,28.13084,3921000,20.61418
"2007-10-29",28.317757,28.332134,27.972681,28.123652,3716100,20.608908
"2007-10-30",28.123652,29.187635,28.123652,28.950396,6447400,21.214743
"2007-10-31",29.115744,29.115744,28.684401,28.950396,5146700,21.214743
"2007-11-01",28.856937,28.950396,28.015816,28.094896,6547000,20.587839
"2007-11-02",27.677929,28.116463,27.318476,28.087708,7973400,20.582571
"2007-11-05",28.037384,28.073328,27.404745,27.685118,6647700,20.287558
"2007-11-06",27.922358,27.943926,27.577282,27.943926,4435800,20.477203
"2007-11-07",27.498203,27.872034,27.232206,27.232206,6431700,19.955664
"2007-11-08",27.145939,27.792955,27.145939,27.67074,3791800,20.27702
