"","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
"2010-08-19",83.5,83.919998,80.940002,81.580002,2700000,76.284241
"2010-08-20",81.059998,81.660004,79.980003,81.230003,2572500,75.956978
"2010-08-23",82.269997,83.269997,81.330002,81.440002,2622000,76.153343
"2010-08-24",80.260002,80.690002,78.129997,79.089996,3030200,73.955902
"2010-08-25",78.110001,79.139999,77.25,78.75,2707300,73.637962
"2010-08-26",78.470001,80.110001,78.470001,78.760002,2316800,73.647308
"2010-08-27",79.510002,80.57,77.889999,80.459999,1940900,75.236946
"2010-08-30",79.669998,80.870003,78.75,78.779999,1511700,73.666023
"2010-08-31",78.510002,79.400002,77.339996,78.050003,2733500,72.983421
"2010-09-01",79.309998,81.690002,79.040001,81.370003,3479400,76.087898
"2010-09-02",81.510002,82.150002,81.010002,81.720001,2455400,76.415146
"2010-09-03",82.790001,84.120003,82.480003,82.75,2585000,77.378288
"2010-09-07",82.239998,82.760002,81.330002,81.980003,1666700,76.658287
"2010-09-08",82.029999,84.610001,82.029999,83.809998,2311000,78.484375
"2010-09-09",85.120003,85.860001,84.129997,84.279999,1961400,78.924507
"2010-09-10",84.699997,85,83.959999,84.160004,1166600,78.812119
"2010-09-13",85.25,86.349998,84.279999,84.620003,2095000,79.242897
"2010-09-14",84.839996,85.589996,84.059998,85.089996,2184500,79.683037
"2010-09-15",84.860001,86.309998,84.599998,85.940002,2022100,80.479042
"2010-09-16",83.410004,84,81.800003,82.720001,8247600,77.463646
"2010-09-17",82.849998,82.849998,81.809998,82.279999,3893600,77.051582
"2010-09-20",82.57,83.669998,82.089996,82.910004,2491700,77.641571
"2010-09-21",83.220001,83.75,82.410004,83.629997,3959000,78.315804
"2010-09-22",83.610001,85.080002,83.309998,84.300003,3618600,78.94323
"2010-09-23",83.559998,84.419998,82.370003,82.660004,2464200,77.407455
"2010-09-24",83.879997,84.800003,83.669998,84.230003,2383500,78.877686
"2010-09-27",84.610001,84.870003,83.949997,84.07,2253600,78.727844
"2010-09-28",84.059998,84.860001,82.760002,84.709999,2880500,79.327194
"2010-09-29",84.510002,86.57,84.010002,86.370003,5037300,80.881706
"2010-09-30",87,88.459999,85.43,85.5,5114000,80.067001
"2010-10-01",86.410004,87.419998,85.230003,85.639999,3260800,80.198097
"2010-10-04",85.529999,86.639999,84.739998,85.43,3371200,80.001442
"2010-10-05",86.230003,88.449997,86.120003,87.830002,3840200,82.248917
"2010-10-06",87.589996,88,86.730003,87.379997,2108400,81.82753
"2010-10-07",87.650002,87.68,85.93,86.739998,1930500,81.228172
"2010-10-08",86.93,88.93,86.339996,88.690002,3697800,83.054291
"2010-10-11",88.959999,88.959999,88.099998,88.400002,1684500,82.782684
"2010-10-12",87.959999,88.379997,86.550003,87.980003,2255200,82.389412
"2010-10-13",88.559998,90.629997,88.260002,89.75,2829700,84.046921
"2010-10-14",89.730003,89.75,88.839996,89.389999,1577300,83.709824
"2010-10-15",90.050003,90.5,88.650002,89.620003,2172800,83.925201
"2010-10-18",89.449997,89.900002,88.889999,89.470001,1953100,83.784691
"2010-10-19",88.190002,88.709999,86.43,87.139999,2844400,81.602776
"2010-10-20",87.57,89.25,87.5,88.919998,2506100,83.269676
"2010-10-21",88.919998,89.870003,87.800003,88.57,1826200,82.941902
"2010-10-22",88.660004,88.860001,87.900002,88.860001,954600,83.213501
"2010-10-25",89.389999,90.199997,88.919998,89.559998,2716300,83.869011
"2010-10-26",88.970001,90.300003,88.25,89.639999,1763300,83.943939
"2010-10-27",88.629997,88.75,86.699997,88.129997,2352800,82.529869
"2010-10-28",88.699997,89.18,87.57,88.830002,2335900,83.185387
"2010-10-29",88.720001,89.129997,87.669998,87.720001,2062700,82.145927
"2010-11-01",87.690002,88.769997,86.040001,86.419998,2610300,80.928528
"2010-11-02",87.099998,87.690002,86.230003,87.029999,2040700,81.499763
"2010-11-03",87,88.379997,85.839996,87.440002,2932400,81.883713
"2010-11-04",88.379997,89.139999,87.93,88.800003,3501400,83.157303
"2010-11-05",88.730003,90.550003,88.730003,90,2527100,84.281029
"2010-11-08",89.18,90.459999,89.050003,90.309998,1995900,84.571342
"2010-11-09",90.419998,90.650002,87.790001,88.120003,2330600,82.520523
"2010-11-10",88.330002,88.75,87.25,88.480003,1468600,82.857628
"2010-11-11",87.480003,88.449997,87.349998,87.980003,1831400,82.389412
"2010-11-12",87.389999,87.75,86.769997,87.32,1533900,81.771339
"2010-11-15",87.68,88.25,86.230003,86.389999,2144000,80.900429
"2010-11-16",85.879997,86.230003,84.489998,85.870003,2382900,80.413475
"2010-11-17",86.120003,86.730003,85.349998,85.629997,1745000,80.188759
"2010-11-18",86.760002,87.589996,86.139999,87.089996,2153600,81.670425
"2010-11-19",87.349998,87.970001,86.550003,86.790001,1929600,81.389076
"2010-11-22",86.5,87.5,85.879997,87.339996,2326000,81.904846
"2010-11-23",86.32,86.900002,85.809998,86.139999,1614300,80.77951
"2010-11-24",86.860001,88.599998,86.589996,88.470001,1936900,82.964508
"2010-11-26",87.57,87.989998,87.440002,87.5,642600,82.054901
"2010-11-29",89,91.980003,88.470001,91.589996,5127600,85.890366
"2010-11-30",91.209999,93.029999,91,91.120003,4810800,85.449615
"2010-12-01",93.239998,95,93.099998,93.989998,3220300,88.141037
"2010-12-02",94.349998,96.230003,94.099998,95.209999,2399300,89.285103
"2010-12-03",94.510002,95.480003,94.360001,95,1833900,89.08815
"2010-12-06",94.529999,94.669998,93.040001,93.290001,2323700,87.484581
"2010-12-07",94.18,94.599998,92.639999,92.660004,3025500,86.893776
"2010-12-08",92.43,93.279999,92.099998,92.809998,1401700,87.034477
"2010-12-09",93.669998,94.279999,93.300003,94.089996,2650400,88.234787
"2010-12-10",94.099998,94.099998,92.629997,93.980003,1752800,88.131645
"2010-12-13",94.900002,95.190002,94.260002,94.309998,2186900,88.441101
"2010-12-14",94.419998,94.769997,92.93,93.330002,2353800,87.522102
"2010-12-15",93.330002,93.5,92.389999,92.389999,2193200,86.640594
"2010-12-16",91.860001,94.790001,91.279999,94.220001,6865000,88.356697
"2010-12-17",94.230003,94.309998,92.239998,93.07,2990100,87.278275
"2010-12-20",93.809998,93.889999,92.809998,93.559998,1604500,87.737801
"2010-12-21",93.800003,94.489998,93.470001,93.690002,1547300,87.859688
"2010-12-22",93.830002,93.900002,92.82,93.370003,1246700,87.559616
"2010-12-23",93.029999,93.519997,92.57,93.010002,880200,87.222
"2010-12-27",92.489998,93.199997,92.489998,93.029999,678100,87.240746
"2010-12-28",93.239998,93.360001,92.589996,93.019997,839400,87.231369
"2010-12-29",93.07,93.25,92.639999,92.800003,790100,87.025078
"2010-12-30",92.82,93.239998,92.699997,92.959999,764900,87.17511
"2010-12-31",92.529999,93.410004,92.410004,93.010002,1015100,87.222
"2011-01-03",93.540001,94.290001,93.120003,93.190002,2037700,87.390816
"2011-01-04",93.379997,93.870003,92.059998,93.120003,2412600,87.325188
"2011-01-05",92.519997,94.269997,92.370003,93.870003,2351100,88.028473
"2011-01-06",93.699997,93.93,92.910004,93.099998,1890000,87.306404
"2011-01-07",93,94.32,91.800003,93.150002,5209400,87.353294
"2011-01-10",93.010002,94.980003,92.25,94.059998,2959000,88.206673
"2011-01-11",94.790001,94.790001,92.449997,93.309998,2635500,87.503311
"2011-01-12",93.919998,95.139999,93.279999,95,3155100,89.08815
"2011-01-13",94.910004,96.169998,94.620003,95.629997,2725900,89.678955
"2011-01-14",95.650002,97,95.309998,95.830002,2600400,89.866501
"2011-01-18",96.309998,96.790001,95.080002,95.800003,1565300,89.838371
"2011-01-19",95.629997,95.720001,93.57,94.339996,2039200,88.469223
"2011-01-20",93.540001,94.019997,92.790001,93.510002,2253300,87.69088
"2011-01-21",94.419998,94.639999,92.870003,93.339996,1872300,87.531456
"2011-01-24",93.120003,94.440002,92.970001,94.370003,2037800,88.497391
"2011-01-25",94.029999,94.349998,93.300003,93.989998,1418600,88.141037
"2011-01-26",94.129997,94.769997,93.269997,94.309998,2180700,88.441101
"2011-01-27",94.410004,94.839996,93.800003,94.360001,1862300,88.488007
"2011-01-28",94.519997,94.639999,90.18,90.480003,4654200,84.849464
"2011-01-31",91,91.5,90.010002,90.32,3088700,84.699417
"2011-02-01",92.75,93.959999,92.279999,92.690002,4049700,86.921944
"2011-02-02",92.07,92.129997,90.519997,90.800003,4172700,85.149551
"2011-02-03",91.940002,92.300003,91.099998,91.459999,3933100,85.768471
"2011-02-04",91.599998,91.82,90.540001,91.739998,1986800,86.031036
"2011-02-07",91.839996,92.75,91.300003,91.459999,2144200,85.768471
"2011-02-08",91.379997,92.400002,91.169998,92.050003,1652500,86.321754
"2011-02-09",91.709999,92.169998,91,91.599998,1762300,85.89975
"2011-02-10",91.309998,94.690002,91.309998,94.440002,3024600,88.563034
"2011-02-11",93.870003,95.889999,93.800003,95.419998,2038800,89.482018
"2011-02-14",95.029999,95.699997,93.809998,93.989998,2822100,88.141037
"2011-02-15",95.010002,96.699997,94.889999,95.980003,5403500,90.007195
"2011-02-16",96.370003,97.099998,95.900002,96.839996,2249500,90.813652
"2011-02-17",96.389999,97.699997,96.370003,97.470001,1513800,91.404449
"2011-02-18",97.860001,98.519997,97.309998,98.32,2434800,92.201538
"2011-02-22",96.050003,96.199997,92.910004,93.290001,3847200,87.484581
"2011-02-23",93.099998,93.110001,87.540001,89.25,7028500,83.695999
"2011-02-24",89.349998,90.760002,89.080002,89.809998,3940600,84.221115
"2011-02-25",90.57,90.919998,89.75,89.879997,2600500,84.286789
"2011-02-28",91.010002,91.019997,89.769997,90.019997,2299600,84.41806
"2011-03-01",90.57,90.580002,87.599998,87.879997,4843700,82.411247
"2011-03-02",88.010002,88.650002,86.32,87.32,3989400,81.886101
"2011-03-03",88.330002,90.580002,88.18,89.790001,4555900,84.20237
"2011-03-04",89.870003,90,87.800003,88.690002,2747800,83.17086
"2011-03-07",88.879997,89.379997,87.110001,88.260002,3360200,82.767593
"2011-03-08",88.269997,90.300003,88.269997,89.949997,3590900,84.352425
"2011-03-09",89.529999,91,89,90.779999,2630800,85.130798
"2011-03-10",89.720001,91.330002,88.800003,89.949997,3273600,84.352425
"2011-03-11",90.080002,91.25,89.860001,90.709999,2942900,85.06514
"2011-03-14",89.720001,89.860001,87.199997,88.629997,5338000,83.114555
"2011-03-15",86.019997,89.059998,85.970001,87.790001,3925800,82.326843
"2011-03-16",87.360001,87.660004,85.029999,85.279999,4906800,80.082497
"2011-03-17",89.790001,90.400002,87.489998,87.889999,6607500,82.533409
"2011-03-18",90.099998,90.209999,88.269997,89.279999,3956300,83.83873
"2011-03-21",90.370003,90.480003,89.610001,89.860001,2140600,84.383354
"2011-03-22",89.669998,89.68,88.190002,88.290001,1950500,82.909073
"2011-03-23",87.830002,89.379997,87.050003,88.959999,1950600,83.538223
"2011-03-24",89.279999,90.900002,89.120003,90.790001,2527400,85.256699
"2011-03-25",90.870003,91.059998,89.849998,90.279999,2311000,84.777756
"2011-03-28",91.089996,93.68,90.599998,93.019997,4364500,87.350769
"2011-03-29",92.93,93.300003,92.129997,93.040001,1753900,87.369553
"2011-03-30",93.309998,94.400002,93.139999,93.75,1639600,88.036293
"2011-03-31",93.209999,94.410004,93.019997,93.550003,1613500,87.848473
"2011-04-01",95,96.5,94.580002,95,3424800,89.210091
"2011-04-04",95.010002,95.419998,94.459999,95.120003,1309700,89.3228
"2011-04-05",94.690002,95.279999,94.110001,94.190002,1436900,88.449478
"2011-04-06",95.160004,95.349998,93.800003,94.589996,1620200,88.825073
"2011-04-07",94.260002,94.720001,93.410004,93.910004,1475000,88.186523
"2011-04-08",93.849998,94.18,90.82,91.160004,2919300,85.604149
"2011-04-11",91.300003,92.860001,90.660004,92.529999,3345600,86.890648
"2011-04-12",92.169998,94.400002,91.959999,94.080002,3368000,88.346176
"2011-04-13",94.589996,94.669998,93.07,93.43,2108900,87.735802
"2011-04-14",92.940002,93.989998,92.660004,92.940002,2148800,87.275673
"2011-04-15",93.010002,93.349998,92.190002,92.580002,1976000,86.937607
"2011-04-18",91.339996,92.239998,91.099998,91.959999,2293200,86.355385
"2011-04-19",92.510002,92.980003,91.519997,91.849998,1678500,86.252106
"2011-04-20",93,94.190002,92.360001,93.230003,1901200,87.547997
"2011-04-21",93.720001,94.230003,93.389999,93.940002,1816300,88.214706
"2011-04-25",93.75,94.129997,92.900002,93.849998,1347000,88.130226
"2011-04-26",94.260002,95.029999,94.059998,94.489998,1900000,88.731178
"2011-04-27",94.650002,94.989998,93.370003,94.800003,1513500,89.022285
"2011-04-28",94.529999,95.760002,94.449997,95.279999,1614500,89.473022
"2011-04-29",95.550003,96.25,95.300003,95.669998,1431400,89.839272
"2011-05-02",96.25,96.889999,94.029999,94.370003,2280800,88.618515
"2011-05-03",94,94.779999,93.629997,94.220001,1528300,88.477638
"2011-05-04",93.699997,94.580002,92.419998,92.639999,2292800,86.993927
"2011-05-05",92.160004,95.989998,91.800003,95.290001,3636400,89.482445
"2011-05-06",96.139999,96.389999,95.139999,95.650002,2520900,89.820503
"2011-05-09",95.599998,95.639999,94.559998,94.910004,1542000,89.125595
"2011-05-10",95.360001,96.239998,95.160004,95.739998,1658800,89.905006
"2011-05-11",95.43,96.5,94.790001,95.160004,2580200,89.360352
"2011-05-12",95.110001,95.129997,94.040001,94.959999,2235900,89.172546
"2011-05-13",95.169998,95.5,93.5,93.580002,2780400,87.87664
"2011-05-16",93.379997,94.43,92.980003,93.18,1939600,87.501038
"2011-05-17",92.849998,92.919998,92.050003,92.589996,2144000,86.946976
"2011-05-18",92.870003,94.209999,92.300003,93.650002,1923100,87.942368
"2011-05-19",94.010002,94.650002,93.5,94.580002,1919700,88.815697
"2011-05-20",94.459999,94.589996,93.559998,93.82,1377800,88.102043
"2011-05-23",92.559998,92.690002,91.050003,92.040001,2539500,86.430519
"2011-05-24",92.209999,92.419998,90.93,91.480003,1604200,85.904655
"2011-05-25",90.959999,92.300003,90.82,91.839996,1727900,86.242691
"2011-05-26",91.309998,91.900002,90.800003,91.360001,2346200,85.791962
"2011-05-27",91.849998,92.349998,91.599998,91.900002,1222100,86.299049
"2011-05-31",92.629997,93.730003,92.580002,93.639999,2378700,87.932999
"2011-06-01",93.949997,94.389999,91.410004,91.43,3444300,85.857666
"2011-06-02",91.790001,92.5,91,91.519997,1958100,85.942215
"2011-06-03",90.32,91,89.900002,90.150002,2139300,84.655701
"2011-06-06",89.989998,90.559998,87.650002,87.75,3268200,82.401985
"2011-06-07",87.949997,88.230003,86.68,86.760002,3211800,81.472305
"2011-06-08",86.540001,86.900002,85.459999,85.589996,3320700,80.373596
"2011-06-09",86.080002,86.790001,85.800003,86.209999,2938200,80.955818
"2011-06-10",86.230003,86.389999,84.790001,85.379997,2707900,80.176422
"2011-06-13",85.370003,86.150002,84.949997,85.919998,2444200,80.683517
"2011-06-14",86.589996,88,86.220001,87.43,2732100,82.101463
"2011-06-15",86.43,87.290001,86.099998,86.489998,2357200,81.339706
"2011-06-16",86.709999,87.519997,86,86.480003,2095300,81.330292
"2011-06-17",87.260002,87.690002,86.669998,86.989998,2131400,81.809929
"2011-06-20",86.830002,87.860001,86.610001,87.5,1809200,82.289558
"2011-06-21",88.43,89.480003,81.220001,89.129997,3292100,83.82251
"2011-06-22",91.5,92.410004,90.660004,91.440002,6023500,85.994949
"2011-06-23",91.120003,93.449997,90.599998,92.959999,4850000,87.424431
"2011-06-24",92.910004,93.449997,91.57,91.870003,4282900,86.399307
"2011-06-27",91.970001,93,91.610001,92.849998,1930900,87.320992
"2011-06-28",93.129997,94.190002,92.769997,94.019997,1762100,88.421318
"2011-06-29",94.5,94.910004,93.099998,93.629997,2283700,88.05455
"2011-06-30",93.839996,94.949997,93.800003,94.849998,2079300,89.201881
"2011-07-01",94.68,96.830002,94.559998,96.519997,2464600,90.772438
"2011-07-05",96.169998,96.25,95.199997,95.5,1870700,89.813179
"2011-07-06",95.580002,97.07,95.559998,96.779999,2365900,91.01696
"2011-07-07",97.690002,98.660004,96.919998,98.5,2958600,92.634506
"2011-07-08",97.239998,97.699997,96.959999,97.559998,2229100,91.750511
"2011-07-11",96.75,96.75,94.470001,95.080002,2534700,89.418175
"2011-07-12",94.699997,95.089996,93.809998,94.080002,2958900,88.47773
"2011-07-13",94.739998,95.589996,93.989998,94.25,2133100,88.637619
"2011-07-14",94.459999,94.980003,92.779999,93.059998,2829000,87.518463
"2011-07-15",92.970001,93.279999,91.260002,92.199997,3206100,86.709663
"2011-07-18",91.800003,91.889999,90.050003,90.459999,3612000,85.073288
"2011-07-19",91.220001,92.239998,90.580002,91.769997,2550100,86.305283
"2011-07-20",92.010002,92.809998,91.300003,92.190002,2182100,86.700287
"2011-07-21",92.690002,94.07,92.330002,93.080002,1984100,87.53727
"2011-07-22",93.260002,93.620003,92.199997,92.790001,1635200,87.26458
"2011-07-25",91.699997,92.349998,91.480003,91.879997,1867500,86.408722
"2011-07-26",90.43,91.449997,88.699997,91,4588900,85.581139
"2011-07-27",90.239998,90.339996,88.550003,89.139999,4036700,83.831909
"2011-07-28",89.440002,90.18,87.739998,87.860001,3454700,82.62812
"2011-07-29",86.910004,88.169998,86.330002,86.879997,3024200,81.706459
"2011-08-01",88.050003,88.050003,85.019997,86,4119600,80.878876
"2011-08-02",85.370003,86.029999,83.959999,84.440002,4101600,79.411774
"2011-08-03",84.599998,86,83.459999,85.739998,4380700,80.634354
"2011-08-04",84.779999,85.040001,81.980003,82.099998,4364100,77.211113
"2011-08-05",83.220001,83.720001,80.18,82.360001,5026700,77.455635
"2011-08-08",80.339996,81.910004,77.5,77.540001,5679800,72.922684
"2011-08-09",79.190002,79.889999,75.5,79.75,4804200,75.001053
"2011-08-10",78.529999,78.669998,75.129997,75.32,4640500,70.834839
"2011-08-11",75.779999,81.300003,75.669998,79.879997,4746300,75.123329
"2011-08-12",80.290001,81.290001,79,80.480003,3280200,75.687584
"2011-08-15",81.199997,81.980003,80.150002,81.849998,2698900,76.976028
"2011-08-16",80.900002,81.699997,79.279999,80.099998,3826100,75.330208
"2011-08-17",80.519997,81.269997,78.470001,79.129997,2951400,74.417969
"2011-08-18",77.059998,77.339996,73.489998,74.459999,4502100,70.026085
"2011-08-19",74.110001,75.769997,72.889999,73.160004,3477900,68.803474
"2011-08-22",74.919998,75,72.160004,73,3420900,68.653015
"2011-08-23",73.57,74.790001,72.669998,74.790001,3857900,70.336449
"2011-08-24",74.699997,77,74.230003,76.599998,3685900,72.038643
"2011-08-25",77.290001,77.440002,74.150002,74.760002,2617400,70.308205
"2011-08-26",74.169998,75.849998,72.57,75.720001,4011800,71.211029
"2011-08-29",76.669998,78.790001,76.669998,78.75,2673300,74.060616
"2011-08-30",78.309998,79.330002,77.68,78.830002,2065500,74.135834
"2011-08-31",79.519997,80.709999,78.169998,78.720001,3246500,74.032394
"2011-09-01",78.720001,80.110001,77.900002,78.040001,2814000,73.392876
"2011-09-02",75.949997,76.489998,74.459999,74.900002,2739400,70.439888
"2011-09-06",72.43,73.82,71.330002,73.599998,4053700,69.217285
"2011-09-07",74.879997,76.639999,74.339996,76.269997,3250400,71.728302
"2011-09-08",75.709999,76.199997,74.650002,74.989998,2543800,70.64492
"2011-09-09",74.040001,75.080002,72.900002,73.400002,2555400,69.147057
"2011-09-12",72.389999,73.779999,71.540001,73.629997,3259500,69.363739
"2011-09-13",73.639999,75.459999,73.110001,74.970001,3226900,70.626068
"2011-09-14",75.629997,77.120003,73.75,76.010002,3146700,71.605804
"2011-09-15",77,77.330002,75.639999,77.080002,2218300,72.613815
"2011-09-16",77.57,77.919998,75.269997,76.400002,3689800,71.973221
"2011-09-19",74.989998,76.160004,74.68,75.760002,2869600,71.370285
"2011-09-20",75.949997,76.839996,75,75.220001,3036000,70.861572
"2011-09-21",75,75.32,72.5,72.5,4094900,68.299187
"2011-09-22",70.040001,70.089996,64.550003,66.580002,11368000,62.722214
"2011-09-23",66.860001,68.43,66.610001,67.300003,4468200,63.400482
"2011-09-26",68.099998,69.82,67.709999,69.75,4467100,65.708542
