"","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
"2002-07-05",11.969295,12.367324,11.969295,12.361638,2314000,7.993869
"2002-07-08",12.395755,12.471569,12.083017,12.139878,3443100,7.850468
"2002-07-09",12.084913,12.244124,11.857468,11.937074,4034000,7.719322
"2002-07-10",12.01668,12.031842,11.715315,11.71721,6618700,7.577143
"2002-07-11",11.707733,11.732373,11.410159,11.675511,5778800,7.550173
"2002-07-12",11.707733,11.986353,11.504928,11.8442,5418400,7.65926
"2002-07-15",11.751327,11.751327,11.211144,11.751327,7564700,7.599205
"2002-07-16",11.703942,11.705838,11.429113,11.546626,7638500,7.46683
"2002-07-17",11.751327,11.8442,11.459439,11.514405,10310800,7.445996
"2002-07-18",11.609174,11.749432,11.391206,11.41395,6885100,7.381033
"2002-07-19",11.315391,11.41395,11.012131,11.03298,8579800,7.134672
"2002-07-22",11.03298,11.087945,10.623578,10.638741,9005600,6.879733
"2002-07-23",10.686126,10.879454,10.490902,10.500379,4547300,6.790256
"2002-07-24",10.415087,11.275588,10.253981,11.25853,10026500,7.280527
"2002-07-25",11.25853,11.362775,10.88135,11.230099,8886300,7.262142
"2002-07-26",11.230099,11.305914,10.996967,11.173237,4502500,7.225371
"2002-07-29",11.275588,11.902957,11.256634,11.857468,6296300,7.667841
"2002-07-30",11.857468,12.083017,11.71721,11.846095,5330300,7.660485
"2002-07-31",11.846095,11.846095,11.605383,11.760803,4114200,7.605332
"2002-08-01",11.762699,11.840409,11.355193,11.394997,4779000,7.368776
"2002-08-02",11.400682,11.425323,11.076573,11.175133,3435700,7.226598
"2002-08-05",11.192191,11.192191,10.536391,10.538286,9069900,6.814771
"2002-08-06",10.652009,10.976118,10.652009,10.873768,7629000,7.031718
"2002-08-07",11.068992,11.182714,10.746778,11.159969,4310400,7.216794
"2002-08-08",11.159969,11.448067,11.059515,11.423427,3393500,7.387163
"2002-08-09",11.423427,11.56179,11.101213,11.514405,3339700,7.445996
"2002-08-12",11.504928,11.514405,11.182714,11.504928,2478600,7.439865
"2002-08-13",11.503033,11.56179,11.328658,11.328658,3749100,7.325878
"2002-08-14",11.328658,11.592115,11.012131,11.573161,5833100,7.483988
"2002-08-15",11.590219,11.666035,11.396892,11.525777,3684200,7.45335
"2002-08-16",11.495451,11.747536,11.432903,11.679302,2807300,7.552629
"2002-08-19",11.647081,12.149356,11.628127,12.035633,5719100,7.783054
"2002-08-20",12.007202,12.083017,11.768385,11.878317,7301400,7.681324
"2002-08-21",11.959818,12.022366,11.827142,11.944655,5749700,7.724225
"2002-08-22",12.026156,12.107657,11.821456,12.026156,5589300,7.776924
"2002-08-23",12.026156,12.026156,11.637605,11.671721,2323000,7.547723
"2002-08-26",11.779757,11.825247,11.578848,11.762699,1796400,7.606555
"2002-08-27",11.933283,11.969295,11.662244,11.702047,2645900,7.567335
"2002-08-28",11.66414,11.690675,11.436694,11.520091,1835500,7.449671
"2002-08-29",11.476498,11.476498,11.279378,11.313495,2682800,7.316072
"2002-08-30",11.313495,11.54094,11.281274,11.400682,2383600,7.372452
"2002-09-03",11.353298,11.353298,10.947688,10.964746,4400100,7.090548
"2002-09-04",10.964746,11.120167,10.837756,11.106899,5712800,7.182473
"2002-09-05",11.014026,11.195982,10.955269,11.131539,3293800,7.198407
"2002-09-06",11.239575,11.326763,11.068992,11.23768,3605600,7.267045
"2002-09-09",11.125853,11.277483,11.03677,11.201668,3735900,7.243758
"2002-09-10",11.211144,11.362775,11.201668,11.315391,4858600,7.317299
"2002-09-11",11.56179,11.56179,11.353298,11.402577,3827200,7.373677
"2002-09-12",11.381728,11.381728,11.070887,11.105003,3328100,7.181247
"2002-09-13",10.898408,10.942001,10.682335,10.689917,7398500,6.912824
"2002-09-16",10.689917,10.689917,10.452994,10.538286,7095600,6.814771
"2002-09-17",10.70887,10.727824,10.301365,10.3279,5124500,6.678717
"2002-09-18",10.181956,10.263457,9.969674,10.090978,12173800,6.525506
"2002-09-19",10.045489,10.40561,10.045489,10.221759,9351700,6.610081
"2002-09-20",10.272934,10.462472,10.235026,10.452994,7811100,6.759614
"2002-09-23",10.452994,10.519333,10.257771,10.350644,6213000,6.693427
"2002-09-24",10.235026,10.443518,10.174375,10.333586,8312800,6.682396
"2002-09-25",10.500379,10.667172,10.335482,10.642532,5617800,6.885339
"2002-09-26",10.737301,11.068992,10.661486,10.976118,6294700,7.101158
"2002-09-27",10.976118,11.087945,10.813116,10.832069,6847700,7.007966
"2002-09-30",10.756255,10.841547,10.490902,10.775208,8227300,6.971175
"2002-10-01",10.898408,11.46702,10.843442,11.457543,7342000,7.412624
"2002-10-02",11.353298,11.523882,11.180819,11.201668,10625800,7.247082
"2002-10-03",11.324867,11.56558,10.995072,11.012131,7747200,7.124458
"2002-10-04",11.173237,11.173237,10.716452,10.790372,5440000,6.980986
"2002-10-07",10.792267,10.945792,10.653905,10.80743,5120300,6.992023
"2002-10-08",10.898408,11.11069,10.648218,10.995072,9251400,7.113423
"2002-10-09",10.784685,11.010235,10.619788,10.629265,6163400,6.876755
"2002-10-10",10.652009,10.907885,10.471949,10.765732,8911600,6.965048
"2002-10-11",11.087945,11.205459,10.93442,11.027293,9762700,7.134267
"2002-10-14",10.93442,11.051933,10.041698,10.229341,28927700,6.618021
"2002-10-15",10.689917,10.803639,10.519333,10.614101,22673000,6.866947
"2002-10-16",10.519333,10.686126,10.511751,10.566717,15166300,6.83629
"2002-10-17",10.803639,10.936316,10.489007,10.568613,8129200,6.837518
"2002-10-18",10.566717,11.040561,10.471949,10.943897,5821500,7.080317
"2002-10-21",10.869977,11.514405,10.78279,11.497347,7299300,7.438373
"2002-10-22",11.275588,11.391206,11.137225,11.1884,5650500,7.238496
"2002-10-23",11.031084,11.184609,10.820698,11.180819,11515300,7.233593
"2002-10-24",11.315391,11.36467,10.801744,10.852919,6233500,7.021453
"2002-10-25",10.868082,11.144807,10.775208,11.106899,6146000,7.185769
"2002-10-28",11.154284,11.230099,10.8605,10.93063,6007700,7.071732
"2002-10-29",10.8605,10.989386,10.678544,10.966641,5590900,7.095027
"2002-10-30",10.966641,11.161865,10.8605,11.087945,3657800,7.173506
"2002-10-31",11.087945,11.24147,10.871873,10.964746,4216000,7.093801
"2002-11-01",10.936316,11.040561,10.676649,10.970432,8292200,7.097479
"2002-11-04",11.053828,11.13533,10.936316,10.962851,5975000,7.092575
"2002-11-05",11.002653,11.012131,10.688022,10.888931,5807200,7.044753
"2002-11-06",10.964746,11.034875,10.70887,10.993176,9818600,7.112195
"2002-11-07",10.898408,10.936316,10.775208,10.864291,5991900,7.028809
"2002-11-08",10.898408,10.936316,10.735406,10.765732,5818300,6.965048
"2002-11-11",10.765732,10.765732,10.498484,10.519333,5787700,6.805634
"2002-11-12",10.598939,10.784685,10.513647,10.699393,6477300,6.92213
"2002-11-13",10.684231,11.021607,10.604625,10.833965,4802700,7.00919
"2002-11-14",11.021607,11.28696,10.9837,11.28696,4426500,7.302262
"2002-11-15",11.216831,11.372252,11.154284,11.33624,3834000,7.334142
"2002-11-18",11.372252,11.419636,11.192191,11.341926,5276500,7.337825
"2002-11-19",11.341926,11.453753,11.220622,11.324867,3856200,7.326786
"2002-11-20",11.28696,11.514405,11.059515,11.482183,6224000,7.428567
"2002-11-21",11.533359,12.064064,11.525777,12.052691,7036600,7.797662
"2002-11-22",11.846095,12.033738,11.846095,11.891584,6905700,7.693434
"2002-11-25",11.925701,12.096285,11.865049,11.980667,4556300,7.751068
"2002-11-26",11.846095,11.950341,11.523882,11.573161,5159400,7.487421
"2002-11-27",11.703942,12.035633,11.630023,11.944655,4255000,7.727767
"2002-11-29",11.950341,11.988249,11.836618,11.910539,1890300,7.705698
"2002-12-02",12.130402,12.223275,11.817665,11.976876,5357700,7.74861
"2002-12-03",11.846095,11.846095,11.56179,11.612965,3389300,7.513176
"2002-12-04",11.46702,11.840409,11.429113,11.760803,4229200,7.608821
"2002-12-05",11.760803,11.817665,11.484078,11.575057,3133900,7.488652
"2002-12-06",11.410159,11.751327,11.410159,11.677407,2303500,7.554867
"2002-12-09",11.677407,11.683093,11.442381,11.533359,3046300,7.461673
"2002-12-10",11.628127,11.751327,11.571266,11.702047,4594300,7.570811
"2002-12-11",11.694466,11.79492,11.552312,11.715315,3408800,7.579394
"2002-12-12",11.760803,11.779757,11.548522,11.654663,2489700,7.540154
"2002-12-13",11.647081,11.703942,11.393101,11.434799,5899600,7.397911
"2002-12-16",11.546626,11.736164,11.523882,11.736164,5095000,7.592881
"2002-12-17",11.793025,11.874526,11.703942,11.853677,5122900,7.668908
"2002-12-18",11.827142,11.89348,11.620546,11.698256,5182000,7.568357
"2002-12-19",11.694466,11.884003,11.654663,11.829037,7570000,7.652967
"2002-12-20",11.940865,12.367324,11.918119,12.338893,11880400,7.982825
"2002-12-23",12.338893,12.575815,12.338893,12.560652,7131500,8.126296
"2002-12-24",12.462092,12.585292,12.452616,12.518953,2116700,8.102374
"2002-12-26",12.518953,12.735026,12.518953,12.65163,4126800,8.188246
"2002-12-27",12.623199,12.625094,12.246019,12.312358,4187500,7.968667
"2002-12-30",12.314253,12.414708,12.22517,12.386277,4514100,8.016506
"2002-12-31",12.414708,12.494314,12.291509,12.452616,5814100,8.059443
"2003-01-02",12.482942,12.793783,12.44693,12.793783,5311800,8.28025
"2003-01-03",12.850644,12.882866,12.708491,12.772934,6104800,8.266755
"2003-01-06",12.755876,12.973844,12.753981,12.884761,4689300,8.339129
"2003-01-07",12.886657,12.886657,12.55307,12.579606,7845900,8.14163
"2003-01-08",12.518953,12.518953,12.331311,12.407126,3616600,8.030002
"2003-01-09",12.416603,12.699015,12.416603,12.642153,3323800,8.18211
"2003-01-10",12.34837,12.566339,12.31994,12.390068,6190300,8.01896
"2003-01-13",12.5,12.57771,12.331311,12.338893,4323100,7.985837
"2003-01-14",12.336998,12.460197,12.244124,12.407126,4026600,8.030002
"2003-01-15",12.34837,12.386277,12.247915,12.259287,4468200,7.93432
"2003-01-16",12.338893,12.528431,12.304776,12.395755,4805900,8.022642
"2003-01-17",12.338893,12.34837,12.012889,12.107657,5359800,7.836182
"2003-01-21",12.109552,12.158833,11.92191,11.931387,5267500,7.722098
"2003-01-22",11.925701,12.007202,11.722897,11.745641,5147200,7.601882
"2003-01-23",11.796816,12.058377,11.751327,12.029947,3725300,7.785886
"2003-01-24",11.982563,11.986353,11.675511,11.726686,2813100,7.589614
"2003-01-27",11.637605,11.789234,11.482183,11.557999,4537800,7.480437
"2003-01-28",11.628127,11.703942,11.49166,11.584534,5058100,7.497612
"2003-01-29",11.514405,11.825247,11.28696,11.690675,8508000,7.566304
"2003-01-30",11.690675,11.798711,11.457543,11.457543,6159200,7.415421
"2003-01-31",11.459439,11.827142,11.334344,11.6395,8131800,7.533185
"2003-02-03",11.648976,11.817665,11.586429,11.757013,6992800,7.60924
"2003-02-04",11.732373,11.79113,11.650872,11.774072,5469600,7.620284
"2003-02-05",11.774072,12.14746,11.774072,11.988249,6988000,7.758898
"2003-02-06",11.950341,12.033738,11.711524,11.722897,4721400,7.587161
"2003-02-07",11.846095,11.846095,11.616755,11.637605,3292200,7.53196
"2003-02-10",11.694466,11.855573,11.580743,11.770281,4297800,7.617829
"2003-02-11",11.836618,11.92191,11.772176,11.81956,6113800,7.64972
"2003-02-12",11.81956,11.931387,11.624336,11.635709,4379000,7.530731
"2003-02-13",11.647081,11.656558,11.43859,11.588325,3583900,7.500064
"2003-02-14",11.637605,11.97119,11.637605,11.94276,3894200,7.729459
"2003-02-18",11.97119,12.177786,11.97119,12.054586,4709300,7.801835
"2003-02-19",12.04511,12.101972,11.874526,11.959818,3116000,7.740495
"2003-02-20",11.978772,12.003411,11.770281,11.789234,2993000,7.630096
"2003-02-21",11.86884,12.088703,11.789234,12.088703,4636500,7.823915
"2003-02-24",12.092494,12.092494,11.925701,12.02047,4623300,7.779754
"2003-02-25",11.978772,12.194844,11.829037,12.191053,7250800,7.890155
"2003-02-26",12.168309,12.215693,12.075436,12.092494,5005300,7.826368
"2003-02-27",12.111448,12.270659,12.058377,12.206217,5799900,7.899967
"2003-02-28",12.300985,12.414708,12.242229,12.32373,5388300,7.976028
"2003-03-03",12.355951,12.507582,12.34837,12.42229,6022000,8.039817
"2003-03-04",12.405231,12.407126,12.050797,12.083017,6261500,7.820235
"2003-03-05",12.083017,12.139878,11.959818,12.06975,4851800,7.811646
"2003-03-06",12.06975,12.100076,11.855573,11.978772,4758400,7.752766
"2003-03-07",11.931387,12.185368,11.827142,12.179682,4497200,7.882795
"2003-03-10",12.092494,12.092494,11.912434,11.980667,4868600,7.753994
"2003-03-11",11.940865,12.065959,11.836618,11.988249,8660000,7.758898
"2003-03-12",11.974981,12.01668,11.755117,11.912434,7893900,7.709831
"2003-03-13",12.187263,12.187263,11.963609,12.177786,7706600,7.881569
"2003-03-14",12.177786,12.272555,12.054586,12.11903,6679400,7.843544
"2003-03-17",12.11903,12.708491,12.035633,12.706596,8517000,8.223821
"2003-03-18",12.708491,12.780516,12.547384,12.771039,6252000,8.265527
"2003-03-19",12.699015,12.831691,12.596664,12.812737,5844200,8.292516
"2003-03-20",12.812737,12.833586,12.456407,12.735026,8051700,8.24222
"2003-03-21",12.886657,12.98332,12.689538,12.981425,7265500,8.401692
"2003-03-24",12.822214,12.824109,12.575815,12.623199,5876400,8.169845
"2003-03-25",12.661107,12.831691,12.520849,12.820318,5386200,8.297421
"2003-03-26",12.814632,12.826005,12.547384,12.681956,4443400,8.210911
"2003-03-27",12.566339,12.613723,12.395755,12.405231,8112900,8.031742
"2003-03-28",12.405231,12.445034,12.251706,12.367324,6666700,8.0072
"2003-03-31",12.253601,12.507582,12.200531,12.463988,6180300,8.069782
"2003-04-01",12.5,12.68006,12.437452,12.659211,5324000,8.196182
"2003-04-02",12.88097,13.133056,12.87718,13.05345,7754100,8.451432
"2003-04-03",13.252464,13.252464,12.932145,12.958681,5607300,8.390071
"2003-04-04",13.068613,13.07809,12.786201,12.88097,4020300,8.339762
"2003-04-07",13.163382,13.328279,13.042077,13.064822,4515200,8.458796
"2003-04-08",12.841167,12.841167,12.507582,12.522744,11628800,8.107825
"2003-04-09",12.522744,12.623199,12.331311,12.331311,9058800,7.983883
"2003-04-10",12.336998,12.57771,12.31994,12.513268,4691900,8.101696
"2003-04-11",12.589083,12.699015,12.414708,12.448825,6033100,8.059965
"2003-04-14",12.509477,12.736922,12.448825,12.685747,5184700,8.213363
"2003-04-15",12.685747,12.879075,12.615618,12.80326,6477300,8.289445
"2003-04-16",12.879075,12.903715,12.566339,12.615618,5041200,8.167956
"2003-04-17",12.617514,13.214557,12.575815,13.188022,9159100,8.538558
"2003-04-21",13.144427,13.172858,13.036391,13.091357,3519600,8.475975
"2003-04-22",13.049659,13.468536,13.013647,13.3605,16618300,8.650232
"2003-04-23",13.3605,13.362395,13.148218,13.182335,6344300,8.534883
"2003-04-24",13.125474,13.125474,12.888552,13.004169,7328800,8.419524
"2003-04-25",13.004169,13.004169,12.706596,12.731236,5062300,8.242811
"2003-04-28",12.80326,13.02881,12.793783,12.952994,4303100,8.38639
"2003-04-29",12.973844,13.153905,12.922668,13.087566,4135800,8.473523
"2003-04-30",13.002275,13.163382,12.916983,13.074299,4246600,8.464933
"2003-05-01",13.074299,13.115997,12.879075,13.030705,3745400,8.436706
"2003-05-02",13.030705,13.220243,12.97953,13.169067,5688000,8.526287
"2003-05-05",13.362395,13.362395,13.098939,13.144427,4057200,8.510333
"2003-05-06",13.10652,13.347233,13.10652,13.315011,4571100,8.620776
"2003-05-07",13.315011,13.315011,13.068613,13.153905,4835400,8.516472
"2003-05-08",13.068613,13.095148,12.890448,12.945414,4164800,8.381483
"2003-05-09",12.95489,13.189917,12.898028,13.189917,4443900,8.539783
"2003-05-12",13.189917,13.614481,13.07809,13.591736,7812100,8.799942
"2003-05-13",13.572783,13.572783,13.301744,13.326384,3971700,8.628139
"2003-05-14",13.400303,13.417361,13.174753,13.261941,3523800,8.58642
"2003-05-15",13.337756,13.375664,13.206975,13.330174,3780700,8.630595
"2003-05-16",13.330174,13.330174,13.07809,13.218348,5290200,8.558193
"2003-05-19",13.218348,13.227824,12.95489,12.962472,2888600,8.392527
"2003-05-20",12.888552,13.178544,12.791888,12.873389,6893000,8.334854
"2003-05-21",12.888552,12.888552,12.664898,12.744503,5228500,8.251403
"2003-05-22",12.746399,12.77483,12.628885,12.668689,5716000,8.202322
"2003-05-23",12.765352,12.765352,12.573919,12.575815,7219600,8.142189
"2003-05-27",12.149356,12.594769,12.145565,12.594769,20349500,8.154459
"2003-05-28",12.670584,12.727445,12.465883,12.471569,8954400,8.074695
"2003-05-29",12.490523,12.509477,12.234648,12.31994,11257400,7.976521
"2003-05-30",12.395755,12.699015,12.395755,12.683851,7143100,8.212135
"2003-06-02",12.746399,13.074299,12.746399,12.898028,6960000,8.350805
"2003-06-03",12.945414,13.134951,12.918878,13.047764,5031100,8.44775
"2003-06-04",13.047764,13.362395,12.998484,13.144427,6093200,8.510333
"2003-06-05",13.146323,13.341547,13.006065,13.324489,7074500,8.626915
"2003-06-06",13.400303,13.694086,13.00796,13.059135,9566900,8.455109
"2003-06-09",13.05724,13.330174,13.002275,13.148218,7012300,8.512786
"2003-06-10",13.172858,13.212661,12.90561,13.019333,5232200,8.429343
"2003-06-11",13.002275,13.203184,12.805156,13.153905,6156500,8.516472
"2003-06-12",13.201289,13.261941,12.966262,13.070508,4507800,8.462478
"2003-06-13",13.070508,13.13116,12.854435,12.928355,5778200,8.37044
"2003-06-16",13.049659,13.315011,13.000379,13.315011,4874400,8.620776
"2003-06-17",13.343442,13.38135,13.167172,13.191812,6400800,8.541016
"2003-06-18",13.206975,13.324489,13.062926,13.199393,4694500,8.545922
"2003-06-19",13.210766,13.447688,13.153905,13.178544,7466000,8.532425
"2003-06-20",13.273314,13.364291,13.174753,13.33586,7109400,8.634275
"2003-06-23",13.337756,13.337756,13.05724,13.172858,5824700,8.52874
"2003-06-24",13.220243,13.254359,13.030705,13.172858,4512500,8.52874
"2003-06-25",13.167172,13.186126,12.937832,12.958681,4988400,8.393093
"2003-06-26",12.964367,13.218348,12.937832,13.140636,4971500,8.510943
"2003-06-27",13.153905,13.172858,12.871493,12.95489,4632800,8.390639
"2003-06-30",12.964367,13.021228,12.77483,12.898028,5850500,8.353809
"2003-07-01",12.898028,12.898028,12.598559,12.757771,7649100,8.262965
"2003-07-02",12.757771,12.992798,12.757771,12.992798,6030400,8.415193
"2003-07-03",12.916983,13.011751,12.797574,12.890448,2090800,8.348899
"2003-07-07",13.059135,13.25815,13.059135,13.142532,3588200,8.51217
"2003-07-08",13.095148,13.165277,12.916983,13.030705,5501200,8.439744
"2003-07-09",12.964367,13.038286,12.858226,12.899924,4513000,8.355036
"2003-07-10",12.860122,12.860122,12.640258,12.738817,5e+06,8.25069
"2003-07-11",12.757771,12.841167,12.640258,12.699015,5241700,8.224913
"2003-07-14",12.791888,12.964367,12.65163,12.68006,4554200,8.212637
"2003-07-15",12.736922,12.755876,12.505686,12.532222,4858600,8.116885
"2003-07-16",12.579606,12.640258,12.380591,12.54928,5236400,8.127931
"2003-07-17",12.537908,12.856331,12.509477,12.835482,7771500,8.313298
"2003-07-18",12.935936,13.201289,12.907506,13.193707,9543700,8.545315
"2003-07-21",13.193707,13.206975,12.949203,12.98332,5091300,8.409053
"2003-07-22",13.030705,13.248673,13.017437,13.153905,5676900,8.519536
"2003-07-23",13.153905,13.275208,13.004169,13.225928,3477400,8.566183
"2003-07-24",13.248673,13.443897,13.222138,13.229719,6609200,8.568643
"2003-07-25",13.220243,13.445792,13.172858,13.443897,4269300,8.707361
"2003-07-28",13.443897,13.608794,13.345337,13.597423,6675700,8.806795
"2003-07-29",13.599318,13.682714,13.428734,13.515922,5395700,8.75401
"2003-07-30",13.515922,13.576573,13.38135,13.485595,4810600,8.734368
"2003-07-31",13.514026,13.855193,13.510235,13.684609,6657200,8.863264
"2003-08-01",13.686505,13.788856,13.485595,13.692191,4403300,8.868176
"2003-08-04",13.692191,13.915845,13.53298,13.847611,4847000,8.968835
