"","IR.Open","IR.High","IR.Low","IR.Close","IR.Volume","IR.Adjusted"
"2002-07-08",18.111023,18.294729,17.895367,17.951279,1876200,13.47267
"2002-07-09",17.951279,18.510384,17.907349,17.943291,2327400,13.466668
"2002-07-10",18.091055,18.091055,17.076677,17.116613,2315400,12.84624
"2002-07-11",16.972843,17.036741,16.373802,16.821087,3345800,12.624446
"2002-07-12",16.873003,17.240416,16.753195,16.821087,2786400,12.624446
"2002-07-15",16.773163,16.853035,15.770767,16.637381,3273900,12.48657
"2002-07-16",15.974441,16.014378,15.175719,15.271565,7451600,11.461509
"2002-07-17",15.47524,15.974441,15.379393,15.503195,6138800,11.635347
"2002-07-18",14.776358,15.295527,14.416933,14.564696,6923000,10.930996
"2002-07-19",14.277157,14.656549,13.957667,13.977635,4706700,10.490398
"2002-07-22",13.977635,14.237221,13.382587,13.562301,3734900,10.178681
"2002-07-23",13.718051,14.037539,13.458467,13.562301,4703200,10.178681
"2002-07-24",13.278754,14.376997,13.091054,14.337061,4005800,10.76015
"2002-07-25",14.476837,14.836262,13.981629,14.704473,5666000,11.035896
"2002-07-26",14.816294,14.936102,14.648562,14.788339,4562000,11.098841
"2002-07-29",14.848243,15.738818,14.848243,15.57508,3224100,11.689301
"2002-07-30",15.315495,15.623003,15.047923,15.247603,2739300,11.443525
"2002-07-31",15.355432,15.3754,14.892173,15.33147,4049200,11.506467
"2002-08-01",15.267571,15.435304,14.776358,14.892173,3715900,11.176774
"2002-08-02",14.932109,14.968051,13.857827,14.021565,3344800,10.523371
"2002-08-05",13.857827,14.073483,13.554313,13.578275,1882500,10.190673
"2002-08-06",13.642173,14.416933,13.642173,14.077477,2696800,10.565333
"2002-08-07",14.317093,14.373003,13.598243,14.157349,2527700,10.62528
"2002-08-08",14.277157,14.488818,14.037539,14.412939,3580900,10.817098
"2002-08-09",14.337061,14.720448,14.117413,14.516773,3405100,10.895027
"2002-08-12",14.357029,14.572683,14.177317,14.46885,1252700,10.859061
"2002-08-13",14.628594,14.820288,14.420926,14.420926,3089100,10.823094
"2002-08-14",14.416933,14.816294,13.969648,14.812301,3525300,11.116827
"2002-08-15",14.752397,14.940096,14.496805,14.816294,2811200,11.171023
"2002-08-16",14.816294,14.95607,14.516773,14.880192,2102800,11.219197
"2002-08-19",14.836262,15.591054,14.816294,15.571086,2904600,11.740116
"2002-08-20",15.511182,15.511182,15.05591,15.319489,2266800,11.550417
"2002-08-21",15.419329,15.623003,15.027955,15.455272,2227000,11.652795
"2002-08-22",15.415336,15.694888,15.359425,15.57508,1563200,11.743124
"2002-08-23",15.57508,15.57508,15.047923,15.115815,1965800,11.396851
"2002-08-26",15.215655,15.231629,14.884185,15.131789,2944400,11.408895
"2002-08-27",15.315495,15.447285,15.195687,15.295527,3522300,11.532351
"2002-08-28",15.255591,15.255591,14.864217,14.924122,2151900,11.25232
"2002-08-29",14.516773,15.05591,14.516773,15.039936,3154200,11.339642
"2002-08-30",14.940096,15.267571,14.908147,14.996006,1879000,11.306519
"2002-09-03",14.996006,14.996006,14.400958,14.664536,2788200,11.056599
"2002-09-04",14.664536,14.980032,14.448882,14.932109,2182200,11.25834
"2002-09-05",14.616613,15.075878,14.496805,14.908147,3007000,11.240275
"2002-09-06",15.05591,15.295527,14.992013,15.291533,3424200,11.529339
"2002-09-09",15.075878,15.487221,14.948083,15.455272,2332200,11.652795
"2002-09-10",15.399361,15.53115,15.24361,15.53115,1718900,11.710005
"2002-09-11",15.638978,15.734824,15.47524,15.511182,1125700,11.694945
"2002-09-12",15.47524,15.47524,15.195687,15.291533,1798600,11.529339
"2002-09-13",15.095846,15.127795,14.656549,14.980032,2725600,11.294474
"2002-09-16",14.980032,14.992013,14.536741,14.712461,2934400,11.092737
"2002-09-17",14.916134,14.932109,14.293131,14.353035,2254600,10.821737
"2002-09-18",14.297125,14.373003,13.777955,14.301118,2820500,10.782594
"2002-09-19",13.917731,14.217253,13.718051,13.722045,2554000,10.345995
"2002-09-20",13.917731,14.009584,13.742013,13.957667,3381600,10.523646
"2002-09-23",13.89377,14.269169,13.797923,14.217253,3995800,10.719363
"2002-09-24",14.017571,14.021565,13.378594,13.466454,5685300,10.153287
"2002-09-25",13.638179,13.773962,13.378594,13.738019,2808900,10.358037
"2002-09-26",13.837859,14.436901,13.726038,14.436901,2919600,10.88497
"2002-09-27",14.376997,14.392971,13.734026,13.845846,3591900,10.439336
"2002-09-30",13.478435,13.921725,13.178914,13.753994,3353100,10.370081
"2002-10-01",13.753994,14.233227,13.458467,14.233227,3000200,10.731406
"2002-10-02",14.217253,14.313099,13.933706,13.99361,2276300,10.550746
"2002-10-03",13.977635,14.245208,13.658147,13.698083,2644900,10.327927
"2002-10-04",13.877795,13.933706,12.795527,13.146965,3292200,9.912401
"2002-10-07",13.047125,13.254792,12.759584,12.83147,2075300,9.674528
"2002-10-08",12.951278,13.043131,12.336262,12.795527,3919200,9.647427
"2002-10-09",12.5,12.619808,11.857029,11.916933,3419900,8.984994
"2002-10-10",11.984824,12.647763,11.857029,12.603834,3828800,9.502897
"2002-10-11",12.783546,13.60623,12.751597,13.470448,2669500,10.156296
"2002-10-14",13.262779,13.414536,12.899361,13.011182,2388500,9.810021
"2002-10-15",13.558307,14.189297,13.522365,14.189297,3649800,10.698286
"2002-10-16",13.977635,14.18131,13.546326,13.554313,3293500,10.21953
"2002-10-17",14.297125,14.848243,14.289138,14.844249,5833300,11.192099
"2002-10-18",15.047923,15.359425,14.6246,15.359425,4524200,11.580526
"2002-10-21",15.175719,16.369808,15.095846,16.357828,3713900,12.333291
"2002-10-22",16.014378,16.074282,15.3754,15.43131,4950400,11.634727
"2002-10-23",15.359425,16.09425,15.311502,16.09425,5033700,12.134562
"2002-10-24",16.253994,16.253994,15.43131,15.53115,2615900,11.710005
"2002-10-25",15.53115,15.802715,15.323483,15.790735,2028200,11.905721
"2002-10-28",15.974441,15.974441,15.463259,15.658946,3303500,11.806355
"2002-10-29",15.515176,15.61901,15.151757,15.507189,2849500,11.691936
"2002-10-30",15.551118,15.754792,15.279552,15.591054,1981900,11.755168
"2002-10-31",15.591054,15.754792,15.419329,15.57508,1887700,11.743124
"2002-11-01",15.515176,15.738818,15.231629,15.734824,3242100,11.863564
"2002-11-04",15.934505,16.441692,15.854632,16.030352,2705300,12.086382
"2002-11-05",15.974441,16.214058,15.858626,16.086262,1391400,12.128538
"2002-11-06",16.154154,16.373802,15.8746,16.369808,2162900,12.342323
"2002-11-07",16.369808,16.409744,15.810703,15.854632,2168200,11.953899
"2002-11-08",15.894568,16.325878,15.866613,16.034346,3208300,12.089395
"2002-11-11",16.014378,16.014378,15.275559,15.339457,2780600,11.565476
"2002-11-12",15.535144,15.942492,15.355432,15.766773,2521500,11.887655
"2002-11-13",15.686901,16.074282,15.495208,15.930511,2282300,12.011106
"2002-11-14",16.273962,16.377796,16.13818,16.373802,2464400,12.398177
"2002-11-15",16.353834,16.673323,16.29393,16.597445,2459600,12.567513
"2002-11-18",16.853035,16.873003,16.605431,16.653355,2051500,12.609844
"2002-11-19",16.653355,16.653355,16.39377,16.50559,3101200,12.497965
"2002-11-20",16.605431,16.869009,16.429712,16.849041,3121900,12.758019
"2002-11-21",16.932907,17.783546,16.829073,17.675718,2781400,13.38398
"2002-11-22",17.675718,17.931311,17.535942,17.559904,2967200,13.296285
"2002-11-25",17.559904,17.78754,17.40016,17.771566,3247400,13.456554
"2002-11-26",17.771566,17.923323,17.579872,17.771566,2837000,13.456554
"2002-11-27",17.827477,18.302715,17.827477,18.178913,2676000,13.764994
"2002-11-29",18.210863,18.530352,18.194889,18.45048,1583500,13.970625
"2002-12-02",19.04952,19.121407,18.374601,18.466454,5131900,13.982715
"2002-12-03",18.422523,18.426517,17.751598,17.771566,2197200,13.456554
"2002-12-04",17.61182,17.727636,17.272364,17.272364,4141300,13.078559
"2002-12-05",17.380192,17.380192,16.908945,16.944889,2985500,12.830593
"2002-12-06",16.773163,17.192492,16.737221,16.996805,2123600,12.869906
"2002-12-09",17.032747,17.21246,16.453674,16.453674,2416100,12.458647
"2002-12-10",16.461662,16.773163,16.29393,16.39377,3672800,12.413294
"2002-12-11",16.413738,16.801119,16.174122,16.657349,3535800,12.612876
"2002-12-12",16.853035,17.052715,16.673323,16.952875,2093500,12.836644
"2002-12-13",16.677317,17.012779,16.533546,16.585463,2054000,12.55844
"2002-12-16",16.633387,17.048721,16.633387,17.024761,1739500,12.891073
"2002-12-17",17.052715,17.252396,16.853035,16.892971,1616500,12.791283
"2002-12-18",16.896965,17.084665,16.693291,16.876997,2285400,12.779194
"2002-12-19",16.869009,17.156549,16.705271,16.805111,2331200,12.724756
"2002-12-20",16.972843,17.332268,16.952875,17.276358,2631400,13.081582
"2002-12-23",17.260384,17.41214,17.116613,17.172523,1671600,13.002957
"2002-12-24",17.128593,17.368212,17.076677,17.120607,671500,12.963645
"2002-12-26",17.172523,17.591852,17.096645,17.112619,1090200,12.957595
"2002-12-27",17.112619,17.112619,16.725239,16.793131,1015100,12.715688
"2002-12-30",16.873003,17.100639,16.593451,16.996805,1211400,12.869906
"2002-12-31",16.845047,17.280352,16.761183,17.196486,1185100,13.021106
"2003-01-02",17.372204,17.871407,17.26837,17.807508,1810100,13.483768
"2003-01-03",17.763578,17.763578,17.519968,17.683706,1285000,13.390033
"2003-01-06",17.683706,18.218849,17.667732,18.103035,1769800,13.70754
"2003-01-07",18.079073,18.083067,17.73163,17.851439,1898500,13.517027
"2003-01-08",17.855431,17.855431,17.292332,17.324282,3584700,13.117867
"2003-01-09",17.324282,17.54393,17.276358,17.472044,2727600,13.229759
"2003-01-10",17.132587,17.464058,17.112619,17.324282,2495900,13.117867
"2003-01-13",17.41214,17.515974,17.132587,17.352236,1471100,13.139034
"2003-01-14",17.352236,17.368212,17.012779,17.360224,1464500,13.14508
"2003-01-15",17.360224,17.448084,17.048721,17.048721,1694400,12.909217
"2003-01-16",17.060703,17.432108,17.040735,17.076677,2057700,12.930387
"2003-01-17",17.076677,17.184505,16.873003,16.928913,1392200,12.8185
"2003-01-21",16.873003,17.016773,16.501598,16.517572,1841400,12.507029
"2003-01-22",16.517572,16.517572,15.47524,15.507189,4682200,11.741977
"2003-01-23",16.054314,16.445686,15.634984,16.4377,6185300,12.446555
"2003-01-24",16.4377,16.4377,15.611022,15.730831,3296500,11.911319
"2003-01-27",15.730831,15.894568,15.459265,15.459265,4140100,11.705689
"2003-01-28",15.511182,15.866613,15.427317,15.794728,3343500,11.959696
"2003-01-29",15.762779,16.134186,15.439297,16.054314,3023000,12.156255
"2003-01-30",16.002396,16.010384,15.595048,15.623003,2267100,11.829667
"2003-01-31",15.435304,16.090256,15.423323,15.678914,3347800,11.872008
"2003-02-03",15.894568,16.074282,15.778754,15.970448,3141200,12.092755
"2003-02-04",15.734824,15.786741,15.551118,15.706869,1553400,11.893173
"2003-02-05",15.806709,15.994409,15.195687,15.559106,2449100,11.781288
"2003-02-06",15.459265,15.634984,15.327477,15.423323,2492900,11.678473
"2003-02-07",15.57508,15.714856,14.988019,15.135783,1916300,11.460746
"2003-02-10",15.195687,15.195687,14.796326,15.155751,2460600,11.475872
"2003-02-11",15.255591,15.355432,14.912141,15.031949,1522400,11.382126
"2003-02-12",15.035942,15.219648,14.724441,14.724441,1479800,11.14928
"2003-02-13",14.75639,14.772365,14.376997,14.656549,1882700,11.149279
"2003-02-14",14.648562,14.772365,14.317093,14.75639,2971700,11.225228
"2003-02-18",15.015974,15.459265,14.984026,15.3754,2764900,11.696115
"2003-02-19",15.57508,15.61901,15.211661,15.435304,3293000,11.741684
"2003-02-20",15.595048,15.654952,15.435304,15.515176,3272700,11.802439
"2003-02-21",15.519169,15.850639,15.351438,15.850639,2460600,12.057629
"2003-02-24",15.850639,15.866613,15.463259,15.487221,3597900,11.781175
"2003-02-25",15.247603,15.535144,15.095846,15.535144,3110400,11.817629
"2003-02-26",15.503195,15.579074,15.319489,15.343451,2550500,11.671808
"2003-02-27",15.399361,15.686901,15.367413,15.63099,2010200,11.89054
"2003-02-28",15.61901,15.878594,15.599042,15.754792,2024700,11.984721
"2003-03-03",15.77476,15.934505,15.563099,15.571086,2110100,11.844975
"2003-03-04",15.599042,15.603035,15.027955,15.05591,2573600,11.453078
"2003-03-05",15.05591,15.283546,14.972045,15.239616,2282600,11.592823
"2003-03-06",15.115815,15.151757,14.828275,14.892173,1938000,11.328521
"2003-03-07",14.616613,15.139776,14.436901,15.067891,3675800,11.462189
"2003-03-10",14.976038,14.992013,14.444888,14.560703,2894100,11.07637
"2003-03-11",14.552715,14.612619,14.045527,14.1254,3061800,10.745233
"2003-03-12",14.121406,14.157349,13.785942,14.069489,2609100,10.702706
"2003-03-13",14.616613,14.992013,14.440894,14.992013,2820500,11.404469
"2003-03-14",15.135783,15.247603,14.80032,14.840256,2475700,11.289023
"2003-03-17",14.828275,15.854632,14.672523,15.854632,2923400,12.06067
"2003-03-18",15.814696,16.054314,15.615016,15.910543,2689000,12.103199
"2003-03-19",15.738818,15.846645,15.491214,15.77476,3348000,11.99991
"2003-03-20",15.778754,15.798722,15.387381,15.710862,2472100,11.951299
"2003-03-21",16.014378,16.673323,15.91853,16.561502,3636500,12.598381
"2003-03-24",16.214058,16.273962,15.662939,15.750799,3026500,11.981682
"2003-03-25",15.850639,16.242012,15.295527,16.158148,2851800,12.291548
"2003-03-26",16.034346,16.110224,15.854632,15.938498,2385800,12.124467
"2003-03-27",15.862619,16.210064,15.607029,16.022364,1769500,12.188261
"2003-03-28",15.802715,15.802715,15.359425,15.399361,3340000,11.714338
"2003-03-31",15.335464,15.551118,15.039936,15.411342,3786700,11.723454
"2003-04-01",15.411342,15.447285,15.223642,15.395368,3114900,11.711303
"2003-04-02",15.794728,16.649361,15.794728,16.421724,4302300,12.492051
"2003-04-03",16.40575,16.409744,16.154154,16.19409,2791200,12.318892
"2003-04-04",16.19409,16.44968,16.078276,16.297924,2122100,12.397881
"2003-04-07",16.773163,17.032747,16.377796,16.39377,2765900,12.47079
"2003-04-08",16.39377,16.44968,16.178116,16.242012,2800400,12.35535
"2003-04-09",16.265974,16.40575,16.00639,16.010384,2277100,12.179149
"2003-04-10",16.054314,16.134186,15.862619,16.09425,2117800,12.242948
"2003-04-11",16.253994,16.453674,15.878594,15.974441,1931300,12.151806
"2003-04-14",15.974441,16.321884,15.583067,16.277956,2044700,12.38269
"2003-04-15",16.277956,16.477636,16.09425,16.433706,2569600,12.501173
"2003-04-16",16.653355,16.701279,16.242012,16.297924,3002700,12.397881
"2003-04-17",16.521566,17.140575,16.469648,17.092651,4212700,13.002432
"2003-04-21",16.992811,17.172523,16.912939,17.000799,2248000,12.932557
"2003-04-22",17.000799,17.595846,16.841055,17.503994,2658200,13.315341
"2003-04-23",17.503994,17.503994,17.176517,17.284346,2575800,13.148252
"2003-04-24",17.172523,17.432108,17.164537,17.252396,1450000,13.123955
"2003-04-25",17.192492,17.24441,16.729233,16.797125,1581500,12.777624
"2003-04-28",16.825079,17.364218,16.825079,17.324282,1636800,13.178635
"2003-04-29",17.272364,17.492012,17.156549,17.41214,2044700,13.245469
"2003-04-30",17.41214,17.751598,17.224442,17.603834,2813900,13.391286
"2003-05-01",17.472044,17.472044,17.064697,17.296326,2178700,13.157369
"2003-05-02",17.152555,17.523962,17.152555,17.432108,2357200,13.260657
"2003-05-05",17.571884,17.83147,17.352236,17.503994,1582000,13.315341
"2003-05-06",17.503994,17.811502,17.452076,17.69968,2184700,13.464202
"2003-05-07",17.631788,17.639776,17.372204,17.496006,1789800,13.309266
"2003-05-08",17.452076,17.472044,17.052715,17.228434,1826600,13.105723
"2003-05-09",17.232428,17.484026,17.16853,17.408148,2442900,13.242434
"2003-05-12",17.40016,17.767572,17.236422,17.75559,2186400,13.506732
"2003-05-13",17.711662,17.711662,17.236422,17.432108,2617100,13.311554
"2003-05-14",17.460064,17.51198,17.020767,17.204473,1719200,13.137728
"2003-05-15",17.304314,17.480032,17.152555,17.480032,3419400,13.348146
"2003-05-16",17.3123,17.48802,17.104633,17.364218,1535900,13.259714
"2003-05-19",17.324282,17.352236,16.853035,16.900959,1607500,12.905954
"2003-05-20",16.952875,17.044729,16.773163,17.000799,3410400,12.9822
"2003-05-21",16.873003,16.892971,16.477636,16.477636,3771700,12.582697
"2003-05-22",16.613419,17.072683,16.589457,16.992811,2724600,12.976098
"2003-05-23",17.012779,17.048721,16.745207,16.996805,2377000,12.979151
"2003-05-27",16.992811,17.460064,16.773163,17.428116,2496900,13.308507
"2003-05-28",17.428116,17.651756,17.296326,17.368212,2001100,13.262762
"2003-05-29",17.372204,17.539936,16.793131,16.936901,3337300,12.933403
"2003-05-30",16.972843,17.519968,16.972843,17.492012,4274300,13.357302
"2003-06-02",17.791534,18.186901,17.667732,17.923323,3446200,13.686655
"2003-06-03",17.983227,18.071087,17.767572,17.915335,3284400,13.68056
"2003-06-04",17.951279,18.526358,17.891375,18.470448,3320800,14.104453
"2003-06-05",18.430511,19.053514,18.334665,18.99361,4938100,14.503962
"2003-06-06",19.129393,19.273163,18.498402,18.530352,4668900,14.150198
"2003-06-09",18.230831,18.410543,17.931311,17.999201,3204600,13.744597
"2003-06-10",18.051119,18.174921,17.871407,18.023163,3272900,13.762899
"2003-06-11",18.051119,18.514378,18.019169,18.446486,2523000,14.086157
"2003-06-12",18.510384,18.646166,18.346645,18.59425,3043100,14.198993
"2003-06-13",18.65016,18.65016,18.238817,18.346645,2702500,14.009916
"2003-06-16",18.618212,19.408945,18.598244,19.349041,4194900,14.775371
"2003-06-17",19.568689,19.66853,19.329073,19.600639,3677800,14.967496
"2003-06-18",19.528753,19.528753,19.137381,19.269169,2277800,14.714372
"2003-06-19",19.209265,19.317093,18.634186,18.702076,3811800,14.281329
"2003-06-20",18.889776,19.317093,18.765974,19.189297,4184400,14.653388
"2003-06-23",19.145367,19.209265,18.913738,19.209265,3548100,14.668633
"2003-06-24",19.169329,19.313099,18.917732,19.117413,2927600,14.5985
"2003-06-25",19.185303,19.229233,18.83786,18.909744,3632500,14.439914
"2003-06-26",18.909744,19.125399,18.746006,19.125399,1877400,14.604588
"2003-06-27",19.189297,19.189297,18.654154,18.757988,1775800,14.324025
"2003-06-30",18.86182,19.009584,18.670128,18.897764,2202000,14.43076
"2003-07-01",18.817892,18.909744,18.370607,18.873802,3784200,14.41247
"2003-07-02",18.873802,19.141375,18.84984,19.093451,1740500,14.580196
"2003-07-03",18.969648,19.193291,18.913738,19.025558,1203400,14.528352
"2003-07-07",19.137381,19.448881,19.117413,19.325079,2418300,14.757069
"2003-07-08",19.261183,19.552715,19.209265,19.508785,1627000,14.897353
"2003-07-09",19.508785,19.688498,19.373003,19.428913,1853400,14.836367
"2003-07-10",19.249201,19.524761,19.129393,19.225239,2446900,14.68083
"2003-07-11",19.392971,19.80032,19.329073,19.732428,2588600,15.068133
"2003-07-14",19.88818,20.003994,19.532747,19.600639,2478900,14.967496
"2003-07-15",19.728434,19.864218,19.448881,19.540735,1790800,14.921757
"2003-07-16",19.66853,19.728434,19.269169,19.396965,1573500,14.811966
"2003-07-17",20.047924,21.246006,20.007988,20.91853,9401200,15.973861
"2003-07-18",20.666933,21.0623,20.623003,21.0623,8061600,16.083647
"2003-07-21",20.846645,22.084665,20.842651,21.685303,9067700,16.559385
"2003-07-22",21.924921,22.164537,21.621407,21.992811,6418700,16.794209
"2003-07-23",22.044729,22.044729,21.441692,21.557508,5250100,16.461802
