"","GWW.Open","GWW.High","GWW.Low","GWW.Close","GWW.Volume","GWW.Adjusted"
"2015-09-15",218.550003,222.889999,217.929993,222.029999,613200,203.590912
"2015-09-16",221.630005,223.869995,221.630005,222.429993,640000,203.957703
"2015-09-17",221.639999,223,218.160004,218.669998,672200,200.509949
"2015-09-18",216.240005,216.470001,213.940002,214.25,896700,196.457016
"2015-09-21",214.289993,216,213.259995,214.25,601800,196.457016
"2015-09-22",211.860001,214.009995,210.710007,212.660004,551800,194.999084
"2015-09-23",212.789993,213.740005,209.850006,210.880005,595200,193.366852
"2015-09-24",208.550003,214.139999,208.100006,213.369995,686500,195.650085
"2015-09-25",214.259995,215.100006,212.100006,213.770004,685200,196.016891
"2015-09-28",212.110001,214.779999,210.899994,211.770004,719700,194.182999
"2015-09-29",211.830002,213.149994,209.720001,211.929993,717600,194.329666
"2015-09-30",214.169998,217.710007,209.369995,215.009995,968200,197.15387
"2015-10-01",214.009995,215.729996,207.619995,209.460007,1288000,192.06485
"2015-10-02",207.690002,215.160004,204.130005,215.149994,1057600,197.282242
"2015-10-05",216.350006,220.039993,215.919998,219.820007,602700,201.564423
"2015-10-06",219.929993,226.220001,219.929993,223.729996,760700,205.149704
"2015-10-07",225.100006,228.160004,223.75,227.839996,627600,208.918396
"2015-10-08",227.279999,232.639999,227.149994,231.440002,652600,212.219406
"2015-10-09",231,233,228.100006,229.199997,739000,210.165421
"2015-10-12",229.020004,229.020004,224.270004,225.089996,934000,206.39679
"2015-10-13",222.929993,226.050003,220.160004,222.679993,1098100,204.18689
"2015-10-14",222.210007,224.289993,219.919998,221.449997,942400,203.059067
"2015-10-15",222.110001,222.789993,217.770004,221.630005,1198000,203.224121
"2015-10-16",211.149994,217.059998,203.899994,207.649994,2539200,190.405106
"2015-10-19",206.679993,208.490005,200.339996,201.960007,1833700,185.187698
"2015-10-20",200.539993,205.190002,198.940002,201.75,1058400,184.995117
"2015-10-21",201.850006,204.5,199.149994,201.669998,977500,184.921753
"2015-10-22",203.009995,213.210007,202.080002,209.419998,1328300,192.028122
"2015-10-23",209.570007,211.130005,206.25,207.850006,853500,190.588531
"2015-10-26",208.029999,209.539993,205.880005,206.279999,538000,189.14888
"2015-10-27",204.220001,205.5,202.130005,202.460007,831400,185.646179
"2015-10-28",203.300003,208.190002,202.389999,207.289993,1018100,190.075012
"2015-10-29",207.119995,209.539993,205.449997,208.279999,509100,190.982788
"2015-10-30",208.789993,210.990005,208.229996,210,866500,192.559998
"2015-11-02",210.029999,211.899994,206.759995,211.130005,595300,193.59613
"2015-11-03",211.830002,212.550003,209.800003,211.050003,753700,193.522751
"2015-11-04",211.830002,213.970001,209.970001,210.649994,701900,193.156006
"2015-11-05",209.630005,211.75,206.660004,209.779999,763600,193.432632
"2015-11-06",208.800003,212.330002,206.850006,212.190002,623800,195.654816
"2015-11-09",211.009995,211.270004,206.949997,208.75,458100,192.482895
"2015-11-10",209.020004,212.169998,207.149994,210.940002,717700,194.502258
"2015-11-11",211.050003,212.720001,208.539993,211.179993,600500,194.723495
"2015-11-12",209.449997,212.149994,199.089996,199.830002,1879900,184.258011
"2015-11-13",199,200.970001,196.580002,197.009995,1278000,181.657745
"2015-11-16",197,199.669998,196.410004,198.279999,750400,182.828766
"2015-11-17",197.899994,198.860001,192.5,193.259995,927500,178.199936
"2015-11-18",194.25,198.639999,193.610001,198.25,729000,182.801102
"2015-11-19",198.100006,198.610001,196.509995,198.309998,540000,182.856415
"2015-11-20",199.130005,201.059998,198.460007,199.190002,515400,183.667847
"2015-11-23",198.839996,199.630005,197.449997,198.059998,484200,182.6259
"2015-11-24",197.110001,199.5,197,198.460007,485900,182.994736
"2015-11-25",199.050003,199.619995,197.539993,198.679993,255300,183.197601
"2015-11-27",199.199997,199.990005,196.929993,199.649994,312800,184.092026
"2015-11-30",199.699997,201.050003,198.75,200.539993,606600,184.912659
"2015-12-01",200.089996,202.169998,199.869995,201.639999,574800,185.926956
"2015-12-02",201.289993,202.360001,199.059998,199.559998,633100,184.009018
"2015-12-03",200.470001,201.339996,196.880005,198.800003,800400,183.308258
"2015-12-04",198.880005,201.119995,197.550003,200.860001,699000,185.207672
"2015-12-07",200.070007,200.070007,197.100006,198.429993,793800,182.967056
"2015-12-08",196.720001,197.860001,193.820007,195.059998,830100,179.859695
"2015-12-09",193.860001,197.559998,192.440002,193.119995,1450200,178.070877
"2015-12-10",193.460007,195.279999,192.240005,194.470001,587700,179.315674
"2015-12-11",192.320007,194.350006,189.600006,190.830002,921300,175.959305
"2015-12-14",191.199997,194.740005,189.809998,194.130005,1360900,179.002167
"2015-12-15",194.279999,195.949997,192.220001,194.580002,624600,179.417099
"2015-12-16",196.199997,197.220001,193.5,196.789993,511900,181.45488
"2015-12-17",196.720001,196.720001,193.490005,194.850006,784000,179.666061
"2015-12-18",193.800003,195.490005,192.699997,193.929993,1608200,178.817764
"2015-12-21",195.699997,196.5,193.729996,196.369995,484700,181.067596
"2015-12-22",195.850006,202.740005,195.850006,201.949997,897200,186.212799
"2015-12-23",203.940002,207.020004,202.869995,205.600006,730900,189.578354
"2015-12-24",205.639999,207.669998,205.210007,205.449997,301500,189.440033
"2015-12-28",204.149994,206.169998,203.050003,204.369995,411300,188.444199
"2015-12-29",205.369995,206.940002,204.490005,205.539993,372400,189.522995
"2015-12-30",205.539993,206.710007,204.619995,204.699997,263000,188.748474
"2015-12-31",203.860001,205.279999,202.240005,202.589996,494100,186.802887
"2016-01-04",199.550003,202.130005,197.770004,202.119995,705100,186.369537
"2016-01-05",202.729996,203.429993,197.759995,199.679993,730600,184.119675
"2016-01-06",197.410004,201.130005,196.320007,199.050003,727100,183.538742
"2016-01-07",197.179993,198.800003,194.089996,197.130005,544100,181.768402
"2016-01-08",198.139999,198.830002,194.380005,194.789993,722900,179.610733
"2016-01-11",194.160004,194.339996,187.759995,189.119995,1192400,174.382614
"2016-01-12",189.600006,191.880005,185.020004,187.649994,1166300,173.027115
"2016-01-13",188.649994,191.419998,184.889999,185.600006,868200,171.136887
"2016-01-14",185.619995,190.839996,183.5,188.960007,693900,174.235046
"2016-01-15",185.25,189.929993,183.529999,189.419998,1337400,174.659164
"2016-01-19",190.410004,191.979996,184.649994,186.580002,786400,172.040497
"2016-01-20",185.110001,185.440002,176.850006,182.779999,1140100,168.536621
"2016-01-21",183.100006,186.520004,182,185.529999,843900,171.072342
"2016-01-22",187.809998,190.479996,184.669998,187.229996,1095700,172.639877
"2016-01-25",187.179993,187.369995,182.75,185.529999,1058800,171.072342
"2016-01-26",196.710007,197,182.570007,186,1494400,171.505722
"2016-01-27",186.770004,188.679993,183,185.119995,1071700,170.69426
"2016-01-28",185.860001,192.630005,185.5,192.179993,1051200,177.204071
"2016-01-29",193.080002,197.369995,193.080002,196.690002,1022400,181.362671
"2016-02-01",195.360001,199,193.630005,197.699997,826500,182.293961
"2016-02-02",195.160004,195.699997,191.899994,192.929993,448500,177.89566
"2016-02-03",195.229996,198.899994,189.570007,197.649994,784700,182.247849
"2016-02-04",201.369995,212.649994,199.350006,208.479996,1500900,193.378662
"2016-02-05",208,212.139999,205.929993,208.309998,1204900,193.220947
"2016-02-08",206.839996,212.929993,205.380005,210.320007,1244000,195.085358
"2016-02-09",207.990005,212.029999,206.210007,209.789993,1481900,194.593765
"2016-02-10",211.050003,212,203.880005,204.080002,1116900,189.297363
"2016-02-11",200.550003,205.949997,197.660004,204.369995,912400,189.56633
"2016-02-12",206.229996,211.779999,204.429993,211.089996,740600,195.799561
"2016-02-16",212.199997,217.009995,209.690002,213.970001,940200,198.470978
"2016-02-17",216.25,218.720001,214.110001,216.360001,903800,200.687836
"2016-02-18",217.740005,217.949997,215.220001,215.850006,634300,200.214783
"2016-02-19",215.059998,217.410004,212.320007,217.270004,695600,201.531921
"2016-02-22",218.570007,224.179993,217.639999,220.529999,900600,204.555786
"2016-02-23",220.699997,221.470001,217.490005,217.899994,669400,202.116272
"2016-02-24",214.5,216.809998,212.399994,215.970001,861200,200.326096
"2016-02-25",217.529999,217.880005,213.720001,217.5,702800,201.745255
"2016-02-26",218.979996,219.410004,215.270004,217.949997,732100,202.162674
"2016-02-29",218.070007,218.740005,215.050003,216.899994,688900,201.188721
"2016-03-01",219.009995,225.860001,215.210007,223.679993,864700,207.4776
"2016-03-02",223,223.880005,219.520004,220.610001,617000,204.630005
"2016-03-03",221.110001,223.25,219.600006,221.710007,836300,205.65033
"2016-03-04",220.789993,222.690002,215.179993,221.960007,715200,205.882217
"2016-03-07",221.619995,225.679993,220.889999,224.289993,456800,208.043427
"2016-03-08",223.860001,225.949997,222.050003,224.789993,609000,208.507217
"2016-03-09",226,226.179993,217.589996,218.940002,907600,203.080948
"2016-03-10",219.369995,220.399994,216,217.940002,816700,202.153427
"2016-03-11",219.490005,220.539993,214.729996,217.270004,902800,201.531921
"2016-03-14",217.5,218.830002,215.259995,217.429993,530800,201.680344
"2016-03-15",215.229996,218.279999,214.080002,217.919998,425700,202.134842
"2016-03-16",218.110001,221.320007,216.220001,220.639999,662500,204.657806
"2016-03-17",220.350006,232,218.320007,226.600006,1321600,210.186096
"2016-03-18",227.529999,227.830002,225.199997,225.589996,981200,209.249283
"2016-03-21",225.589996,227.940002,224.179993,227.449997,406000,210.974518
"2016-03-22",227.289993,230.320007,227.190002,228.470001,541700,211.920654
"2016-03-23",228.199997,230.289993,227.460007,229.110001,469800,212.514297
"2016-03-24",228.050003,231,228.050003,229.149994,503300,212.551392
"2016-03-28",229.779999,230,227.369995,228.199997,324600,211.670212
"2016-03-29",227.190002,230.839996,226.580002,230.610001,309700,213.90564
"2016-03-30",232.309998,234.289993,230.240005,233.5,469700,216.586304
"2016-03-31",233.330002,234.770004,231.830002,233.429993,461600,216.521378
"2016-04-01",230.380005,234.570007,226.970001,234.380005,488900,217.402557
"2016-04-04",233.850006,234.610001,230.600006,231.259995,392300,214.508591
"2016-04-05",231.660004,234.759995,229.520004,233.649994,706100,216.725418
"2016-04-06",231.949997,233,226.309998,232.839996,621800,215.974091
"2016-04-07",232.020004,233.820007,229.100006,229.970001,512500,213.312012
"2016-04-08",231.339996,234.580002,229.880005,230.639999,579800,213.933487
"2016-04-11",232.130005,234.75,232,232.410004,511100,215.575256
"2016-04-12",229.490005,230.960007,226.960007,229.639999,688500,213.005905
"2016-04-13",231.300003,234.240005,229.880005,233.779999,465400,216.846039
"2016-04-14",234.550003,234.800003,232.25,234.470001,372300,217.486069
"2016-04-15",234.869995,235.889999,232.720001,235.050003,725600,218.024048
"2016-04-18",235,235,229.5,231.990005,1157100,215.185669
"2016-04-19",232.960007,233.899994,227.929993,230.259995,1094400,213.580994
"2016-04-20",230.630005,232.529999,228.220001,228.559998,781400,212.00412
"2016-04-21",228.429993,230.809998,227.800003,227.889999,515000,211.382675
"2016-04-22",227.25,229.949997,227.25,229.130005,849200,212.532837
"2016-04-25",228.679993,230.380005,228.070007,229.190002,564100,212.588486
"2016-04-26",229.740005,234.639999,229.740005,234.320007,500200,217.346893
"2016-04-27",235,239.229996,233.449997,238.729996,585000,221.437469
"2016-04-28",237.5,239.949997,235.059998,235.960007,941700,218.868134
"2016-04-29",234.839996,235.509995,232.479996,234.520004,852500,217.53241
"2016-05-02",234.770004,235.710007,231.860001,234.449997,640600,217.467468
"2016-05-03",233.179993,233.809998,230.660004,232.820007,366600,215.955566
"2016-05-04",231.820007,232.119995,228.190002,229.089996,503700,212.495758
"2016-05-05",230.059998,235.490005,229.800003,232.259995,644300,216.589539
"2016-05-06",230.669998,233.289993,230.669998,232.479996,539200,216.794724
"2016-05-09",232.419998,232.419998,228.720001,230.580002,530700,215.022903
"2016-05-10",230.990005,233.559998,230.229996,232.149994,589300,216.486984
"2016-05-11",232.100006,233.809998,229.770004,231.080002,487200,215.489166
"2016-05-12",231.210007,231.860001,225.789993,227.759995,752700,212.393158
"2016-05-13",227.570007,228.559998,225,226.399994,484000,211.124924
"2016-05-16",226.720001,229.419998,226.139999,228.850006,354400,213.409637
"2016-05-17",228.639999,229.990005,225.410004,225.869995,328100,210.630707
"2016-05-18",225.199997,228.369995,222.880005,225.020004,395100,209.838028
"2016-05-19",221.770004,223.880005,219.380005,221.75,495100,206.788666
"2016-05-20",223.089996,223.979996,221.770004,222.589996,442800,207.571976
"2016-05-23",222.410004,223.880005,220.529999,223.070007,301000,208.019608
"2016-05-24",224.240005,227.149994,224.059998,226.259995,335800,210.99437
"2016-05-25",226.259995,226.960007,225.610001,226.339996,301400,211.06897
"2016-05-26",225.589996,228.600006,225.589996,227.520004,365100,212.169373
"2016-05-27",227.949997,228.259995,225.169998,225.880005,399000,210.639999
"2016-05-31",225.610001,228.649994,225.610001,228.350006,733200,212.943359
"2016-06-01",227.869995,228.220001,225.410004,228.169998,424900,212.775513
"2016-06-02",227.869995,229.729996,227.779999,229.729996,301400,214.23024
"2016-06-03",229,229.779999,226.179993,227.789993,458600,212.421143
"2016-06-06",226.610001,228.990005,225.050003,228.600006,468500,213.176514
"2016-06-07",229,229.960007,228.270004,228.789993,323600,213.353653
"2016-06-08",229.720001,231.240005,228.380005,230.610001,521500,215.050873
"2016-06-09",228.850006,230.779999,226.770004,227.169998,388800,211.842957
"2016-06-10",225,225.960007,219.809998,222.470001,1162200,207.460098
"2016-06-13",220.25,221.559998,216.389999,217.449997,739400,202.778793
"2016-06-14",217.720001,220.710007,217.460007,219.960007,550400,205.119431
"2016-06-15",220.139999,222,219.220001,219.800003,564500,204.970215
"2016-06-16",218.910004,222.179993,216.850006,221.399994,367500,206.462265
"2016-06-17",220.610001,222.419998,219.649994,221.529999,661400,206.583496
"2016-06-20",222.990005,225.880005,222.740005,222.830002,436200,207.795776
"2016-06-21",223.149994,224.300003,222.240005,222.889999,403300,207.851761
"2016-06-22",223.259995,225.970001,222.820007,224.009995,396500,208.896164
"2016-06-23",226.330002,227.380005,225.25,225.970001,386800,210.723938
"2016-06-24",219.649994,223.990005,216.199997,217.369995,1128500,202.704193
"2016-06-27",214.610001,217.220001,212.639999,216.210007,673900,201.622452
"2016-06-28",218.360001,219.199997,215.509995,217.369995,472500,202.704193
"2016-06-29",216.990005,220.149994,216.990005,219.100006,583000,204.317444
"2016-06-30",220.600006,227.419998,219.669998,227.25,778300,211.917572
"2016-07-01",226.759995,231.429993,226.759995,229.729996,541100,214.23024
"2016-07-05",229.619995,229.660004,223.389999,225.779999,481100,210.546753
"2016-07-06",224.279999,225.539993,220.110001,223.5,943400,208.420593
"2016-07-07",224.279999,227.089996,223.679993,225.440002,537200,210.229706
"2016-07-08",227.610001,230.820007,226.880005,230.470001,475800,214.920334
"2016-07-11",226.630005,233.089996,226.630005,231.559998,477100,215.936768
"2016-07-12",228.289993,231.649994,227.770004,230.440002,701400,214.892349
"2016-07-13",231.179993,231.589996,228.800003,230.570007,392400,215.013626
"2016-07-14",232.550003,233.009995,231.300003,231.600006,266500,215.974091
"2016-07-15",232.699997,233.25,230.919998,231.309998,542200,215.703644
"2016-07-18",231.539993,232.660004,227.720001,228.850006,995600,213.409637
"2016-07-19",225,225,217.089996,217.779999,1699900,203.086517
"2016-07-20",217.119995,222,214.820007,217.050003,943700,202.405746
"2016-07-21",217.050003,218.369995,214.940002,215.270004,535700,200.745865
"2016-07-22",215,218.130005,214.789993,217.839996,898800,203.142441
"2016-07-25",217.759995,219.440002,216.75,218.300003,503200,203.571426
"2016-07-26",218.300003,220.5,218.289993,219.470001,464300,204.662491
"2016-07-27",219.759995,220.899994,217.949997,219.309998,296200,204.513275
"2016-07-28",218.75,221.029999,218.479996,220.220001,348600,205.361877
"2016-07-29",219.399994,220.199997,217.050003,218.850006,735100,204.084351
"2016-08-01",218.470001,218.740005,216.470001,218.190002,435700,203.468857
