"","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"2012-07-17",97.449997,98.269997,95.580002,97.360001,2317100,80.414673
"2012-07-18",96.25,100.940002,94.519997,96.290001,5188500,79.53093
"2012-07-19",96.540001,100.129997,95.870003,99.660004,2236400,82.314384
"2012-07-20",98.580002,99.940002,97.230003,97.309998,1855500,80.373398
"2012-07-23",95.339996,95.5,94,95.019997,1857200,78.481956
"2012-07-24",95.68,95.989998,92.019997,93,2659300,76.813545
"2012-07-25",93.199997,94,91.580002,92.790001,1725000,76.640091
"2012-07-26",93.269997,93.43,90.110001,93.099998,3254500,76.896126
"2012-07-27",93.410004,94.849998,93.169998,94.610001,2010500,78.565254
"2012-07-30",94.419998,96.57,93.699997,94.550003,1818200,78.515442
"2012-07-31",94.290001,94.910004,93,93.75,1430600,77.851105
"2012-08-01",95.389999,95.870003,94.110001,95.300003,1749100,79.138222
"2012-08-02",94.040001,95.980003,92.559998,93.529999,1804500,77.668419
"2012-08-03",95.150002,96.379997,95.010002,95.559998,1473600,79.354149
"2012-08-06",95.980003,98.629997,94.839996,97.800003,1551600,81.214272
"2012-08-07",99.389999,104,98.809998,102.639999,3456600,85.233437
"2012-08-08",101.809998,102.980003,101.540001,102.709999,1353800,85.291611
"2012-08-09",102.339996,103.139999,101.300003,101.529999,1004200,84.311699
"2012-08-10",101,101.980003,99.870003,101.830002,1254300,84.560837
"2012-08-13",100.910004,101.75,99.550003,100.129997,1001800,83.149124
"2012-08-14",101.040001,101.339996,99.32,99.540001,911200,82.659195
"2012-08-15",99.360001,100.5,99.089996,100.209999,802100,83.215569
"2012-08-16",100.690002,104.779999,100.400002,104.239998,2194400,86.562141
"2012-08-17",104.779999,105.379997,103.709999,104.800003,1208900,87.02713
"2012-08-20",108.099998,110,105.25,105.599998,1930800,87.691467
"2012-08-21",105.650002,107.5,104.839996,105.410004,1615800,87.533707
"2012-08-22",105.360001,107.099998,104.839996,105.800003,1453700,87.857567
"2012-08-23",106.110001,106.699997,105.110001,105.150002,1111000,87.31781
"2012-08-24",104.529999,105.610001,103.480003,105.330002,1287500,87.467255
"2012-08-27",106.129997,106.300003,104.510002,105.470001,1183800,87.583542
"2012-08-28",105,105.949997,104.32,105.230003,1129000,87.384232
"2012-08-29",105.25,105.68,103.650002,104.919998,1228400,87.12677
"2012-08-30",104.519997,104.519997,102.360001,102.849998,1028700,85.407845
"2012-08-31",103.800003,105.050003,102.839996,103.169998,970600,85.673584
"2012-09-04",102.599998,102.889999,100.379997,100.720001,1817200,83.639091
"2012-09-05",100.580002,101.139999,99.32,99.610001,1580500,82.717316
"2012-09-06",100.779999,102.25,100.470001,101.550003,2193300,84.328316
"2012-09-07",102,103.849998,101.709999,102.739998,2416700,85.316498
"2012-09-10",104.099998,104.5,102.760002,103.089996,1668700,85.607132
"2012-09-11",102.400002,105.209999,102.290001,104.800003,1452300,87.02713
"2012-09-12",105.699997,107.82,105.68,107.449997,2451600,89.227722
"2012-09-13",106.75,110.419998,106.489998,110.019997,1766800,91.3619
"2012-09-14",110.949997,114.5,110.800003,113.019997,3451700,93.853149
"2012-09-17",114.160004,115.190002,111.949997,112.470001,1439500,93.396423
"2012-09-18",112.389999,113.440002,111.660004,112.730003,1100600,93.612312
"2012-09-19",113.25,116.389999,112.769997,115.690002,2458500,96.070335
"2012-09-20",114.43,114.970001,113,114.900002,1347200,95.414314
"2012-09-21",115.5,115.5,113.419998,114.370003,2378600,94.974182
"2012-09-24",113.449997,114.779999,113.110001,114.07,1052800,94.725098
"2012-09-25",115.480003,116.470001,113.529999,113.93,1876700,94.60881
"2012-09-26",113.910004,114.730003,111.900002,113.709999,1079400,94.426117
"2012-09-27",114.209999,116.220001,113.300003,115.43,1535400,95.854431
"2012-09-28",114.800003,116.099998,114.139999,115.440002,1074400,95.862747
"2012-10-01",116,117.82,114.980003,115.580002,1386600,95.978996
"2012-10-02",116.410004,116.410004,113.449997,114.610001,1415800,95.173492
"2012-10-03",115.160004,115.75,114.089996,114.870003,734000,95.389397
"2012-10-04",113.870003,114.800003,111.870003,114.019997,1702200,94.683533
"2012-10-05",115.129997,115.879997,113.139999,113.809998,2176100,94.509155
"2012-10-08",113.260002,113.639999,112,112.68,1026300,93.570793
"2012-10-09",112.769997,114.129997,110.93,111.779999,1170100,92.823418
"2012-10-10",112.160004,113.209999,109.949997,111.019997,1098800,92.192314
"2012-10-11",112.019997,112.860001,111.150002,112.459999,1085400,93.388115
"2012-10-12",113.410004,114.980003,113,113.809998,1163300,94.509155
"2012-10-15",113.889999,116.5,113.529999,116.25,1209600,96.53537
"2012-10-16",116.889999,118.980003,116.32,117.800003,1764000,97.822495
"2012-10-17",117.82,119.290001,116.809998,118.949997,1220400,98.777489
"2012-10-18",119.059998,119.5,117.360001,118.300003,1321800,98.237709
"2012-10-19",117.900002,117.900002,114.790001,115.620003,1636600,96.012199
"2012-10-22",114.220001,116.489998,114.220001,115.459999,1027000,95.879349
"2012-10-23",114.099998,114.790001,113.25,114.379997,1154400,94.982498
"2012-10-24",114.040001,116,111.82,112.290001,1917300,93.246948
"2012-10-25",118.129997,121,117.629997,120.43,5253900,100.006485
"2012-10-26",121.5,121.540001,118.07,118.970001,3151400,98.794098
"2012-10-31",119.18,121.400002,118.110001,121.059998,3376300,100.52964
"2012-11-01",121.239998,123.639999,118.769997,122.900002,2106400,102.057625
"2012-11-02",123.459999,123.540001,120.480003,120.800003,1831400,100.313736
"2012-11-05",114,114.480003,110.800003,111.519997,2148500,92.992401
"2012-11-06",112.110001,112.75,110.519997,112.209999,1673300,93.56778
"2012-11-07",111.089996,112.18,109.769997,111.029999,1553700,92.583817
"2012-11-08",110.610001,111.550003,108.709999,109.25,1672800,91.099556
"2012-11-09",108.459999,109.870003,108.230003,108.349998,1574800,90.349052
"2012-11-12",108.669998,109.150002,106.660004,107.419998,1139300,89.573563
"2012-11-13",106.959999,108.480003,105.580002,106.93,1747700,89.164986
"2012-11-14",107.669998,107.709999,104.050003,104.559998,2096300,87.188728
"2012-11-15",104.309998,105.610001,103.339996,104.550003,1460400,87.180412
"2012-11-16",107.610001,109.410004,103.879997,104.330002,2013700,86.996956
"2012-11-19",106.110001,107.300003,104.919998,105.790001,1338100,88.214394
"2012-11-20",106.379997,107.480003,105.57,106.870003,956700,89.11496
"2012-11-21",106.610001,108.290001,106.610001,108.029999,1000600,90.082237
"2012-11-23",108.769997,109.419998,107.93,109.330002,554800,91.166267
"2012-11-26",108.980003,109.18,106.629997,107.57,1190500,89.698669
"2012-11-27",107.139999,109.489998,107.139999,108.260002,1017900,90.274033
"2012-11-28",108.800003,111.860001,107.839996,111.690002,2747200,93.134193
"2012-11-29",112,113.360001,110.5,112.029999,1337500,93.417694
"2012-11-30",112.099998,112.730003,111.32,112.400002,958400,93.726204
"2012-12-03",112.970001,115.690002,112.970001,113.400002,1393800,94.560066
"2012-12-04",108.849998,110.620003,107.5,110.120003,2986400,91.825012
"2012-12-05",110.110001,110.739998,109.019997,109.940002,1565900,91.674919
"2012-12-06",110,111.739998,109.75,111.449997,1018400,92.934074
"2012-12-07",111.75,112.629997,109.129997,110.260002,1108500,91.941765
"2012-12-10",110.389999,110.489998,108.919998,110.040001,959600,91.758308
"2012-12-11",111.25,111.75,109.279999,109.800003,1593900,91.558197
"2012-12-12",110.82,114.449997,110.269997,113.459999,2570500,94.610123
"2012-12-13",113.370003,115.160004,113.160004,114.220001,1115000,95.243851
"2012-12-14",112.239998,114.919998,111.989998,113.75,1296700,94.851936
"2012-12-17",114.279999,114.589996,112.449997,113.690002,957300,94.801888
"2012-12-18",113.800003,115.010002,113.019997,113.949997,2637800,95.018707
"2012-12-19",113.949997,115.669998,113.029999,113.639999,1056500,94.760208
"2012-12-20",114.160004,114.75,113.139999,114.279999,620300,95.293884
"2012-12-21",112.959999,113.639999,112.160004,113.510002,1078400,94.651817
"2012-12-24",113.120003,113.480003,111.769997,112.519997,289500,93.826279
"2012-12-26",112.610001,112.980003,110.889999,111.550003,510500,93.017441
"2012-12-27",111.900002,112.080002,108.93,111.010002,865400,92.567146
"2012-12-28",110.480003,112.290001,109.480003,109.669998,2159600,91.449768
"2012-12-31",109.580002,112.540001,109.129997,112.489998,1139900,93.801285
"2013-01-02",116.370003,119.019997,115.879997,118.07,2487000,98.454231
"2013-01-03",118.57,121.059998,118.339996,119.339996,1731900,99.513237
"2013-01-04",119.93,122.209999,119.400002,120.779999,2129100,100.713982
"2013-01-07",120.730003,121.989998,120.260002,121.190002,1501000,101.055893
"2013-01-08",121.040001,121.879997,119.830002,121.089996,976300,100.972496
"2013-01-09",121.370003,123.720001,121.199997,121.519997,1869900,101.331055
"2013-01-10",123.650002,123.690002,120.260002,122.900002,1462000,102.481804
"2013-01-11",122.760002,123.360001,121.769997,122.989998,889500,102.556847
"2013-01-14",122.839996,123.870003,122.5,122.800003,868000,102.398399
"2013-01-15",122.639999,123.949997,122.260002,123.800003,1001800,103.232262
"2013-01-16",122.709999,123.32,122.209999,122.959999,828300,102.53183
"2013-01-17",123.510002,123.82,122.220001,123.459999,824700,102.948753
"2013-01-18",125.150002,126.110001,123.709999,124.059998,1352600,103.449051
"2013-01-22",123.610001,124.660004,122.669998,124.32,751000,103.665855
"2013-01-23",124.400002,124.980003,122.75,123.129997,1017500,102.673569
"2013-01-24",123.580002,124.57,122.540001,122.68,1378000,102.298332
"2013-01-25",123.059998,124.339996,122.699997,123.93,930900,103.34066
"2013-01-28",123.209999,124.970001,123.050003,123.540001,933900,103.01545
"2013-01-29",123.269997,123.949997,121.849998,122.389999,1003700,102.056519
"2013-01-30",122.080002,123.860001,122.059998,123.489998,1225300,102.973763
"2013-01-31",125.5,126.949997,123.32,125.220001,3266600,104.416351
"2013-02-01",123.989998,126.660004,122.5,126.370003,3616500,105.375298
"2013-02-04",125.349998,126.980003,124.559998,124.760002,1433900,104.032791
"2013-02-05",124.75,126.769997,124.75,125.75,1039600,104.858292
"2013-02-06",121.43,124.82,120.910004,123.300003,2739100,102.815323
"2013-02-07",123.279999,123.279999,120.769997,122.830002,1417700,102.423401
"2013-02-08",123.510002,126.919998,123.5,126.519997,1468000,105.500343
"2013-02-11",126.879997,126.879997,123.559998,124.099998,1325600,103.482445
"2013-02-12",123.57,124.010002,122.5,122.669998,813500,103.120964
"2013-02-13",123.599998,124.239998,122.389999,122.400002,1253500,102.893974
"2013-02-14",122.800003,123.25,121.489998,123.199997,887300,103.566483
"2013-02-15",123.080002,123.519997,122.010002,122.959999,1088400,103.364754
"2013-02-19",120.900002,120.910004,118.07,120.389999,1901300,101.204292
"2013-02-20",120.18,120.919998,116.330002,116.559998,1651300,97.98465
"2013-02-21",116.309998,116.32,113.849998,115.529999,1664900,97.11879
"2013-02-22",116.150002,117.849998,115.019997,117.339996,1296700,98.64035
"2013-02-25",118.559998,120.68,115.510002,115.559998,1625400,97.144035
"2013-02-26",115.779999,116.32,113.389999,115.5,1386600,97.09359
"2013-02-27",115.879997,118.330002,115.290001,117.639999,1450000,98.892555
"2013-02-28",117.239998,119.25,116.900002,116.900002,964200,98.270462
"2013-03-01",116.949997,117.300003,115.139999,116.57,1041100,97.99308
"2013-03-04",116.150002,117.489998,115.120003,116.550003,1333200,97.97625
"2013-03-05",116.879997,117.330002,115.910004,116,959800,97.513893
"2013-03-06",116.389999,118.279999,115.830002,117.300003,1034200,98.606728
"2013-03-07",117.269997,118.269997,116.459999,117.209999,835700,98.531059
"2013-03-08",118.019997,118.220001,116.650002,117.349998,908200,98.648766
"2013-03-11",117.580002,119.279999,117.239998,118.150002,1231300,99.321266
"2013-03-12",117.839996,118,116.599998,117.980003,1101100,99.178345
"2013-03-13",118.18,119.470001,117.470001,118.629997,762400,99.724762
"2013-03-14",118.989998,119.980003,118.660004,119.809998,725300,100.716721
"2013-03-15",119.519997,120.239998,118.5,119.970001,1565400,100.851212
"2013-03-18",118.709999,121.809998,118.239998,120.110001,1065600,100.968925
"2013-03-19",120.360001,121.330002,119,119.93,807100,100.817581
"2013-03-20",121.099998,122.790001,120.830002,122.32,907800,102.826721
"2013-03-21",121.989998,122.879997,121.089996,121.089996,658000,101.792747
"2013-03-22",121.809998,122.900002,121.209999,122.080002,761600,102.624985
"2013-03-25",122.879997,124.650002,121.5,121.639999,2148700,102.255081
"2013-03-26",122.599998,125,121.949997,124.540001,1087400,104.692932
"2013-03-27",123.860001,124.440002,122.760002,124.129997,800500,104.348259
"2013-03-28",124.25,125.410004,123.360001,125.160004,880200,105.214119
"2013-04-01",125.230003,125.230003,122.410004,123.190002,970300,103.558083
"2013-04-02",123.75,124.239998,122.510002,123.260002,1012500,103.616928
"2013-04-03",123.07,123.120003,119.75,120.400002,1164100,101.212692
"2013-04-04",120.550003,120.57,118.660004,118.800003,1185100,99.867676
"2013-04-05",116.599998,118.169998,114.410004,118.040001,2383600,99.228798
"2013-04-08",118.169998,123.279999,118.169998,122.68,1463200,103.129364
"2013-04-09",123.290001,124.739998,122.639999,123.529999,1046400,103.843887
"2013-04-10",123.699997,126.470001,123.599998,126.360001,903700,106.2229
"2013-04-11",126.480003,128.210007,126.269997,127.160004,1298500,106.895416
"2013-04-12",127,129.389999,126.559998,128.539993,1248800,108.055481
"2013-04-15",127.510002,128.199997,123.18,124.129997,1507500,104.348259
"2013-04-16",125.019997,127.440002,125,127.040001,1508200,106.794548
"2013-04-17",126.290001,126.360001,123.169998,124.330002,1360200,104.516411
"2013-04-18",124.790001,125.32,122.239998,123.940002,1109100,104.18856
"2013-04-19",125.160004,127.93,124.709999,127.559998,1293800,107.231651
"2013-04-22",127.949997,128.630005,126.739998,128.399994,1073400,107.937782
"2013-04-23",129.050003,129.910004,127.349998,129.369995,1431300,108.753204
"2013-04-24",130,132.039993,129.919998,131.5,1533400,110.54377
"2013-04-25",133.5,135.979996,132.899994,134.910004,2776400,113.410339
"2013-04-26",135.399994,136.270004,133.839996,135.5,1900700,113.906296
"2013-04-29",135.690002,136.509995,133.440002,135.800003,1214900,114.158524
"2013-04-30",136.259995,137.529999,135.589996,137.300003,1482300,115.419472
"2013-05-01",136.869995,137.389999,135.550003,136.220001,1085600,114.511581
"2013-05-02",137.149994,138.429993,136.059998,136.619995,1490700,114.847824
"2013-05-03",138.229996,139,136.389999,138.800003,1553700,116.68042
"2013-05-06",138.850006,140.339996,138.050003,138.679993,1155600,116.579536
"2013-05-07",138.029999,139.529999,137.490005,138.839996,1064200,117.56176
"2013-05-08",139.050003,139.919998,138.050003,138.839996,720800,117.56176
"2013-05-09",138.330002,140.089996,137.259995,139.550003,1885000,118.162949
"2013-05-10",139.660004,140.429993,138.740005,139.100006,844700,117.781937
"2013-05-13",139.190002,140.389999,138.240005,140.360001,1252100,118.848824
"2013-05-14",140.5,142.649994,140.270004,142.139999,917300,120.35601
"2013-05-15",141.809998,142.399994,138.960007,139.759995,1328500,118.340797
"2013-05-16",138.990005,141.270004,138.990005,139.360001,957600,118.00206
"2013-05-17",140.580002,141.649994,140.110001,140.990005,983200,119.382271
"2013-05-20",141.479996,143.559998,141.050003,143.110001,1094600,121.177353
"2013-05-21",143.259995,144.169998,141.490005,142.429993,738700,120.601555
"2013-05-22",143.179993,144.990005,140.850006,141.639999,1366000,119.932617
"2013-05-23",139.789993,140,137.360001,138.449997,1460100,117.231537
"2013-05-24",137.149994,138.449997,136.5,137.899994,944300,116.7658
"2013-05-28",139.679993,142.529999,139.529999,140.580002,1036400,119.03508
"2013-05-29",140.369995,141.009995,137.830002,138.479996,1085400,117.256927
"2013-05-30",138.979996,139.380005,137.899994,138.119995,2453400,116.95211
"2013-05-31",137.179993,139.059998,135.889999,135.889999,1072700,115.063904
"2013-06-03",136.199997,138.220001,134.690002,138.100006,1309200,116.935204
"2013-06-04",137.889999,138.5,135.279999,136.839996,1057800,115.868263
"2013-06-05",135.979996,136.990005,133.009995,133.779999,1120700,113.277252
"2013-06-06",133.5,135.190002,133.009995,134.940002,1155900,114.259476
"2013-06-07",135.770004,138.100006,135.190002,137.5,1104600,116.427116
"2013-06-10",137.960007,140.410004,137.509995,138.960007,1325100,117.663414
"2013-06-11",136.690002,136.970001,134.240005,134.779999,1386800,114.123985
"2013-06-12",135.490005,136.300003,133.460007,133.889999,907300,113.370399
"2013-06-13",133.559998,137.050003,132.160004,136.520004,1137900,115.597343
"2013-06-14",135.970001,137.110001,134.429993,135.139999,1028000,114.428841
"2013-06-17",137,140.25,136.110001,138.389999,2189600,117.18074
"2013-06-18",138.869995,140.399994,138.580002,139.300003,955100,117.951317
"2013-06-19",140.25,140.25,137.679993,137.860001,830900,116.731972
"2013-06-20",136.479996,136.509995,130.619995,132.169998,2678100,111.914001
"2013-06-21",132.979996,133.610001,127.370003,129.690002,3216600,109.814072
"2013-06-24",126.629997,127,121.839996,124.120003,3326000,105.097702
"2013-06-25",126.419998,127.449997,125.550003,125.599998,2084600,106.350914
"2013-06-26",127.510002,129.449997,126.620003,127.230003,1697100,107.731079
