"","MET.Open","MET.High","MET.Low","MET.Close","MET.Volume","MET.Adjusted"
"2002-07-09",26.559715,26.648842,25.623886,25.64171,1526700,17.059614
"2002-07-10",25.891266,26.024956,24.937611,24.937611,2284200,16.591173
"2002-07-11",24.955437,25.525846,24.59893,24.910873,1920900,16.57338
"2002-07-12",25.222816,25.222816,24.242424,24.705883,1266600,16.437
"2002-07-15",24.643494,24.643494,23.55615,24.59893,2030200,16.365845
"2002-07-16",24.197861,24.86631,23.110518,23.333334,2811200,15.523833
"2002-07-17",23.796791,24.046347,22.103386,22.584671,3880500,15.025742
"2002-07-18",22.905525,23.074867,21.568628,21.613192,3622300,14.379409
"2002-07-19",20.989305,22.388592,20.989305,22.058823,4707700,14.675887
"2002-07-22",22.415329,22.727272,20.935829,21.345812,3047100,14.201521
"2002-07-23",21.568628,21.657755,20.276293,20.579323,2952700,13.69157
"2002-07-24",20.454546,21.354723,19.786097,21.194296,5649200,14.100711
"2002-07-25",21.212122,21.818182,20.87344,21.541889,2550000,14.33197
"2002-07-26",21.711229,22.602495,21.595366,22.602495,2841200,15.037601
"2002-07-29",23.395721,24.688057,23.306595,24.679144,3173400,16.419209
"2002-07-30",24.679144,25.490196,24.064171,25.044563,3550500,16.662325
"2002-07-31",25.311943,25.311943,24.42959,25.124777,2605100,16.715696
"2002-08-01",24.777184,25.080214,24.376114,25.026737,2014700,16.650469
"2002-08-02",24.955437,24.96435,23.547237,23.796791,2442000,15.832171
"2002-08-05",23.529411,23.707664,22.834225,22.843138,2293100,15.197702
"2002-08-06",22.932264,23.306595,22.121212,22.584671,3508800,15.025742
"2002-08-07",23.155081,23.155081,22.281639,22.941177,1676700,15.262928
"2002-08-08",23.573975,24.064171,23.083778,23.912657,3317300,15.909264
"2002-08-09",23.921568,24.402851,23.600714,24.144384,1683300,16.063431
"2002-08-12",23.645277,24.233511,23.395721,23.850267,1886900,15.867763
"2002-08-13",23.832441,24.331551,23.262032,23.306595,1696200,15.506042
"2002-08-14",23.440285,23.921568,22.923351,23.894831,2652900,15.897407
"2002-08-15",23.894831,24.269163,23.796791,23.850267,2110700,15.867763
"2002-08-16",23.850267,24.081997,23.502674,23.770054,1122800,15.814389
"2002-08-19",24.064171,24.572193,23.618538,24.42959,1326700,16.253183
"2002-08-20",24.42959,24.66132,23.796791,24.037434,1268400,15.992281
"2002-08-21",24.438503,24.643494,23.716578,24.242424,1183400,16.128658
"2002-08-22",24.420677,25,24.269163,24.928699,940700,16.585247
"2002-08-23",24.928699,24.955437,24.385027,24.66132,1209600,16.407352
"2002-08-26",24.884136,24.955437,23.975044,24.670231,1074800,16.41328
"2002-08-27",24.955437,25.222816,23.966131,24.108734,1860900,16.039717
"2002-08-28",24.108734,24.197861,23.324421,23.752228,1134300,15.802526
"2002-08-29",23.529411,24.491978,23.128342,24.215687,1848300,16.11087
"2002-08-30",24.643494,24.643494,23.95722,23.99287,1462700,15.962634
"2002-09-03",23.770054,23.796791,23.003565,23.083778,1893500,15.357801
"2002-09-04",22.994652,23.128342,22.415329,22.762924,1893900,15.144335
"2002-09-05",22.281639,22.860962,22.192513,22.771835,2344300,15.150265
"2002-09-06",22.950089,23.172905,22.459892,22.504456,1938200,14.972372
"2002-09-09",22.504456,22.727272,22.237076,22.718361,2352900,15.114691
"2002-09-10",22.816399,22.816399,22.272728,22.647058,2603800,15.067253
"2002-09-11",23.083778,23.083778,22.459892,22.513369,2508600,14.978306
"2002-09-12",22.513369,22.522282,21.844919,21.925133,4290000,14.586948
"2002-09-13",21.836008,22.370766,21.836008,22.237076,2960300,14.794486
"2002-09-16",22.361855,22.361855,21.44385,21.720142,2153700,14.450567
"2002-09-17",21.969696,21.996435,20.7041,20.811052,3141400,13.845747
"2002-09-18",20.677362,21.105169,20.490196,20.60606,3907100,13.709357
"2002-09-19",20.597149,21.461676,20.597149,20.971479,7724400,13.952478
"2002-09-20",21.167559,21.301249,20.730837,20.998217,3916300,13.970266
"2002-09-23",20.855616,21.149733,20.614973,21.00713,2263800,13.976193
"2002-09-24",20.793226,21.122995,20.499109,20.499109,2908200,13.638203
"2002-09-25",21.033869,21.033869,20.347593,20.588236,3276800,13.697501
"2002-09-26",20.944742,21.17647,20.632799,21.149733,5606700,14.071071
"2002-09-27",20.900179,21.131907,20.365419,20.463459,2849400,13.614489
"2002-09-30",20.240643,20.614973,19.607843,20.285206,2567900,13.495891
"2002-10-01",20.499109,21.203209,20.151516,21.167559,2215900,14.08293
"2002-10-02",21.167559,21.461676,20.632799,20.766489,2552900,13.816092
"2002-10-03",20.882353,21.051693,20,20.071301,2076200,13.35358
"2002-10-04",20.365419,20.499109,18.360071,18.618538,7485800,12.387048
"2002-10-07",18.761141,19.233511,18.360071,18.493761,3721200,12.304032
"2002-10-08",18.538324,19.474154,18.493761,19.385027,4934800,12.896998
"2002-10-09",19.16221,19.26025,18.645277,18.752228,10068900,12.475992
"2002-10-10",18.877005,19.777184,18.716578,19.545454,2422600,13.003732
"2002-10-11",19.875223,20.597149,19.79501,20.178253,2526700,13.424736
"2002-10-14",20.178253,20.365419,19.786097,19.83066,2411900,13.193477
"2002-10-15",20.944742,22.272728,20.918003,22.014259,3939300,14.646246
"2002-10-16",22.014259,22.103386,21.497326,21.782532,2442500,14.492075
"2002-10-17",23.484848,23.484848,22.281639,22.513369,4837700,14.978306
"2002-10-18",22.397505,22.593582,21.934046,22.165775,2124500,14.747045
"2002-10-21",21.301249,22.237076,21.033869,22.121212,4098300,14.717404
"2002-10-22",22.058823,22.192513,21.791445,22.058823,1850800,14.675887
"2002-10-23",22.005348,22.023172,21.283422,21.836008,3758800,14.527652
"2002-10-24",21.853832,22.513369,21.657755,21.880569,1783500,14.557301
"2002-10-25",22.147949,22.816399,21.666666,22.638145,2527300,15.061325
"2002-10-28",22.994652,23.529411,22.237076,22.326202,3104900,14.853781
"2002-10-29",22.103386,22.139038,21.17647,21.746881,2867800,14.468358
"2002-10-30",21.568628,22.326202,21.390375,21.836008,3301700,14.527652
"2002-10-31",21.746881,22.014259,21.238859,21.283422,2803800,14.160015
"2002-11-01",21.167559,22.058823,20.944742,21.773619,2188700,14.486145
"2002-11-04",22.459892,22.852051,22.210339,22.210339,2912500,14.776692
"2002-11-05",22.397505,22.905525,22.147949,22.237076,2104100,14.794486
"2002-11-06",23.262032,23.743315,22.905525,23.734404,6127800,15.941212
"2002-11-07",24.064171,24.420677,23.618538,23.761141,4010000,15.959167
"2002-11-08",23.95722,24.643494,23.903744,24.153297,3363000,16.222559
"2002-11-11",24.153297,24.153297,23.306595,23.413548,10525700,15.725713
"2002-11-12",23.422461,23.654188,23.083778,23.431372,2784100,15.737682
"2002-11-13",23.484848,24.055258,23.181818,23.707664,3398900,15.923254
"2002-11-14",24.046347,24.242424,23.529411,23.99287,2773200,16.114811
"2002-11-15",23.966131,24.197861,23.440285,24.055258,2338200,16.156715
"2002-11-18",23.351158,23.520498,22.727272,23.128342,4163000,15.534148
"2002-11-19",23.146168,23.386808,22.950089,23.244207,2405100,15.611976
"2002-11-20",23.262032,23.930481,23.163992,23.82353,3956200,16.001078
"2002-11-21",24.197861,24.304813,23.573975,23.698751,4386500,15.917269
"2002-11-22",23.734404,24.12656,23.529411,23.975044,2431200,16.102837
"2002-11-25",23.796791,23.975044,23.270945,23.618538,2293300,15.86339
"2002-11-26",23.395721,23.663101,22.549019,22.860962,4226100,15.354567
"2002-11-27",23.039215,23.770054,22.950089,23.55615,2828700,15.821488
"2002-11-29",23.832441,24.073084,23.663101,23.921568,1197600,16.066923
"2002-12-02",24.331551,24.46524,23.55615,23.885918,3034700,16.042974
"2002-12-03",23.814617,23.903744,23.172905,23.440285,5139300,15.743671
"2002-12-04",23.654188,23.930481,23.493761,23.716578,3267000,15.929241
"2002-12-05",24.064171,24.331551,23.351158,23.351158,2107400,15.683806
"2002-12-06",23.351158,24.081997,23.172905,23.743315,1765400,15.947197
"2002-12-09",23.743315,24.144384,23.360071,23.449198,2413500,15.74966
"2002-12-10",23.529411,23.85918,23.306595,23.752228,3546900,15.953184
"2002-12-11",24.634581,25.311943,24.634581,25.089127,5117800,16.851109
"2002-12-12",25.178253,25.891266,24.59893,25.320856,5334400,17.006756
"2002-12-13",25.26738,25.276293,24.884136,25.09804,3299900,16.857098
"2002-12-16",24.96435,25.276293,24.59893,25.249554,2856700,16.958864
"2002-12-17",25.089127,25.294117,24.456327,24.777184,3216800,16.641598
"2002-12-18",24.340464,24.625668,24.26025,24.572193,2738900,16.503914
"2002-12-19",24.509804,24.875223,24.055258,24.26025,2421500,16.294395
"2002-12-20",24.420677,24.56328,24.233511,24.509804,2654300,16.462011
"2002-12-23",24.331551,24.786097,24.242424,24.474154,2276300,16.438068
"2002-12-24",24.69697,24.803921,24.385027,24.483067,1160700,16.444054
"2002-12-26",24.59893,25.20499,24.554367,24.66132,1182400,16.563778
"2002-12-27",24.73262,24.821747,24.188948,24.206774,1417500,16.258476
"2002-12-30",24.286987,24.56328,24.081997,24.42959,1269000,16.408142
"2002-12-31",24.2959,24.402851,23.752228,24.099821,1544800,16.186646
"2003-01-02",24.42959,24.910873,24.242424,24.821747,1955400,16.671528
"2003-01-03",24.821747,25.16934,24.607843,24.875223,1375300,16.707441
"2003-01-06",24.777184,25.383244,24.688057,25.294117,2095700,16.988798
"2003-01-07",25.294117,25.490196,24.777184,24.937611,2030900,16.749346
"2003-01-08",24.946524,25.071301,24.581104,24.688057,2329400,16.581734
"2003-01-09",24.893047,25.980392,24.839573,25.980392,3501600,17.449734
"2003-01-10",25.882353,26.14082,25.579323,25.83779,3955100,17.353956
"2003-01-13",25.935829,26.158646,25.766489,25.998217,1655600,17.461702
"2003-01-14",25.846703,26.381462,25.53476,26.149733,2155100,17.563469
"2003-01-15",26.158646,26.158646,25.490196,25.632799,1863500,17.216269
"2003-01-16",25.757576,26.00713,25.543673,25.597149,4829000,17.192326
"2003-01-17",25.516933,25.632799,25.178253,25.40107,1563300,17.060627
"2003-01-21",25.53476,25.53476,25.115864,25.222816,1921900,16.940907
"2003-01-22",25.160427,25.23173,24.73262,24.857397,3557900,16.695473
"2003-01-23",24.919786,25.160427,24.777184,24.928699,1933400,16.743359
"2003-01-24",24.86631,24.910873,24.064171,24.313726,2380900,16.330313
"2003-01-27",24.313726,24.447414,23.698751,23.921568,3008100,16.066923
"2003-01-28",23.85918,23.921568,23.262032,23.663101,3720300,15.893321
"2003-01-29",23.306595,23.68984,22.771835,23.68984,3303800,15.911282
"2003-01-30",23.796791,24.019608,23.360071,23.431372,2966900,15.737682
"2003-01-31",23.226381,23.966131,23.208555,23.85918,3385800,16.025026
"2003-02-03",23.725491,24.2246,23.672014,24.12656,7421400,16.204599
"2003-02-04",24.135473,24.135473,23.163992,23.199644,5428200,15.582045
"2003-02-05",23.573975,23.743315,23.190731,23.253119,3107100,15.617959
"2003-02-06",23.190731,23.351158,22.647058,22.780748,2319100,15.300693
"2003-02-07",22.941177,23.208555,22.762924,22.878788,5045400,15.366537
"2003-02-10",23.119431,23.511587,22.807487,23.172905,2592700,15.564086
"2003-02-11",22.727272,22.736185,21.844919,21.942959,5233400,14.737993
"2003-02-12",22.058823,22.370766,21.942959,22.094475,3418600,14.839755
"2003-02-13",22.076649,22.370766,21.657755,22.183601,2763300,14.899617
"2003-02-14",22.308378,22.959002,22.094475,22.959002,4441400,15.420411
"2003-02-18",23.163992,23.279858,23.012478,23.172905,2005400,15.564086
"2003-02-19",23.039215,23.146168,22.816399,23.057041,1784900,15.486262
"2003-02-20",23.155081,23.262032,22.798574,22.976828,2193600,15.432389
"2003-02-21",23.155081,23.484848,22.905525,23.270945,1414700,15.629931
"2003-02-24",23.270945,23.360071,22.959002,23.057041,1811900,15.486262
"2003-02-25",22.771835,23.057041,22.638145,23.003565,1512900,15.450342
"2003-02-26",23.012478,23.128342,22.745098,22.816399,1955300,15.324628
"2003-02-27",22.638145,23.288771,22.638145,23.190731,1525100,15.576059
"2003-02-28",23.377897,23.582888,23.137255,23.324421,1984900,15.665852
"2003-03-03",23.609625,23.82353,23.155081,23.217468,2191600,15.594017
"2003-03-04",23.262032,23.279858,22.718361,22.718361,1735700,15.258793
"2003-03-05",22.718361,23.413548,22.673798,23.413548,1970900,15.725713
"2003-03-06",23.413548,23.413548,22.860962,23.030304,2029600,15.468303
"2003-03-07",22.852051,23.351158,22.736185,23.208555,1651800,15.58803
"2003-03-10",23.163992,23.172905,22.352942,22.370766,1121600,15.025319
"2003-03-11",22.477718,22.682709,21.666666,21.729055,2511200,14.594321
"2003-03-12",21.613192,21.871658,20.953653,21.399286,3252500,14.37283
"2003-03-13",21.951872,22.397505,21.568628,22.397505,3299300,15.043286
"2003-03-14",22.655972,23.101604,22.459892,22.780748,2095200,15.300693
"2003-03-17",22.504456,23.342245,22.281639,23.262032,2810900,15.623946
"2003-03-18",23.217468,23.529411,23.074867,23.324421,1667500,15.665852
"2003-03-19",23.404634,24.313726,23.351158,24.286987,2566300,16.312359
"2003-03-20",24.064171,24.376114,23.306595,24.197861,2440500,16.252491
"2003-03-21",24.66132,24.723707,24.028521,24.723707,2230100,16.60568
"2003-03-24",24.188948,24.278074,23.618538,23.805704,1745600,15.989095
"2003-03-25",23.680927,24.09091,23.547237,23.912657,1734100,16.060936
"2003-03-26",23.939394,24.019608,23.395721,23.877005,1956800,16.036991
"2003-03-27",23.725491,23.95722,23.342245,23.778967,1204500,15.971143
"2003-03-28",23.680927,24.09091,23.520498,23.983957,1558600,16.108826
"2003-03-31",23.734404,23.805704,23.440285,23.511587,2084100,15.791561
"2003-04-01",23.484848,24.055258,23.395721,23.95722,1790700,16.090868
"2003-04-02",24.438503,24.79501,24.402851,24.634581,1553900,16.545816
"2003-04-03",24.69697,24.884136,24.331551,24.66132,1677700,16.563778
"2003-04-04",24.73262,25.026737,24.590017,24.919786,1593100,16.737373
"2003-04-07",25.490196,25.757576,24.723707,24.723707,1710900,16.60568
"2003-04-08",24.937611,24.96435,24.56328,24.83066,1895500,16.677515
"2003-04-09",24.83066,25.222816,24.197861,24.197861,2030200,16.252491
"2003-04-10",24.376114,24.590017,24.197861,24.572193,1863800,16.503914
"2003-04-11",24.634581,24.90196,24.286987,24.616756,1511700,16.533846
"2003-04-14",24.786097,24.857397,24.554367,24.821747,2433700,16.671528
"2003-04-15",24.955437,25.26738,24.90196,25.178253,1967200,16.91098
"2003-04-16",25.26738,25.26738,24.73262,24.777184,2398700,16.641598
"2003-04-17",24.670231,25.311943,24.670231,25.23173,1512600,16.946888
"2003-04-21",25.365419,25.392157,24.90196,25.080214,1031600,16.845125
"2003-04-22",25.008913,25.882353,24.83066,25.83779,3111300,17.353956
"2003-04-23",25.83779,25.998217,25.579323,25.980392,1536900,17.449734
"2003-04-24",25.757576,25.83779,24.928699,25.294117,2317400,16.988798
"2003-04-25",25.294117,25.53476,24.90196,24.910873,1389200,16.731386
"2003-04-28",25.044563,25.623886,25,25.508022,4828700,17.132465
"2003-04-29",25.53476,25.713013,25.13369,25.418896,1534500,17.072601
"2003-04-30",25.418896,25.864527,25.13369,25.60606,3113900,17.198309
"2003-05-01",25.757576,25.757576,25,25.561497,1427700,17.168385
"2003-05-02",25.222816,25.819963,24.955437,25.659536,2521300,17.234228
"2003-05-05",25.659536,25.918003,25.09804,25.09804,3121000,16.857098
"2003-05-06",24.518717,25.187166,24.509804,25.03565,4209900,16.815189
"2003-05-07",24.483067,24.90196,24.215687,24.56328,2981800,16.497932
"2003-05-08",24.35829,24.536541,23.841354,23.966131,2695400,16.096851
"2003-05-09",24.055258,24.055258,23.707664,23.85918,3712100,16.025026
"2003-05-12",23.868093,24.86631,23.663101,24.572193,2332500,16.503914
"2003-05-13",24.2959,24.420677,23.948307,24.064171,2762500,16.162704
"2003-05-14",24.242424,24.286987,23.841354,23.966131,1839800,16.096851
"2003-05-15",24.144384,24.188948,23.796791,24.064171,2685800,16.162704
"2003-05-16",24.064171,24.420677,23.885918,24.278074,2049100,16.30637
"2003-05-19",24.073084,24.322638,23.663101,24.064171,10167500,16.162704
"2003-05-20",24.242424,24.242424,23.395721,23.716578,5374400,15.929241
"2003-05-21",23.725491,23.796791,23.440285,23.743315,3112900,15.947197
"2003-05-22",23.850267,24.242424,23.698751,23.948307,3322900,16.084881
"2003-05-23",23.975044,24.055258,23.752228,23.868093,1550400,16.031004
"2003-05-27",23.645277,24.286987,23.645277,24.028521,2577100,16.138756
"2003-05-28",24.2246,24.536541,24.188948,24.331551,2893000,16.342287
"2003-05-29",24.420677,24.420677,23.930481,23.948307,3095900,16.084881
"2003-05-30",24.064171,24.937611,24.064171,24.928699,3106200,16.743359
"2003-06-02",25.178253,25.713013,25.062389,25.089127,2118400,16.851109
"2003-06-03",25.222816,25.249554,24.509804,24.919786,2144500,16.737373
"2003-06-04",24.919786,25.53476,24.86631,25.374332,1847500,17.042669
"2003-06-05",25.374332,25.730837,25.365419,25.650623,2011200,17.228241
"2003-06-06",25.846703,26.31016,25.721926,25.793226,3061600,17.324024
"2003-06-09",25.713013,25.793226,24.955437,25.240643,1734000,16.952877
"2003-06-10",25.40107,25.508022,24.73262,25.213903,3321900,16.934917
"2003-06-11",25.213903,25.543673,25.089127,25.543673,2953600,17.156406
"2003-06-12",25.766489,25.846703,25.276293,25.73975,2506500,17.288099
"2003-06-13",25.891266,25.891266,25.320856,25.552586,1879100,17.162394
"2003-06-16",25.757576,26.105169,25.579323,26.024956,1565000,17.479662
"2003-06-17",26.114082,26.158646,25.579323,25.882353,2396000,17.383883
"2003-06-18",25.891266,26.131907,25.677362,25.730837,2223600,17.282118
"2003-06-19",25.802139,25.891266,25.09804,25.187166,2042900,16.916962
"2003-06-20",25.454546,25.60606,25.13369,25.240643,2585500,16.952877
"2003-06-23",25.16934,25.311943,24.910873,25.142603,1959500,16.887032
"2003-06-24",25.490196,25.828876,25.320856,25.516933,2213300,17.138451
"2003-06-25",25.516933,25.828876,25.30303,25.365419,3204800,17.036684
"2003-06-26",25.409983,25.53476,25.196079,25.383244,2481100,17.048658
"2003-06-27",25.445633,25.445633,25.151516,25.311943,2477200,17.000767
"2003-06-30",25.40107,25.597149,24.937611,25.240643,2212800,16.952877
"2003-07-01",25.13369,25.311943,24.759357,25.249554,2693000,16.958864
"2003-07-02",25.40107,25.668449,25.178253,25.579323,1953000,17.180353
"2003-07-03",25.802139,26.114082,25.53476,25.855616,1572700,17.365925
"2003-07-07",25.971479,26.461676,25.962566,26.345812,1629200,17.695164
"2003-07-08",26.229946,26.390375,26.016043,26.363636,1487500,17.707136
"2003-07-09",26.256685,26.479502,26.131907,26.345812,2049600,17.695164
"2003-07-10",26.301249,26.301249,25.463459,25.721926,2107600,17.276131
"2003-07-11",26.274509,26.274509,25.793226,25.918003,1655100,17.407825
"2003-07-14",26.114082,26.363636,25.87344,26.033869,1750300,17.485643
"2003-07-15",26.158646,26.212122,25.579323,25.811052,1745800,17.335991
"2003-07-16",25.828876,25.846703,25.258467,25.276293,1881100,16.97682
"2003-07-17",25.294117,25.409983,24.821747,24.919786,1936000,16.737373
"2003-07-18",25.089127,25.124777,24.616756,24.839573,2609000,16.683496
"2003-07-21",24.955437,25.089127,24.46524,24.76827,1589400,16.635607
"2003-07-22",24.86631,25.160427,24.518717,24.839573,2154400,16.683496
