"","IRM.Open","IRM.High","IRM.Low","IRM.Close","IRM.Volume","IRM.Adjusted"
"2013-10-02",15.915478,15.915478,15.666891,15.737916,156162800,9.763812
"2013-10-03",15.690566,15.708322,15.370954,15.38871,146000900,9.547164
"2013-10-04",15.38871,15.518923,15.288092,15.447897,166769600,9.583882
"2013-10-07",15.34728,15.584028,15.299929,15.501166,103936800,9.616932
"2013-10-08",15.513003,15.631378,15.305847,15.305847,256259700,9.495756
"2013-10-09",15.305847,15.359117,15.098692,15.205229,102672400,9.433331
"2013-10-10",15.353198,15.637297,15.151961,15.305847,262687000,9.495756
"2013-10-11",15.009912,15.063179,14.814593,14.974399,286909300,9.290126
"2013-10-14",15.10461,15.187473,14.897455,15.080936,429281000,9.356221
"2013-10-15",15.080936,15.116448,14.962561,15.027667,391888100,9.323173
"2013-10-16",15.086855,15.181555,15.009912,15.122367,216174100,9.381921
"2013-10-17",15.057261,15.38871,15.027667,15.376872,251623700,9.539819
"2013-10-18",15.382792,15.690566,15.34728,15.684647,203869800,9.730762
"2013-10-21",15.71424,15.814858,15.613622,15.71424,165610600,9.749122
"2013-10-22",15.761591,15.956908,15.731997,15.879965,97989500,9.851939
"2013-10-23",15.820778,15.868128,15.678728,15.71424,85626700,9.749122
"2013-10-24",15.71424,15.838534,15.666891,15.832616,77185800,9.822563
"2013-10-25",15.874046,16.051609,15.814858,16.051609,105447100,9.958427
"2013-10-28",16.027933,16.110796,15.743834,15.761591,115772800,9.778502
"2013-10-29",15.814858,15.897721,15.660973,15.71424,81657900,9.749122
"2013-10-30",15.702403,15.755672,15.566273,15.61954,129552300,9.69037
"2013-10-31",16.335709,16.548782,15.359117,15.708322,172693400,9.745452
"2013-11-01",15.690566,15.696485,15.240742,15.453816,322323700,9.587555
"2013-11-04",15.48341,15.572191,15.258498,15.370954,163304200,9.536147
"2013-11-05",15.34728,15.406466,15.10461,15.406466,206667900,9.558179
"2013-11-06",15.430141,15.601785,15.359117,15.566273,168162700,9.657324
"2013-11-07",15.560353,15.862209,15.560353,15.684647,208681500,9.730762
"2013-11-08",15.684647,15.95099,15.637297,15.933234,159944300,9.884986
"2013-11-11",15.897721,16.03977,15.868128,15.980583,97205200,9.914361
"2013-11-12",15.968746,16.027933,15.897721,15.980583,108174800,9.914361
"2013-11-13",15.891802,15.95099,15.572191,15.655053,199093300,9.712405
"2013-11-14",15.678728,17.335974,15.631378,16.862474,613798800,10.461488
"2013-11-15",16.880232,17.939684,16.8388,17.844986,853036300,11.071037
"2013-11-18",17.880497,18.170515,17.608236,17.785797,267381600,11.034318
"2013-11-19",17.744368,17.785797,17.193924,17.572723,285200000,10.902126
"2013-11-20",17.596397,17.649666,16.951256,16.992687,193555700,10.542273
"2013-11-21",16.998606,17.128819,16.8388,16.909824,283045900,10.490865
"2013-11-22",16.897987,16.921663,16.696751,16.809206,124588400,10.428441
"2013-11-25",16.8388,16.921663,16.667156,16.767775,129177600,10.402736
"2013-11-26",16.797369,16.809206,16.548782,16.619806,150566800,10.310936
"2013-11-27",16.673077,16.779613,16.460001,16.678995,205356600,10.347656
"2013-11-29",16.696751,16.773695,16.590214,16.643482,50657200,10.325625
"2013-12-02",16.643482,16.708588,16.465919,16.584295,135722000,10.288905
"2013-12-03",16.495514,16.649401,16.341627,16.471838,101244200,10.219136
"2013-12-04",16.442245,16.868393,16.306114,16.815125,269805000,10.432113
"2013-12-05",16.821045,17.069632,16.655319,16.714506,170609600,10.369689
"2013-12-06",16.803288,17.069632,16.791451,16.957174,123487900,10.520241
"2013-12-09",16.951256,17.1229,16.897987,16.969011,110036300,10.527583
"2013-12-10",17.087387,17.176168,16.88615,16.892069,88588600,10.479849
"2013-12-11",16.892069,17.424755,16.850637,17.26495,294718000,10.711185
"2013-12-12",17.193924,17.294542,16.986769,17.193924,222180000,10.667119
"2013-12-13",17.235355,17.531292,17.211679,17.454348,144104400,10.828687
"2013-12-16",17.466187,17.63191,17.312298,17.472105,185161700,10.839701
"2013-12-17",17.335974,17.448429,17.004524,17.087387,181122700,10.601025
"2013-12-18",17.069632,17.489861,16.957174,17.371487,215705800,10.777281
"2013-12-19",17.371487,17.525373,17.205761,17.300461,138075100,10.733215
"2013-12-20",17.353729,17.655586,17.306379,17.643747,264618700,10.946192
"2013-12-23",17.685179,17.987036,17.63191,17.815392,187116800,11.224442
"2013-12-24",17.779558,18.269287,17.666084,18.245398,118465500,11.672266
"2013-12-26",18.275259,18.394705,18.072201,18.269287,119987500,11.687547
"2013-12-27",18.346928,18.346928,18.108034,18.245398,57529300,11.672266
"2013-12-30",18.185675,18.3529,18.155813,18.209564,93259800,11.649337
"2013-12-31",18.275259,18.340954,17.99456,18.125952,90742800,11.595851
"2014-01-02",18.072201,18.203592,17.45108,17.612333,220845300,11.26727
"2014-01-03",17.672056,17.773584,17.47497,17.5765,125688900,11.244346
"2014-01-06",17.642195,17.845253,17.355524,17.486914,140732700,11.187034
"2014-01-07",17.522749,17.588444,16.883711,17.182327,411123100,10.992178
"2014-01-08",17.253994,17.433163,16.614958,16.847878,484972400,10.778218
"2014-01-09",16.853849,16.901628,16.417871,16.72246,273176700,10.697984
"2014-01-10",16.728432,16.746349,16.459677,16.638847,282542500,10.644494
"2014-01-13",16.591068,16.656763,16.143145,16.537317,495005500,10.579541
"2014-01-14",16.59704,16.656763,16.4119,16.417871,262171900,10.503126
"2014-01-15",16.399954,16.579124,16.310369,16.417871,866827400,10.503126
"2014-01-16",16.417871,16.525373,16.101339,16.38801,411837200,10.484023
"2014-01-17",16.441761,16.680653,16.38801,16.429815,316200800,10.510768
"2014-01-21",16.459677,16.51343,15.862448,16.417871,301075000,10.503126
"2014-01-22",16.489538,16.770237,16.483566,16.644819,194726500,10.648313
"2014-01-23",16.561207,16.662737,16.358149,16.650791,204033700,10.652133
"2014-01-24",16.507456,16.585096,16.238703,16.370094,447930700,10.472562
"2014-01-27",16.36412,16.614958,16.214813,16.244675,285703400,10.392327
"2014-01-28",16.220785,16.447733,16.190924,16.268564,208775200,10.407609
"2014-01-29",16.167036,16.310369,15.958004,15.969948,195019200,10.216575
"2014-01-30",16.059534,16.143145,15.910226,15.963976,124646900,10.212753
"2014-01-31",15.790779,15.928143,15.71314,15.772862,297562900,10.090492
"2014-02-03",15.814669,15.86842,15.378691,15.468274,378296000,9.895633
"2014-02-04",15.581749,15.838558,15.527998,15.760918,230152600,10.08285
"2014-02-05",15.647444,15.838558,15.629527,15.796751,189551900,10.105774
"2014-02-06",15.814669,16.232731,15.802724,16.131201,235690100,10.319736
"2014-02-07",16.244675,16.405928,15.910226,15.969948,302889700,10.216575
"2014-02-10",16.041616,16.370094,15.987865,16.113283,353464900,10.30827
"2014-02-11",16.113283,16.328287,16.107311,16.196896,173243700,10.361761
"2014-02-12",16.226757,16.28648,16.089396,16.232731,138086800,10.384686
"2014-02-13",16.161062,16.501484,16.125229,16.489538,111722100,10.548977
"2014-02-14",16.471622,16.776209,16.417871,16.728432,115925000,10.701807
"2014-02-18",16.734404,16.93149,16.644819,16.877739,145181400,10.79732
"2014-02-19",16.800098,17.068853,16.800098,16.9076,127292800,10.816426
"2014-02-20",16.9076,16.967323,16.782183,16.901628,136377600,10.812605
"2014-02-21",16.93149,17.158438,16.818016,17.086769,170656400,10.931045
"2014-02-24",17.110659,17.433163,17.038992,17.092743,177587100,10.934867
"2014-02-25",17.074825,17.259966,17.015102,17.200245,149150200,11.00364
"2014-02-26",17.271912,17.319689,16.979267,17.038992,114976800,10.900482
"2014-02-27",17.027046,17.271912,16.895657,16.967323,244915400,10.854631
"2014-02-28",17.230104,17.373442,16.196896,16.244675,378682300,10.392327
"2014-03-03",16.065506,16.465651,15.898281,16.393982,252127100,10.487844
"2014-03-04",16.483566,16.692598,16.417871,16.525373,168162700,10.571901
"2014-03-05",16.555235,16.668709,16.435789,16.501484,104826600,10.556617
"2014-03-06",16.519402,16.525373,16.322313,16.435789,120209900,10.51459
"2014-03-07",16.465651,16.794127,16.441761,16.608986,263167000,10.62539
"2014-03-10",16.585096,16.829962,16.585096,16.794127,180560700,10.743834
"2014-03-11",16.80607,16.913572,16.435789,16.489538,231276500,10.548977
"2014-03-12",16.4119,16.614958,16.310369,16.614958,124494700,10.629212
"2014-03-13",16.644819,16.740376,16.405928,16.471622,156022300,10.537514
"2014-03-14",16.465651,16.69857,16.346205,16.376066,103538800,10.476383
"2014-03-17",16.471622,16.603012,16.429815,16.591068,118453800,10.61393
"2014-03-18",16.591068,16.967323,16.561207,16.943434,144081000,10.83935
"2014-03-19",16.949408,17.056908,16.746349,16.871767,142699500,10.793502
"2014-03-20",16.853849,16.877739,16.579124,16.638847,114414800,10.644494
"2014-03-21",16.650909,16.934355,16.58457,16.650909,244447100,10.827917
"2014-03-24",16.711216,16.753431,16.463955,16.675032,135218600,10.843605
"2014-03-25",16.650909,16.717247,16.42174,16.427771,151690700,10.682813
"2014-03-26",16.58457,16.626785,16.397617,16.397617,117552300,10.663203
"2014-03-27",16.391586,16.403648,16.216694,16.234787,109755300,10.557316
"2014-03-28",16.277002,16.518232,16.270971,16.337309,107437300,10.623984
"2014-03-31",16.325247,16.632816,16.301125,16.626785,202488400,10.812226
"2014-04-01",16.687094,16.813738,16.656939,16.789616,205110800,10.918113
"2014-04-02",16.801678,16.98863,16.753431,16.952446,246589500,11.024001
"2014-04-03",16.849924,16.98863,16.397617,16.530293,265426500,10.749481
"2014-04-04",16.66297,16.855953,16.554417,16.638847,215752700,10.820072
"2014-04-07",16.638847,16.765493,16.572508,16.578539,181579200,10.780855
"2014-04-08",16.614723,16.620754,16.439833,16.554417,230351600,10.765167
"2014-04-09",16.572508,16.898169,16.530293,16.892139,142301500,10.984787
"2014-04-10",16.916262,17.157492,16.476017,16.476017,225551600,10.714187
"2014-04-11",16.373493,16.427771,15.812634,15.848818,237656900,10.306326
"2014-04-14",15.921187,15.999587,15.782479,15.885003,170433900,10.329857
"2014-04-15",15.848818,15.927218,15.649803,15.842788,133813700,10.302402
"2014-04-16",15.927218,16.699154,15.818665,16.445864,477034900,10.694577
"2014-04-17",16.457924,16.50617,16.150356,16.34334,264372800,10.627907
"2014-04-21",16.307156,16.58457,16.307156,16.451893,101056800,10.698496
"2014-04-22",16.488079,16.614723,16.445864,16.590601,87979900,10.788698
"2014-04-23",16.626785,17.356506,16.620754,16.843893,216127300,10.953412
"2014-04-24",16.928324,16.958477,16.837862,16.940384,169872000,11.01616
"2014-04-25",16.946415,16.958477,16.632816,16.650909,84116500,10.827917
"2014-04-28",16.73534,16.849924,16.608694,16.789616,83062800,10.918113
"2014-04-29",16.861986,16.946415,16.807709,16.922293,89396400,11.004393
"2014-04-30",16.916262,17.151461,16.831831,17.151461,154558900,11.153418
"2014-05-01",17.14543,17.320322,16.97657,17.061001,216361500,11.094594
"2014-05-02",16.970537,17.036877,16.759462,16.952446,139128800,11.024001
"2014-05-05",16.868015,16.922293,16.614723,16.765493,132666400,10.902428
"2014-05-06",16.723278,16.783585,16.530293,16.542355,137735600,10.757323
"2014-05-07",16.542355,16.578539,16.295094,16.361433,119601100,10.639673
"2014-05-08",16.349371,16.469986,16.18051,16.246849,106980700,10.565159
"2014-05-09",16.216694,16.283031,16.10211,16.270971,71578000,10.580848
"2014-05-12",16.349371,16.711216,16.349371,16.554417,145228300,10.765167
"2014-05-13",16.578539,16.729307,16.463955,16.723278,168197900,10.874975
"2014-05-14",17.22986,18.188751,17.205738,17.923397,809145800,11.655399
"2014-05-15",17.844997,17.983706,17.694229,17.851028,490943100,11.60834
"2014-05-16",17.802782,18.152565,17.77866,18.098289,388820800,11.769133
"2014-05-19",18.092258,18.285242,18.01989,18.176689,132034200,11.820116
"2014-05-20",18.19478,18.206842,17.851028,17.995766,201821100,11.702462
"2014-05-21",18.01989,18.092258,17.77866,17.971643,166313000,11.686773
"2014-05-22",17.86912,18.013859,17.748505,17.983706,137337600,11.694622
"2014-05-23",17.971643,18.158598,17.947521,18.134474,130910300,11.792664
"2014-05-27",18.188751,18.429981,18.170658,18.42395,179624100,11.980906
"2014-05-28",18.393795,18.737549,18.393795,18.598843,262136800,12.094639
"2014-05-29",18.550594,18.749611,18.484257,18.731518,142488800,12.180911
"2014-05-30",18.689302,18.785795,18.628996,18.779764,175585100,12.212292
"2014-06-02",18.779764,18.852133,18.616934,18.785795,164357900,12.216209
"2014-06-03",18.767702,18.767702,18.59281,18.641058,143940500,12.12209
"2014-06-04",18.622965,18.653118,18.526472,18.562656,156326700,12.071105
"2014-06-05",18.635025,18.888317,18.526472,18.82198,156502300,12.239738
"2014-06-06",18.834042,19.069241,18.828011,19.057178,139725900,12.392689
"2014-06-09",19.039087,19.340624,19.020994,19.153671,174660300,12.455437
"2014-06-10",19.159702,19.201918,19.002903,19.057178,105212900,12.392689
"2014-06-11",18.972748,19.06321,18.840073,18.876257,128990300,12.275037
"2014-06-12",18.888317,18.918472,18.610903,18.671211,159721800,12.1417
"2014-06-13",18.683271,18.815948,18.628996,18.695333,174859300,12.157384
"2014-06-16",18.701365,18.761671,18.399828,18.659149,179483600,12.133853
"2014-06-17",18.695333,18.834042,18.568687,18.574718,133169800,12.078949
"2014-06-18",18.622965,18.779764,18.243027,18.641058,141622400,12.12209
"2014-06-19",18.610903,18.695333,18.327457,18.393795,100342700,11.961296
"2014-06-20",18.454103,18.58075,18.206842,18.236996,239260800,11.859333
"2014-06-23",18.224827,18.456059,18.024019,18.413464,193368400,12.154028
"2014-06-24",18.395208,18.669037,18.176146,18.176146,201247400,11.997384
"2014-06-25",18.133551,18.322187,18.030104,18.115295,381890100,11.957217
"2014-06-26",21.705494,21.906301,21.358644,21.748089,1792331600,14.355088
"2014-06-27",21.620302,21.705494,21.011795,21.182177,701439200,13.981552
"2014-06-30",21.389071,21.638557,21.121326,21.571623,482326500,14.238612
"2014-07-01",21.547281,21.602049,21.3769,21.516857,186320700,14.202461
"2014-07-02",21.535112,21.626389,21.492517,21.602049,195592800,14.258692
"2014-07-03",21.602049,21.650728,21.480347,21.541197,164931500,14.218525
"2014-07-07",21.468176,21.565536,21.267368,21.480347,202699100,14.17836
"2014-07-08",21.468176,21.504686,21.334305,21.41341,160553000,14.134179
"2014-07-09",21.449921,21.608133,21.340389,21.553368,113056800,14.226561
"2014-07-10",21.328218,21.492517,21.194347,21.468176,152229200,14.170331
"2014-07-11",21.431665,21.583794,21.334305,21.504686,161033000,14.194424
"2014-07-14",21.504686,21.608133,21.401239,21.516857,131039100,14.202461
"2014-07-15",21.565536,21.608133,21.109156,21.328218,217930200,14.077948
"2014-07-16",21.431665,21.541197,21.273453,21.389071,177926600,14.118114
"2014-07-17",21.364729,21.419495,21.115242,21.206518,137817600,13.997615
"2014-07-18",21.066561,21.279539,20.999624,21.157837,277426400,13.965485
"2014-07-21",21.157837,21.200432,20.841412,20.914433,333738200,13.804824
"2014-07-22",21.096987,21.303879,21.066561,21.072645,119249900,13.909251
"2014-07-23",21.139582,21.170006,20.920519,20.932688,99054900,13.816872
"2014-07-24",20.938774,21.048306,20.859667,20.932688,160459400,13.816872
"2014-07-25",20.914433,20.944859,20.689285,20.719711,108268500,13.676297
"2014-07-28",20.689285,20.792732,20.512817,20.744051,132502500,13.692363
"2014-07-29",20.774475,20.884008,20.713625,20.792732,117294800,13.724492
"2014-07-30",20.817072,20.926603,20.640604,20.713625,200053300,13.672277
"2014-07-31",20.616264,20.835327,20.378946,20.391117,352083500,13.459403
"2014-08-01",20.421541,20.896179,20.354605,20.73188,247350500,13.684327
"2014-08-04",20.737967,20.744051,20.427628,20.433712,252946600,13.487517
"2014-08-05",20.421541,20.458052,20.153797,20.336349,240478400,13.423255
"2014-08-06",20.232904,20.25116,19.837374,20.135542,211783900,13.290709
"2014-08-07",20.196394,20.385031,20.141628,20.208563,117528900,13.338906
"2014-08-08",19.922565,20.640604,19.910395,20.628435,153224300,13.616047
"2014-08-11",20.689285,20.999624,20.652775,20.865753,119659700,13.772692
"2014-08-12",20.810987,21.017879,20.756222,20.987455,234519400,13.853024
"2014-08-13",21.07873,21.127411,20.884008,20.981369,113150400,13.849003
"2014-08-14",21.011795,21.224773,20.950943,21.145666,113068500,13.957454
"2014-08-15",21.309963,21.431665,21.084816,21.163921,182796800,13.969501
"2014-08-18",21.297794,21.626389,21.273453,21.559452,128838100,14.230577
"2014-08-19",21.571623,21.73592,21.492517,21.644644,114379700,14.286808
"2014-08-20",21.650728,21.863707,21.602049,21.802856,98750500,14.391237
"2014-08-21",21.821112,22.028004,21.754175,22.003664,118289900,14.523781
"2014-08-22",21.979322,21.991493,21.583794,21.693325,120046000,14.318943
"2014-08-25",21.839367,21.869791,21.644644,21.748089,59191800,14.355088
"2014-08-26",21.76026,21.85762,21.602049,21.650728,86071600,14.290825
"2014-08-27",21.748089,21.802856,21.480347,21.535112,70102900,14.214515
"2014-08-28",21.425581,21.614218,21.382986,21.565536,50563500,14.234591
"2014-08-29",21.595963,22.107109,21.595963,21.894133,110071400,14.451486
"2014-09-02",21.924557,22.11928,21.827196,21.961067,126777700,14.495666
"2014-09-03",21.942812,22.052343,21.845451,21.942812,70489200,14.483618
"2014-09-04",21.924557,22.204472,21.729836,21.900217,188556800,14.455501
"2014-09-05",21.918472,22.040174,21.742004,22.040174,98961200,14.547885
"2014-09-08",22.040174,22.575661,21.875875,22.028004,137805900,14.539849
"2014-09-09",21.948898,21.973238,21.644644,21.675068,90695900,14.30689
"2014-09-10",21.790686,21.912388,21.73592,21.778515,134598100,14.375171
"2014-09-11",21.766344,21.79677,21.602049,21.662899,87242300,14.298859
"2014-09-12",21.620302,21.644644,21.35256,21.425581,111651900,14.142213
"2014-09-15",21.614218,21.808941,21.47426,21.668983,181052400,14.30287
"2014-09-16",21.754175,21.790686,21.449921,21.638557,144034100,14.282791
"2014-09-17",21.693325,22.009748,21.662899,21.73592,328458300,14.347058
"2014-09-18",21.71158,21.85762,21.71158,21.748089,111804100,14.355088
"2014-09-19",21.869791,21.875875,21.687239,21.693325,232962300,14.318943
"2014-09-22",21.589878,21.650728,21.346474,21.492517,216853200,14.186395
"2014-09-23",21.470928,21.785498,21.390743,21.705313,381293000,14.650643
"2014-09-24",21.711481,21.804003,21.526442,21.760826,307397000,14.688108
"2014-09-25",21.742321,22.297445,21.729984,21.736153,475676800,14.67146
"2014-09-26",23.554573,23.554573,22.943626,23.480967,287630000,16.352474
"2014-09-29",23.296946,25.254919,23.282225,24.953127,929180000,17.377703
"2014-09-30",23.996222,24.43051,23.768038,24.033026,771980000,16.736933
"2014-10-01",23.96678,24.091913,23.480967,23.687069,294520000,16.496008
"2014-10-02",23.6061,24.121355,23.591377,24.033026,231640000,16.736933
"2014-10-03",24.24649,24.423149,24.084553,24.364262,212550000,16.967606
"2014-10-06",24.415789,24.496758,24.07719,24.268572,171820000,16.900972
"2014-10-07",24.180243,24.253851,23.893171,23.893171,1.5e+08,16.639536
"2014-10-08",23.885811,24.518839,23.819563,24.511478,191380000,17.070139
"2014-10-09",24.504118,24.555643,23.782759,23.819563,186900000,16.588272
"2014-10-10",23.819563,24.062469,23.436802,23.466244,188110000,16.342222
"2014-10-13",23.480967,23.650265,23.149731,23.171812,169090000,16.137175
"2014-10-14",23.370554,23.996222,23.171812,23.664986,217890000,16.480623
"2014-10-15",23.561935,23.723871,22.899462,23.576656,189970000,16.419111
"2014-10-16",23.208616,23.944696,23.193895,23.650265,194460000,16.470375
"2014-10-17",23.87109,23.922613,23.591377,23.826923,267200000,16.593401
"2014-10-20",23.731234,24.401066,23.723871,24.393705,168460000,16.988119
"2014-10-21",24.592447,25.181313,24.526199,25.159229,178810000,17.521238
"2014-10-22",25.218117,25.659763,25.203394,25.313807,193220000,17.628887
"2014-10-23",25.527269,25.70393,25.225477,25.600878,178620000,17.828804
"2014-10-24",25.608238,26.226545,25.424217,26.204464,181950000,18.249153
"2014-10-27",26.094051,26.094051,25.645042,25.873226,122370000,18.018475
"2014-10-28",25.998362,26.498896,25.858505,26.388483,199660000,18.37731
"2014-10-29",26.403206,26.432648,26.013083,26.233908,186260000,18.269657
"2014-10-30",26.108772,26.138216,25.659763,26.042526,174960000,18.136377
"2014-10-31",26.440008,26.741802,26.359039,26.550421,387650000,18.49008
"2014-11-03",26.5357,27.183451,26.410566,26.977348,335350000,18.787405
"2014-11-04",27.043594,27.161367,26.63875,26.727081,243800000,18.613111
"2014-11-05",26.940544,27.117203,26.5357,26.579865,236640000,18.510588
"2014-11-06",26.646112,26.874296,26.646112,26.844852,176790000,18.695127
"2014-11-07",27.014153,28.015221,27.014153,28.00786,438920000,19.505064
"2014-11-10",27.919531,27.971058,27.492603,27.706068,236230000,19.294893
"2014-11-11",27.625099,27.845922,27.551491,27.845922,180580000,19.392286
"2014-11-12",27.764954,28.096189,27.720789,28.00786,129100000,19.505064
"2014-11-13",28.029943,28.258127,27.985779,28.243406,204880000,19.669102
"2014-11-14",28.228685,28.339096,27.706068,27.742872,206580000,19.320522
"2014-11-17",27.948975,28.052025,27.831202,27.868006,206950000,19.407665
"2014-11-18",27.882727,27.948975,27.63246,27.779676,211680000,19.346159
"2014-11-19",27.779676,27.838562,27.455799,27.742872,289440000,19.320522
"2014-11-20",27.698708,27.742872,27.352749,27.728149,183090000,19.310266
"2014-11-21",28.00786,28.140354,27.669264,27.720789,142410000,19.305143
"2014-11-24",27.897449,27.993139,27.654543,27.926891,183960000,19.448681
"2014-11-25",28.012114,28.123274,27.567476,27.567476,1768190000,19.37529
"2014-11-26",27.382212,27.938007,27.382212,27.849079,322870000,19.573208
"2014-11-28",28.012114,28.227022,27.915775,28.167736,112740000,19.797167
"2014-12-01",28.0714,29.153349,27.989882,28.775408,349310000,20.224266
"2014-12-02",28.760586,29.005136,28.560499,28.842102,262710000,20.271135
"2014-12-03",28.770832,28.943382,28.020615,28.133146,422660000,20.103952
"2014-12-04",28.095636,28.17816,27.900579,28.043121,155490000,20.039621
"2014-12-05",27.975601,28.238176,27.908081,28.00561,105930000,20.012815
"2014-12-08",27.960596,28.223173,27.713024,27.990606,114610000,20.002092
"2014-12-09",27.735533,27.990606,27.502966,27.908081,110340000,19.943125
"2014-12-10",27.840563,28.080631,27.600492,27.735533,213230000,19.819817
"2014-12-11",27.930588,28.148151,27.750536,27.870571,132800000,19.916317
"2014-12-12",27.728029,27.810555,27.330416,27.337917,124950000,19.535679
"2014-12-15",27.337917,28.223173,27.337917,27.720528,386390000,19.809095
"2014-12-16",27.592991,28.185661,27.472956,27.885574,176040000,19.927036
"2014-12-17",28.043121,29.093426,27.893078,28.958385,260010000,20.693668
"2014-12-18",29.265976,30.218752,29.213461,30.211248,229440000,21.588964
"2014-12-19",30.271267,30.316278,29.506044,29.821136,396710000,21.310192
"2014-12-22",28.823347,29.528551,27.870571,29.453529,193950000,21.047501
"2014-12-23",29.543554,29.79863,29.506044,29.581066,85850000,21.138638
"2014-12-24",29.753616,29.918665,29.558559,29.738611,87760000,21.251219
"2014-12-26",29.873652,30.023695,29.678595,29.873652,48320000,21.347719
"2014-12-29",29.828638,30.001188,29.73111,29.896158,72230000,21.363798
"2014-12-30",29.851145,30.068708,29.513548,29.701101,167980000,21.224415
"2014-12-31",29.79863,29.79863,28.980892,29.003399,82800000,20.725834
"2015-01-02",29.220963,29.340998,28.950884,29.228464,89870000,20.886667
"2015-01-05",29.115932,29.461033,29.063416,29.371006,90710000,20.988525
"2015-01-06",29.506044,29.933668,29.280979,29.641085,138930000,21.181526
"2015-01-07",29.851145,29.978682,29.573565,29.686096,170190000,21.213692
"2015-01-08",29.963676,30.233755,29.791126,30.233755,211420000,21.605049
"2015-01-09",30.233755,30.256262,29.58857,29.618576,128060000,21.165442
"2015-01-12",29.701101,29.813635,29.228464,29.498543,147920000,21.079664
"2015-01-13",29.62608,29.933668,29.506044,29.776123,175870000,21.278023
"2015-01-14",29.768621,30.053703,29.476036,30.00869,128290000,21.444216
"2015-01-15",30.068708,30.608864,30.068708,30.278769,161410000,21.637213
"2015-01-16",30.32378,30.45882,29.79863,30.256262,162750000,21.62113
"2015-01-20",30.436314,30.751406,30.158733,30.571354,168960000,21.846296
"2015-01-21",30.473825,30.706392,29.90366,29.933668,149050000,21.390604
"2015-01-22",30.188742,30.316278,29.83614,30.263763,309670000,21.626493
"2015-01-23",30.278769,30.848932,30.196243,30.571354,123960000,21.846296
"2015-01-26",30.49633,30.781414,30.413807,30.653877,71140000,21.90527
"2015-01-27",30.443815,30.616365,30.196243,30.278769,99470000,21.637213
"2015-01-28",30.541344,30.66888,30.113722,30.136227,102360000,21.535351
"2015-01-29",30.068708,30.518839,30.061205,30.511335,90680000,21.803404
"2015-01-30",30.383799,30.42131,29.73111,29.888655,135290000,21.358437
"2015-02-02",29.896158,29.926167,29.033407,29.761118,113240000,21.267302
"2015-02-03",29.791126,30.166237,29.566063,30.158733,79380000,21.551439
"2015-02-04",30.158733,30.638872,30.038698,30.42131,96010000,21.739077
"2015-02-05",30.466324,30.848932,30.383799,30.826427,111170000,22.028574
"2015-02-06",30.841431,31.156523,30.601362,30.691387,116870000,21.932072
"2015-02-09",30.533842,30.631371,29.618576,29.656088,106540000,21.192247
"2015-02-10",29.738611,29.881153,29.513548,29.821136,113200000,21.310192
"2015-02-11",29.843641,29.948673,29.491039,29.90366,69670000,21.369162
"2015-02-12",30.038698,30.398804,29.86615,30.361292,83490000,21.696188
"2015-02-13",30.308777,30.308777,29.273478,29.536053,129880000,21.106466
"2015-02-17",29.408516,29.596071,29.273478,29.318489,135450000,20.950994
"2015-02-18",29.295984,29.738611,29.070919,29.656088,167180000,21.192247
"2015-02-19",29.641085,29.641085,29.108429,29.130936,116250000,20.816975
"2015-02-20",28.785835,28.785835,27.082844,27.540476,347130000,19.680431
"2015-02-23",27.540476,27.615498,26.992817,27.225384,164850000,19.455263
"2015-02-24",27.172869,27.480457,26.887787,27.442947,157930000,19.610739
"2015-02-25",27.352921,27.525471,27.07534,27.367926,158440000,19.557127
"2015-02-26",27.322912,27.668013,27.195375,27.645506,195590000,19.755486
"2015-02-27",27.607994,27.645506,27.262896,27.570484,219900000,19.701876
"2015-03-02",27.510468,28.170658,27.480457,28.125645,193450000,20.098593
"2015-03-03",28.058125,28.133146,27.788048,28.050623,186420000,20.044981
"2015-03-04",27.940441,28.213995,27.666887,27.727678,203870000,20.155514
"2015-03-05",27.742876,27.872053,27.689686,27.803665,108230000,20.210749
"2015-03-06",27.5909,27.811264,27.41613,27.568106,167770000,20.039516
"2015-03-09",27.613697,27.803665,27.545309,27.780869,114840000,20.194176
"2015-03-10",27.5909,27.651691,27.051394,27.545309,231850000,20.022947
"2015-03-11",27.583303,27.583303,27.203367,27.332544,165360000,19.868288
"2015-03-12",27.36294,27.940441,27.340143,27.887251,104510000,20.271503
"2015-03-13",27.887251,28.176003,27.560507,28.01643,170200000,20.36541
"2015-03-16",28.160805,28.647121,28.160805,28.571135,130200000,20.768627
"2015-03-17",28.525541,28.966267,28.419161,28.677517,223050000,20.845959
"2015-03-18",28.65472,29.437387,28.586332,29.308208,176150000,21.304413
"2015-03-19",29.30061,29.452583,29.027058,29.080248,204610000,21.138708
"2015-03-20",29.247419,29.566565,29.18663,29.368999,372270000,21.348602
"2015-03-23",29.361401,29.42219,28.989063,29.125839,131540000,21.17185
"2015-03-24",29.103045,29.103045,28.586332,28.738306,109450000,20.89015
"2015-03-25",28.791496,28.791496,27.666887,27.682087,106680000,20.122372
"2015-03-26",27.621296,27.811264,27.438927,27.636494,171750000,20.089226
"2015-03-27",27.636494,27.932842,27.613697,27.84166,61720000,20.238367
"2015-03-30",27.955639,28.06962,27.77327,27.925243,75640000,20.299128
"2015-03-31",27.963238,27.993633,27.666887,27.720079,100800000,20.14999
