"","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
"2015-04-29",25.913462,26.201923,25.865385,26.048077,38640100,22.770813
"2015-04-30",26.01923,26.298077,25.932692,26.038462,44704400,22.762403
"2015-05-01",26.048077,26.26923,25.951923,26.259615,29435400,22.955734
"2015-05-04",26.307692,26.548077,26.201923,26.221153,27249700,22.922108
"2015-05-05",26.201923,26.307692,25.817308,25.884615,31561100,22.627914
"2015-05-06",25.961538,26.134615,25.586538,25.778847,28871400,22.53545
"2015-05-07",25.75,26.076923,25.634615,26,32279700,22.728781
"2015-05-08",26.201923,26.432692,26.173077,26.307692,38710300,22.997759
"2015-05-11",26.201923,26.25,25.826923,25.884615,33751500,22.627914
"2015-05-12",25.788462,26.048077,25.721153,25.990385,30981300,22.720377
"2015-05-13",25.98077,26.192308,25.884615,26.163462,38657200,22.871677
"2015-05-14",26.26923,26.375,26.10577,26.35577,28055100,23.039791
"2015-05-15",26.326923,26.384615,26.201923,26.221153,37199400,22.922108
"2015-05-18",26.163462,26.336538,26.163462,26.259615,23389000,22.955734
"2015-05-19",26.221153,26.336538,26.163462,26.298077,30316800,22.989357
"2015-05-20",26.288462,26.634615,26.153847,26.576923,41780500,23.233114
"2015-05-21",26.615385,26.721153,26.490385,26.653847,41923500,23.300364
"2015-05-22",26.625,26.711538,26.557692,26.615385,24220800,23.266737
"2015-05-26",26.461538,26.51923,26.326923,26.461538,49363800,23.13225
"2015-05-27",26.509615,26.557692,26.403847,26.461538,26339800,23.13225
"2015-05-28",26.442308,26.567308,26.25,26.567308,27475000,23.224712
"2015-05-29",26.442308,26.442308,26.221153,26.221153,43327400,22.922108
"2015-06-01",26.211538,26.288462,26.028847,26.23077,34655200,22.930519
"2015-06-02",26.173077,26.365385,26.10577,26.278847,27378300,22.972546
"2015-06-03",26.375,26.5,26.307692,26.471153,27358500,23.140654
"2015-06-04",26.365385,26.557692,26.163462,26.211538,34694900,22.913704
"2015-06-05",26.211538,26.326923,26.115385,26.240385,31873600,22.938923
"2015-06-08",26.26923,26.307692,26.163462,26.192308,31005300,22.896891
"2015-06-09",26.23077,26.413462,26.125,26.278847,32358400,22.972546
"2015-06-10",26.307692,26.615385,26.26923,26.567308,34502700,23.224712
"2015-06-11",26.509615,26.576923,26.307692,26.451923,32643900,23.12384
"2015-06-12",26.384615,26.423077,26.23077,26.336538,23057400,23.022976
"2015-06-15",26.336538,26.336538,26.067308,26.163462,29638600,22.871677
"2015-06-16",26.125,26.192308,25.961538,26.173077,28672200,22.880083
"2015-06-17",26.14423,26.346153,26.067308,26.221153,38010200,22.922108
"2015-06-18",26.038462,26.35577,25.990385,26.317308,39187900,23.201853
"2015-06-19",26.221153,26.326923,26.134615,26.192308,62678300,23.09165
"2015-06-22",26.25,26.442308,26.240385,26.365385,28604800,23.244242
"2015-06-23",26.365385,26.538462,26.336538,26.490385,33811300,23.354441
"2015-06-24",26.490385,26.528847,26.201923,26.211538,33754900,23.108603
"2015-06-25",26.23077,26.298077,25.98077,26,24275700,22.922108
"2015-06-26",26,26.086538,25.875,26.048077,26808400,22.964493
"2015-06-29",25.865385,25.932692,25.509615,25.615385,34707100,22.583023
"2015-06-30",25.788462,25.923077,25.509615,25.548077,36980100,22.523684
"2015-07-01",25.64423,25.836538,25.451923,25.634615,31644400,22.599977
"2015-07-02",25.673077,25.798077,25.576923,25.75,27042300,22.7017
"2015-07-06",25.509615,25.615385,25.192308,25.298077,28972400,22.30328
"2015-07-07",25.365385,25.528847,24.932692,25.451923,33952900,22.43891
"2015-07-08",25.086538,25.23077,24.884615,24.89423,33311900,21.947239
"2015-07-09",25.163462,25.384615,25.009615,25.01923,31627800,22.057442
"2015-07-10",25.375,25.423077,25.038462,25.259615,26374100,22.269371
"2015-07-13",25.471153,25.509615,25.23077,25.451923,25297500,22.43891
"2015-07-14",25.336538,25.701923,25.336538,25.634615,23186300,22.599977
"2015-07-15",25.586538,25.759615,25.576923,25.740385,29042100,22.693226
"2015-07-16",25.942308,26,25.807692,26,31860800,22.922108
"2015-07-17",26.211538,26.278847,25.990385,26.192308,42838600,23.09165
"2015-07-20",26.076923,26.163462,25.971153,26.096153,25674000,23.00688
"2015-07-21",25.971153,26.10577,25.76923,25.817308,30453500,22.761044
"2015-07-22",25.846153,25.923077,25.548077,25.60577,25098700,22.574549
"2015-07-23",25.557692,25.576923,25.192308,25.25,24129200,22.260891
"2015-07-24",25.298077,25.307692,24.682692,24.759615,32369100,21.828562
"2015-07-27",24.557692,24.98077,24.538462,24.951923,37728000,21.998102
"2015-07-28",25.096153,25.23077,24.951923,25.096153,28868600,22.125254
"2015-07-29",25.086538,25.26923,25.048077,25.25,24947400,22.260891
"2015-07-30",25.221153,25.23077,25.009615,25.115385,23003600,22.142212
"2015-07-31",25.221153,25.278847,25.048077,25.096153,24125400,22.125254
"2015-08-03",25.115385,25.125,24.615385,24.875,33883500,21.930283
"2015-08-04",24.89423,25.057692,24.836538,24.903847,22864600,21.955721
"2015-08-05",25.086538,25.317308,25.028847,25.096153,26490200,22.125254
"2015-08-06",25.14423,25.173077,24.961538,25.028847,17990100,22.06592
"2015-08-07",24.951923,25.057692,24.625,24.798077,26952800,21.862467
"2015-08-10",24.903847,25.288462,24.903847,25.23077,24418300,22.243937
"2015-08-11",25.028847,25.028847,24.653847,24.721153,29364700,21.794651
"2015-08-12",24.557692,24.884615,24.375,24.865385,32733700,21.921806
"2015-08-13",24.778847,24.913462,24.634615,24.798077,17075400,21.862467
"2015-08-14",24.663462,25.096153,24.634615,25.076923,21617700,22.108305
"2015-08-17",24.951923,25.23077,24.807692,25.201923,19992600,22.218504
"2015-08-18",25.163462,25.201923,24.942308,25.067308,21162700,22.099827
"2015-08-19",24.903847,25.028847,24.634615,24.740385,30315800,21.8116
"2015-08-20",24.528847,24.653847,24.211538,24.221153,36031600,21.353846
"2015-08-21",23.942308,24.163462,23.615385,23.64423,67705900,20.845215
"2015-08-24",21.961538,23.115385,18.625,22.951923,94885900,20.234863
"2015-08-25",23.778847,23.788462,22.375,22.375,63209100,19.726236
"2015-08-26",22.932692,23.14423,22.375,23.086538,82124500,20.35354
"2015-08-27",23.490385,24.048077,23.442308,24.048077,67489900,21.201254
"2015-08-28",23.961538,24.201923,23.826923,24.192308,34260200,21.328415
"2015-08-31",24.01923,24.01923,23.634615,23.865385,38487000,21.040188
"2015-09-01",23.307692,23.423077,22.76923,22.961538,67957700,20.243343
"2015-09-02",23.211538,23.634615,22.913462,23.625,52500000,20.82826
"2015-09-03",23.807692,23.990385,23.451923,23.567308,34907300,20.777401
"2015-09-04",23.25,23.25,22.932692,23.076923,37053500,20.345064
"2015-09-08",23.567308,24.01923,23.336538,24,48061300,21.158865
"2015-09-09",24.23077,24.25,23.538462,23.60577,35995600,20.811312
"2015-09-10",23.615385,23.903847,23.557692,23.73077,36444800,20.921509
"2015-09-11",23.788462,24,23.557692,23.990385,33179100,21.150389
"2015-09-14",24.009615,24.01923,23.653847,23.817308,27287100,20.997805
"2015-09-15",23.942308,24.471153,23.75,24.326923,48188000,21.44709
"2015-09-16",24.548077,25.028847,24.442308,24.932692,64001700,21.98115
"2015-09-17",24.51923,24.932692,24.298077,24.375,50797800,21.681791
"2015-09-18",24.182692,24.240385,23.759615,23.846153,80984000,21.21138
"2015-09-21",23.932692,24.23077,23.884615,24.125,30803600,21.459412
"2015-09-22",23.807692,24.192308,23.653847,24.14423,45973200,21.476521
"2015-09-23",24.048077,24.35577,24.01923,24.173077,42837600,21.502178
"2015-09-24",23.913462,24.471153,23.701923,23.951923,55369000,21.30546
"2015-09-25",24.038462,24.076923,23.903847,23.961538,40508100,21.314016
"2015-09-28",23.740385,23.788462,23.375,23.375,44346900,20.79228
"2015-09-29",23.39423,23.653847,23.326923,23.625,43251300,21.01466
"2015-09-30",23.778847,24.26923,23.740385,24.25,45508600,21.570604
"2015-10-01",24.182692,24.336538,23.836538,24.221153,41312500,21.544941
"2015-10-02",23.913462,24.509615,23.875,24.490385,44383200,21.784428
"2015-10-05",25.35577,26.153847,25.211538,25.788462,109640200,22.939083
"2015-10-06",25.951923,26.35577,25.923077,26.240385,74785700,23.34107
"2015-10-07",26.442308,26.701923,26.26923,26.701923,68297800,23.751612
"2015-10-08",26.567308,27.115385,26.375,26.951923,53159200,23.973989
"2015-10-09",26.903847,27.086538,26.817308,26.990385,49220700,24.008202
"2015-10-12",26.903847,27.086538,26.836538,27.009615,26249100,24.025301
"2015-10-13",26.89423,27.192308,26.798077,26.798077,44931300,23.837143
"2015-10-14",26.673077,26.76923,26.423077,26.538462,40672200,23.606211
"2015-10-15",26.73077,27.086538,26.576923,26.951923,80057700,23.973989
"2015-10-16",27.509615,28.067308,27.134615,27.865385,147702000,24.786522
"2015-10-19",27.692308,28.423077,27.64423,27.875,136277800,24.795073
"2015-10-20",27.711538,27.884615,27.596153,27.673077,78161200,24.615459
"2015-10-21",27.682692,28.115385,27.673077,27.740385,68020200,24.675337
"2015-10-22",27.836538,28.596153,27.798077,28.442308,84735400,25.299702
"2015-10-23",28.557692,28.682692,28.288462,28.375,79941800,25.23983
"2015-10-26",28.384615,28.51923,28.278847,28.413462,50707600,25.274035
"2015-10-27",28.278847,28.5,28.10577,28.326923,70310400,25.19706
"2015-10-28",28.201923,28.442308,28.028847,28.259615,73920600,25.13719
"2015-10-29",28.048077,28.25,27.942308,28.211538,44068800,25.094427
"2015-10-30",28.096153,28.201923,27.798077,27.807692,73862200,24.735197
"2015-11-02",27.826923,28.26923,27.76923,28.26923,61884800,25.145744
"2015-11-03",28.086538,28.64423,28.057692,28.451923,99663000,25.308254
"2015-11-04",28.413462,28.64423,28.326923,28.403847,109339200,25.265486
"2015-11-05",28.336538,28.596153,28.182692,28.5,127497200,25.351017
"2015-11-06",28.307692,28.798077,28.125,28.76923,131154100,25.590504
"2015-11-09",28.615385,28.798077,28.25,28.60577,151280600,25.445099
"2015-11-10",28.490385,29.10577,28.471153,28.961538,249043600,25.76156
"2015-11-11",29.038462,29.634615,29.038462,29.490385,205502700,26.231972
"2015-11-12",29.240385,29.711538,28.951923,29,304503200,25.795773
"2015-11-13",28.711538,29.317308,28.663462,29.115385,257039800,25.898407
"2015-11-16",28.73077,29.423077,28.625,29.192308,296196300,25.966829
"2015-11-17",29.39423,29.567308,28.846153,29.153847,448585900,25.932617
"2015-11-18",29.057692,29.39423,28.942308,29.346153,184886400,26.10368
"2015-11-19",29.211538,29.336538,29.086538,29.10577,102887300,25.889854
"2015-11-20",29.096153,29.798077,29.048077,29.48077,219187800,26.223421
"2015-11-23",29.413462,29.634615,29.096153,29.413462,140807100,26.163549
"2015-11-24",29.163462,29.682692,29.115385,29.48077,151711700,26.223421
"2015-11-25",29.461538,29.471153,29.134615,29.192308,56326000,25.966829
"2015-11-27",29.10577,29.211538,29.028847,29.192308,34469600,25.966829
"2015-11-30",29.163462,29.278847,28.788462,28.788462,82905200,25.607607
"2015-12-01",28.836538,29.086538,28.721153,29.009615,56414600,25.804325
"2015-12-02",28.932692,29.067308,28.73077,28.817308,45888500,25.633266
"2015-12-03",28.932692,29.086538,28.817308,28.875,65488600,25.684582
"2015-12-04",28.913462,29.346153,28.807692,29.317308,60531300,26.07802
"2015-12-07",29.25,29.26923,28.961538,29.201923,69348500,25.975388
"2015-12-08",28.913462,29.211538,28.759615,29.028847,55396100,25.821426
"2015-12-09",28.865385,29.413462,28.807692,29.298077,52582800,26.060909
"2015-12-10",29.26923,29.740385,29.201923,29.471153,48965800,26.214863
"2015-12-11",29.153847,29.432692,28.990385,29.096153,65424000,25.8813
"2015-12-14",29.096153,29.288462,28.625,29.096153,67661600,25.8813
"2015-12-15",29.23077,29.432692,29.057692,29.153847,61719400,25.932617
"2015-12-16",29.288462,30.028847,29.25,29.788462,76784700,26.497114
"2015-12-17",29.75,29.85577,29.35577,29.375,60345000,26.324776
"2015-12-18",29.221153,29.403847,29.115385,29.115385,86470500,26.092117
"2015-12-21",29.25,29.423077,28.990385,29.23077,42347900,26.195515
"2015-12-22",29.317308,29.451923,29,29.317308,43946600,26.273071
"2015-12-23",29.346153,29.807692,29.346153,29.759615,37206400,26.669447
"2015-12-24",29.711538,29.740385,29.509615,29.64423,14059600,26.566046
"2015-12-28",29.557692,29.807692,29.432692,29.711538,27620000,26.626368
"2015-12-29",29.817308,30.26923,29.807692,30.076923,34736400,26.953808
"2015-12-30",30.076923,30.23077,29.817308,29.85577,30292800,26.755619
"2015-12-31",29.673077,30.278847,29.60577,29.951923,54400000,26.841787
"2016-01-04",29.375,29.576923,29.086538,29.528847,65396700,26.462646
"2016-01-05",29.5,29.653847,29.278847,29.557692,57383200,26.488497
"2016-01-06",29.10577,29.538462,28.89423,29.086538,65158800,26.066263
"2016-01-07",28.509615,28.807692,27.740385,27.85577,95958000,24.963293
"2016-01-08",28.076923,28.173077,27.25,27.35577,77475900,24.515215
"2016-01-11",27.442308,28.76923,27.163462,27.48077,60770700,24.627234
"2016-01-12",27.653847,27.76923,27.25,27.538462,49590100,24.67894
"2016-01-13",27.798077,27.942308,27.115385,27.153847,57946400,24.334261
"2016-01-14",27.221153,28.125,27.201923,27.942308,67846300,25.040846
"2016-01-15",27.057692,27.653847,27.01923,27.39423,72201700,24.549679
"2016-01-19",27.615385,27.778847,27.115385,27.39423,54066200,24.549679
"2016-01-20",26.85577,27.336538,26.423077,26.923077,91585300,24.127451
"2016-01-21",27.048077,27.875,27.048077,27.490385,58279100,24.635849
"2016-01-22",27.451923,27.461538,26.64423,27.153847,91384100,24.334261
"2016-01-25",27.23077,27.39423,26.923077,26.961538,46642700,24.161919
"2016-01-26",26.990385,27.442308,26.971153,27.221153,44130200,24.394577
"2016-01-27",27.115385,27.48077,26.75,26.923077,47961000,24.127451
"2016-01-28",27.134615,27.259615,26.85577,27.125,41672600,24.308407
"2016-01-29",27.365385,27.990385,27.25,27.98077,53639200,25.075317
"2016-02-01",27.89423,27.913462,27.461538,27.538462,45184000,24.67894
"2016-02-02",27.182692,27.201923,26.846153,27.153847,41674600,24.334261
"2016-02-03",27.298077,27.586538,26.798077,27.567308,46032000,24.70479
"2016-02-04",27.548077,28.326923,27.39423,28.057692,56158200,25.144251
"2016-02-05",28.028847,28.076923,27.211538,27.442308,54064000,24.592762
"2016-02-08",27.134615,27.182692,26.692308,27.086538,50020200,24.273943
"2016-02-09",26.682692,27.442308,26.682692,27.192308,38512800,24.368729
"2016-02-10",27.278847,27.596153,27.163462,27.211538,33792300,24.385958
"2016-02-11",26.682692,26.951923,26.057692,26.39423,83772000,23.653517
"2016-02-12",26.509615,27.173077,26.307692,27.173077,59951400,24.351488
"2016-02-16",27.48077,27.913462,27.326923,27.75,49107500,24.868505
"2016-02-17",28.01923,28.471153,28,28.211538,39784900,25.28212
"2016-02-18",28.173077,28.221153,27.875,27.961538,32296400,25.058081
"2016-02-19",27.826923,28.009615,27.576923,27.903847,37507700,25.006378
"2016-02-22",27.903847,28.35577,27.903847,28.278847,40053600,25.34244
"2016-02-23",28.086538,28.23077,27.961538,28.096153,32397200,25.178717
"2016-02-24",27.788462,27.932692,27.307692,27.846153,46725600,24.954679
"2016-02-25",27.692308,28.153847,27.673077,28.10577,37316500,25.388973
"2016-02-26",28.173077,28.423077,28.163462,28.26923,30518900,25.536631
"2016-02-29",28.307692,28.413462,28,28.01923,35533000,25.310799
"2016-03-01",28.278847,28.817308,28.182692,28.73077,33626000,25.95356
"2016-03-02",28.634615,29.01923,28.615385,29.01923,38703800,26.214132
"2016-03-03",29.038462,29.23077,28.903847,29.057692,29237400,26.248873
"2016-03-04",29.057692,29.413462,29.057692,29.288462,34356200,26.457338
"2016-03-07",29.096153,29.278847,28.971153,29.125,27297000,26.309677
"2016-03-08",28.923077,29.057692,28.817308,28.903847,32393800,26.109905
"2016-03-09",29,29.038462,28.817308,28.89423,25813700,26.101213
"2016-03-10",29.009615,29.125,28.64423,28.788462,34473800,26.005667
"2016-03-11",28.98077,29.403847,28.98077,29.173077,33445900,26.353111
"2016-03-14",29.057692,29.201923,28.923077,29.10577,23046700,26.292311
"2016-03-15",28.875,29.201923,28.875,29.115385,30054900,26.300995
"2016-03-16",29.076923,29.14423,28.913462,29.009615,34160800,26.205446
"2016-03-17",29.057692,29.913462,29.01923,29.76923,63069000,26.891636
"2016-03-18",29.89423,29.951923,29.711538,29.73077,54468800,26.856892
"2016-03-21",29.663462,30,29.60577,29.89423,28463000,27.004551
"2016-03-22",29.788462,30.038462,29.778847,29.865385,27077400,26.978493
"2016-03-23",29.846153,30.038462,29.817308,29.875,28324500,26.987183
"2016-03-24",29.721153,29.913462,29.634615,29.913462,28707100,27.021925
"2016-03-28",29.942308,30.48077,29.903847,30.278847,41066200,27.351992
"2016-03-29",30.25,30.365385,30.076923,30.26923,40091700,27.3433
"2016-03-30",30.538462,30.721153,30.509615,30.60577,36497700,27.647312
"2016-03-31",30.663462,30.817308,30.538462,30.567308,38307600,27.612568
"2016-04-01",30.288462,30.788462,30.240385,30.701923,40975500,27.734171
"2016-04-04",30.471153,30.490385,29.89423,30.028847,46726100,27.126158
"2016-04-05",29.759615,29.932692,29.596153,29.788462,32533300,26.909006
"2016-04-06",29.701923,30.288462,29.461538,29.711538,38108900,26.839523
"2016-04-07",29.538462,29.596153,29.336538,29.451923,34906000,26.605001
"2016-04-08",29.711538,29.884615,29.509615,29.60577,27881200,26.743977
"2016-04-11",29.64423,29.807692,29.528847,29.528847,26131500,26.67449
"2016-04-12",29.5,29.740385,29.403847,29.625,28657500,26.761347
"2016-04-13",29.788462,29.903847,29.75,29.788462,24640400,26.909006
"2016-04-14",29.798077,29.884615,29.673077,29.826923,22357200,26.943752
"2016-04-15",29.875,29.903847,29.740385,29.836538,25417700,26.95244
"2016-04-18",29.711538,29.990385,29.711538,29.865385,21917300,26.978493
"2016-04-19",29.942308,30.009615,29.817308,29.951923,23787200,27.056667
"2016-04-20",30,30.14423,29.85577,29.951923,27612900,27.056667
"2016-04-21",29.923077,30.076923,29.663462,29.788462,41237400,26.909006
"2016-04-22",29.836538,29.98077,29.14423,29.576923,58757400,26.717915
"2016-04-25",29.625,29.673077,29.23077,29.5,36895500,26.64843
"2016-04-26",29.653847,29.788462,29.557692,29.711538,29832200,26.839523
"2016-04-27",29.75,29.817308,29.634615,29.740385,23861600,26.86558
"2016-04-28",29.557692,30.01923,29.51923,29.711538,29979800,26.839523
"2016-04-29",29.567308,29.778847,29.423077,29.567308,30058700,26.709229
"2016-05-02",29.461538,29.798077,29.451923,29.701923,17878700,26.830835
"2016-05-03",29.461538,29.528847,29.182692,29.451923,28824100,26.605001
"2016-05-04",29.23077,29.25,28.740385,28.913462,41386300,26.118589
"2016-05-05",28.98077,29.076923,28.653847,28.740385,32967100,25.962244
"2016-05-06",28.538462,29.076923,28.278847,28.961538,29433400,26.162016
"2016-05-09",28.89423,28.932692,28.490385,28.721153,28240400,25.944866
"2016-05-10",28.836538,29.384615,28.826923,29.307692,28215600,26.474712
"2016-05-11",29.326923,29.567308,29.173077,29.173077,24554900,26.353111
"2016-05-12",28.692308,29.038462,28.692308,28.932692,49160300,26.135962
"2016-05-13",28.817308,28.951923,28.403847,28.5,36677500,25.745094
"2016-05-16",28.413462,28.971153,28.384615,28.807692,26726200,26.023045
"2016-05-17",28.740385,28.932692,28.442308,28.567308,34860900,25.805899
"2016-05-18",28.557692,28.701923,28.298077,28.471153,28917700,25.719034
"2016-05-19",28.201923,28.317308,27.942308,28.23077,35406500,25.501888
"2016-05-20",28.39423,28.538462,28.298077,28.423077,36404600,25.675606
"2016-05-23",28.384615,28.528847,28.278847,28.35577,24560000,25.614807
"2016-05-24",28.576923,28.817308,28.548077,28.701923,25189100,25.927502
"2016-05-25",28.846153,29.153847,28.807692,28.932692,28764600,26.135962
"2016-05-26",28.913462,29.067308,28.846153,28.865385,23553200,26.075161
"2016-05-27",28.98077,29.028847,28.884615,28.961538,20279000,26.162016
"2016-05-31",28.961538,29.173077,28.913462,29.067308,31508100,26.257563
"2016-06-01",28.884615,28.98077,28.740385,28.951923,21971700,26.153334
"2016-06-02",28.85577,28.89423,28.701923,28.89423,19792500,26.101213
"2016-06-03",28.865385,28.89423,28.663462,28.788462,24754600,26.005667
"2016-06-06",28.846153,29.067308,28.798077,28.961538,19408500,26.162016
"2016-06-07",28.98077,29.240385,28.971153,28.98077,26676900,26.179394
"2016-06-08",29.067308,29.326923,29,29.14423,30306900,26.327051
"2016-06-09",29,29.163462,28.865385,29.076923,27588200,26.266253
"2016-06-10",28.865385,29.115385,28.778847,28.884615,30607200,26.092529
"2016-06-13",28.826923,28.971153,28.64423,28.682692,34278400,25.910122
"2016-06-14",28.673077,29.288462,28.64423,29.26923,45448500,26.439968
"2016-06-15",29.307692,29.721153,29.298077,29.413462,45515800,26.570255
"2016-06-16",28.98077,29.557692,28.923077,29.461538,70322800,26.8153
"2016-06-17",29.471153,29.538462,29.278847,29.423077,57861300,26.780294
"2016-06-20",29.663462,30.115385,29.64423,29.64423,49806700,26.981583
"2016-06-21",29.692308,29.817308,29.682692,29.75,37475600,27.077854
"2016-06-22",29.807692,29.903847,29.586538,29.596153,37452200,26.937826
"2016-06-23",29.865385,30.009615,29.778847,29.990385,41838100,27.296648
"2016-06-24",28.951923,29.375,28.60577,28.673077,89095900,26.097658
"2016-06-27",28.403847,28.48077,28.048077,28.192308,56201700,25.660072
"2016-06-28",28.663462,28.846153,28.528847,28.788462,39736800,26.202679
"2016-06-29",29.336538,29.442308,29.134615,29.375,37302900,26.736534
"2016-06-30",29.48077,30.288462,29.471153,30.26923,56695000,27.550446
"2016-07-01",30.26923,30.413462,30.115385,30.278847,34008300,27.559196
"2016-07-05",30.048077,30.317308,29.923077,30.240385,33654900,27.524189
"2016-07-06",30.067308,30.576923,30.067308,30.51923,33390100,27.777992
"2016-07-07",30.586538,30.865385,30.51923,30.596153,39018600,27.848003
"2016-07-08",30.759615,31.028847,30.759615,30.961538,40072900,28.180573
"2016-07-11",31.01923,31.25,30.942308,30.971153,39498200,28.189322
"2016-07-12",31.067308,31.240385,30.89423,31.01923,39614600,28.233082
"2016-07-13",31.01923,31.23077,31.009615,31.115385,33762900,28.320599
"2016-07-14",31.25,31.461538,31.240385,31.375,35232900,28.556892
"2016-07-15",31.5,31.682692,31.48077,31.615385,44001100,28.775688
"2016-07-18",31.625,31.673077,31.403847,31.64423,39795700,28.801941
"2016-07-19",31.490385,31.682692,31.461538,31.663462,34900000,28.819448
"2016-07-20",31.692308,31.73077,31.442308,31.51923,36980100,28.688173
"2016-07-21",31.471153,31.586538,31.240385,31.336538,44102600,28.521887
"2016-07-22",30.509615,30.836538,30.471153,30.826923,60074300,28.058048
"2016-07-25",30.836538,30.846153,30.173077,30.423077,47557800,27.690474
"2016-07-26",30.451923,30.509615,30.10577,30.259615,38380000,27.541691
"2016-07-27",30.278847,30.346153,29.923077,30.076923,40826700,27.375414
"2016-07-28",30,30.10577,29.884615,30.048077,31509400,27.349157
"2016-07-29",30.076923,30.221153,29.913462,29.942308,52054200,27.252888
"2016-08-01",29.923077,30.01923,29.826923,29.951923,32401000,27.261639
"2016-08-02",29.913462,29.961538,29.807692,29.85577,28080600,27.174124
"2016-08-03",29.836538,30.038462,29.836538,29.932692,20806200,27.244137
"2016-08-04",30,30.048077,29.89423,29.971153,21105400,27.279142
"2016-08-05",30.067308,30.240385,30.01923,30.076923,22440300,27.375414
"2016-08-08",30.096153,30.192308,30.009615,30.067308,21251400,27.366665
"2016-08-09",30.028847,30.14423,29.951923,30.096153,20913100,27.392916
"2016-08-10",30.048077,30.134615,30,30.067308,19279600,27.366665
"2016-08-11",30.10577,30.163462,30,30.086538,39505600,27.384163
"2016-08-12",30,30.076923,29.98077,30.038462,22180000,27.340406
"2016-08-15",30.096153,30.14423,30.01923,30.038462,20335400,27.340406
"2016-08-16",29.942308,30.086538,29.884615,29.990385,23278900,27.296648
"2016-08-17",30.057692,30.125,29.98077,30.086538,18302000,27.384163
"2016-08-18",30.048077,30.221153,29.990385,30.221153,29162800,27.506687
"2016-08-19",30.115385,30.192308,29.98077,30.048077,25732500,27.349157
"2016-08-22",29.971153,30.221153,29.884615,30.115385,21278900,27.410418
"2016-08-23",30.240385,30.35577,30.028847,30.028847,33401300,27.331654
"2016-08-24",30.067308,30.14423,29.971153,30.01923,22926900,27.322903
"2016-08-25",29.990385,30.096153,29.932692,30.009615,17709000,27.31415
"2016-08-26",30.067308,30.25,29.942308,30.028847,23156200,27.331654
"2016-08-29",29.98077,30.240385,29.971153,30.153847,22098800,27.445427
"2016-08-30",30.134615,30.259615,30.096153,30.163462,18863400,27.454178
"2016-08-31",30.086538,30.14423,29.990385,30.038462,34752900,27.340406
"2016-09-01",29.951923,30.086538,29.76923,30,42905800,27.305401
"2016-09-02",30.048077,30.240385,30.028847,30.086538,21639800,27.384163
"2016-09-06",30.10577,30.134615,29.615385,29.85577,42593900,27.174124
"2016-09-07",29.798077,29.865385,29.615385,29.865385,28357500,27.182875
"2016-09-08",29.807692,29.85577,29.711538,29.846153,31466400,27.165369
"2016-09-09",29.634615,29.634615,28.951923,28.951923,46404400,26.35146
"2016-09-12",28.846153,29.39423,28.692308,29.317308,43063500,26.684025
"2016-09-13",29.057692,29.086538,28.576923,28.701923,46868800,26.123915
"2016-09-14",28.663462,28.846153,28.528847,28.557692,53120700,25.99264
"2016-09-15",28.413462,28.701923,28.288462,28.60577,36503800,26.239592
"2016-09-16",28.490385,28.60577,28.403847,28.538462,67532000,26.177855
"2016-09-19",28.634615,28.807692,28.26923,28.298077,31721300,25.957359
"2016-09-20",28.528847,28.653847,28.48077,28.528847,30832300,26.169041
"2016-09-21",28.60577,28.76923,28.451923,28.701923,30192800,26.327797
"2016-09-22",28.807692,28.951923,28.778847,28.884615,30555000,26.495377
"2016-09-23",28.865385,28.89423,28.663462,28.740385,23734500,26.363077
"2016-09-26",28.653847,28.663462,28.384615,28.403847,26942000,26.054379
"2016-09-27",28.461538,28.817308,28.336538,28.73077,26511500,26.354258
"2016-09-28",28.76923,28.788462,28.461538,28.75,27820600,26.371893
"2016-09-29",28.663462,28.942308,28.307692,28.39423,40428600,26.045551
"2016-09-30",28.461538,28.701923,28.442308,28.48077,37564800,26.124937
"2016-10-03",28.326923,28.557692,28.26923,28.5,20585800,26.142572
"2016-10-04",28.567308,28.60577,28.317308,28.365385,32372800,26.019094
"2016-10-05",28.384615,28.557692,28.26923,28.365385,25934300,26.019094
"2016-10-06",28.26923,28.365385,28.01923,28.14423,29211400,25.816231
"2016-10-07",27.942308,28.086538,27.807692,27.961538,39353700,25.648651
"2016-10-10",27.884615,28.182692,27.701923,27.75,35341100,25.454609
"2016-10-11",27.64423,27.913462,27.586538,27.807692,32179800,25.507534
"2016-10-12",27.807692,27.903847,27.701923,27.788462,23664800,25.489895
"2016-10-13",27.673077,27.788462,27.557692,27.663462,29528300,25.375231
"2016-10-14",27.846153,27.913462,27.711538,27.778847,29308600,25.481071
"2016-10-17",27.788462,27.875,27.596153,27.740385,41321900,25.445793
"2016-10-18",27.913462,27.961538,27.788462,27.865385,28664800,25.560453
"2016-10-19",27.942308,28.096153,27.913462,27.942308,30355500,25.631014
"2016-10-20",27.98077,28.076923,27.846153,27.951923,29570600,25.639835
"2016-10-21",27.346153,27.884615,27.240385,27.865385,66719300,25.560453
"2016-10-24",27.884615,28.086538,27.788462,27.807692,32385200,25.507534
"2016-10-25",27.826923,27.89423,27.51923,27.548077,27539900,25.269388
"2016-10-26",27.490385,27.951923,27.451923,27.759615,25331400,25.46343
"2016-10-27",27.778847,27.846153,27.509615,27.528847,26450200,25.251751
"2016-10-28",27.76923,28.451923,27.759615,28.096153,70585600,25.772133
