"","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"2001-03-13",56.560001,56.740002,54,54.650002,689600,34.556408
"2001-03-14",54.400002,54.650002,52.310001,52.970001,1190400,33.494102
"2001-03-15",53.200001,53.950001,53.099998,53.43,1083600,33.784966
"2001-03-16",53.169998,53.25,51.5,52.299999,1035300,33.070438
"2001-03-19",52.349998,54.25,52.349998,53.990002,748500,34.139065
"2001-03-20",53.990002,55,52.849998,53.41,567200,33.772327
"2001-03-21",53.41,53.549999,50.759998,50.869999,993900,32.166222
"2001-03-22",50.880001,50.950001,48.259998,49.439999,1556800,31.261997
"2001-03-23",49.5,50.299999,49.400002,49.709999,884100,31.43273
"2001-03-26",49.599998,52.099998,49.5,51.18,623600,32.36224
"2001-03-27",50,50.5,49.5,49.639999,923700,31.388475
"2001-03-28",49.34,51.099998,47.5,50.599998,1463200,31.995497
"2001-03-29",50.200001,50.52,49.290001,49.919998,665800,31.565529
"2001-03-30",49.669998,50.5,49,49.990002,449100,31.609797
"2001-04-02",50.5,51.02,49.950001,50.349998,430900,31.837429
"2001-04-03",50.349998,50.5,48.810001,48.889999,575700,30.914221
"2001-04-04",49,50.900002,49,50.09,589200,31.673014
"2001-04-05",51.09,52.25,51.009998,51.689999,649300,32.684738
"2001-04-06",51.299999,51.310001,50.110001,50.75,480200,32.090351
"2001-04-09",50.599998,52.709999,50,51.68,483000,32.678413
"2001-04-10",51.68,52.48,50.419998,52.09,971400,32.93766
"2001-04-11",52.080002,52.080002,50.599998,50.900002,710100,32.1852
"2001-04-12",50.799999,51.150002,49.049999,49.990002,1146500,31.609797
"2001-04-16",50.119999,50.43,49.57,50.43,345000,31.888
"2001-04-17",50.18,50.200001,49.200001,49.5,427300,31.299957
"2001-04-18",50.599998,54.59,49.599998,54.099998,1085700,34.208626
"2001-04-19",54.099998,55.200001,53.509998,54.98,972100,34.765079
"2001-04-20",54.900002,55,53.939999,54.389999,568300,34.392006
"2001-04-23",54.639999,55,54.009998,54.369999,442400,34.37936
"2001-04-24",54.299999,54.299999,53.02,53.240002,396100,33.664833
"2001-04-25",53.799999,54.560001,53.049999,54.560001,440500,34.499496
"2001-04-26",54.560001,55.509998,54.560001,55.189999,677400,34.89785
"2001-04-27",55.900002,56.599998,55.23,56.330002,463300,35.618713
"2001-04-30",56.98,57,55.650002,55.77,388400,35.264618
"2001-05-01",56.02,56.639999,55.330002,56.610001,497100,35.795757
"2001-05-02",57.049999,58.5,56.869999,58.23,681500,36.820122
"2001-05-03",57.599998,57.900002,56.369999,56.389999,905900,35.656647
"2001-05-04",56,57.349998,55.200001,57.150002,464700,36.137211
"2001-05-07",57.150002,57.599998,56.849998,57,195300,36.042385
"2001-05-08",56.810001,57.23,56.509998,56.709999,262300,35.858982
"2001-05-09",56.459999,57.150002,56.25,56.75,354600,35.884266
"2001-05-10",56.799999,58.380001,56.5,58.080002,318300,36.725281
"2001-05-11",58.330002,58.400002,56.689999,56.700001,348900,35.85268
"2001-05-14",56.450001,57.07,56.25,57.07,356200,36.086628
"2001-05-15",57.25,58.59,57.099998,57.779999,613300,36.754528
"2001-05-16",58,60.799999,57.549999,60.689999,882900,38.605621
"2001-05-17",60.689999,61.950001,59.91,61.810001,635500,39.318077
"2001-05-18",61.799999,61.799999,61.07,61.66,553500,39.222645
"2001-05-21",61.599998,62.400002,60.82,62.220001,359700,39.578869
"2001-05-22",62.299999,62.389999,61,61.5,496400,39.120892
"2001-05-23",61.25,61.439999,60.799999,61,342400,38.802814
"2001-05-24",60.900002,62.779999,60.810001,62.259998,399000,39.604328
"2001-05-25",62.27,62.900002,62.200001,62.849998,329700,39.97963
"2001-05-29",62.599998,65.099998,62.400002,64.459999,755200,41.003773
"2001-05-30",64.209999,64.209999,62.52,62.75,791100,39.916019
"2001-05-31",62.75,62.900002,62.119999,62.889999,356500,40.005074
"2001-06-01",62.900002,63.560001,62.130001,63.220001,293000,40.214989
"2001-06-04",63,63.650002,62.75,63.380001,194800,40.316769
"2001-06-05",63.18,65.5,63,65.419998,575100,41.614429
"2001-06-06",65,65.050003,64.209999,64.5,348500,41.029221
"2001-06-07",64.400002,64.410004,63.299999,63.59,549300,40.450363
"2001-06-08",63.59,63.759998,63.139999,63.25,407200,40.234077
"2001-06-11",63.25,63.599998,62.150002,63.43,498800,40.348568
"2001-06-12",63.799999,63.799999,62,62.509998,466200,39.763348
"2001-06-13",60,62.740002,59.900002,62.330002,878500,39.648853
"2001-06-14",62.25,62.299999,60.630001,60.689999,701400,38.605621
"2001-06-15",60.439999,60.439999,58.810001,59.150002,1055400,37.626019
"2001-06-18",59.150002,61.400002,58.599998,61.18,615900,38.917332
"2001-06-19",61.18,61.650002,60.5,60.59,278600,38.54203
"2001-06-20",60.790001,61,60.049999,60.84,487900,38.701046
"2001-06-21",60.900002,62.240002,60.27,62.240002,451000,39.591595
"2001-06-22",62.240002,63.16,61.57,62.110001,483000,39.508907
"2001-06-25",61.900002,62,60.950001,61.169998,348700,38.910965
"2001-06-26",60.450001,62.25,59.700001,61.880001,401500,39.362598
"2001-06-27",61.549999,63.799999,61.5,62.779999,431200,39.935101
"2001-06-28",62.779999,63.91,62.779999,63.610001,289700,40.463081
"2001-06-29",63.619999,63.950001,62.5,62.5,462700,39.756992
"2001-07-02",62.75,64.849998,62.130001,64.599998,574800,41.092827
"2001-07-03",64.5,64.650002,63.349998,63.98,352300,40.698444
"2001-07-05",63.990002,63.990002,63.25,63.580002,293300,40.444
"2001-07-06",63.580002,63.599998,61.889999,61.889999,341300,39.368954
"2001-07-09",62,62.400002,60.639999,61.169998,934900,38.910965
"2001-07-10",61.169998,61.310001,59.450001,59.759998,1154400,38.014057
"2001-07-11",59,63.599998,57.75,63.360001,3912400,40.304035
"2001-07-12",64.050003,66.940002,63.52,66.940002,1612400,42.581333
"2001-07-13",66.940002,69.18,66.940002,68.660004,1353100,43.675438
"2001-07-16",68.5,68.800003,67.550003,68.089996,1353200,43.312859
"2001-07-17",68.089996,71.199997,67.449997,71.190002,1977600,45.284828
"2001-07-18",70.190002,71.300003,69.650002,70.669998,1285700,44.954029
"2001-07-19",69.599998,70.800003,68.730003,69.529999,972800,44.228863
"2001-07-20",69.010002,69.639999,68.75,69.599998,556100,44.273392
"2001-07-23",69.589996,69.699997,69.07,69.089996,485600,43.948948
"2001-07-24",68.900002,69,67.75,68.220001,556500,43.395546
"2001-07-25",68.370003,69.75,68.150002,69.309998,843800,44.088894
"2001-07-26",69.43,69.989998,69.019997,69.919998,373700,44.476944
"2001-07-27",69.849998,70.339996,69.699997,69.860001,331500,44.43877
"2001-07-30",69.900002,71.879997,69.800003,71.800003,692300,45.672836
"2001-07-31",71.699997,71.93,70.300003,70.540001,766100,44.871342
"2001-08-01",69.75,70.230003,69.5,70.089996,736900,44.585049
"2001-08-02",70.089996,70.139999,69.5,69.559998,444400,44.247929
"2001-08-03",69.309998,69.970001,68.989998,69.910004,354500,44.470585
"2001-08-06",69.599998,69.599998,69.349998,69.449997,273800,44.177975
"2001-08-07",69.389999,69.400002,67.900002,68.269997,653400,43.427368
"2001-08-08",68.269997,68.300003,67.139999,67.150002,568800,42.714912
"2001-08-09",67.150002,67.160004,65.099998,66,1181800,41.983391
"2001-08-10",66,67.75,65.900002,67.690002,381300,43.058418
"2001-08-13",67.900002,67.980003,66.800003,67.629997,389900,43.020241
"2001-08-14",67.639999,68.199997,66.760002,66.769997,384700,42.473179
"2001-08-15",66.800003,68.980003,66.580002,68.580002,645800,43.624546
"2001-08-16",68.580002,68.599998,67.330002,67.879997,675100,43.179276
"2001-08-17",67.879997,67.879997,66.400002,66.629997,515000,42.384136
"2001-08-20",66.650002,67.010002,66.529999,66.959999,617800,42.594044
"2001-08-21",67.099998,68.690002,67.010002,67.400002,495300,42.87394
"2001-08-22",67.5,68.279999,67.099998,67.099998,938000,42.683109
"2001-08-23",67.5,69.139999,67.449997,68.529999,773400,43.592766
"2001-08-24",68.75,70.459999,68.650002,69.93,880700,44.483318
"2001-08-27",69.93,70.190002,69.540001,69.629997,551500,44.292458
"2001-08-28",70,70.040001,68.730003,68.940002,880900,43.85355
"2001-08-29",68.809998,69,68.050003,68.07,1193900,43.514744
"2001-08-30",68.099998,68.099998,65.620003,66.080002,966800,42.242596
"2001-08-31",66.050003,67,65.629997,66.019997,681000,42.204254
"2001-09-04",66.25,68.949997,66.019997,67.739998,925100,43.303787
"2001-09-05",67.970001,68.360001,67.699997,68.120003,1406400,43.5467
"2001-09-06",67.870003,68,67.010002,67.059998,499200,42.86908
"2001-09-07",66.400002,66.5,63,63.009998,1504400,40.280056
"2001-09-10",62.25,62.799999,61,61.759998,1768900,39.480988
"2001-09-17",58.650002,58.75,54.049999,54.060001,1404700,34.558647
"2001-09-18",53.810001,56.900002,53.040001,54.639999,1247000,34.929417
"2001-09-19",55.400002,56.5,51.259998,54.41,1350300,34.782394
"2001-09-20",54.419998,54.419998,51.25,52.700001,1372500,33.689243
"2001-09-21",51.099998,52.5,50.200001,51.32,1435500,32.807068
"2001-09-24",52.32,54.48,52,53.5,620200,34.200661
"2001-09-25",54.380001,56.5,52.700001,54.16,1225300,34.622566
"2001-09-26",54.900002,55.150002,53.490002,53.52,720700,34.213448
"2001-09-27",53.529999,53.599998,51.220001,52.450001,720400,33.529434
"2001-09-28",52.599998,55.349998,52.599998,55.349998,599100,35.383305
"2001-10-01",55.299999,55.950001,53.25,54,658400,34.520294
"2001-10-02",54.450001,55.5,54.259998,55.009998,628600,35.165943
"2001-10-03",55.450001,59.970001,54.700001,59.23,1317300,37.863636
"2001-10-04",58.849998,60.75,57.049999,57.57,894500,36.802452
"2001-10-05",57.599998,59.119999,56.25,59,729800,37.716618
"2001-10-08",58.75,58.759998,57.040001,58.529999,509500,37.416153
"2001-10-09",58.099998,58.599998,57.299999,57.470001,406600,36.738537
"2001-10-10",57.700001,61.16,57.599998,60.950001,743000,38.963181
"2001-10-11",62,64.300003,61.799999,63.5,1006500,40.593296
"2001-10-12",63,63.32,62,63.040001,1054100,40.29924
"2001-10-15",62.75,62.790001,61.450001,62.790001,1174300,40.139431
"2001-10-16",63.75,64.470001,61.900002,62.919998,901200,40.222534
"2001-10-17",62.900002,62.900002,60.110001,60.529999,1280100,38.694687
"2001-10-18",60.349998,60.349998,58.5,59.849998,1160800,38.259983
"2001-10-19",59.950001,60.669998,58.799999,60.290001,1121900,38.541264
"2001-10-22",60.099998,61,59.450001,61,737000,38.995144
"2001-10-23",61,61.599998,60.02,60.5,559000,38.67551
"2001-10-24",60.599998,61.299999,60.02,60.220001,369100,38.496521
"2001-10-25",59.200001,61,58.400002,60.98,580300,38.982357
"2001-10-26",61,61.349998,60.700001,61.200001,580800,39.122993
"2001-10-29",61.799999,61.810001,59.400002,60.599998,436200,38.739433
"2001-10-30",60.349998,60.349998,58,59.09,349600,37.774139
"2001-10-31",59.689999,59.849998,58.349998,59.02,583200,37.729401
"2001-11-01",58.900002,60.950001,57.650002,60.799999,637200,38.867283
"2001-11-02",60.599998,61.5,60.450001,60.900002,303500,38.93121
"2001-11-05",61,61.84,60.900002,61.52,328100,39.327564
"2001-11-06",61.099998,63.700001,60.959999,63.509998,644000,40.599701
"2001-11-07",63,64.879997,62.900002,63.75,726400,40.75312
"2001-11-08",63.27,64.370003,62.09,62.119999,386200,39.711109
"2001-11-09",62.049999,62.450001,61.509998,61.709999,330800,39.44902
"2001-11-12",61.709999,63.25,60.849998,62.240002,395600,39.787823
"2001-11-13",63.200001,63.549999,62.799999,63.169998,453600,40.382339
"2001-11-14",63.5,65.07,63.41,65.059998,505500,41.590546
"2001-11-15",65.150002,67.510002,64.900002,67.470001,848900,43.131187
"2001-11-16",67.470001,67.470001,65.080002,65.589996,584600,41.929356
"2001-11-19",65.900002,66.75,65.599998,66.75,357200,42.670918
"2001-11-20",66.75,66.75,65.449997,65.739998,414000,42.025253
"2001-11-21",65.949997,66,64.449997,64.879997,269000,41.475483
"2001-11-23",65,66,64.910004,65.580002,59600,41.922974
"2001-11-26",65.900002,67.480003,65.75,67.400002,511100,43.08643
"2001-11-27",66.949997,67,65.900002,66.440002,480900,42.47274
"2001-11-28",66,66.010002,64.900002,64.980003,328500,41.75309
"2001-11-29",65.080002,65.599998,64.900002,65.599998,227400,42.151466
"2001-11-30",65.550003,66.239998,65.110001,65.760002,312200,42.254284
"2001-12-03",65.529999,66.099998,65.050003,65.540001,193600,42.112907
"2001-12-04",65.599998,66.599998,65.559998,66.440002,285300,42.691212
"2001-12-05",66.5,69.650002,66.5,69.449997,493800,44.625282
"2001-12-06",69.419998,70.800003,68.589996,70.050003,657000,45.010818
"2001-12-07",70,70.489998,69.32,69.959999,415700,44.952988
"2001-12-10",69.860001,70.480003,69.720001,69.940002,405000,44.94014
"2001-12-11",69.849998,70.089996,69.400002,69.800003,410200,44.850193
"2001-12-12",69.699997,69.699997,68.150002,68.849998,546100,44.239765
"2001-12-13",68.150002,68.599998,67.860001,68.349998,358900,43.918484
"2001-12-14",68.349998,69.900002,68,68.75,627100,44.175503
"2001-12-17",68.849998,70.099998,68.5,68.93,420800,44.291157
"2001-12-18",69.400002,71.18,69.300003,70.300003,508100,45.171478
"2001-12-19",70.199997,71.5,69.75,71,478800,45.62125
"2001-12-20",71,71.449997,69.75,70.139999,324700,45.068649
"2001-12-21",70.5,70.75,70,70.510002,450400,45.306416
"2001-12-24",71,71.910004,71,71.699997,161000,46.07103
"2001-12-26",71.800003,73.699997,71.75,73.540001,652400,47.253323
"2001-12-27",73.550003,74.199997,72.25,73.099998,604300,46.970592
"2001-12-28",73.099998,73.330002,72.739998,73.089996,414300,46.964188
"2001-12-31",73.089996,73.849998,73.010002,73.330002,384700,47.118404
"2002-01-02",73.330002,73.330002,71.32,72.900002,417800,46.842091
"2002-01-03",72.900002,73.349998,72.550003,73.260002,477500,47.073399
"2002-01-04",73.25,74.449997,73.25,74.269997,378900,47.722404
"2002-01-07",74.25,74.459999,73.459999,73.699997,285600,47.356144
"2002-01-08",73.75,73.790001,72.43,72.510002,432900,46.591499
"2002-01-09",72.440002,72.489998,71.400002,71.910004,710200,46.205967
"2002-01-10",71.849998,72.07,70.510002,71.050003,508600,45.653374
"2002-01-11",71,71.050003,69.519997,69.629997,547100,44.740936
"2002-01-14",69.25,69.400002,68.720001,68.970001,498500,44.316864
"2002-01-15",69.889999,70.339996,69.150002,69.629997,496800,44.740936
"2002-01-16",69.519997,69.519997,68.349998,68.349998,262900,43.918484
"2002-01-17",68.349998,70.699997,67.889999,70.510002,605500,45.306416
"2002-01-18",70.400002,70.599998,69.949997,70.57,283000,45.344952
"2002-01-22",70.470001,71.699997,70.449997,71.449997,410700,45.910393
"2002-01-23",71.5,72.150002,70.400002,72,493700,46.263824
"2002-01-24",72,72.410004,71.400002,71.900002,499200,46.199554
"2002-01-25",71.300003,72.5,71.300003,72.389999,346800,46.514378
"2002-01-28",72.5,72.879997,72.400002,72.800003,278600,46.77784
"2002-01-29",73,73.5,71.269997,71.559998,406900,45.981071
"2002-01-30",71.400002,71.949997,71.050003,71.449997,627800,45.910393
"2002-01-31",71.400002,72.699997,70.919998,72.699997,631900,46.713596
"2002-02-01",72.5,73.230003,72.150002,72.510002,295300,46.591499
"2002-02-04",72.449997,72.949997,71.900002,71.900002,334200,46.199554
"2002-02-05",72,72.650002,70.639999,72.540001,549100,46.610802
"2002-02-06",71,71.800003,64.599998,65.5,3795000,42.087212
"2002-02-07",65.510002,67.650002,63.459999,63.459999,5567100,40.776409
"2002-02-08",64.25,65.389999,61.849998,62.73,2553700,40.307346
"2002-02-11",63.099998,66.5,63,66.07,1263600,42.453468
"2002-02-12",66,66.470001,64.900002,66.309998,671800,42.607677
"2002-02-13",66.900002,68.150002,66.400002,68.059998,1028400,43.732136
"2002-02-14",68.059998,68.349998,66.860001,67.349998,656600,43.275944
"2002-02-15",67.010002,68.010002,66.559998,67.610001,433300,43.442989
"2002-02-19",67.360001,67.540001,65.290001,65.489998,669000,42.08078
"2002-02-20",65.699997,66.040001,64.900002,65.919998,564300,42.357086
"2002-02-21",65.919998,66.790001,65.849998,66.400002,666700,42.665504
"2002-02-22",66.5,66.5,65.610001,66.040001,523100,42.434189
"2002-02-25",66.040001,68.360001,66,68.25,1350200,43.854229
"2002-02-26",70,73.75,70,73.400002,2003100,47.163383
"2002-02-27",74.25,76.5,74,74.889999,2159500,48.344719
"2002-02-28",75.150002,75.849998,74.339996,75.099998,876900,48.480267
"2002-03-01",75.400002,76.300003,75.300003,75.889999,660800,48.990265
"2002-03-04",75.889999,78.650002,75.82,78.089996,1410200,50.410446
"2002-03-05",77.589996,77.739998,76.489998,76.5,1643500,49.384033
"2002-03-06",76.050003,78,76.010002,77.550003,933100,50.061867
"2002-03-07",78,78.040001,75.800003,75.919998,578600,49.009632
"2002-03-08",76.599998,76.599998,74.849998,74.989998,708200,48.409294
"2002-03-11",74.989998,77.300003,74.650002,76.830002,557200,49.597069
"2002-03-12",77.599998,79.800003,77.599998,79.660004,1297100,51.423958
"2002-03-13",79.150002,79.199997,78.080002,78.269997,703500,50.526649
"2002-03-14",78.07,78.599998,77.550003,77.720001,660300,50.171616
"2002-03-15",78.050003,78.199997,77.400002,77.970001,620300,50.333
"2002-03-18",77.900002,78.360001,77.339996,78.029999,544700,50.371719
"2002-03-19",78.050003,78.5,77.809998,78.360001,529500,50.584755
"2002-03-20",78.309998,78.849998,77.889999,78.330002,555300,50.56538
"2002-03-21",78.099998,78.099998,74.349998,74.639999,1009100,48.183327
"2002-03-22",74.400002,77.25,74.099998,76.059998,1103900,49.099976
"2002-03-25",76.160004,76.440002,73.5,74.040001,496900,47.795998
"2002-03-26",73.949997,75.900002,73.699997,75.139999,456200,48.506115
"2002-03-27",75.139999,75.5,74.400002,75.089996,438300,48.473808
"2002-03-28",74.900002,75.800003,74.699997,75.550003,360500,48.77076
"2002-04-01",75.199997,75.199997,73.309998,74.5,347000,48.092968
"2002-04-02",74.5,74.739998,73.75,74.099998,394500,47.834755
"2002-04-03",74.099998,74.760002,72.769997,73.5,457800,47.447418
"2002-04-04",73.480003,74,73.029999,73.809998,402400,47.647522
"2002-04-05",74.059998,76.099998,74,75.199997,501600,48.54483
"2002-04-08",75.050003,77.07,74.279999,76.400002,380700,49.319469
"2002-04-09",76.599998,77.610001,76.389999,76.720001,324500,49.526073
"2002-04-10",76.970001,78.199997,75.82,76.93,503000,49.661644
"2002-04-11",76.830002,76.879997,75.019997,75.07,399500,48.460926
"2002-04-12",75.339996,76.300003,75,76.019997,315100,49.074207
"2002-04-15",75.849998,76.919998,74.800003,75.080002,508600,48.467392
"2002-04-16",75.300003,76.910004,74.300003,76.769997,807600,49.55835
"2002-04-17",77,77.099998,74.919998,74.989998,820800,48.409294
"2002-04-18",74.75,74.879997,73.050003,73.800003,715200,47.641094
"2002-04-19",74.900002,75.550003,74.589996,75.129997,520800,48.499653
"2002-04-22",75,75.75,74.5,75.699997,515900,48.867603
"2002-04-23",75.449997,76.669998,75.220001,75.959999,434700,49.03545
"2002-04-24",75.959999,76.139999,74.5,74.739998,436100,48.247883
"2002-04-25",74.739998,75.519997,74.129997,75.089996,336700,48.473808
"2002-04-26",75.269997,75.779999,74.650002,74.790001,332300,48.280167
"2002-04-29",74.699997,74.739998,73.260002,73.300003,346100,47.318302
"2002-04-30",73.5,75.18,73.449997,74.949997,492500,48.383457
"2002-05-01",75.199997,76.260002,74.379997,76.160004,700600,49.164562
"2002-05-02",76.160004,77.800003,76.050003,77.449997,658900,49.99733
"2002-05-03",77.449997,77.449997,76.349998,76.599998,302800,49.448593
"2002-05-06",76.599998,77.190002,74.160004,74.25,317800,47.931572
"2002-05-07",74.5,75.949997,74.400002,75.800003,418200,48.932175
"2002-05-08",76.169998,77.690002,75.309998,77.150002,702600,49.803646
"2002-05-09",76.900002,77.330002,76.5,76.699997,359000,49.513153
"2002-05-10",76.5,76.599998,75,75.07,433300,48.460926
"2002-05-13",75.209999,75.230003,73.550003,73.589996,561000,47.505505
"2002-05-14",73.900002,75.300003,73.849998,75.089996,543500,48.473808
"2002-05-15",74.550003,76.150002,74.5,74.980003,515800,48.622986
"2002-05-16",74.849998,74.980003,74.199997,74.529999,366800,48.331169
"2002-05-17",74.529999,74.959999,74.5,74.849998,454900,48.538677
"2002-05-20",75,75.449997,74.949997,75.110001,382100,48.707279
"2002-05-21",75.099998,75.190002,73.279999,73.400002,601700,47.598385
"2002-05-22",73.410004,73.790001,72.760002,73.650002,654000,47.760506
"2002-05-23",74.5,74.959999,73.620003,74.449997,631200,48.279285
"2002-05-24",74.400002,74.940002,73.910004,73.910004,265000,47.929108
"2002-05-28",74,74.150002,72.650002,72.650002,529700,47.112022
"2002-05-29",71.800003,72.199997,71.230003,71.849998,501200,46.593246
"2002-05-30",71.800003,72,70.260002,71.099998,570500,46.106869
"2002-05-31",71.349998,72.949997,71.300003,71.400002,411100,46.301422
"2002-06-03",71.400002,71.589996,70.110001,70.150002,328200,45.490833
"2002-06-04",70.129997,70.32,68,68.349998,861200,44.32357
"2002-06-05",68.360001,70.540001,68,70.32,435800,45.601063
"2002-06-06",69.900002,70.169998,68.199997,68.309998,310400,44.297607
"2002-06-07",68.309998,69.699997,67.699997,68.75,492800,44.582954
"2002-06-10",68.849998,69.220001,68.32,68.529999,466100,44.440308
"2002-06-11",69.099998,69.529999,67.059998,67.080002,430900,43.499996
"2002-06-12",69,69.900002,68.650002,68.860001,805000,44.654289
"2002-06-13",68.699997,69.199997,67.32,67.330002,478500,43.662106
"2002-06-14",67,67,65.099998,66.400002,804900,43.059025
"2002-06-17",66.599998,68.5,66.510002,68.389999,358200,44.349503
"2002-06-18",68.440002,70.5,68.400002,69.349998,626600,44.972038
"2002-06-19",69.349998,70.699997,68.75,69.029999,374800,44.764534
"2002-06-20",69.040001,69.839996,68.550003,68.720001,418000,44.563503
"2002-06-21",68.400002,68.849998,67.089996,67.089996,521800,43.506489
"2002-06-24",67.089996,67.800003,66.019997,66.769997,440000,43.298954
"2002-06-25",66.779999,67.220001,65.459999,65.790001,519900,42.663448
"2002-06-26",65,65.190002,63.450001,64,724300,41.502682
"2002-06-27",64.25,65.059998,63.799999,64.389999,618900,41.755585
"2002-06-28",64.639999,66.5,64.610001,65.360001,623100,42.384609
"2002-07-01",65.400002,66.360001,64.800003,64.860001,581600,42.060368
"2002-07-02",65.080002,65.150002,62.330002,62.400002,507300,40.465103
"2002-07-03",62.400002,62.880001,59.810001,62.029999,570100,40.225174
"2002-07-05",62.830002,65.489998,62.830002,65.449997,338600,42.442966
"2002-07-08",65.300003,65.980003,65.099998,65.5,321600,42.475399
"2002-07-09",65.5,65.949997,64.199997,64.199997,425000,41.632359
"2002-07-10",64.040001,64.080002,62.990002,63.43,834300,41.133045
"2002-07-11",63.299999,64.769997,61.540001,63.32,1018500,41.061718
"2002-07-12",63.450001,64.110001,62.52,63.09,594000,40.912563
"2002-07-15",63.080002,63.09,59,62.91,1311000,40.795822
"2002-07-16",61,61.119999,56.279999,56.279999,2155100,36.49641
"2002-07-17",57.549999,58.900002,54.799999,55.580002,1469800,36.042477
"2002-07-18",56.060001,56.799999,55.099998,55.599998,727100,36.055454
"2002-07-19",55.599998,56.099998,53.509998,53.66,846100,34.797413
"2002-07-22",53.459999,53.860001,50.259998,51.029999,1019100,33.091908
"2002-07-23",51.400002,53.509998,51.150002,51.630001,827000,33.480991
"2002-07-24",51.25,55.5,50,55.25,1186100,35.82848
"2002-07-25",55.099998,55.299999,52.209999,54.91,1227100,35.608002
"2002-07-26",54.91,55.32,53.700001,54.110001,698800,35.089222
"2002-07-29",54.599998,57.27,54.560001,57,752400,36.963333
"2002-07-30",56.900002,58.549999,55.959999,57.5,898200,37.287552
"2002-07-31",57.450001,58,56.419998,57.369999,696500,37.203262
"2002-08-01",57.369999,57.68,55,55.380001,1001900,35.9128
"2002-08-02",54.799999,54.810001,52.150002,52.830002,794800,34.259167
"2002-08-05",52.830002,53.25,51.650002,51.650002,749600,33.493969
"2002-08-06",52.650002,54.41,52.650002,53.759998,747900,34.862244
"2002-08-07",54.099998,54.290001,51.299999,52.860001,706500,34.278606
"2002-08-08",52.950001,54.509998,52.470001,54.400002,622500,35.277279
"2002-08-09",54.150002,54.200001,52.82,53.470001,581000,34.674191
"2002-08-12",52.25,53.200001,51.549999,52.889999,1072500,34.298077
"2002-08-13",52.700001,53.279999,51.459999,51.459999,498400,33.370747
"2002-08-14",51.470001,53.389999,50.610001,53.349998,539300,34.596371
"2002-08-15",53.400002,55.200001,53.360001,54.650002,777800,35.439396
"2002-08-16",54.650002,55.049999,53.34,55,814500,35.666367
"2002-08-19",55.5,56.849998,55.400002,56.82,764800,36.846611
"2002-08-20",56.82,56.82,55.439999,55.900002,393700,36.249996
"2002-08-21",55.990002,57.450001,55.290001,56.790001,433000,36.827145
"2002-08-22",56.790001,59.099998,56.700001,58.5,401200,37.936043
"2002-08-23",58.400002,58.450001,56.619999,56.779999,640300,36.820652
"2002-08-26",56.700001,57.130001,55.549999,56.66,463000,36.742847
"2002-08-27",57.200001,57.93,56.66,57.380001,512300,37.209736
"2002-08-28",57,57.009998,55.799999,56.419998,474000,36.805283
"2002-08-29",56.25,56.25,54.759998,55.16,793100,35.983345
"2002-08-30",55.16,56.169998,55.09,55.310001,307800,36.081184
"2002-09-03",54.75,54.849998,52.799999,53.610001,614400,34.972214
"2002-09-04",53.630001,54.43,52.650002,54.389999,466400,35.481037
"2002-09-05",54.389999,54.389999,53.049999,53.630001,380800,34.985252
"2002-09-06",54.049999,54.419998,53.150002,54,426700,35.226631
"2002-09-09",53.799999,54.400002,52.950001,54.09,590700,35.285328
"2002-09-10",54.099998,54.18,52.599998,53.459999,553800,34.874363
"2002-09-11",54,54.18,53.130001,53.150002,391300,34.672115
"2002-09-12",53.150002,53.150002,50.790001,51.16,908600,33.373951
"2002-09-13",51.169998,51.919998,50.099998,51.740002,743100,33.752319
"2002-09-16",51.549999,52.529999,51.02,52.380001,482000,34.169815
"2002-09-17",53.380001,53.380001,50.650002,50.66,486100,33.047798
"2002-09-18",50.650002,51.080002,49.130001,50.490002,553100,32.93689
"2002-09-19",49.900002,50.09,48.5,48.799999,758800,31.834431
"2002-09-20",48.950001,49.310001,48.450001,48.849998,640800,31.867041
"2002-09-23",48.549999,48.599998,47.299999,47.529999,533400,31.005947
"2002-09-24",45.799999,47.950001,45.450001,46.470001,1236200,30.314459
"2002-09-25",47.07,48.720001,47.040001,48.349998,917500,31.540859
"2002-09-26",49.099998,50.18,48.720001,49.860001,431600,32.525917
"2002-09-27",49.799999,50.240002,46.75,46.82,680300,30.542774
"2002-09-30",46.450001,46.450001,44.790001,45.860001,689900,29.916534
"2002-10-01",46.150002,48.099998,45.220001,48.099998,726700,31.377777
"2002-10-02",47.849998,47.860001,45.5,45.779999,649900,29.864346
"2002-10-03",45.849998,46.369999,44.43,44.810001,626000,29.231562
"2002-10-04",45.060001,45.299999,42.639999,43.720001,863700,28.520506
"2002-10-07",43.720001,44.049999,41.5,41.779999,753800,27.254957
"2002-10-08",42,43.799999,41.080002,43.330002,824500,28.266111
"2002-10-09",43.130001,43.130001,40.5,40.599998,691600,26.485195
"2002-10-10",40.599998,41.099998,39.23,40.68,1558000,26.537378
"2002-10-11",40.68,45.299999,40.68,43.790001,1305200,28.566181
"2002-10-14",43.779999,45.650002,43.610001,44.540001,619900,29.05545
"2002-10-15",47,48.970001,46,48.849998,1231000,31.867041
"2002-10-16",48.75,48.759998,45.689999,45.759998,933700,29.851292
"2002-10-17",47.450001,49.099998,47.41,48.34,988700,31.534357
"2002-10-18",48.240002,48.880001,47,48.549999,705900,31.671337
