"","EOG.Open","EOG.High","EOG.Low","EOG.Close","EOG.Volume","EOG.Adjusted"
"2010-08-23",45.814999,46.474998,45.695,45.865002,3983200,43.079277
"2010-08-24",45.150002,45.240002,43.77,44.305,7086000,41.614021
"2010-08-25",43.955002,43.990002,42.709999,43.73,7512000,41.073936
"2010-08-26",44.040001,44.509998,43.09,43.310001,4585600,40.679455
"2010-08-27",43.775002,44.805,42.900002,44.700001,4313000,41.985023
"2010-08-30",44.619999,44.965,43.764999,43.779999,4549800,41.120899
"2010-08-31",43.575001,44.16,42.955002,43.435001,5759200,40.79686
"2010-09-01",44.139999,45.029999,43.645,44.970001,6198200,42.238628
"2010-09-02",45.040001,45.040001,44.220001,44.744999,3262400,42.027287
"2010-09-03",45.165001,45.689999,44.895,45.165001,4177800,42.421776
"2010-09-07",44.630001,44.945,44.169998,44.355,4334400,41.660969
"2010-09-08",44.360001,45.314999,44.360001,45.134998,4197200,42.39362
"2010-09-09",45.720001,45.75,44.259998,44.685001,3482000,41.970943
"2010-09-10",44.810001,46.279999,44.810001,46.099998,6026600,43.299992
"2010-09-13",46.575001,46.575001,45.82,46.145,3136800,43.342251
"2010-09-14",45.935001,46.57,45.650002,46.099998,3089800,43.299992
"2010-09-15",45.869999,46.075001,45.365002,45.790001,5565200,43.008831
"2010-09-16",46.095001,46.349998,45.220001,45.5,4964800,42.736439
"2010-09-17",45.540001,45.540001,43.919998,44.555,14141400,41.848824
"2010-09-20",44.709999,44.935001,43.674999,43.865002,9566400,41.200748
"2010-09-21",44,45.125,43.634998,44.810001,7783000,42.088345
"2010-09-22",44.849998,45.465,44.849998,45.18,7357200,42.435875
"2010-09-23",44.650002,45.389999,44.314999,44.834999,4382800,42.111832
"2010-09-24",45.57,46.435001,45.029999,46.055,5462400,43.257748
"2010-09-27",46.119999,46.485001,45.595001,45.625,3128200,42.853848
"2010-09-28",45.68,45.990002,45.040001,45.889999,3562600,43.102753
"2010-09-29",45.505001,46.970001,45.380001,46.91,5637600,44.060783
"2010-09-30",47.240002,47.424999,45.855,46.485001,5975800,43.661613
"2010-10-01",47.055,48.294998,46.990002,48.084999,6027800,45.164429
"2010-10-04",47.685001,48.424999,47.59,47.860001,6281200,44.953102
"2010-10-05",48.380001,48.880001,47.715,48.665001,4217800,45.709198
"2010-10-06",48.634998,49.715,48.595001,49.259998,4737400,46.268063
"2010-10-07",49.505001,49.535,48.810001,49.279999,3866000,46.286842
"2010-10-08",49.34,49.91,48.985001,49.73,3355800,46.709515
"2010-10-11",49.5,50.32,49.395,49.779999,2612000,46.756477
"2010-10-12",49.439999,49.720001,48.895,49.455002,2613400,46.451237
"2010-10-13",49.855,50.115002,49.174999,49.375,5705800,46.448864
"2010-10-14",48.935001,49.869999,48.935001,49.505001,4141400,46.571159
"2010-10-15",49.849998,50.415001,49.575001,50.02,6134200,47.055634
"2010-10-18",49.935001,51.029999,49.779999,50.665001,4470600,47.662426
"2010-10-19",49.889999,50.049999,49.27,49.740002,6010000,46.792233
"2010-10-20",49.779999,50.41,49.580002,50.060001,2897400,47.093281
"2010-10-21",50.224998,50.84,48.84,49.400002,4220800,46.472393
"2010-10-22",49.735001,49.740002,48.244999,48.654999,3956600,45.771538
"2010-10-25",49.014999,49.459999,48.560001,48.73,2669400,45.842094
"2010-10-26",48.43,48.84,47.59,47.875,4025000,45.037758
"2010-10-27",47.459999,47.950001,46.830002,47.880001,3506000,45.042477
"2010-10-28",48.195,48.455002,47.169998,47.470001,2881000,44.656769
"2010-10-29",47.259998,48.014999,47.07,47.860001,4066800,45.023647
"2010-11-01",48.439999,48.955002,47.68,48.035,2844000,45.188271
"2010-11-02",48.584999,49.18,47.93,48.869999,4069000,45.973789
"2010-11-03",45.244999,45.25,43,44.32,32201000,41.693428
"2010-11-04",44.880001,44.880001,43.154999,44.145,12523800,41.52882
"2010-11-05",44.330002,44.43,43.5,44.305,7278200,41.679329
"2010-11-08",44.605,45.669998,44.375,44.73,9334800,42.079155
"2010-11-09",45.07,46.404999,44.93,45.994999,8864000,43.26918
"2010-11-10",46.205002,47.044998,46.035,46.939999,5630200,44.158161
"2010-11-11",46.610001,47.5,46.610001,47.055,4416000,44.266357
"2010-11-12",46.555,46.724998,45.615002,46.025002,4709800,43.297401
"2010-11-15",46.75,47.110001,46.040001,46.215,4264800,43.476147
"2010-11-16",45.709999,45.709999,44.799999,45.525002,5232200,42.827026
"2010-11-17",45.639999,45.959999,44.990002,45.084999,4036200,42.413113
"2010-11-18",45.255001,46.360001,45.025002,46.055,4851400,43.32563
"2010-11-19",45.825001,46.535,45.57,46.48,4420400,43.725441
"2010-11-22",46.345001,46.814999,45.490002,46.25,2544000,43.509079
"2010-11-23",45.575001,45.599998,44.25,44.349998,5899600,41.721668
"2010-11-24",44.650002,45.025002,44.27,44.900002,3512800,42.239075
"2010-11-26",44.485001,44.900002,44.419998,44.459999,924000,41.825142
"2010-11-29",44.32,44.814999,43.805,44.610001,3600200,41.966259
"2010-11-30",44.209999,44.935001,44.005001,44.474998,4456400,41.839264
"2010-12-01",45.244999,45.860001,44.779999,45.814999,4811200,43.099846
"2010-12-02",45.764999,46.994999,45.764999,46.93,3973200,44.148758
"2010-12-03",46.73,47,46.389999,46.869999,3337800,44.092312
"2010-12-06",46.775002,47.349998,46.755001,47.189999,2933400,44.39336
"2010-12-07",47.775002,48.035,46.215,46.355,4757200,43.607853
"2010-12-08",46.584999,46.764999,45.705002,46.099998,2988600,43.36795
"2010-12-09",46.174999,46.705002,45.884998,46.115002,4115200,43.382076
"2010-12-10",45.965,46.215,45.365002,45.375,3956000,42.685917
"2010-12-13",45.75,46.25,45.294998,45.349998,4532800,42.662399
"2010-12-14",45.41,46.044998,45.09,45.825001,3678000,43.109253
"2010-12-15",45.674999,46.095001,44.924999,45.060001,3600800,42.389599
"2010-12-16",45.084999,45.355,44.880001,45.255001,2003800,42.573029
"2010-12-17",45.205002,45.900002,45.040001,45.834999,4847000,43.118664
"2010-12-20",45.935001,46,44.939999,45.73,4067000,43.019878
"2010-12-21",45.865002,46.224998,45.544998,45.825001,1700000,43.109253
"2010-12-22",45.955002,46.285,45.73,46.099998,1766800,43.36795
"2010-12-23",45.294998,46.029999,45.154999,45.724998,4685800,43.015171
"2010-12-27",45.625,45.715,44.764999,45.060001,2715800,42.389599
"2010-12-28",45.255001,45.325001,44.959999,44.990002,2696200,42.32373
"2010-12-29",45.235001,45.77,44.985001,45.595001,2110200,42.892891
"2010-12-30",45.610001,46.029999,45.435001,45.875,2328400,43.156273
"2010-12-31",45.825001,46.060001,45.654999,45.705002,2042400,42.996353
"2011-01-03",46.224998,46.75,46.134998,46.174999,3500800,43.438515
"2011-01-04",46.540001,46.639999,45.695,46.07,4125400,43.339741
"2011-01-05",45.630001,46.494999,45.419998,46.165001,3472600,43.429111
"2011-01-06",46.674999,47.215,46.150002,46.41,5178400,43.659584
"2011-01-07",46.630001,47.174999,46.455002,47.130001,4830200,44.336906
"2011-01-10",47.075001,47.5,46.91,47.474998,5149600,44.661469
"2011-01-11",47.720001,48.435001,47.389999,48.365002,5838400,45.498714
"2011-01-12",48.744999,49.66,48.465,49.244999,5176800,46.400913
"2011-01-13",49.115002,49.290001,48.52,48.93,3336400,46.104111
"2011-01-14",48.900002,50.355,48.625,50.290001,4361200,47.385571
"2011-01-18",50.415001,51.605,50.165001,51.439999,6014600,48.469162
"2011-01-19",51.424999,51.5,50.384998,50.720001,5794800,47.790741
"2011-01-20",49.889999,50.744999,49.615002,50.68,4891600,47.753036
"2011-01-21",50.994999,51.290001,50.25,50.860001,4812000,47.922657
"2011-01-24",50.674999,51.064999,50.305,50.865002,3284600,47.927361
"2011-01-25",50.790001,50.790001,49.470001,49.935001,3947600,47.051075
"2011-01-26",50.189999,51.470001,50.125,51.139999,4638400,48.186474
"2011-01-27",50.955002,52.07,50.865002,51.625,5182200,48.643467
"2011-01-28",51.685001,52.575001,51.084999,51.264999,5658800,48.30426
"2011-01-31",51.369999,53.290001,51.369999,53.195,4616000,50.122791
"2011-02-01",53.360001,54.134998,52.924999,53.689999,4528000,50.589214
"2011-02-02",53.505001,54.145,53.169998,53.619999,2989600,50.523251
"2011-02-03",53.445,53.619999,52.810001,53.525002,1949000,50.433731
"2011-02-04",53.650002,53.744999,52.855,53.389999,3308400,50.306538
"2011-02-07",53.68,54.235001,52.720001,52.794998,3483600,49.745903
"2011-02-08",52.91,52.91,51.775002,52.380001,4232000,49.354858
"2011-02-09",52.150002,52.66,51.380001,51.974998,3408200,48.973255
"2011-02-10",51.735001,52.345001,51.544998,52.119999,3645600,49.109867
"2011-02-11",51.915001,52.255001,51.525002,51.650002,3040400,48.667027
"2011-02-14",51.674999,53.264999,51.674999,52.450001,4243000,49.42083
"2011-02-15",52.395,53.095001,51.580002,51.775002,4232000,48.784817
"2011-02-16",52.035,52.674999,51.470001,51.494999,4648400,48.520977
"2011-02-17",51.639999,52.290001,51.169998,52.110001,6126400,49.10046
"2011-02-18",53.419998,54.900002,53.404999,54.445,7652200,51.300613
"2011-02-22",54.93,55.814999,54.044998,54.16,5797800,51.032059
"2011-02-23",54.255001,57.369999,54.255001,57.195,8300000,53.891781
"2011-02-24",57.294998,57.584999,54.900002,55.084999,7247000,51.903652
"2011-02-25",55.349998,56.244999,55.02,55.875,3297800,52.648029
"2011-02-28",56.044998,56.619999,55.775002,56.154999,3500200,52.911846
"2011-03-01",54.75,56.095001,53.935001,53.965,9073000,50.848335
"2011-03-02",52.924999,54.474998,52.189999,54.345001,15563600,51.206379
"2011-03-03",54.654999,55.634998,53.990002,55.544998,6069800,52.33707
"2011-03-04",55.404999,55.790001,54.195,54.689999,4348800,51.531467
"2011-03-07",55.119999,55.695,54.09,54.290001,3717000,51.15456
"2011-03-08",54.27,54.450001,53.035,53.099998,3493200,50.033295
"2011-03-09",53.07,53.814999,52.599998,52.900002,3472400,49.844826
"2011-03-10",52.264999,52.264999,51.205002,51.415001,5261800,48.445595
"2011-03-11",51.305,53.275002,51,52.825001,3767200,49.774166
"2011-03-14",52.535,53.549999,52.064999,53.264999,3951200,50.188744
"2011-03-15",51.639999,53.240002,51.325001,52.720001,4851800,49.675232
"2011-03-16",52.900002,53.755001,51.535,52.244999,5072200,49.227669
"2011-03-17",53.384998,54.580002,52.935001,54.34,4200000,51.201668
"2011-03-18",54.880001,55.224998,53.52,53.965,5936600,50.848335
"2011-03-21",54.744999,55.73,54.5,55.700001,4526000,52.48312
"2011-03-22",56.169998,57.215,56.005001,56.68,6558200,53.406532
"2011-03-23",56.715,57.035,56,57.035,8087600,53.741016
"2011-03-24",57.455002,57.849998,56.509998,57.775002,5755800,54.43829
"2011-03-25",57.91,59.064999,57.380001,58.77,5161000,55.375809
"2011-03-28",58.384998,59.855,58.169998,59.220001,6207200,55.799835
"2011-03-29",58.755001,59.880001,57.900002,59.834999,6065400,56.379326
"2011-03-30",60.150002,60.720001,59.18,59.595001,7209400,56.153175
"2011-03-31",59.619999,60.049999,59.209999,59.255001,5689400,55.832821
"2011-04-01",59.584999,59.650002,58.91,59.195,8316600,55.776279
"2011-04-04",59.450001,59.91,59.035,59.185001,3827600,55.766865
"2011-04-05",59.02,59.369999,58.314999,58.459999,3861200,55.083725
"2011-04-06",58.865002,58.98,57.380001,57.404999,4067400,54.089649
"2011-04-07",57.264999,57.84,56.380001,57.330002,4410400,54.019001
"2011-04-08",57.73,58.195,56.900002,57.330002,3438800,54.019001
"2011-04-11",57.279999,57.490002,55.93,56.334999,2872000,53.081451
"2011-04-12",55.764999,55.764999,54.080002,54.615002,5550400,51.460793
"2011-04-13",55.044998,56.095001,54.82,55.305,3883000,52.187382
"2011-04-14",54.849998,55.645,54.349998,55.360001,3631600,52.239277
"2011-04-15",55.424999,55.935001,54.779999,55.52,3491400,52.390259
"2011-04-18",54.855,55.200001,53.919998,54.935001,3455800,51.838226
"2011-04-19",54.955002,55.195,54.244999,54.735001,3066000,51.649517
"2011-04-20",55.665001,56.005001,55.224998,55.91,3606400,52.758282
"2011-04-21",55.665001,56.139999,55.299999,55.935001,2048000,52.781872
"2011-04-25",55.994999,56.095001,54.865002,55.169998,1935800,52.059982
"2011-04-26",55.369999,55.884998,54.990002,55.860001,2200000,52.711109
"2011-04-27",56.005001,56.099998,54.595001,55.880001,2500400,52.729977
"2011-04-28",55.805,56.525002,55.165001,55.990002,3068000,52.833759
"2011-04-29",55.924999,56.775002,55.540001,56.525002,2631200,53.338612
"2011-05-02",56.740002,56.900002,55.235001,55.470001,3705000,52.343071
"2011-05-03",55.345001,55.349998,53.615002,54.075001,4120400,51.026726
"2011-05-04",53.880001,53.880001,52.419998,53.139999,3866600,50.144436
"2011-05-05",52.130001,52.715,50.919998,52.174999,6925400,49.233814
"2011-05-06",54.5,55.68,53.064999,53.720001,7192600,50.691727
"2011-05-09",55.115002,55.950001,54.75,55.66,4764600,52.522366
"2011-05-10",55.709999,55.889999,54.889999,55.424999,3331600,52.300617
"2011-05-11",55.224998,55.34,53,53.345001,4347000,50.337868
"2011-05-12",52.73,53.455002,52.064999,52.759998,4428600,49.785843
"2011-05-13",52.91,53.400002,52.205002,52.720001,3634800,49.748104
"2011-05-16",52.584999,53.855,52.115002,52.349998,3133600,49.39896
"2011-05-17",52.064999,53.09,51.884998,52.805,3940800,49.828304
"2011-05-18",52.945,53.735001,52.75,53.310001,3874200,50.304844
"2011-05-19",53.485001,53.610001,52.535,52.994999,3097000,50.007595
"2011-05-20",53.035,53.970001,52.439999,53.424999,4046400,50.413364
"2011-05-23",52.549999,52.799999,51.985001,52.125,3889000,49.186649
"2011-05-24",52.584999,53.544998,52.424999,53.029999,4681400,50.040623
"2011-05-25",52.75,53.959999,52.75,53.599998,3190400,50.578484
"2011-05-26",53.349998,53.75,52.695,53.615002,2363800,50.592655
"2011-05-27",53.939999,54.540001,53.695,54.075001,2603400,51.026726
"2011-05-31",55.005001,55.095001,53.549999,54.57,3567400,51.493809
"2011-06-01",54.755001,55.834999,53.98,54.095001,6434800,51.045589
"2011-06-02",54.205002,55.855,54.205002,55.455002,6241000,52.32893
"2011-06-03",54.674999,55.895,53.900002,55.279999,4492400,52.163792
"2011-06-06",55.27,56.02,54.514999,54.529999,5428800,51.456059
"2011-06-07",54.755001,55.02,54.009998,54.025002,4261000,50.979553
"2011-06-08",54.060001,55.43,54.060001,54.470001,3959800,51.39946
"2011-06-09",54.779999,55.584999,54.514999,55.389999,3680400,52.26759
"2011-06-10",55,55.23,53.785,53.834999,3801000,50.800251
"2011-06-13",53.994999,54.279999,51.825001,52.355,5597000,49.403671
"2011-06-14",53.130001,53.490002,52.310001,52.514999,5366400,49.554653
"2011-06-15",52.075001,52.665001,51.125,51.435001,5424200,48.535538
"2011-06-16",51.279999,51.775002,50.625,50.805,5596400,47.941048
"2011-06-17",51.205002,51.494999,50.355,51.125,5916000,48.243008
"2011-06-20",50.755001,50.955002,50.110001,50.450001,5040400,47.606056
"2011-06-21",50.755001,51.59,50.615002,51.095001,4096800,48.214718
"2011-06-22",50.865002,51.700001,50.610001,50.669998,5531800,47.81366
"2011-06-23",49.529999,50.119999,48.310001,50.080002,5682800,47.256916
"2011-06-24",50.040001,50.205002,49.035,49.134998,3929200,46.365189
"2011-06-27",48.700001,50.215,48.605,50.165001,5812400,47.337132
"2011-06-28",50.299999,51.395,49.994999,51.205002,3730000,48.318512
"2011-06-29",51.314999,52.080002,50.794998,51.549999,3681200,48.644051
"2011-06-30",51.775002,52.415001,51.619999,52.275002,3776600,49.328194
"2011-07-01",52.185001,52.279999,51.195,51.540001,6685000,48.634621
"2011-07-05",51.654999,52.494999,51.474998,51.619999,2969800,48.71011
"2011-07-06",51.52,51.66,50.875,51.134998,2543800,48.252449
"2011-07-07",51.834999,52.005001,51.220001,51.775002,3802200,48.85638
"2011-07-08",50.990002,51.310001,50.580002,50.959999,3406200,48.087311
"2011-07-11",50.220001,50.220001,49.285,49.505001,3145200,46.714329
"2011-07-12",49.419998,50.055,49.264999,49.445,3965800,46.657719
"2011-07-13",49.755001,50.544998,49.290001,49.470001,3888000,46.756966
"2011-07-14",49.73,49.790001,48.200001,48.355,5437800,45.703106
"2011-07-15",50,51.060001,49.869999,50.595001,13502400,47.820255
"2011-07-18",50.695,51.294998,50.240002,50.759998,5338400,47.976227
"2011-07-19",51,52.139999,51,52.014999,4730200,49.162392
"2011-07-20",52.404999,52.404999,51.764999,51.904999,4192600,49.058422
"2011-07-21",52.32,52.950001,52.044998,52.779999,3878600,49.885426
"2011-07-22",52.775002,53.299999,52.505001,53.285,3288400,50.362732
"2011-07-25",52.599998,53.73,52.400002,53.105,3798400,50.192604
"2011-07-26",53.105,53.939999,52.310001,53.285,4235200,50.362732
"2011-07-27",53,53.009998,51.985001,52.035,4082000,49.181286
"2011-07-28",52.02,52.665001,51.535,51.715,4736800,48.878838
"2011-07-29",51.09,51.68,50.75,51,6388800,48.203049
"2011-08-01",51.945,52.16,50.244999,50.810001,3660800,48.023483
"2011-08-02",50.43,51.185001,49.540001,49.605,4176600,46.884556
"2011-08-03",49.634998,49.665001,47.785,48.990002,6110800,46.303272
"2011-08-04",48.255001,48.255001,45.724998,46.064999,8768800,43.538681
"2011-08-05",49.134998,50.610001,46.700001,47.959999,18031400,45.329769
"2011-08-08",46.799999,46.904999,43.529999,44.299999,11371400,41.870495
"2011-08-09",45.139999,45.950001,43.049999,45.43,14977600,42.938519
"2011-08-10",45.255001,45.540001,43.34,43.494999,11145200,41.109627
"2011-08-11",43.98,47.139999,43.474998,46.57,9001200,44.016006
"2011-08-12",48.389999,48.915001,46.57,47.075001,7189600,44.493309
"2011-08-15",47.595001,48.240002,47.314999,48.145,5036000,45.504616
"2011-08-16",47.5,47.849998,46.555,47.290001,5794800,44.696522
"2011-08-17",47.634998,48.525002,46.509998,47,4094600,44.422421
"2011-08-18",45.830002,45.830002,43.424999,43.814999,7368400,41.412086
"2011-08-19",43.310001,44.884998,43.25,43.785,6513600,41.383743
"2011-08-22",44.950001,45.25,42.924999,43.174999,6204800,40.807186
"2011-08-23",43.16,44.5,42.790001,44.485001,7207200,42.045341
"2011-08-24",44.174999,45.014999,43.919998,44.959999,4626000,42.494286
"2011-08-25",45.310001,45.615002,43.764999,44.130001,5556200,41.709808
"2011-08-26",43.869999,45.080002,43,44.924999,4555800,42.46122
"2011-08-29",45.610001,45.84,44.904999,45.775002,4200600,43.264599
"2011-08-30",45.549999,46.375,44.875,46.099998,3328600,43.571777
"2011-08-31",46.490002,47.084999,45.720001,46.294998,5493600,43.756077
"2011-09-01",46.66,47.080002,45.645,45.709999,3392800,43.203163
"2011-09-02",44.674999,45.095001,43.91,44.174999,4919600,41.752357
"2011-09-06",42.869999,43.555,42.465,43.48,5123200,41.095463
"2011-09-07",44.240002,45.424999,44.049999,45.334999,3595000,42.848721
"2011-09-08",44.810001,45.985001,44.384998,44.625,4854600,42.177666
"2011-09-09",43.654999,44.139999,42.455002,42.66,5251200,40.320438
"2011-09-12",42.264999,43.080002,41.959999,43.055,4431800,40.693764
"2011-09-13",43.215,43.709999,42.66,43.375,3189600,40.996212
"2011-09-14",42.93,44.43,42.549999,43.875,4477600,41.468807
"2011-09-15",44.435001,45.200001,44.060001,45.200001,3907000,42.721134
"2011-09-16",45.564999,45.625,44.625,45.080002,5116800,42.607708
"2011-09-19",44.060001,44.310001,42.98,43.880001,3672000,41.47353
"2011-09-20",44.105,44.775002,43.435001,43.560001,3761600,41.171074
"2011-09-21",43.485001,44.154999,41.705002,41.715,4491200,39.427258
"2011-09-22",40.415001,40.465,37.564999,38.375,10625000,36.270432
"2011-09-23",37.68,38.584999,36.674999,36.860001,7707800,34.838524
"2011-09-26",37.630001,38.395,36.57,38.34,7592000,36.23735
"2011-09-27",39.325001,40.259998,39.02,39.305,6291800,37.149433
"2011-09-28",39.365002,39.400002,37.07,37.145,4861000,35.107887
"2011-09-29",38.014999,38.18,35.939999,36.889999,6866600,34.86689
"2011-09-30",35.695,36.380001,34.775002,35.505001,7677800,33.557819
"2011-10-03",35.07,35.119999,33.895,34.205002,9832600,32.329132
"2011-10-04",33.669998,37.014999,33.404999,36.830002,12197400,34.810165
"2011-10-05",36.855,38.474998,36.610001,38.400002,7513400,36.294067
"2011-10-06",38.185001,39.455002,37.755001,39.27,5830000,37.116348
"2011-10-07",39.525002,39.615002,37.365002,37.450001,6520600,35.39616
