"","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
"2014-04-07",120.540001,120.589996,119.400002,119.900002,650700,106.229553
"2014-04-08",119.860001,121.260002,119.269997,120.970001,1259800,107.177544
"2014-04-09",121.279999,121.790001,120.639999,121.349998,734100,107.514214
"2014-04-10",121.330002,121.489998,118.440002,118.459999,1124100,104.953728
"2014-04-11",117.489998,118.889999,116.099998,118.220001,1196900,104.741096
"2014-04-14",119.400002,122.199997,119.07,120.849998,1296500,107.071205
"2014-04-15",121.150002,122.040001,119.059998,120.389999,1170100,106.663658
"2014-04-16",120.82,121.830002,120.639999,121.639999,795500,107.771133
"2014-04-17",121.5,121.93,120.800003,121.540001,700600,107.682556
"2014-04-21",121.540001,122.18,120.800003,121.169998,547700,107.354752
"2014-04-22",121.050003,122.690002,120.559998,121.949997,538600,108.045822
"2014-04-23",121.93,123.059998,121.389999,122.989998,649800,108.967216
"2014-04-24",124,124.160004,122.400002,122.910004,878800,108.896362
"2014-04-25",122.910004,122.910004,121.720001,122.239998,602800,108.302719
"2014-04-28",122.629997,122.760002,120.900002,121.889999,888300,107.992653
"2014-04-29",122.209999,123,121.459999,121.610001,521300,107.744583
"2014-04-30",121.510002,122.110001,121.019997,122.010002,673700,108.098961
"2014-05-01",122.230003,122.43,121.18,121.489998,557000,107.638268
"2014-05-02",121.760002,122.980003,121.129997,121.800003,436800,107.912918
"2014-05-05",121.309998,121.589996,120.720001,121.449997,559100,107.602814
"2014-05-06",121.110001,121.300003,119.290001,119.410004,596100,105.79541
"2014-05-07",119.889999,120.970001,119.529999,120.910004,674500,107.124382
"2014-05-08",120.849998,121.589996,120.379997,120.919998,531700,107.133247
"2014-05-09",120.879997,121.440002,119.870003,121.370003,754200,107.531944
"2014-05-12",123.300003,123.440002,121.660004,123.050003,777200,109.020378
"2014-05-13",123,123,121.82,121.970001,580000,108.063522
"2014-05-14",122.099998,122.099998,119.629997,119.800003,513000,106.14093
"2014-05-15",119,119.419998,117.150002,118.720001,744500,105.184074
"2014-05-16",118.620003,119.139999,117.75,118.559998,797100,105.042328
"2014-05-19",118.139999,120.269997,118.139999,120.110001,765700,106.415581
"2014-05-20",120.050003,120.129997,118.660004,119.389999,575800,105.777687
"2014-05-21",119.589996,120.540001,119.160004,120.050003,426300,106.36245
"2014-05-22",120.040001,120.769997,119.889999,120.769997,868800,107.000336
"2014-05-23",120.559998,121.269997,120.190002,121.169998,361900,107.354752
"2014-05-27",121.650002,122.489998,121.099998,121.449997,415200,107.602814
"2014-05-28",121.629997,122.169998,120.790001,122.110001,700900,108.187561
"2014-05-29",121,121.419998,120.080002,120.639999,996700,107.501419
"2014-05-30",120.300003,122.160004,120.300003,121.370003,1127500,108.151932
"2014-06-02",121.389999,121.599998,120.309998,121.449997,793500,108.223213
"2014-06-03",121.169998,122.709999,121.169998,122.290001,684700,108.971733
"2014-06-04",121.949997,122.629997,121.68,122.010002,507300,108.722221
"2014-06-05",122.220001,123.269997,121.629997,123.239998,499500,109.818275
"2014-06-06",123.57,124.400002,123.089996,123.730003,507500,110.254906
"2014-06-09",123.660004,125.610001,123.169998,125.610001,959300,111.930153
"2014-06-10",125.139999,125.900002,124.669998,124.690002,708100,111.110336
"2014-06-11",124.419998,124.480003,123.379997,123.620003,798400,110.156891
"2014-06-12",123.519997,124.029999,122.839996,122.900002,689300,109.515289
"2014-06-13",123.279999,124.089996,122.519997,122.669998,981000,109.310349
"2014-06-16",122.510002,122.620003,121.860001,121.940002,884700,108.659836
"2014-06-17",121.82,124.050003,121.82,123.68,670800,110.21035
"2014-06-18",123.650002,124.129997,122.660004,123.889999,539300,110.397476
"2014-06-19",123.919998,123.919998,122.779999,123.620003,618800,110.156891
"2014-06-20",124.330002,125.209999,124.139999,124.730003,1156400,111.145996
"2014-06-23",124.800003,124.989998,123.940002,124.230003,781600,110.70047
"2014-06-24",123.940002,124.889999,123.330002,123.529999,886700,110.07666
"2014-06-25",123.099998,124.389999,122.349998,124.169998,985400,110.64698
"2014-06-26",123.860001,124.239998,122.970001,123.82,497900,110.335114
"2014-06-27",123.449997,124.419998,123,124.120003,573700,110.602417
"2014-06-30",124.190002,124.43,123.5,124.050003,667900,110.540054
"2014-07-01",124.550003,125.699997,124.190002,124.970001,636000,111.359848
"2014-07-02",124.779999,125.209999,123.629997,123.830002,603200,110.344009
"2014-07-03",124.199997,125.139999,124.029999,124.940002,388100,111.33313
"2014-07-07",124.580002,124.93,124.040001,124.650002,543200,111.074707
"2014-07-08",124.279999,124.669998,123.019997,123.279999,479500,109.853897
"2014-07-09",123.620003,124.169998,122.730003,122.82,591200,109.444008
"2014-07-10",121.5,122.169998,120.970001,121.690002,672900,108.43708
"2014-07-11",121.360001,122.050003,120.68,122.010002,553600,108.722221
"2014-07-14",123.25,123.300003,121.589996,121.629997,419900,108.383606
"2014-07-15",122.239998,123.349998,121.910004,123.169998,558200,109.755882
"2014-07-16",123.279999,123.529999,121.610001,122.260002,899500,108.945
"2014-07-17",122.809998,123.919998,121.589996,121.910004,1108500,108.633102
"2014-07-18",122.830002,122.830002,121.370003,122.059998,660500,108.766777
"2014-07-21",122.099998,122.459999,121.389999,122.449997,501900,109.114296
"2014-07-22",122.589996,123.730003,122.279999,122.309998,771600,108.989548
"2014-07-23",122.18,122.68,121.639999,122.470001,452300,109.132126
"2014-07-24",122.760002,123.800003,122.449997,123.57,743600,110.112335
"2014-07-25",123.269997,124.480003,123.269997,124.199997,591800,110.673714
"2014-07-28",123.769997,123.949997,122.309998,122.68,496400,109.319252
"2014-07-29",122.510002,123.18,122.230003,122.230003,423300,108.918266
"2014-07-30",122.879997,123.339996,121.830002,122.709999,444300,109.345985
"2014-07-31",122.220001,122.5,121.190002,121.5,857400,108.267746
"2014-08-01",121,121.730003,119.449997,119.910004,605700,106.850945
"2014-08-04",120.269997,120.330002,118.949997,120.129997,445000,107.046967
"2014-08-05",119.5,120.889999,119.260002,119.790001,491000,106.744003
"2014-08-06",119.639999,120.839996,119.620003,120.029999,322100,106.957848
"2014-08-07",120.099998,120.370003,118.559998,118.82,481500,105.879623
"2014-08-08",118.800003,119.940002,118.510002,119.900002,390700,106.842018
"2014-08-11",120,120.07,119.470001,119.580002,357400,106.556847
"2014-08-12",119.489998,119.910004,119.07,119.5,461000,106.485573
"2014-08-13",119.949997,120.529999,119.440002,120.230003,534100,107.136086
"2014-08-14",120.209999,120.650002,119.900002,120.099998,283800,107.020226
"2014-08-15",120.349998,120.959999,119.099998,119.959999,480000,106.89547
"2014-08-18",120.440002,121.400002,120.220001,121.07,309800,107.884583
"2014-08-19",121.400002,121.980003,121.099998,121.400002,313200,108.17865
"2014-08-20",121,121.540001,120.589996,121.400002,353200,108.17865
"2014-08-21",121.510002,123.519997,121.309998,123.290001,543600,109.862808
"2014-08-22",122.879997,123.580002,122.550003,122.669998,394100,109.310349
"2014-08-25",123.139999,124.279999,122.919998,123.800003,690600,110.317276
"2014-08-26",123.669998,124.360001,123.669998,124.18,666300,110.655907
"2014-08-27",124.5,124.5,123.629997,123.779999,453200,110.299438
"2014-08-28",122.660004,123.019997,121.879997,122.660004,326500,109.923073
"2014-08-29",122.68,123.690002,122.580002,123.629997,359800,110.79232
"2014-09-02",124,124.449997,123.230003,124.410004,409800,111.491341
"2014-09-03",124.449997,124.760002,123.370003,123.589996,396200,110.756477
"2014-09-04",123.599998,124.989998,123.339996,124.089996,355300,111.204582
"2014-09-05",123.800003,124.519997,123.120003,124.480003,336900,111.554062
"2014-09-08",124.239998,124.75,124.050003,124.589996,369600,111.652649
"2014-09-09",124.099998,124.449997,123.290001,123.800003,568500,110.944702
"2014-09-10",123.660004,125.400002,123.660004,125.029999,534000,112.046951
"2014-09-11",124.690002,125.900002,124.059998,125.739998,531200,112.683228
"2014-09-12",125.75,126.900002,125.43,125.940002,512200,112.86248
"2014-09-15",125.769997,126.230003,125.150002,125.68,392100,112.629478
"2014-09-16",125.550003,126.089996,124.900002,125.699997,523600,112.6474
"2014-09-17",125.650002,127.190002,125.349998,126.290001,523300,113.176132
"2014-09-18",126.370003,127.75,126.370003,127.139999,578800,113.937874
"2014-09-19",128.119995,128.690002,127.519997,127.68,917800,114.421799
"2014-09-22",127,127.620003,126.470001,126.610001,418700,113.462906
"2014-09-23",126.510002,126.989998,125.349998,125.360001,482100,112.342705
"2014-09-24",125.239998,125.940002,124.940002,125.68,468300,112.629478
"2014-09-25",125.690002,125.690002,123.860001,124.139999,448600,111.249374
"2014-09-26",123.989998,124.900002,123.75,124.830002,534600,111.86776
"2014-09-29",123.739998,124.57,123.470001,124.330002,330300,111.419662
"2014-09-30",124.209999,124.480003,123.129997,123.290001,719300,110.48764
"2014-10-01",123.260002,123.309998,122.07,122.279999,996500,109.582527
"2014-10-02",122.279999,122.690002,121.25,122.209999,1059700,109.519806
"2014-10-03",123.110001,123.769997,122.410004,123.349998,1006000,110.541397
"2014-10-06",123.629997,123.93,122.739998,122.870003,443900,110.111244
"2014-10-07",122.169998,122.540001,120.959999,120.989998,761900,108.426468
"2014-10-08",121,123.550003,120.959999,123.489998,605000,110.666893
"2014-10-09",123.510002,123.510002,121,121.010002,608300,108.444405
"2014-10-10",121.059998,122.019997,119.940002,119.959999,758200,107.503418
"2014-10-13",120.290001,120.919998,118.900002,118.940002,522100,106.589363
"2014-10-14",119,121.129997,119,119.900002,623500,107.449638
"2014-10-15",118.650002,118.830002,114.440002,115.870003,1509800,103.838135
"2014-10-16",114.110001,116.620003,113.760002,116.160004,1105700,104.09803
"2014-10-17",113.910004,115.669998,112.730003,112.860001,1411400,101.140694
"2014-10-20",112.419998,113.459999,112.419998,113.089996,868200,101.346802
"2014-10-21",113.650002,115.099998,113.510002,115.080002,729200,103.130188
"2014-10-22",115.230003,116.389999,114.790001,114.919998,779700,102.986771
"2014-10-23",116.330002,116.529999,115.300003,115.559998,884800,103.560318
"2014-10-24",115.269997,116.470001,115.269997,116.370003,502600,104.286209
"2014-10-27",116,117.269997,115.919998,117.059998,657000,104.904564
"2014-10-28",117.190002,118.5,117.18,118.480003,763200,106.177101
"2014-10-29",118.019997,119.480003,117.629997,119.43,1102300,107.028458
"2014-10-30",119.459999,122.839996,118.440002,119.599998,885800,107.180817
"2014-10-31",120.389999,122.529999,119.860001,122.18,1249900,109.49292
"2014-11-03",122.620003,122.760002,121.489998,121.699997,451600,109.062752
"2014-11-04",121.660004,121.93,120.370003,121.269997,510300,108.677383
"2014-11-05",121.68,122.910004,121.309998,122.830002,463700,110.075409
"2014-11-06",123.089996,124.43,122.540001,124.43,686400,111.509262
"2014-11-07",124.300003,124.839996,123.379997,124.540001,525500,111.607849
"2014-11-10",124.269997,125.139999,124,124.660004,421500,111.715385
"2014-11-11",124.449997,125,124.339996,124.849998,350100,111.885651
"2014-11-12",124.269997,126.019997,124.129997,125.620003,744700,112.575714
"2014-11-13",125.559998,126,124.900002,125.360001,411500,112.342705
"2014-11-14",125.059998,125.839996,124.580002,124.940002,406100,111.966301
"2014-11-17",125.160004,125.169998,123.730003,124.709999,472800,111.760185
"2014-11-18",124.639999,125,124.07,124.760002,693400,111.805008
"2014-11-19",124.580002,124.790001,123.120003,124.620003,688200,111.67955
"2014-11-20",123.919998,124.870003,123.699997,124.809998,512600,111.849815
"2014-11-21",125.889999,126.110001,124.389999,124.68,680600,111.733322
"2014-11-24",125.300003,126.25,125.220001,126.050003,377400,112.961052
"2014-11-25",126.099998,126.480003,125.580002,126.220001,465100,113.113403
"2014-11-26",125.519997,126.470001,124.910004,126.360001,645400,113.870361
"2014-11-28",126.599998,126.800003,125.800003,126.019997,410900,113.563965
"2014-12-01",125.139999,125.690002,123.940002,124.199997,989500,111.923874
"2014-12-02",124.5,126.349998,124.440002,125.720001,621900,113.293617
"2014-12-03",125.110001,127.57,125.110001,127,754400,114.44709
"2014-12-04",127.040001,127.809998,126.32,127.379997,650600,114.789543
"2014-12-05",127.599998,128.960007,127.559998,128.029999,739700,115.375313
"2014-12-08",127.980003,128.610001,127.220001,127.860001,582900,115.222107
"2014-12-09",126.290001,128.100006,125.910004,127.800003,1049900,115.168037
"2014-12-10",126.75,127.589996,123,123.269997,1155100,111.085785
"2014-12-11",124.129997,125.220001,123.730003,123.980003,753700,111.725616
"2014-12-12",123.07,124.010002,121.809998,121.849998,730100,109.806152
"2014-12-15",122.199997,122.720001,120.739998,121.190002,546600,109.211395
"2014-12-16",120.879997,121.940002,119.580002,119.709999,1114900,107.877663
"2014-12-17",120.400002,121.910004,119.910004,121.860001,1011600,109.815155
"2014-12-18",123.349998,124.389999,123.190002,124.339996,951200,112.050026
"2014-12-19",124.790001,125.790001,124.540001,125.110001,955400,112.743919
"2014-12-22",125.139999,125.910004,124.510002,125.800003,749400,113.365723
"2014-12-23",126.239998,127.93,125.830002,127.300003,499500,114.717461
"2014-12-24",127.300003,127.860001,126.540001,126.620003,196800,114.10466
"2014-12-26",127.129997,127.709999,126.699997,126.739998,222200,114.212791
"2014-12-29",126.290001,128.190002,126.269997,127.519997,273500,114.915733
"2014-12-30",127.110001,127.940002,126.559998,127.330002,264400,114.744492
"2014-12-31",127.790001,127.790001,125.57,125.620003,399700,113.203529
"2015-01-02",126.419998,126.790001,123.889999,125.389999,438400,112.996246
"2015-01-05",124.389999,124.489998,121.059998,121.349998,663800,109.355568
"2015-01-06",121.529999,121.650002,117.919998,118.629997,887500,106.904411
"2015-01-07",119.839996,120.120003,117.580002,118.879997,748100,107.129692
"2015-01-08",120.089996,121.620003,119.589996,121.290001,753100,109.301506
"2015-01-09",121.190002,121.190002,118.849998,118.849998,582500,107.102669
"2015-01-12",118.849998,118.849998,116.889999,118.07,1159800,106.399757
"2015-01-13",118.82,119.830002,118.25,118.849998,1703100,107.102669
"2015-01-14",117.029999,117.900002,112.949997,115.309998,1355900,103.912567
"2015-01-15",114.870003,116.43,113.68,114.379997,1020400,103.074471
"2015-01-16",114,115.839996,113.709999,115.029999,1232600,103.660255
"2015-01-20",115.25,116.910004,112.639999,112.860001,1013500,101.704735
"2015-01-21",112.5,113.75,111.779999,112.279999,1092500,101.182053
"2015-01-22",112.779999,117.529999,112.690002,117.129997,966700,105.552696
"2015-01-23",116.589996,117.220001,115.190002,115.220001,438500,103.831467
"2015-01-26",115,116.910004,114.25,116.900002,602500,105.345406
"2015-01-27",115.540001,116.900002,115.129997,116.150002,828500,104.66954
"2015-01-28",116.5,116.93,113.720001,113.720001,1107800,102.479721
"2015-01-29",113.620003,115.489998,113.269997,115.400002,680600,103.993668
"2015-01-30",113.629997,115.010002,113.059998,113.160004,1035200,101.975082
"2015-02-02",114.010002,115.739998,113.209999,115.550003,973900,104.128845
"2015-02-03",116,118.349998,116,118.290001,706100,106.59803
"2015-02-04",117.860001,119.550003,117.730003,118.589996,866500,106.868378
"2015-02-05",118.970001,119.620003,118.82,119.459999,770000,107.652374
"2015-02-06",121.309998,123.900002,120.260002,121.650002,841800,109.625908
"2015-02-09",120.669998,121.419998,119.910004,120.599998,467700,108.679703
"2015-02-10",121.410004,121.440002,120.120003,121.150002,412100,109.175323
"2015-02-11",120.690002,121.029999,119.779999,120.529999,419700,108.616608
"2015-02-12",120.949997,123.410004,120.830002,123.379997,792800,111.184929
"2015-02-13",123.580002,124.389999,122.849998,123.900002,747200,111.653511
"2015-02-17",123.889999,124.800003,122.989998,124.029999,631500,111.77066
"2015-02-18",123.699997,123.900002,121.440002,121.699997,775100,109.670975
"2015-02-19",121.629997,121.989998,120.339996,121.209999,709300,109.229408
"2015-02-20",120.730003,121.610001,119.459999,121.339996,1243000,109.346542
"2015-02-23",121.050003,121.370003,120.410004,121.199997,468100,109.22039
"2015-02-24",121.089996,122.300003,120.989998,121.580002,872700,109.562836
"2015-02-25",121.699997,121.720001,120.910004,121.559998,659500,109.544807
"2015-02-26",120.860001,121.459999,120.559998,121.349998,951500,109.988937
"2015-02-27",121.279999,121.690002,120.550003,121,600400,109.671692
"2015-03-02",121,123.010002,120.830002,122.769997,751400,111.275986
"2015-03-03",122.300003,122.959999,121.800003,122.730003,641100,111.239738
"2015-03-04",121.949997,122.529999,121.529999,122.449997,593300,110.985939
"2015-03-05",122.639999,123.269997,121.550003,123.220001,724800,111.683868
"2015-03-06",123.300003,125.959999,123.190002,124.43,1126900,112.780571
"2015-03-09",124.040001,124.82,123.5,124.470001,623500,112.816833
"2015-03-10",123.510002,123.510002,121.290001,121.290001,656600,109.934555
"2015-03-11",121.57,122.040001,121.160004,121.660004,826100,110.269913
"2015-03-12",122.309998,125.760002,122.309998,125.639999,948000,113.877296
"2015-03-13",125.610001,125.68,124.199997,125.220001,533100,113.496628
"2015-03-16",125.910004,126.019997,125.010002,126,758800,114.203598
"2015-03-17",125.279999,126.699997,124.959999,126.699997,900400,114.838051
"2015-03-18",126.559998,127.790001,125.989998,127.07,1077500,115.173416
"2015-03-19",126.440002,126.970001,125.239998,126.459999,662500,114.620514
"2015-03-20",127.150002,128.289993,126.790001,128,901500,116.016357
"2015-03-23",128,129.580002,127.239998,127.330002,1713000,115.409065
"2015-03-24",127.269997,127.370003,125.540001,126.029999,1552600,114.230789
"2015-03-25",126,126.019997,123.32,123.32,946600,111.774498
"2015-03-26",123.330002,124.550003,122.43,124.110001,689600,112.49054
"2015-03-27",124.07,125.099998,123.279999,124.970001,970300,113.27002
"2015-03-30",125.529999,127.529999,125.32,126.879997,657400,115.00119
"2015-03-31",126.230003,127.25,125.800003,127,901500,115.109955
"2015-04-01",126.910004,126.949997,125.25,126.260002,592000,114.439255
"2015-04-02",126.150002,127.519997,125.370003,127.209999,604800,115.300293
"2015-04-06",124.010002,124.639999,121.25,123.760002,3864900,112.173302
"2015-04-07",123.529999,125.839996,123.529999,124.540001,2271100,112.880272
"2015-04-08",124.919998,124.980003,123.449997,124.25,1206500,112.617424
"2015-04-09",124.199997,124.889999,123.790001,124.699997,1698600,113.025291
"2015-04-10",124.599998,124.989998,123.919998,124.389999,1065700,112.744316
"2015-04-13",123.010002,124.860001,123,124.209999,913700,112.581177
"2015-04-14",123.349998,124.290001,122.459999,123.260002,1070400,111.720116
"2015-04-15",123.830002,125.139999,123.290001,123.980003,1565400,112.372704
"2015-04-16",123.800003,123.959999,122.959999,123.209999,806900,111.674782
"2015-04-17",122.519997,123.239998,120.57,120.809998,1403800,109.499481
"2015-04-20",120.669998,121.410004,118.949997,119.209999,1714900,108.049278
"2015-04-21",119.389999,120.129997,118.470001,119.489998,1108600,108.303078
"2015-04-22",119.379997,120.620003,118.699997,120.5,867600,109.218513
"2015-04-23",120.169998,120.629997,119.610001,120.190002,570000,108.937546
"2015-04-24",119.93,120.440002,118.959999,119.610001,591500,108.411842
"2015-04-27",119.690002,120.529999,117.860001,118.370003,1074100,107.287926
"2015-04-28",118.379997,120.650002,118.089996,120.43,925800,109.155067
"2015-04-29",119.949997,121.190002,119.760002,120.169998,1024500,108.919395
"2015-04-30",120.010002,120.879997,119.18,119.669998,846600,108.466217
"2015-05-01",120.449997,120.739998,118.800003,119.290001,497300,108.121788
"2015-05-04",119.709999,121.800003,119.440002,121.720001,1176300,110.324295
"2015-05-05",120.949997,121.760002,120.209999,120.300003,1243300,109.037231
"2015-05-06",120.82,121.300003,119.919998,120.82,672100,109.508537
"2015-05-07",120.93,121.050003,119.599998,120.18,704700,108.928467
"2015-05-08",121.040001,121.800003,120.349998,121.5,606500,110.124886
"2015-05-11",121.220001,121.830002,120.959999,121.25,486800,109.898277
"2015-05-12",120.580002,121.699997,119.940002,121.300003,795600,109.943619
"2015-05-13",121.110001,122.18,120.470001,122.019997,919800,110.596207
"2015-05-14",122.940002,122.980003,121.889999,122.800003,737500,111.303169
"2015-05-15",122.940002,122.970001,120.620003,121.199997,1241200,109.852966
"2015-05-18",121.199997,122.699997,120.989998,122.510002,528000,111.040321
"2015-05-19",122.949997,124.050003,122.580002,124.050003,1150700,112.436165
"2015-05-20",123.760002,124.349998,122.910004,123.580002,507900,112.010147
"2015-05-21",123.129997,123.93,122.93,123.610001,493600,112.037346
"2015-05-22",123.379997,123.93,122.980003,123.160004,636300,111.629478
"2015-05-26",122.760002,123.160004,121.510002,122.089996,574100,110.659637
"2015-05-27",122.559998,122.910004,121.870003,122.269997,753500,110.822792
"2015-05-28",121.540001,121.980003,121,121.790001,667400,111.023354
"2015-05-29",121.910004,121.980003,120.720001,120.879997,808300,110.193802
"2015-06-01",121.489998,121.940002,119.699997,119.849998,616500,109.25486
"2015-06-02",119.709999,121.150002,119.559998,121.019997,568900,110.321419
"2015-06-03",121.209999,123.18,120.559998,122.639999,641500,111.798203
"2015-06-04",121.919998,122.959999,121.620003,122,978100,111.214798
"2015-06-05",123.209999,124.080002,122.660004,123.860001,618200,112.910355
"2015-06-08",123.540001,124.75,123.160004,123.970001,710700,113.010628
"2015-06-09",123.849998,125.480003,123.620003,124.839996,545900,113.803719
"2015-06-10",125.230003,127.129997,125.120003,126.43,544900,115.253159
"2015-06-11",126.480003,127,125.860001,126.209999,498300,115.05262
"2015-06-12",125.949997,126.220001,125.419998,126.129997,320300,114.979675
"2015-06-15",125.290001,126.449997,124.739998,125.75,482600,114.63327
"2015-06-16",125.639999,126.580002,125.32,126.330002,346600,115.162003
"2015-06-17",126.839996,126.879997,125.129997,125.300003,748900,114.223045
"2015-06-18",125.769997,126.959999,124.940002,126.57,814000,115.380783
"2015-06-19",126.209999,126.639999,125.540001,125.629997,1069700,114.523888
"2015-06-22",126.75,127.230003,126.589996,127.019997,565700,115.790985
"2015-06-23",127.599998,128.619995,127.269997,128.160004,642300,116.830215
"2015-06-24",127.839996,128.699997,127.489998,127.510002,516300,116.237686
"2015-06-25",128.119995,128.449997,127.010002,127.300003,562300,116.046257
"2015-06-26",127.989998,128.479996,127.639999,127.959999,349300,116.647911
"2015-06-29",126.57,127.040001,124.620003,124.660004,512500,113.639633
"2015-06-30",126.110001,126.889999,124.580002,124.93,750100,113.885765
"2015-07-01",126.57,127.410004,125.839996,127.290001,794000,116.037132
"2015-07-02",126.949997,127.540001,125.269997,125.910004,426900,114.779129
"2015-07-06",124.339996,125.690002,123.970001,125.639999,410200,114.533005
"2015-07-07",125.330002,125.480003,123.07,125.029999,593800,113.976929
"2015-07-08",123.889999,124.559998,122.650002,123.010002,455900,112.135498
"2015-07-09",124.699997,125.110001,123.43,124.190002,490200,113.211189
"2015-07-10",126.010002,126.480003,125.300003,126.209999,604000,115.05262
"2015-07-13",127.309998,127.75,126.949997,127.309998,466400,116.055351
"2015-07-14",126.760002,127.690002,126.559998,127.18,869800,115.936859
"2015-07-15",127.43,128.449997,126.839996,127.980003,789700,116.666138
"2015-07-16",127.110001,131.110001,126.120003,130.809998,1140000,119.245949
"2015-07-17",130.309998,131.449997,129.990005,131.220001,906700,119.619736
"2015-07-20",131.5,132.440002,130.990005,132,763800,120.330757
"2015-07-21",132.119995,133.190002,131.080002,131.860001,861100,120.203163
"2015-07-22",131.770004,133.779999,131.770004,133.199997,553700,121.424667
"2015-07-23",133.630005,134,132.059998,132.270004,489700,120.576859
"2015-07-24",131.940002,132.369995,131.289993,131.610001,459600,119.975227
"2015-07-27",130.610001,131.050003,130,130.729996,548100,119.173027
"2015-07-28",131.580002,131.880005,130.259995,131.809998,588400,120.157532
"2015-07-29",131.990005,132.800003,130.600006,132.160004,788000,120.476608
"2015-07-30",132,132.729996,131.589996,132.220001,426800,120.531303
"2015-07-31",132.210007,132.309998,130.979996,131.149994,511900,119.55587
"2015-08-03",131.100006,131.369995,129.529999,130.649994,624700,119.100098
"2015-08-04",130.949997,132.009995,130.360001,131.050003,418600,119.464729
"2015-08-05",131.699997,133.149994,131.479996,132.240005,444700,120.549538
"2015-08-06",132.460007,132.460007,131.169998,131.619995,490200,119.984329
"2015-08-07",131.550003,132,129.75,130.770004,414000,119.20948
"2015-08-10",131.199997,132.830002,130.979996,132.740005,465700,121.005341
"2015-08-11",131.869995,131.929993,130.470001,130.979996,530300,119.400917
"2015-08-12",129.979996,129.979996,127.370003,128.949997,553000,117.550369
"2015-08-13",129.279999,129.800003,128.660004,129.520004,492000,118.07
"2015-08-14",129.550003,130.889999,129.490005,130.470001,536500,118.93602
"2015-08-17",129.589996,131.610001,129.110001,130.910004,500900,119.33712
"2015-08-18",131.100006,131.770004,130.229996,131.169998,413100,119.574135
"2015-08-19",130.850006,131.350006,129.649994,129.910004,906100,118.425507
"2015-08-20",128.009995,129.309998,125.440002,125.440002,880400,114.350685
"2015-08-21",124.830002,124.980003,122.269997,122.290001,873700,111.479156
"2015-08-24",117.839996,119.849998,114.239998,116.110001,1082300,105.845497
"2015-08-25",121.489998,121.489998,112.860001,112.959999,911200,102.973946
"2015-08-26",115.660004,117.800003,113.910004,117.690002,1224000,107.285789
"2015-08-27",119.32,121.150002,118.489998,120.669998,814900,110.002357
"2015-08-28",119.519997,119.93,118.129997,119.019997,594000,109.131302
"2015-08-31",118.199997,118.82,117.620003,118.239998,838800,108.4161
"2015-09-01",115.470001,116.220001,111.860001,112.650002,779700,103.290543
"2015-09-02",114.459999,115.269997,112.790001,115.269997,903500,105.692856
"2015-09-03",115.529999,118.690002,115.489998,118.260002,1483200,108.434441
"2015-09-04",117.120003,117.68,116.300003,117.059998,1603700,107.334129
"2015-09-08",119.620003,120.419998,118.760002,120.139999,650700,110.158241
"2015-09-09",121.970001,122.690002,120.199997,120.410004,979500,110.405792
"2015-09-10",120.029999,121.389999,119.800003,120.400002,591700,110.396637
"2015-09-11",119.889999,121.080002,118.889999,121.029999,629800,110.974289
"2015-09-14",120.970001,122.300003,120.260002,121.769997,634700,111.652817
"2015-09-15",121.889999,123.18,121.459999,122.800003,814800,112.597229
"2015-09-16",122.529999,122.779999,120.809998,122.080002,922000,111.937057
"2015-09-17",122.139999,123.889999,119.589996,120.379997,978200,110.378319
"2015-09-18",118.739998,118.800003,116.870003,118.330002,1860900,108.498634
"2015-09-21",119.160004,120.440002,118.769997,120.059998,988400,110.084892
"2015-09-22",118.230003,119.080002,117.07,117.989998,544900,108.186882
"2015-09-23",117.669998,118.739998,117.089996,117.989998,381500,108.186882
"2015-09-24",116.620003,119.879997,115.57,119.050003,1514400,109.158798
"2015-09-25",120.879997,121.970001,120.519997,121.209999,779800,111.139343
"2015-09-28",120.400002,121.150002,119.760002,119.919998,943500,109.956528
"2015-09-29",120.129997,120.639999,118.879997,120.099998,725500,110.121552
"2015-09-30",121.040001,123.300003,119.330002,121.949997,4744200,111.817848
"2015-10-01",121.620003,122.199997,116.269997,117.150002,3195100,107.416656
"2015-10-02",114.440002,116.660004,111.5,116.660004,2426100,106.967392
"2015-10-05",117.32,118.589996,117.059998,118.279999,862400,108.452774
"2015-10-06",118.010002,118.860001,116.459999,117.43,1097000,107.673401
"2015-10-07",118.269997,119.639999,117.860001,119.620003,925300,109.681435
"2015-10-08",118.870003,120.599998,118.480003,120.199997,985100,110.213242
"2015-10-09",120,120.940002,118.970001,119.580002,926200,109.644775
"2015-10-12",119.57,120.360001,119.029999,120.169998,513200,110.185745
"2015-10-13",119.470001,120.300003,118.970001,119.25,740900,109.342186
"2015-10-14",119.029999,119.080002,115.989998,116.110001,881500,106.463074
"2015-10-15",117.029999,119.379997,116.550003,119.309998,1528700,109.397194
"2015-10-16",119.82,119.989998,117,117,1234800,107.279121
"2015-10-19",117.25,118.110001,112.610001,113.419998,2864800,103.996559
"2015-10-20",113.540001,115.75,113.25,115.5,2676000,105.903755
"2015-10-21",115.5,116.959999,114.900002,115.169998,1898000,105.601173
"2015-10-22",115.980003,119.400002,115.980003,118.800003,2265600,108.929565
"2015-10-23",120.110001,122.599998,119.470001,122.599998,1880200,112.413849
"2015-10-26",122.220001,123.220001,120.940002,123.220001,1775400,112.982353
