"","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"2001-04-04",40.129044,41.627934,40.129044,41.326569,3292600,27.61202
"2001-04-05",41.397945,42.603401,41.397945,42.405136,1729100,28.332653
"2001-04-06",42.389275,42.389275,41.080719,41.59621,1303200,27.792175
"2001-04-09",41.397945,42.54789,41.397945,42.111702,1171000,28.1366
"2001-04-10",42.032398,43.428188,41.715172,42.008606,2419100,28.067717
"2001-04-11",40.049736,40.723843,39.335979,40.129044,5112200,26.811911
"2001-04-12",40.049736,40.866592,39.700787,40.8428,3036600,27.288794
"2001-04-16",40.44627,40.882454,39.621483,39.978359,2374700,26.711226
"2001-04-17",39.978359,42.032398,39.978359,40.684189,4111500,27.182825
"2001-04-18",41.239334,43.642319,41.239334,43.04752,3260900,28.761858
"2001-04-19",42.508236,43.483704,42.436859,42.865112,2347100,28.639977
"2001-04-20",42.666847,42.690639,41.715172,42.262386,2074200,28.237278
"2001-04-23",42.072048,42.079979,41.096581,41.366222,1392600,27.638515
"2001-04-24",40.8428,42.032398,40.763493,41.239334,2016200,27.55374
"2001-04-25",40.644535,42.635124,40.644535,42.111702,1643400,28.1366
"2001-04-26",42.746155,43.499565,41.556557,42.016537,2699400,28.073011
"2001-04-27",42.111702,43.412327,42.032398,43.412327,1658400,29.005592
"2001-04-30",43.420258,43.824722,42.30204,43.023727,1794000,28.745964
"2001-05-01",42.349621,43.063381,41.976883,42.777878,1817800,28.581715
"2001-05-02",42.825462,43.261646,41.953091,42.000675,2568200,28.062422
"2001-05-03",42.270317,42.389275,40.922108,41.604141,1861300,27.79748
"2001-05-04",41.604141,41.897575,41.017273,41.437599,2003100,27.686209
"2001-05-07",41.477253,42.032398,40.930038,41.754826,1652500,27.898165
"2001-05-08",41.635864,42.111702,41.437599,42.032398,2205700,28.083612
"2001-05-09",41.873783,42.722363,41.397945,41.968952,1548600,28.041227
"2001-05-10",42.214802,42.722363,42.119633,42.34169,1144300,28.290258
"2001-05-11",42.349621,42.413067,41.255196,41.469322,1610800,27.707392
"2001-05-14",41.041065,41.873783,40.850731,41.873783,1771700,27.977629
"2001-05-15",41.865852,42.333759,41.437599,41.834129,1370100,27.951145
"2001-05-16",41.873783,44.181599,41.635864,44.094364,2248000,29.461304
"2001-05-17",44.015057,44.213322,43.261646,44.04678,2519500,29.429514
"2001-05-18",43.935749,44.260906,43.539219,44.189529,1888600,29.524889
"2001-05-21",44.015057,45.204655,44.015057,45.030178,1451400,30.086567
"2001-05-22",45.006386,45.323612,44.173672,44.348145,1566000,29.630873
"2001-05-23",44.411591,44.847775,43.816792,43.975403,1352200,29.381828
"2001-05-24",43.975403,44.609856,43.753345,44.44331,1701700,29.694458
"2001-05-25",44.728813,45.204655,44.371937,44.411591,1093700,29.673252
"2001-05-29",44.411591,44.514687,43.935749,43.935749,1009000,29.355312
"2001-05-30",43.94368,44.451241,43.428188,43.459911,1099800,29.037401
"2001-05-31",43.459911,43.570942,42.619263,42.619263,1826600,28.475718
"2001-06-01",42.904766,44.094364,42.635124,43.340954,1243900,28.957918
"2001-06-04",43.44405,44.332283,43.44405,43.840584,914100,29.291737
"2001-06-05",43.539219,45.244305,43.539219,45.125347,1442000,30.150139
"2001-06-06",45.04604,45.244305,44.427452,44.530548,1613100,29.806692
"2001-06-07",44.451241,44.65744,43.872307,44.015057,2238200,29.461645
"2001-06-08",44.015057,44.022987,43.293369,43.340954,876000,29.010441
"2001-06-11",43.594734,43.618526,43.023727,43.340954,1260700,29.010441
"2001-06-12",43.340954,43.340954,42.587543,42.912697,1536600,28.723776
"2001-06-13",43.023727,43.023727,42.294109,42.294109,1238600,28.309713
"2001-06-14",42.325832,42.34169,40.557297,40.8428,2482100,27.338282
"2001-06-15",40.763493,42.040329,40.763493,41.302776,3266600,27.646173
"2001-06-18",41.461391,41.913437,41.397945,41.421738,1249900,27.725801
"2001-06-19",41.794479,42.428928,41.350361,41.508976,1335400,27.784184
"2001-06-20",41.675518,42.94442,41.231403,41.390015,2433200,27.704561
"2001-06-21",41.390015,42.333759,41.278984,41.437599,1481200,27.736429
"2001-06-22",41.516907,41.84206,40.8428,40.922108,1953600,27.39138
"2001-06-25",40.930038,41.913437,40.930038,41.001415,1478000,27.444456
"2001-06-26",41.009346,41.651726,40.993484,41.437599,1834200,27.736429
"2001-06-27",41.358292,41.754826,40.922108,40.922108,1531300,27.39138
"2001-06-28",40.922108,41.715172,40.850731,41.033134,1976800,27.465698
"2001-06-29",41.231403,41.635864,39.312187,39.415287,2585600,26.382774
"2001-07-02",39.891125,41.437599,39.891125,40.969692,1839400,27.42322
"2001-07-03",41.715172,41.715172,41.048996,41.08865,1170800,27.502846
"2001-07-05",41.08865,41.271057,40.898315,40.993484,1126300,27.439152
"2001-07-06",40.20042,40.684189,39.970428,40.525574,1808600,27.125946
"2001-07-09",40.604881,42.032398,40.604881,41.881714,1967600,28.033691
"2001-07-10",42.270317,42.270317,41.326569,41.59621,1796300,27.842577
"2001-07-11",41.397945,41.762756,41.152096,41.302776,1682100,27.646173
"2001-07-12",41.120373,42.80167,41.096581,42.666847,1775900,28.559229
"2001-07-13",42.032398,42.54789,41.794479,42.420998,1157600,28.394672
"2001-07-16",42.309971,42.349621,41.905506,42.072048,952500,28.161074
"2001-07-17",41.953091,42.650986,41.80241,42.611332,1154800,28.522058
"2001-07-18",42.611332,42.611332,41.44553,42.111702,1446000,28.187628
"2001-07-19",42.111702,42.785809,42.111702,42.785809,1368000,28.638832
"2001-07-20",42.666847,42.674778,42.151356,42.270317,1006500,28.293783
"2001-07-23",42.19101,42.286179,41.080719,41.152096,1329300,27.545317
"2001-07-24",41.080719,41.59621,40.557297,40.644535,3593500,27.205568
"2001-07-25",40.644535,40.961761,40.612812,40.922108,2522700,27.39138
"2001-07-26",40.8428,40.874523,40.041805,40.477993,1573700,27.094103
"2001-07-27",40.604881,40.755562,40.287655,40.44627,1675500,27.072863
"2001-07-30",40.462132,40.763493,40.049736,40.327309,2220400,26.993237
"2001-07-31",40.44627,40.930038,40.287655,40.406616,1769800,27.046316
"2001-08-01",40.44627,40.44627,39.447006,39.645275,3906200,26.536709
"2001-08-02",39.653206,39.669067,37.98777,38.33672,5521400,25.660837
"2001-08-03",37.829159,37.829159,37.147121,37.226429,4217700,24.917641
"2001-08-06",37.23436,38.606361,37.226429,38.027424,3361700,25.45381
"2001-08-07",38.162243,38.376369,38.075008,38.257412,2008200,25.607752
"2001-08-08",38.106731,38.606361,37.924324,38.154312,2021900,25.538733
"2001-08-09",38.154312,38.73325,37.908463,38.622223,2483300,25.851944
"2001-08-10",38.622223,38.939445,38.154312,38.455677,1991500,25.740465
"2001-08-13",38.503262,39.026684,37.670544,38.265343,2393700,25.613062
"2001-08-14",37.781574,38.630154,37.781574,38.542915,3568000,25.798851
"2001-08-15",39.177364,39.653206,38.74118,39.304256,2534100,26.308456
"2001-08-16",39.335979,39.811817,39.098061,39.69286,1829400,26.568563
"2001-08-17",39.645275,39.645275,39.169434,39.335979,2114000,26.329695
"2001-08-20",39.34391,39.851471,39.177364,39.74044,1686200,26.600412
"2001-08-21",39.851471,41.231403,39.73251,40.351101,2287600,27.009163
"2001-08-22",40.525574,40.898315,40.216282,40.541435,1297400,27.136564
"2001-08-23",40.541435,41.429668,40.525574,41.255196,1632100,27.614321
"2001-08-24",41.19968,42.365482,41.175888,42.135494,1819400,28.203554
"2001-08-27",42.159286,42.19101,42.016537,42.024467,1389000,28.129242
"2001-08-28",42.05619,42.175148,41.627934,41.786549,2208000,27.969988
"2001-08-29",41.913437,42.722363,41.865852,42.722363,2413700,28.596373
"2001-08-30",42.032398,42.357552,41.390015,41.421738,2559500,27.725801
"2001-08-31",41.318638,41.580349,41.048996,41.048996,1772200,27.476303
"2001-09-04",41.239334,41.58828,40.961761,41.160027,2476400,27.550631
"2001-09-05",40.922108,41.19968,40.374893,40.493851,2330700,27.104706
"2001-09-06",40.366962,40.366962,39.415287,39.653206,3896000,26.542009
"2001-09-07",39.661137,40.525574,39.629414,39.661137,3481300,26.547338
"2001-09-10",39.018753,40.581089,38.899796,40.438339,3554500,27.067553
"2001-09-17",38.860142,39.795956,37.829159,38.067078,4352500,25.596802
"2001-09-18",38.067078,39.661137,37.829159,39.637344,2557800,26.652666
"2001-09-19",39.510452,39.518383,36.917133,38.780834,3682500,26.076744
"2001-09-20",38.067078,38.075008,35.449966,35.465828,4344100,23.847691
"2001-09-21",32.515629,36.480949,32.515629,34.88689,5684000,23.458403
"2001-09-24",34.88689,37.274014,34.88689,35.703747,3619400,24.007666
"2001-09-25",36.044762,36.322334,35.053432,35.291351,2656400,23.730368
"2001-09-26",36.480949,36.480949,34.815514,35.093086,2152200,23.597063
"2001-09-27",35.101017,35.997181,34.696552,35.101017,2901200,23.602381
"2001-09-28",35.370659,37.440556,35.370659,37.305737,2249000,25.084858
"2001-10-01",37.194706,37.63089,37.036095,37.23436,2742100,25.036877
"2001-10-02",37.670544,38.416023,37.400902,38.209827,2270700,25.692793
"2001-10-03",38.067078,40.44627,37.773643,39.669067,2225600,26.673998
"2001-10-04",40.049736,40.248001,39.098061,39.105991,4136300,26.295383
"2001-10-05",39.105991,39.113922,38.003632,38.701527,2448300,26.023405
"2001-10-08",38.558777,38.84428,37.821228,38.24155,1647900,25.714115
"2001-10-09",38.661873,39.399426,37.868809,38.217758,1859000,25.698112
"2001-10-10",38.209827,40.002151,38.027424,39.700787,1636500,26.695326
"2001-10-11",39.724579,40.366962,39.217018,40.010082,2483000,26.903292
"2001-10-12",39.335979,39.653206,38.067078,38.963238,1899700,26.199398
"2001-10-15",38.780834,39.09013,38.463608,38.780834,1305500,26.076744
"2001-10-16",38.780834,39.335979,38.542915,39.137714,1304700,26.316713
"2001-10-17",39.137714,39.970428,38.622223,38.622223,2104600,25.970083
"2001-10-18",38.622223,38.979099,38.265343,38.3843,1499100,25.810102
"2001-10-19",38.582569,39.098061,38.281204,38.84428,1532800,26.119396
"2001-10-22",38.463608,39.795956,38.463608,39.502522,1589000,26.562014
"2001-10-23",39.653206,40.961761,39.478729,39.669067,2110900,26.673998
"2001-10-24",39.653206,40.208351,39.653206,39.914917,1939600,26.839321
"2001-10-25",39.645275,40.937969,39.518383,40.636604,1681500,27.324585
"2001-10-26",40.44627,41.239334,40.335239,40.755562,2021300,27.404572
"2001-10-29",40.660397,40.763493,40.287655,40.287655,1852000,27.089941
"2001-10-30",40.248001,40.533504,39.962498,40.44627,2245100,27.196602
"2001-10-31",40.44627,41.144165,40.44627,40.969692,2088400,27.548555
"2001-11-01",40.961761,42.024467,40.44627,41.953091,2825700,28.209803
"2001-11-02",41.540699,42.722363,41.540699,42.54789,2687900,28.609751
"2001-11-05",42.539959,43.142685,42.539959,43.142685,3142700,29.009701
"2001-11-06",42.865112,42.865112,42.230663,42.603401,2215000,28.647097
"2001-11-07",42.563751,42.817532,42.420998,42.682709,2054400,28.700413
"2001-11-08",42.690639,43.182339,42.508236,42.595474,1790300,28.641756
"2001-11-09",42.666847,43.221992,42.468582,43.095104,938700,28.977705
"2001-11-12",43.103035,43.531288,42.54789,43.396465,2038500,29.180355
"2001-11-13",43.499565,44.015057,43.063381,43.959541,1901700,29.558977
"2001-11-14",44.728813,44.728813,43.713692,44.284698,2219600,29.777613
"2001-11-15",44.284698,45.125347,44.102295,44.411591,2555000,29.862942
"2001-11-16",44.411591,44.44331,43.650249,43.761276,1776900,29.425653
"2001-11-19",43.816792,45.180862,43.816792,45.180862,1917900,30.380198
"2001-11-20",44.808121,45.125347,44.54641,44.641579,2379900,30.017561
"2001-11-21",44.44331,44.593994,43.90403,44.395729,1172000,29.852276
"2001-11-23",44.173672,45.085693,44.173672,44.919151,470800,30.204218
"2001-11-26",44.768467,44.958805,44.55434,44.935013,1238800,30.21489
"2001-11-27",44.490894,44.728813,43.594734,44.459171,2702000,29.894934
"2001-11-28",44.459171,44.459171,43.864376,43.967472,1512700,29.564301
"2001-11-29",43.896099,44.134018,43.618526,43.935749,1294700,29.542969
"2001-11-30",44.015057,44.292629,43.753345,43.983334,1499000,29.574963
"2001-12-03",43.935749,44.308491,43.539219,43.832653,1851400,29.473661
"2001-12-04",43.832653,44.80019,43.515427,44.482964,1839000,29.910927
"2001-12-05",44.808121,46.370457,44.498825,45.981857,2454700,30.918806
"2001-12-06",45.878757,47.496609,45.624977,47.108006,2510600,31.676046
"2001-12-07",47.187313,47.488678,46.989048,47.464886,3194600,31.916004
"2001-12-10",47.266621,47.385578,46.15633,46.338734,1745800,31.158777
"2001-12-11",46.576653,46.885948,46.378387,46.624237,1786200,31.35075
"2001-12-12",46.592514,47.195244,46.275291,47.187313,1701700,31.791552
"2001-12-13",47.15559,47.163521,46.203915,46.283222,1706200,31.182436
"2001-12-14",46.195984,46.703545,45.664631,45.712215,2305500,30.797743
"2001-12-17",45.997719,46.973186,45.918411,46.719406,1644700,31.476301
"2001-12-18",46.632168,46.90974,46.386318,46.703545,1727600,31.465612
"2001-12-19",45.958065,47.068356,45.537739,46.711475,2674200,31.470955
"2001-12-20",47.25869,47.560055,46.830433,47.147659,2117500,31.764835
"2001-12-21",47.385578,47.385578,46.608376,47.369717,3597600,31.914446
"2001-12-24",47.369717,47.385578,46.711475,46.806644,611600,31.535084
"2001-12-26",46.885948,47.456955,46.790783,46.870087,1017200,31.577827
"2001-12-27",47.266621,47.456955,47.100075,47.377647,1100900,31.919802
"2001-12-28",47.504539,47.86142,47.345924,47.797974,1416300,32.202972
"2001-12-31",47.877277,47.877277,46.711475,46.711475,1531700,31.470955
"2002-01-02",47.15559,47.211105,46.092884,46.497349,3455700,31.3267
"2002-01-03",46.497349,46.870087,46.037369,46.473557,1700800,31.310684
"2002-01-04",46.354595,46.782852,46.037369,46.394249,1528000,31.257246
"2002-01-07",46.116676,46.50528,45.283958,45.40292,2238700,30.589363
"2002-01-08",45.839104,45.997719,45.244305,45.363266,1643300,30.562645
"2002-01-09",45.521877,45.791519,44.697094,44.942944,2685700,30.279457
"2002-01-10",44.942944,45.601185,44.411591,45.339474,2276100,30.54661
"2002-01-11",45.363266,45.482227,44.855705,45.133278,2041800,30.407684
"2002-01-14",45.133278,45.601185,44.831913,45.410851,1550800,30.594698
"2002-01-15",45.418781,46.394249,45.244305,46.172192,1998900,31.107645
"2002-01-16",45.997719,46.394249,45.521877,45.712215,2048000,30.797743
"2002-01-17",45.712215,46.108746,45.307751,45.775658,1458200,30.840479
"2002-01-18",45.498085,45.577393,45.252235,45.450504,1784200,30.621408
"2002-01-22",45.601185,45.878757,44.609856,44.816051,2505000,30.19397
"2002-01-23",44.332283,44.697094,44.316422,44.371937,2673400,29.894743
"2002-01-24",44.451241,44.808121,44.094364,44.371937,1788500,29.894743
"2002-01-25",44.490894,45.283958,43.816792,44.871567,1806500,30.231379
"2002-01-28",44.728813,44.958805,44.411591,44.760536,1420600,30.156563
"2002-01-29",43.221992,43.229923,40.44627,41.397945,8851000,27.891068
"2002-01-30",41.239334,42.825462,41.160027,42.762016,3423700,28.810099
"2002-01-31",42.762016,43.206131,42.54789,42.825462,3078600,28.85284
"2002-02-01",42.817532,42.912697,42.238594,42.468582,2539000,28.612396
"2002-02-04",42.468582,42.468582,41.651726,41.953091,2152000,28.265083
"2002-02-05",41.635864,43.05545,41.635864,42.44479,1827000,28.596373
"2002-02-06",42.436859,43.142685,42.428928,42.55582,2189100,28.671169
"2002-02-07",42.627193,43.269577,42.619263,42.825462,1671100,28.85284
"2002-02-08",42.666847,43.261646,42.524097,43.174408,1356600,29.087946
"2002-02-11",43.206131,43.364746,42.960281,43.253716,1080100,29.141382
"2002-02-12",43.253716,43.261646,42.706501,42.825462,1308000,28.85284
"2002-02-13",42.94442,43.499565,42.674778,42.746155,1662200,28.799412
"2002-02-14",42.928558,43.451981,42.627193,42.976143,1705000,28.954376
"2002-02-15",43.05545,43.293369,42.428928,42.428928,1186100,28.585688
"2002-02-19",42.111702,42.159286,41.358292,41.715172,1436500,28.104807
"2002-02-20",41.754826,42.508236,41.437599,42.111702,1653900,28.371958
"2002-02-21",42.349621,42.992004,41.231403,41.294846,1805400,27.821619
"2002-02-22",41.318638,41.913437,41.255196,41.770687,1631600,28.142218
"2002-02-25",41.762756,43.1982,41.477253,42.793739,2282700,28.831461
"2002-02-26",42.032398,42.151356,41.239334,41.754826,2702200,28.131519
"2002-02-27",41.59621,41.69931,40.961761,41.366222,2641500,27.869698
"2002-02-28",41.59621,42.397205,41.572418,41.80241,4143700,28.16357
"2002-03-01",41.80241,43.229923,41.58828,43.221992,3207500,29.119986
"2002-03-04",43.221992,44.689163,43.087173,44.649509,3154100,30.081755
"2002-03-05",44.451241,45.379128,44.332283,44.966736,2736900,30.295479
"2002-03-06",44.609856,45.640839,44.593994,45.577393,2063600,30.706911
"2002-03-07",45.577393,46.148399,45.204655,45.29982,2036300,30.51989
"2002-03-08",45.720146,46.671822,45.672562,46.140469,2290900,31.086262
"2002-03-11",45.648769,45.79945,44.649509,45.521877,2472000,30.669497
"2002-03-12",45.204655,45.918411,45.030178,45.918411,2205600,30.936661
"2002-03-13",45.006386,45.244305,43.689899,44.308491,3337800,29.911411
"2002-03-14",44.308491,44.609856,43.420258,43.808861,5447400,29.574116
"2002-03-15",43.69783,44.847775,43.420258,44.65744,2945600,30.14698
"2002-03-18",44.855705,45.521877,44.570202,45.498085,1430900,30.714479
"2002-03-19",45.498085,45.632908,44.855705,44.90329,2377000,30.312941
"2002-03-20",44.887428,45.585323,44.506756,45.165001,1870600,30.489605
"2002-03-21",45.204655,45.664631,45.05397,45.323612,1707000,30.596687
"2002-03-22",45.561531,45.561531,44.490894,44.808121,1668600,30.248703
"2002-03-25",44.808121,44.990524,43.539219,43.618526,2903600,29.445641
"2002-03-26",44.213322,45.442574,44.181599,45.418781,2308800,30.660938
"2002-03-27",45.363266,45.680492,45.204655,45.442574,1756200,30.676994
"2002-03-28",45.490158,46.441833,45.442574,46.211845,2035900,31.19632
"2002-04-01",45.997719,45.997719,45.093624,45.40292,1739800,30.650232
"2002-04-02",45.165001,45.363266,44.966736,44.966736,1377300,30.355772
"2002-04-03",45.085693,45.085693,43.618526,43.618526,2897000,29.445641
"2002-04-04",43.856445,44.173672,43.333023,43.618526,2461600,29.445641
"2002-04-05",43.816792,44.30056,43.69783,43.777138,1270700,29.552721
"2002-04-08",43.618526,44.55434,43.539219,44.356075,1489100,29.943548
"2002-04-09",44.364006,45.006386,44.237114,44.260906,1495700,29.879293
"2002-04-10",44.340214,45.109486,44.094364,44.816051,1684900,30.254051
"2002-04-11",44.816051,44.831913,44.134018,44.213322,1590900,29.847162
"2002-04-12",44.094364,44.768467,44.070572,44.65744,1345600,30.14698
"2002-04-15",44.649509,44.847775,43.539219,43.539219,2023000,29.392096
"2002-04-16",43.618526,43.856445,41.715172,42.230663,4943200,28.508724
"2002-04-17",42.032398,42.032398,40.477993,40.477993,4154700,27.325548
"2002-04-18",40.049736,40.961761,40.049736,40.271793,3587600,27.186342
"2002-04-19",40.248001,41.239334,40.248001,40.961761,3000800,27.652132
"2002-04-22",40.525574,40.557297,39.494591,39.73251,3415500,26.822296
"2002-04-23",39.891125,40.914177,39.700787,40.208351,2304500,27.143538
"2002-04-24",40.684189,41.239334,40.44627,40.573158,1737600,27.389801
"2002-04-25",40.406616,41.120373,40.406616,40.795216,2261500,27.539703
"2002-04-26",40.882454,40.930038,40.113182,40.113182,1761400,27.079279
"2002-04-29",39.914917,40.366962,39.518383,39.58976,2008200,26.725939
"2002-04-30",39.851471,41.239334,39.851471,40.319378,2225800,27.218475
"2002-05-01",40.08939,41.001415,39.407356,40.70005,2340700,27.475456
"2002-05-02",40.644535,40.668327,40.168697,40.248001,1368000,27.170288
"2002-05-03",40.366962,40.366962,39.447006,39.74044,1738600,26.827642
"2002-05-06",39.653206,40.335239,39.454937,39.454937,1798400,26.634918
"2002-05-07",39.811817,40.303516,39.534245,39.772163,2282100,26.849062
"2002-05-08",40.010082,41.231403,40.010082,41.19175,1976800,27.807392
"2002-05-09",41.080719,41.794479,40.826939,40.866592,2241200,27.587881
"2002-05-10",41.318638,41.477253,40.406616,40.509712,1897000,27.346956
"2002-05-13",40.707981,41.278984,40.58902,41.167957,1647400,27.791332
"2002-05-14",41.834129,42.508236,41.675518,42.428928,1720000,28.642578
"2002-05-15",42.032398,42.825462,41.913437,42.143425,2142600,28.449833
"2002-05-16",42.143425,43.729553,42.119633,43.103035,2770100,29.097651
"2002-05-17",43.182339,43.610596,42.825462,43.253716,1743000,29.199373
"2002-05-20",42.746155,42.793739,42.032398,42.04826,1335200,28.385609
"2002-05-21",41.953091,42.55582,41.516907,41.667587,1523100,28.128605
"2002-05-22",41.477253,41.881714,41.048996,41.477253,1709700,28.000116
"2002-05-23",41.493114,42.587543,41.477253,42.428928,1236400,28.642578
"2002-05-24",42.420998,42.666847,41.834129,41.873783,1013500,28.267817
"2002-05-28",41.715172,41.992744,41.556557,41.873783,1479700,28.267817
"2002-05-29",41.675518,41.881714,41.239334,41.350361,1060600,27.914463
"2002-05-30",41.350361,42.04826,40.961761,41.358292,1899900,27.919807
"2002-05-31",41.405876,42.024467,41.112442,41.175888,1865300,27.796675
"2002-06-03",41.167957,41.953091,40.937969,41.033134,1563500,27.700319
"2002-06-04",41.033134,41.635864,40.9459,41.397945,1881600,27.94659
"2002-06-05",41.223473,41.723103,41.096581,41.437599,1536900,27.973368
"2002-06-06",41.437599,41.984814,41.294846,41.564487,1854000,28.059025
"2002-06-07",40.604881,41.382084,40.44627,40.44627,2189200,27.304127
"2002-06-10",40.565228,40.763493,40.335239,40.390755,2276500,27.266663
"2002-06-11",41.033134,41.033134,40.065598,40.184559,1731900,27.127449
"2002-06-12",39.954571,40.08939,38.146381,38.780834,4073600,26.239393
"2002-06-13",38.860142,39.248741,38.027424,38.027424,2887900,25.729639
"2002-06-14",37.337456,37.496071,35.846497,37.123329,4601300,25.117912
"2002-06-17",37.551586,38.297066,37.480209,38.249481,3507800,25.879887
"2002-06-18",38.067078,38.701527,38.067078,38.146381,2334300,25.810112
"2002-06-19",37.63089,38.392231,37.210567,37.210567,1399000,25.176941
"2002-06-20",37.210567,37.416763,35.838566,35.997181,3030400,24.355957
"2002-06-21",35.370659,35.560993,34.403122,34.815514,5167800,23.55644
"2002-06-24",34.339676,35.219975,33.602127,35.085155,4246000,23.738882
"2002-06-25",35.013779,35.116879,34.101757,34.27623,3440600,23.191551
"2002-06-26",33.705223,34.268299,33.586266,34.181061,4141600,23.127155
"2002-06-27",34.339676,34.498287,33.903488,34.458633,3086300,23.314962
"2002-06-28",34.141411,34.77586,34.109688,34.537941,2962800,23.36862
"2002-07-01",34.553802,34.696552,33.308693,33.475235,3479500,22.649591
"2002-07-02",33.189732,33.697292,31.127766,32.198402,7030300,21.785675
"2002-07-03",32.166679,32.634586,31.667049,32.27771,3452700,21.839334
"2002-07-05",32.475975,34.418983,32.452183,34.117619,1650700,23.084236
"2002-07-08",34.117619,34.53001,33.142147,33.467304,3123400,22.64423
"2002-07-09",33.110424,33.150078,31.841524,32.008068,4143400,21.656895
"2002-07-10",32.158749,32.959743,31.286379,31.603603,3614200,21.383234
"2002-07-11",31.405338,32.412529,30.969152,32.103233,3600100,21.721285
"2002-07-12",32.158749,32.507698,31.643257,32.142887,2358800,21.748112
"2002-07-15",31.563951,31.881176,30.755026,31.865314,3899700,21.560307
"2002-07-16",31.524298,32.705963,31.286379,31.809801,3171700,21.522745
"2002-07-17",31.881176,32.951813,31.881176,32.793201,3100200,22.188118
"2002-07-18",25.536663,26.186975,24.783253,25.060825,22883100,16.956341
"2002-07-19",24.902212,26.052155,24.703947,25.378052,12793800,17.170979
"2002-07-22",24.98152,26.305937,24.838768,26.258352,9163000,17.766598
"2002-07-23",26.448687,28.034815,26.448687,27.447948,9363100,18.571486
"2002-07-24",27.249681,28.58996,26.96418,27.757244,7473700,18.780754
"2002-07-25",27.860342,28.074469,26.845219,27.598631,7735200,18.673435
"2002-07-26",27.915855,28.550308,27.757244,28.320318,4261700,19.161732
"2002-07-29",28.431347,29.628874,28.312387,29.430609,4708100,19.912966
"2002-07-30",29.501984,30.136435,29.137175,29.605083,3752400,20.031021
"2002-07-31",29.969893,29.969893,28.84374,29.57336,4358400,20.009552
"2002-08-01",29.660597,30.168158,28.550308,28.796158,3638600,19.483692
"2002-08-02",28.804089,29.34337,28.312387,28.70892,3214000,19.424667
"2002-08-05",28.471001,28.748573,27.487602,27.558977,5094200,18.646608
"2002-08-06",27.955509,29.541637,27.955509,28.510654,3821100,19.290514
"2002-08-07",29.731974,29.731974,28.471001,29.026146,3629400,19.639303
"2002-08-08",29.311649,30.263327,28.954769,30.104713,3470000,20.369072
"2002-08-09",29.620943,30.215742,29.271996,29.708181,2401800,20.100771
"2002-08-12",29.184759,29.486122,28.9627,29.105452,2771000,19.692959
"2002-08-13",29.105452,29.676458,28.550308,28.621683,3948200,19.365643
"2002-08-14",28.637545,29.9461,28.114122,29.787487,4477900,20.154434
"2002-08-15",29.985754,31.246725,29.779556,30.239534,2890600,20.460297
"2002-08-16",30.152296,31.000875,29.866795,30.794678,2028700,20.835903
"2002-08-19",30.794678,31.088112,30.287117,30.810539,2161900,20.846634
"2002-08-20",30.651928,30.69158,29.81921,30.009544,2674000,20.304684
"2002-08-21",30.493315,30.493315,29.57336,30.310909,2711500,20.508583
"2002-08-22",30.532967,31.730494,30.176088,31.563951,3701000,21.356394
"2002-08-23",31.563951,31.563951,30.794678,30.881916,2099800,20.894926
"2002-08-26",30.881916,31.143627,30.231604,30.905708,2319800,20.911028
"2002-08-27",31.04846,31.06432,30.366425,30.57262,2202200,20.685652
"2002-08-28",30.57262,30.57262,29.747833,29.858864,2496300,20.202726
"2002-08-29",29.858864,30.350563,29.628874,30.033337,2597400,20.32077
"2002-08-30",29.81921,30.421938,29.81921,29.954031,2026000,20.267118
"2002-09-03",29.097521,29.34337,28.518585,28.58996,3068500,19.344177
"2002-09-04",28.58996,29.69232,28.391695,29.549568,2261200,19.993452
"2002-09-05",28.867533,29.160967,28.550308,28.883394,4217200,19.542713
"2002-09-06",29.359232,30.414007,29.105452,29.954031,2780200,20.267118
"2002-09-09",29.541637,30.699511,29.34337,30.469522,2753400,20.615902
"2002-09-10",30.57262,30.604343,30.207811,30.453661,1692300,20.605177
"2002-09-11",30.731234,31.246725,30.334702,30.334702,1156400,20.586329
"2002-09-12",29.938169,30.184019,29.383024,29.470263,2237400,19.999689
"2002-09-13",29.422678,29.850933,29.224411,29.850933,1773400,20.258032
"2002-09-16",29.850933,29.882654,29.026146,29.803349,2156400,20.225729
"2002-09-17",29.922308,30.136435,28.780296,28.859602,3090300,19.585268
"2002-09-18",28.558237,28.978561,28.137915,28.367903,5066700,19.251579
"2002-09-19",27.360712,28.241013,27.360712,27.955509,4335000,18.97172
"2002-09-20",27.96344,28.471001,27.646214,28.09033,5287500,19.063213
"2002-09-23",27.757244,28.003094,27.527254,27.852411,2896000,18.901756
"2002-09-24",27.852411,28.114122,27.313128,27.479671,3044400,18.648794
"2002-09-25",27.614492,27.844481,27.225891,27.574839,3299900,18.713381
"2002-09-26",27.995163,28.542377,27.677937,28.375834,2853500,19.256962
"2002-09-27",28.21722,28.542377,27.884134,27.955509,2119500,18.97172
"2002-09-30",27.321058,27.83655,26.96418,27.574839,3286000,18.713381
"2002-10-01",27.574839,29.145105,27.297266,29.145105,2874600,19.779024
"2002-10-02",29.145105,29.145105,27.622423,27.765173,2929600,18.842548
"2002-10-03",27.773104,28.391695,27.598631,27.955509,3865100,18.97172
"2002-10-04",28.034815,28.122053,27.21796,27.305197,3694000,18.530386
"2002-10-07",27.281404,27.70966,26.773844,26.932457,3397100,18.277435
