"","BAX.Open","BAX.High","BAX.Low","BAX.Close","BAX.Volume","BAX.Adjusted"
"2013-10-14",35.730579,36.143402,35.654537,36.110809,4732400,31.372276
"2013-10-15",36.165127,36.235741,35.985878,36.002174,6624100,31.277897
"2013-10-16",36.045628,36.697449,35.915264,36.697449,7084300,31.881945
"2013-10-17",36.105377,36.599674,35.725151,36.523628,7008800,31.730934
"2013-10-18",35.931561,36.257469,35.502445,35.850082,10681100,31.145765
"2013-10-21",35.860947,35.893536,35.328625,35.442696,8407200,30.791842
"2013-10-22",35.616512,35.774036,35.420967,35.469852,8845400,30.815424
"2013-10-23",35.350353,35.616512,35.274307,35.448128,8197400,30.796551
"2013-10-24",35.719719,35.790333,35.301468,35.545898,7144000,30.881491
"2013-10-25",35.643673,35.703423,35.355785,35.573059,5468300,30.905096
"2013-10-28",36.724606,36.800652,36.040195,36.257469,9346700,31.499699
"2013-10-29",36.306355,36.328083,36.018467,36.186855,4471600,31.438343
"2013-10-30",36.186855,36.224876,35.725151,35.84465,4994600,31.141045
"2013-10-31",35.850082,36.094513,35.687126,35.779469,5670600,31.084414
"2013-11-01",35.860947,35.99131,35.573059,35.714287,6740800,31.027792
"2013-11-04",35.822922,35.9044,35.589355,35.871807,4248600,31.164631
"2013-11-05",35.866379,35.888103,35.372082,35.377514,4411700,30.735224
"2013-11-06",35.448128,35.692558,35.372082,35.513309,5765800,30.853186
"2013-11-07",35.752308,35.915264,35.426399,35.426399,5508000,30.777678
"2013-11-08",35.344921,35.437263,35.187397,35.377514,9016800,30.735224
"2013-11-11",35.415535,35.480717,35.290604,35.426399,5092200,30.777678
"2013-11-12",35.426399,35.850082,35.312332,35.795765,6905700,31.098577
"2013-11-13",35.725151,36.116241,35.714287,36.05106,7041800,31.320368
"2013-11-14",36.224876,36.740902,36.132538,36.719173,8169200,31.900818
"2013-11-15",36.876698,37.392723,36.719173,37.294949,11377700,32.401035
"2013-11-18",37.626289,37.626289,37.251495,37.381859,8029800,32.476543
"2013-11-19",37.267788,37.599133,37.186314,37.544811,8793700,32.618107
"2013-11-20",37.501358,37.648018,37.452473,37.501358,5265800,32.580357
"2013-11-21",37.539379,37.615425,37.045086,37.159153,6132100,32.283066
"2013-11-22",37.240631,37.305813,36.751766,36.816948,6616000,31.985754
"2013-11-25",36.811516,36.985332,36.719173,36.768063,6593500,31.943291
"2013-11-26",36.849537,37.055946,36.5019,36.849537,6561800,32.014065
"2013-11-27",36.534492,37.202606,36.534492,37.055946,4371600,32.193386
"2013-11-29",37.148289,37.202606,36.985332,37.180882,2657400,32.301933
"2013-12-02",37.485062,37.675175,37.023357,37.02879,6203800,32.169807
"2013-12-03",37.023357,37.034222,36.414993,36.583378,7024300,31.782833
"2013-12-04",36.241173,36.453014,35.931561,36.268333,11012400,31.936895
"2013-12-05",36.154263,36.453014,36.013035,36.230309,8575300,31.903416
"2013-12-06",36.512764,36.778923,36.469311,36.605106,6370000,32.233448
"2013-12-09",36.615971,37.007061,36.610538,36.82238,6668800,32.424786
"2013-12-10",36.768063,36.838676,36.507332,36.534492,4829100,32.171276
"2013-12-11",36.670288,36.670288,36.300922,36.376968,6102900,32.032558
"2013-12-12",36.306355,36.382401,35.985878,36.14883,5983800,31.831671
"2013-12-13",36.208584,36.322651,35.909832,35.996742,4227400,31.697746
"2013-12-16",36.13797,36.28463,35.860947,35.926128,5282300,31.635567
"2013-12-17",35.898968,35.931561,35.594784,35.605648,6076900,31.35335
"2013-12-18",35.784901,36.58881,35.752308,36.523628,8783200,32.161705
"2013-12-19",36.512764,36.621403,36.110809,36.425854,6318400,32.075611
"2013-12-20",36.892994,37.338402,36.692017,37.148289,11888600,32.711761
"2013-12-23",37.235199,37.517654,36.936447,37.425312,6550800,32.955696
"2013-12-24",37.349266,37.642586,37.27322,37.512222,2140700,33.03223
"2013-12-26",37.599133,37.751221,37.289516,37.65345,3075700,33.156593
"2013-12-27",37.65345,37.745789,37.501358,37.734928,2384600,33.228348
"2013-12-30",37.707767,37.745789,37.490494,37.615425,4191200,33.123112
"2013-12-31",37.664314,37.919609,37.620857,37.778381,3058800,33.266598
"2014-01-02",37.772949,37.848995,37.501358,37.582836,3810800,33.094418
"2014-01-03",37.691471,37.843563,37.512222,37.642586,3286700,33.147018
"2014-01-06",37.930473,37.990223,37.501358,37.707767,5819000,33.204414
"2014-01-07",37.5937,38.011951,37.436176,37.908745,6519100,33.381393
"2014-01-08",37.903313,38.049973,37.767517,38.033676,5917700,33.491405
"2014-01-09",38.120586,38.180336,37.729496,38.136883,7225500,33.582291
"2014-01-10",38.131451,38.136883,37.870724,38.028244,5714400,33.486626
"2014-01-13",37.914177,38.375881,37.914177,38.077133,7404800,33.529678
"2014-01-14",38.098858,38.202065,37.686039,37.838131,7385900,33.319218
"2014-01-15",37.903313,37.973927,37.457905,37.930473,5157500,33.400524
"2014-01-16",37.680607,38.278111,37.680607,38.055405,4779200,33.510548
"2014-01-17",38.001087,38.087997,37.762085,37.984791,5523900,33.448368
"2014-01-21",38.039108,38.098858,37.599133,37.783813,5928700,33.271389
"2014-01-22",37.816402,38.077133,37.74036,37.881588,6214200,33.357471
"2014-01-23",38.267246,38.42477,37.468765,37.47963,8218400,33.003536
"2014-01-24",37.224335,37.33297,36.561653,36.740902,7592600,32.353027
"2014-01-27",36.806084,37.12656,36.778923,36.871265,7012100,32.467827
"2014-01-28",36.941879,37.33297,36.88213,37.208038,5470700,32.764378
"2014-01-29",37.1157,37.539379,36.941879,37.153721,6681300,32.716553
"2014-01-30",37.349266,37.7132,37.175449,37.626289,6947100,33.132675
"2014-01-31",37.27322,37.36013,37.072243,37.099403,8117800,32.668713
"2014-02-03",37.12656,37.202606,36.089081,36.14883,8860500,31.831671
"2014-02-04",36.203152,36.431286,36.089081,36.366104,4999000,32.022999
"2014-02-05",36.273766,36.719173,36.219444,36.556221,4839400,32.190407
"2014-02-06",36.686584,36.757198,36.414993,36.44215,6553700,32.089954
"2014-02-07",36.550789,37.050514,36.469311,36.88213,5663100,32.47739
"2014-02-10",36.811516,37.148289,36.746334,37.099403,3843200,32.668713
"2014-02-11",37.099403,37.854427,37.023357,37.724064,4386700,33.218761
"2014-02-12",37.838131,37.925041,37.512222,37.544811,4631400,33.060932
"2014-02-13",37.457905,37.669746,37.27322,37.620857,4173700,33.127895
"2014-02-14",37.41988,37.648018,37.387291,37.523087,4533400,33.041801
"2014-02-18",37.724064,37.810974,37.490494,37.637154,4332900,33.142246
"2014-02-19",37.485062,38.039108,37.485062,37.544811,4603200,33.060932
"2014-02-20",37.533951,37.848995,37.528519,37.669746,4727300,33.170944
"2014-02-21",37.691471,37.995655,37.550243,37.637154,7189800,33.142246
"2014-02-24",37.74036,38.10429,37.724064,37.74036,4830700,33.233128
"2014-02-25",37.734928,37.734928,37.251495,37.294949,4704400,32.840908
"2014-02-26",37.278652,37.870724,37.224335,37.5937,7503500,33.103973
"2014-02-27",37.561108,37.745789,36.96904,37.41988,6653300,32.950924
"2014-02-28",37.47963,37.876156,37.354698,37.751221,7114300,33.24268
"2014-03-03",37.430744,37.539379,37.083107,37.41988,5227100,32.950924
"2014-03-04",37.675175,37.724064,37.47963,37.495926,6783500,33.017887
"2014-03-05",37.229767,37.256927,36.76263,36.903858,7865300,32.926815
"2014-03-06",36.936447,36.985332,36.664856,36.702877,5940100,32.74749
"2014-03-07",36.82238,36.88213,36.605106,36.664856,7912800,32.713562
"2014-03-10",36.664856,36.854969,36.398697,36.768063,6478800,32.80566
"2014-03-11",36.757198,37.083107,36.561653,36.800652,5651100,32.83474
"2014-03-12",36.67572,36.88213,36.615971,36.730038,4008500,32.771732
"2014-03-13",36.811516,36.844105,36.338947,36.376968,3218600,32.456707
"2014-03-14",36.290058,36.52906,36.089081,36.116241,4984600,32.224072
"2014-03-17",36.040195,36.469311,36.034763,36.121674,5006900,32.22892
"2014-03-18",36.19772,36.686584,36.159695,36.561653,6526100,32.62149
"2014-03-19",36.615971,36.90929,36.507332,36.621403,4897600,32.674805
"2014-03-20",36.550789,36.860401,36.414993,36.849537,5651500,32.878353
"2014-03-21",37.110268,37.284084,36.621403,36.778923,8354400,32.815346
"2014-03-24",36.800652,36.860401,36.127106,36.317219,6522100,32.4034
"2014-03-25",36.404129,37.164585,36.371536,37.148289,7679100,33.144905
"2014-03-26",37.289516,38.430202,37.148289,38.066269,15005800,33.963963
"2014-03-27",41.108093,41.108093,39.483974,39.543728,36804700,35.282188
"2014-03-28",39.777294,40.05975,39.342747,39.570885,12232700,35.306427
"2014-03-31",39.614342,40.081478,39.429657,39.967407,6646000,35.660206
"2014-04-01",40.124931,40.168388,39.614342,40.016296,6544000,35.703831
"2014-04-02",40,40,39.652363,39.755569,6022600,35.471203
"2014-04-03",39.896793,39.923954,39.543728,39.864204,6168600,35.568134
"2014-04-04",39.983704,40.260727,39.56002,39.614342,6128100,35.345196
"2014-04-07",39.565453,40.016296,39.359043,39.37534,5842200,35.13195
"2014-04-08",39.473114,39.60891,39.212383,39.272133,4269800,35.03986
"2014-04-09",39.413361,39.918522,39.223248,39.896793,6607500,35.597214
"2014-04-10",39.918522,39.923954,39.027702,39.250408,5594200,35.020485
"2014-04-11",39.125477,39.598045,39.087452,39.098316,4854900,34.884777
"2014-04-14",39.321022,39.652363,39.179794,39.521999,4043700,35.262798
"2014-04-15",39.532864,39.91309,39.179794,39.847908,5492900,35.553589
"2014-04-16",40.179249,40.255295,39.722977,39.896793,7327500,35.597214
"2014-04-17",39.934818,40.195545,39.331886,39.549156,7839500,35.287037
"2014-04-21",39.391636,39.809887,39.364475,39.733841,4281000,35.451817
"2014-04-22",39.70668,39.858772,39.293861,39.31559,5891200,35.078644
"2014-04-23",39.391636,39.489407,39.196091,39.239544,4427200,35.010784
"2014-04-24",39.424225,39.576317,39.25584,39.272133,4937700,35.03986
"2014-04-25",39.244976,39.418793,39.054863,39.282997,3557700,35.049564
"2014-04-28",39.435089,39.918522,39.239544,39.809887,5612600,35.519661
"2014-04-29",39.885933,39.91309,39.60891,39.61977,3378200,35.350048
"2014-04-30",39.652363,39.722977,39.25584,39.538296,5037300,35.27734
"2014-05-01",39.570885,40.53775,39.570885,40.407387,9428400,36.05278
"2014-05-02",40.901684,40.91798,40.385658,40.581207,15166500,36.20787
"2014-05-05",40.467136,40.554047,40.065182,40.472569,8005700,36.110939
"2014-05-06",40.445412,40.717003,40.173817,40.179249,5097900,35.849236
"2014-05-07",40.249863,40.668114,40.076046,40.5975,5346400,36.222397
"2014-05-08",40.543182,40.966866,40.467136,40.646389,4152300,36.266018
"2014-05-09",40.488865,40.798481,40.287888,40.77132,2681600,36.377476
"2014-05-12",40.858231,41.026615,40.749592,40.939705,3231800,36.527725
"2014-05-13",41.010319,41.216728,40.847366,40.961433,3929700,36.547108
"2014-05-14",40.934277,41.102661,40.841934,40.983162,3959000,36.566502
"2014-05-15",40.787617,40.988594,40.358501,40.510593,5703600,36.144859
"2014-05-16",40.483433,40.765888,40.450844,40.543182,5491700,36.173927
"2014-05-19",40.467136,40.673546,40.29332,40.554047,3279500,36.183624
"2014-05-20",40.662682,40.711571,40.179249,40.29332,4054800,35.951004
"2014-05-21",40.385658,40.602932,39.934818,40.39109,3001700,36.038235
"2014-05-22",40.315044,40.602932,40.23357,40.488865,2835600,36.125481
"2014-05-23",40.483433,40.592068,40.331341,40.505161,2586900,36.140011
"2014-05-27",40.613796,40.613796,40.168388,40.282455,3241400,35.941303
"2014-05-28",40.456272,40.592068,40.076046,40.358501,3497700,36.009163
"2014-05-29",40.445412,40.521454,40.342205,40.412819,2414400,36.057617
"2014-05-30",40.315044,40.494297,40.298752,40.418251,4516300,36.062469
"2014-06-02",40.418251,40.548615,40.23357,40.320477,4600600,35.975224
"2014-06-03",40.271591,40.526886,40.05975,40.195545,6432200,35.863773
"2014-06-04",39.565453,39.760998,39.429657,39.652363,7614500,35.842808
"2014-06-05",39.799023,40.206409,39.636066,40.14666,7842200,36.289619
"2014-06-06",40.195545,40.309616,40.010864,40.08691,4236800,36.235607
"2014-06-09",40.070614,40.14666,39.820751,40,3514800,36.157047
"2014-06-10",40,40.065182,39.750137,40.054317,3786200,36.206146
"2014-06-11",39.972839,40.027161,39.695816,39.793591,3198700,35.970463
"2014-06-12",39.793591,39.815319,39.549156,39.652363,4417400,35.842808
"2014-06-13",39.717545,39.831612,39.657795,39.717545,3267900,35.90173
"2014-06-16",39.842476,40.282455,39.750137,39.799023,3747700,35.975384
"2014-06-17",39.690384,39.885933,39.587181,39.744705,3086900,35.926277
"2014-06-18",39.750137,40.119499,39.701248,40.08691,2930600,36.235607
"2014-06-19",40.076046,40.211842,40.010864,40.135796,3590500,36.279797
"2014-06-20",40.152092,40.195545,39.994568,40.081478,5599400,36.230694
"2014-06-23",40.114067,40.23357,40.010864,40.065182,3657800,36.215973
"2014-06-24",39.951115,40.08691,39.831612,39.885933,4237000,36.053944
"2014-06-25",39.94025,40.195545,39.885933,40.152092,4577200,36.294529
"2014-06-26",40.092342,40.114067,39.521999,39.777294,4775000,35.955742
"2014-06-27",39.668659,39.744705,39.435089,39.56002,3834800,35.759335
"2014-06-30",39.641499,39.652363,39.120045,39.272133,5492200,35.499104
"2014-07-01",39.451385,40.190113,39.451385,40.065182,5353000,36.215973
"2014-07-02",40.14666,40.738728,39.847908,40.733295,5546100,36.819897
"2014-07-03",40.782185,40.869091,40.478001,40.673546,2557100,36.765884
"2014-07-07",40.646389,40.852798,40.483433,40.673546,2961200,36.765884
"2014-07-08",40.602932,41.042912,40.483433,40.945137,4962000,37.011383
"2014-07-09",40.814774,41.309071,40.814774,41.184139,4638700,37.227421
"2014-07-10",40.972298,41.705593,40.820206,41.689301,6090300,37.684048
"2014-07-11",41.586094,41.716457,41.330799,41.60239,3524500,37.605488
"2014-07-14",41.673004,41.901142,41.504616,41.711025,3770300,37.70369
"2014-07-15",41.776207,41.825096,41.591526,41.694733,4469700,37.688961
"2014-07-16",41.825096,41.873981,41.482891,41.607822,3729600,37.610405
"2014-07-17",41.385117,41.95546,41.249321,41.417709,4721000,37.438549
"2014-07-18",41.569798,41.586094,41.032047,41.564365,5383000,37.571117
"2014-07-21",41.406845,41.45573,41.102661,41.341663,3896100,37.369808
"2014-07-22",41.477459,41.906574,41.390549,41.754482,3521200,37.742966
"2014-07-23",41.971756,41.993481,41.591526,41.738186,3992200,37.728226
"2014-07-24",41.743618,41.982616,41.624119,41.825096,4283600,37.806797
"2014-07-25",41.863117,41.917435,41.401413,41.634979,2993200,37.634949
"2014-07-28",41.553505,41.683868,41.390549,41.537209,3299200,37.546577
"2014-07-29",41.596958,41.792503,41.461163,41.466595,3414100,37.482746
"2014-07-30",41.732754,41.933731,41.037479,41.330799,5377700,37.359989
"2014-07-31",40.966866,41.102661,40.478001,40.570343,6280300,36.672596
"2014-08-01",40.554047,40.999458,40.401955,40.722435,4234300,36.81007
"2014-08-04",40.53775,40.738728,40.195545,40.695274,5205600,36.78553
"2014-08-05",40.782185,40.901684,40.407387,40.445412,3408400,36.559662
"2014-08-06",40.228138,40.592068,40.222706,40.456272,3483100,36.569481
"2014-08-07",40.494297,40.5975,39.94025,40.070614,2840400,36.220875
"2014-08-08",40.070614,40.369366,39.793591,40.141228,4002100,36.284706
"2014-08-11",40.287888,40.722435,40.228138,40.304184,2968600,36.431999
"2014-08-12",40.315044,40.548615,40.135796,40.342205,2693700,36.466377
"2014-08-13",40.570343,40.738728,40.429115,40.717003,2745800,36.805164
"2014-08-14",40.858231,40.858231,40.499729,40.602932,2944400,36.702049
"2014-08-15",40.733295,40.874523,40.195545,40.418251,6775900,36.535107
"2014-08-18",40.613796,40.939705,40.532318,40.852798,1956400,36.92791
"2014-08-19",40.934277,40.988594,40.668114,40.809341,2547500,36.88863
"2014-08-20",40.809341,40.961433,40.575775,40.874523,2567200,36.947559
"2014-08-21",41.450298,41.466595,41.102661,41.173275,3869000,37.217602
"2014-08-22",41.048344,41.140686,40.706139,40.760456,4158200,36.844437
"2014-08-25",40.907116,41.070072,40.858231,40.956001,2101100,37.02121
"2014-08-26",41.042912,41.097229,40.934277,41.026615,2060900,37.085026
"2014-08-27",41.026615,41.091797,40.749592,40.923412,2995100,36.991741
"2014-08-28",40.798481,40.841934,40.53775,40.689842,2954600,36.780617
"2014-08-29",40.673546,40.820206,40.488865,40.727867,3203300,36.814983
"2014-09-02",40.711571,40.793049,40.287888,40.353069,3504100,36.476192
"2014-09-03",40.266159,40.407387,40.130363,40.179249,4025700,36.793205
"2014-09-04",40.277023,40.5975,39.989136,40.038021,4390700,36.663876
"2014-09-05",40.114067,40.467136,39.929386,40.304184,3137600,36.907608
"2014-09-08",40.195545,40.548615,40.195545,40.315044,2993800,36.917549
"2014-09-09",40.418251,40.472569,40.076046,40.342205,3555500,36.942425
"2014-09-10",40.418251,40.928844,40.282455,40.89082,5304100,37.444801
"2014-09-11",40.695274,40.928844,40.548615,40.787617,3390200,37.3503
"2014-09-12",40.765888,40.934277,40.450844,40.575775,3887600,37.156311
"2014-09-15",40.5975,40.5975,40.239002,40.494297,2971900,37.081699
"2014-09-16",40.461704,40.814774,40.347637,40.733295,2851500,37.300556
"2014-09-17",40.467136,40.467136,39.413361,39.46225,10681100,36.136627
"2014-09-18",39.598045,39.782726,39.304726,39.70668,5834300,36.360455
"2014-09-19",39.902225,39.907658,39.293861,39.4025,5214400,36.081917
"2014-09-22",39.326454,39.364475,38.978817,39.147202,4046800,35.848133
"2014-09-23",38.929928,39.092884,38.837589,38.957088,3843000,35.674042
"2014-09-24",38.853886,39.244976,38.853886,39.196091,3474800,35.892899
"2014-09-25",39.043999,39.049431,38.669201,38.718086,3245300,35.455181
"2014-09-26",38.908203,39.397068,38.87561,39.261272,6594000,35.952591
"2014-09-29",38.913635,39.244976,38.843021,39.043999,3008100,35.753624
"2014-09-30",39.038567,39.120045,38.837589,38.984249,4595800,35.698906
"2014-10-01",38.707226,38.946224,38.587723,38.843021,5009300,35.56958
"2014-10-02",38.897339,38.93536,38.462791,38.864746,4123100,35.58947
"2014-10-03",39.141769,39.652363,39.141769,39.603477,5610400,36.265957
"2014-10-06",39.858772,39.951115,39.386204,39.511135,3612900,36.181389
"2014-10-07",39.386204,39.424225,38.881042,38.881042,3496900,35.604408
"2014-10-08",39.033134,39.744705,38.881042,39.744705,4408800,36.395279
"2014-10-09",39.614342,39.788158,38.951656,39.005974,4950800,35.718807
"2014-10-10",39.02227,39.288429,38.701794,38.701794,4402300,35.440258
"2014-10-13",38.620316,38.690929,37.821835,37.838131,4776400,34.649372
"2014-10-14",37.979359,38.223793,37.327538,37.403584,7363200,34.25145
"2014-10-15",37.110268,37.186314,36.214016,37.121128,8450000,33.992802
"2014-10-16",36.393265,37.577404,36.393265,37.034222,10618800,33.913223
"2014-10-17",37.12656,37.343834,36.05106,36.523628,11965300,33.44566
"2014-10-20",36.545357,36.90929,36.290058,36.903858,5878800,33.793839
"2014-10-21",36.963608,37.376427,36.871265,37.289516,6404600,34.147003
"2014-10-22",37.447041,37.463337,37.104836,37.137424,5951900,34.007732
"2014-10-23",37.468765,37.734928,37.452473,37.533951,3942600,34.370838
"2014-10-24",37.669746,37.979359,37.555676,37.930473,3039300,34.733925
"2014-10-27",37.979359,38.120586,37.80011,37.941338,2848300,34.743885
"2014-10-28",37.973927,38.196632,37.848995,38.196632,3484000,34.977661
"2014-10-29",38.131451,38.381313,38.033676,38.245518,5439000,35.022427
"2014-10-30",38.158611,38.158611,37.751221,38.055405,6602100,34.848339
"2014-10-31",38.462791,38.48452,37.941338,38.098858,5944500,34.88813
"2014-11-03",38.093426,38.093426,37.707767,37.848995,5924100,34.659325
"2014-11-04",37.539379,37.696903,37.02879,37.180882,15038300,34.047523
"2014-11-05",37.246063,38.636612,37.148289,38.511677,15039800,35.266171
"2014-11-06",38.565998,38.984249,38.381313,38.891907,8744300,35.614353
"2014-11-07",38.707226,38.772408,38.283543,38.354156,7670300,35.121918
"2014-11-10",38.370449,38.441063,38.153179,38.365021,4930500,35.13187
"2014-11-11",38.457359,38.565998,38.25095,38.435635,3136100,35.196526
"2014-11-12",38.468224,38.7887,38.305267,38.745247,4056000,35.480045
"2014-11-13",38.799564,39.244976,38.745247,39.152634,5367400,35.853107
"2014-11-14",38.957088,39.130909,38.804996,38.973385,3947600,35.68895
"2014-11-17",38.864746,39.147202,38.810429,39.10918,3083400,35.813309
"2014-11-18",39.223248,39.445953,39.049431,39.424225,3851900,36.101814
"2014-11-19",39.380772,39.511135,39.217815,39.359043,4027000,36.042118
"2014-11-20",39.234112,39.293861,38.891907,39.103748,6131800,35.808334
"2014-11-21",39.543728,39.56002,39.282997,39.348179,3954800,36.032173
"2014-11-24",39.483974,39.483974,39.277565,39.348179,4010400,36.032173
"2014-11-25",39.348179,39.445953,39.244976,39.348179,5247700,36.032173
"2014-11-26",39.440521,39.440521,39.266705,39.326454,2541500,36.012283
"2014-11-28",39.554588,39.760998,39.46225,39.652363,2136100,36.310722
"2014-12-01",39.722977,39.831612,39.413361,39.581749,3557500,36.246052
"2014-12-02",39.777294,40.054317,39.60891,40.027161,4796900,36.653931
"2014-12-03",39.712112,40.114067,39.614342,40.048885,5665800,37.156528
"2014-12-04",39.864204,39.989136,39.663227,39.961979,3975800,37.075901
"2014-12-05",39.885933,40.423683,39.777294,40.315044,5020200,37.403473
"2014-12-08",40.298752,40.488865,40.076046,40.260727,3434200,37.353085
"2014-12-09",39.929386,40.108635,39.695816,40.081478,4015200,37.186771
"2014-12-10",39.91309,40.130363,39.494839,39.521999,4928700,36.667698
"2014-12-11",39.994568,39.994568,39.570885,39.712112,4492900,36.844082
"2014-12-12",39.4025,39.440521,38.984249,38.984249,6080000,36.168781
"2014-12-15",39.136337,39.299294,38.587723,38.620316,5752200,35.831131
"2014-12-16",38.593155,39.16893,38.419338,38.419338,5547800,35.644672
"2014-12-17",38.479088,39.407932,38.375881,39.25584,4763500,36.420765
"2014-12-18",39.755569,40.239002,39.598045,40.23357,4948600,37.327877
"2014-12-19",40.23357,40.613796,39.85334,40.456272,6844100,37.534492
"2014-12-22",40.184681,40.841934,40.184681,40.575775,4193000,37.645378
"2014-12-23",40.847366,40.896252,40.385658,40.461704,4205900,37.539536
"2014-12-24",40.320477,40.619228,40.244431,40.43998,1574200,37.519382
"2014-12-26",40.407387,40.5975,40.342205,40.499729,1652200,37.574818
"2014-12-29",40.315044,40.586639,40.29332,40.412819,2286100,37.494183
"2014-12-30",40.407387,40.521454,40.168388,40.206409,2580100,37.302681
"2014-12-31",40.130363,40.488865,39.793591,39.809887,2693700,36.934795
"2015-01-02",39.983704,40.211842,39.592613,39.820751,3964500,36.944878
"2015-01-05",39.380772,39.483974,38.647472,38.832157,6754900,36.027679
"2015-01-06",38.957088,39.130909,38.517109,38.625748,6930000,35.836182
"2015-01-07",38.951656,39.027702,38.517109,38.810429,6065300,36.007519
"2015-01-08",39.261272,39.902225,39.239544,39.815319,5669100,36.939835
"2015-01-09",39.777294,39.902225,39.261272,39.31559,4221200,36.4762
"2015-01-12",39.478546,39.603477,39.179794,39.500271,4674200,36.647533
"2015-01-13",39.728409,40.14666,38.891907,39.092884,5311600,36.269573
"2015-01-14",38.826725,38.973385,38.565998,38.962521,4985400,36.148628
"2015-01-15",39.174362,39.277565,38.685497,38.826725,3731800,36.022636
"2015-01-16",38.810429,39.147202,38.479088,39.114613,4149200,36.28973
"2015-01-20",39.445953,39.456818,38.799564,39.005974,5047100,36.188942
"2015-01-21",39.016838,39.152634,38.745247,38.761543,5576200,35.962162
"2015-01-22",39.043999,39.266705,38.587723,39.250408,5022600,36.415726
"2015-01-23",39.16893,39.217815,38.772408,38.799564,3247100,35.99744
"2015-01-26",38.794132,38.870178,38.408474,38.500816,8382000,35.720268
"2015-01-27",38.354156,38.604019,38.04454,38.381313,5441800,35.609386
"2015-01-28",38.598587,38.647472,38.109722,38.109722,8207100,35.357422
"2015-01-29",38.718086,39.054863,38.169472,38.772408,9036900,35.97224
"2015-01-30",38.587723,39.038567,38.131451,38.1912,10089000,35.433018
"2015-02-02",38.223793,38.326996,37.582836,38.316132,5441900,35.548908
"2015-02-03",38.375881,38.517109,37.821835,38.267246,5848300,35.503559
"2015-02-04",38.055405,38.42477,37.968494,38.060837,4705900,35.31205
"2015-02-05",38.565998,39.011406,38.403042,38.761543,6125900,35.962162
"2015-02-06",38.680065,38.891907,38.468224,38.549702,5213800,35.765621
"2015-02-09",38.359589,38.511677,37.658882,37.870724,6066200,35.135677
"2015-02-10",38.10429,38.212929,37.843563,38.147747,3660600,35.392693
"2015-02-11",38.109722,38.332428,37.490494,37.854427,5275700,35.120567
"2015-02-12",37.925041,38.093426,37.789246,38.066269,3860700,35.317097
"2015-02-13",37.887016,38.278111,37.74036,38.234653,3999000,35.473324
"2015-02-17",37.984791,38.066269,37.724064,37.908745,5919500,35.170948
"2015-02-18",37.47963,37.47963,36.865833,37.153721,10539900,34.470459
"2015-02-19",37.039654,37.066811,36.577946,36.621403,10845100,33.976585
"2015-02-20",36.556221,36.914719,35.81749,36.88213,19788500,34.218475
"2015-02-23",36.958176,37.533951,36.903858,37.284084,7395600,34.591404
"2015-02-24",37.284084,37.550243,37.21347,37.512222,8988100,34.803074
"2015-02-25",37.47963,37.582836,37.27322,37.403584,5560500,34.702278
"2015-02-26",37.316677,37.561108,37.224335,37.300381,4364600,34.606522
"2015-02-27",37.354698,37.718632,37.278652,37.561108,6061100,34.848427
"2015-03-02",37.561108,38.039108,37.512222,38.001087,6627700,35.256626
"2015-03-03",37.887016,37.914177,37.544811,37.707767,4455700,34.984489
"2015-03-04",37.707767,37.805542,37.414448,37.615425,4009800,34.898815
"2015-03-05",37.751221,37.816402,37.457905,37.5937,3744500,34.878666
"2015-03-06",37.425312,37.436176,36.708309,36.789787,7265800,34.132809
"2015-03-09",36.724606,36.898426,36.507332,36.773491,5373300,34.606831
"2015-03-10",36.594242,36.990765,36.518196,36.773491,6968300,34.606831
"2015-03-11",36.931015,36.931015,36.333515,36.398697,6679300,34.254116
"2015-03-12",36.474743,36.621403,36.35524,36.393265,6117200,34.249008
"2015-03-13",36.387833,36.64856,36.262901,36.58881,7141400,34.433037
"2015-03-16",36.806084,37.197174,36.800652,37.170017,5460700,34.980003
"2015-03-17",36.996197,37.403584,36.90929,37.191742,6266000,35.000443
"2015-03-18",37.093971,37.414448,36.681152,37.235199,8128700,35.041332
"2015-03-19",37.197174,37.284084,36.800652,36.925583,8700100,34.749966
"2015-03-20",37.137424,37.327538,36.838676,37.034222,12609500,34.852211
"2015-03-23",37.034222,37.582836,36.96904,37.392723,7451400,35.189575
"2015-03-24",37.294949,37.430744,37.153721,37.208038,7361000,35.015778
"2015-03-25",37.186314,37.468765,36.963608,37.012493,6207800,34.831749
"2015-03-26",36.936447,37.284084,36.827812,36.947311,6112400,34.77042
"2015-03-27",37.142857,37.27322,36.936447,37.235199,3893100,35.041332
"2015-03-30",37.376427,37.398151,37.093971,37.349266,4841200,35.148682
"2015-03-31",37.197174,37.381859,37.099403,37.208038,5482100,35.015778
"2015-04-01",37.045086,37.104836,36.523628,36.686584,7211100,34.525043
"2015-04-02",36.664856,37.072243,36.453014,36.936447,4774600,34.760189
"2015-04-06",37.017925,37.387291,36.806084,37.278652,4122300,35.082233
"2015-04-07",37.267788,37.832699,37.240631,37.664314,5838300,35.445179
"2015-04-08",37.664314,37.859859,37.555676,37.751221,5346600,35.526955
"2015-04-09",37.745789,38.131451,37.620857,38.10429,6593900,35.85923
"2015-04-10",38.028244,38.343292,37.930473,38.332428,4562300,36.073917
"2015-04-13",38.359589,38.359589,37.925041,37.952198,5710700,35.716095
"2015-04-14",37.767517,38.077133,37.664314,38.011951,6542300,35.772327
