"","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"2002-07-08",22.29776,22.564569,22.000456,22.553135,5360200,10.848212
"2002-07-09",22.46928,22.522642,22.088121,22.168165,3413800,10.663041
"2002-07-10",22.373991,22.373991,21.230516,21.314371,5559300,10.252357
"2002-07-11",21.154285,21.158096,20.353851,20.353851,8242500,9.790342
"2002-07-12",20.376722,20.487257,20.06036,20.224258,6933600,9.728004
"2002-07-15",19.057915,20.048925,18.924509,19.763058,6613700,9.506164
"2002-07-16",19.572477,19.862158,19.233246,19.534361,6831500,9.396162
"2002-07-17",19.743999,20.13278,19.60297,19.763058,5147400,9.506164
"2002-07-18",19.763058,19.930767,19.309479,19.370464,5156600,9.317327
"2002-07-19",19.324724,19.324724,18.375641,18.676756,5736700,8.983646
"2002-07-22",18.486177,18.768234,17.437992,17.685743,6789000,8.50696
"2002-07-23",17.628571,18.055468,17.255035,17.434179,7263900,8.385962
"2002-07-24",17.476107,18.310844,17.056833,18.211742,8130700,8.759973
"2002-07-25",18.08596,18.18125,17.262659,17.559961,5759200,8.446462
"2002-07-26",17.655251,18.101206,17.548527,18.101206,4306800,8.706804
"2002-07-29",18.348959,19.137957,18.268917,19.134146,4496800,9.203655
"2002-07-30",19.229435,19.31329,18.619581,19.099842,5725400,9.187155
"2002-07-31",19.103653,19.724941,18.886393,19.724941,4186700,9.487826
"2002-08-01",19.477188,19.553419,18.726307,18.7568,5406900,9.022151
"2002-08-02",18.7568,18.867334,18.169815,18.547161,5628800,8.921315
"2002-08-05",18.547161,18.863523,17.72386,17.72386,4774100,8.525297
"2002-08-06",17.857265,18.894016,17.857265,18.482365,3820400,8.890143
"2002-08-07",18.676756,18.692001,18.234612,18.627205,4121600,9.137798
"2002-08-08",18.714872,19.439072,18.669132,19.439072,3298600,9.536071
"2002-08-09",19.362841,19.831665,18.958813,19.736376,3395100,9.681918
"2002-08-12",19.736376,19.751621,19.355217,19.717318,2971400,9.672565
"2002-08-13",19.713507,19.713507,19.290421,19.290421,4203500,9.463153
"2002-08-14",19.553419,19.972694,19.229435,19.923143,3510300,9.773538
"2002-08-15",20.1061,20.182331,19.854534,19.976505,3544400,9.799714
"2002-08-16",19.881216,19.953636,19.641087,19.755434,3034600,9.691266
"2002-08-19",19.82023,20.06036,19.610594,19.930767,2843900,9.777279
"2002-08-20",19.919333,19.919333,19.404768,19.60297,2133700,9.61647
"2002-08-21",19.690638,19.797361,19.31329,19.770679,2921300,9.698748
"2002-08-22",19.82023,20.189955,19.705883,20.121346,4791700,9.870768
"2002-08-23",20.1061,20.109911,19.686825,19.74781,2466600,9.687525
"2002-08-26",19.82023,19.858347,19.511492,19.81642,2805600,9.721186
"2002-08-27",20.014622,20.182331,19.732565,19.763058,3273700,9.695003
"2002-08-28",19.362841,19.705883,19.320913,19.629652,3853700,9.629561
"2002-08-29",19.553419,19.667767,19.256117,19.648708,4874600,9.638915
"2002-08-30",19.683014,20.250938,19.622028,20.041302,8629700,9.831502
"2002-09-03",20.041302,20.27762,19.766869,20.087042,11410700,9.853941
"2002-09-04",20.182331,20.182331,19.332348,19.705883,12144200,9.666958
"2002-09-05",19.591536,19.808796,19.362841,19.667767,9772800,9.648257
"2002-09-06",19.801172,19.91552,19.496246,19.564854,8408500,9.597775
"2002-09-09",19.522926,19.622028,19.305666,19.538174,5935000,9.584686
"2002-09-10",19.591536,19.873592,19.572477,19.862158,8706800,9.743619
"2002-09-11",19.953636,20.087042,19.934578,19.995564,4886900,9.809064
"2002-09-12",19.995564,20.010809,19.736376,19.873592,6333500,9.74923
"2002-09-13",19.629652,19.896461,19.610594,19.801172,3738800,9.713705
"2002-09-16",19.496246,19.774492,19.45813,19.774492,4992100,9.700617
"2002-09-17",19.515305,19.572477,19.038857,19.038857,6918900,9.339739
"2002-09-18",19.038857,19.355217,18.699625,19.183697,5236400,9.410793
"2002-09-19",18.993116,19.309479,18.878769,18.996929,5132200,9.319175
"2002-09-20",19.038857,19.107464,18.600525,18.600525,7169700,9.124708
"2002-09-23",18.604336,18.749176,18.219366,18.467119,6389200,9.059266
"2002-09-24",18.37183,18.37183,17.956366,18.017351,5748200,8.83863
"2002-09-25",18.105019,18.436626,17.826773,18.310844,5467500,8.982605
"2002-09-26",18.467119,18.852089,18.409945,18.745363,7251800,9.195765
"2002-09-27",18.650074,18.90164,18.18125,18.188873,6335400,8.922771
"2002-09-30",17.998295,17.998295,17.48373,17.62476,6699300,8.646038
"2002-10-01",17.533281,18.337524,17.502789,18.337524,8308600,8.995692
"2002-10-02",18.337524,18.718683,17.952555,18.028786,5053000,8.844234
"2002-10-03",18.047844,18.638639,17.933496,18.531916,6514600,9.091053
"2002-10-04",18.531916,18.714872,17.761976,17.895382,4887700,8.778793
"2002-10-07",18.105019,18.314655,17.510412,17.514223,6310500,8.591816
"2002-10-08",17.742918,17.792469,17.255035,17.708614,6080400,8.687175
"2002-10-09",17.514223,17.704802,16.999659,17.02253,4967400,8.350605
"2002-10-10",17.02253,17.365572,16.782398,17.331266,8797300,8.502063
"2002-10-11",17.399876,17.647629,17.293152,17.437992,7551100,8.554419
"2002-10-14",17.437992,18.116453,17.350325,18.044033,4041300,8.851718
"2002-10-15",18.219366,18.448061,18.200308,18.390886,4851500,9.021871
"2002-10-16",18.390886,18.547161,18.143133,18.310844,4151800,8.982605
"2002-10-17",18.772045,18.844465,18.512857,18.779669,5698100,9.212589
"2002-10-18",18.676756,18.8559,18.345148,18.642452,3625200,9.145276
"2002-10-21",18.585278,18.657698,18.261293,18.520481,4216600,9.085443
"2002-10-22",18.162191,18.219366,17.685743,17.990671,7377700,8.82554
"2002-10-23",17.990671,18.37183,17.800091,18.276539,6024500,8.965777
"2002-10-24",18.524292,18.535727,17.895382,17.994482,5144500,8.827413
"2002-10-25",18.078337,18.333714,17.746729,18.097395,5701800,8.877897
"2002-10-28",18.314655,18.68819,18.032598,18.318466,4294800,8.986344
"2002-10-29",18.105019,18.105019,17.502789,17.815338,5782300,8.739529
"2002-10-30",18.124077,18.82922,18.124077,18.741552,10072700,9.193894
"2002-10-31",19.019798,19.054102,18.352772,18.486177,10491700,9.26639
"2002-11-01",18.486177,18.714872,18.22699,18.39851,8694000,9.222446
"2002-11-04",18.486177,18.486177,17.952555,18.177439,5419000,9.111629
"2002-11-05",18.333714,18.608147,18.146946,18.467119,4619300,9.256837
"2002-11-06",18.714872,18.772045,18.131699,18.676756,5974600,9.361919
"2002-11-07",18.676756,18.810162,18.509047,18.752987,6161700,9.400132
"2002-11-08",18.82922,19.012175,18.619581,18.764421,4344900,9.405861
"2002-11-11",18.695814,18.791103,18.234612,18.32609,3182400,9.186143
"2002-11-12",18.390886,18.448061,18.158381,18.265104,4028700,9.155575
"2002-11-13",18.219366,18.333714,17.586643,17.761976,4578900,8.903374
"2002-11-14",17.990671,18.409945,17.857265,18.387075,6581200,9.216711
"2002-11-15",18.387075,18.634829,18.348959,18.581467,5028300,9.314154
"2002-11-18",18.676756,18.863523,18.516668,18.863523,3393600,9.455537
"2002-11-19",18.890203,19.00074,18.509047,18.562408,4752600,9.304601
"2002-11-20",18.676756,18.894016,18.577654,18.894016,6754900,9.470822
"2002-11-21",19.035044,19.046478,18.760611,19.035044,4418100,9.541512
"2002-11-22",19.035044,19.035044,18.074526,18.505234,9015100,9.275942
"2002-11-25",18.162191,18.531916,18.074526,18.463306,7773100,9.254923
"2002-11-26",18.486177,18.486177,18.009729,18.028786,6329100,9.037113
"2002-11-27",18.105019,18.406134,18.08596,18.32609,5014900,9.186143
"2002-11-29",18.429003,18.429003,18.158381,18.223177,2812200,9.134558
"2002-12-02",18.676756,18.68819,18.028786,18.25367,6854600,9.149837
"2002-12-03",18.467119,18.768234,18.375641,18.665321,5884400,9.356186
"2002-12-04",18.669132,18.859711,18.581467,18.772045,5159500,9.409684
"2002-12-05",18.905451,19.115088,18.82922,19.015987,5003900,9.531962
"2002-12-06",19.015987,19.183697,18.890203,19.027422,6074900,9.537693
"2002-12-09",19.115088,19.343782,18.924509,18.935944,6095600,9.491838
"2002-12-10",18.981682,19.183697,18.772045,19.168449,4877700,9.608386
"2002-12-11",19.172262,19.172262,18.867334,18.897827,4999400,9.472733
"2002-12-12",18.82922,18.920696,18.562408,18.772045,8076400,9.409684
"2002-12-13",18.676756,18.802538,18.356583,18.448061,10018900,9.247287
"2002-12-16",18.486177,18.909262,18.455685,18.909262,8486700,9.478464
"2002-12-17",18.909262,19.046478,18.810162,18.977871,7313200,9.51286
"2002-12-18",18.733929,19.00074,18.714872,18.78348,6311200,9.415414
"2002-12-19",18.657698,18.852089,18.524292,18.623394,6629200,9.33517
"2002-12-20",18.695814,19.031233,18.646263,19.031233,7321300,9.539601
"2002-12-23",19.035044,19.057915,18.840654,18.943567,5799400,9.495659
"2002-12-24",18.924509,18.943567,18.707249,18.730118,2248900,9.388664
"2002-12-26",18.752987,18.958813,18.482365,18.516668,3706300,9.281672
"2002-12-27",18.581467,18.657698,18.143133,18.22699,2944700,9.136465
"2002-12-30",18.314655,18.505234,18.215553,18.505234,4257500,9.275942
"2002-12-31",18.509047,18.547161,18.196497,18.444248,4519900,9.245374
"2003-01-02",18.600525,18.82922,18.47093,18.802538,5370700,9.424967
"2003-01-03",18.878769,18.951189,18.772045,18.82922,3661400,9.438342
"2003-01-06",18.867334,19.248493,18.772045,19.183697,6230400,9.616025
"2003-01-07",19.00074,19.057915,18.413757,18.463306,8279500,9.254923
"2003-01-08",18.463306,18.581467,18.135511,18.139322,8275800,9.092522
"2003-01-09",18.047844,18.329901,18.047844,18.29941,6861400,9.172771
"2003-01-10",18.219366,18.223177,17.761976,17.79628,6908100,8.920569
"2003-01-13",17.876324,18.009729,17.704802,17.979237,6846700,9.012281
"2003-01-14",18.009729,18.196497,17.8687,18.196497,7310600,9.121182
"2003-01-15",18.200308,18.37183,18.028786,18.188873,6823100,9.117361
"2003-01-16",18.379452,18.467119,18.310844,18.390886,5020400,9.218619
"2003-01-17",18.394699,18.505234,18.29941,18.337524,4527200,9.191871
"2003-01-21",18.127888,18.18125,17.979237,18.066902,5565100,9.056222
"2003-01-22",18.028786,18.192684,17.735294,18.089771,6885000,9.067683
"2003-01-23",18.143133,18.200308,18.002106,18.124077,4866200,9.08488
"2003-01-24",18.047844,18.08215,17.571396,17.674309,6409400,8.859434
"2003-01-27",17.674309,17.704802,17.205484,17.270281,4948300,8.656907
"2003-01-28",17.380817,17.632381,17.213108,17.498976,4385000,8.771541
"2003-01-29",17.647629,18.322279,17.418934,18.29941,7840500,9.172771
"2003-01-30",18.29941,18.444248,18.074526,18.08596,8266600,9.065775
"2003-01-31",18.028786,18.520481,17.914438,18.368017,5813300,9.207161
"2003-02-03",18.368017,18.962624,18.307032,18.897827,6939100,9.472733
"2003-02-04",18.897827,19.210377,18.650074,19.076971,7108000,9.562531
"2003-02-05",19.225624,19.229435,18.813972,18.833031,4839900,9.44025
"2003-02-06",18.836842,18.836842,18.486177,18.619581,6359500,9.333258
"2003-02-07",18.657698,18.730118,18.509047,18.547161,4865900,9.296959
"2003-02-10",18.467119,18.695814,18.455685,18.604336,4462900,9.325614
"2003-02-11",18.676756,18.798727,18.394699,18.489988,5055600,9.268301
"2003-02-12",18.352772,18.558596,18.238424,18.249859,4578400,9.147929
"2003-02-13",18.276539,18.333714,18.047844,18.268917,3932400,9.157485
"2003-02-14",18.295597,18.573843,18.18125,18.570032,4180100,9.308421
"2003-02-18",18.562408,18.844465,18.478554,18.779669,4742300,9.620735
"2003-02-19",18.8559,18.939754,18.680567,18.863523,3821700,9.663694
"2003-02-20",18.867334,18.951189,18.509047,18.516668,4785600,9.486
"2003-02-21",18.562408,19.172262,18.524292,19.035044,7471400,9.751562
"2003-02-24",19.057915,19.206566,18.844465,18.932131,5682900,9.698842
"2003-02-25",18.932131,19.096029,18.836842,19.042667,6746000,9.755469
"2003-02-26",19.042667,19.320913,18.939754,19.164639,7761600,9.817952
"2003-02-27",19.423826,19.469564,19.202755,19.324724,8300200,9.899967
"2003-02-28",19.496246,19.549608,19.267551,19.324724,7073100,9.899967
"2003-03-03",19.477188,19.763058,19.477188,19.724941,8034700,10.104992
"2003-03-04",19.724941,19.759245,19.583912,19.629652,7379300,10.056178
"2003-03-05",19.629652,19.801172,19.488623,19.583912,6693200,10.032746
"2003-03-06",19.439072,19.606781,19.290421,19.366652,9157600,9.921438
"2003-03-07",19.366652,19.709694,19.317102,19.667767,9650500,10.075707
"2003-03-10",19.667767,19.755434,19.362841,19.412392,5011300,9.944874
"2003-03-11",19.45813,19.610594,19.305666,19.328537,5727200,9.901916
"2003-03-12",19.328537,19.328537,18.772045,18.943567,8573600,9.704698
"2003-03-13",19.191319,19.195131,18.981682,19.157015,4806900,9.81405
"2003-03-14",19.195131,19.278986,18.962624,19.278986,5881800,9.87653
"2003-03-17",19.278986,19.629652,19.267551,19.439072,9071000,9.95855
"2003-03-18",19.439072,19.439072,18.943567,19.408579,7745300,9.942923
"2003-03-19",19.515305,19.667767,19.370464,19.583912,5822500,10.032746
"2003-03-20",19.583912,19.911709,19.45813,19.850723,6101100,10.169431
"2003-03-21",19.934578,19.949823,19.648708,19.686825,6604000,10.085469
"2003-03-24",19.690638,19.801172,19.31329,19.469564,5732700,9.974166
"2003-03-25",19.629652,20.048925,19.553419,19.827854,4927000,10.157716
"2003-03-26",19.865969,19.942202,19.705883,19.770679,4941500,10.128426
"2003-03-27",19.774492,20.224258,19.705883,20.067984,6154300,10.280734
"2003-03-28",20.048925,20.51775,20.029867,20.426271,6090600,10.464285
"2003-03-31",20.426271,20.525373,20.254751,20.430084,5957600,10.466232
"2003-04-01",20.506315,20.677837,20.411026,20.59017,5449100,10.548245
"2003-04-02",20.582546,20.586359,20.144215,20.334795,9256200,10.417418
"2003-04-03",20.369099,20.449142,19.82023,19.938389,6566500,10.214341
"2003-04-04",20.201389,20.201389,19.934578,20.048925,5847700,10.270967
"2003-04-07",20.182331,20.296679,19.667767,19.717318,7565000,10.101087
"2003-04-08",19.515305,19.591536,19.412392,19.534361,4828100,10.007358
"2003-04-09",19.572477,19.648708,19.347593,19.400957,5580000,9.939019
"2003-04-10",19.400957,19.515305,19.370464,19.439072,5514200,9.95855
"2003-04-11",19.477188,19.591536,19.400957,19.465754,3820900,9.972216
"2003-04-14",19.439072,19.57629,19.389523,19.553419,4199300,10.017126
"2003-04-15",19.572477,19.652521,19.446695,19.519115,5906200,9.999549
"2003-04-16",19.553419,19.591536,19.267551,19.351406,4504100,9.913634
"2003-04-17",19.351406,19.587725,19.351406,19.534361,5011800,10.007358
"2003-04-21",19.45813,19.625839,19.427637,19.465754,3631500,9.972216
"2003-04-22",19.465754,19.782114,19.324724,19.724941,4642100,10.104992
"2003-04-23",19.705883,19.755434,19.435261,19.663956,4431400,10.073753
"2003-04-24",19.637274,19.763058,19.370464,19.374275,6511900,9.925349
"2003-04-25",19.393333,19.393333,18.932131,19.21419,6971100,9.843338
"2003-04-28",19.096029,19.362841,19.057915,19.298044,4811300,10.096485
"2003-04-29",19.362841,19.362841,19.008364,19.076971,7054500,9.980822
"2003-04-30",19.069349,19.256117,19.031233,19.172262,6215200,10.030679
"2003-05-01",19.263739,19.328537,19.008364,19.183697,4677000,10.036659
"2003-05-02",19.324724,19.743999,19.28661,19.629652,5616500,10.269979
"2003-05-05",19.629652,19.705883,19.496246,19.648708,4469200,10.279948
"2003-05-06",19.648708,19.81642,19.591536,19.667767,6522200,10.289921
"2003-05-07",19.721128,19.82023,19.526739,19.782114,7430700,10.349742
"2003-05-08",19.743999,19.91552,19.553419,19.580101,6503800,10.244054
"2003-05-09",19.564854,19.587725,19.210377,19.362841,7646100,10.130383
"2003-05-12",19.374275,19.644897,19.328537,19.583912,4858800,10.246048
"2003-05-13",19.614405,19.942202,19.477188,19.839289,4037900,10.379656
"2003-05-14",19.877405,19.91552,19.667767,19.743999,3364700,10.329801
"2003-05-15",19.782114,19.869781,19.732565,19.82023,4373700,10.369686
"2003-05-16",19.82023,19.949823,19.67539,19.854534,5483500,10.387632
"2003-05-19",19.812607,19.949823,19.728752,19.728752,4130300,10.321822
"2003-05-20",19.858347,19.91552,19.591536,19.793549,4520400,10.355729
"2003-05-21",19.793549,20.304302,19.663956,20.258562,6633900,10.599014
"2003-05-22",20.189955,20.239504,20.056549,20.163273,3495900,10.549163
"2003-05-23",20.163273,20.319548,20.1061,20.262375,5989900,10.60101
"2003-05-27",20.262375,20.757879,20.182331,20.73501,7193500,10.848283
"2003-05-28",20.742634,20.811241,20.49107,20.51775,7219000,10.734618
"2003-05-29",20.654966,20.654966,20.1061,20.197577,6748900,10.567108
"2003-05-30",20.315737,20.696894,20.197577,20.571112,5638000,10.762537
"2003-06-02",20.670214,21.135227,20.613039,20.978952,5600000,10.975911
"2003-06-03",21.058994,21.135227,20.85317,21.097111,4702500,11.037735
"2003-06-04",21.039936,21.325806,21.039936,21.135227,6262700,11.057671
"2003-06-05",21.058994,21.097111,20.887474,21.036125,4873300,11.00583
"2003-06-06",21.116169,21.154285,20.826488,20.849358,4094800,10.908113
"2003-06-09",20.582546,20.647345,20.506315,20.593983,5922400,10.774504
"2003-06-10",20.868416,20.933212,20.651155,20.792185,3372600,10.8782
"2003-06-11",20.887474,21.089487,20.788372,21.074242,6816000,11.025766
"2003-06-12",21.078053,21.1924,20.990387,21.131414,6130700,11.055682
"2003-06-13",21.005632,21.009445,20.555866,20.700706,5640400,10.830339
"2003-06-16",20.887474,21.02088,20.624474,20.872227,7645100,10.920079
"2003-06-17",20.872227,20.937025,20.761692,20.898909,7193300,10.934034
"2003-06-18",20.898909,20.925589,20.773127,20.860792,5637200,10.914095
"2003-06-19",20.860792,20.963705,20.464388,20.868416,4184600,10.918083
"2003-06-20",20.963705,20.978952,20.830299,20.887474,8340600,10.928053
"2003-06-23",20.925589,20.956081,20.864605,20.910343,5620200,10.940018
"2003-06-24",20.917967,20.963705,20.868416,20.891285,5402400,10.930048
"2003-06-25",20.925589,21.058994,20.670214,20.689272,6328600,10.82436
"2003-06-26",20.715952,20.849358,20.582546,20.811241,4786200,10.888173
"2003-06-27",20.815054,20.944647,20.765503,20.85317,5604200,10.910112
"2003-06-30",20.944647,21.001822,20.830299,20.887474,5363900,10.928053
"2003-07-01",20.868416,21.001822,20.677837,20.97514,6222800,10.973918
"2003-07-02",20.97514,21.039936,20.597794,20.982763,6340900,10.977907
"2003-07-03",20.887474,20.887474,20.624474,20.811241,3569600,10.888173
"2003-07-07",20.849358,20.891285,20.544432,20.555866,7412900,10.754561
"2003-07-08",20.548243,20.571112,20.220448,20.35004,5941100,10.646877
"2003-07-09",20.296679,20.353851,20.201389,20.273809,5616000,10.606992
"2003-07-10",20.311924,20.330982,20.067984,20.163273,4701400,10.549163
"2003-07-11",20.201389,20.597794,20.201389,20.37291,4068300,10.658842
"2003-07-14",20.639721,20.639721,20.391968,20.44533,5586100,10.696732
"2003-07-15",20.44533,20.498692,20.151838,20.201389,4266700,10.569104
"2003-07-16",20.212824,20.27762,19.934578,20.163273,3725200,10.549163
"2003-07-17",20.163273,20.376722,20.094664,20.1061,5621000,10.519253
"2003-07-18",20.391968,20.582546,20.300489,20.468199,4200300,10.708697
"2003-07-21",20.487257,20.578735,20.323359,20.391968,4008300,10.668813
"2003-07-22",19.942202,20.658779,19.942202,20.559677,4513800,10.756556
"2003-07-23",20.544432,20.616852,20.224258,20.327171,2940200,10.634909
"2003-07-24",20.353851,20.502504,20.075607,20.075607,3715700,10.503297
"2003-07-25",20.201389,20.384344,20.075607,20.17852,5448900,10.557137
"2003-07-28",20.163273,20.532997,20.163273,20.182331,6452400,10.559133
