"","FAST.Open","FAST.High","FAST.Low","FAST.Close","FAST.Volume","FAST.Adjusted"
"2006-09-13",9.35,9.63,9.28,9.59,3622000,7.137986
"2006-09-14",9.5475,9.7075,9.4725,9.705,3351600,7.223582
"2006-09-15",9.75,10.2175,9.73,9.895,8562000,7.365003
"2006-09-18",9.8725,9.955,9.655,9.81,4279600,7.301732
"2006-09-19",9.7925,9.93,9.61,9.7625,2609200,7.266376
"2006-09-20",9.89,9.945,9.6225,9.6475,4584400,7.180782
"2006-09-21",9.665,9.7325,9.535,9.58,2658800,7.130537
"2006-09-22",9.61,9.6175,9.435,9.5175,2051200,7.084018
"2006-09-25",9.5825,9.8275,9.2875,9.82,5748800,7.309176
"2006-09-26",9.8475,10.0525,9.715,9.8325,3706400,7.318481
"2006-09-27",9.85,9.975,9.7675,9.8175,2592400,7.307315
"2006-09-28",9.8475,9.945,9.735,9.935,2362800,7.394773
"2006-09-29",9.95,9.9725,9.6375,9.6475,3128000,7.180782
"2006-10-02",9.6825,9.79,9.4925,9.4925,3729200,7.065414
"2006-10-03",9.505,9.7625,9.325,9.61,4111200,7.152872
"2006-10-04",9.5975,9.9425,9.465,9.9375,5337200,7.396635
"2006-10-05",9.9425,9.9925,9.8075,9.9625,2844000,7.415239
"2006-10-06",9.95,10.01,9.7675,9.895,2679600,7.365003
"2006-10-09",9.9175,10.0125,9.7775,9.96,3809600,7.413379
"2006-10-10",9.9625,10.1225,9.835,10.115,6612800,7.528748
"2006-10-11",10.425,10.5375,10.105,10.4475,8848000,7.776236
"2006-10-12",10.4875,10.72,10.3725,10.7025,4610400,7.966031
"2006-10-13",10.67,10.72,10.5225,10.645,4264800,7.923238
"2006-10-16",10.6,10.7875,10.6,10.67,2066000,7.941844
"2006-10-17",10.5875,10.65,10.415,10.51,2034000,7.822754
"2006-10-18",10.625,10.7675,10.43,10.685,3591200,7.953012
"2006-10-19",10.635,10.775,10.415,10.4625,3459600,7.787396
"2006-10-20",10.41,10.4475,10.1975,10.35,4563600,7.703662
"2006-10-23",10.3125,10.6125,10.265,10.3625,3260000,7.712968
"2006-10-24",10.325,10.5,10.28,10.4725,2905600,7.794841
"2006-10-25",10.455,10.4925,10.36,10.48,2538400,7.800424
"2006-10-26",10.5,10.5975,10.2525,10.52,3130800,7.830195
"2006-10-27",10.4775,10.5,10.1625,10.18,3188000,7.577128
"2006-10-30",10.185,10.3525,10.185,10.2875,3045200,7.657139
"2006-10-31",10.1675,10.38,9.9475,10.06,4355600,7.487813
"2006-11-01",10.1575,10.2025,9.7425,9.8075,3671600,7.299872
"2006-11-02",9.7425,9.87,9.555,9.7675,3622400,7.270099
"2006-11-03",9.5,9.505,9.1875,9.35,7734000,6.959348
"2006-11-06",9.3125,9.475,9.105,9.45,9202800,7.03378
"2006-11-07",9.3875,9.725,9.265,9.4575,5466400,7.039362
"2006-11-08",9.36,9.595,9.36,9.4975,3477600,7.069135
"2006-11-09",9.505,9.515,9.15,9.25,4689200,6.884917
"2006-11-10",9.225,9.3025,9.13,9.175,4730000,6.829093
"2006-11-13",9.2,9.335,9.1575,9.2375,3126800,6.87561
"2006-11-14",9.235,9.34,9.14,9.325,2908000,6.94074
"2006-11-15",9.3125,9.66,9.3125,9.5375,5134000,7.098908
"2006-11-16",9.625,9.6375,9.4975,9.57,5033200,7.123097
"2006-11-17",9.555,9.5725,9.3375,9.3525,5284000,6.961207
"2006-11-20",9.3775,9.5375,9.31,9.445,3591600,7.030057
"2006-11-21",9.43,9.46,9.33,9.37,1812800,6.974233
"2006-11-22",9.4325,9.4625,9.3175,9.3975,2971200,6.994702
"2006-11-24",9.3225,9.38,9.2475,9.295,1050000,6.918413
"2006-11-27",9.2825,9.415,9.075,9.1025,4038400,6.775131
"2006-11-28",9.095,9.11,8.8925,9.005,4895600,6.70256
"2006-11-29",8.9725,9.165,8.9725,9.1275,2899600,6.793737
"2006-11-30",9.08,9.14,8.9775,8.9975,3662400,6.696978
"2006-12-01",9.06,9.17,8.9575,9.115,6257200,6.784434
"2006-12-04",9.0725,9.2175,8.9375,9.1875,4540800,6.838396
"2006-12-05",9.095,9.135,8.95,9,8324400,6.698838
"2006-12-06",9,9.0475,8.8875,8.92,4932000,6.639292
"2006-12-07",8.9575,9.0425,8.8875,8.9,3327600,6.624403
"2006-12-08",8.875,9.0525,8.79,8.9425,3427600,6.656038
"2006-12-11",8.8875,8.98,8.775,8.8325,3456400,6.574164
"2006-12-12",8.85,8.89,8.7475,8.8425,4352800,6.581607
"2006-12-13",8.9075,8.9175,8.78,8.81,2112000,6.557418
"2006-12-14",8.8525,9.085,8.8175,8.975,3448800,6.680228
"2006-12-15",9.015,9.095,8.875,8.875,5198000,6.605798
"2006-12-18",8.88,9.0025,8.7875,8.895,4427600,6.620685
"2006-12-19",8.8125,8.9575,8.7725,8.9375,4685200,6.652318
"2006-12-20",8.945,8.9975,8.8825,8.905,2698000,6.628126
"2006-12-21",8.9075,8.9925,8.8,8.825,2550800,6.568582
"2006-12-22",8.79,8.8575,8.6975,8.7475,3191200,6.5109
"2006-12-26",8.75,8.8675,8.725,8.8525,2198000,6.589051
"2006-12-27",8.9175,9.0125,8.885,8.965,2545600,6.672787
"2006-12-28",8.98,9.0175,8.8775,8.8975,1934400,6.622544
"2006-12-29",8.87,9.0825,8.855,8.97,3631600,6.676508
"2007-01-03",9.04,9.255,8.875,9.0075,7872400,6.704419
"2007-01-04",9.0125,9.43,9.0125,9.3725,9558400,6.976094
"2007-01-05",9.3725,9.395,9.0675,9.1075,6450400,6.778852
"2007-01-08",9.0225,9.035,8.775,8.89,7614400,6.616963
"2007-01-09",8.9425,9.175,8.9375,9.1325,8722000,6.797459
"2007-01-10",9.095,9.29,9.02,9.28,5074400,6.907245
"2007-01-11",9.3375,9.5725,9.3075,9.4375,6706400,7.024477
"2007-01-12",9.4375,9.525,9.36,9.4525,3752400,7.035639
"2007-01-16",9.5075,9.5075,9.3925,9.46,4176400,7.041222
"2007-01-17",9.4625,9.52,9.3925,9.4775,4170800,7.054248
"2007-01-18",9.525,9.53,9.175,9.2275,6289600,6.868168
"2007-01-19",9.03,9.3675,8.9275,9.185,9150000,6.836537
"2007-01-22",9.225,9.225,8.9375,8.945,4938800,6.657899
"2007-01-23",8.9625,9.0425,8.94,8.94,4117600,6.654179
"2007-01-24",9,9.0525,8.975,9.035,4490400,6.724889
"2007-01-25",9.0125,9.0325,8.85,8.8725,5734000,6.603939
"2007-01-26",8.8825,8.93,8.8375,8.8725,3748800,6.603939
"2007-01-29",8.885,8.98,8.8375,8.8925,3807200,6.618823
"2007-01-30",8.95,9.085,8.905,9.0775,4967600,6.756521
"2007-01-31",9.09,9.37,9,9.32,6138800,6.937016
"2007-02-01",9.3525,9.515,9.32,9.4975,5852800,7.069135
"2007-02-02",9.5,9.5625,9.4475,9.545,5836000,7.104489
"2007-02-05",9.4375,9.4425,9.31,9.3775,4508400,6.979816
"2007-02-06",9.4225,9.4225,9.2225,9.285,4904400,6.910968
"2007-02-07",9.325,9.5125,9.255,9.3825,4301600,6.98354
"2007-02-08",9.4,9.4025,9.1975,9.2375,4389600,6.87561
"2007-02-09",9.2625,9.2725,9.0625,9.1025,4669600,6.775131
"2007-02-12",9.1575,9.1575,8.94,8.985,5114400,6.687672
"2007-02-13",8.9875,9.0475,8.895,8.9675,4846400,6.674646
"2007-02-14",9.01,9.175,8.99,9.125,3702800,6.791875
"2007-02-15",9.085,9.165,9.02,9.1125,3833200,6.782574
"2007-02-16",9.125,9.195,9.02,9.18,4148800,6.832814
"2007-02-20",9.1925,9.3425,9.065,9.3225,3542800,6.938877
"2007-02-21",9.3275,9.45,9.28,9.4175,4978400,7.009589
"2007-02-22",9.455,9.46,9.255,9.3625,3465200,7.007717
"2007-02-23",9.375,9.3975,9.175,9.2875,3049200,6.95158
"2007-02-26",9.3575,9.375,9.16,9.2375,2736800,6.914155
"2007-02-27",9.095,9.1775,8.92,8.9275,5223600,6.682126
"2007-02-28",8.755,8.9,8.75,8.8175,6020800,6.599793
"2007-03-01",8.75,8.9025,8.5625,8.85,7669200,6.624118
"2007-03-02",8.7975,8.9175,8.675,8.6875,5974400,6.502489
"2007-03-05",8.375,8.64,8.2625,8.51,9260000,6.369632
"2007-03-06",8.5325,8.5675,8.47,8.5075,9001200,6.36776
"2007-03-07",8.51,8.62,8.4525,8.5625,5126800,6.408926
"2007-03-08",8.8425,8.895,8.705,8.8275,7601200,6.607278
"2007-03-09",8.9,8.9875,8.81,8.8875,4604400,6.652187
"2007-03-12",8.9,8.9675,8.7175,8.7775,4938000,6.569852
"2007-03-13",8.8,8.84,8.605,8.64,5892800,6.466937
"2007-03-14",8.6425,8.74,8.5,8.7175,5711200,6.524943
"2007-03-15",8.74,8.805,8.7125,8.7625,3918000,6.558628
"2007-03-16",8.7475,8.795,8.6825,8.7425,6625200,6.543655
"2007-03-19",8.7825,8.9675,8.77,8.795,5575600,6.582953
"2007-03-20",8.8525,8.935,8.7825,8.92,3511200,6.676513
"2007-03-21",8.95,8.99,8.745,8.9775,6712000,6.71955
"2007-03-22",8.995,8.995,8.8775,8.9525,4356000,6.700839
"2007-03-23",8.975,9.1075,8.96,9.06,3990800,6.781303
"2007-03-26",9.0925,9.1175,8.855,8.885,4324800,6.650315
"2007-03-27",8.8325,8.845,8.72,8.7325,4345600,6.536171
"2007-03-28",8.715,8.78,8.6275,8.74,4333200,6.541784
"2007-03-29",8.78,8.8075,8.6225,8.6875,3858800,6.502489
"2007-03-30",8.6575,8.785,8.645,8.7625,4194000,6.558628
"2007-04-02",8.755,8.805,8.5975,8.695,5230000,6.508101
"2007-04-03",8.7,8.85,8.6825,8.8275,5055600,6.607278
"2007-04-04",8.8475,8.8825,8.7525,8.8725,4324400,6.640959
"2007-04-05",8.8375,8.955,8.825,8.9,3500000,6.66154
"2007-04-09",8.9625,8.975,8.855,8.9,3716000,6.66154
"2007-04-10",8.8725,8.9525,8.835,8.91,2992000,6.669026
"2007-04-11",8.9275,8.935,8.6675,8.7375,5532000,6.539912
"2007-04-12",9.115,9.7375,9.025,9.5675,19964800,7.161158
"2007-04-13",9.5575,9.895,9.5175,9.87,8984400,7.387574
"2007-04-16",9.8475,10.1875,9.8475,10.0625,5516000,7.531661
"2007-04-17",10.0175,10.12,9.98,10.075,3924800,7.541014
"2007-04-18",10.08,10.1625,9.9325,10.085,6867200,7.5485
"2007-04-19",10.0625,10.0725,9.925,10.025,4681200,7.503591
"2007-04-20",10.0625,10.3125,10.0625,10.13,4458400,7.582178
"2007-04-23",10.17,10.2125,10.08,10.1075,3900000,7.565341
"2007-04-24",10.1725,10.3325,9.995,10.3175,8494800,7.722522
"2007-04-25",10.4025,10.5225,10.24,10.49,10400800,7.851636
"2007-04-26",10.4725,10.48,10.325,10.3925,5255600,7.778657
"2007-04-27",10.3925,10.465,10.3775,10.4125,3485600,7.79363
"2007-04-30",10.4375,10.4675,10.28,10.28,4691200,7.694456
"2007-05-01",10.2675,10.3175,10.145,10.305,4298000,7.713168
"2007-05-02",10.575,10.705,10.4725,10.5075,8212800,7.864738
"2007-05-03",10.4,10.465,10.25,10.4025,5460000,7.786145
"2007-05-04",10.46,10.5,10.35,10.45,3249200,7.8217
"2007-05-07",10.475,10.5375,10.355,10.3675,2797200,7.759948
"2007-05-08",10.3525,10.395,10.21,10.34,3810000,7.739362
"2007-05-09",10.315,10.5,10.305,10.485,2226400,7.847896
"2007-05-10",10.4625,10.4975,10.3625,10.45,3339200,7.8217
"2007-05-11",10.3975,10.4825,10.2875,10.3975,2793600,7.782404
"2007-05-14",10.4,10.425,10.3025,10.35,2213200,7.746849
"2007-05-15",10.35,10.4675,10.25,10.2875,3874400,7.70007
"2007-05-16",10.2875,10.4725,10.2625,10.4675,2716000,7.834796
"2007-05-17",10.415,10.535,10.3625,10.4625,2722800,7.831054
"2007-05-18",10.505,10.63,10.41,10.5875,2912800,7.924614
"2007-05-21",10.5825,10.795,10.5675,10.6425,2580800,7.965782
"2007-05-22",10.625,10.825,10.6025,10.7475,1730000,8.044374
"2007-05-23",10.745,10.7975,10.66,10.66,3612400,7.978879
"2007-05-24",10.66,10.8325,10.5325,10.6,3286400,7.933973
"2007-05-25",10.5875,10.645,10.5125,10.6175,2414000,7.947069
"2007-05-29",10.6,10.7475,10.4875,10.5775,3897200,7.917129
"2007-05-30",10.56,10.69,10.5,10.69,3473200,8.001332
"2007-05-31",10.645,10.8575,10.645,10.835,3512400,8.109865
"2007-06-01",10.785,10.9225,10.675,10.74,3106400,8.038759
"2007-06-04",10.6875,10.92,10.6875,10.9,4274400,8.158521
"2007-06-05",10.875,10.8925,10.58,10.695,7500800,8.005076
"2007-06-06",10.6625,10.6625,10.4125,10.43,5759200,7.806728
"2007-06-07",10.315,10.375,10.1375,10.145,4890400,7.59341
"2007-06-08",10.135,10.295,10.025,10.265,3122400,7.683228
"2007-06-11",10.2625,10.35,10.1675,10.3075,2160400,7.715037
"2007-06-12",10.2775,10.465,10.215,10.315,3869600,7.720649
"2007-06-13",10.335,10.5375,10.19,10.49,3973200,7.851636
"2007-06-14",10.4925,10.65,10.4325,10.4925,3728400,7.853506
"2007-06-15",10.6075,10.75,10.49,10.555,5384400,7.900286
"2007-06-18",10.555,10.58,10.45,10.46,3891600,7.829182
"2007-06-19",10.45,10.5075,10.35,10.425,4744000,7.802985
"2007-06-20",10.3875,10.575,10.3525,10.4875,4238000,7.849768
"2007-06-21",10.485,10.7275,10.4225,10.6575,2935600,7.97701
"2007-06-22",10.625,10.7275,10.4375,10.45,4055600,7.8217
"2007-06-25",10.4325,10.5625,10.3925,10.42,2955200,7.799242
"2007-06-26",10.49,10.56,10.42,10.5375,4689200,7.887191
"2007-06-27",10.475,10.61,10.4375,10.585,4234800,7.922745
"2007-06-28",10.5375,10.6525,10.515,10.525,3963200,7.877833
"2007-06-29",10.5725,10.58,10.39,10.465,3913600,7.832926
"2007-07-02",10.4825,10.555,10.3825,10.555,3596400,7.900286
"2007-07-03",10.5425,10.615,10.4575,10.5675,2505200,7.909646
"2007-07-05",10.525,10.5875,10.4425,10.5375,2692400,7.887191
"2007-07-06",10.5725,10.62,10.4625,10.61,3127600,7.941457
"2007-07-09",10.61,10.6725,10.5525,10.5975,3166400,7.932103
"2007-07-10",10.535,10.585,10.45,10.4675,3658400,7.834796
"2007-07-11",10.5,10.62,10.395,10.56,4628800,7.904031
"2007-07-12",11.175,11.625,11.13,11.605,16028800,8.6862
"2007-07-13",11.545,11.8375,11.545,11.83,5099200,8.854612
"2007-07-16",11.8425,12.1725,11.835,12.1425,7078400,9.088514
"2007-07-17",12.2125,12.2325,11.8925,11.955,5874400,8.948173
"2007-07-18",11.9,12.0375,11.73,11.835,5796400,8.858354
"2007-07-19",11.89,12.16,11.875,12.12,4608400,9.071674
"2007-07-20",12.13,12.1575,11.7,11.875,6606000,8.888294
"2007-07-23",11.9675,11.9975,11.67,11.7575,4377200,8.800345
"2007-07-24",11.74,11.8775,11.4925,11.575,4644000,8.663749
"2007-07-25",11.6,11.7225,11.445,11.5425,5614800,8.639422
"2007-07-26",11.25,11.445,10.775,11.19,9156800,8.375581
"2007-07-27",11.2225,11.62,11.205,11.4575,8668000,8.575802
"2007-07-30",11.5075,11.715,11.3325,11.5975,6511600,8.68059
"2007-07-31",11.58,11.8525,11.255,11.2675,9045600,8.433587
"2007-08-01",11.28,11.405,11.0675,11.17,8864000,8.36061
"2007-08-02",11.12,11.5225,11.12,11.51,5552400,8.615098
"2007-08-03",11.5,11.54,11.205,11.205,5766000,8.386806
"2007-08-06",11.2875,11.845,11.27,11.8375,7982800,8.860227
"2007-08-07",11.7725,12.2,11.625,12.105,11468000,9.060444
"2007-08-08",12.1925,13.205,12.1925,12.7225,15904800,9.522637
"2007-08-09",12.64,13.235,12.4675,12.7675,17861200,9.556319
"2007-08-10",12.5,12.5025,11.83,11.9725,13479600,8.961275
"2007-08-13",12.0925,12.175,11.72,11.99,7494400,8.974369
"2007-08-14",11.98,12.0225,11.5,11.525,5705200,8.626323
"2007-08-15",11.5,11.725,11.365,11.3675,6038400,8.508436
"2007-08-16",11.365,11.6175,10.915,11.23,12481600,8.448253
"2007-08-17",11.5,11.6825,11.0075,11.5625,6970400,8.69839
"2007-08-20",11.61,11.87,11.455,11.79,4670400,8.869534
"2007-08-21",11.64,12.0125,11.64,11.9575,4918800,8.995547
"2007-08-22",12.02,12.0725,11.7075,11.8425,3206000,8.909034
"2007-08-23",11.85,11.8525,11.28,11.39,5084800,8.568621
"2007-08-24",11.315,11.535,11.315,11.535,4566400,8.677703
"2007-08-27",11.445,11.56,11.3125,11.3825,3082800,8.562977
"2007-08-28",11.2975,11.3825,11.045,11.055,4650800,8.3166
"2007-08-29",11.0825,11.42,11.045,11.4125,4107600,8.585544
"2007-08-30",11.3725,11.475,11.2325,11.32,4061200,8.515959
"2007-08-31",11.4675,11.4675,11.225,11.4025,3629600,8.578025
"2007-09-04",11.4175,11.48,11.285,11.3775,4014800,8.559216
"2007-09-05",11.375,11.42,11.295,11.3625,3828000,8.547929
"2007-09-06",11.3425,11.3925,11.05,11.15,3098000,8.388066
"2007-09-07",11.075,11.0975,10.795,10.87,3728000,8.177426
"2007-09-10",11,11.01,10.5925,10.765,6167200,8.098435
"2007-09-11",10.81,10.935,10.7125,10.8975,3531200,8.198117
"2007-09-12",10.82,10.915,10.735,10.765,1998000,8.098435
"2007-09-13",10.84,10.9275,10.685,10.7425,2775200,8.081511
"2007-09-14",10.7175,11.035,10.6375,10.95,3376800,8.23761
"2007-09-17",10.8825,10.8975,10.675,10.6975,2353200,8.047654
"2007-09-18",10.7325,11.44,10.6875,11.4375,3584800,8.604352
"2007-09-19",11.4425,11.74,11.275,11.285,3194000,8.489627
"2007-09-20",11.2775,11.285,11.0875,11.15,1977600,8.388066
"2007-09-21",11.095,11.35,11.095,11.2175,5145600,8.438851
"2007-09-24",11.2025,11.38,11.095,11.15,2550800,8.388066
"2007-09-25",11.135,11.1975,11.0525,11.19,3228000,8.418159
"2007-09-26",11.27,11.2875,11.0925,11.1675,3204000,8.401235
"2007-09-27",11.2475,11.4625,11.1725,11.3525,2207600,8.540407
"2007-09-28",11.4025,11.625,11.335,11.3525,2603200,8.540407
"2007-10-01",11.42,11.4775,11.275,11.4525,3341600,8.61564
"2007-10-02",11.38,11.75,11.38,11.7325,3162000,8.826275
"2007-10-03",11.71,11.895,11.6775,11.7425,2460400,8.833803
"2007-10-04",11.73,11.8875,11.715,11.815,2717600,8.888343
"2007-10-05",11.8475,12.285,11.75,12.225,4112000,9.196784
"2007-10-08",12.1725,12.1875,11.9675,12.13,2471200,9.125316
"2007-10-09",12.0925,12.325,12.0825,12.2,3690800,9.177979
"2007-10-10",12.15,12.3325,12.04,12.3225,4432000,9.270131
"2007-10-11",11.47,12.035,11.0375,11.0625,15847600,8.322243
"2007-10-12",11.1525,11.295,10.815,11.2775,9338800,8.483987
"2007-10-15",11.265,11.265,10.9725,11.0925,7440400,8.344811
"2007-10-16",11.1175,11.1225,10.905,10.9875,4540800,8.265821
"2007-10-17",11.0125,11.0125,10.5025,10.72,6543200,8.064581
"2007-10-18",10.6725,10.745,10.5375,10.695,3685200,8.045774
"2007-10-19",10.7225,10.8075,10.4175,10.4175,5194400,7.837013
"2007-10-22",10.3825,10.835,10.3675,10.76,4826400,8.094677
"2007-10-23",10.7225,10.7775,10.56,10.6825,3404000,8.036371
"2007-10-24",10.635,10.835,10.43,10.8025,4746400,8.126648
"2007-10-25",10.8475,11.2175,10.675,10.8175,4993600,8.137932
"2007-10-26",10.94,10.975,10.67,10.795,2709600,8.121007
"2007-10-29",10.625,10.7825,10.5925,10.7675,3410000,8.100317
"2007-10-30",10.7425,11.015,10.6575,10.99,3382800,8.2677
"2007-10-31",11.0325,11.1975,10.9225,11.12,3258800,8.365501
"2007-11-01",11,11.12,10.6725,10.705,3769200,8.053298
"2007-11-02",10.8275,11.0825,10.625,10.97,3468400,8.252654
"2007-11-05",10.835,10.835,10.6,10.715,3991600,8.060822
"2007-11-06",10.7275,10.8025,10.5625,10.8,3757200,8.124764
"2007-11-07",10.67,10.725,10.3825,10.415,5292800,7.835135
"2007-11-08",10.41,10.55,10.0825,10.4925,6009600,7.893435
"2007-11-09",10.3725,10.4575,10.0275,10.0275,4256800,7.54362
"2007-11-12",10.0025,10.3325,9.94,9.985,6949600,7.511648
"2007-11-13",9.94,10.17,9.8275,10.085,7180000,7.586876
"2007-11-14",10.185,10.2,9.935,9.95,5756000,7.485313
"2007-11-15",9.9125,10.13,9.905,10.0075,4007200,7.528575
"2007-11-16",10.085,10.115,9.675,9.7775,6954800,7.355546
"2007-11-19",9.7025,9.7175,9.435,9.4625,5745200,7.118575
"2007-11-20",9.535,9.63,9.355,9.505,6058000,7.150547
"2007-11-21",9.4325,9.625,9.375,9.5525,4047200,7.186279
"2007-11-23",9.59,9.685,9.475,9.6175,1556800,7.235179
"2007-11-26",9.52,9.7025,9.4025,9.44,4680000,7.101647
"2007-11-27",9.5125,9.7425,9.4375,9.6975,6040400,7.295364
"2007-11-28",9.775,10.1775,9.7,10.13,5141200,7.62073
"2007-11-29",10.065,10.125,9.895,9.955,4021200,7.48908
"2007-11-30",10,10.045,9.8125,9.91,3908000,7.455228
"2007-12-03",9.7775,10.075,9.7775,9.9975,3686000,7.521052
"2007-12-04",9.8275,10.08,9.775,10.04,2746000,7.553021
"2007-12-05",10.2725,10.4675,10.2225,10.4475,5276800,7.859584
"2007-12-06",10.465,10.61,10.3125,10.5775,3956400,7.957379
"2007-12-07",10.5475,10.7475,10.4725,10.6575,9367200,8.017567
"2007-12-10",10.5525,11.04,10.5525,11.015,4906400,8.28651
"2007-12-11",11.0575,11.0625,10.5125,10.5575,4078800,7.942335
"2007-12-12",10.8625,10.87,10.3625,10.4925,4594800,7.893435
"2007-12-13",10.52,10.9,10.38,10.8725,4809600,8.179308
"2007-12-14",10.75,10.8,10.6375,10.6425,3716000,8.006282
"2007-12-17",10.6125,10.62,10.1325,10.1325,4488800,7.622612
"2007-12-18",10.29,10.3375,10.0775,10.2875,3500800,7.739215
"2007-12-19",10.335,10.355,10.17,10.2775,2738000,7.731694
"2007-12-20",10.3475,10.4025,10.1475,10.4025,3128000,7.82573
"2007-12-21",10.5725,10.7325,10.415,10.485,5422000,7.887793
"2007-12-24",10.485,10.6575,10.3675,10.655,1000800,8.015685
"2007-12-26",10.575,10.5925,10.4275,10.5775,1379200,7.957379
"2007-12-27",10.535,10.6175,10.1775,10.195,2348000,7.669631
"2007-12-28",10.135,10.36,10.125,10.1925,3132400,7.667747
"2007-12-31",10.1725,10.225,10.08,10.105,2670000,7.60192
"2008-01-02",10.0425,10.1075,9.715,9.7375,9780000,7.325454
"2008-01-03",9.755,9.9025,9.62,9.6225,5607600,7.238943
"2008-01-04",9.5375,9.6225,9.39,9.3975,5022000,7.069677
"2008-01-07",9.3975,9.4725,9.2575,9.3325,6019200,7.020778
"2008-01-08",9.4225,9.4225,8.905,8.915,8360000,6.706692
"2008-01-09",8.905,9.0625,8.73,9.06,8308400,6.815778
"2008-01-10",9,9.125,8.7625,9.01,10664800,6.778162
"2008-01-11",8.9725,9.0525,8.665,8.6725,9508000,6.524263
"2008-01-14",8.7325,9.0675,8.665,9.02,8549200,6.785686
"2008-01-15",8.975,9.0375,8.8875,8.905,8007600,6.699169
"2008-01-16",8.88,9.0275,8.78,8.785,9024000,6.608897
"2008-01-17",8.8075,8.9275,8.2625,8.2825,13266400,6.230868
"2008-01-18",8.47,8.6125,8.0875,8.4025,21113600,6.321141
"2008-01-22",8.18,9.5725,8.0675,9.415,36630000,7.082841
"2008-01-23",9.1875,10.0725,9.1875,9.9925,15962400,7.517292
"2008-01-24",9.9425,10.2625,9.8325,10.05,13117200,7.560547
"2008-01-25",10.225,10.28,9.72,9.7675,10242000,7.348024
"2008-01-28",9.7075,10.02,9.6375,10.02,9828800,7.537978
"2008-01-29",10.0825,10.125,9.79,10.015,8603200,7.534214
"2008-01-30",10.0375,10.215,9.84,9.975,8589600,7.504126
"2008-01-31",9.955,10.2225,9.75,10.1025,12434000,7.600042
"2008-02-01",10.0625,10.51,10.0025,10.4775,7433600,7.88215
"2008-02-04",10.475,10.505,10.1575,10.25,6572800,7.711008
"2008-02-05",9.985,10.175,9.8125,9.965,8448000,7.496601
"2008-02-06",10.0575,10.15,9.7475,9.75,5049200,7.334858
"2008-02-07",9.75,10.325,9.75,10.2175,12210800,7.686557
"2008-02-08",10.19,10.3475,10.07,10.2225,7294800,7.690317
"2008-02-11",10.1775,10.5125,10.0725,10.5075,6303200,7.904722
"2008-02-12",10.5075,10.65,10.31,10.4125,6390400,7.833253
"2008-02-13",10.52,10.8475,10.27,10.775,8454000,8.105956
"2008-02-14",10.8225,10.8225,10.3675,10.435,5210400,7.850178
"2008-02-15",10.355,10.4275,10.1625,10.2575,4812000,7.716646
"2008-02-19",10.42,10.52,10.245,10.315,4067200,7.759902
"2008-02-20",10.34,10.7125,10.275,10.7125,7961200,8.058939
"2008-02-21",10.8125,10.8125,10.3175,10.345,8253200,7.828145
"2008-02-22",10.46,10.4925,10.2025,10.475,4816400,7.926517
"2008-02-25",10.5,10.755,10.315,10.725,4877200,8.115696
"2008-02-26",10.7625,10.99,10.67,10.8975,5288400,8.246229
"2008-02-27",10.825,10.9125,10.6825,10.84,4512000,8.202716
"2008-02-28",10.77,10.9375,10.4225,10.555,5950400,7.987052
"2008-02-29",10.465,10.6175,10.12,10.165,7934400,7.691934
"2008-03-03",10.13,10.275,9.9825,10.1725,6304400,7.697612
"2008-03-04",10.0925,10.255,9.975,10.12,9625600,7.657886
"2008-03-05",10.125,10.5675,10.03,10.3075,9447600,7.799767
"2008-03-06",10.2125,10.295,9.805,9.8125,7215200,7.425197
"2008-03-07",9.745,10.0575,9.7075,9.8175,5417600,7.428981
"2008-03-10",9.79,9.805,9.3925,9.425,7306800,7.131974
"2008-03-11",9.5525,9.8525,9.4425,9.8525,9274000,7.455466
"2008-03-12",9.855,10.26,9.8375,10.1375,8135200,7.671128
"2008-03-13",9.995,10.5125,9.8775,10.4425,10906400,7.901925
"2008-03-14",10.495,10.5725,10.1375,10.455,11807600,7.911383
"2008-03-17",10.205,10.74,10.1025,10.465,11655600,7.918951
"2008-03-18",10.5375,10.7375,10.3975,10.6775,8244400,8.079752
"2008-03-19",10.75,11.11,10.7075,10.79,10050400,8.164878
"2008-03-20",10.8075,11.3375,10.7175,11.285,12142000,8.53945
"2008-03-24",11.3,11.75,11.25,11.675,9327600,8.834567
"2008-03-25",11.625,11.7475,11.4275,11.735,7560000,8.879971
"2008-03-26",11.6675,11.735,11.3975,11.57,5860800,8.755112
"2008-03-27",11.59,11.715,11.415,11.425,4951200,8.645391
"2008-03-28",11.5975,11.5975,11.3725,11.44,4446400,8.656741
"2008-03-31",11.44,11.535,11.17,11.4825,7456400,8.688901
"2008-04-01",11.5225,11.7875,11.335,11.7875,9351600,8.919694
"2008-04-02",11.7875,11.995,11.5975,11.9275,10479600,9.025634
"2008-04-03",11.8425,12.1775,11.815,12.0775,9966800,9.139139
"2008-04-04",12.1675,12.1675,11.9025,11.9725,7330800,9.05969
