"","ESV.Open","ESV.High","ESV.Low","ESV.Close","ESV.Volume","ESV.Adjusted"
"2010-11-12",195.559998,199.039993,191.639999,192.639999,623200,154.906967
"2010-11-15",194.399994,195.759995,189.080002,190.720001,495000,153.363007
"2010-11-16",188.839996,193.440002,186.639999,191.839996,599700,154.263657
"2010-11-17",189.679993,194.839996,188.839996,193.520004,398400,155.614609
"2010-11-18",194.960007,197.360001,194.839996,195.600006,347600,157.287216
"2010-11-19",194.919998,199.479996,193.520004,199.160004,223600,160.149841
"2010-11-22",197.639999,201.520004,196.160004,201.240005,371900,161.822449
"2010-11-23",197.839996,198.399994,193.360001,195.320007,362400,157.062042
"2010-11-24",196.800003,197.080002,193.199997,194,311800,156.000565
"2010-11-26",191.240005,193.440002,189.160004,190.320007,134400,153.041367
"2010-11-29",190.119995,193.320007,186.800003,192.119995,320700,154.488831
"2010-11-30",188.839996,195.800003,187.279999,189.600006,444900,152.462433
"2010-12-01",193.199997,195.279999,191.039993,192.720001,351300,154.971298
"2010-12-02",192.720001,199.919998,192.360001,196.839996,378600,159.442505
"2010-12-03",195.839996,201.199997,195.639999,200.320007,508100,162.261383
"2010-12-06",199.039993,201.119995,198.839996,199.240005,286300,161.386581
"2010-12-07",204.320007,205.600006,197.759995,198.440002,468200,160.738556
"2010-12-08",198.479996,201.679993,195.800003,197.839996,253900,160.252533
"2010-12-09",199.559998,200.320007,196.800003,199.720001,274700,161.77536
"2010-12-10",201.080002,202.119995,198.520004,200.240005,208400,162.196533
"2010-12-13",203.119995,210.600006,202.679993,206.520004,598100,167.283447
"2010-12-14",205.880005,209.360001,203.720001,206.279999,430400,167.08905
"2010-12-15",204.240005,208.559998,203.960007,204.800003,272600,165.890213
"2010-12-16",205.039993,209.360001,203.559998,209,426500,169.292267
"2010-12-17",208.199997,212.720001,207.520004,211.639999,313300,171.430695
"2010-12-20",212.839996,213.960007,209.399994,210.639999,234800,170.620682
"2010-12-21",211.600006,211.919998,208,209.080002,254900,169.357071
"2010-12-22",210.759995,211.880005,207.720001,210.119995,187300,170.199493
"2010-12-23",210.759995,215.720001,209.199997,213.600006,186200,173.018341
"2010-12-27",212.039993,212.559998,206.800003,209.440002,141500,169.648697
"2010-12-28",209.839996,212.080002,209.320007,209.520004,122200,169.713501
"2010-12-29",210.199997,215.279999,208,212.880005,155500,172.43515
"2010-12-30",213.320007,215.479996,210.559998,212.240005,150600,171.916748
"2010-12-31",211.559998,215.240005,210.160004,213.520004,136200,172.953537
"2011-01-03",216.279999,216.720001,210.160004,210.960007,217900,170.879883
"2011-01-04",211.639999,212,201,203.839996,560400,165.112625
"2011-01-05",203.600006,207.520004,200.479996,205.919998,376200,166.797455
"2011-01-06",206.520004,206.520004,201.199997,204,206700,165.242249
"2011-01-07",203.759995,208.559998,202.160004,208,370900,168.482269
"2011-01-10",206.960007,207.160004,202.839996,204.520004,296100,165.663452
"2011-01-11",205.919998,209.119995,204.360001,208.720001,232700,169.065475
"2011-01-12",210.399994,214,206.399994,211.479996,289500,171.301086
"2011-01-13",212.320007,213.559998,205.160004,209,327900,169.292267
"2011-01-14",208.479996,218.119995,208.479996,215.399994,484900,174.476334
"2011-01-18",215.399994,219.600006,214.559998,215.479996,477400,174.541138
"2011-01-19",214.320007,214.520004,209.600006,210.440002,497300,170.45871
"2011-01-20",207.440002,211.679993,203.919998,209.759995,350400,169.907867
"2011-01-21",211.520004,211.639999,206.759995,208.639999,365900,169.000702
"2011-01-24",205.440002,210.160004,205,208.039993,241100,168.514679
"2011-01-25",207.679993,209.759995,204.720001,207.440002,428600,168.028687
"2011-01-26",208.399994,218.479996,208.119995,217.279999,414400,175.999176
"2011-01-27",216.240005,220.639999,215.240005,216.800003,479600,175.610382
"2011-01-28",216.880005,218.639999,214.240005,216.160004,357800,175.091965
"2011-01-31",214.360001,219.679993,213.320007,217.360001,344000,176.06395
"2011-02-01",215.440002,217.639999,208.800003,212.320007,719300,171.981552
"2011-02-02",212.440002,223.520004,210.320007,222.919998,594600,180.567627
"2011-02-03",221.639999,223,217.240005,219.919998,452100,178.137573
"2011-02-04",221.320007,221.720001,215,217.639999,284500,176.290741
"2011-02-07",209,212.520004,205.600006,208.520004,3435200,168.903442
"2011-02-08",207.639999,207.960007,202.240005,205.080002,1466200,166.117004
"2011-02-09",203.960007,207.119995,200.160004,200.399994,986400,162.326172
"2011-02-10",201.440002,213.919998,198.800003,213.639999,2382000,173.05072
"2011-02-11",212.880005,216.479996,209.880005,211.720001,1303600,171.495529
"2011-02-14",212.520004,217.160004,212,216.119995,709900,175.05954
"2011-02-15",215.919998,216.759995,211.160004,211.520004,581400,171.333511
"2011-02-16",212.520004,214.880005,212.039993,214.199997,692500,173.504288
"2011-02-17",218.520004,218.520004,213.360001,215.559998,1206800,174.605957
"2011-02-18",215.399994,216.479996,211.759995,213.160004,600600,172.661911
"2011-02-22",214.880005,215.800003,203.880005,207.399994,994900,167.996231
"2011-02-23",209.639999,216.479996,207.800003,212.279999,1279200,171.949097
"2011-02-24",214.759995,219.160004,211.880005,214.520004,1220500,173.76355
"2011-02-25",218.800003,222.080002,216.479996,221.639999,1672000,179.530823
"2011-02-28",221.479996,225.279999,218.520004,224.399994,1008900,181.766449
"2011-03-01",230,232,220.720001,221.360001,1027000,179.304016
"2011-03-02",220.240005,230,220.240005,227.839996,736100,184.552887
"2011-03-03",228.800003,231.440002,226.199997,229.839996,1653900,187.323959
"2011-03-04",229.199997,230.399994,224.960007,227.960007,1010300,185.791687
"2011-03-07",227.559998,230.639999,220.759995,221.320007,648500,180.37999
"2011-03-08",221.520004,222.839996,215.919998,217.479996,1047900,177.250305
"2011-03-09",222.039993,229.600006,221,223.080002,1376400,181.814453
"2011-03-10",218.080002,220.520004,214.720001,215.080002,644600,175.294266
"2011-03-11",214.360001,224.600006,213.039993,220.919998,802400,180.05397
"2011-03-14",220.039993,226.119995,217.440002,225.639999,706900,183.900894
"2011-03-15",217.119995,226.199997,216.440002,224.720001,1066200,183.151077
"2011-03-16",224.399994,228.160004,216.639999,217.240005,950100,177.054733
"2011-03-17",222.240005,226.960007,220.679993,223.839996,734300,182.433823
"2011-03-18",226.399994,227.360001,221.240005,222.839996,533800,181.618805
"2011-03-21",226.720001,230.759995,224.839996,230.639999,560000,187.975967
"2011-03-22",229.960007,232.199997,226.880005,228.759995,496500,186.44371
"2011-03-23",229.520004,230.240005,224.679993,226.600006,624200,184.683289
"2011-03-24",227.240005,233.679993,223.960007,232.720001,1338600,189.671158
"2011-03-25",232.160004,235.119995,230.720001,231.960007,707000,189.051788
"2011-03-28",231.759995,235,228.600006,229.639999,480300,187.16095
"2011-03-29",228.320007,235.039993,227.279999,234.800003,618900,191.366394
"2011-03-30",235.440002,236.679993,231.880005,233.759995,663200,190.518814
"2011-03-31",235.679993,238.440002,230.360001,231.360001,1098700,188.56279
"2011-04-01",233.440002,236.360001,232.639999,235.279999,866000,191.757645
"2011-04-04",236.399994,239.600006,235.440002,236.679993,444200,192.898651
"2011-04-05",234.839996,237.399994,233.720001,237.320007,471300,193.420288
"2011-04-06",238.240005,239.559998,230.080002,233.279999,451200,190.127548
"2011-04-07",231.839996,234.600006,228.839996,228.919998,592600,186.574112
"2011-04-08",232.639999,235.039993,229.600006,230.839996,712000,188.138992
"2011-04-11",230.839996,236.199997,229.279999,230,724600,187.454361
"2011-04-12",229.199997,229.199997,221.720001,225,736600,183.379242
"2011-04-13",226.960007,228.440002,223.720001,226.360001,531700,184.487671
"2011-04-14",225.279999,226.479996,222.639999,225.839996,447800,184.063904
"2011-04-15",225.839996,227.160004,222.080002,223.080002,754200,181.814453
"2011-04-18",220.600006,221.919998,218.160004,219.720001,923100,179.075912
"2011-04-19",220.960007,223.440002,219.600006,222.720001,830500,181.521011
"2011-04-20",225.720001,229.559998,225.720001,228.119995,675800,185.922104
"2011-04-21",228.919998,235,226.199997,233.080002,948400,189.964645
"2011-04-25",234.160004,236.600006,232.520004,236.399994,664200,192.670425
"2011-04-26",236.559998,239.080002,235.639999,237.639999,650000,193.681076
"2011-04-27",237.960007,238.199997,230.440002,233.880005,871600,190.616608
"2011-04-28",234.399994,235.039993,231.080002,232.039993,530600,189.116974
"2011-04-29",233.320007,239.240005,231.600006,238.279999,805900,194.202667
"2011-05-02",239.160004,241.240005,230.199997,231.960007,676000,189.051788
"2011-05-03",230,231.960007,222.080002,223.919998,819700,182.499039
"2011-05-04",224.119995,225.160004,216,219.080002,920200,178.554321
"2011-05-05",215.839996,224.279999,214,218,1306300,177.674088
"2011-05-06",223.039993,225.360001,216.039993,218.080002,790000,177.739319
"2011-05-09",218.240005,223.160004,217.199997,222.360001,512700,181.2276
"2011-05-10",222.440002,227.520004,220,225.800003,491300,184.031281
"2011-05-11",223.800003,224.440002,217.320007,217.919998,726700,177.608932
"2011-05-12",217.360001,222.160004,215.559998,219.919998,640100,179.238937
"2011-05-13",220.199997,222.479996,214.960007,216.279999,722500,176.272263
"2011-05-16",215.639999,220.479996,213.520004,214.240005,837400,174.60965
"2011-05-17",214.479996,217.880005,212.119995,216.440002,824100,176.402679
"2011-05-18",217.559998,225.360001,216.720001,224.479996,718800,182.955429
"2011-05-19",225.919998,228.279999,220.360001,221.800003,818700,180.771133
"2011-05-20",221.639999,223.919998,218.839996,222.559998,611800,181.39064
"2011-05-23",217.720001,219.279999,214.919998,216.720001,792300,176.630905
"2011-05-24",218.399994,222.399994,214.639999,217.960007,1148800,177.641495
"2011-05-25",217.119995,221.679993,217.080002,219.759995,679000,179.108536
"2011-05-26",219.119995,221.320007,216,218.320007,755000,177.934906
"2011-05-27",219.479996,220,214.679993,215.960007,1143700,176.011505
"2011-05-31",219.039993,219.960007,211.759995,213.279999,3760600,173.827255
"2011-06-01",214.199997,219.279999,213.520004,217.199997,2732900,177.022095
"2011-06-02",217.199997,221.720001,216.800003,221.199997,1259900,180.282196
"2011-06-03",218.199997,228.039993,217.679993,225.080002,1436400,183.444458
"2011-06-06",224.440002,226.880005,218.520004,219.559998,801200,178.945526
"2011-06-07",220.559998,223.399994,220.160004,220.360001,804500,179.597565
"2011-06-08",222.240005,223.679993,218.119995,219.520004,841800,178.912918
"2011-06-09",219.880005,219.960007,216,218.119995,765600,178.912933
"2011-06-10",216.639999,217.119995,212.839996,213,676000,174.713242
"2011-06-13",213.160004,214.119995,209.600006,210.600006,728400,172.744659
"2011-06-14",210.800003,215.199997,210.759995,213.320007,594900,174.975784
"2011-06-15",210.880005,214.679993,208.479996,209.279999,696200,171.661987
"2011-06-16",210.119995,210.520004,203.160004,205.559998,1031200,168.610641
"2011-06-17",206.440002,208.080002,202.759995,204.559998,654500,167.79039
"2011-06-20",203.679993,204.839996,200.360001,203.720001,882900,167.101364
"2011-06-21",204.679993,209.679993,203.360001,208,649400,170.612
"2011-06-22",206.880005,212.119995,206.880005,208.479996,425000,171.005768
"2011-06-23",204.720001,206.800003,200,206.039993,935100,169.004349
"2011-06-24",206.880005,208.800003,205.639999,205.759995,660300,168.774658
"2011-06-27",204.679993,206.880005,202.679993,206.080002,444300,169.03714
"2011-06-28",207.720001,213.600006,207.039993,211.720001,617300,173.663361
"2011-06-29",212.119995,215.399994,209.679993,213.240005,867900,174.910126
"2011-06-30",213.559998,218,211.759995,213.199997,804700,174.877289
"2011-07-01",213.919998,214.399994,210.479996,211.559998,673900,173.532135
"2011-07-05",211.360001,212.559998,208.559998,211.399994,900700,173.400848
"2011-07-06",211.199997,213.520004,210.639999,212.199997,586800,174.057068
"2011-07-07",214.720001,214.800003,209,212.520004,1110100,174.319565
"2011-07-08",209.600006,213.240005,209,212.520004,1101800,174.319565
"2011-07-11",210.039993,210.039993,206.240005,206.720001,492100,169.562119
"2011-07-12",205.600006,206.240005,203.119995,203.240005,667900,166.707642
"2011-07-13",205.679993,212.440002,204.679993,207.520004,1345500,170.218307
"2011-07-14",208.479996,209.399994,203.479996,204.520004,1476700,167.757584
"2011-07-15",207.199997,210.039993,206.199997,208.320007,852500,170.874496
"2011-07-18",206.839996,208.119995,203.759995,204.559998,560300,167.79039
"2011-07-19",206.399994,208.119995,205.520004,207.279999,618000,170.021439
"2011-07-20",207.880005,210.720001,206,208.600006,793700,171.104156
"2011-07-21",209.399994,210.679993,207.119995,210.639999,1012100,172.777496
"2011-07-22",210.839996,213.479996,208.320007,212.919998,737200,174.647659
"2011-07-25",210.399994,212.559998,208,210.919998,530400,173.007141
"2011-07-26",211.080002,211.679993,208.839996,209.279999,573600,171.661987
"2011-07-27",210.600006,212.240005,207.800003,208.320007,1399400,170.874496
"2011-07-28",207.919998,212.360001,207.839996,210.520004,969500,172.679047
"2011-07-29",207.720001,213.479996,207.199997,213,1012000,174.713242
"2011-08-01",215.919998,216.479996,212.039993,213.440002,926400,175.074188
"2011-08-02",212.279999,213.679993,205.800003,206.440002,851000,169.332397
"2011-08-03",206.720001,207.279999,198,203.839996,1097200,167.199783
"2011-08-04",200.839996,200.839996,184.600006,185.600006,1343500,152.238495
"2011-08-05",187.119995,188.559998,176.559998,182.320007,1258400,149.548019
"2011-08-08",175.160004,176.520004,158.039993,161.679993,1973900,132.618027
"2011-08-09",170,175.919998,164,175.240005,1744700,143.740631
"2011-08-10",172.160004,181.279999,170.080002,174.759995,1604900,143.346909
"2011-08-11",176.880005,187.880005,173.720001,184.800003,1024400,151.582214
"2011-08-12",187.119995,188.679993,183.839996,187.160004,942700,153.518021
"2011-08-15",188.279999,193.559998,187.960007,190.080002,573000,155.913086
"2011-08-16",186.759995,187.559998,182.520004,182.919998,911300,150.040131
"2011-08-17",184.839996,186.520004,180,182.919998,953200,150.040131
"2011-08-18",176.559998,177.679993,171.600006,173.960007,849300,142.690735
"2011-08-19",171.440002,176.639999,169.039993,169.279999,744500,138.851929
"2011-08-22",173.039993,173.399994,166.520004,167.279999,1016900,137.21138
"2011-08-23",168.360001,172.360001,167.279999,171.880005,555100,140.984558
"2011-08-24",171.320007,175.720001,169.800003,175.160004,537600,143.675003
"2011-08-25",177.320007,177.880005,172.320007,173.440002,712000,142.264145
"2011-08-26",171.160004,184.919998,171.080002,184.880005,1166900,151.647842
"2011-08-29",187,190.559998,185.600006,190.160004,539000,155.978729
"2011-08-30",190.479996,194.199997,189.759995,192.839996,550800,158.177032
"2011-08-31",194.119995,196.399994,191.199997,193.039993,703300,158.341064
"2011-09-01",193.919998,196.600006,191.679993,194.639999,675200,159.653488
"2011-09-02",191.399994,191.399994,186.600006,188.559998,640700,154.666351
"2011-09-06",183.639999,189.559998,182.639999,188.720001,565300,154.797592
"2011-09-07",190.759995,197.639999,190.759995,196.639999,734800,161.293991
"2011-09-08",195.720001,199.960007,194.320007,197.399994,1042800,163.0784
"2011-09-09",194.199997,198.479996,193,196.960007,1267200,162.714966
"2011-09-12",191.960007,197.679993,188.279999,193.839996,1145300,160.137375
"2011-09-13",195.039993,196.119995,189.360001,191.240005,1283800,157.989502
"2011-09-14",191.800003,196.160004,188.360001,194.039993,1017600,160.302582
"2011-09-15",196.199997,197.039993,191.720001,194.720001,796800,160.864395
"2011-09-16",195.199997,196.800003,192.759995,194.720001,489600,160.864395
"2011-09-19",189.559998,193.960007,186.479996,192.679993,624500,159.179092
"2011-09-20",193.839996,197.160004,190.839996,191,510200,157.791183
"2011-09-21",190.800003,193.919998,184.600006,184.759995,649600,152.636093
"2011-09-22",181.360001,181.960007,166.160004,171.039993,1092100,141.301559
"2011-09-23",168.960007,176.960007,168.720001,172.399994,763800,142.425095
"2011-09-26",173.679993,178.880005,169.759995,178.360001,604300,147.348907
"2011-09-27",182.399994,183.960007,177.440002,178.240005,850700,147.249741
