"","OKE.Open","OKE.High","OKE.Low","OKE.Close","OKE.Volume","OKE.Adjusted"
"2002-07-19",7.748205,7.77447,7.117843,7.15724,856800,2.16336
"2002-07-22",7.179128,7.279811,6.868324,7.025915,615100,2.123666
"2002-07-23",7.025915,7.091578,6.579408,6.658204,715000,2.012521
"2002-07-24",6.658204,7.135353,6.39993,7.135353,653300,2.156744
"2002-07-25",7.201015,7.61688,7.183506,7.529329,539300,2.275828
"2002-07-26",7.485554,7.594992,7.419891,7.577482,270200,2.290382
"2002-07-29",7.58186,7.940816,7.58186,7.857643,366600,2.424663
"2002-07-30",7.857643,8.317283,7.805113,7.971458,525400,2.459782
"2002-07-31",7.975836,8.185957,7.975836,8.098407,470100,2.498956
"2002-08-01",8.098407,8.207845,7.809491,7.809491,369800,2.409804
"2002-08-02",7.835755,8.102784,7.678165,7.79198,222000,2.4044
"2002-08-05",7.879531,8.120295,7.533707,7.573104,386500,2.336861
"2002-08-06",7.879531,8.111539,7.787603,8.067764,506200,2.489499
"2002-08-07",8.190334,8.448608,8.059009,8.417965,619900,2.597563
"2002-08-08",8.317283,8.711259,8.317283,8.492383,406300,2.620527
"2002-08-09",8.404833,8.514271,8.207845,8.264752,425100,2.550285
"2002-08-12",8.207845,8.457363,8.207845,8.448608,290800,2.607018
"2002-08-13",8.448608,8.562424,8.159692,8.172824,315400,2.521918
"2002-08-14",8.238487,8.658729,8.168447,8.658729,376600,2.671856
"2002-08-15",8.768167,8.930135,8.623709,8.680616,374400,2.67861
"2002-08-16",8.680616,8.755034,8.448608,8.711259,382100,2.688065
"2002-08-19",8.711259,8.83383,8.623709,8.755034,496600,2.701574
"2002-08-20",8.83383,9.039573,8.790054,8.873227,592300,2.738045
"2002-08-21",8.890738,9.087726,8.842585,9.087726,651000,2.804233
"2002-08-22",9.087726,9.192786,9.039573,9.109613,471000,2.810987
"2002-08-23",9.039573,9.039573,8.755034,8.755034,1177300,2.701574
"2002-08-26",8.579933,8.623709,8.317283,8.619331,1094400,2.659699
"2002-08-27",8.728769,8.772544,8.584311,8.606198,728000,2.655646
"2002-08-28",8.593066,8.623709,8.426721,8.452986,741700,2.608369
"2002-08-29",8.361057,8.40921,8.185957,8.312905,921500,2.565144
"2002-08-30",8.317283,8.711259,8.317283,8.466118,653100,2.612422
"2002-09-03",8.479251,8.479251,8.054631,8.072142,489000,2.490851
"2002-09-04",8.164069,8.35668,8.019611,8.317283,572400,2.566495
"2002-09-05",8.317283,8.317283,8.050254,8.050254,554600,2.484097
"2002-09-06",8.054631,8.452986,8.041499,8.426721,1360300,2.600265
"2002-09-09",8.361057,8.474873,8.26913,8.422343,622400,2.598914
"2002-09-10",8.492383,8.689371,8.229733,8.387322,430600,2.588107
"2002-09-11",8.492383,8.733147,8.492383,8.623709,463700,2.66105
"2002-09-12",8.579933,8.606198,8.273507,8.277884,643500,2.554337
"2002-09-13",8.277884,8.579933,8.194712,8.536159,324100,2.634034
"2002-09-16",8.536159,8.536159,8.361057,8.431098,545700,2.601615
"2002-09-17",8.431098,8.431098,8.059009,8.137804,348500,2.511113
"2002-09-18",8.107162,8.229733,8.028366,8.18158,989100,2.52462
"2002-09-19",8.142181,8.150937,7.993346,7.993346,531500,2.466537
"2002-09-20",8.098407,8.098407,7.927683,8.015234,535200,2.473291
"2002-09-23",8.015234,8.098407,7.822623,7.984591,441300,2.463835
"2002-09-24",7.945193,7.984591,7.813868,7.870776,352400,2.428714
"2002-09-25",7.901418,8.168447,7.857643,8.150937,521700,2.515165
"2002-09-26",8.242865,8.448608,8.242865,8.361057,391500,2.580003
"2002-09-27",8.33917,8.46174,8.107162,8.142181,472800,2.512463
"2002-09-30",8.054631,8.382945,7.975836,8.273507,612600,2.552987
"2002-10-01",8.28664,8.426721,8.203467,8.426721,716600,2.600265
"2002-10-02",8.426721,8.470495,8.120295,8.120295,565300,2.505709
"2002-10-03",8.229733,8.474873,8.225354,8.282262,405000,2.555688
"2002-10-04",8.317283,8.317283,7.870776,7.949571,977900,2.453028
"2002-10-07",7.879531,8.098407,7.853266,7.857643,234100,2.424663
"2002-10-08",8.002101,8.072142,7.568727,7.932061,514400,2.447625
"2002-10-09",7.901418,7.945193,7.621257,7.625635,603500,2.35307
"2002-10-10",7.61688,7.901418,7.297321,7.901418,1067700,2.438169
"2002-10-11",8.098407,8.098407,7.923306,7.993346,236200,2.466537
"2002-10-14",7.980214,8.054631,7.835755,8.028366,196600,2.477342
"2002-10-15",8.076519,8.35668,8.059009,8.35668,529700,2.578651
"2002-10-16",8.326037,8.361057,7.997724,8.015234,305400,2.473291
"2002-10-17",7.975836,8.185957,7.975836,8.185957,222000,2.525971
"2002-10-18",8.207845,8.299772,8.111539,8.168447,316300,2.520568
"2002-10-21",8.155314,8.334792,8.155314,8.317283,427600,2.566495
"2002-10-22",8.207845,8.352303,8.098407,8.098407,314500,2.498956
"2002-10-23",8.076519,8.229733,8.063387,8.203467,545500,2.531375
"2002-10-24",8.295395,8.35668,8.203467,8.28664,392000,2.557039
"2002-10-25",8.295395,8.312905,8.185957,8.295395,280500,2.559741
"2002-10-28",8.308527,8.3917,8.277884,8.30415,536600,2.562442
"2002-10-29",8.295395,8.295395,8.054631,8.203467,348300,2.579521
"2002-10-30",8.203467,8.317283,8.190334,8.317283,322100,2.615311
"2002-10-31",8.317283,8.448608,8.255998,8.291018,678900,2.607051
"2002-11-01",8.185957,8.295395,8.098407,8.164069,883100,2.567133
"2002-11-04",8.207845,8.492383,8.155314,8.255998,452700,2.59604
"2002-11-05",8.273507,8.426721,8.155314,8.212222,489000,2.582275
"2002-11-06",8.251619,8.558046,8.242865,8.470495,622400,2.663486
"2002-11-07",8.207845,8.308527,7.79198,7.883908,1469700,2.479039
"2002-11-08",7.918928,8.142181,7.79198,7.875153,669100,2.476285
"2002-11-11",7.879531,7.910173,7.770093,7.827001,307000,2.461145
"2002-11-12",7.857643,8.054631,7.638767,7.735073,369600,2.432238
"2002-11-13",7.770093,7.945193,7.630012,7.730695,341500,2.430862
"2002-11-14",7.79198,7.945193,7.778848,7.901418,283700,2.484544
"2002-11-15",7.879531,8.032743,7.778848,8.028366,308300,2.524462
"2002-11-18",8.098407,8.133427,7.993346,8.059009,640700,2.534098
"2002-11-19",8.094029,8.142181,7.980214,8.050254,334600,2.531345
"2002-11-20",8.054631,8.251619,8.023989,8.194712,331400,2.576769
"2002-11-21",8.229733,8.317283,8.185957,8.264752,220600,2.598793
"2002-11-22",8.295395,8.361057,8.168447,8.361057,279300,2.629076
"2002-11-25",8.317283,8.448608,8.207845,8.426721,256300,2.649723
"2002-11-26",8.40921,8.426721,8.255998,8.282262,285700,2.604298
"2002-11-27",8.28664,8.492383,8.273507,8.417965,511000,2.64697
"2002-11-29",8.422343,8.422343,8.229733,8.291018,163500,2.607051
"2002-12-02",8.28664,8.400455,8.124672,8.207845,394900,2.580898
"2002-12-03",8.207845,8.549291,8.207845,8.518648,580600,2.678628
"2002-12-04",8.536159,8.579933,8.387322,8.396078,782100,2.640087
"2002-12-05",8.448608,8.448608,8.299772,8.361057,1245200,2.629076
"2002-12-06",8.273507,8.361057,8.199089,8.28664,223800,2.605675
"2002-12-09",8.317283,8.32166,8.194712,8.273507,326400,2.601545
"2002-12-10",8.26913,8.317283,8.177202,8.251619,309000,2.594663
"2002-12-11",8.273507,8.422343,8.251619,8.365436,275400,2.630451
"2002-12-12",8.361057,8.466118,8.32166,8.435475,202800,2.652476
"2002-12-13",8.413588,8.483628,8.317283,8.326037,329100,2.618063
"2002-12-16",8.37419,8.46174,8.37419,8.435475,557300,2.652476
"2002-12-17",8.361057,8.426721,8.361057,8.400455,363400,2.641464
"2002-12-18",8.369813,8.369813,8.251619,8.28664,368900,2.605675
"2002-12-19",8.291018,8.382945,8.291018,8.37419,523500,2.633204
"2002-12-20",8.3917,8.46174,8.387322,8.448608,543600,2.656605
"2002-12-23",8.448608,8.518648,8.404833,8.514271,371600,2.677253
"2002-12-24",8.518648,8.566801,8.448608,8.536159,243000,2.684134
"2002-12-26",8.536159,8.628086,8.49676,8.566801,235900,2.693769
"2002-12-27",8.439853,8.601821,8.431098,8.431098,295300,2.651099
"2002-12-30",8.435475,8.448608,8.30415,8.33917,474000,2.622193
"2002-12-31",8.33917,8.439853,8.273507,8.404833,667500,2.64284
"2003-01-02",8.426721,8.531781,8.347925,8.531781,620600,2.682758
"2003-01-03",8.531781,8.562424,8.474873,8.523026,302600,2.680005
"2003-01-06",8.536159,8.842585,8.536159,8.737524,459300,2.747452
"2003-01-07",8.755034,8.755034,8.431098,8.597444,428300,2.703405
"2003-01-08",8.649974,8.649974,8.474873,8.593066,653700,2.702028
"2003-01-09",8.549291,8.667483,8.273507,8.32166,1364700,2.616687
"2003-01-10",8.317283,8.32166,7.975836,8.155314,3938500,2.564381
"2003-01-13",8.142181,8.142181,7.835755,8.059009,2285500,2.534098
"2003-01-14",8.059009,8.059009,7.897041,7.967081,1540100,2.505193
"2003-01-15",7.967081,7.997724,7.835755,7.840133,1643300,2.465274
"2003-01-16",7.879531,7.879531,7.70443,7.73945,1947400,2.433615
"2003-01-17",7.743828,7.743828,7.520574,7.573104,2277500,2.381308
"2003-01-21",7.577482,7.577482,7.354228,7.472422,3446900,2.34965
"2003-01-22",7.472422,7.656277,7.398004,7.524952,8198000,2.366168
"2003-01-23",7.61688,7.638767,7.485554,7.524952,22864500,2.366168
"2003-01-24",7.503064,7.524952,7.446157,7.450534,4180400,2.342768
"2003-01-27",7.437401,7.441779,7.332341,7.419891,4283700,2.333132
"2003-01-28",7.446157,7.608125,7.441779,7.551217,5983000,2.374425
"2003-01-29",7.507442,7.590615,7.476799,7.56435,2915500,2.378556
"2003-01-30",7.489932,7.559972,7.485554,7.485554,4729800,2.40302
"2003-01-31",7.441779,7.533707,7.441779,7.507442,2946600,2.410045
"2003-02-03",7.551217,7.56435,7.507442,7.538085,1414000,2.419883
"2003-02-04",7.551217,7.551217,7.463666,7.468044,4120300,2.397398
"2003-02-05",7.485554,7.520574,7.384871,7.389249,1136200,2.372103
"2003-02-06",7.389249,7.437401,7.271056,7.398004,2738500,2.374914
"2003-02-07",7.398004,7.406759,7.201015,7.253546,1300000,2.32854
"2003-02-10",7.253546,7.398004,7.253546,7.345474,1291300,2.358051
"2003-02-11",7.398004,7.450534,7.327963,7.358606,1676200,2.362266
"2003-02-12",7.398004,7.415514,7.187883,7.214148,1099200,2.315892
"2003-02-13",7.214148,7.249168,7.004027,7.196638,1523400,2.310272
"2003-02-14",7.201015,7.306076,7.12222,7.292943,1157500,2.341186
"2003-02-18",7.354228,7.520574,7.266678,7.398004,974700,2.374914
"2003-02-19",7.450534,7.450534,7.236036,7.271056,609000,2.334161
"2003-02-20",7.332341,7.463666,7.314831,7.450534,3886400,2.391778
"2003-02-21",7.454912,7.551217,7.402381,7.542462,1882100,2.421288
"2003-02-24",7.551217,7.56435,7.481177,7.555594,2170100,2.425503
"2003-02-25",7.594992,7.682542,7.594992,7.660655,3484100,2.459231
"2003-02-26",7.660655,7.660655,7.446157,7.577482,1595100,2.432529
"2003-02-27",7.61688,7.660655,7.179128,7.354228,2656500,2.360862
"2003-02-28",7.463666,7.551217,7.327963,7.542462,2129500,2.421288
"2003-03-03",7.542462,7.665032,7.498687,7.520574,2374400,2.414261
"2003-03-04",7.524952,7.630012,7.507442,7.625635,1965900,2.447988
"2003-03-05",7.625635,7.748205,7.538085,7.726317,2259900,2.480309
"2003-03-06",7.748205,7.840133,7.66941,7.840133,2039000,2.516846
"2003-03-07",7.870776,7.910173,7.813868,7.870776,2262600,2.526683
"2003-03-10",7.870776,7.897041,7.743828,7.796358,1981900,2.502795
"2003-03-11",7.844511,7.918928,7.822623,7.875153,2658300,2.528089
"2003-03-12",7.835755,7.857643,7.70443,7.79198,1216400,2.501387
"2003-03-13",7.748205,7.879531,7.748205,7.857643,1464700,2.522468
"2003-03-14",7.79198,7.875153,7.783226,7.835755,1329200,2.51544
"2003-03-17",7.813868,7.936439,7.813868,7.936439,1329700,2.547762
"2003-03-18",7.936439,7.980214,7.805113,7.971458,1286300,2.559005
"2003-03-19",7.945193,7.980214,7.822623,7.958326,1469500,2.554789
"2003-03-20",7.914551,8.023989,7.835755,8.023989,2331000,2.575868
"2003-03-21",8.023989,8.129049,7.932061,8.129049,1770100,2.609594
"2003-03-24",8.054631,8.054631,7.770093,7.848888,956000,2.519657
"2003-03-25",7.835755,8.023989,7.835755,8.006478,1291300,2.570246
"2003-03-26",8.032743,8.037122,7.888286,7.936439,2357900,2.547762
"2003-03-27",7.980214,8.037122,7.827001,8.032743,962400,2.578679
"2003-03-28",7.923306,8.080896,7.923306,8.072142,678400,2.591327
"2003-03-31",8.067764,8.133427,7.918928,8.028366,550500,2.577273
"2003-04-01",8.089651,8.142181,7.940816,8.107162,925100,2.602569
"2003-04-02",8.107162,8.207845,8.076519,8.172824,783700,2.623647
"2003-04-03",8.185957,8.216599,8.041499,8.107162,3279700,2.602569
"2003-04-04",8.185957,8.212222,7.988969,8.094029,1643800,2.598353
"2003-04-07",8.207845,8.273507,8.041499,8.076519,2102300,2.592731
"2003-04-08",8.107162,8.295395,8.010857,8.124672,3978500,2.608189
"2003-04-09",8.124672,8.26913,8.015234,8.107162,836500,2.602569
"2003-04-10",8.129049,8.225354,8.124672,8.185957,4383500,2.627863
"2003-04-11",8.251619,8.251619,8.102784,8.177202,1897400,2.625053
"2003-04-14",8.164069,8.273507,8.164069,8.216599,1328800,2.637701
"2003-04-15",8.216599,8.23411,8.172824,8.216599,2947100,2.637701
"2003-04-16",8.23411,8.295395,8.164069,8.172824,631800,2.623647
"2003-04-17",8.251619,8.28664,8.216599,8.260375,1171800,2.651753
"2003-04-21",8.26913,8.417965,8.194712,8.417965,883600,2.702343
"2003-04-22",8.330415,8.514271,8.326037,8.514271,927900,2.73326
"2003-04-23",8.514271,8.514271,8.44423,8.44423,835600,2.710775
"2003-04-24",8.426721,8.483628,8.35668,8.361057,865100,2.684074
"2003-04-25",8.396078,8.413588,8.308527,8.326037,670000,2.672832
"2003-04-28",8.32166,8.417965,8.282262,8.396078,1175000,2.751496
"2003-04-29",8.40921,8.40921,8.264752,8.347925,908900,2.735716
"2003-04-30",8.347925,8.382945,8.277884,8.30415,2291200,2.72137
"2003-05-01",8.317283,8.378568,8.098407,8.37419,2878500,2.744323
"2003-05-02",8.378568,8.623709,8.361057,8.579933,2363400,2.811747
"2003-05-05",8.514271,8.645597,8.514271,8.623709,2230900,2.826093
"2003-05-06",8.623709,8.750657,8.610576,8.737524,1376500,2.863393
"2003-05-07",8.693748,8.733147,8.584311,8.614954,1528900,2.823225
"2003-05-08",8.558046,8.702504,8.49676,8.649974,908700,2.834701
"2003-05-09",8.689371,8.724392,8.610576,8.724392,2607600,2.859089
"2003-05-12",8.619331,8.750657,8.619331,8.654351,2130600,2.836135
"2003-05-13",8.606198,8.768167,8.558046,8.755034,1651300,2.86913
"2003-05-14",8.720014,8.750657,8.593066,8.689371,1036400,2.847612
"2003-05-15",8.711259,8.851339,8.711259,8.83383,1252300,2.894953
"2003-05-16",8.820697,8.864472,8.689371,8.689371,2023200,2.847612
"2003-05-19",8.623709,8.755034,8.597444,8.711259,1102200,2.854784
"2003-05-20",8.711259,8.807565,8.680616,8.768167,1156500,2.873434
"2003-05-21",8.763789,8.820697,8.684994,8.811942,1082100,2.887779
"2003-05-22",8.816319,8.86885,8.790054,8.864472,815300,2.904995
"2003-05-23",8.820697,8.934512,8.755034,8.934512,2292100,2.927947
"2003-05-27",8.855717,9.000175,8.846962,8.960777,3018300,2.936555
"2003-05-28",8.960777,9.00893,8.820697,8.851339,733200,2.900691
"2003-05-29",8.820697,8.908247,8.689371,8.776921,1079300,2.876304
"2003-05-30",8.750657,8.925757,8.733147,8.917003,1029100,2.922208
"2003-06-02",8.877604,9.052706,8.820697,8.982665,1238100,2.943728
"2003-06-03",8.930135,8.969532,8.83383,8.965155,838600,2.93799
"2003-06-04",8.925757,9.170898,8.92138,9.170898,690500,3.005415
"2003-06-05",9.170898,9.170898,9.022062,9.039573,615400,2.962378
"2003-06-06",9.105235,9.188408,8.982665,9.052706,942000,2.966682
"2003-06-09",8.895115,9.06146,8.881982,8.943268,645500,2.930816
"2003-06-10",8.982665,8.99142,8.890738,8.99142,1184000,2.946597
"2003-06-11",8.952023,9.017685,8.93889,8.947645,1120900,2.932252
"2003-06-12",8.965155,9.026441,8.930135,9.013308,647100,2.953772
"2003-06-13",9.017685,9.026441,8.873227,8.934512,1125000,2.927947
"2003-06-16",8.886359,9.07897,8.886359,9.07897,1302700,2.975287
"2003-06-17",9.149011,9.149011,8.952023,9.00893,1432000,2.952335
"2003-06-18",8.995797,8.995797,8.864472,8.952023,603300,2.933686
"2003-06-19",8.952023,9.083348,8.930135,9.026441,1454900,2.958074
"2003-06-20",9.083348,9.092103,8.86885,8.952023,885200,2.933686
"2003-06-23",8.908247,8.952023,8.763789,8.798809,1164800,2.883476
"2003-06-24",8.864472,8.930135,8.776921,8.776921,1632600,2.876304
"2003-06-25",8.798809,8.908247,8.776921,8.794432,1362100,2.882041
"2003-06-26",8.794432,8.816319,8.606198,8.623709,1353900,2.826093
"2003-06-27",8.641219,8.641219,8.540536,8.571178,1871800,2.808877
"2003-06-30",8.544913,8.606198,8.439853,8.593066,3376800,2.816051
"2003-07-01",8.593066,8.825074,8.562424,8.7813,2714700,2.877738
"2003-07-02",8.750657,8.855717,8.750657,8.816319,1062000,2.889215
"2003-07-03",8.798809,8.943268,8.7813,8.86885,703500,2.906429
"2003-07-07",8.886359,8.952023,8.864472,8.873227,1110200,2.907864
"2003-07-08",8.873227,8.881982,8.741901,8.798809,1067200,2.883476
"2003-07-09",8.798809,8.895115,8.750657,8.807565,681600,2.886345
"2003-07-10",8.807565,8.807565,8.588689,8.610576,1012600,2.82179
"2003-07-11",8.689371,8.711259,8.593066,8.593066,776400,2.816051
"2003-07-14",8.689371,8.772544,8.667483,8.759412,1535800,2.870565
"2003-07-15",8.763789,8.930135,8.737524,8.908247,2233400,2.91934
"2003-07-16",8.947645,8.982665,8.92138,8.930135,1888700,2.926513
"2003-07-17",8.934512,8.947645,8.772544,8.794432,3025400,2.882041
"2003-07-18",8.873227,8.987042,8.798809,8.960777,837200,2.936555
"2003-07-21",8.97391,9.06146,8.917003,9.052706,1626000,2.966682
"2003-07-22",9.039573,9.289091,9.039573,9.284714,2047700,3.042712
"2003-07-23",9.284714,9.289091,9.105235,9.157765,996600,3.00111
"2003-07-24",9.192786,9.245317,9.166521,9.188408,757500,3.011152
"2003-07-25",9.188408,9.315356,9.105235,9.258449,1262300,3.034105
"2003-07-28",9.258449,9.293468,9.214673,9.262826,1070000,3.035541
"2003-07-29",9.192786,9.214673,9.06146,9.205918,842700,3.073295
"2003-07-30",9.184031,9.227806,9.000175,9.083348,1588500,3.032375
"2003-07-31",9.087726,9.254071,9.087726,9.1315,645500,3.048451
"2003-08-01",9.113991,9.113991,8.960777,8.965155,1283300,2.992919
"2003-08-04",8.995797,9.057083,8.873227,8.912624,1945300,2.975382
"2003-08-05",8.536159,8.794432,8.326037,8.33917,6892000,2.783941
"2003-08-06",8.295395,8.514271,8.207845,8.448608,10524600,2.820475
"2003-08-07",8.523026,8.523026,8.448608,8.452986,4092900,2.821936
"2003-08-08",8.536159,8.536159,8.448608,8.505516,2336400,2.839473
"2003-08-11",8.536159,8.724392,8.527403,8.658729,2489000,2.890621
"2003-08-12",8.658729,8.715636,8.623709,8.689371,1840900,2.900851
"2003-08-13",8.680616,8.755034,8.658729,8.667483,900200,2.893544
"2003-08-14",8.702504,8.737524,8.645597,8.711259,558500,2.908158
"2003-08-15",8.755034,8.768167,8.632463,8.746279,231600,2.919849
"2003-08-18",8.776921,8.7813,8.689371,8.689371,1103300,2.900851
"2003-08-19",8.776921,8.842585,8.728769,8.763789,1286500,2.925695
"2003-08-20",8.886359,9.026441,8.851339,8.982665,1650400,2.998765
"2003-08-21",9.280336,9.280336,9.06146,9.092103,2117600,3.035299
"2003-08-22",9.184031,9.184031,8.969532,8.97391,894500,2.995842
"2003-08-25",8.995797,9.039573,8.965155,8.995797,923800,3.003149
"2003-08-26",8.97391,9.113991,8.952023,9.087726,922400,3.033837
"2003-08-27",9.04395,9.192786,9.035195,9.149011,998700,3.054296
"2003-08-28",9.149011,9.227806,9.087726,9.192786,1361000,3.06891
"2003-08-29",9.170898,9.267203,9.105235,9.188408,579700,3.067448
"2003-09-02",9.249694,9.46857,9.214673,9.416039,1246300,3.143441
"2003-09-03",9.407284,9.477324,9.324111,9.464191,1017900,3.159517
"2003-09-04",9.477324,9.490457,9.324111,9.359132,1864500,3.124443
"2003-09-05",9.289091,9.332867,9.236561,9.254071,527900,3.089371
"2003-09-08",9.280336,9.367887,9.262826,9.332867,527000,3.115675
"2003-09-09",9.332867,9.394152,9.267203,9.337244,778700,3.117136
"2003-09-10",9.341621,9.345999,9.245317,9.271581,668400,3.095215
"2003-09-11",9.240938,9.271581,9.149011,9.201541,1034800,3.071834
"2003-09-12",9.201541,9.249694,9.100858,9.227806,868000,3.080601
"2003-09-15",9.232183,9.232183,9.109613,9.205918,1183500,3.073295
"2003-09-16",9.184031,9.184031,9.100858,9.127123,978100,3.046989
"2003-09-17",9.144633,9.144633,9.070215,9.113991,576100,3.042606
"2003-09-18",9.127123,9.197164,9.100858,9.188408,945000,3.067448
"2003-09-19",9.188408,9.262826,9.118368,9.223429,1144700,3.079141
"2003-09-22",9.192786,9.249694,9.170898,9.205918,1234700,3.073295
"2003-09-23",9.236561,9.240938,9.170898,9.170898,558500,3.061603
"2003-09-24",9.201541,9.245317,9.105235,9.105235,1340200,3.039682
"2003-09-25",9.127123,9.157765,9.017685,9.026441,641600,3.013377
"2003-09-26",9.030818,9.06146,8.987042,9.017685,530600,3.010455
"2003-09-29",9.026441,9.030818,8.965155,8.995797,1350900,3.003149
"2003-09-30",8.952023,8.97391,8.825074,8.829452,1029800,2.947616
"2003-10-01",8.873227,9.04395,8.873227,9.039573,630200,3.017762
"2003-10-02",9.017685,9.1315,8.99142,9.1315,678000,3.048451
"2003-10-03",9.135879,9.223429,9.113991,9.162144,487000,3.058681
"2003-10-06",9.162144,9.197164,9.092103,9.197164,754700,3.070373
"2003-10-07",9.197164,9.297846,9.149011,9.267203,902700,3.093754
"2003-10-08",9.289091,9.297846,9.065838,9.127123,2454100,3.046989
