"","UTX.Open","UTX.High","UTX.Low","UTX.Close","UTX.Volume","UTX.Adjusted"
"2002-08-02",34,34.310001,32.25,32.855,5937000,21.70838
"2002-08-05",32.855,32.855,31.370001,31.549999,6853600,20.846119
"2002-08-06",32.150002,32.974998,32.049999,32.599998,6461200,21.539894
"2002-08-07",32.900002,33.674999,32.41,33.580002,4914000,22.18741
"2002-08-08",33.799999,34.645,33.529999,34.459999,6480000,22.768856
"2002-08-09",34,34.619999,33.900002,34.450001,4010200,22.762247
"2002-08-12",33.950001,34.459999,33.575001,34.224998,3328800,22.613585
"2002-08-13",33.849998,33.855,31.209999,31.235001,12986400,20.637993
"2002-08-14",31.049999,31.174999,29.055,30.674999,18265000,20.267982
"2002-08-15",30.5,31.1,29.5,30.875,13202000,20.400118
"2002-08-16",31.25,31.75,30.5,30.620001,6923200,20.23164
"2002-08-19",30.655001,31.700001,30.275,31.629999,7987800,20.898983
"2002-08-20",31.555,31.700001,31.049999,31.275,5212800,20.664429
"2002-08-21",31.4,31.6,30.299999,30.629999,5790400,20.398039
"2002-08-22",30.85,31.395,30.424999,31.125,4812400,20.727692
"2002-08-23",31.025,31.299999,30.094999,30.24,3310200,20.138321
"2002-08-26",30.24,30.305,29.08,29.940001,5249800,19.938536
"2002-08-27",30.4,30.83,29.950001,30.200001,6550200,20.111677
"2002-08-28",30.1,30.17,29.32,29.645,4119600,19.742077
"2002-08-29",29.25,29.74,28.695,29.379999,4985000,19.565609
"2002-08-30",29.424999,30.225,29.25,29.695,3802000,19.775379
"2002-09-03",29.450001,29.450001,28.25,28.34,5881200,18.87302
"2002-09-04",28.200001,29.055,27.825001,29,5385400,19.312538
"2002-09-05",28.75,28.995001,28.075001,28.445,4661200,18.942944
"2002-09-06",28.700001,29.525,28.700001,29.334999,3450400,19.535641
"2002-09-09",29.225,29.924999,28.645,29.565001,3833600,19.688801
"2002-09-10",29.674999,30.75,29.4,30.605,6379000,20.381386
"2002-09-11",31.25,31.344999,30.825001,31.16,5520600,20.750996
"2002-09-12",31.049999,31.1,30.525,30.549999,5023200,20.344767
"2002-09-13",29.700001,29.805,28.545,29,8642400,19.312538
"2002-09-16",28.875,29.99,28.85,29.9,5630400,19.911903
"2002-09-17",30,30.049999,28.940001,29.075001,5477000,19.362488
"2002-09-18",28.85,29.049999,28.549999,28.799999,5411200,19.17935
"2002-09-19",28.424999,28.995001,28.290001,28.6,4418800,19.046156
"2002-09-20",29,29.5,28.905001,29.115,6899200,19.389124
"2002-09-23",28.549999,28.940001,28.174999,28.705,4230800,19.116089
"2002-09-24",28.5,28.700001,27.75,27.99,5555800,18.639931
"2002-09-25",28.375,28.950001,27.85,28.82,6036400,19.192671
"2002-09-26",28.889999,30.295,28.82,30.025,7036400,19.995134
"2002-09-27",29.549999,29.665001,28.299999,28.334999,6015400,18.869686
"2002-09-30",28.334999,28.75,27.620001,28.245001,5661600,18.809748
"2002-10-01",28.5,29.610001,28.275,29.530001,5602200,19.665501
"2002-10-02",29.450001,29.475,27.959999,28.1,5063200,18.71319
"2002-10-03",28.375,28.799999,27.625,27.719999,5445000,18.460123
"2002-10-04",28,28.200001,26.23,26.24,8491400,17.474529
"2002-10-07",26.125,26.575001,25.674999,25.68,6823200,17.101589
"2002-10-08",25.9,26.280001,24.73,25.639999,7638600,17.074949
"2002-10-09",25.25,25.549999,24.415001,24.594999,6361800,16.379028
"2002-10-10",24.594999,26.195,24.5,26.075001,7488600,17.364635
"2002-10-11",26.08,28.125,26.08,27.530001,6725200,18.33359
"2002-10-14",27.1,27.254999,26.52,26.825001,4666800,17.864098
"2002-10-15",27.975,28.424999,27.4,27.615,7080400,18.390198
"2002-10-16",27.615,28.125,27.15,27.315001,5565400,18.190414
"2002-10-17",28.75,30.245001,27.9,30,11775400,19.978495
"2002-10-18",29.950001,30.870001,29.625,30.365,10611400,20.22156
"2002-10-21",30.190001,31.950001,30,31.799999,7819600,21.177204
"2002-10-22",31.049999,31.290001,30.434999,30.645,6061600,20.408026
"2002-10-23",30.52,31,29.549999,30.9,6597000,20.577843
"2002-10-24",31.375,31.549999,29.950001,30.25,4486200,20.144979
"2002-10-25",30.25,31.065001,29.719999,30.975,4802800,20.627796
"2002-10-28",30.975,31.049999,29.73,29.975,4491600,19.961843
"2002-10-29",30.15,30.825001,29.635,30.625,4852600,20.394711
"2002-10-30",30.875,31.575001,30.700001,31.33,5112000,20.864199
"2002-10-31",31.299999,31.6,30.299999,30.834999,4677800,20.534559
"2002-11-01",30.424999,31.299999,30.299999,31.174999,3594400,20.760979
"2002-11-04",31.690001,32.41,31.120001,31.35,5353000,20.877525
"2002-11-05",31.525,31.969999,31.475,31.865,4035000,21.220482
"2002-11-06",32.349998,33.105,32.150002,32.915001,5768400,21.919731
"2002-11-07",32.75,32.75,31.860001,31.945,5295600,21.273758
"2002-11-08",32.224998,32.494999,31.395,31.504999,10051800,20.980738
"2002-11-11",31,31.129999,30.34,30.455,4642600,20.2815
"2002-11-12",30.75,31.440001,30.75,31.110001,4148800,20.717695
"2002-11-13",31.115,31.434999,30.525,31.025,3950800,20.825092
"2002-11-14",31.5,31.799999,30.594999,31.325001,4532800,21.026466
"2002-11-15",31.33,31.745001,30.875,31.51,3692000,21.150639
"2002-11-18",31.700001,31.77,30.790001,30.790001,3156200,20.667358
"2002-11-19",30.875,31.225,30.450001,31.049999,4732200,20.841877
"2002-11-20",31.049999,31.945,31.049999,31.725,3178800,21.294958
"2002-11-21",32.125,32.884998,31.9,32.595001,4714800,21.878929
"2002-11-22",32.599998,32.599998,31.809999,31.809999,4966800,21.352015
"2002-11-25",31.809999,32.494999,31.66,32.404999,3286600,21.751396
"2002-11-26",32,32.349998,31.325001,31.514999,4901000,21.153999
"2002-11-27",31.549999,32.07,31.450001,31.915001,6078800,21.422493
"2002-11-29",31.85,31.85,31.15,31.235001,2761200,20.966047
"2002-12-02",31.9,32.325001,31.245001,31.594999,6115000,21.207695
"2002-12-03",31.15,31.625,30.549999,30.775,5857000,20.657288
"2002-12-04",30.9,31.700001,30.855,31.375,4953400,21.060022
"2002-12-05",31.105,31.125,30.405001,30.58,5083000,20.526396
"2002-12-06",30.125,31.34,30.004999,31.004999,4162400,20.811668
"2002-12-09",30.605,30.905001,30.125,30.299999,3970200,20.338448
"2002-12-10",30.375,30.545,29.610001,30.450001,3676200,20.439131
"2002-12-11",30.040001,30.85,29.825001,30.645,3899800,20.570023
"2002-12-12",30.700001,31.125,30.35,31.08,3964400,20.862017
"2002-12-13",30.950001,30.950001,30.049999,30.049999,4099600,20.170637
"2002-12-16",30.049999,31.174999,29.969999,31.165001,4640400,20.919065
"2002-12-17",30.825001,31.184999,30.700001,30.875,4481800,20.724405
"2002-12-18",30.6,31.245001,30.115,30.84,4760200,20.700914
"2002-12-19",30.6,31.065001,30.375,30.674999,4212200,20.59016
"2002-12-20",31.040001,31.18,30.565001,31.055,5671200,20.845226
"2002-12-23",30.625,31,30.525,30.799999,2993000,20.674068
"2002-12-24",30.6,30.934999,30.594999,30.75,1295400,20.640509
"2002-12-26",30.635,31.275,30.6,30.754999,2026000,20.643864
"2002-12-27",31.09,31.190001,30.375,30.49,2550800,20.465973
"2002-12-30",30.57,30.785,30.25,30.719999,3428600,20.620361
"2002-12-31",30.865,31.030001,30.42,30.969999,3013200,20.788174
"2003-01-02",31.15,31.860001,31,31.705,4161600,21.281536
"2003-01-03",31.83,32.32,31.5,32.205002,4205200,21.617155
"2003-01-06",32.485001,32.924999,32.375,32.5,5217600,21.815159
"2003-01-07",32.125,32.439999,31.754999,31.815001,4859200,21.355368
"2003-01-08",31.82,31.985001,31.35,31.625,4923600,21.227833
"2003-01-09",31.75,32.529999,31.65,32.470001,4332600,21.795027
"2003-01-10",32.075001,32.325001,31.735001,32.16,4171200,21.586952
"2003-01-13",32.244999,32.424999,31.84,32.07,2629000,21.526527
"2003-01-14",32.075001,32.154999,31.635,32.154999,3565200,21.58359
"2003-01-15",31.950001,32.200001,31.775,32.200001,3252600,21.613798
"2003-01-16",32.650002,33.445,32.625,33.105,7420800,22.22126
"2003-01-17",33,33.130001,32.755001,32.849998,6024600,22.050102
"2003-01-21",33.349998,33.349998,32.494999,32.494999,4908400,21.811804
"2003-01-22",32.494999,32.494999,31.629999,31.9,5107000,21.41243
"2003-01-23",32.25,32.700001,32.02,32.700001,4176400,21.949409
"2003-01-24",32.325001,32.535,31.865,31.950001,4637000,21.445986
"2003-01-27",31.525,31.860001,31.299999,31.424999,4089400,21.093586
"2003-01-28",31.450001,32.005001,31.200001,31.924999,5051200,21.429209
"2003-01-29",31.93,32.305,31.200001,31.975,4297200,21.462767
"2003-01-30",31.895,32.439999,31.450001,31.549999,4505200,21.17749
"2003-01-31",31.275,32.154999,31.275,31.790001,6111000,21.338585
"2003-02-03",32.025002,32.849998,31.955,32.424999,5647400,21.764828
"2003-02-04",32.200001,32.419998,31.82,32.209999,3493600,21.620502
"2003-02-05",32.514999,32.814999,32.044998,32.044998,3843400,21.509754
"2003-02-06",32.125,32.474998,31.674999,31.950001,4926400,21.445986
"2003-02-07",32.349998,32.349998,31.700001,31.834999,4425000,21.368797
"2003-02-10",31.825001,32.174999,31.389999,31.99,6086800,21.472832
"2003-02-11",31.995001,32.125,31.135,31.309999,6459800,21.016394
"2003-02-12",31.315001,31.315001,29.98,30.25,7575600,20.465017
"2003-02-13",30.25,30.25,29.275,29.805,7348400,20.163958
"2003-02-14",30.049999,31.105,29.5,30.975,6359200,20.955505
"2003-02-18",31.15,31.645,30.725,30.945,4343200,20.935202
"2003-02-19",30.875,31.190001,30.75,31.1,4532200,21.040068
"2003-02-20",31.225,31.25,30.049999,30.375,4835400,20.549589
"2003-02-21",30.75,30.9,30.035,30.76,4776400,20.810053
"2003-02-24",30.799999,30.799999,29.805,29.82,4452000,20.174122
"2003-02-25",29.5,29.9,29.254999,29.775,6001000,20.143681
"2003-02-26",29.85,29.85,28.924999,28.969999,6149000,19.599066
"2003-02-27",28.969999,29.5,28.9,29.32,5249400,19.835844
"2003-02-28",29.5,29.725,28.975,29.290001,4292800,19.815563
"2003-03-03",29.295,29.299999,28.75,28.9,4687200,19.551702
"2003-03-04",28.775,28.905001,28.475,28.49,5026800,19.27433
"2003-03-05",28.325001,28.545,28.200001,28.389999,4605200,19.206676
"2003-03-06",28.49,28.6,27.879999,28.139999,5267600,19.037544
"2003-03-07",27.575001,28.594999,27.575001,28.559999,5711200,19.321692
"2003-03-10",28.125,28.365,27.9,27.985001,4449400,18.932682
"2003-03-11",27.985001,27.995001,27.115,27.115,6419400,18.344101
"2003-03-12",27.120001,27.455,26.754999,27.075001,7243400,18.317045
"2003-03-13",27.6,28.73,27.52,28.68,7448800,19.402868
"2003-03-14",29.125,29.815001,28.885,29.434999,7864800,19.913649
"2003-03-17",28.799999,30.5,28.5,30.49,7946400,20.627388
"2003-03-18",30.725,31.059999,30.344999,30.875,5646400,20.88785
"2003-03-19",30.875,31.18,30.625,30.9,5842000,20.90477
"2003-03-20",30.9,31.235001,30.139999,30.6,6044200,20.701805
"2003-03-21",31.25,31.99,30.75,31.99,8488800,21.642187
"2003-03-24",31.264999,31.325001,30.575001,30.745001,6204000,20.799906
"2003-03-25",30.924999,31.15,30.625,30.799999,5535200,20.837116
"2003-03-26",30.725,30.98,30.434999,30.639999,4940200,20.728868
"2003-03-27",30.174999,30.344999,29.9,30.01,6143800,20.302652
"2003-03-28",30.01,30.01,29.094999,29.385,7073400,19.879826
"2003-03-31",28.799999,29.18,28.549999,28.889999,6860400,19.544945
"2003-04-01",29.225,29.700001,28.940001,29.440001,5495600,19.91703
"2003-04-02",29.445,30.41,29.445,30.195,6003000,20.427816
"2003-04-03",30.299999,30.299999,29.375,29.375,5804600,19.873058
"2003-04-04",29.924999,30.174999,29.370001,30.030001,7103400,20.316191
"2003-04-07",31.32,31.379999,30.549999,30.549999,6297200,20.667984
"2003-04-08",30.375,30.795,30.315001,30.370001,3884200,20.546207
"2003-04-09",30.049999,31.030001,30.049999,30.525,7201400,20.651072
"2003-04-10",30.030001,30.674999,30.030001,30.6,4545200,20.701805
"2003-04-11",30.875,31.110001,30.34,30.625,4530200,20.718727
"2003-04-14",30.475,31.485001,30.475,31.225,4214000,21.124634
"2003-04-15",31.360001,31.975,31.035,31.855,5369600,21.550852
"2003-04-16",31.625,31.9,30.950001,31.135,4767400,21.063753
"2003-04-17",31.139999,31.495001,29.9,30,14897000,20.295891
"2003-04-21",30.25,30.674999,29.975,30.469999,6948200,20.613861
"2003-04-22",29.65,30.870001,29.65,30.76,5097400,20.810053
"2003-04-23",30.665001,31.084999,30.59,30.620001,4877200,20.71534
"2003-04-24",30.5,30.790001,30.315001,30.4,4019800,20.566511
"2003-04-25",30.465,30.709999,30.16,30.190001,5155000,20.424425
"2003-04-28",30.360001,30.870001,30.200001,30.635,5436200,20.725485
"2003-04-29",30.75,31.09,30.450001,30.940001,5529800,20.931829
"2003-04-30",30.945,31.105,30.67,30.905001,7366400,20.908154
"2003-05-01",30.905001,31.055,30.42,30.83,4153800,20.857412
"2003-05-02",30.725,31.870001,30.629999,31.700001,6052200,21.44599
"2003-05-05",31.575001,31.639999,30.985001,31.084999,4879400,21.029926
"2003-05-06",31.125,31.805,31.094999,31.475,5067400,21.293766
"2003-05-07",31.475,32.235001,31.225,31.625,5864000,21.395245
"2003-05-08",31.594999,31.940001,31.195,31.594999,4435400,21.374956
"2003-05-09",32.105,32.474998,31.77,32.400002,4734600,21.919563
"2003-05-12",32.450001,33.490002,32.305,33.424999,6930800,22.613003
"2003-05-13",33.424999,34,33.049999,33.639999,6616000,22.758459
"2003-05-14",33.950001,34.049999,33.150002,33.705002,6253000,22.986933
"2003-05-15",33.924999,33.994999,33.575001,33.884998,5476600,23.109686
"2003-05-16",33.880001,33.990002,33.279999,33.744999,4259200,23.014204
"2003-05-19",33.525002,33.595001,33.145,33.294998,4875400,22.70731
"2003-05-20",33.314999,33.535,32.48,32.764999,5576600,22.345842
"2003-05-21",32.5,33.099998,32.465,32.845001,4917400,22.40041
"2003-05-22",32.845001,33.474998,32.735001,33.189999,2605000,22.6357
"2003-05-23",33.099998,33.325001,32.650002,33.025002,3345200,22.523167
"2003-05-27",33.025002,34.07,32.814999,33.98,4579600,23.174477
"2003-05-28",34.240002,34.349998,33.950001,34.105,3828800,23.259731
"2003-05-29",33.939999,34.375,32.900002,33.215,5783400,22.652742
"2003-05-30",33.575001,34.195,33.474998,34.125,5094400,23.273371
"2003-06-02",34.41,35.125,34.174999,34.705002,6810200,23.668932
"2003-06-03",34.830002,34.974998,34.505001,34.695,5196400,23.662111
"2003-06-04",34.695,34.990002,34.404999,34.93,4827200,23.822395
"2003-06-05",34.93,35.389999,34.654999,35.314999,4573000,24.084955
"2003-06-06",35.5,36,35.325001,35.505001,4272400,24.21454
"2003-06-09",35.279999,35.549999,34.375,34.619999,3626600,23.61097
"2003-06-10",35.5,35.700001,35.064999,35.349998,3402200,24.108818
"2003-06-11",35.474998,36.5,35.310001,36.375,3902200,24.80788
"2003-06-12",36.650002,36.685001,36.005001,36.299999,5953800,24.756718
"2003-06-13",36.450001,36.564999,35.950001,36.055,3503000,24.589626
"2003-06-16",36.240002,36.755001,36.139999,36.755001,3190800,25.067041
"2003-06-17",36.799999,36.805,36.014999,36.564999,3579200,24.93745
"2003-06-18",36.099998,37.035,36.029999,36.599998,5403000,24.961329
"2003-06-19",36.599998,36.68,35.73,35.950001,4902000,24.518034
"2003-06-20",36.290001,36.900002,36.130001,36.224998,9586000,24.705574
"2003-06-23",35.810001,35.994999,35.285,35.404999,4525800,24.146334
"2003-06-24",35.474998,35.91,35.400002,35.57,3843200,24.258871
"2003-06-25",35.529999,35.93,35.189999,35.299999,3727800,24.074718
"2003-06-26",35.27,35.419998,34.75,35.150002,4552000,23.972429
"2003-06-27",35.240002,35.540001,34.75,35.299999,4566200,24.074718
"2003-06-30",35.275002,35.645,34.950001,35.415001,4320600,24.15316
"2003-07-01",35.110001,35.724998,34.654999,35.645,5755200,24.310015
"2003-07-02",35.860001,35.959999,35.5,35.950001,3784400,24.518034
"2003-07-03",35.950001,36.110001,35.5,35.720001,2257800,24.36117
"2003-07-07",36.244999,36.779999,36.080002,36.27,3415400,24.736263
"2003-07-08",36.224998,37.125,36.105,36.970001,4613200,25.213669
"2003-07-09",36.849998,36.919998,36.255001,36.32,3812800,24.770372
"2003-07-10",36.174999,36.174999,35.630001,35.895,3414600,24.480516
"2003-07-11",36.02,36.705002,36.005001,36.700001,3162400,25.029533
"2003-07-14",36.810001,36.900002,36.195,36.32,3183600,24.770372
"2003-07-15",36.32,36.645,35.650002,35.959999,4404600,24.524836
"2003-07-16",36.150002,36.349998,35.790001,36.095001,3506000,24.616924
"2003-07-17",37.025002,37.349998,36.494999,36.865002,6550000,25.142059
"2003-07-18",37.259998,37.259998,36.950001,37.244999,4911800,25.401218
"2003-07-21",37.125,37.334999,36.68,36.875,5279400,25.148893
"2003-07-22",36.950001,38.169998,36.75,38,5831200,25.916124
"2003-07-23",37.775002,38.209999,37.25,38.150002,4942400,26.018444
"2003-07-24",38.150002,38.5,37.334999,37.424999,3734600,25.523994
"2003-07-25",37.174999,37.875,37.040001,37.82,3855800,25.793377
"2003-07-28",37.82,38.43,37.41,38.330002,4485200,26.141191
"2003-07-29",38.330002,38.549999,38,38.369999,4844800,26.168478
"2003-07-30",38.365002,38.415001,37.889999,38.200001,3412400,26.052534
"2003-07-31",38.200001,38.325001,37.575001,37.615002,4741600,25.653576
"2003-08-01",37.615002,37.759998,37.415001,37.619999,3259800,25.656969
"2003-08-04",37.825001,38,37.505001,37.880001,3710400,25.834295
"2003-08-05",37.700001,37.889999,37.130001,37.185001,3337400,25.360302
"2003-08-06",37.150002,37.174999,36.580002,36.689999,4687600,25.022713
"2003-08-07",36.724998,36.73,36.275002,36.485001,4571600,24.88291
"2003-08-08",36.41,36.799999,36.380001,36.625,4123600,24.97838
"2003-08-11",36.709999,36.794998,36.119999,36.5,3678600,24.893135
"2003-08-12",36.575001,37.325001,36.465,37.290001,3518800,25.431919
"2003-08-13",37.125,37.52,37.035,37.345001,3127600,25.469419
"2003-08-14",37.349998,38.349998,37.244999,38,5598600,25.916124
"2003-08-15",38.400002,38.41,38.119999,38.240002,2006400,26.079813
"2003-08-18",38.599998,38.599998,38.389999,38.494999,3159000,26.253725
"2003-08-19",38.775002,39.599998,38.700001,39.365002,5031400,26.847069
"2003-08-20",39.200001,39.220001,38.689999,38.810001,3732400,26.65135
"2003-08-21",38.825001,39.790001,38.82,39.705002,4844400,27.265968
"2003-08-22",39.974998,40,39.209999,39.220001,4274800,26.932907
"2003-08-25",39.150002,39.25,38.59,38.990002,2929200,26.774963
"2003-08-26",38.990002,39.294998,38.639999,39.16,3493000,26.891703
"2003-08-27",39.005001,39.424999,39,39.375,2475600,27.039362
"2003-08-28",39.349998,40,38.965,39.875,3615400,27.38271
"2003-08-29",39.875,40.174999,39.775002,40.125,3429200,27.554388
"2003-09-02",40.064999,40.375,39.610001,39.985001,3637000,27.458242
"2003-09-03",39.875,39.985001,39.68,39.849998,4354200,27.36554
"2003-09-04",39.849998,39.880001,39.424999,39.740002,3051200,27.289995
"2003-09-05",39.744999,39.744999,38.735001,39.025002,5887800,26.799006
"2003-09-08",39.485001,39.865002,39.41,39.810001,3597600,27.33807
"2003-09-09",39.75,39.755001,39.09,39.32,3344800,27.001585
"2003-09-10",39.25,39.450001,38.674999,38.91,3997000,26.720036
"2003-09-11",39.139999,39.575001,39.025002,39.145,4147600,26.881401
"2003-09-12",39.145,39.389999,38.674999,39.264999,3366200,26.963808
"2003-09-15",39.25,39.369999,39.029999,39.099998,2798800,26.850494
"2003-09-16",39.200001,40.029999,39.200001,39.919998,3744000,27.413607
"2003-09-17",39.700001,40.080002,39.485001,39.630001,2322600,27.214474
"2003-09-18",39.630001,39.860001,39.450001,39.720001,2554600,27.27627
"2003-09-19",39.720001,40.154999,39.544998,39.575001,4786000,27.176687
"2003-09-22",39.25,39.580002,39.060001,39.215,3131000,26.929476
"2003-09-23",39.220001,39.744999,39.005001,39.630001,3635400,27.214474
"2003-09-24",39.549999,39.77,39.060001,39.119999,4860000,26.864241
"2003-09-25",39.119999,39.474998,38.93,39.099998,5708400,26.850494
"2003-09-26",39.084999,39.174999,38.709999,39.005001,4163600,26.785267
"2003-09-29",39.25,39.75,39.115002,39.630001,4460000,27.214474
"2003-09-30",39.529999,39.599998,38.380001,38.639999,6216000,26.534613
"2003-10-01",39,40.029999,38.755001,39.939999,5532000,27.427341
"2003-10-02",39.825001,40.555,39.715,40.224998,5305000,27.623064
"2003-10-03",40.224998,41.395,40.224998,40.900002,5123200,28.086584
"2003-10-06",40.900002,41.099998,40.639999,40.695,2754200,27.94581
"2003-10-07",40.695,41.044998,40.5,40.884998,3399000,28.076281
"2003-10-08",40.715,41.205002,40.654999,41,2827000,28.155247
"2003-10-09",41.724998,42.084999,41.075001,41.299999,4931200,28.361263
"2003-10-10",41.299999,41.474998,41,41.064999,2604000,28.199879
"2003-10-13",41.25,41.645,41.25,41.605,2603600,28.570717
