"","EXPE.Open","EXPE.High","EXPE.Low","EXPE.Close","EXPE.Volume","EXPE.Adjusted"
"2006-02-28",39.119999,39.119999,37.580002,37.939999,2488500,25.170908
"2006-03-01",38.02,39.139999,37.700001,38.799999,1285300,25.741472
"2006-03-02",38.5,38.799999,38.02,38.32,625900,25.423019
"2006-03-03",38.139999,38.98,37.84,38.799999,776000,25.741472
"2006-03-06",38.619999,39,38.52,38.720001,996400,25.688396
"2006-03-07",38.759998,38.759998,37.900002,38.259998,719900,25.383217
"2006-03-08",38,38.259998,36.939999,37.540001,1467700,24.905531
"2006-03-09",37.66,37.880001,37.040001,37.139999,1017100,24.640156
"2006-03-10",37.16,37.599998,36.099998,36.939999,1060300,24.507473
"2006-03-13",37.040001,37.52,36.5,37.299999,579100,24.746307
"2006-03-14",37.400002,37.68,36.900002,37.200001,739500,24.679966
"2006-03-15",37.119999,37.759998,36.82,37.400002,438800,24.812664
"2006-03-16",37.279999,37.34,36.18,36.279999,1155400,24.069601
"2006-03-17",36.279999,36.400002,35.919998,36.360001,2022700,24.122677
"2006-03-20",36.32,36.619999,36.119999,36.240002,672900,24.04307
"2006-03-21",36.139999,36.459999,34.98,35.240002,1427800,23.37962
"2006-03-22",34.959999,37.220001,34.84,37,1568700,24.547281
"2006-03-23",37.16,37.619999,36.66,36.98,1242500,24.534004
"2006-03-24",36.98,37.119999,36.720001,36.98,556900,24.534004
"2006-03-27",36.68,36.919998,36.5,36.560001,485400,24.255362
"2006-03-28",36.599998,36.720001,36.380001,36.540001,493500,24.242098
"2006-03-29",36.419998,37.84,36.259998,37.439999,1366300,24.839191
"2006-03-30",37.599998,39.759998,37.240002,39.619999,1421300,26.285492
"2006-03-31",39.540001,40.759998,39.279999,40.540001,1406700,26.895861
"2006-04-03",40.98,40.98,39,39.099998,1037100,25.940493
"2006-04-04",38.799999,41.099998,38.799999,40.860001,1618900,27.10816
"2006-04-05",41.080002,41.099998,39.68,40.200001,784900,26.670296
"2006-04-06",39.98,40.400002,39.02,40.240002,585900,26.696825
"2006-04-07",40.060001,40.66,39.060001,39.52,595100,26.219145
"2006-04-10",38.799999,39.400002,37.779999,38.52,1086500,25.5557
"2006-04-11",38.419998,39.52,38.400002,39.48,916200,26.192608
"2006-04-12",39.220001,39.98,39.060001,39.639999,486200,26.298758
"2006-04-13",39.240002,39.880001,38.380001,38.759998,834900,25.714933
"2006-04-17",38.599998,39.240002,37.259998,38.02,1265800,25.223993
"2006-04-18",38.299999,38.439999,37.139999,37.32,2951900,24.759581
"2006-04-19",37.040001,37.599998,36.700001,36.880001,1281700,24.467669
"2006-04-20",36.900002,37,36.360001,36.66,1198500,24.321705
"2006-04-21",36.560001,37.48,36.439999,36.799999,871800,24.414595
"2006-04-24",36.599998,37.540001,36.599998,37.139999,647000,24.640156
"2006-04-25",37.240002,37.48,36.560001,36.740002,496500,24.374784
"2006-04-26",36.639999,37.759998,36.439999,37.759998,1336200,25.051498
"2006-04-27",37.419998,38.040001,37.040001,37.200001,765600,24.679966
"2006-04-28",37.5,37.880001,37,37.299999,508300,24.746307
"2006-05-01",37.18,37.5,36.880001,36.959999,509200,24.520746
"2006-05-02",37.139999,37.380001,36.5,36.619999,661600,24.295172
"2006-05-03",36.400002,36.82,36.18,36.360001,931400,24.122677
"2006-05-04",36.540001,38.18,36.380001,37.98,1019300,25.197445
"2006-05-05",38.32,39.32,38.18,39.240002,1057300,26.033384
"2006-05-08",38.98,40.98,38.98,39.939999,1308700,26.497793
"2006-05-09",39.759998,40.299999,39.060001,39.48,1016700,26.192608
"2006-05-10",39.220001,39.900002,39.220001,39.580002,761300,26.258949
"2006-05-11",39.5,39.599998,38.48,39.32,2515100,26.086458
"2006-05-12",30.200001,30.5,28.74,29.02,13630400,19.253027
"2006-05-15",28.940001,29.48,28.120001,29,3115300,19.239761
"2006-05-16",28.92,29.5,28.719999,29.280001,2217100,19.425524
"2006-05-17",28.82,29.360001,28.559999,28.559999,2168800,18.947851
"2006-05-18",28.52,29.059999,28.34,28.4,2085200,18.841698
"2006-05-19",28.299999,28.58,27.540001,27.700001,3385200,18.377291
"2006-05-22",27.6,28.1,27.280001,27.74,1836000,18.403826
"2006-05-23",27.9,27.959999,27,27.24,1477800,18.072104
"2006-05-24",26.98,27.48,26.719999,27.139999,4308200,18.00576
"2006-05-25",27.02,28.139999,26.84,28.040001,1952400,18.602856
"2006-05-26",28.139999,28.139999,27.52,27.98,1333200,18.563047
"2006-05-30",28,28,27.66,27.700001,803300,18.377291
"2006-05-31",28.440001,28.68,28.1,28.42,1611200,18.854963
"2006-06-01",28.42,28.719999,28.4,28.719999,1317900,19.053993
"2006-06-02",28.74,28.9,28.48,28.6,1088800,18.974382
"2006-06-05",28.6,29.459999,28.559999,29.139999,1224900,19.332642
"2006-06-06",29,29.5,29,29.24,1062500,19.398981
"2006-06-07",29.379999,29.379999,28.76,29.059999,1068200,19.279566
"2006-06-08",28.84,30.379999,28.440001,29.860001,1628400,19.810316
"2006-06-09",29.82,30.1,29.620001,29.799999,691700,19.770517
"2006-06-12",30,30.32,29.860001,29.98,4435900,19.889929
"2006-06-13",30.200001,30.860001,29.940001,30.42,3114400,20.181845
"2006-06-14",30.66,31.059999,30,30.280001,1706600,20.088966
"2006-06-15",30.280001,30.82,30.280001,30.68,1233700,20.354343
"2006-06-16",30.52,30.780001,30,30.120001,1358100,19.982817
"2006-06-19",30.02,30.52,29.879999,29.940001,1320000,19.863394
"2006-06-20",29.82,30.299999,29.799999,30,908200,19.903202
"2006-06-21",30.139999,30.76,30.02,30.5,2145200,20.234917
"2006-06-22",30.5,30.5,30,30.059999,742400,19.943012
"2006-06-23",30.120001,30.280001,29.879999,29.9,855200,19.836859
"2006-06-26",30.139999,30.16,29.76,29.84,1037400,19.797049
"2006-06-27",29.84,30,29.16,29.299999,998300,19.438789
"2006-06-28",29.299999,29.5,28.860001,29.16,1132400,19.345913
"2006-06-29",29.4,30.1,29.32,29.879999,1881100,19.823589
"2006-06-30",30.360001,30.48,29.66,29.98,3443500,19.889929
"2006-07-03",30,30.1,29.9,30.08,363300,19.956278
"2006-07-05",29.9,29.9,29.02,29.360001,1352600,19.4786
"2006-07-06",29.34,30,29.32,29.459999,1148200,19.544949
"2006-07-07",29.18,29.4,29,29.16,860400,19.345913
"2006-07-10",29.139999,29.559999,28.940001,28.98,1197700,19.226492
"2006-07-11",28.98,29.18,28.4,28.540001,1348900,18.934582
"2006-07-12",28.48,28.48,27.700001,27.799999,1180600,18.443636
"2006-07-13",27.74,27.84,27.200001,27.219999,1511800,18.058832
"2006-07-14",27.219999,27.440001,26.92,27.18,1075900,18.032301
"2006-07-17",27.059999,27.200001,26.540001,26.74,936200,17.740389
"2006-07-18",26.74,27.120001,26.68,26.92,1032600,17.859804
"2006-07-19",26.959999,27.700001,26.940001,27.360001,780100,18.151722
"2006-07-20",26.92,27.299999,26.92,27.16,644500,18.01903
"2006-07-21",27.02,27.620001,27.02,27.120001,831300,17.992489
"2006-07-24",27.120001,27.299999,26.639999,27.18,787200,18.032301
"2006-07-25",27.1,27.76,26.92,27.34,593900,18.138453
"2006-07-26",27.219999,27.700001,27.16,27.440001,714400,18.20479
"2006-07-27",27.02,27.84,26.719999,27,501800,17.91288
"2006-07-28",26.540001,26.799999,25.92,26.620001,1024000,17.660772
"2006-07-31",26.379999,26.940001,26.379999,26.799999,597100,17.780193
"2006-08-01",26.68,26.879999,25.92,26.1,918800,17.315783
"2006-08-02",26.32,26.9,25.74,26.74,780000,17.740389
"2006-08-03",26.48,27.620001,26.42,27.379999,747900,18.164986
"2006-08-04",27.700001,27.98,26.620001,26.76,683600,17.75366
"2006-08-07",26.639999,27.34,26.620001,27.18,576300,18.032301
"2006-08-08",27.42,27.700001,26.379999,26.98,666800,17.899609
"2006-08-09",27.040001,28.139999,27.040001,27.639999,1233100,18.337482
"2006-08-10",30.26,31.280001,28.6,29.299999,5341400,19.438789
"2006-08-11",29.200001,29.68,29,29.18,912000,19.35918
"2006-08-14",29.200001,30.1,29.200001,29.719999,938400,19.717436
"2006-08-15",30.1,30.940001,29.9,30.780001,1632000,20.420685
"2006-08-16",30.84,31.059999,30.68,30.9,1027600,20.50029
"2006-08-17",30.92,31.440001,30.76,31,1499700,20.566635
"2006-08-18",31,31.040001,30.219999,30.360001,1096500,20.142038
"2006-08-21",30.379999,31.08,30.02,30.68,1334700,20.354343
"2006-08-22",30.74,31.98,30.58,31.4,2938600,20.832016
"2006-08-23",31.58,31.860001,31.200001,31.459999,1306000,20.871822
"2006-08-24",31.780001,32.099998,31.58,31.879999,998900,21.150469
"2006-08-25",31.66,32.220001,31.5,31.84,747300,21.12393
"2006-08-28",31.66,32.540001,31.639999,31.98,864400,21.216814
"2006-08-29",31.66,31.879999,31.16,31.879999,915200,21.150469
"2006-08-30",31.82,31.92,31.26,31.42,493400,20.84528
"2006-08-31",31.6,32.759998,31.559999,32.639999,1104700,21.654678
"2006-09-01",32.700001,33.98,32.639999,33.68,1381000,22.344656
"2006-09-05",33.599998,33.759998,32.740002,33.380001,1517500,22.145618
"2006-09-06",33.119999,34.560001,33.060001,33.880001,1294500,22.477343
"2006-09-07",33.720001,33.880001,33.139999,33.32,805800,22.105816
"2006-09-08",33.16,33.459999,32.279999,32.400002,1118200,21.495453
"2006-09-11",32.16,32.5,31.76,31.92,1374100,21.177006
"2006-09-12",31.940001,32.119999,31.26,32.060001,1472400,21.26989
"2006-09-13",32.279999,32.299999,31.82,32.060001,1378500,21.26989
"2006-09-14",31.84,32.279999,31.84,32.040001,1451600,21.25662
"2006-09-15",31.959999,32.5,31.620001,32,1609800,21.230078
"2006-09-18",31.92,32.700001,31.92,32.5,939900,21.5618
"2006-09-19",32.66,32.799999,31.24,32,1149800,21.230078
"2006-09-20",32.279999,32.799999,31.6,31.719999,883800,21.044317
"2006-09-21",32.200001,32.360001,31.379999,31.540001,1038700,20.9249
"2006-09-22",31.6,31.68,31.24,31.42,647000,20.84528
"2006-09-25",31.559999,32.040001,31.1,31.98,899700,21.216814
"2006-09-26",31.84,32.099998,31.120001,31.5,843100,20.898357
"2006-09-27",31.559999,31.799999,30.92,31.26,1039300,20.739132
"2006-09-28",31.059999,31.84,31.059999,31.84,639800,21.12393
"2006-09-29",31.540001,31.84,31.24,31.360001,930000,20.805481
"2006-10-02",31.120001,32.540001,31.1,31.26,1450000,20.739132
"2006-10-03",31.1,32.259998,31.1,31.780001,703400,21.084126
"2006-10-04",31.700001,32.419998,31.66,32.18,899700,21.349503
"2006-10-05",32.040001,32.400002,31.719999,32.099998,540400,21.296427
"2006-10-06",31.9,32.240002,31.799999,32,292800,21.230078
"2006-10-09",32,32.279999,31.82,32.040001,467400,21.25662
"2006-10-10",31.92,32.580002,31.9,32.48,727700,21.548527
"2006-10-11",32.279999,32.779999,31.92,32.119999,515700,21.309689
"2006-10-12",32.34,33.16,31.84,32.84,654100,21.787369
"2006-10-13",33,33,32.380001,32.599998,664400,21.628151
"2006-10-16",32.34,33.220001,32.279999,33.16,1130200,21.999668
"2006-10-17",32.82,33.16,32.16,32.599998,794200,21.628151
"2006-10-18",32.860001,32.939999,32.220001,32.34,602300,21.45565
"2006-10-19",32.240002,33.279999,32.200001,32.779999,549200,21.747561
"2006-10-20",32.720001,33,32.200001,32.540001,598600,21.588337
"2006-10-23",32.400002,33.5,32.380001,33.16,653700,21.999668
"2006-10-24",32.82,33.279999,32.700001,32.880001,560800,21.813902
"2006-10-25",32.700001,33.439999,32.5,33.16,787300,21.999668
"2006-10-26",33,33.599998,32.900002,33.200001,849600,22.026211
"2006-10-27",32.98,33.560001,32.560001,32.900002,704400,21.827179
"2006-10-30",32.900002,33.200001,32.5,32.599998,537000,21.628151
"2006-10-31",32.5,32.720001,31.68,32.5,1022500,21.5618
"2006-11-01",32.66,32.880001,31.9,32.439999,708000,21.521996
"2006-11-02",32.259998,32.720001,32.16,32.700001,871400,21.694492
"2006-11-03",32.540001,32.860001,32.48,32.82,590400,21.774105
"2006-11-06",33,33.360001,32.599998,33.240002,745600,22.052742
"2006-11-07",33.080002,33.080002,32.68,32.900002,854300,21.827179
"2006-11-08",32.580002,33.279999,32.380001,33.060001,618400,21.933329
"2006-11-09",33.419998,34.099998,33.200001,33.880001,1891400,22.477343
"2006-11-10",33.619999,33.939999,32.599998,33.68,2436100,22.344656
"2006-11-13",33.540001,33.959999,33.080002,33.200001,1115900,22.026211
"2006-11-14",33.299999,33.380001,32.700001,33.32,652600,22.105816
"2006-11-15",33.220001,34.360001,33.220001,34.16,1392900,22.663109
"2006-11-16",34.279999,34.919998,34.200001,34.619999,837200,22.96829
"2006-11-17",34.560001,35.279999,34.34,35.200001,1342700,23.35309
"2006-11-20",35,35.779999,35,35.720001,1465200,23.69808
"2006-11-21",36.040001,36.119999,35.240002,36.119999,1016700,23.963451
"2006-11-22",36,36.52,35.540001,36.52,1179800,24.228828
"2006-11-24",36.220001,36.759998,36.200001,36.66,450700,24.321705
"2006-11-27",36.5,36.860001,36.18,36.720001,1392300,24.361515
"2006-11-28",36.82,36.900002,35.959999,36.34,990900,24.109417
"2006-11-29",36.380001,37.16,36.259998,36.759998,924800,24.38805
"2006-11-30",36.48,36.779999,36.119999,36.32,1281500,24.09614
"2006-12-01",36.400002,36.860001,36.34,36.639999,1123900,24.308445
"2006-12-04",36.799999,37.200001,36.779999,36.939999,1335100,24.507473
"2006-12-05",36.900002,37.5,36.759998,37.419998,1697900,24.825926
"2006-12-06",37.220001,37.560001,36.959999,37.560001,1171500,24.918814
"2006-12-07",37.619999,37.639999,37.16,37.240002,837500,24.706509
"2006-12-08",37.18,42,37.02,40.919998,4289300,27.147966
"2006-12-11",41.200001,41.560001,40.919998,41.02,2002300,27.214308
"2006-12-12",41,41.540001,40.959999,41.200001,1732000,27.333725
"2006-12-13",41.459999,41.459999,40.84,41.18,1053100,27.320452
"2006-12-14",41.360001,41.740002,40.959999,41.18,2022100,27.320452
"2006-12-15",41.380001,42,40.959999,41.299999,2006400,27.400066
"2006-12-18",41.459999,41.720001,40.439999,40.68,1459100,26.988741
"2006-12-19",40.48,41.52,40.400002,41.139999,1331200,27.293919
"2006-12-20",41.400002,42.580002,41.080002,42.040001,2648800,27.891022
"2006-12-21",42.18,42.299999,41.5,42,1153700,27.864477
"2006-12-22",42.060001,42.099998,41.240002,41.959999,875100,27.83794
"2006-12-26",41.919998,42.040001,41.52,42,632400,27.864477
"2006-12-27",42.18,42.299999,41.740002,42,499400,27.864477
"2006-12-28",41.880001,42.400002,41.540001,42.040001,409900,27.891022
"2006-12-29",42.02,42.34,41.82,41.959999,413700,27.83794
"2007-01-03",41.919998,42.52,41.32,42.099998,1703300,27.930822
"2007-01-04",42,42.68,41.939999,42.540001,1285600,28.222736
"2007-01-05",42.599998,42.700001,42.16,42.52,1389900,28.209467
"2007-01-08",42.380001,42.84,42.240002,42.740002,1523300,28.355425
"2007-01-09",42.759998,42.919998,42.5,42.84,2661900,28.421766
"2007-01-10",42.68,43.419998,42.599998,42.959999,2745900,28.501379
"2007-01-11",43.099998,43.400002,42.419998,42.68,2592200,28.31562
"2007-01-12",42.5,43,41.700001,42.82,1388700,28.408503
"2007-01-16",42.959999,42.959999,42.360001,42.48,831100,28.182934
"2007-01-17",42.139999,42.66,41.939999,42.32,1323600,28.076778
"2007-01-18",42.279999,42.860001,40.939999,41.299999,1143900,27.400066
"2007-01-19",41.299999,42.139999,40.779999,42.040001,1445800,27.891022
"2007-01-22",41.900002,42.599998,40.84,41.16,1612200,27.307184
"2007-01-23",41.060001,41.939999,41.060001,41.400002,1592700,27.46641
"2007-01-24",41.419998,42.419998,41.400002,42.060001,793600,27.904284
"2007-01-25",41.720001,42.400002,40.84,41.299999,671000,27.400066
"2007-01-26",41.220001,41.560001,40.959999,41.240002,479800,27.360264
"2007-01-29",40.98,41.880001,40.380001,41.720001,1064800,27.678707
"2007-01-30",41.900002,42.599998,41.439999,42.119999,1990400,27.944094
"2007-01-31",42.240002,43.279999,41.360001,42.900002,916600,28.461578
"2007-02-01",42.84,43.299999,41.259998,41.360001,1182100,27.43988
"2007-02-02",41.32,42.380001,41.32,42.119999,809100,27.944094
"2007-02-05",42.200001,42.759998,41.48,42.400002,900100,28.129858
"2007-02-06",42.380001,42.900002,41.779999,42.880001,1073900,28.448303
"2007-02-07",42.900002,43.84,42.560001,43.52,1409200,28.872906
"2007-02-08",43.540001,44.299999,43.279999,44.220001,819900,29.33732
"2007-02-09",44.119999,44.380001,42.700001,43.279999,898400,28.713678
"2007-02-12",43.02,43.259998,42.400002,42.939999,788000,28.488113
"2007-02-13",43.060001,43.799999,42.959999,43.299999,588300,28.726946
"2007-02-14",43.360001,44.98,43.279999,44.540001,1199700,29.549616
"2007-02-15",45.02,46.200001,44,44.599998,1267800,29.589424
"2007-02-16",44.279999,44.34,43.52,43.66,1129900,28.965799
"2007-02-20",43.439999,44.759998,42.66,44.439999,794600,29.483267
"2007-02-21",44.5,44.939999,44.220001,44.700001,664200,29.655769
"2007-02-22",44.68,44.939999,43.779999,44.279999,626100,29.377127
"2007-02-23",44.200001,44.240002,43.16,43.400002,782000,28.793301
"2007-02-26",43.5,43.959999,42.959999,43.419998,1054900,28.80657
"2007-02-27",42.860001,43.84,42.080002,42.759998,1396200,28.368689
"2007-02-28",42,43.02,41.34,42.52,1859000,28.209467
"2007-03-01",41.599998,42.200001,41.400002,41.759998,1171600,27.705256
"2007-03-02",41.540001,41.66,40.779999,41,1314200,27.20104
"2007-03-05",40.82,41.419998,40.52,40.82,1079700,27.081619
"2007-03-06",40.759998,40.939999,39.939999,40.860001,1109200,27.10816
"2007-03-07",40.700001,41.200001,39.939999,40.740002,695400,27.028547
"2007-03-08",40.84,41.200001,40.279999,41.099998,1005400,27.267382
"2007-03-09",41.240002,41.459999,40.5,40.900002,614400,27.134697
"2007-03-12",40.900002,41.560001,40.82,41.48,654100,27.519489
"2007-03-13",42.040001,43.259998,42,42.52,1569300,28.209467
"2007-03-14",42.48,42.84,41.439999,42.139999,1148800,27.957361
"2007-03-15",42.040001,43.259998,41.82,42.639999,901500,28.289082
"2007-03-16",42.52,42.900002,41.580002,42.220001,1208300,28.010433
"2007-03-19",42.380001,43.48,41.900002,43.419998,977300,28.80657
"2007-03-20",43.459999,44.540001,43.279999,44,1528600,29.191362
"2007-03-21",44.139999,45.16,43.919998,45.16,782500,29.960953
"2007-03-22",45,46.119999,44.580002,45.959999,1643200,30.491701
"2007-03-23",46.080002,46.52,45.799999,46.299999,1265900,30.717283
"2007-03-26",46.459999,46.68,45.48,46.360001,1073300,30.757082
"2007-03-27",46.380001,46.400002,45.759998,46.220001,979600,30.664202
"2007-03-28",45.84,45.939999,44.939999,44.959999,1007800,29.82826
"2007-03-29",45.16,46.080002,44.919998,46,1183700,30.518246
"2007-03-30",46,46.599998,45.560001,46.360001,948900,30.757082
"2007-04-02",46.279999,46.580002,45.419998,45.700001,928900,30.319214
"2007-04-03",46,46.939999,45.720001,46.360001,804500,30.757082
"2007-04-04",46.16,46.959999,46.16,46.66,899900,30.956106
"2007-04-05",46.380001,48.040001,46.360001,48.040001,942500,31.871658
"2007-04-09",47.939999,47.939999,47.060001,47.619999,1006200,31.592999
"2007-04-10",47.720001,48.200001,47.639999,48.040001,743100,31.871658
"2007-04-11",47.84,48.18,46.5,46.939999,1017300,31.14187
"2007-04-12",47.139999,48.279999,47.060001,47.66,1578000,31.619545
"2007-04-13",47.580002,48.560001,47.560001,48.220001,745600,31.991068
"2007-04-16",48.32,48.720001,47.700001,47.799999,1626700,31.712429
"2007-04-17",47.720001,48.419998,47.299999,48.400002,1707400,32.110497
"2007-04-18",48.279999,48.380001,47,47.279999,981500,31.367443
"2007-04-19",46.919998,47,46.439999,46.700001,875500,30.982641
"2007-04-20",47.200001,47.380001,46.200001,46.400002,1467000,30.783615
"2007-04-23",46.639999,47.02,46.119999,46.380001,967900,30.770346
"2007-04-24",46.259998,47.32,46.099998,47,754100,31.181669
"2007-04-25",47,47.900002,46.639999,47.48,924800,31.500122
"2007-04-26",46.84,48,46.84,47.860001,897800,31.752234
"2007-04-27",47.700001,47.919998,47.18,47.619999,724700,31.592999
"2007-04-30",47.400002,47.799999,47.139999,47.240002,903100,31.340895
"2007-05-01",47.66,48.380001,47.02,48.040001,1370000,31.871658
"2007-05-02",48.080002,48.84,47.900002,48.700001,1356600,32.309528
"2007-05-03",48.84,48.959999,48.060001,48.700001,1136200,32.309528
"2007-05-04",49.099998,50.32,48.619999,48.959999,1303200,32.482029
"2007-05-07",49.34,49.860001,49.080002,49.619999,1182300,32.919891
"2007-05-08",48.299999,49,44.880001,48.400002,3545900,32.110497
"2007-05-09",47.98,49.700001,47.779999,49.34,1339000,32.734119
"2007-05-10",48.959999,49.540001,48.16,48.700001,1177600,32.309528
"2007-05-11",48.900002,49.700001,48.040001,49.52,824200,32.85355
"2007-05-14",49.52,49.740002,48.740002,49.16,914000,32.614708
"2007-05-15",49.34,49.540001,48.279999,48.360001,944600,32.083961
"2007-05-16",48.720001,49.400002,48.060001,48.919998,963800,32.455475
"2007-05-17",48.740002,49.060001,47.98,48.700001,1332700,32.309528
"2007-05-18",49.02,49.959999,48.919998,49.279999,1647000,32.694332
"2007-05-21",49.540001,50.599998,49.400002,50.52,1261300,33.516983
"2007-05-22",50.66,51.119999,49.98,50.419998,830300,33.450638
"2007-05-23",50.68,51.639999,50.32,50.48,847100,33.490444
"2007-05-24",50.619999,50.700001,49.099998,49.400002,953200,32.773937
"2007-05-25",49.639999,49.639999,48.740002,48.900002,959600,32.442215
"2007-05-29",47.619999,48.52,47.540001,48.380001,1221600,32.097221
"2007-05-30",48.299999,48.299999,47.400002,47.759998,1111500,31.685898
"2007-05-31",47.599998,48.380001,47.599998,48.060001,898700,31.884926
"2007-06-01",48.259998,48.799999,47.919998,48.459999,943300,32.150307
"2007-06-04",48.099998,49.279999,48.099998,48.919998,849400,32.455475
"2007-06-05",48.759998,49.119999,47.779999,48.759998,868900,32.349339
"2007-06-06",48.52,48.759998,48.240002,48.32,1006400,32.057423
"2007-06-07",47.82,48.040001,46.599998,47.040001,1250700,31.208214
"2007-06-08",46.779999,46.959999,46.060001,46.759998,1153700,31.022451
"2007-06-11",46.639999,48.459999,46.639999,48.060001,1606300,31.884926
"2007-06-12",48.040001,48.52,47.700001,48.400002,1161700,32.110497
"2007-06-13",48.439999,48.599998,47.439999,48.48,855300,32.16357
"2007-06-14",48.720001,49.459999,48.5,48.919998,1216400,32.455475
"2007-06-15",52.66,53.419998,50.099998,50.740002,4129800,33.662956
"2007-06-18",50.759998,51.32,50.220001,51,948800,33.835438
"2007-06-19",59.279999,59.700001,58.18,58.279999,7434500,38.665283
"2007-06-20",58.240002,58.799999,58.200001,58.419998,3183200,38.758152
"2007-06-21",58.299999,58.900002,57.799999,58.200001,2163300,38.612198
"2007-06-22",58.139999,58.360001,57.880001,58,1305100,38.479523
"2007-06-25",58.16,58.900002,57.84,58.439999,1297700,38.771427
"2007-06-26",58.619999,58.919998,58.299999,58.48,1257200,38.797962
"2007-06-27",58.240002,59,58.139999,58.919998,2006000,39.089897
"2007-06-28",58.740002,59.18,58.5,58.98,1265200,39.129684
"2007-06-29",58.900002,58.900002,58.400002,58.580002,1175500,38.864311
"2007-07-02",58.66,58.919998,58.200001,58.32,1727700,38.691826
"2007-07-03",58.200001,58.419998,58,58.060001,814200,38.519325
"2007-07-05",58.040001,58.52,57.900002,58.259998,1475200,38.652012
"2007-07-06",58.279999,59,58.279999,58.779999,747400,38.997005
"2007-07-09",58.540001,58.82,58.439999,58.5,1025700,38.811237
"2007-07-10",58.419998,58.82,58.419998,58.599998,1088300,38.877579
"2007-07-11",58.400002,58.720001,58.299999,58.68,1530000,38.93066
"2007-07-12",58.860001,59.18,58.759998,59.18,1587100,39.262375
"2007-07-13",59,59.32,58.919998,59.279999,982900,39.328724
"2007-07-16",59.080002,59.259998,58.919998,59,974000,39.14296
"2007-07-17",59.060001,59.32,58.759998,59.200001,964600,39.275646
"2007-07-18",59.139999,59.439999,58.68,59.080002,747300,39.196045
"2007-07-19",59.139999,59.16,58.759998,58.82,1272400,39.02354
"2007-07-20",59.18,59.18,58.299999,58.779999,2156300,38.997005
"2007-07-23",53.700001,54.700001,52.959999,53.419998,3798500,35.440971
"2007-07-24",52.720001,53.720001,50.900002,51.5,4170900,34.167149
"2007-07-25",52.02,52.639999,51.060001,52.259998,2340000,34.671391
"2007-07-26",52.580002,52.98,51.740002,52.740002,4558600,34.989822
"2007-07-27",52.580002,53.259998,52.299999,52.880001,1248900,35.08271
"2007-07-30",53.16,54.18,53.02,53.580002,1502100,35.547115
"2007-07-31",54.439999,54.439999,53.139999,53.220001,2000800,35.308281
"2007-08-01",52.900002,54.080002,52.48,53.540001,1697800,35.520584
"2007-08-02",55.5,55.560001,54.18,54.880001,2666100,36.40958
"2007-08-03",56.139999,56.32,54.779999,55.360001,4897500,36.728035
"2007-08-06",55.580002,55.759998,54.139999,55.16,1804300,36.595341
"2007-08-07",54.779999,55.900002,54.700001,55.700001,3237000,36.953602
"2007-08-08",56,58,54.759998,55.580002,5176700,36.874001
"2007-08-09",56.400002,58.98,55.98,57,3094600,37.816082
"2007-08-10",57,57.759998,56.52,57.060001,1410000,37.855881
"2007-08-13",57.619999,58.16,57.200001,57.84,1199000,38.373363
"2007-08-14",57.220001,58.119999,57.099998,57.34,817800,38.041645
"2007-08-15",57.119999,57.900002,56.48,56.779999,2064000,37.67012
"2007-08-16",56.5,57.66,55.040001,56,2478000,37.152645
"2007-08-17",55.439999,56.599998,54.419998,55.619999,2048000,36.900543
"2007-08-20",56.139999,56.68,54.419998,56.48,1235000,37.471096
"2007-08-21",56.18,56.459999,55.639999,56.220001,1048900,37.298611
"2007-08-22",56.16,57.66,54.82,57.060001,1620200,37.855881
"2007-08-23",57.099998,58.700001,57,58.619999,829600,38.890858
"2007-08-24",58.360001,60,58.299999,59.66,850400,39.580833
"2007-08-27",59.900002,61.240002,59.560001,60.84,1146700,40.363689
"2007-08-28",60.380001,60.84,58.240002,58.279999,1564600,38.665283
"2007-08-29",58.900002,58.98,57.419998,58.220001,972300,38.625481
"2007-08-30",58.299999,58.880001,57.540001,58.5,927000,38.811237
"2007-08-31",59.080002,59.740002,58.220001,59.700001,768200,39.607368
"2007-09-04",59.400002,61.919998,59.080002,61.060001,1650900,40.509636
"2007-09-05",60.779999,61,59.34,60.060001,816800,39.846199
"2007-09-06",60.48,60.779999,59.580002,60.119999,700400,39.886024
"2007-09-07",59.68,60.040001,58.799999,58.98,1658100,39.129684
"2007-09-10",59.380001,59.439999,56.900002,57.84,1437900,38.373363
"2007-09-11",58.279999,58.279999,57.16,57.880001,1218900,38.399906
"2007-09-12",57.560001,59.299999,57.560001,58.84,1510800,39.036808
"2007-09-13",59.080002,59.080002,57.599998,58.299999,716100,38.678551
"2007-09-14",58.02,58.400002,57.34,58.32,438600,38.691826
"2007-09-17",57.860001,58.040001,56.279999,57.82,681600,38.360088
"2007-09-18",58.080002,59.279999,57.939999,59.040001,938000,39.169498
"2007-09-19",59.240002,60.139999,58.48,60.040001,1058200,39.832943
"2007-09-20",59.759998,60.139999,59.200001,59.619999,536000,39.554302
"2007-09-21",59.32,60.5,59.299999,60.040001,2303300,39.832943
"2007-09-24",60.080002,61.259998,59.419998,60.34,1269300,40.031971
"2007-09-25",63.200001,64.879997,62.900002,63.580002,3228700,42.181511
"2007-09-26",64.080002,65.139999,63.700001,63.959999,1208900,42.433628
"2007-09-27",64.440002,64.720001,63.779999,63.919998,2117100,42.407078
"2007-09-28",64.18,64.199997,63.5,63.759998,2537500,42.300938
