"","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
"2006-12-26",92.139999,92.550003,91.769997,92.349998,849300,61.928253
"2006-12-27",92.739998,92.949997,92.449997,92.949997,756300,62.330582
"2006-12-28",92.809998,93.239998,92.190002,92.309998,741900,61.901432
"2006-12-29",92.089996,92.68,91.949997,92.07,911100,61.74049
"2007-01-03",91.599998,92.510002,91.510002,91.93,1753900,61.646606
"2007-01-04",92.050003,92.230003,91.080002,91.690002,1942900,61.485687
"2007-01-05",91.690002,92.57,91.370003,92.019997,1954600,61.706947
"2007-01-08",91.550003,94.199997,91.540001,93.690002,2002400,62.826824
"2007-01-09",94.029999,94.669998,93.25,93.599998,1501600,62.766479
"2007-01-10",93.300003,94.849998,92.860001,94.580002,1305100,63.423641
"2007-01-11",94.550003,95.760002,94.120003,95.660004,1949700,64.147873
"2007-01-12",95.410004,96.68,95.32,96.309998,1760500,64.583771
"2007-01-16",96.050003,97.480003,96.029999,97,1551800,65.046448
"2007-01-17",97.25,97.419998,96.07,96.5,2229900,64.711151
"2007-01-18",96.120003,97.379997,96.120003,96.800003,1562600,64.912323
"2007-01-19",96.970001,97.75,96.290001,97.269997,1578400,65.227509
"2007-01-22",97.279999,97.290001,95.599998,96.769997,3031700,64.892212
"2007-01-23",96.699997,98.75,96.5,98.739998,3159400,66.213249
"2007-01-24",98.199997,98.209999,96.5,97.139999,3100300,65.14032
"2007-01-25",98.5,98.75,97.440002,97.440002,2715700,65.341507
"2007-01-26",98.75,98.75,96.209999,96.669998,2306300,64.825165
"2007-01-29",96.330002,96.620003,95.949997,96.059998,3140600,64.416084
"2007-01-30",96,96.360001,95.82,96.239998,1851000,64.536797
"2007-01-31",96.199997,97.300003,96.160004,97.190002,1893500,65.173836
"2007-02-01",96.900002,98.529999,96.720001,98.459999,2281900,66.025497
"2007-02-02",97.849998,99,97.580002,98.459999,2322000,66.025497
"2007-02-05",98,99.379997,97.860001,99.080002,1763800,66.441269
"2007-02-06",99.389999,101.32,99.190002,101.290001,3627000,67.923256
"2007-02-07",100.919998,101.839996,100.669998,101.519997,2205500,68.077477
"2007-02-08",101.519997,101.779999,100.660004,100.879997,1300000,67.648323
"2007-02-09",100.760002,101.589996,100.720001,101.160004,1075700,67.836098
"2007-02-12",101.160004,101.93,101.129997,101.629997,1690800,68.151245
"2007-02-13",101.639999,102.610001,101.519997,102.260002,1632200,68.573692
"2007-02-14",102.379997,102.809998,102,102.32,1010100,68.613953
"2007-02-15",102.139999,103.459999,102.040001,103.339996,1233800,69.297966
"2007-02-16",102.660004,103.260002,101.580002,101.949997,1854700,68.365822
"2007-02-20",101.699997,102.790001,101.449997,102.790001,2235300,68.929115
"2007-02-21",102.760002,103.419998,102.269997,102.550003,1242900,68.768196
"2007-02-22",103.239998,103.5,101.120003,101.550003,3377500,68.097595
"2007-02-23",101.589996,102.32,101.129997,102.110001,1630900,68.473137
"2007-02-26",102.07,102.339996,101,101.470001,1383700,68.043953
"2007-02-27",101.160004,101.339996,96.330002,97.57,2717300,65.655159
"2007-02-28",96.75,98.839996,95.839996,97.260002,3070100,65.446548
"2007-03-01",96.25,98.089996,92.68,97.82,2382400,65.82341
"2007-03-02",97.660004,97.940002,95.440002,95.440002,2296700,64.22187
"2007-03-05",94.959999,97.540001,94.800003,96.5,2866100,64.935135
"2007-03-06",96.889999,97.519997,96.349998,96.900002,1898900,65.204285
"2007-03-07",96.860001,97.099998,96.309998,96.540001,1256100,64.962051
"2007-03-08",97.400002,97.980003,96.720001,97.18,1324700,65.392723
"2007-03-09",97.559998,97.830002,96.599998,96.889999,1176400,65.197556
"2007-03-12",96.650002,100.019997,96.650002,100,2120300,67.290329
"2007-03-13",99.519997,99.739998,96.870003,96.870003,2067900,65.184113
"2007-03-14",97.089996,98.349998,95.949997,98.139999,2120300,66.038712
"2007-03-15",97.940002,98.279999,97.449997,98.050003,1425800,65.978111
"2007-03-16",98.43,98.470001,97.720001,97.800003,1702800,65.809937
"2007-03-19",98,99.059998,98,98.970001,1150400,66.597229
"2007-03-20",98.599998,98.690002,97.75,98.379997,1181000,66.200195
"2007-03-21",98.540001,99.849998,98.389999,99.849998,1191800,67.189362
"2007-03-22",99.5,99.589996,97.760002,97.910004,1656800,65.883957
"2007-03-23",98,99.25,97.940002,99.150002,1305700,66.718353
"2007-03-26",99.160004,99.18,97.5,98.419998,1168700,66.227089
"2007-03-27",98.040001,98.610001,97.339996,98.18,1439800,66.065651
"2007-03-28",97.669998,98.169998,96.949997,97.18,1365400,65.392723
"2007-03-29",97.910004,98.489998,97.589996,98.099998,1338100,66.011795
"2007-03-30",98.339996,98.809998,96.720001,97.019997,1799300,65.285049
"2007-04-02",97.349998,97.489998,96.339996,96.93,1855100,65.22448
"2007-04-03",97.239998,97.599998,96.970001,97.279999,2212700,65.460007
"2007-04-04",97.510002,97.709999,96.879997,97.050003,1718300,65.305229
"2007-04-05",96.75,97.040001,96.510002,96.709999,1653600,65.076462
"2007-04-09",96.989998,98.18,96.870003,98.029999,1135200,65.964691
"2007-04-10",98.400002,98.639999,97.75,98.050003,787800,65.978111
"2007-04-11",98.209999,98.339996,96.400002,96.610001,1838600,65.009155
"2007-04-12",96,96.75,95.650002,96.160004,2063300,64.706352
"2007-04-13",96.160004,96.349998,95.620003,96.239998,1513400,64.760185
"2007-04-16",96.339996,96.529999,95.82,96,1671200,64.598671
"2007-04-17",95.989998,96.220001,95.650002,95.959999,1526000,64.571732
"2007-04-18",95.559998,96.769997,95.480003,96.370003,1376000,64.847672
"2007-04-19",96.949997,96.949997,95.339996,95.629997,1539200,64.349709
"2007-04-20",95.989998,96.25,95.370003,95.400002,2975100,64.194939
"2007-04-23",95.419998,97.879997,95.419998,97.07,2219600,65.31868
"2007-04-24",98.339996,98.339996,93.690002,94.82,4301300,63.804657
"2007-04-25",94.82,95.849998,94,95.5,3758100,64.262238
"2007-04-26",95.050003,95.25,93.190002,93.5,3251200,62.916431
"2007-04-27",93.809998,96.900002,93.75,96.690002,2798700,65.062981
"2007-04-30",96.5,97.160004,95.989998,96.139999,2262600,64.692894
"2007-05-01",96.400002,96.529999,95.669998,96.230003,1602500,64.753479
"2007-05-02",96.459999,97,96,96.07,1623900,64.64579
"2007-05-03",96.480003,96.480003,96.050003,96.400002,1296800,64.867836
"2007-05-04",96.75,97,96.230003,96.639999,949600,65.02935
"2007-05-07",97,98.169998,96.919998,98.07,1696100,65.991585
"2007-05-08",97.760002,98.370003,97.120003,98.220001,1509700,66.092522
"2007-05-09",98.209999,99,97.800003,98.760002,1489600,66.45591
"2007-05-10",98.699997,99.470001,98.410004,98.599998,2169100,66.348251
"2007-05-11",98.660004,99.5,98.449997,98.839996,1460400,66.509743
"2007-05-14",98.68,99.25,98.300003,99.199997,1349000,66.751961
"2007-05-15",99.199997,100.050003,99.080002,99.510002,2365300,66.960579
"2007-05-16",99.790001,100.099998,99.220001,99.639999,1537300,67.04805
"2007-05-17",99.300003,99.470001,98.360001,98.449997,1381800,66.247307
"2007-05-18",98.599998,98.660004,97.93,98.160004,1363200,66.052162
"2007-05-21",97.809998,99.370003,97.800003,98.790001,1883400,66.476105
"2007-05-22",97.709999,97.709999,94,94.220001,4822300,63.400928
"2007-05-23",94.209999,94.889999,94.089996,94.360001,3215000,63.49511
"2007-05-24",94.75,96.629997,94.550003,96.209999,4232500,64.740005
"2007-05-25",96.18,97.919998,96.18,97.010002,2182800,65.278297
"2007-05-29",97.019997,98.43,96.849998,98.300003,2082900,66.146347
"2007-05-30",98.300003,98.559998,96.860001,98.220001,1922000,66.328697
"2007-05-31",98.620003,98.620003,97.209999,98.099998,1589800,66.247665
"2007-06-01",98.230003,98.599998,97.089996,97.43,1559200,65.795219
"2007-06-04",96.980003,97.410004,96.849998,97.199997,1076400,65.639893
"2007-06-05",96.699997,96.699997,95.110001,96.199997,2224900,64.964569
"2007-06-06",96.190002,96.989998,95.949997,96.650002,2556000,65.268456
"2007-06-07",97.540001,99.349998,95.25,95.25,2227800,64.323021
"2007-06-08",95.389999,96.889999,95.019997,96.889999,1802900,65.430542
"2007-06-11",97,97.059998,96.120003,96.25,1440100,64.998352
"2007-06-12",95.800003,95.940002,95.169998,95.25,1782300,64.323021
"2007-06-13",95.400002,95.57,94.540001,95.540001,2548300,64.518875
"2007-06-14",95.900002,97.459999,95.120003,97.209999,1892800,65.646629
"2007-06-15",97.550003,97.790001,96.339996,96.550003,1865900,65.200928
"2007-06-18",97.099998,97.419998,95.209999,95.32,1576300,64.370316
"2007-06-19",95.139999,96.989998,95.139999,96.800003,1903400,65.369774
"2007-06-20",96.800003,97.059998,95,95.089996,1665800,64.214966
"2007-06-21",94.849998,95.349998,94.650002,95.089996,2235700,64.214966
"2007-06-22",94.93,95,93.139999,93.389999,2308600,63.066978
"2007-06-25",93.769997,94.330002,93.32,94.019997,1918700,63.492405
"2007-06-26",94.419998,94.900002,93.720001,94.190002,2119600,63.607235
"2007-06-27",93.550003,94.75,93.379997,94.419998,1594200,63.762535
"2007-06-28",93.580002,94.300003,93.059998,93.400002,2249900,63.073711
"2007-06-29",93.599998,94.989998,93.449997,94.129997,2071800,63.566708
"2007-07-02",94.669998,95.379997,94.120003,94.660004,1628400,63.924614
"2007-07-03",95.330002,95.870003,94.970001,95.470001,672200,64.471611
"2007-07-05",95.849998,97.059998,95.529999,96.699997,1857800,65.302254
"2007-07-06",96.599998,96.959999,96.25,96.629997,1174900,65.254967
"2007-07-09",96.43,97.589996,96.43,96.959999,1148800,65.477821
"2007-07-10",96.349998,96.5,94.18,94.18,2076500,63.600452
"2007-07-11",94.209999,95.160004,94.110001,94.589996,1339800,63.877319
"2007-07-12",95.400002,97.389999,94.589996,97.389999,1931200,65.768188
"2007-07-13",97.5,97.690002,96.599998,97.339996,1281600,65.734428
"2007-07-16",96.800003,97.019997,96.120003,96.800003,1299200,65.369774
"2007-07-17",96.480003,99.139999,96.209999,98.559998,1910000,66.558327
"2007-07-18",98.330002,98.769997,96.900002,98.489998,2072300,66.511017
"2007-07-19",98.849998,99.18,98.550003,98.980003,1559400,66.841934
"2007-07-20",98.139999,99.169998,97.279999,97.889999,1721500,66.105843
"2007-07-23",98.68,99.900002,98.279999,99.519997,1685500,67.206612
"2007-07-24",102,107.330002,100.419998,103.089996,8506200,69.617462
"2007-07-25",104.230003,104.690002,100.260002,101.900002,4656600,68.81385
"2007-07-26",102.389999,104.199997,99.349998,100.580002,6121400,67.92244
"2007-07-27",100.379997,101.120003,99.269997,99.279999,2364600,67.044518
"2007-07-30",100.099998,101.629997,99.769997,100.5,3175300,67.868408
"2007-07-31",101.5,102.160004,98.480003,98.480003,2841100,66.504295
"2007-08-01",98.870003,102.400002,98.550003,101.699997,2775000,68.678772
"2007-08-02",102,102.760002,101.18,102.379997,3131500,69.137978
"2007-08-03",101.68,102.610001,99.370003,99.370003,2296500,67.105316
"2007-08-06",99.910004,101.129997,99.379997,100.849998,1937400,68.104736
"2007-08-07",100.199997,100.25,97.650002,98.260002,3053000,66.355705
"2007-08-08",98.519997,98.690002,93.68,94.669998,5364800,63.931358
"2007-08-09",94.5,95.599998,91.190002,91.360001,7594900,61.696102
"2007-08-10",90.32,95.93,88.860001,94.309998,6694000,63.688263
"2007-08-13",95.639999,99.449997,95.639999,98,3994400,66.180138
"2007-08-14",98.080002,98.330002,95.510002,96.059998,2764000,64.870026
"2007-08-15",96.75,97.169998,94.650002,94.830002,2378100,64.039421
"2007-08-16",93.610001,96.150002,92.690002,95.5,4047400,64.49189
"2007-08-17",98.480003,98.480003,95.279999,96.220001,2729200,64.978081
"2007-08-20",96,96.970001,94.839996,96.199997,1548300,64.964569
"2007-08-21",95.099998,96.610001,94.849998,95.510002,1493600,64.498611
"2007-08-22",95.309998,98.260002,95.309998,97.790001,2522200,66.038315
"2007-08-23",98,98.75,96.279999,96.93,1667100,65.457558
"2007-08-24",97.339996,100.019997,97.150002,100.019997,1834600,67.544243
"2007-08-27",99.5,102.5,99.120003,102.410004,2416900,69.158241
"2007-08-28",102.139999,102.139999,97.739998,97.790001,4124500,66.038315
"2007-08-29",98.610001,99.779999,98.510002,99.709999,2146300,67.3349
"2007-08-30",99.709999,99.709999,98.349998,98.650002,1758200,66.853737
"2007-08-31",99.779999,100.330002,98.980003,99.139999,1439100,67.185814
"2007-09-04",99.25,99.25,97.610001,98.82,1787500,66.968948
"2007-09-05",98.559998,99.239998,97.389999,98.870003,2132500,67.002846
"2007-09-06",98.860001,99.230003,97.809998,98.389999,1436300,66.677528
"2007-09-07",97.5,98.25,96.470001,96.639999,2133300,65.491615
"2007-09-10",96.900002,98.400002,96.709999,97.510002,1707900,66.081192
"2007-09-11",97.879997,98.529999,94.970001,97.989998,1663200,66.406494
"2007-09-12",97.699997,98.870003,97,97.620003,1628500,66.155746
"2007-09-13",98.650002,100.160004,98.370003,99.639999,2229500,67.524658
"2007-09-14",99.230003,101.57,98.730003,101.339996,2251300,68.676712
"2007-09-17",100.339996,101.230003,99.07,99.410004,2619900,67.368782
"2007-09-18",100.949997,102.160004,100.279999,102.099998,2286400,69.19178
"2007-09-19",101.860001,103.389999,100.830002,101.190002,2272100,68.575073
"2007-09-20",100.989998,101.889999,100.690002,101.040001,1660100,68.473396
"2007-09-21",101.989998,103.470001,101.040001,103.199997,2877000,69.937225
"2007-09-24",103.809998,104.010002,102.089996,102.349998,2102300,69.361183
"2007-09-25",102.300003,105.120003,102.279999,104.959999,2604900,71.129959
"2007-09-26",105.110001,107,104.419998,105.720001,3564200,71.644997
"2007-09-27",105.589996,106.889999,103.809998,106.790001,4207100,72.37011
"2007-09-28",106.849998,108.75,106.489998,108.489998,2847300,73.522186
"2007-10-01",108.150002,109.860001,108.059998,108.739998,3328300,73.691597
"2007-10-02",109.010002,110.309998,107.330002,107.790001,3313400,73.047798
"2007-10-03",107.110001,107.480003,106.639999,106.949997,1833200,72.478577
"2007-10-04",107.550003,109.900002,107.050003,109,2640800,73.867813
"2007-10-05",109.75,109.989998,108.300003,108.699997,1841000,73.664482
"2007-10-08",108.400002,109.57,108.019997,109,1342100,73.867813
"2007-10-09",109.169998,111.760002,109.010002,111.400002,2812900,75.494263
"2007-10-10",110.970001,112,109.849998,110.739998,3252300,75.046982
"2007-10-11",111.599998,113.739998,111.440002,111.879997,2600700,75.819542
"2007-10-12",111.870003,112.059998,110.760002,111.669998,1729100,75.677223
"2007-10-15",111.970001,112.110001,109.57,110.699997,1562700,75.019882
"2007-10-16",110.879997,111,109.57,110.68,1689200,75.006325
"2007-10-17",111.68,111.68,108.57,109.93,2032300,74.498047
"2007-10-18",109.870003,111.040001,108.209999,109.010002,1758900,73.874588
"2007-10-19",108.459999,108.989998,106,106.160004,2921100,71.943146
"2007-10-22",105.400002,107.809998,103.639999,107.239998,2408200,72.675056
"2007-10-23",107.760002,108.389999,106.18,106.970001,2459500,72.492096
"2007-10-24",106.160004,108.900002,103.330002,108.019997,2437500,73.203674
"2007-10-25",108.400002,111,107.75,110.150002,2771500,74.647148
"2007-10-26",110.599998,111.099998,107.5,108.610001,2089000,73.603508
"2007-10-29",108.120003,109.739998,108.099998,109.239998,1367700,74.030426
"2007-10-30",109.010002,110.059998,107.860001,108.239998,1720200,73.352753
"2007-10-31",108.830002,110.279999,107.75,110.040001,2746700,74.572586
"2007-11-01",109,110.510002,108.550003,108.830002,1893900,73.752609
"2007-11-02",110.059998,110.849998,108.779999,110.120003,1690300,74.626808
"2007-11-05",108,110.720001,108,109.400002,1787400,74.138893
"2007-11-06",109.419998,109.989998,107.790001,109.449997,2176000,74.172768
"2007-11-07",109.639999,110.080002,107.900002,108.080002,1996500,73.244324
"2007-11-08",107.099998,108.889999,105.870003,107.18,2773900,72.634415
"2007-11-09",105.980003,110.739998,105.980003,109.349998,3166100,74.105003
"2007-11-12",109.379997,110.379997,107.650002,108.730003,2574800,73.68483
"2007-11-13",109.089996,112.339996,108.989998,112.25,3200500,76.070274
"2007-11-14",113,113,110.82,111.900002,3076500,75.833115
"2007-11-15",111.68,112.5,110.809998,112.080002,2405600,75.955078
"2007-11-16",113,113,110.040001,111.370003,2274500,75.473923
"2007-11-19",110.449997,112.510002,110.449997,111.230003,3037400,75.379066
"2007-11-20",111.300003,111.699997,108.260002,109.870003,3031700,74.45739
"2007-11-21",109.18,109.730003,108.279999,108.279999,2295900,73.379875
"2007-11-23",108.779999,111.089996,108.169998,111.010002,850800,75.229958
"2007-11-26",110.790001,112.040001,107.800003,108.169998,1939400,73.305328
"2007-11-27",108.510002,109.800003,107.220001,108.239998,2871300,73.352753
"2007-11-28",109.269997,111.559998,108,111.230003,2461700,75.379066
"2007-11-29",110.650002,112.93,109.910004,112,2075700,76.188538
"2007-11-30",113.120003,113.5,110.129997,110.669998,2282900,75.283806
"2007-12-03",111.449997,111.93,109.769997,109.779999,2252500,74.678375
"2007-12-04",109.339996,110.709999,108.959999,109.120003,2065200,74.229431
"2007-12-05",109.910004,111.25,108.809998,109.139999,1886000,74.242989
"2007-12-06",109.099998,110.519997,107.779999,110.370003,2072300,75.07975
"2007-12-07",110.349998,111.360001,109.75,111.010002,1457000,75.515076
"2007-12-10",111.540001,111.540001,109.82,110.720001,1250200,75.317825
"2007-12-11",110.790001,111.5,107.529999,107.760002,1833500,73.304276
"2007-12-12",108.010002,109.699997,107.32,108.309998,3086500,73.678391
"2007-12-13",107.739998,109.779999,107.739998,109.290001,1717300,74.345032
"2007-12-14",108.5,111.129997,108.300003,110.480003,1957600,75.154564
"2007-12-17",109.779999,110.739998,108.779999,108.910004,2100100,74.086533
"2007-12-18",109.480003,110.209999,107.5,108.18,2604000,73.589973
"2007-12-19",108.940002,108.940002,107.029999,108.25,2375900,73.637573
"2007-12-20",108.82,108.82,106.330002,107.720001,1835200,73.277046
"2007-12-21",108.760002,110.529999,108.360001,110.480003,2314700,75.154564
"2007-12-24",110.010002,111.68,110.010002,111.279999,456800,75.698761
"2007-12-26",111,111.459999,108.900002,109.529999,981900,74.508308
"2007-12-27",109.300003,109.43,107.540001,107.720001,1208500,73.277046
"2007-12-28",107.559998,108.839996,106.349998,106.779999,1488800,72.637642
"2007-12-31",106.309998,107.25,105.260002,105.260002,1329500,71.603622
"2008-01-02",105.769997,107.199997,104.940002,105.349998,2753000,71.664864
"2008-01-03",105.489998,108.809998,104.709999,107.93,2435800,73.419899
"2008-01-04",107.230003,107.370003,105.629997,106.5,2319100,72.447159
"2008-01-07",107.360001,107.940002,104.93,106.260002,2749500,72.28389
"2008-01-08",106.260002,108.209999,106.169998,106.300003,3160500,72.311081
"2008-01-09",106.879997,108.769997,106.419998,108.529999,2602400,73.828049
"2008-01-10",107.93,109.879997,107.32,108.540001,2639600,73.834885
"2008-01-11",107.580002,110.25,107.5,109.459999,3117000,74.460701
"2008-01-14",110.120003,110.120003,107.150002,108.089996,2724500,73.528748
"2008-01-15",106.970001,108.629997,106.379997,106.809998,3033600,72.65802
"2008-01-16",106.110001,107.099998,105.160004,105.860001,3042400,72.01178
"2008-01-17",105.970001,107.120003,101.93,102.150002,3592600,69.488045
"2008-01-18",102.650002,104.330002,101.07,101.879997,3291200,69.304352
"2008-01-22",97.010002,102.18,90.440002,101.019997,4440500,68.719337
"2008-01-23",98.309998,102.040001,97.059998,101.690002,3977200,69.175133
"2008-01-24",102.739998,106.809998,102.110001,105.900002,3713600,72.038994
"2008-01-25",107.07,107.07,104.970001,105.489998,3280100,71.760078
"2008-01-28",105.43,107.050003,105.43,106.870003,2832200,72.698814
"2008-01-29",107.019997,107.470001,105.900002,106.440002,1992000,72.406326
"2008-01-30",106.919998,108.449997,106.269997,106.529999,2171900,72.467552
"2008-01-31",105.309998,108.349998,104.599998,107.919998,2894100,73.413101
