"","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"2011-11-25",33.087597,33.872505,33.005203,33.300087,466700,30.087709
"2011-11-28",34.457935,34.917606,34.084995,34.332176,1037200,31.020239
"2011-11-29",34.475281,34.809193,34.258457,34.609715,1595200,31.270996
"2011-11-30",36.196877,36.400692,35.893322,36.392021,1890200,32.881359
"2011-12-01",36.201214,36.812664,36.0928,36.17086,755900,32.681545
"2011-12-02",36.322636,36.760624,35.71986,35.802254,744800,32.348495
"2011-12-05",36.647877,36.977451,36.201214,36.600174,1163600,33.069439
"2011-12-06",36.699913,37.28968,36.33131,36.912403,1127100,33.351551
"2011-12-07",36.205551,37.463139,35.875977,37.181267,1530000,33.594479
"2011-12-08",36.712921,37.0425,35.962708,36.075455,1026100,32.595333
"2011-12-09",36.062447,36.895058,35.737206,36.760624,921000,33.214424
"2011-12-12",36.192543,36.27927,35.542065,36.097137,1031000,32.614933
"2011-12-13",36.582829,37.172592,35.468342,35.637466,1156400,32.199612
"2011-12-14",35.485691,35.74588,35.121422,35.359932,1492900,31.948847
"2011-12-15",35.875977,36.266262,35.676495,36.149178,1387000,32.661949
"2011-12-16",36.673893,37.107544,36.35733,36.639202,1509000,33.10471
"2011-12-19",36.786644,37.007805,36.006073,36.097137,747800,32.614933
"2011-12-20",36.834347,37.675629,36.764961,37.545532,1322200,33.923615
"2011-12-21",37.60191,37.732002,36.5438,37.267998,1172600,33.672844
"2011-12-22",37.432785,37.814396,37.233303,37.554207,635900,33.931435
"2011-12-23",37.727669,38.139637,37.476151,37.888119,751500,34.233139
"2011-12-27",37.888119,38.16132,37.758022,38.057243,409300,34.385948
"2011-12-28",37.970512,37.970512,37.003468,37.05117,658800,33.609406
"2011-12-29",37.172592,37.506504,36.929749,37.419773,482800,33.943764
"2011-12-30",37.39809,37.658283,37.267998,37.311363,488400,33.845421
"2012-01-03",38.274067,38.417171,37.784042,37.961838,1066000,34.435474
"2012-01-04",37.792713,38.261059,37.623592,37.888119,1022700,34.368599
"2012-01-05",37.597572,37.983521,37.233303,37.705986,1239200,34.203388
"2012-01-06",37.675629,38.308762,37.510841,38.148308,1122500,34.604626
"2012-01-09",38.200348,38.425846,37.992195,38.148308,1004400,34.604626
"2012-01-10",38.777103,38.872505,38.477882,38.616653,760000,35.029469
"2012-01-11",38.469212,38.898525,38.412838,38.781441,542300,35.178947
"2012-01-12",38.863834,39.288811,38.794449,39.241112,805400,35.595917
"2012-01-13",38.954899,39.219429,38.699047,39.084995,795800,35.454288
"2012-01-17",39.583694,40.095402,39.01561,39.128361,924200,35.493637
"2012-01-18",39.002602,39.514309,38.850822,39.488293,969600,35.820126
"2012-01-19",39.666088,39.930614,39.362534,39.809193,610800,36.111225
"2012-01-20",39.726799,39.908932,39.631397,39.692108,793200,36.00502
"2012-01-23",39.65308,40.02602,39.496964,39.614052,653500,35.934208
"2012-01-24",39.353859,39.900261,39.236774,39.809193,537500,36.111225
"2012-01-25",39.614052,40.37294,39.397224,40.216827,792800,36.480991
"2012-01-26",40.416306,40.594101,39.605377,39.679096,875300,35.99321
"2012-01-27",39.614052,40.429314,39.475281,40.312229,1210800,36.567535
"2012-01-30",39.809193,40.524719,39.670425,40.264526,692400,36.524258
"2012-01-31",40.654812,40.689507,39.939289,40.190807,1198100,36.457394
"2012-02-01",40.624458,40.871639,40.364265,40.416306,1092300,36.661945
"2012-02-02",40.568085,40.810928,40.385948,40.450996,830100,36.693417
"2012-02-03",40.901997,41.27927,40.867302,41.196877,845600,37.370003
"2012-02-06",40.997398,41.049435,40.433651,40.667824,1178800,36.890106
"2012-02-07",40.529053,40.845619,40.199478,40.351257,1448100,36.602932
"2012-02-08",40.338249,41.448395,40.095402,41.240242,2344000,37.40934
"2012-02-09",41.196877,41.244579,39.470947,40.242844,2815600,36.504597
"2012-02-10",40.017345,40.23851,39.2281,39.540329,2109000,35.867332
"2012-02-13",39.917606,40.715527,39.835213,40.650478,1448800,36.874359
"2012-02-14",40.355595,40.381615,39.78751,40.112751,1173900,36.386589
"2012-02-15",40.16045,40.962708,40.117085,40.780571,1957500,36.992371
"2012-02-16",40.728535,41.326973,40.676495,41.27927,1485200,37.44474
"2012-02-17",41.539463,41.951431,41.457069,41.899391,1329400,38.007252
"2012-02-21",41.8647,42.818733,41.8647,42.718994,1862700,38.750725
"2012-02-22",42.666954,43.278404,42.328709,42.766697,1711200,38.794006
"2012-02-23",42.714657,42.931484,42.28968,42.745014,915700,38.774342
"2012-02-24",42.862099,42.979183,42.437122,42.740677,832000,38.770397
"2012-02-27",42.402428,43.235039,42.107544,43.026886,915400,39.030029
"2012-02-28",43.074589,43.542931,43.022549,43.360798,1236900,39.332905
"2012-02-29",43.404163,43.521248,42.701649,42.918472,1513600,38.931679
"2012-03-01",43.087597,43.560276,43.048569,43.464874,1207800,39.42733
"2012-03-02",43.209019,43.594971,43.096272,43.365135,1066700,39.336849
"2012-03-05",43.503902,43.503902,42.961838,43.261059,1608600,39.242443
"2012-03-06",43.308762,43.317432,41.882046,41.955769,1563400,38.058407
"2012-03-07",41.960106,42.281006,41.803989,42.007805,1216800,38.105614
"2012-03-08",42.376408,43.035561,42.23764,42.987858,1147600,38.994617
"2012-03-09",43.000866,43.365135,42.758022,42.983521,1144200,38.990677
"2012-03-12",42.953167,42.992195,42.571552,42.632263,687400,38.672054
"2012-03-13",42.992195,43.408501,42.723331,43.369473,843500,39.340782
"2012-03-14",43.091934,43.529922,42.857761,43.08326,787700,39.081161
"2012-03-15",43.16132,43.365135,43.026886,43.365135,817700,39.336849
"2012-03-16",43.365135,43.738075,43.248047,43.32177,1541500,39.297512
"2012-03-19",43.599308,43.725063,43.187336,43.460537,657400,39.423389
"2012-03-20",43.139637,43.235039,42.909801,43.018215,641700,39.02216
"2012-03-21",43.113617,43.282742,42.94883,43.117954,530800,39.112633
"2012-03-22",42.675629,42.953167,42.038162,42.259323,1404300,38.333759
"2012-03-23",42.337379,43.222031,41.990459,43.130962,959900,39.124432
"2012-03-26",43.443192,43.876842,43.243713,43.85516,861500,39.781361
"2012-03-27",43.902863,46.084129,43.603642,45.832611,3078700,41.575108
"2012-03-28",45.589767,45.845619,44.878578,45.125759,1573100,41.095306
"2012-03-29",44.557674,45.810928,44.557674,45.711189,1208100,41.628456
"2012-03-30",46.001736,46.062447,45.472679,45.90633,1160100,41.806175
"2012-04-02",46.006073,47.003468,45.954033,46.717258,1419500,42.54467
"2012-04-03",46.587162,46.89072,46.188206,46.70425,929000,42.532818
"2012-04-04",46.183868,46.235905,45.563747,46.17086,846000,42.047077
"2012-04-05",46.006073,46.582829,45.854294,46.101475,541600,41.983887
"2012-04-09",45.420643,45.706852,45.164787,45.385948,931800,41.332256
"2012-04-10",45.411968,45.724197,44.124023,44.38855,1618100,40.42395
"2012-04-11",44.939289,45.147442,44.358196,44.427582,1164700,40.459503
"2012-04-12",44.62706,45.819599,44.62706,45.563747,1430600,41.494198
"2012-04-13",45.294884,45.663486,45.008675,45.437988,1153400,41.379665
"2012-04-16",45.810928,45.888985,45.281872,45.663486,724300,41.585018
"2012-04-17",45.941025,46.999134,45.941025,46.808327,1339500,42.627605
"2012-04-18",46.296619,46.708588,46.227234,46.49176,1127600,42.339317
"2012-04-19",46.526451,46.786644,45.888985,46.266262,898600,42.133953
"2012-04-20",46.435387,46.834347,46.205551,46.461407,867500,42.311672
"2012-04-23",45.780571,45.815266,45.190807,45.706852,1316400,41.624512
"2012-04-24",45.967041,45.967041,45.264526,45.411968,1279500,41.355965
"2012-04-25",45.962708,47.207287,45.962708,47.181267,1433100,42.967239
"2012-04-26",46.895058,47.875107,46.70425,47.784042,1310900,43.516182
"2012-04-27",47.9575,48.69471,47.862099,48.590633,1855800,44.250717
"2012-04-30",47.875107,48.954899,47.26366,47.89679,1307000,43.618858
"2012-05-01",46.834347,47.831745,46.075455,47.489159,1395800,43.247627
"2012-05-02",46.660885,47.21162,46.097137,47.129227,1821900,42.919853
"2012-05-03",47.302689,47.515179,46.665222,46.721596,973100,42.548611
"2012-05-04",46.595837,46.751953,45.780571,45.997398,1180600,41.889091
"2012-05-07",45.884647,46.157848,45.628796,45.945358,847600,41.841717
"2012-05-08",45.637466,45.888985,44.882915,45.815266,1298500,41.723244
"2012-05-09",45.229836,46.001736,45.013008,45.680832,941500,41.600822
"2012-05-10",46.14484,46.287945,45.637466,45.802254,713200,41.711403
"2012-05-11",45.429314,46.422375,45.411968,45.962708,1546800,41.85751
"2012-05-14",45.316566,45.789246,45.065048,45.095402,1573800,41.067669
"2012-05-15",45.099739,45.416306,44.692108,44.81353,1399700,40.810982
"2012-05-16",44.995663,45.199478,43.594971,43.638336,1830900,39.740746
"2012-05-17",43.755421,43.824806,42.10321,42.185604,1478600,38.41777
"2012-05-18",42.376408,42.814396,41.626194,41.734604,1376200,38.007053
"2012-05-21",41.869038,43.573288,41.860363,43.464874,1055900,39.582787
"2012-05-22",43.681702,44.418907,43.434517,43.751083,1501400,39.843426
"2012-05-23",43.209019,44.540329,42.905464,44.405899,1040000,40.439762
"2012-05-24",44.553341,45.104076,44.071987,45.082394,2449400,41.055824
"2012-05-25",45.047703,45.264526,44.197746,44.570686,995000,40.589825
"2012-05-29",45.134434,45.784908,44.952297,45.568085,851900,41.498138
"2012-05-30",44.908932,45.299221,44.718128,44.891586,726600,40.882057
"2012-05-31",44.83955,45.065048,43.677364,44.206417,1435100,40.258095
"2012-06-01",43.183002,43.521248,42.489159,42.515179,1038500,38.717903
"2012-06-04",42.645271,42.801388,41.951431,42.463139,1035100,38.670509
"2012-06-05",42.20295,42.862099,41.934086,42.714657,990300,38.899567
"2012-06-06",43.052906,43.72073,43.052906,43.72073,903300,39.815788
"2012-06-07",44.431915,44.882915,44.01561,44.128361,909400,40.187
"2012-06-08",43.842152,45.073719,43.64267,45.039028,1167200,41.016335
"2012-06-11",45.620121,45.637466,43.963573,44.01561,1176400,40.084324
"2012-06-12",44.206417,44.770164,43.703381,44.726799,854400,40.731998
"2012-06-13",44.796185,44.978317,43.781441,43.790112,1370100,39.878963
"2012-06-14",43.972248,44.46661,43.009541,43.373806,2280600,39.499855
"2012-06-15",43.712055,43.868172,43.451866,43.633999,2117000,39.736809
"2012-06-18",43.243713,44.09367,43.243713,44.01561,980800,40.084324
"2012-06-19",44.371204,45.819599,44.319168,45.594101,1063400,41.521824
"2012-06-20",45.654812,46.27927,45.255856,45.394623,1098000,41.340168
"2012-06-21",45.524719,45.732872,43.512577,43.547268,1201700,39.657818
"2012-06-22",43.868172,43.963573,43.052906,43.69471,1650600,39.792084
"2012-06-25",43.026886,43.365135,42.645271,43.052906,864900,39.207603
"2012-06-26",43.217693,44.01561,43.035561,43.633999,972900,39.736809
"2012-06-27",44.01561,44.596703,43.833477,44.501301,1016000,40.610401
"2012-06-28",44.084995,44.978317,43.824806,44.900261,1345000,40.97448
"2012-06-29",45.90633,46.383347,45.464008,46.383347,1513400,42.327881
"2012-07-02",46.470078,46.574154,45.550735,46.478752,871000,42.414948
"2012-07-03",46.33131,46.903728,46.149178,46.869038,439200,42.771114
"2012-07-05",46.73027,46.981785,46.235905,46.574154,1030400,42.50201
"2012-07-06",45.941025,45.967041,45.316566,45.594101,1338200,41.607639
"2012-07-09",45.628796,46.313965,45.264526,46.105812,1371300,42.074612
"2012-07-10",46.392021,46.626194,45.177795,45.411968,1202200,41.441441
"2012-07-11",45.429314,45.524719,44.171726,44.293148,1331800,40.420448
"2012-07-12",44.050304,45.108414,43.755421,44.856895,875900,40.934902
"2012-07-13",45.108414,46.600174,45.099739,46.539463,1085600,42.470364
"2012-07-16",46.418041,46.764961,46.149178,46.556808,955900,42.486176
"2012-07-17",46.869038,47.528187,46.322636,47.432785,932500,43.285572
"2012-07-18",47.120556,47.935818,46.860363,47.614918,813600,43.45179
"2012-07-19",47.849091,48.239376,47.658283,47.78838,1065000,43.610077
"2012-07-20",47.476151,47.476151,46.73027,47.294014,1172600,43.158924
"2012-07-23",46.418041,46.816998,45.975716,46.669559,710900,42.589073
"2012-07-24",46.70425,46.999134,46.140503,46.461407,1201100,42.39912
"2012-07-25",46.712921,47.033825,46.209888,46.877708,686600,42.779026
"2012-07-26",47.71032,48.091934,47.38942,47.883781,1120200,43.697136
"2012-07-27",48.239376,48.378143,47.701649,47.927147,1731100,43.73671
"2012-07-30",47.805725,48.516911,47.484821,47.562878,1241500,43.404293
"2012-07-31",47.580227,47.684303,47.007805,47.441456,1296000,43.293495
"2012-08-01",47.970512,48.326107,45.429314,45.854294,1736700,41.845085
"2012-08-02",45.169125,45.568085,44.78751,45.455334,1223200,41.48101
"2012-08-03",46.33131,46.981785,46.322636,46.808327,706900,42.715721
"2012-08-06",47.007805,47.311363,46.764961,46.955769,632800,42.850262
"2012-08-07",47.259323,48.100609,47.129227,47.892456,1044900,43.705059
"2012-08-08",47.476151,47.823071,47.137901,47.42411,818800,43.27766
"2012-08-09",47.372074,47.545532,46.886383,47.033825,669300,42.921497
"2012-08-10",46.756287,47.458801,46.565483,47.3634,577400,43.22226
"2012-08-13",47.163921,47.259323,46.35733,47.137901,622100,43.016464
"2012-08-14",47.372074,47.536861,46.313965,46.643539,757700,42.565338
"2012-08-15",46.669559,47.38942,46.548134,47.320034,529100,43.182671
"2012-08-16",47.45013,48.265396,47.146576,48.204685,849700,43.98999
"2012-08-17",47.510841,48.117954,47.354729,47.640938,1001900,43.475525
"2012-08-20",47.554207,47.684303,47.172592,47.640938,502800,43.475525
"2012-08-21",47.831745,48.230701,47.07719,47.276669,633900,43.143101
"2012-08-22",47.085861,48.239376,46.981785,48.230701,748700,44.013729
"2012-08-23",48.178665,48.178665,47.250652,47.259323,632800,43.127281
"2012-08-24",47.267998,47.267998,46.626194,47.016479,523900,42.905666
"2012-08-27",47.155247,47.155247,46.487423,46.556808,556400,42.486176
"2012-08-28",46.409367,46.582829,46.192543,46.496098,724700,42.430782
"2012-08-29",46.591499,47.129227,46.348656,46.877708,665600,42.779026
"2012-08-30",46.496098,47.02515,46.374676,46.695576,1207600,42.61282
"2012-08-31",47.129227,47.328709,46.608845,47.111881,765300,42.992722
"2012-09-04",47.068516,47.129227,46.366001,46.574154,827200,42.50201
"2012-09-05",46.487423,47.163921,46.392021,47.068516,687800,42.953152
"2012-09-06",47.476151,48.386818,47.224632,48.1353,725200,43.926655
"2012-09-07",48.386818,48.612316,48.222031,48.525585,845900,44.282829
"2012-09-10",48.412838,49.358196,48.360798,49.158718,1054300,44.8606
"2012-09-11",49.150043,49.809193,49.150043,49.644405,898300,45.303814
"2012-09-12",49.982655,50.268864,49.549004,49.722462,1095600,45.375057
"2012-09-13",49.557674,51.006073,49.358196,50.79792,840800,46.356487
"2012-09-14",51.413704,51.526451,50.572418,50.780571,810600,46.340641
"2012-09-17",50.34692,50.780571,50.34692,50.520382,487300,46.10321
"2012-09-18",50.494362,50.494362,49.826538,50.268864,460100,45.87368
"2012-09-19",50.043365,50.450996,49.904598,50.312229,448500,45.913254
"2012-09-20",49.878578,50.303555,49.731136,50.294884,536200,45.897438
"2012-09-21",50.624458,50.849957,50.008675,50.02602,707400,45.652077
"2012-09-24",49.679096,50,49.340851,49.401562,528900,45.082211
"2012-09-25",49.65308,49.783173,48.751083,48.803123,539300,44.536095
"2012-09-26",48.707718,48.768429,48.14397,48.196011,638900,44.063316
"2012-09-27",48.594971,48.594971,48.039894,48.343452,645300,44.19812
"2012-09-28",47.875107,48.117954,47.198612,48.031223,1415000,43.91267
"2012-10-01",48.117954,49.019947,48.117954,48.85516,863300,44.665955
"2012-10-02",48.941891,49.271465,47.77103,47.961838,919700,43.849243
"2012-10-03",47.944492,47.979183,47.406765,47.78838,1083500,43.690655
"2012-10-04",48.187336,48.378143,47.831745,48.326107,668500,44.182259
"2012-10-05",48.568951,49.141369,48.525585,48.751083,394400,44.570801
"2012-10-08",48.48222,48.664352,48.169991,48.360798,317900,44.213982
"2012-10-09",48.447529,48.629662,47.588898,47.632263,443600,43.54792
"2012-10-10",47.510841,47.510841,46.565483,46.643539,827800,42.643982
"2012-10-11",47.068516,47.241978,46.816998,46.816998,464000,42.802563
"2012-10-12",46.877708,47.137901,46.383347,46.513443,401100,42.525028
"2012-10-15",46.565483,47.155247,46.400692,47.129227,479000,43.08802
"2012-10-16",47.41544,48.169991,47.3634,48.1353,489900,44.007816
"2012-10-17",48.1353,48.785778,48.065914,48.733738,486300,44.554943
"2012-10-18",48.560276,49.019947,48.369473,48.525585,383200,44.364643
"2012-10-19",48.334778,48.542931,47.666954,47.814396,456500,43.714443
"2012-10-22",47.614918,47.875107,47.155247,47.666954,321600,43.579636
"2012-10-23",46.608845,47.163921,46.478752,46.973114,671700,42.94529
"2012-10-24",47.294014,47.3634,46.27927,46.400692,608000,42.421951
"2012-10-25",46.73027,46.929749,46.348656,46.470078,424600,42.485382
"2012-10-26",46.556808,47.241978,46.35733,47.07719,659000,43.040432
"2012-10-31",46.938423,47.41544,45.004337,46.418041,1222100,42.43782
"2012-11-01",46.374676,47.45013,46.201214,47.41544,1344200,43.349686
"2012-11-02",47.649609,47.823071,46.903728,46.938423,708600,42.913582
"2012-11-05",46.773636,47.623592,46.634865,47.545532,510600,43.46862
"2012-11-06",47.528187,47.753685,47.259323,47.380745,564800,43.317974
"2012-11-07",46.843018,46.938423,46.149178,46.400692,509500,42.421951
"2012-11-08",46.400692,46.548134,45.420643,45.828274,690300,41.898613
"2012-11-09",45.646141,46.756287,45.628796,46.157848,862600,42.199932
"2012-11-12",46.244579,46.322636,45.784908,45.802254,417900,41.874836
"2012-11-13",45.576756,46.097137,45.325237,45.325237,471300,41.438717
"2012-11-14",45.333912,45.628796,44.46661,44.579357,703700,40.756802
"2012-11-15",44.553341,44.709454,44.024284,44.614052,815900,40.788521
"2012-11-16",44.527321,45.221161,44.336514,44.78751,870900,40.947086
"2012-11-19",45.394623,46.903728,45.325237,46.608845,840600,42.612259
"2012-11-20",46.444057,47.294014,46.426712,46.955769,790000,42.929428
"2012-11-21",47.0425,47.267998,46.721596,46.73027,828500,42.723267
"2012-11-23",47.02515,47.684303,47.02515,47.528187,433500,43.45277
"2012-11-26",47.441456,48.1353,47.285343,48.1353,820500,44.007816
"2012-11-27",47.970512,48.473549,47.892456,48.100609,710500,43.976101
"2012-11-28",47.753685,48.265396,47.068516,48.126625,605300,43.999889
"2012-11-29",48.378143,48.525585,47.918472,48.1353,559300,44.007816
"2012-11-30",48.152645,48.490894,47.805725,48.100609,1008100,43.976101
"2012-12-03",48.395489,48.525585,46.686905,46.738941,810500,42.731201
"2012-12-04",46.790981,47.233303,46.444057,46.712921,646600,42.707409
"2012-12-05",46.738941,47.02515,46.097137,46.816998,975300,42.802563
"2012-12-06",46.591499,46.643539,45.802254,46.019081,1190400,42.073063
"2012-12-07",46.218559,46.235905,45.750217,46.036427,649300,42.088917
"2012-12-10",46.062447,46.712921,45.724197,46.608845,1196900,42.612259
"2012-12-11",46.756287,47.02515,46.634865,47.016479,980300,42.98494
"2012-12-12",47.259323,49.835213,47.02515,49.262794,3050900,45.038643
"2012-12-13",49.193409,49.930614,48.794449,49.262794,1942900,45.038643
