"","XRX.Open","XRX.High","XRX.Low","XRX.Close","XRX.Volume","XRX.Adjusted"
"2011-04-28",26.693018,26.956522,26.534914,26.693018,5743500,23.469906
"2011-04-29",26.640316,26.82477,26.350462,26.587616,5210500,23.377232
"2011-05-02",26.798418,26.87747,26.429512,26.640316,5170300,23.423563
"2011-05-03",26.534914,27.140974,26.455862,26.85112,6723600,23.608915
"2011-05-04",26.85112,26.90382,26.403162,26.666666,3639100,23.446732
"2011-05-05",26.508564,27.114624,26.482214,26.745718,5255700,23.516241
"2011-05-06",27.009222,27.325428,26.719368,27.009222,4610100,23.747927
"2011-05-09",27.061924,27.351778,26.719368,26.82477,5559400,23.585745
"2011-05-10",27.272728,27.799736,26.82477,27.562582,7285800,24.234468
"2011-05-11",27.509882,27.615284,26.82477,27.061924,5574800,23.794266
"2011-05-12",27.035574,27.43083,26.87747,27.140974,7882200,23.863773
"2011-05-13",27.140974,27.351778,26.772068,26.90382,2580100,23.655258
"2011-05-16",26.85112,27.088274,26.666666,26.798418,3298500,23.562576
"2011-05-17",26.613966,26.772068,26.350462,26.534914,3755100,23.330885
"2011-05-18",26.561264,27.088274,26.455862,27.035574,3250000,23.771097
"2011-05-19",27.088274,27.246376,26.719368,27.035574,3792600,23.771097
"2011-05-20",26.90382,27.061924,26.613966,26.640316,3836100,23.423563
"2011-05-23",26.350462,26.534914,26.24506,26.27141,3996800,23.099205
"2011-05-24",26.429512,26.429512,25.612648,25.955204,5517500,22.82118
"2011-05-25",25.823452,26.007906,25.533596,25.902504,5525500,22.774845
"2011-05-26",25.797102,26.429512,25.77075,26.29776,3663700,23.122375
"2011-05-27",26.403162,26.772068,26.27141,26.350462,2508700,23.168709
"2011-05-31",26.640316,26.90382,26.482214,26.90382,3559400,23.655258
"2011-06-01",26.82477,27.061924,26.218708,26.350462,6484700,23.168709
"2011-06-02",26.350462,26.613966,26.166008,26.482214,4841000,23.284561
"2011-06-03",26.113306,26.508564,26.034256,26.350462,5954700,23.168709
"2011-06-06",26.29776,26.376812,25.6917,25.71805,3790100,22.612661
"2011-06-07",25.823452,25.981554,25.296442,25.296442,3962700,22.241962
"2011-06-08",25.16469,25.243742,24.716732,24.927536,4619500,21.917599
"2011-06-09",24.901186,25.428194,24.743084,25.19104,3071100,22.149288
"2011-06-10",25.059288,25.16469,24.58498,24.769434,3988800,21.778589
"2011-06-13",24.901186,25.77075,24.901186,25.428194,7885800,22.357807
"2011-06-14",25.71805,26.24506,25.638998,25.902504,3496200,22.774845
"2011-06-15",25.7444,25.849802,25.16469,25.401844,4136800,22.334637
"2011-06-16",25.559948,25.77075,25.243742,25.612648,3904700,22.519989
"2011-06-17",25.902504,26.113306,25.7444,25.955204,4802900,22.82118
"2011-06-20",25.902504,26.561264,25.823452,26.007906,5476900,22.867517
"2011-06-21",26.166008,26.429512,26.113306,26.29776,3958900,23.122375
"2011-06-22",26.27141,26.798418,26.24506,26.32411,4011400,23.14554
"2011-06-23",25.981554,26.587616,25.823452,26.534914,3969100,23.330885
"2011-06-24",26.561264,26.587616,25.928854,26.060606,3662200,22.913855
"2011-06-27",26.166008,26.350462,25.981554,26.113306,2613500,22.960192
"2011-06-28",26.192358,26.587616,26.192358,26.587616,3371900,23.41534
"2011-06-29",26.745718,27.140974,26.613966,27.009222,3923200,23.786638
"2011-06-30",27.114624,27.641634,27.061924,27.43083,3292900,24.157944
"2011-07-01",27.351778,28.379446,27.220026,28.221344,5790800,24.854139
"2011-07-05",28.194994,28.221344,27.641634,27.852438,2525600,24.529249
"2011-07-06",27.773386,28.01054,27.48353,27.852438,3630700,24.529249
"2011-07-07",28.03689,28.53755,27.98419,28.142292,4933000,24.784521
"2011-07-08",27.667984,28.142292,27.37813,28.089592,3415000,24.73811
"2011-07-11",27.694334,27.720686,26.90382,27.009222,6548900,23.786638
"2011-07-12",26.930172,27.088274,26.666666,26.87747,5261200,23.670609
"2011-07-13",27.009222,27.299078,26.798418,26.930172,4137000,23.717022
"2011-07-14",27.088274,27.140974,26.482214,26.534914,3026300,23.368923
"2011-07-15",26.666666,26.745718,26.24506,26.376812,4290900,23.229689
"2011-07-18",26.350462,26.376812,25.823452,26.139658,3514800,23.02083
"2011-07-19",26.27141,26.982872,26.086956,26.85112,4447000,23.647402
"2011-07-20",26.982872,26.982872,26.376812,26.508564,3818800,23.345718
"2011-07-21",26.666666,27.43083,26.534914,27.140974,4799400,23.902676
"2011-07-22",27.37813,27.40448,26.29776,26.561264,10794300,23.392132
"2011-07-25",26.350462,26.455862,26.060606,26.086956,5712300,22.974417
"2011-07-26",26.192358,26.24506,25.7444,25.797102,4454500,22.719147
"2011-07-27",25.6917,25.7444,25.13834,25.243742,6699600,22.231804
"2011-07-28",25.349144,25.454546,24.795784,24.822134,6182000,21.8605
"2011-07-29",24.690382,25.16469,24.268774,24.58498,9135700,21.651646
"2011-08-01",25.006588,25.11199,23.95257,24.057972,10261900,21.187517
"2011-08-02",23.847168,23.899868,23.162056,23.241106,12535700,20.468111
"2011-08-03",23.293808,23.636364,22.8722,23.45191,9147900,20.65377
"2011-08-04",23.083004,23.214756,22.424242,22.582346,10925500,19.887951
"2011-08-05",22.89855,22.977602,21.449276,22.476944,12659300,19.795126
"2011-08-08",21.528326,22.028986,20.210804,20.289856,12289200,17.868986
"2011-08-09",20.737812,21.528326,20.0527,21.528326,8592000,18.9597
"2011-08-10",21.001318,21.475626,20.263504,20.316206,16714200,17.892193
"2011-08-11",20.60606,21.370224,20.55336,21.054018,14894600,18.541975
"2011-08-12",21.264822,21.475626,20.790514,21.10672,5986100,18.588392
"2011-08-15",21.370224,21.791832,21.15942,21.791832,4177400,19.191761
"2011-08-16",21.554678,21.76548,21.291172,21.66008,4363300,19.075724
"2011-08-17",21.71278,22.160738,21.554678,21.870882,7777200,19.261383
"2011-08-18",21.212122,21.212122,19.920948,20.210804,8044500,17.79937
"2011-08-19",19.894598,20.395256,19.235836,19.288538,6685600,16.987143
"2011-08-22",19.710144,19.789196,19.39394,19.525692,4633900,17.195999
"2011-08-23",19.657444,20.105402,19.499342,20.105402,4223600,17.706549
"2011-08-24",20.02635,20.737812,19.920948,20.658762,4603600,18.19388
"2011-08-25",20.790514,20.843214,19.736496,19.841898,4842200,17.474482
"2011-08-26",19.604744,20.447958,19.314888,20.342556,4672000,17.915407
"2011-08-29",20.711462,21.291172,20.685112,21.238472,3933200,18.704416
"2011-08-30",21.054018,21.396574,20.764164,21.264822,4116500,18.727629
"2011-08-31",21.554678,22.31884,21.449276,21.870882,6232000,19.261383
"2011-09-01",22.002636,22.187088,21.370224,21.370224,4035400,18.820452
"2011-09-02",21.027668,21.10672,20.737812,20.843214,4687500,18.356325
"2011-09-06",20.0527,20.658762,19.683794,20.57971,5658400,18.124258
"2011-09-07",20.974968,21.212122,20.685112,21.15942,6367000,18.634804
"2011-09-08",20.948616,21.238472,20.342556,20.658762,9241800,18.19388
"2011-09-09",20.368906,20.395256,19.39394,19.525692,8245100,17.195999
"2011-09-12",19.341238,19.841898,19.104084,19.815546,7428600,17.451275
"2011-09-13",19.868248,20.421608,19.657444,20.237154,5334300,17.822578
"2011-09-14",20.421608,20.895916,20.0527,20.60606,4898000,18.14747
"2011-09-15",20.895916,20.948616,20.57971,20.843214,3955300,18.356325
"2011-09-16",21.027668,21.238472,20.922266,21.13307,6302600,18.611589
"2011-09-19",20.632412,20.974968,20.474308,20.843214,4514200,18.356325
"2011-09-20",21.001318,21.001318,20.395256,20.447958,4666900,18.008232
"2011-09-21",20.395256,20.57971,19.736496,19.736496,5717300,17.381653
"2011-09-22",19.025032,19.44664,18.445322,18.735178,6676400,16.499807
"2011-09-23",18.577076,19.156786,18.471674,18.708828,5403000,16.476597
"2011-09-26",18.945982,19.604744,18.86693,19.499342,5062400,17.172794
"2011-09-27",19.920948,20.57971,19.841898,19.9473,3784500,17.567307
"2011-09-28",19.841898,19.9473,19.235836,19.262188,4184100,17.00016
"2011-09-29",19.683794,19.894598,18.84058,19.341238,5012800,17.069927
"2011-09-30",19.025032,19.130434,18.33992,18.366272,6204000,16.209448
"2011-10-03",17.918314,18.682476,17.628458,17.70751,6398300,15.628051
"2011-10-04",17.312252,18.498024,17.259552,18.471674,6831000,16.302475
"2011-10-05",18.550724,18.919632,18.33992,18.787878,6312200,16.581547
"2011-10-06",18.735178,19.183136,18.471674,18.972332,11110100,16.744343
"2011-10-07",19.156786,19.235836,18.787878,18.89328,7308400,16.674574
"2011-10-10",19.262188,19.894598,19.235836,19.710144,8472900,17.39551
"2011-10-11",19.552042,19.920948,19.39394,19.578392,4538800,17.279224
"2011-10-12",19.209486,19.9473,19.156786,19.710144,7160600,17.39551
"2011-10-13",19.552042,19.920948,19.288538,19.868248,4744600,17.535049
"2011-10-14",20.131752,20.395256,19.9473,20.368906,3458000,17.976913
"2011-10-17",20.158102,20.158102,19.631094,19.683794,4588000,17.372253
"2011-10-18",19.710144,20.421608,19.288538,20.263504,5747200,17.883884
"2011-10-19",20.158102,20.395256,19.868248,20.105402,4113500,17.74435
"2011-10-20",20.02635,20.158102,19.736496,20.0527,5103300,17.697836
"2011-10-21",20.316206,20.658762,20.210804,20.632412,4950600,18.209467
"2011-10-24",20.632412,21.13307,20.52701,21.080368,5336700,18.604818
"2011-10-25",21.528326,21.897234,20.843214,21.13307,9557800,18.65134
"2011-10-26",21.422924,21.870882,21.13307,21.607378,6680000,19.069942
"2011-10-27",22.160738,22.793148,22.028986,22.582346,7223700,19.930418
"2011-10-28",22.345192,22.608696,22.23979,22.476944,7323300,19.837397
"2011-10-31",22.23979,22.29249,21.501976,21.554678,5085100,19.023436
"2011-11-01",21.15942,21.317524,20.816864,20.922266,5073300,18.465292
"2011-11-02",21.291172,21.528326,21.054018,21.317524,3826400,18.814125
"2011-11-03",21.554678,22.081686,21.264822,22.002636,5551000,19.418787
"2011-11-04",21.71278,22.29249,21.396574,22.29249,7130100,19.674597
"2011-11-07",22.26614,22.31884,21.66008,22.26614,3395500,19.651344
"2011-11-08",22.397892,22.529644,22.028986,22.503294,5224600,19.860653
"2011-11-09",21.923584,21.923584,21.080368,21.317524,5763400,18.814125
"2011-11-10",21.68643,21.844532,21.291172,21.422924,3858500,18.907156
"2011-11-11",21.818182,22.108036,21.528326,21.633728,4929200,19.093204
"2011-11-14",21.501976,21.66008,21.343874,21.475626,2519300,18.953663
"2011-11-15",21.343874,21.607378,21.13307,21.475626,4559100,18.953663
"2011-11-16",21.264822,21.607378,21.13307,21.13307,3882500,18.65134
"2011-11-17",21.13307,21.370224,20.711462,20.869566,4894100,18.418781
"2011-11-18",20.922266,21.13307,20.685112,20.764164,3711800,18.325758
"2011-11-21",20.52701,20.658762,20.158102,20.500658,3895800,18.093191
"2011-11-22",20.500658,20.711462,20.158102,20.210804,4319900,17.837376
"2011-11-23",20.0527,20.158102,19.841898,19.894598,4326400,17.558304
"2011-11-25",19.894598,20.421608,19.894598,19.9473,1884700,17.604813
"2011-11-28",20.57971,20.790514,20.0527,20.237154,4941200,17.86063
"2011-11-29",20.316206,20.342556,20,20.0527,4882900,17.697836
"2011-11-30",20.764164,21.528326,20.632412,21.475626,6152600,18.953663
"2011-12-01",21.370224,21.68643,21.054018,21.581028,3783000,19.046692
"2011-12-02",21.73913,22.160738,21.633728,21.66008,3878100,19.116457
"2011-12-05",22.002636,22.081686,21.71278,22.028986,4288900,19.442043
"2011-12-06",21.949934,22.134388,21.607378,21.949934,2976000,19.372272
"2011-12-07",21.73913,22.134388,21.449276,22.028986,3384100,19.442043
"2011-12-08",21.68643,21.897234,21.10672,21.15942,3498900,18.674593
"2011-12-09",21.343874,21.581028,21.212122,21.501976,2692900,18.976921
"2011-12-12",21.13307,21.18577,20.764164,21.054018,2242600,18.581566
"2011-12-13",21.15942,21.501976,20.685112,20.869566,4190700,18.418781
"2011-12-14",20.55336,20.922266,20.395256,20.52701,4116000,18.116446
"2011-12-15",20.790514,21.054018,20.685112,20.869566,3622000,18.418781
"2011-12-16",21.080368,21.18577,20.816864,21.001318,4115200,18.535059
"2011-12-19",21.001318,21.054018,20.237154,20.342556,3418400,17.953651
"2011-12-20",20.685112,21.291172,20.60606,21.13307,4964900,18.65134
"2011-12-21",21.10672,21.370224,20.764164,21.238472,3840900,18.744362
"2011-12-22",21.264822,21.71278,21.264822,21.581028,3897200,19.046692
"2011-12-23",21.554678,21.844532,21.475626,21.844532,4587800,19.279249
"2011-12-27",21.73913,21.791832,21.317524,21.501976,3217100,18.976921
"2011-12-28",21.317524,21.501976,20.737812,20.816864,2483500,18.408642
"2011-12-29",20.922266,21.054018,20.816864,21.001318,3249500,18.571764
"2011-12-30",20.948616,21.13307,20.764164,20.974968,3382700,18.548466
"2012-01-03",21.501976,21.870882,21.422924,21.607378,3921900,19.107714
"2012-01-04",21.581028,21.633728,21.15942,21.475626,3130400,18.991203
"2012-01-05",21.343874,21.554678,21.054018,21.343874,2945200,18.874691
"2012-01-06",21.475626,21.581028,21.264822,21.343874,2496800,18.874691
"2012-01-09",21.449276,21.554678,21.15942,21.317524,2315600,18.851387
"2012-01-10",21.422924,21.501976,21.080368,21.370224,3894200,18.897989
"2012-01-11",21.343874,21.633728,21.212122,21.581028,3168700,19.084415
"2012-01-12",21.68643,21.73913,21.370224,21.422924,3855000,18.944599
"2012-01-13",21.238472,21.396574,21.10672,21.291172,2915300,18.828087
"2012-01-17",21.449276,21.528326,21.238472,21.291172,3324100,18.828087
"2012-01-18",21.317524,22.450592,21.291172,22.345192,6125800,19.760166
"2012-01-19",22.450592,23.267458,22.450592,22.951252,4918200,20.29612
"2012-01-20",22.951252,23.293808,22.766798,23.083004,4746400,20.41263
"2012-01-23",23.083004,23.293808,22.766798,23.003952,3510600,20.34272
"2012-01-24",22.8195,23.056654,22.635046,22.84585,4334300,20.202913
"2012-01-25",22.84585,22.84585,19.97365,20.57971,20585700,18.198927
"2012-01-26",20.843214,21.054018,20.395256,20.685112,11156500,18.292139
"2012-01-27",20.60606,20.869566,20.447958,20.764164,7579700,18.362045
"2012-01-30",20.55336,20.658762,20.237154,20.368906,6378400,18.012514
"2012-01-31",20.500658,20.55336,19.841898,20.421608,9561300,18.059122
"2012-02-01",20.55336,20.685112,20.395256,20.500658,5736700,18.129025
"2012-02-02",20.57971,20.711462,20.474308,20.52701,5569200,18.152325
"2012-02-03",20.764164,21.080368,20.632412,20.974968,7781200,18.548466
"2012-02-06",20.895916,21.10672,20.685112,20.922266,6732600,18.501858
"2012-02-07",20.843214,21.10672,20.764164,21.001318,3032500,18.571764
"2012-02-08",20.974968,21.15942,20.816864,21.10672,4680800,18.664974
"2012-02-09",21.10672,21.264822,20.948616,21.13307,4695700,18.688274
"2012-02-10",20.895916,21.001318,20.790514,20.869566,3856100,18.455252
"2012-02-13",21.027668,21.13307,20.816864,21.13307,3658500,18.688274
"2012-02-14",21.027668,22.108036,21.027668,22.055336,10345600,19.503843
"2012-02-15",22.187088,22.397892,21.897234,21.949934,5952700,19.410643
"2012-02-16",21.923584,22.108036,21.71278,22.081686,3221900,19.527149
"2012-02-17",22.160738,22.23979,21.791832,21.870882,5948700,19.340733
"2012-02-21",21.976284,22.002636,21.449276,21.528326,4060000,19.037806
"2012-02-22",21.528326,21.73913,21.370224,21.475626,3965500,18.991203
"2012-02-23",21.449276,22.108036,21.370224,21.976284,3603900,19.433941
"2012-02-24",22.108036,22.187088,21.976284,22.028986,2116000,19.480547
"2012-02-27",21.870882,22.213438,21.66008,22.055336,2485600,19.503843
"2012-02-28",22.134388,22.23979,21.818182,21.870882,3109800,19.340733
"2012-02-29",21.949934,22.187088,21.66008,21.68643,2744300,19.17762
"2012-03-01",21.818182,22.213438,21.73913,22.134388,3589300,19.573757
"2012-03-02",22.213438,22.213438,21.633728,21.791832,3078900,19.270824
"2012-03-05",21.76548,22.002636,21.581028,21.976284,3017300,19.433941
"2012-03-06",21.68643,21.791832,21.15942,21.238472,3942900,18.781479
"2012-03-07",21.396574,21.449276,21.212122,21.317524,2254000,18.851387
"2012-03-08",21.528326,21.76548,21.396574,21.73913,2254200,19.224222
"2012-03-09",21.73913,21.923584,21.633728,21.73913,2644500,19.224222
"2012-03-12",21.76548,21.870882,21.607378,21.818182,2775900,19.294132
"2012-03-13",21.870882,22.187088,21.818182,22.187088,3020600,19.620361
"2012-03-14",22.187088,22.529644,22.055336,22.29249,5285100,19.713562
"2012-03-15",22.29249,22.345192,21.976284,22.23979,2941600,19.66696
"2012-03-16",22.187088,22.213438,21.66008,21.923584,8757900,19.387337
"2012-03-19",21.76548,22.213438,21.71278,21.949934,3259200,19.410643
"2012-03-20",21.818182,21.870882,21.607378,21.73913,3012700,19.224222
"2012-03-21",21.73913,21.870882,21.528326,21.76548,2121700,19.247524
"2012-03-22",21.633728,21.818182,21.449276,21.633728,3244000,19.131018
"2012-03-23",21.71278,21.73913,21.475626,21.66008,2797000,19.154318
"2012-03-26",21.844532,22.134388,21.66008,22.081686,5090600,19.527149
"2012-03-27",22.134388,22.213438,21.897234,22.055336,2861500,19.503843
"2012-03-28",21.870882,22.002636,21.501976,21.73913,3588100,19.261339
"2012-03-29",21.554678,21.607378,21.080368,21.422924,3483800,18.981176
"2012-03-30",21.501976,21.554678,21.10672,21.291172,3340300,18.864437
"2012-04-02",21.317524,21.475626,21.18577,21.475626,3090500,19.027866
"2012-04-03",21.475626,21.607378,21.080368,21.238472,3186600,18.817743
"2012-04-04",21.13307,21.212122,20.764164,20.816864,4509500,18.444185
"2012-04-05",20.685112,20.869566,20.632412,20.737812,3731400,18.374149
"2012-04-09",20.421608,20.737812,20.342556,20.55336,2752500,18.210722
"2012-04-10",20.474308,20.632412,20.316206,20.368906,5547400,18.047291
"2012-04-11",20.57971,20.711462,20.368906,20.685112,3320500,18.327454
"2012-04-12",20.737812,21.054018,20.57971,20.974968,4309400,18.584274
"2012-04-13",20.869566,20.895916,20.658762,20.658762,4735900,18.304106
"2012-04-16",20.764164,20.922266,20.658762,20.790514,3105600,18.420845
"2012-04-17",20.895916,21.10672,20.816864,21.080368,2529800,18.67766
"2012-04-18",20.922266,21.10672,20.843214,20.974968,3305800,18.584274
"2012-04-19",21.001318,21.054018,20.685112,20.843214,4350200,18.467535
"2012-04-20",20.922266,21.054018,20.658762,20.737812,5188200,18.374149
"2012-04-23",21.001318,21.475626,20.737812,20.764164,8869100,18.397493
"2012-04-24",21.291172,21.291172,20.843214,20.869566,5318700,18.490887
"2012-04-25",21.054018,21.10672,20.737812,20.974968,4383500,18.584274
"2012-04-26",21.001318,21.054018,20.658762,20.843214,6229700,18.467535
"2012-04-27",20.843214,20.869566,20.421608,20.632412,9226400,18.28076
"2012-04-30",20.55336,20.711462,20.447958,20.500658,3704200,18.164024
"2012-05-01",20.55336,21.10672,20.447958,20.895916,5735800,18.514233
"2012-05-02",20.895916,20.895916,20.447958,20.632412,3628300,18.28076
"2012-05-03",20.632412,20.685112,20.210804,20.316206,3504800,18.000597
"2012-05-04",20.210804,20.237154,19.789196,20.079052,4627300,17.79047
"2012-05-07",20.02635,20.474308,19.894598,20.368906,6771300,18.047291
"2012-05-08",20.131752,20.316206,20.02635,20.237154,4532200,17.93055
"2012-05-09",19.97365,20.289856,19.894598,20.131752,4678200,17.837162
"2012-05-10",20.263504,20.263504,20,20.131752,4343500,17.837162
"2012-05-11",19.97365,20.368906,19.920948,20.105402,3127200,17.813818
"2012-05-14",19.9473,20.368906,19.920948,20.263504,4581500,17.953901
"2012-05-15",20.184454,20.289856,19.44664,19.499342,5693400,17.276834
"2012-05-16",19.552042,19.815546,18.81423,18.945982,7310800,16.786549
"2012-05-17",19.025032,19.47299,18.84058,19.156786,7955600,16.973328
