"","VTR.Open","VTR.High","VTR.Low","VTR.Close","VTR.Volume","VTR.Adjusted"
"2007-04-20",48.646797,49.857258,48.646797,48.920864,446000,28.41794
"2007-04-23",48.60112,49.60603,48.60112,49.297703,566200,28.636837
"2007-04-24",49.434738,49.434738,48.509762,48.635376,451600,28.252106
"2007-04-25",48.920864,49.080734,47.995888,48.269955,527100,28.039825
"2007-04-26",48.315632,48.658215,48.052986,48.1786,391200,27.986763
"2007-04-27",48.1786,48.349892,47.915955,48.144341,715300,27.966854
"2007-04-30",48.190018,48.95512,48.087246,48.144341,754700,27.966854
"2007-05-01",48.155762,48.190018,47.048077,47.904533,638200,27.827566
"2007-05-02",47.904533,48.498344,47.504852,48.384151,425900,28.106173
"2007-05-03",48.646797,49.240608,48.555443,49.18351,506500,28.570513
"2007-05-04",49.468998,49.468998,48.79525,49.37764,629300,28.683285
"2007-05-07",51.547333,51.547333,48.863766,48.886604,388400,28.398043
"2007-05-08",48.692474,48.977959,48.292793,48.76099,433800,28.325068
"2007-05-09",48.772411,49.617451,48.384151,49.594608,726400,28.80932
"2007-05-10",49.274864,49.651707,48.589699,48.60112,522600,28.232197
"2007-05-11",48.886604,48.909443,48.532604,48.909443,629100,28.411312
"2007-05-14",48.544022,48.863766,47.904533,48.190018,600100,27.993402
"2007-05-15",48.258537,48.464085,47.59621,47.733242,731800,27.728054
"2007-05-16",47.870274,47.870274,47.105171,47.333561,823200,27.495884
"2007-05-17",47.322144,47.447758,46.305813,46.305813,1354000,26.898874
"2007-05-18",45.906132,46.534203,45.791939,46.534203,8832000,27.03154
"2007-05-21",46.248714,46.465683,46.203037,46.248714,2861900,26.865705
"2007-05-22",46.328651,47.230785,46.271553,47.002399,2411500,27.303514
"2007-05-23",47.322144,47.322144,46.145939,46.442844,967900,26.978466
"2007-05-24",46.145939,46.260136,44.52438,45.163868,1816800,26.235514
"2007-05-25",45.392258,45.849033,45.198128,45.552128,787700,26.461061
"2007-05-29",45.96323,46.796848,45.96323,46.328651,1141600,26.91213
"2007-05-30",46.328651,47.436337,45.997486,47.436337,1087400,27.555574
"2007-05-31",47.516273,48.441246,47.447758,48.37273,2425400,28.099531
"2007-06-01",48.418407,48.418407,47.607628,47.995888,479200,27.880629
"2007-06-04",47.710403,48.1786,47.539112,48.167179,677600,27.980122
"2007-06-05",48.190018,48.269955,47.664726,47.79034,889100,27.761221
"2007-06-06",47.79034,47.79034,46.853947,47.539112,757500,27.615292
"2007-06-07",47.048077,47.539112,45.974648,46.077423,1191700,26.766199
"2007-06-08",44.935482,45.677742,44.067604,45.677742,2055800,26.534016
"2007-06-11",45.335159,45.506451,44.832706,45.003998,1736200,26.142649
"2007-06-12",43.393856,45.049675,43.382439,43.656502,1918500,25.35989
"2007-06-13",43.873474,44.17038,43.233986,44.17038,1599200,25.658398
"2007-06-14",43.382439,43.862053,42.948498,43.085533,747500,25.300297
"2007-06-15",43.530891,43.702183,43.108372,43.702183,801200,25.662394
"2007-06-18",43.656502,43.656502,42.525978,42.651592,1023100,25.045485
"2007-06-19",42.663013,43.074112,42.057781,43.051273,1044800,25.280178
"2007-06-20",43.051273,43.051273,41.738037,42.046364,886400,24.690086
"2007-06-21",41.966427,42.000687,40.824482,41.875072,1548200,24.589497
"2007-06-22",41.875072,41.875072,41.144226,41.406876,776300,24.314568
"2007-06-25",41.475391,41.635262,40.527576,40.653191,2023800,23.871992
"2007-06-26",40.927258,40.961517,39.922348,40.242092,971400,23.630589
"2007-06-27",39.956608,41.372616,39.853832,41.338356,1126700,24.274332
"2007-06-28",41.429714,41.943588,40.950096,41.178486,1245200,24.180462
"2007-06-29",41.680943,41.909328,41.155647,41.395454,1065200,24.307863
"2007-07-02",41.795135,43.108372,41.760876,42.994175,1375300,25.246647
"2007-07-03",43.313919,43.610825,42.811466,42.948498,563400,25.219831
"2007-07-05",43.667923,44.398766,43.462372,43.94199,1045700,25.803223
"2007-07-06",43.964828,44.17038,43.51947,43.884892,585500,25.769697
"2007-07-09",43.816376,43.896313,43.336758,43.736439,480700,25.682512
"2007-07-10",43.336758,43.55373,41.977848,42.366108,1313600,24.877832
"2007-07-11",42.343269,42.366108,41.69236,42.000687,599800,24.663261
"2007-07-12",42.046364,43.039852,41.795135,42.879982,685700,25.1796
"2007-07-13",42.891399,43.176888,42.571655,43.108372,399200,25.313704
"2007-07-16",43.051273,43.462372,42.742947,42.822884,604500,25.146069
"2007-07-17",42.93708,43.017014,42.183395,42.183395,630000,24.770555
"2007-07-18",42.08062,42.514561,41.589584,42.126301,678700,24.73702
"2007-07-19",42.217655,42.742947,41.772297,42.160557,641500,24.757135
"2007-07-20",41.966427,42.183395,40.835903,41.178486,730900,24.180462
"2007-07-23",43.188305,43.188305,39.693958,39.830994,912000,23.3892
"2007-07-24",39.808155,39.808155,38.186592,38.27795,938500,22.477226
"2007-07-25",38.060978,39.191505,37.684139,38.220852,1107000,22.443705
"2007-07-26",38.095238,38.300789,36.713486,38.106659,1229600,22.376644
"2007-07-27",36.25671,37.901108,35.857029,35.982643,1654000,21.129396
"2007-07-30",36.176773,36.793423,35.83419,36.530777,1137500,21.451271
"2007-07-31",37.432911,38.015301,36.976135,37.250198,1237700,21.87372
"2007-08-01",37.22736,37.844009,36.233871,37.741234,1318900,22.16206
"2007-08-02",38.483498,39.328537,38.140915,39.100147,1375700,22.960028
"2007-08-03",38.940277,38.940277,36.565033,36.724907,1264400,21.565264
"2007-08-06",37.056068,38.414982,36.073997,38.414982,872500,22.557695
"2007-08-07",38.255112,39.808155,37.764076,39.225761,995100,23.033804
"2007-08-08",36.907616,40.596096,36.907616,40.584675,1279600,23.831758
"2007-08-09",38.186592,41.955006,30.261505,41.475391,1236700,24.354803
"2007-08-10",41.224163,41.486809,39.568344,40.139317,1178300,23.570242
"2007-08-13",40.49332,41.555328,40.150738,41.018612,1155000,24.08659
"2007-08-14",41.612423,41.612423,40.013702,40.162155,1327300,23.583652
"2007-08-15",39.545506,39.751057,38.540596,38.654789,1717700,22.698515
"2007-08-16",43.827793,43.827793,36.370903,38.27795,2262400,22.477226
"2007-08-17",39.271439,39.545506,38.426403,38.82608,2714800,22.799097
"2007-08-20",38.997372,40.447643,38.494919,40.344868,1847700,23.690943
"2007-08-21",39.968025,41.53249,39.728218,41.395454,1705500,24.307863
"2007-08-22",41.669521,43.587986,41.509651,42.126301,1559400,24.73702
"2007-08-23",42.08062,42.800045,42.012104,42.194817,1223500,24.777252
"2007-08-24",41.955006,43.268242,41.840813,42.457462,1037800,24.931488
"2007-08-27",42.126301,42.663013,41.601006,41.909328,874800,24.609617
"2007-08-28",41.715199,42.149139,40.641773,40.68745,1020000,23.892122
"2007-08-29",41.041454,42.286171,41.041454,42.229073,860500,24.797367
"2007-08-30",41.943588,43.108372,41.943588,42.891399,1213800,25.18631
"2007-08-31",43.405277,43.953407,42.845722,43.48521,1150700,25.534986
"2007-09-04",43.473793,43.964828,43.039852,43.645084,1028200,25.628866
"2007-09-05",43.211143,43.827793,42.697269,43.119789,780500,25.320412
"2007-09-06",43.188305,43.725021,42.525978,43.48521,766300,25.534986
"2007-09-07",43.165466,43.645084,42.663013,43.32534,1052800,25.441109
"2007-09-10",43.302502,43.667923,42.742947,43.176888,1014100,25.353937
"2007-09-11",43.165466,44.261734,43.165466,44.193218,755800,25.950741
"2007-09-12",44.17038,44.832706,43.850636,44.512962,1389600,26.138494
"2007-09-13",44.067604,44.649994,43.725021,44.478703,1165200,26.400085
"2007-09-14",43.94199,45.141029,43.48521,45.061092,999800,26.745766
"2007-09-17",44.627155,45.677742,44.547218,45.415096,1406600,26.955877
"2007-09-18",46.077423,46.602718,45.472195,46.111683,2007300,27.369339
"2007-09-19",46.602718,47.390659,46.168777,47.253624,1749900,28.047136
"2007-09-20",47.276466,47.584789,46.682655,46.922462,1526400,27.850578
"2007-09-21",46.990978,48.418407,46.945301,47.813179,6598100,28.379263
"2007-09-24",47.961632,49.320545,47.836018,49.069317,1960300,29.124832
"2007-09-25",48.875187,48.875187,47.881695,48.327053,1354800,28.684273
"2007-09-26",48.486923,48.555443,47.664726,47.915955,1451700,28.44026
"2007-09-27",47.847435,48.475506,47.185108,47.676144,1631800,28.297922
"2007-09-28",47.870274,47.973049,47.002399,47.276466,1993000,28.060694
"2007-10-01",47.276466,48.121502,47.276466,47.961632,1799100,28.46736
"2007-10-02",48.190018,49.434738,47.733242,49.4119,1841000,29.328159
"2007-10-03",49.331963,50.679455,49.263447,50.291195,1982800,29.850073
"2007-10-04",50.222679,51.20475,47.150852,50.81649,2181600,30.161856
"2007-10-05",50.896427,51.947014,50.770813,51.935593,1409400,30.826097
"2007-10-08",51.66153,51.992691,51.090557,51.261848,998600,30.426197
"2007-10-09",50.531002,51.20475,49.948612,51.147652,1636000,30.358412
"2007-10-10",51.261848,51.387463,49.103573,51.01062,1368600,30.277084
"2007-10-11",50.97636,51.855659,50.81649,51.170494,895800,30.371971
"2007-10-12",51.387463,51.764301,51.113396,51.273266,501800,30.432981
"2007-10-15",51.535915,51.604431,49.868675,49.994289,812000,29.673849
"2007-10-16",50.005711,50.005711,48.852348,48.977959,575200,29.070599
"2007-10-17",49.103573,49.788742,47.093754,48.37273,868200,28.711376
"2007-10-18",48.247116,48.818089,47.367821,48.190018,862000,28.60293
"2007-10-19",47.79034,48.155762,46.625557,46.648396,605500,27.68791
"2007-10-22",46.534203,47.265045,45.997486,46.93388,734300,27.857346
"2007-10-23",46.831108,47.619049,46.831108,47.390659,839100,28.128477
"2007-10-24",47.082333,47.173691,46.362911,46.80827,753100,27.782797
"2007-10-25",47.036655,47.721821,46.716911,47.59621,703500,28.250477
"2007-10-26",47.847435,48.886604,47.836018,48.840927,670200,28.989271
"2007-10-29",49.103573,49.297703,48.155762,48.486923,452100,28.77915
"2007-10-30",48.304214,48.715313,47.870274,48.361309,772100,28.704596
"2007-10-31",48.555443,49.103573,47.995888,48.977959,814500,29.070599
"2007-11-01",48.715313,48.772411,47.16227,47.207947,1009800,28.020016
"2007-11-02",47.447758,47.504852,45.700581,46.088844,1004300,27.355797
"2007-11-05",45.300903,46.134521,45.278065,45.529289,706900,27.023664
"2007-11-06",46.15736,46.819687,45.506451,46.819687,809200,27.789574
"2007-11-07",46.842525,46.842525,45.300903,45.300903,944700,26.888107
"2007-11-08",45.951809,46.511364,44.958321,46.408588,673000,27.545572
"2007-11-09",46.134521,48.167179,45.220966,47.973049,1612000,28.47414
"2007-11-12",47.721821,49.754482,47.721821,48.132923,1245300,28.569044
"2007-11-13",48.875187,49.7659,48.521183,49.651707,1571400,29.470501
"2007-11-14",49.7659,50.496746,48.749573,49.160671,973000,29.179047
"2007-11-15",48.361309,49.297703,47.573368,48.56686,962500,28.826611
"2007-11-16",48.98938,49.434738,47.630466,49.366222,1204600,29.301052
"2007-11-19",48.715313,49.320545,48.361309,48.544022,1017000,28.813044
"2007-11-20",48.783829,49.297703,46.111683,46.888203,1094700,27.830242
"2007-11-21",46.237297,48.087246,46.134521,47.778919,1134600,28.358921
"2007-11-23",47.584789,49.468998,47.424915,49.229187,323900,29.219721
"2007-11-26",48.738152,49.103573,47.447758,47.447758,1604300,28.162363
"2007-11-27",47.950211,48.623959,47.676144,48.281376,2463300,28.657152
"2007-11-28",48.281376,51.250427,48.281376,51.193333,1886400,30.385532
"2007-11-29",51.113396,51.227589,49.434738,49.628868,1518300,29.456947
"2007-11-30",50.496746,50.930683,49.297703,49.788742,2879700,29.551842
"2007-12-03",50.382549,50.382549,49.126411,49.480415,858500,29.368835
"2007-12-04",49.480415,49.948612,48.361309,48.532604,1065300,28.806269
"2007-12-05",49.480415,50.039967,48.281376,49.982872,1282400,29.960291
"2007-12-06",49.845837,52.426632,49.400478,52.243919,1097900,31.315598
"2007-12-07",51.741463,53.123215,51.741463,52.175404,922100,31.274508
"2007-12-10",52.415211,53.214573,51.741463,53.100376,712200,31.828966
"2007-12-11",53.45438,54.2309,51.090557,51.20475,1022600,30.692711
"2007-12-12",53.203152,53.203152,51.159073,51.43314,1016100,30.829605
"2007-12-13",51.421719,51.889915,50.314034,51.684368,958300,30.980188
"2007-12-14",51.467396,51.764301,49.811581,49.880096,1020200,29.898691
"2007-12-17",49.446156,49.674545,48.441246,48.441246,1141400,29.036219
"2007-12-18",48.441246,49.548931,47.470596,48.475506,1371300,29.056757
"2007-12-19",48.075825,49.000801,47.561951,48.052986,1058500,28.803501
"2007-12-20",48.304214,48.95512,47.390659,48.075825,1139100,28.817184
"2007-12-21",48.384151,49.320545,48.087246,49.274864,1136500,29.535906
"2007-12-24",48.932281,51.364624,48.932281,51.353203,185200,30.781691
"2007-12-26",50.017128,51.410301,49.845837,50.862167,615400,30.487356
"2007-12-27",50.78223,51.969852,50.268356,50.850746,857500,30.480507
"2007-12-28",50.885006,51.421719,49.423317,50.188419,1016500,30.083492
"2007-12-31",49.697384,51.718624,48.532604,51.672947,844000,30.973335
"2008-01-02",51.832821,51.981274,50.519585,50.633778,912100,30.350456
"2008-01-03",51.113396,51.581593,49.18351,49.229187,809600,29.508528
"2008-01-04",48.966541,49.035057,46.54562,46.956718,1591500,28.14637
"2008-01-07",47.676144,47.870274,46.54562,47.756081,1089700,28.62553
"2008-01-08",47.756081,49.080734,46.762589,46.853947,1888300,28.084782
"2008-01-09",47.265045,47.915955,45.403679,47.676144,1266300,28.577621
"2008-01-10",47.561951,49.902935,47.070915,49.331963,1314900,29.570133
"2008-01-11",48.681057,50.199841,47.527691,48.623959,798800,29.145754
"2008-01-14",49.240608,49.583191,47.16227,48.452667,763300,29.043077
"2008-01-15",48.007309,48.532604,46.96814,47.299305,955900,28.35174
"2008-01-16",47.310722,48.703896,46.294392,47.961632,1222200,28.748735
"2008-01-17",48.075825,48.840927,47.265045,47.527691,1252900,28.488634
"2008-01-18",47.539112,48.110085,44.844124,45.643486,1746200,27.359221
"2008-01-22",44.547218,47.801758,44.535801,47.436337,1296500,28.433863
"2008-01-23",46.454266,51.181911,46.35149,50.953522,1680900,30.54211
"2008-01-24",51.376041,51.66153,48.76099,50.2341,1137800,30.110893
"2008-01-25",50.759392,51.376041,49.491837,50.256939,1137800,30.124571
"2008-01-28",49.960033,51.558754,49.663128,51.558754,1213100,30.904892
"2008-01-29",49.902935,50.245518,49.366222,49.617451,1823400,29.741249
"2008-01-30",49.446156,50.919266,48.783829,49.229187,1541200,29.508528
"2008-01-31",49.240608,50.896427,48.269955,50.473907,1280300,30.254627
"2008-02-01",50.702297,51.798561,49.674545,51.330364,1111500,30.768003
"2008-02-04",51.867077,51.867077,50.268356,50.839329,1250100,30.473677
"2008-02-05",50.188419,50.713715,49.035057,49.160671,1249800,29.467445
"2008-02-06",49.172092,49.37764,47.230785,47.333561,1143600,28.372267
"2008-02-07",47.710403,48.726734,46.534203,48.646797,1035800,29.159437
"2008-02-08",48.201439,48.977959,46.488522,47.287884,678000,28.344893
"2008-02-11",47.390659,47.390659,45.871876,46.282974,759800,27.742537
"2008-02-12",46.477104,47.390659,46.168777,47.093754,696900,28.228529
"2008-02-13",47.676144,48.144341,46.511364,47.607628,800700,28.536541
"2008-02-14",47.664726,48.475506,47.059494,47.16227,909200,28.269592
"2008-02-15",47.059494,49.069317,47.059494,48.977959,1047200,29.357937
"2008-02-19",49.526093,49.822998,47.961632,48.075825,1171900,28.817184
"2008-02-20",48.304214,48.772411,47.344982,48.532604,1016600,29.090992
"2008-02-21",48.852348,49.229187,47.527691,47.676144,800900,28.577621
"2008-02-22",47.733242,49.046478,46.96814,49.046478,793800,29.398998
"2008-02-25",48.943703,49.60603,48.395569,49.60603,1252800,29.734409
"2008-02-26",49.035057,50.245518,48.578281,49.583191,1002800,29.72072
"2008-02-27",49.788742,49.925774,48.635376,49.012218,895700,29.378468
"2008-02-28",48.76099,49.092155,48.304214,48.475506,850300,29.056757
"2008-02-29",48.304214,48.349892,47.367821,47.756081,1386100,28.62553
"2008-03-03",47.950211,48.521183,47.036655,48.498344,1304800,29.070442
"2008-03-04",47.436337,47.961632,46.911041,47.3564,1137900,28.689125
"2008-03-05",47.59621,48.064407,47.185108,47.676144,717500,28.882837
"2008-03-06",47.641888,47.641888,46.020325,46.248714,1014400,28.018074
"2008-03-07",45.92897,47.025238,45.106773,46.80827,1665100,28.357059
"2008-03-10",46.614136,47.995888,46.488522,46.77401,1765400,28.336309
"2008-03-11",48.018726,49.697384,47.584789,49.468998,2197000,29.968971
"2008-03-12",49.126411,51.056297,49.126411,49.434738,1769000,29.948219
"2008-03-13",49.126411,49.57177,47.698982,49.092155,1450200,29.740667
"2008-03-14",49.548931,50.131325,47.767502,48.875187,1294400,29.609222
"2008-03-17",47.904533,49.743061,47.561951,49.240608,1096200,29.830605
"2008-03-18",49.229187,51.193333,49.080734,51.159073,2101100,30.992842
"2008-03-19",51.113396,52.243919,50.770813,51.39888,1652800,31.138119
"2008-03-20",49.663128,52.803471,49.663128,52.6436,1631800,31.892176
"2008-03-24",53.009022,54.916069,52.849148,53.442959,2080600,32.376446
"2008-03-25",53.545734,54.550644,53.043282,53.305927,2442600,32.293423
"2008-03-26",53.088959,53.271667,52.221081,52.40379,2283800,31.746899
"2008-03-27",52.814892,52.986183,51.307526,51.467396,2602900,31.179615
"2008-03-28",51.570171,52.232498,50.725136,50.964943,1594300,30.875221
"2008-03-31",50.668037,52.517986,50.668037,51.284687,1410600,31.068933
"2008-04-01",51.878498,54.242321,51.741463,54.196644,1770000,32.833042
"2008-04-02",53.819801,54.242321,53.26025,54.173805,1959200,32.819206
"2008-04-03",54.025352,55.212971,53.785542,55.212971,1402900,33.448738
"2008-04-04",55.258652,55.28149,54.025352,54.367935,1223300,32.936794
"2008-04-07",55.030262,55.030262,53.61425,54.493549,881000,33.012909
"2008-04-08",54.493549,54.870388,53.796963,54.128124,1287400,32.791523
"2008-04-09",54.322258,54.413612,53.180313,53.671349,844700,32.514809
"2008-04-10",52.038368,53.888317,52.01553,52.597923,1150500,31.864515
"2008-04-11",51.855659,52.312435,51.695786,51.889915,1150100,31.435589
"2008-04-14",51.478817,52.849148,51.478817,51.981274,846800,31.490929
"2008-04-15",52.540825,52.563663,51.958435,52.438049,573800,31.767658
"2008-04-16",52.883408,53.8769,52.540825,53.717026,1038100,32.542477
"2008-04-17",53.671349,55.098778,53.557156,55.075939,655300,33.365734
"2008-04-18",55.63549,55.63549,54.128124,54.436451,1537700,32.978313
"2008-04-21",54.219482,54.847549,53.888317,54.150967,1147600,32.805355
"2008-04-22",53.956833,54.527805,53.728447,54.26516,629500,32.874546
"2008-04-23",54.699097,55.761105,54.42503,55.761105,906200,33.780807
"2008-04-24",55.738266,57.120018,55.28149,57.085758,1775500,34.583302
"2008-04-25",57.028664,57.416924,56.343498,57.222794,1027300,34.666317
"2008-04-28",57.017242,57.439762,56.537628,57.120018,1401700,34.60405
"2008-04-29",56.811695,57.120018,55.795364,56.046593,1284000,33.953754
