"","TMK.Open","TMK.High","TMK.Low","TMK.Close","TMK.Volume","TMK.Adjusted"
"2002-07-16",15.662222,15.702222,15.4,15.453333,956400,13.073985
"2002-07-17",15.564445,15.697778,15.155556,15.253333,1001700,12.904772
"2002-07-18",15.253333,15.422222,14.751111,14.76,879000,12.487398
"2002-07-19",14.444445,14.777778,14.444445,14.613334,1220100,12.363317
"2002-07-22",14.502222,14.764444,13.777778,13.777778,2178900,11.656408
"2002-07-23",14.266666,14.311111,13.724444,13.902223,2209600,11.761703
"2002-07-24",13.733334,14.497778,13.342222,14.413333,1298200,12.194112
"2002-07-25",14.302222,14.746667,14.088889,14.368889,889800,12.156507
"2002-07-26",14.377778,14.822222,14.377778,14.777778,874000,12.502446
"2002-07-29",15.555555,15.871111,15.24,15.826667,1203000,13.389835
"2002-07-30",15.831111,16.155556,15.44,15.773334,932400,13.344711
"2002-07-31",15.8,16.137777,15.733334,16.106667,868600,13.626722
"2002-08-01",16.022223,16.200001,15.688889,15.764444,700200,13.337195
"2002-08-02",15.711111,15.768888,15.28,15.404445,956200,13.032622
"2002-08-05",15.422222,15.511111,14.955556,14.991111,1124700,12.682932
"2002-08-06",15.102222,15.595555,15.102222,15.208889,626500,12.867177
"2002-08-07",15.377778,15.448889,15.022223,15.4,607600,13.028863
"2002-08-08",15.4,15.924444,15.351111,15.853333,486100,13.412394
"2002-08-09",15.777778,16.235556,15.742222,16.137777,562500,13.653046
"2002-08-12",16.088888,16.177778,15.866667,16.102222,641200,13.622965
"2002-08-13",16,16.16,15.684444,15.693334,655800,13.277034
"2002-08-14",15.644444,16.311111,15.622222,16.311111,573400,13.799686
"2002-08-15",16.311111,16.48889,16.248888,16.315556,621000,13.803451
"2002-08-16",16.306667,16.377777,16.155556,16.333334,784300,13.818484
"2002-08-19",16.222221,16.613333,16.222221,16.555555,499600,14.006493
"2002-08-20",16.533333,16.537777,16.311111,16.435556,540000,13.904972
"2002-08-21",16.453333,16.622223,16.342222,16.542223,331300,13.995215
"2002-08-22",16.444445,16.875555,16.444445,16.822222,620100,14.232104
"2002-08-23",16.733334,16.751112,16.444445,16.444445,474700,13.912493
"2002-08-26",16.555555,16.688889,16.324444,16.622223,408700,14.062901
"2002-08-27",16.653334,16.764444,16.506666,16.573334,548200,14.021542
"2002-08-28",16.48889,16.524445,16.155556,16.364445,674200,13.844808
"2002-08-29",16.333334,16.582222,16.222221,16.537777,674700,13.991455
"2002-08-30",16.528889,16.737778,16.4,16.6,392100,14.044099
"2002-09-03",16.48889,16.48889,16.075556,16.102222,751200,13.622965
"2002-09-04",15.88,16.191111,15.804444,16.151112,786700,13.664325
"2002-09-05",16.151112,16.200001,15.866667,16.133333,581800,13.649284
"2002-09-06",16.222221,16.293333,16.168888,16.204445,586900,13.709449
"2002-09-09",16.195555,16.48889,16.053333,16.395555,630900,13.871133
"2002-09-10",16.4,16.4,16.208889,16.346666,717400,13.829773
"2002-09-11",16.524445,16.524445,16.32,16.32,367800,13.807209
"2002-09-12",16.533333,16.533333,15.844444,15.933333,780900,13.480077
"2002-09-13",15.888889,16.133333,15.742222,16.124445,987700,13.641763
"2002-09-16",16.111111,16.111111,15.808888,16.017778,415900,13.551522
"2002-09-17",16.106667,16.177778,15.56,15.56,619300,13.164221
"2002-09-18",15.466666,15.746667,15.422222,15.555555,691200,13.160467
"2002-09-19",15.444445,15.64,15.293333,15.293333,983400,12.938618
"2002-09-20",15.293333,15.466666,15.164444,15.275556,1599000,12.923574
"2002-09-23",15.142222,15.488889,15.035556,15.382222,1088700,13.013822
"2002-09-24",15.266666,15.444445,14.933333,14.964444,1047300,12.660371
"2002-09-25",15.142222,15.6,15.111111,15.417778,937000,13.043904
"2002-09-26",15.506667,15.844444,15.475555,15.84,622500,13.401113
"2002-09-27",15.826667,15.84,15.288889,15.328889,551700,12.968699
"2002-09-30",15.111111,15.391111,14.866667,15.226666,842400,12.882215
"2002-10-01",15.337778,16.075556,15.266666,16.075556,1072500,13.600401
"2002-10-02",15.911111,16.040001,15.422222,15.497778,780700,13.144293
"2002-10-03",15.488889,15.622222,15.146667,15.173333,1096300,12.869122
"2002-10-04",15.328889,15.391111,14.444445,14.604445,1133200,12.386624
"2002-10-07",14.595555,14.844444,14.288889,14.373333,765400,12.190605
"2002-10-08",14.386666,15.28,14.377778,15.177778,991900,12.872881
"2002-10-09",15,15,14.417778,14.426666,962100,12.235841
"2002-10-10",14.577778,15.302222,14.488889,15.2,800100,12.891734
"2002-10-11",15.377778,15.742222,15.355556,15.444445,1137300,13.099061
"2002-10-14",15.44,15.546667,15.342222,15.448889,576100,13.102824
"2002-10-15",15.622222,16.271111,15.622222,16.066668,1523700,13.62679
"2002-10-16",16.066668,16.066668,15.808888,15.906667,720600,13.491092
"2002-10-17",16.222221,16.337778,16.133333,16.280001,1297300,13.807727
"2002-10-18",16.164444,16.177778,15.928889,16.111111,1001800,13.664482
"2002-10-21",15.444445,15.755555,15.4,15.604445,1888300,13.23476
"2002-10-22",15.608889,15.871111,15.577778,15.773334,1586800,13.377999
"2002-10-23",15.755555,15.92,15.466666,15.888889,1550700,13.476008
"2002-10-24",15.977777,16.244444,15.955556,16.044445,1471200,13.607943
"2002-10-25",15.888889,16.324444,15.755555,16.311111,2283400,13.834108
"2002-10-28",16.448889,16.493334,16.128889,16.16,841500,13.705948
"2002-10-29",15.955556,16.133333,15.68,15.888889,810600,13.476008
"2002-10-30",15.768888,16.044445,15.711111,15.902223,837100,13.487317
"2002-10-31",16.222221,16.222221,15.768888,15.911111,792000,13.494857
"2002-11-01",15.902223,16.035555,15.666667,16.004444,600700,13.57401
"2002-11-04",16.133333,16.555555,16.093334,16.302221,696700,13.826574
"2002-11-05",16.297777,16.395555,16.168888,16.248888,613300,13.781335
"2002-11-06",16.177778,16.48889,16.133333,16.453333,671400,13.95474
"2002-11-07",16.40889,16.444445,16.017778,16.066668,828100,13.62679
"2002-11-08",16.066668,16.266666,15.933333,16.017778,527400,13.585327
"2002-11-11",15.884444,16.062222,15.791111,15.835556,405400,13.430779
"2002-11-12",15.857778,16.004444,15.813334,15.862223,666000,13.453392
"2002-11-13",15.844444,16.106667,15.64,15.986667,959500,13.558938
"2002-11-14",16.164444,16.440001,16.164444,16.35111,426100,13.868037
"2002-11-15",16.262222,16.524445,16.16,16.475555,399700,13.973582
"2002-11-18",16.475555,16.493334,16.128889,16.177778,458500,13.721031
"2002-11-19",16.177778,16.515556,16.128889,16.32,582000,13.84165
"2002-11-20",16.297777,16.693333,16.244444,16.6,517500,14.079132
"2002-11-21",16.595556,17.022223,16.595556,16.866667,855400,14.305303
"2002-11-22",16.826666,16.937778,16.764444,16.764444,740800,14.218605
"2002-11-25",16.719999,16.808889,16.533333,16.604445,437500,14.082897
"2002-11-26",16.559999,16.559999,16.217777,16.231112,654000,13.766261
"2002-11-27",16.32,16.715555,16.288889,16.68,524700,14.146983
"2002-11-29",16.702223,16.742222,16.506666,16.506666,452700,13.99997
"2002-12-02",16.51111,16.666666,16.244444,16.586666,1556100,14.067819
"2002-12-03",16.719999,16.853333,16.555555,16.706667,1107000,14.169596
"2002-12-04",16.666666,16.902222,16.626667,16.773333,909100,14.226143
"2002-12-05",16.817778,16.84,16.475555,16.52,389700,14.011283
"2002-12-06",16.453333,16.666666,16.444445,16.586666,544500,14.067819
"2002-12-09",16.524445,16.555555,16.186666,16.248888,672900,13.781335
"2002-12-10",16.311111,16.56889,16.191111,16.56889,485500,14.052744
"2002-12-11",16.497778,16.902222,16.48889,16.804445,739800,14.252529
"2002-12-12",16.813334,16.879999,16.586666,16.613333,291600,14.090439
"2002-12-13",16.6,16.777779,16.386667,16.626667,752800,14.101748
"2002-12-16",16.631111,16.684444,16.475555,16.639999,1148100,14.113054
"2002-12-17",16.644444,16.711111,16.524445,16.662222,583800,14.131907
"2002-12-18",16.662222,16.662222,16.373333,16.4,438000,13.909504
"2002-12-19",16.288889,16.555555,16.133333,16.235556,691800,13.770031
"2002-12-20",16.013334,16.404444,16.013334,16.342222,946900,13.860498
"2002-12-23",16.244444,16.48,16.222221,16.342222,680500,13.860498
"2002-12-24",16.333334,16.4,16.311111,16.35111,148600,13.868037
"2002-12-26",16.40889,16.728889,16.40889,16.471111,383400,13.969817
"2002-12-27",16.377777,16.457777,16.151112,16.200001,470800,13.739878
"2002-12-30",16.195555,16.4,16.084444,16.342222,413500,13.860498
"2002-12-31",16.333334,16.4,16.115555,16.235556,424500,13.770031
"2003-01-02",16.355556,16.755556,16.280001,16.626667,783400,14.101748
"2003-01-03",16.626667,16.635555,16.493334,16.635555,641800,14.109288
"2003-01-06",16.631111,17.311111,16.586666,16.862223,611200,14.336004
"2003-01-07",16.817778,16.831112,16.644444,16.666666,435300,14.169749
"2003-01-08",16.666666,16.706667,16.56889,16.622223,361800,14.131957
"2003-01-09",16.666666,16.964445,16.64889,16.942223,451800,14.404012
"2003-01-10",16.844444,16.888889,16.688889,16.777779,813300,14.264213
"2003-01-13",16.888889,16.995556,16.844444,16.928888,576600,14.392684
"2003-01-14",16.92,17.173334,16.808889,17.111111,569700,14.5476
"2003-01-15",17.115555,17.115555,16.822222,16.844444,397000,14.320888
"2003-01-16",16.933332,17.044445,16.684444,16.733334,591900,14.226426
"2003-01-17",16.733334,16.786667,16.542223,16.737778,447900,14.230201
"2003-01-21",16.844444,16.871111,16.524445,16.555555,432000,14.075276
"2003-01-22",16.555555,16.555555,16.355556,16.368889,532500,13.916578
"2003-01-23",16.457777,16.56889,16.368889,16.391111,1126500,13.935471
"2003-01-24",16.391111,16.395555,15.986667,16.013334,807400,13.614292
"2003-01-27",15.955556,16.111111,15.795555,15.871111,536500,13.493374
"2003-01-28",15.991111,16.022223,15.804444,16.008888,784300,13.610508
"2003-01-29",15.897778,16.111111,15.706667,16.111111,1101600,13.69742
"2003-01-30",16.097778,16.102222,15.653334,15.653334,542400,13.308226
"2003-01-31",15.333333,16.066668,15.333333,15.955556,780400,13.565168
"2003-02-03",16.066668,16.066668,15.866667,15.96,466300,13.568944
"2003-02-04",15.555555,15.666667,15.48,15.608889,788100,13.270437
"2003-02-05",15.622222,15.911111,15.622222,15.671111,721500,13.323339
"2003-02-06",15.6,15.622222,15.355556,15.417778,705100,13.107958
"2003-02-07",15.684444,16.35111,15.684444,15.862223,2303200,13.485817
"2003-02-10",15.933333,16.040001,15.604445,15.804444,1135800,13.436702
"2003-02-11",15.871111,15.928889,15.573334,15.573334,679600,13.240209
"2003-02-12",15.573334,15.648889,15.342222,15.342222,745600,13.043729
"2003-02-13",15.404445,15.524445,15.128889,15.408889,1169200,13.1004
"2003-02-14",15.511111,15.795555,15.48,15.795555,958600,13.429141
"2003-02-18",15.795555,16.084444,15.795555,15.991111,925300,13.595396
"2003-02-19",15.991111,15.995556,15.915556,15.973333,622800,13.580284
"2003-02-20",15.973333,16.075556,15.871111,15.995556,856000,13.599175
"2003-02-21",16,16.275555,15.928889,16.195555,731800,13.769215
"2003-02-24",16.106667,16.146667,15.946667,16.053333,857200,13.648295
"2003-02-25",16,16.031111,15.755555,16.031111,889800,13.629401
"2003-02-26",15.955556,15.96,15.68,15.706667,1255600,13.353567
"2003-02-27",15.795555,16.133333,15.791111,16.097778,760500,13.686082
"2003-02-28",16.111111,16.257778,15.968889,16.137777,911800,13.720089
"2003-03-03",16.231112,16.364445,16.111111,16.164444,722200,13.742762
"2003-03-04",16.164444,16.164444,15.831111,15.853333,960000,13.478258
"2003-03-05",15.853333,16.32,15.8,15.911111,1420800,13.527386
"2003-03-06",15.822222,15.911111,15.702222,15.702222,737500,13.349786
"2003-03-07",15.613334,15.884444,15.533334,15.835556,886000,13.463149
"2003-03-10",15.786667,15.786667,15.368889,15.373333,945100,13.070173
"2003-03-11",15.377778,15.377778,14.808888,14.808888,1557000,12.590289
"2003-03-12",14.666667,14.973333,14.666667,14.96,1821300,12.718762
"2003-03-13",15.222222,15.426666,15.142222,15.422222,1002100,13.111734
"2003-03-14",15.453333,15.768888,15.422222,15.631111,1186800,13.289334
"2003-03-17",15.631111,16.271111,15.515555,16.253334,1054000,13.818332
"2003-03-18",16.222221,16.293333,16.035555,16.213333,981600,13.784328
"2003-03-19",16.213333,16.426666,16.200001,16.35111,827700,13.901464
"2003-03-20",16.328888,16.391111,15.96,16.311111,653100,13.867453
"2003-03-21",16.533333,16.675556,16.315556,16.657778,630100,14.162187
"2003-03-24",16.657778,16.657778,15.955556,16.040001,620100,13.636957
"2003-03-25",16.200001,16.364445,16.031111,16.280001,579600,13.84101
"2003-03-26",16.280001,16.302221,16,16.177778,469500,13.754098
"2003-03-27",16.177778,16.177778,15.92,16.084444,479800,13.674747
"2003-03-28",16.008888,16.151112,15.933333,16.017778,482400,13.618071
"2003-03-31",15.822222,16.111111,15.755555,15.911111,594600,13.527386
"2003-04-01",16.022223,16.248888,15.871111,16.168888,639000,13.781188
"2003-04-02",16.391111,16.51111,16.328888,16.417778,599400,13.993318
"2003-04-03",16.577778,16.577778,16.306667,16.373333,439600,13.955442
"2003-04-04",16.471111,16.644444,16.444445,16.582222,702000,14.133479
"2003-04-07",16.937778,17.022223,16.537777,16.542223,814500,14.099389
"2003-04-08",16.546667,16.697779,16.404444,16.484444,428800,14.050135
"2003-04-09",16.573334,16.804445,16.364445,16.422222,561600,13.997109
"2003-04-10",16.466667,16.555555,16.391111,16.524445,419100,14.084239
"2003-04-11",16.822222,16.933332,16.551111,16.671112,688200,14.20924
"2003-04-14",16.688889,17.084444,16.684444,17.075556,696700,14.55396
"2003-04-15",17.031111,17.288889,16.986666,17.235556,853200,14.690334
"2003-04-16",17.111111,17.248888,16.826666,16.871111,817800,14.379714
"2003-04-17",16.64889,16.973333,16.639999,16.959999,618000,14.455474
"2003-04-21",16.959999,16.973333,16.777779,16.782223,478800,14.303945
"2003-04-22",16.888889,17.382223,16.755556,17.377777,1093000,14.811557
"2003-04-23",17.342222,17.40889,17.186666,17.377777,537400,14.811557
"2003-04-24",17.377777,17.377777,17.013334,17.097778,983800,14.572906
"2003-04-25",17.111111,17.177778,16.826666,16.871111,578200,14.379714
"2003-04-28",16.977777,17.266666,16.955555,17.235556,801900,14.690334
"2003-04-29",17.266666,17.266666,16.995556,17.16,912300,14.625937
"2003-04-30",17.164444,17.288889,17.022223,17.222221,1268200,14.678976
"2003-05-01",17.191111,17.32,16.964445,17.262222,641200,14.713062
"2003-05-02",17.217777,17.435556,17.093334,17.435556,632800,14.860808
"2003-05-05",17.457777,17.457777,17.164444,17.191111,1098100,14.652453
"2003-05-06",17.191111,17.435556,17.155556,17.368889,1013500,14.803982
"2003-05-07",17.368889,17.368889,17.133333,17.226667,993100,14.682754
"2003-05-08",17.226667,17.226667,17.057777,17.066668,811800,14.54639
"2003-05-09",17.128889,17.382223,17.111111,17.297777,481600,14.743369
"2003-05-12",17.244444,17.555555,17.173334,17.497778,484300,14.913833
"2003-05-13",17.484444,17.586666,17.373333,17.453333,413700,14.875951
"2003-05-14",17.493334,17.542223,17.306667,17.404444,330000,14.834284
"2003-05-15",17.515556,17.555555,17.235556,17.333334,850600,14.773674
"2003-05-16",17.200001,17.391111,17.128889,17.386667,1203400,14.819139
"2003-05-19",17.386667,17.386667,17.120001,17.128889,688900,14.599418
"2003-05-20",17.133333,17.133333,16.533333,16.653334,2383300,14.194089
"2003-05-21",16.551111,16.728889,16.48889,16.715555,1140700,14.247128
"2003-05-22",16.64889,16.786667,16.6,16.6,1166100,14.148638
"2003-05-23",16.604445,16.626667,16.48889,16.577778,1010400,14.129693
"2003-05-27",16.533333,16.817778,16.502222,16.813334,877600,14.330461
"2003-05-28",16.866667,16.951111,16.822222,16.906666,1273900,14.410013
"2003-05-29",16.817778,16.946667,16.617777,16.657778,1183900,14.197882
"2003-05-30",16.746666,17.226667,16.746666,17.164444,1648900,14.629723
"2003-06-02",17.288889,17.586666,17.275555,17.333334,1052100,14.773674
"2003-06-03",17.266666,17.288889,16.866667,16.946667,1098000,14.444106
"2003-06-04",16.946667,17.088888,16.866667,17.053333,1072900,14.535031
"2003-06-05",16.888889,17.168888,16.888889,17.048889,864400,14.531241
"2003-06-06",17.111111,17.413334,17.111111,17.271111,1446000,14.720644
"2003-06-09",17.244444,17.288889,16.879999,16.937778,1040100,14.436534
"2003-06-10",17.115555,17.115555,16.933332,16.986666,745600,14.478201
"2003-06-11",17,17.311111,16.977777,17.288889,733900,14.73579
"2003-06-12",17.333334,17.422222,17.111111,17.257778,601200,14.709276
"2003-06-13",17.288889,17.355556,17.035555,17.084444,519900,14.561539
"2003-06-16",17.177778,17.457777,17.133333,17.453333,650800,14.875951
"2003-06-17",17.40889,17.466667,17.168888,17.302221,539500,14.747159
"2003-06-18",17.306667,17.306667,17.08,17.120001,643200,14.591846
"2003-06-19",17.093334,17.137777,16.813334,16.853333,727600,14.364561
"2003-06-20",16.955555,16.955555,16.68,16.76,1492200,14.285005
"2003-06-23",16.76,16.76,16.466667,16.555555,1130400,14.110751
"2003-06-24",16.555555,16.737778,16.555555,16.653334,855000,14.194089
"2003-06-25",16.657778,16.706667,16.417778,16.417778,631000,13.993318
"2003-06-26",16.506666,16.64889,16.364445,16.577778,769200,14.129693
"2003-06-27",16.466667,16.524445,16.297777,16.337778,839800,13.925137
"2003-06-30",16.48889,16.635555,16.311111,16.555555,1377100,14.110751
"2003-07-01",16.382223,16.626667,16.342222,16.613333,946500,14.194297
"2003-07-02",16.502222,16.862223,16.502222,16.786667,796200,14.342381
"2003-07-03",16.688889,16.844444,16.657778,16.742222,305700,14.304415
"2003-07-07",17.066668,17.111111,16.897778,16.942223,841600,14.475288
"2003-07-08",17,17.151112,16.857779,17.133333,832600,14.63858
"2003-07-09",17.222221,17.222221,16.902222,16.982222,628200,14.50947
"2003-07-10",16.911112,16.942223,16.711111,16.835556,663400,14.38416
"2003-07-11",16.911112,17.075556,16.866667,17.044445,801600,14.562631
"2003-07-14",17.222221,17.311111,17.155556,17.173334,999400,14.672758
"2003-07-15",17.284445,17.360001,17.151112,17.244444,1080600,14.733513
"2003-07-16",17.244444,17.342222,17.106667,17.186666,906300,14.684145
"2003-07-17",17.186666,17.377777,17.155556,17.297777,1671900,14.779078
"2003-07-18",17.333334,17.422222,17.244444,17.4,1124100,14.866421
"2003-07-21",17.466667,17.466667,17.222221,17.377777,827100,14.847425
"2003-07-22",17.333334,17.373333,17.177778,17.293333,1298800,14.775279
"2003-07-23",17.297777,17.404444,17.222221,17.377777,1023000,14.847425
"2003-07-24",17.4,17.857779,17.4,17.622223,1696000,15.056281
"2003-07-25",17.626667,18.133333,17.626667,18.133333,1624000,15.492971
"2003-07-28",18.088888,18.217777,17.964445,18.133333,972600,15.492971
"2003-07-29",18.133333,18.217777,17.893333,18.057777,870300,15.42841
"2003-07-30",18.111111,18.133333,17.933332,18.071112,635400,15.439813
"2003-07-31",18.16,18.32,18.062222,18.062222,847500,15.432216
"2003-08-01",17.973333,18.022223,17.737778,17.862223,1447300,15.261337
"2003-08-04",17.862223,17.911112,17.662222,17.835556,1132200,15.238548
"2003-08-05",17.879999,18.217777,17.813334,17.822222,2120800,15.227151
"2003-08-06",17.817778,18.040001,17.768888,17.879999,1192600,15.276521
"2003-08-07",17.879999,18.088888,17.755556,17.933332,1526500,15.32209
"2003-08-08",17.955555,18.08,17.942223,18.053333,990900,15.424615
"2003-08-11",18.044445,18.115555,17.893333,17.942223,731700,15.329682
"2003-08-12",18.044445,18.271111,17.955555,18.257778,1064800,15.599298
