"","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
"2013-09-27",91.246407,91.409393,90.21093,90.882072,1031500,75.574448
"2013-09-30",90.508148,90.977951,89.913712,90.335571,1851900,75.12001
"2013-10-01",89.635666,90.719078,89.56855,90.488976,1424800,75.247566
"2013-10-02",90.345161,90.383507,89.35762,90.373924,1519000,75.151886
"2013-10-03",90.373924,90.824547,89.463089,90.546501,1844300,75.29538
"2013-10-04",90.488976,90.882072,90.153404,90.373924,1233400,75.151886
"2013-10-07",89.942474,90.747841,89.693192,89.99041,1027200,74.832962
"2013-10-08",89.654839,90.239693,89.280922,89.348038,2100600,74.298782
"2013-10-09",89.693192,91.083412,89.35762,90.393097,2147200,75.167831
"2013-10-10",91.073822,91.984657,90.671143,91.975075,1299800,76.483353
"2013-10-11",91.898369,93.010544,91.371048,92.953018,1237600,77.296555
"2013-10-14",92.473633,92.972198,92.253113,92.962608,1548400,77.304535
"2013-10-15",92.914673,92.972198,92.368172,92.569511,1358800,76.977661
"2013-10-16",93.029724,94.343239,92.86673,93.959732,1598800,78.133728
"2013-10-17",93.624161,95.148613,93.5187,94.956856,1516100,78.962914
"2013-10-18",95.52253,95.52253,94.429527,95.09108,1871800,79.074509
"2013-10-21",94.755516,94.803452,93.959732,94.755516,1994800,78.795471
"2013-10-22",98.207092,99.213806,96.673058,98.724831,3764700,82.096207
"2013-10-23",98.005753,100.977951,97.97699,100.63279,3020000,83.6828
"2013-10-24",100.402687,100.719078,99.875359,99.913712,1853200,83.084846
"2013-10-25",99.712372,101.208054,99.348038,101.160118,1517500,84.1213
"2013-10-28",101.160118,103.394058,100.930008,102.885902,2523200,85.556412
"2013-10-29",102.991371,103.748802,102.598274,103.710449,2294200,86.242081
"2013-10-30",103.863853,104.084373,102.598274,103.451584,1760700,86.026825
"2013-10-31",103.441994,103.921379,102.732506,103.547462,1436800,86.106529
"2013-11-01",103.422821,103.8255,102.847557,103.557045,1594100,86.11451
"2013-11-04",103.595398,104.391182,103.106422,104.362419,1292200,86.784256
"2013-11-05",104.065193,104.544586,103.595398,104.324066,1039700,86.752357
"2013-11-06",104.46788,105.196548,103.873444,105.11026,1290500,87.406136
"2013-11-07",105.139023,105.158195,103.288589,103.432404,1648100,86.010872
"2013-11-08",103.432404,103.643333,102.320229,103.576225,1732600,86.130478
"2013-11-11",103.576225,104.266541,103.384468,103.509109,952400,86.074661
"2013-11-12",103.441994,103.930969,103.039307,103.748802,1270300,86.273979
"2013-11-13",103.29818,104.362419,103.135185,104.352829,1223200,86.776276
"2013-11-14",104.602112,105.378716,104.362419,105.186958,1340400,87.469902
"2013-11-15",106.941513,107.075745,103.815918,104.755516,3462700,87.11113
"2013-11-18",104.506233,104.928093,103.154366,103.547462,2644900,86.106529
"2013-11-19",103.29818,103.691277,102.962608,103.432404,2055700,86.010872
"2013-11-20",103.394058,104.381592,103.135185,103.374878,1313900,85.963028
"2013-11-21",103.595398,104.055611,103.269417,103.470757,4902600,86.042763
"2013-11-22",103.29818,104.784279,103.29818,104.506233,6736500,86.903824
"2013-11-25",104.496643,104.860977,103.700867,103.892616,1075400,86.393585
"2013-11-26",103.969322,104.400764,103.672096,103.672096,1770000,86.210205
"2013-11-27",103.758392,103.921379,103.07766,103.758392,1262200,86.28196
"2013-11-29",103.787155,105.023972,103.681686,104.659637,1545200,87.031403
"2013-12-02",104.372002,104.88974,102.627037,102.732506,2423000,85.428871
"2013-12-03",102.195587,102.339409,101.160118,102.090126,3130300,84.894676
"2013-12-04",100.671143,100.795784,99.750717,99.904121,2809800,83.741287
"2013-12-05",99.741135,100,99.156281,99.616493,2164100,83.500198
"2013-12-06",100.43145,101.246407,100.41227,101.227226,1930200,84.850349
"2013-12-09",101.486099,101.850433,101.035477,101.466919,1345200,85.05127
"2013-12-10",101.073822,101.150528,100.268456,100.584854,1690100,84.311882
"2013-12-11",100.824547,101.792908,100.64238,101.035477,1721200,84.689606
"2013-12-12",100.786194,100.920425,99.463089,99.549377,1616900,83.443932
"2013-12-13",99.731544,100.038353,99.098755,99.635666,1031800,83.516258
"2013-12-16",100.086288,100.565674,99.56855,99.741135,1505300,83.604675
"2013-12-17",99.501442,99.702782,98.302971,98.513901,1846000,82.575981
"2013-12-18",98.993286,100.843719,98.475548,100.805367,1855800,84.496727
"2013-12-19",100.028763,100.747841,99.750717,100.076698,1619300,83.885948
"2013-12-20",100.354744,101.255989,99.875359,100.843719,2106500,84.528877
"2013-12-23",100.949188,101.045059,100.124641,100.230103,1124800,84.014526
"2013-12-24",100.383507,100.843719,100.143814,100.469795,403400,84.215454
"2013-12-26",100.479385,100.795784,100.105469,100.661552,670600,84.376175
"2013-12-27",100.882072,101.438156,100.671143,100.767021,698000,84.464592
"2013-12-30",100.767021,101.601151,100.623199,101.562798,1049600,85.131638
"2013-12-31",101.371048,101.38063,99.865768,100.153404,1377800,83.950233
"2014-01-02",100.019173,100.306808,99.252159,99.558968,1494500,83.451981
"2014-01-03",100.00959,100.594437,99.664429,100.047935,1402000,83.861862
"2014-01-06",100.460213,100.968361,99.79866,100.057526,1647400,83.869873
"2014-01-07",99.098755,100.536911,98.571426,99.693192,1755300,83.564476
"2014-01-08",99.597313,99.606903,98.811119,99.022049,1933700,83.001923
"2014-01-09",99.232979,99.808243,99.050812,99.453499,1513700,83.363571
"2014-01-10",99.760307,100.546501,99.616493,100.536911,1755100,84.271713
"2014-01-13",100.086288,101.227226,99.913712,100.41227,1956400,84.167221
"2014-01-14",100.42186,101.332695,100.124641,101.083412,2056300,84.729805
"2014-01-15",101.112175,101.332695,100.383507,101.035477,1525800,84.689606
"2014-01-16",100.843719,101.697029,100.22052,101.677849,1350300,85.228058
"2014-01-17",102.080536,102.099709,101.093002,101.112175,2863000,84.753906
"2014-01-21",101.495682,102.44487,100.997124,102.042183,2058000,85.533455
"2014-01-22",101.965485,102.416107,101.553215,101.639503,1702800,85.195923
"2014-01-23",101.169701,101.840843,100.795784,101.073822,2381700,84.721764
"2014-01-24",103.662514,105.867691,102.348991,102.972198,3493000,86.313011
"2014-01-27",103.384468,103.72963,102.45446,103.020134,2097600,86.35318
"2014-01-28",103.020134,104.285713,102.818794,104.170662,1956800,87.317574
"2014-01-29",102.991371,103.374878,101.677849,102.598274,2861600,85.999573
"2014-01-30",103.154366,104.285713,103.048897,103.930969,2396100,87.116661
"2014-01-31",102.837967,105.234901,102.147652,104.860977,3294300,87.896233
"2014-02-03",104.506233,105.043144,100.958771,101.140938,2788700,84.778008
"2014-02-04",101.764145,102.109299,100.604027,101.208054,2598400,84.834274
"2014-02-05",100.862892,101.687439,100.63279,101.246407,1839200,84.866417
"2014-02-06",101.697029,101.975075,101.208054,101.965485,1791400,85.469154
"2014-02-07",102.138062,102.828377,102.099709,102.492805,1613700,85.911179
"2014-02-10",102.492805,103.202301,102.090126,103.173538,1897300,86.481758
"2014-02-11",103.173538,104.439117,102.732506,104.113136,1778300,87.269333
"2014-02-12",104.189835,104.333656,102.674973,103.509109,1855400,86.763046
"2014-02-13",103.202301,104.362419,103.000961,104.266541,1504900,87.397949
"2014-02-14",104.24736,105.886864,103.835091,105.695107,1547300,88.595413
"2014-02-18",105.455414,105.589645,104.343239,105.206139,1619500,88.185532
"2014-02-19",104.918503,105.465004,104.189835,104.295303,1704200,87.422043
"2014-02-20",104.621284,106.116974,104.506233,105.436241,1852900,88.378403
"2014-02-21",105.790985,106.70182,105.234901,105.32119,1716700,88.28196
"2014-02-24",105.829338,106.653885,105.493767,105.618408,1912900,88.531105
"2014-02-25",105.723877,106.1745,105.349953,105.455414,1385300,88.394478
"2014-02-26",105.656761,105.944389,104.055611,104.084373,1806100,87.245247
"2014-02-27",103.969322,104.88015,103.576225,104.410355,1868900,87.518494
"2014-02-28",104.506233,106.308723,104.362419,105.800575,2044400,88.683807
"2014-03-03",105.148613,105.148613,104.065193,104.544586,1472500,87.630997
"2014-03-04",105.273247,106.605942,105.052734,106.289551,1828700,89.093674
"2014-03-05",104.151489,105.177376,103.854263,104.161072,1545400,88.005028
"2014-03-06",104.429527,105.349953,104.266541,104.88015,1770100,88.612564
"2014-03-07",105.378716,105.455414,103.8255,104.45829,1806800,88.256165
"2014-03-10",104.47747,105.139023,104.314476,104.66922,1218000,88.434357
"2014-03-11",104.602112,104.937683,104.228188,104.554169,1334700,88.337173
"2014-03-12",104.189835,105.388306,103.863853,105.225311,2252900,88.904198
"2014-03-13",105.436241,106.289551,104.496643,104.582932,2102600,88.36145
"2014-03-14",104.113136,105.33078,104.03643,105.139023,1682600,88.831306
"2014-03-17",105.503357,106.634705,105.273247,106.471718,1504700,89.957275
"2014-03-18",106.558006,106.596359,105.704697,106.232025,1375800,89.754753
"2014-03-19",106.1745,106.960693,104.995209,105.33078,1460300,88.993324
"2014-03-20",105.33078,105.848511,104.841805,105.244484,1421700,88.920403
"2014-03-21",105.906044,107.104507,105.570473,105.618408,2408500,89.236336
"2014-03-24",105.953979,106.989456,105.819748,106.097794,1662900,89.641365
"2014-03-25",106.078621,106.711411,105.675934,106.001915,2073900,89.560349
"2014-03-26",106.040268,106.711411,105.829338,106.078621,1987800,89.625168
"2014-03-27",106.299133,106.615532,105.11026,105.11985,2156000,88.815109
"2014-03-28",105.896454,105.896454,104.88015,105.292427,1907100,88.960907
"2014-03-31",105.810165,105.915627,105.062317,105.704697,2109700,89.309242
"2014-04-01",105.254074,105.599236,104.084373,105.081497,2113600,88.782707
"2014-04-02",105.637581,105.838928,104.602112,104.985619,2011300,88.701698
"2014-04-03",105.417068,105.810165,105.033554,105.225311,1610800,88.904198
"2014-04-04",105.618408,106.529243,105.071907,105.244484,1863600,88.920403
"2014-04-07",105.254074,106.615532,105.014381,105.570473,2241300,89.195831
"2014-04-08",105.417068,106.366249,105.282837,106.1745,1898100,89.706177
"2014-04-09",106.433365,107.315437,106.155319,106.644295,2358700,90.103088
"2014-04-10",106.711411,108.120804,106.490891,106.490891,2635100,89.97348
"2014-04-11",106.375839,107.027802,105.158195,105.225311,2176300,88.904198
"2014-04-14",105.618408,106.040268,105.349953,105.810165,1672100,89.398331
"2014-04-15",106.164909,106.385429,105.599236,105.992332,2250300,89.552246
"2014-04-16",106.634705,107.909874,106.529243,107.77565,1944800,91.058983
"2014-04-17",107.468842,108.427612,107.190796,107.900291,3012800,91.164284
"2014-04-21",104.534996,107.861938,104.506233,106.366249,2935200,89.868172
"2014-04-22",106.644295,106.70182,103.566635,103.930969,4678600,87.810623
"2014-04-23",104.065193,104.534996,103.624161,104.228188,2451000,88.061729
"2014-04-24",104.324066,105.052734,104.093956,104.534996,1952300,88.320961
"2014-04-25",104.563759,104.985619,104.285713,104.736336,1910700,88.491066
"2014-04-28",105.148613,106.893578,104.995209,106.644295,2943400,90.103088
"2014-04-29",106.529243,107.526367,106.356667,106.529243,1941600,90.005905
"2014-04-30",106.529243,107.852348,106.452538,107.622246,2106400,90.929359
"2014-05-01",107.200386,107.478424,106.040268,106.644295,1818600,90.103088
"2014-05-02",106.423775,106.903168,106.1745,106.452538,1322500,89.941078
"2014-05-05",105.867691,106.164909,105.608818,105.685524,1253200,89.293045
"2014-05-06",105.685524,106.116974,105.273247,105.33078,1546200,88.993324
"2014-05-07",105.810165,106.740173,105.570473,106.375839,1694400,89.876266
"2014-05-08",106.069031,106.567596,105.944389,106.145737,1316500,89.681854
"2014-05-09",106.155319,106.490891,106.069031,106.241608,1338000,89.762871
"2014-05-12",106.423775,106.558006,105.474594,105.656761,1523500,89.268715
"2014-05-13",106.030678,106.749763,105.829338,106.69223,1237700,90.143593
"2014-05-14",106.596359,107.162033,106.308723,106.442955,919500,89.932976
"2014-05-15",106.289551,106.797699,105.953979,106.1745,1252700,89.706177
"2014-05-16",105.733459,106.721001,105.580055,106.4813,1275500,89.965385
"2014-05-19",105.426651,105.74305,104.717163,105.196548,2122800,88.879898
"2014-05-20",105.062317,105.915627,105.014381,105.043144,1385700,88.750275
"2014-05-21",105.206139,105.647171,104.832214,105.484177,1129100,89.122917
"2014-05-22",105.378716,105.819748,105.186958,105.589645,927200,89.212021
"2014-05-23",105.560883,106.232025,105.493767,106.164909,873100,89.698067
"2014-05-27",106.327904,106.442955,105.925217,106.001915,1302100,89.560349
"2014-05-28",106.212845,106.347076,105.704697,105.982742,1053500,89.544151
"2014-05-29",106.337486,106.749763,106.021095,106.673058,1036700,90.127388
"2014-05-30",106.490891,107.861938,106.490891,107.718124,1618800,91.010353
"2014-06-02",107.708534,107.737297,107.209969,107.459251,959100,90.791626
"2014-06-03",107.296257,107.603065,106.4813,106.519653,1246300,89.99778
"2014-06-04",105.810165,106.855225,105.474594,106.768936,1629100,90.92543
"2014-06-05",106.826462,106.960693,106.107384,106.519653,1287500,90.713135
"2014-06-06",106.721001,107.35379,106.442955,107.056564,1178500,91.170372
"2014-06-09",106.951103,107.622246,106.586769,107.363373,1157100,91.431671
"2014-06-10",107.056564,107.440079,106.711411,106.931931,1000400,91.06424
"2014-06-11",106.70182,106.970276,106.241608,106.510071,847700,90.704971
"2014-06-12",106.193672,106.337486,105.139023,105.589645,1236700,89.921143
"2014-06-13",105.627998,106.423775,105.3116,106.097794,1073700,90.353889
"2014-06-16",105.838928,106.807289,105.580055,106.366249,1121600,90.582489
"2014-06-17",106.27037,106.816872,105.838928,106.519653,1022500,90.713135
"2014-06-18",106.385429,107.401726,106.021095,107.392136,1262900,91.456169
"2014-06-19",107.3442,108.542664,107.219559,108.446785,1468100,92.354294
"2014-06-20",109.232979,109.232979,107.55513,108.015343,2596900,91.986885
"2014-06-23",108.082451,108.082451,107.075745,107.296257,1045800,91.374496
"2014-06-24",106.979866,107.277084,106.625122,106.989456,1060900,91.11322
"2014-06-25",106.816872,107.056564,106.471718,106.807289,1080700,90.958099
"2014-06-26",106.673058,106.673058,105.704697,106.279961,1136100,90.50901
"2014-06-27",106.279961,107.027802,105.848511,106.778526,1298700,90.933594
"2014-06-30",106.931931,107.488014,106.433365,106.634705,1254500,90.811111
"2014-07-01",106.260788,107.209969,105.886864,106.92234,1197300,91.056068
"2014-07-02",106.979866,107.305847,106.663467,106.845634,950500,90.99073
"2014-07-03",106.548416,107.440079,106.548416,107.267494,896300,91.350006
"2014-07-07",107.257912,107.622246,107.046982,107.516777,837300,91.562302
"2014-07-08",107.35379,108.082451,107.075745,107.852348,1172700,91.848076
"2014-07-09",107.861938,108.552254,107.861938,108.398849,1110000,92.313461
"2014-07-10",107.823586,108.398849,107.785233,108.159157,955800,92.109337
"2014-07-11",108.044106,108.130394,107.746887,107.9674,841000,91.946053
"2014-07-14",108.40844,109.022049,108.302971,108.360497,1278500,92.280807
"2014-07-15",108.734421,109.271332,108.456375,109.098755,1684200,92.909538
"2014-07-16",109.395973,109.731544,108.830299,109.530205,1495100,93.276947
"2014-07-17",109.050812,109.319275,107.9674,108.024925,1360100,91.995041
"2014-07-18",108.398849,108.638542,107.718124,108.61937,1432300,92.501282
"2014-07-21",108.360497,108.494728,107.420898,107.679771,2419700,91.701103
"2014-07-22",106.337486,106.615532,104.304893,104.352829,4394000,88.867851
"2014-07-23",104.947266,105.512947,104.573349,104.985619,2444100,89.406746
"2014-07-24",105.071907,105.426651,104.90892,104.976028,2126700,89.398582
"2014-07-25",104.928093,105.10067,104.017258,104.055611,1542000,88.614738
"2014-07-28",103.902206,104.266541,103.336533,103.844681,1165000,88.43512
"2014-07-29",103.835091,103.892616,102.66539,102.674973,1732800,87.438972
"2014-07-30",102.953018,103.116013,101.083412,101.725792,2641700,86.630638
"2014-07-31",100.527328,102.272293,99.56855,99.58773,2242200,84.80986
"2014-08-01",99.309685,101.198463,99.232979,100.575264,2809300,85.650833
"2014-08-04",100.968361,101.06424,100.268456,100.891655,2279700,85.92028
"2014-08-05",100.402687,100.910835,99.894531,100.306808,1459900,85.422218
"2014-08-06",100.134232,102.387344,100.047935,102.310646,2733500,87.128708
"2014-08-07",102.44487,102.799614,101.553215,101.80249,1600500,86.695938
"2014-08-08",101.927132,102.895493,101.409393,102.885902,1445900,87.618607
"2014-08-11",103.614571,104.03643,102.87632,103.604988,1431100,88.230995
"2014-08-12",103.432404,103.547462,102.86673,103.183128,1082500,87.871727
"2014-08-13",103.652924,104.122726,103.250237,103.489929,1146800,88.132988
"2014-08-14",103.30777,103.777565,103.288589,103.624161,964400,88.247307
"2014-08-15",103.998085,104.017258,102.885902,103.278999,1268200,87.953369
"2014-08-18",103.844681,104.333656,103.662514,104.161072,1345100,88.704544
"2014-08-19",104.381592,104.439117,103.72963,103.988495,910600,88.557602
"2014-08-20",103.691277,104.180252,103.585808,104.093956,871100,88.647392
"2014-08-21",104.276123,104.985619,104.170662,104.67881,1086900,89.145454
"2014-08-22",104.813042,104.947266,104.237778,104.285713,880700,88.810699
"2014-08-25",104.726753,105.139023,104.324066,104.707573,1071200,89.169945
"2014-08-26",104.697983,105.071907,103.662514,103.672096,1388800,88.288139
"2014-08-27",103.547462,104.429527,103.547462,104.429527,1769000,88.933159
"2014-08-28",104.276123,104.276123,103.585808,103.681686,1124600,88.29631
"2014-08-29",104.017258,104.017258,103.537872,103.547462,1418500,88.181999
"2014-09-02",103.710449,104.084373,103.106422,103.547462,1886500,88.181999
"2014-09-03",103.269417,103.489929,103.039307,103.116013,1344600,88.532768
"2014-09-04",103.211891,103.921379,102.905083,103.106422,1447300,88.524521
"2014-09-05",103.202301,103.441994,102.86673,103.068069,1801800,88.4916
"2014-09-08",102.780441,103.259827,102.348991,102.569511,1245900,88.06356
"2014-09-09",102.569511,102.770851,101.888779,102.44487,2064000,87.956528
"2014-09-10",102.64621,102.684563,102.02301,102.483223,1548700,87.989479
"2014-09-11",102.492805,102.722916,102.109299,102.64621,1484800,88.12941
"2014-09-12",102.64621,102.64621,101.198463,101.649086,1277500,87.273285
"2014-09-15",101.649086,102.176414,101.476509,102.003838,1664500,87.577866
"2014-09-16",102.962608,102.962608,101.792908,102.44487,1705000,87.956528
"2014-09-17",102.579102,102.953018,102.205177,102.320229,1428100,87.849518
"2014-09-18",102.492805,102.598274,102.099709,102.320229,1038300,87.849518
"2014-09-19",102.674973,102.780441,102.301056,102.521576,1896100,88.022392
"2014-09-22",102.607864,103.624161,102.588684,103.231064,1899900,88.631538
"2014-09-23",103.106422,103.240654,102.080536,102.080536,1399100,87.643715
"2014-09-24",102.080536,104.46788,102.070946,104.372002,2372700,89.611122
"2014-09-25",103.700867,103.787155,102.703743,102.780441,1685200,88.244637
"2014-09-26",102.627037,103.585808,102.464043,103.403641,1255600,88.779701
"2014-09-29",102.837967,103.566635,102.66539,103.461166,1201200,88.829102
"2014-09-30",103.461166,103.509109,102.790031,103.135185,1530900,88.549217
"2014-10-01",102.617447,103.346115,102.23394,102.348991,1632200,87.874214
"2014-10-02",102.588684,103.384468,102.272293,102.406517,1472800,87.923615
"2014-10-03",103.000961,103.585808,102.64621,103.259827,1761000,88.656242
"2014-10-06",103.269417,103.547462,101.80249,102.425697,1907000,87.940063
"2014-10-07",102.128479,103.451584,101.955894,102.559921,1713500,88.055321
"2014-10-08",102.828377,104.745926,102.684563,104.707573,2227300,89.899231
"2014-10-09",104.573349,105.263664,103.633751,103.978905,1685800,89.273613
"2014-10-10",104.151489,104.956856,103.959732,103.959732,1474300,89.257164
"2014-10-13",103.911797,104.065193,102.157242,102.205177,1735900,87.75074
"2014-10-14",102.44487,102.607864,101.59156,102.02301,1782900,87.594353
"2014-10-15",101.476509,102.933846,99.942474,101.06424,2833200,86.771156
"2014-10-16",99.884949,101.447746,99.597313,100.709496,1955100,86.466583
"2014-10-17",101.553215,102.051773,100.460213,101.879196,2464100,87.470863
"2014-10-20",101.831253,103.614571,101.754555,103.585808,1723200,88.936119
"2014-10-21",104.602112,106.759346,103.221474,106.644295,2134900,91.562057
"2014-10-22",107.094917,108.811119,106.941513,108.005753,2379500,92.730965
"2014-10-23",108.475548,108.475548,106.69223,107.392136,1841200,92.204132
"2014-10-24",108.015343,108.763184,107.727707,108.437202,1273100,93.101395
"2014-10-27",108.437202,109.127518,108.379677,108.61937,1132300,93.257805
"2014-10-28",108.983704,109.165871,108.226273,109.041229,1408300,93.619987
"2014-10-29",109.185043,109.319275,108.005753,108.763184,1292600,93.381279
"2014-10-30",107.909874,109.223396,107.909874,108.93576,1155700,93.529434
"2014-10-31",109.280922,110.086288,109.069992,109.558968,1923300,94.064522
"2014-11-03",109.440002,111.379997,109.07,111.360001,2298700,95.610832
"2014-11-04",111.129997,113.309998,111.129997,113.160004,3057400,97.156281
"2014-11-05",114.150002,114.150002,111.379997,112.279999,2539800,96.400734
"2014-11-06",112.690002,113.389999,112.25,113.050003,1808100,97.061821
"2014-11-07",112.690002,113.269997,112.220001,113.239998,2038200,97.224953
"2014-11-10",113.029999,113.93,112.650002,113.919998,1327400,97.808784
"2014-11-11",113.790001,113.889999,113.050003,113.370003,1308600,97.336578
"2014-11-12",112.980003,113.690002,112.599998,113.379997,1401000,97.345154
"2014-11-13",113.699997,114.459999,113.07,114.07,2142400,97.937576
"2014-11-14",114.089996,114.239998,112.540001,112.650002,1641600,96.718391
"2014-11-17",112.650002,114,112.650002,113.650002,1766200,97.576973
"2014-11-18",113.82,113.82,113.059998,113.599998,1454300,97.534035
"2014-11-19",113.330002,114,112.839996,113.839996,1227300,97.740112
"2014-11-20",113.18,113.459999,112.610001,112.730003,1903700,96.787086
"2014-11-21",113.849998,114.07,113.199997,113.610001,1885100,97.542633
"2014-11-24",113.809998,113.809998,112.709999,113.019997,1903200,97.036057
"2014-11-25",113.25,114.059998,113.029999,113.839996,1592900,97.740112
"2014-11-26",113.650002,114.190002,113.18,114.160004,1299500,98.014854
"2014-11-28",114.660004,116.779999,114.599998,116.589996,1328800,100.101166
"2014-12-01",115.610001,116.720001,115.57,115.910004,1564900,99.517357
"2014-12-02",115.709999,116.589996,115.199997,116.220001,1720400,99.783501
"2014-12-03",115.07,115.190002,113.849998,114.699997,2856300,99.195427
"2014-12-04",115,115.330002,114.050003,114.599998,1726200,99.10894
"2014-12-05",114.480003,114.699997,113.699997,114.040001,2018800,98.624641
"2014-12-08",114.059998,114.82,113.809998,114.120003,1936800,98.693825
"2014-12-09",113.110001,114.120003,113.029999,113.699997,1691800,98.330605
"2014-12-10",113.870003,114.510002,113.07,113.169998,1482900,97.872253
"2014-12-11",113.300003,114.730003,113.139999,114.040001,1415300,98.624641
"2014-12-12",113.150002,114.510002,112.650002,112.68,1679500,97.448486
"2014-12-15",112.650002,113.900002,111.93,112.349998,1722400,97.163078
"2014-12-16",112.220001,114.279999,111.860001,112.400002,1812100,97.206337
"2014-12-17",112.860001,114.230003,112.260002,113.860001,1863800,98.468971
"2014-12-18",114.860001,115.410004,113.940002,115.410004,2320800,99.809456
"2014-12-19",115.839996,116.370003,114.849998,115.839996,3060600,100.18132
"2014-12-22",116.120003,116.699997,115.529999,116.449997,1509700,100.70887
"2014-12-23",116.970001,118.57,116.639999,117.980003,2016700,102.032051
"2014-12-24",118.459999,118.669998,117.769997,117.769997,999200,101.850433
"2014-12-26",117.82,118.830002,117.82,118.279999,990300,102.291496
"2014-12-29",118,118.25,117.169998,117.440002,1366800,101.565048
"2014-12-30",117,118.089996,117,117.349998,1357100,101.487206
"2014-12-31",117.010002,117.440002,115.360001,115.540001,1486100,99.921883
"2015-01-02",115.25,115.970001,115,115.550003,1280300,99.930542
"2015-01-05",115.900002,116.580002,114.75,114.889999,1605200,99.359726
"2015-01-06",114.889999,115.480003,113.580002,113.779999,1755200,98.39978
"2015-01-07",114.699997,114.839996,113.660004,114.57,1449400,99.082985
"2015-01-08",115.07,116.989998,115.07,116.989998,2103900,101.175858
"2015-01-09",117.010002,117.190002,115.519997,115.940002,1220000,100.267799
"2015-01-12",116.099998,116.470001,115.139999,115.760002,1180700,100.112144
"2015-01-13",116.379997,117.400002,115.440002,116.080002,1295200,100.388893
"2015-01-14",115.629997,116.239998,114.910004,116.230003,1427400,100.518608
"2015-01-15",116.610001,116.940002,115.889999,116.230003,1094800,100.518608
"2015-01-16",116.400002,117.800003,115.900002,117.650002,1308000,101.746666
"2015-01-20",117.959999,117.989998,116.43,117.529999,1688800,101.642876
"2015-01-21",117.129997,117.75,116.059998,117.589996,1526000,101.694778
"2015-01-22",118,119.010002,117.160004,118.980003,1851700,102.896873
"2015-01-23",113.5,114.989998,111.160004,111.650002,5315300,96.557709
"2015-01-26",111.160004,111.190002,109.379997,109.849998,4299600,95.001007
"2015-01-27",109.150002,111.269997,108.32,110.709999,3566300,95.744766
"2015-01-28",111.360001,111.769997,109.32,109.629997,2368200,94.810776
"2015-01-29",109.849998,110.790001,109.169998,110.220001,2693800,95.320999
"2015-01-30",109.32,110,107.910004,107.959999,2895400,93.366501
"2015-02-02",107.940002,110.25,107.559998,110.110001,2171900,95.225876
"2015-02-03",110.480003,110.480003,109.099998,110.169998,1823300,95.277756
"2015-02-04",110.550003,110.940002,109.620003,109.860001,1764500,95.009666
"2015-02-05",110.110001,110.669998,109.860001,110.019997,2018800,95.148033
"2015-02-06",109.830002,109.879997,108.519997,109.050003,1605700,94.309166
"2015-02-09",108.739998,108.940002,107.68,108.220001,2009100,93.591354
"2015-02-10",108.830002,109.440002,108.18,109.220001,1349600,94.456169
"2015-02-11",109.639999,109.839996,108.470001,109.300003,1366000,94.525375
"2015-02-12",109.269997,110.449997,109.080002,110.18,1369100,95.286423
"2015-02-13",110.010002,111.080002,109.830002,111,1664100,95.99556
"2015-02-17",110.800003,111.68,110.120003,111.269997,1537100,96.229065
"2015-02-18",111.199997,111.839996,110.839996,111.699997,862800,96.600945
"2015-02-19",111.550003,111.550003,110.330002,110.660004,1059600,95.70153
"2015-02-20",110.360001,110.989998,109.410004,110.959999,1460600,95.960968
"2015-02-23",111,111.25,110.480003,110.989998,1832200,95.986923
"2015-02-24",110.760002,110.980003,110,110.389999,1550200,95.468025
"2015-02-25",110.360001,110.720001,109.900002,110.160004,1187200,95.269127
"2015-02-26",110.360001,110.580002,109.690002,109.910004,1357700,95.052925
"2015-02-27",109.639999,110.199997,109.239998,109.660004,1439400,94.836708
"2015-03-02",109.559998,110.510002,109.559998,110.410004,1272800,95.485336
"2015-03-03",110.349998,110.379997,109.279999,110.260002,1398400,95.355614
"2015-03-04",109.57,109.970001,108.129997,108.370003,1748500,94.475113
"2015-03-05",108.809998,108.970001,108.169998,108.459999,1275300,94.553566
"2015-03-06",108.07,108.07,106.559998,106.82,2022700,93.123825
"2015-03-09",106.709999,107.339996,106.699997,107.019997,1310000,93.298187
"2015-03-10",106.230003,106.620003,104.730003,104.769997,2095000,91.336678
"2015-03-11",104.940002,105.190002,103.669998,104.150002,1688400,90.796204
"2015-03-12",104.629997,105.739998,104.529999,105.690002,1320200,92.13871
"2015-03-13",105.379997,105.910004,104.68,105.790001,1405500,92.225899
"2015-03-16",105.959999,106.75,105.830002,106.43,1789600,92.783852
"2015-03-17",105.449997,105.669998,104.610001,105.269997,2852400,91.772575
"2015-03-18",105.660004,107.529999,104.699997,107.050003,2058500,93.324333
"2015-03-19",106.830002,107.650002,106.690002,106.75,2233400,93.062798
"2015-03-20",107.059998,108.919998,106.769997,108.480003,3863800,94.570999
"2015-03-23",108.580002,109.790001,108.419998,108.989998,1768600,95.015602
"2015-03-24",109.919998,110.160004,108.470001,108.5,1626600,94.588448
"2015-03-25",108.949997,109.099998,107.449997,107.459999,1597100,93.681763
"2015-03-26",107.139999,107.559998,106.290001,106.32,1705500,92.687943
"2015-03-27",106.160004,106.870003,106,106.370003,1203900,92.731544
"2015-03-30",106.82,108.199997,106.379997,107.739998,1258400,93.925873
"2015-03-31",107.029999,108.07,107.029999,107.110001,1350000,93.376656
"2015-04-01",106.690002,106.879997,105.5,106.849998,1464000,93.149986
