"","CMI.Open","CMI.High","CMI.Low","CMI.Close","CMI.Volume","CMI.Adjusted"
"2012-02-10",119.360001,120.370003,117.959999,120.300003,2143000,98.770012
"2012-02-13",121.739998,122.919998,120.050003,122.879997,2135600,100.888275
"2012-02-14",121.779999,122.720001,120.300003,121.5,1874000,99.755264
"2012-02-15",121.93,123.18,120.419998,121.07,2569500,99.402214
"2012-02-16",121.639999,123.080002,120.800003,123.040001,2038800,101.019653
"2012-02-17",123.190002,123.809998,121.300003,122.07,1722400,100.223251
"2012-02-21",122.620003,124.690002,122.18,123.300003,1952100,101.233093
"2012-02-22",122.769997,123.07,121,122.379997,1841600,100.804779
"2012-02-23",122.589996,123.559998,121.610001,122.559998,1665200,100.953049
"2012-02-24",122.709999,123.550003,121.510002,121.779999,1446400,100.310562
"2012-02-27",121.330002,122.010002,119.43,121.400002,1620200,99.997536
"2012-02-28",121.440002,122.540001,120.440002,121.709999,1256200,100.252907
"2012-02-29",121.910004,122.779999,120.269997,120.57,1584900,99.313896
"2012-03-01",121.470001,122.25,120.459999,121.650002,1471000,100.203468
"2012-03-02",121.199997,121.449997,118.830002,119.459999,1783500,98.399559
"2012-03-05",119.68,122.080002,118.889999,120.279999,2716700,99.075012
"2012-03-06",117.230003,117.870003,114.879997,115.370003,3434600,95.030632
"2012-03-07",115.629997,118.169998,115.599998,117.720001,1946400,96.966339
"2012-03-08",118.75,120.339996,117.309998,119.980003,2468400,98.827888
"2012-03-09",120.559998,121.639999,118.629997,118.93,2066300,97.963013
"2012-03-12",119.150002,119.339996,117.379997,117.550003,3583300,96.826286
"2012-03-13",119.190002,124.5,118.639999,124.309998,3302000,102.394516
"2012-03-14",124.080002,124.290001,122.699997,123.879997,2475400,102.040344
"2012-03-15",123.919998,127.830002,123.010002,126.989998,3051800,104.602058
"2012-03-16",127.75,129.509995,127.32,127.540001,2925500,105.055115
"2012-03-19",128.570007,129.449997,126.959999,128,2087900,105.43399
"2012-03-20",126.660004,126.860001,121.830002,123.419998,4397200,101.661423
"2012-03-21",123.93,124.629997,123,123.589996,1685500,101.801476
"2012-03-22",120.970001,121.639999,118.949997,120.120003,2987600,98.943237
"2012-03-23",120.25,122.050003,119.449997,121.519997,1985400,100.096397
"2012-03-26",123.470001,124.349998,122.910004,123.910004,1810300,102.065048
"2012-03-27",124.300003,124.449997,122.389999,122.510002,1244400,100.911865
"2012-03-28",122.07,122.709999,117.279999,117.980003,3617100,97.180496
"2012-03-29",116.93,119.82,116.230003,119.660004,2604900,98.564323
"2012-03-30",120.620003,120.760002,118.610001,120.040001,1767800,98.877304
"2012-04-02",120.620003,122.25,118.309998,121.709999,2073700,100.252907
"2012-04-03",121.040001,123.339996,118.800003,119.839996,3454600,98.712563
"2012-04-04",117.489998,117.489998,114.860001,115.620003,4674500,95.236542
"2012-04-05",115.970001,116.93,115.25,115.540001,1672000,95.17067
"2012-04-09",113.370003,116.839996,112.760002,115.540001,2251200,95.17067
"2012-04-10",115,115.410004,111.309998,111.760002,3123400,92.05706
"2012-04-11",114.019997,114.25,110.019997,111.809998,3563700,92.098244
"2012-04-12",112.57,116.769997,112.160004,116.050003,2525600,95.590752
"2012-04-13",115.419998,115.900002,113.730003,114.019997,1482900,93.91864
"2012-04-16",115.440002,115.949997,112.709999,114.099998,2014100,93.984505
"2012-04-17",115.879997,116.970001,114.279999,116.07,2008900,95.607231
"2012-04-18",115.339996,117.550003,114.110001,116.809998,1488500,96.216774
"2012-04-19",116.870003,117.18,113.410004,114.800003,1590600,94.561142
"2012-04-20",115.709999,117.029999,115.209999,116.029999,1678400,95.57428
"2012-04-23",113.919998,115.370003,113.5,114.669998,1778100,94.454048
"2012-04-24",115.5,117.220001,114.730003,116.040001,1511100,95.582504
"2012-04-25",115.160004,116.470001,113.809998,115.099998,2380300,94.808228
"2012-04-26",114.690002,116.360001,113.809998,116.080002,1535600,95.615456
"2012-04-27",116.690002,119,116.690002,118.290001,1636500,97.43586
"2012-04-30",117.120003,117.400002,114.940002,115.830002,2225800,95.409538
"2012-05-01",113.989998,114.470001,110.5,111.139999,5404300,91.546356
"2012-05-02",110.5,113.139999,109.550003,112.489998,2956900,92.658363
"2012-05-03",111.889999,112.339996,109.75,110.440002,2814000,90.969765
"2012-05-04",109.400002,109.860001,105.43,107.110001,3278900,88.226845
"2012-05-07",104.760002,107.559998,104.169998,105.5,3223500,86.900665
"2012-05-08",104.93,107.25,103,106.889999,3769700,88.045624
"2012-05-09",105.160004,109.199997,104.75,106.739998,4158200,87.922073
"2012-05-10",108.940002,109.18,105.370003,105.870003,2204600,87.20546
"2012-05-11",104.68,107.360001,104.610001,106.470001,1767000,87.699654
"2012-05-14",104.839996,105.449997,103.519997,103.660004,2022200,85.385071
"2012-05-15",103.900002,104.43,102.580002,102.970001,1793000,84.816704
"2012-05-16",103.739998,104.010002,100.519997,100.610001,2460600,83.195953
"2012-05-17",100.470001,100.889999,96.349998,96.739998,3435400,79.995796
"2012-05-18",97.550003,99.07,96.57,97.199997,2505600,80.376167
"2012-05-21",97.93,99.900002,97.75,99.489998,2137500,82.269814
"2012-05-22",100.209999,102.5,99.610001,100.940002,2594300,83.468849
"2012-05-23",99.730003,101.540001,98.449997,101.519997,2300000,83.948448
"2012-05-24",102.18,102.419998,99,100.260002,1552800,82.906548
"2012-05-25",99.900002,100.489998,98.540001,98.949997,1850300,81.823257
"2012-05-29",100.669998,101.919998,99.669998,101.059998,2289600,83.568069
"2012-05-30",99.339996,99.879997,97.82,99,1927500,81.864609
"2012-05-31",98,98.290001,95.43,96.949997,2961300,80.169434
"2012-06-01",94.699997,95.110001,93.230003,93.559998,2688800,77.366203
"2012-06-04",92,93.739998,89.440002,91.68,3702800,75.811592
"2012-06-05",90.940002,92.970001,90.910004,92.330002,2313100,76.349091
"2012-06-06",93.550003,95.75,93.040001,95.75,2916900,79.177147
"2012-06-07",98.639999,100.550003,97.099998,97.290001,4496300,80.450592
"2012-06-08",95.709999,97.089996,95.169998,96.800003,2576100,80.045395
"2012-06-11",98.209999,98.459999,92.25,92.480003,3498300,76.473137
"2012-06-12",93,96.870003,92.540001,96.730003,3804000,79.987518
"2012-06-13",95.449997,96.589996,93.169998,93.650002,2610900,77.440636
"2012-06-14",94.099998,94.099998,91.879997,93.150002,2528500,77.027153
"2012-06-15",93.870003,94.730003,93.260002,94.690002,1983800,78.300598
"2012-06-18",93.800003,95.080002,93.18,94.360001,1855300,78.027733
"2012-06-19",94.769997,97.660004,94.769997,96.639999,2718900,79.913101
"2012-06-20",97.089996,97.089996,94.330002,95.400002,3570700,78.887756
"2012-06-21",95.330002,95.860001,91.300003,91.480003,2405400,75.646225
"2012-06-22",92.110001,92.269997,89.839996,90.389999,3691700,74.744865
"2012-06-25",89.059998,90.440002,88.93,89.82,2143800,74.273537
"2012-06-26",89.989998,90.279999,88.309998,89.650002,1869300,74.132957
"2012-06-27",90.169998,90.769997,88.790001,90.629997,2854200,74.943352
"2012-06-28",89.660004,92.279999,89.660004,92.260002,2521800,76.291214
"2012-06-29",95.800003,98.089996,95.160004,96.910004,4166100,80.13636
"2012-07-02",97.25,97.529999,94.68,96.080002,2326000,79.450027
"2012-07-03",96.660004,101.209999,96.419998,100.139999,2504600,82.807297
"2012-07-05",99,100.660004,98.599998,99.309998,2283300,82.120964
"2012-07-06",96.480003,96.519997,94.550003,96.290001,2586900,79.623703
"2012-07-09",95.949997,96.57,94.75,95.440002,1454600,78.920799
"2012-07-10",96.639999,97.360001,85.080002,86.910004,12228900,71.86721
"2012-07-11",86.010002,86.309998,83.290001,83.529999,8682300,69.072235
"2012-07-12",83.360001,86.550003,82.199997,85.769997,6015600,70.924538
"2012-07-13",86.309998,88.82,85.599998,88.629997,4337300,73.289497
"2012-07-16",88,88,86.260002,86.559998,3569400,71.577797
"2012-07-17",87.059998,87.089996,85.010002,86.529999,2244700,71.552979
"2012-07-18",86.099998,88.639999,85.330002,87.540001,4040400,72.388176
"2012-07-19",87.559998,89.32,87.360001,88.699997,2235700,73.347382
"2012-07-20",87.919998,88.059998,85.75,86.089996,2789500,71.189163
"2012-07-23",84.349998,88.5,84.349998,87.459999,2897400,72.322014
"2012-07-24",88,88.239998,85.949997,86.860001,2018400,71.825874
"2012-07-25",88.410004,88.989998,86.099998,87.080002,1904700,72.007797
"2012-07-26",88.68,89.379997,87.290001,89.089996,2209300,73.669876
"2012-07-27",89.730003,93.129997,89.650002,92.620003,2552500,76.588905
"2012-07-30",92.449997,92.449997,89.849998,90.480003,3088600,74.819298
"2012-07-31",94.019997,97.879997,93.330002,95.900002,5058600,79.301178
"2012-08-01",97.18,97.230003,93.120003,93.620003,2622000,77.415825
"2012-08-02",95.849998,97.800003,93,95.339996,4026000,78.838097
"2012-08-03",97.110001,100.330002,96.510002,99,3302300,81.864609
"2012-08-06",99.459999,100.269997,98.080002,98.279999,1836400,81.269241
"2012-08-07",98.650002,102.489998,98.650002,101.010002,3553000,83.526726
"2012-08-08",99.980003,101.349998,99.900002,101,1846300,83.518463
"2012-08-09",100.800003,101.690002,100.349998,101.279999,1898100,83.749992
"2012-08-10",100.449997,101.440002,100.339996,101.309998,1444800,83.774788
"2012-08-13",101.360001,101.360001,99.410004,100.720001,1393100,83.286911
"2012-08-14",101.489998,101.730003,100.43,100.900002,1340900,83.435753
"2012-08-15",99.620003,101.07,99.099998,100.760002,1855700,83.32
"2012-08-16",100.519997,103.720001,100.349998,102.82,2218600,85.02346
"2012-08-17",103.529999,103.730003,102.849998,103.190002,1771900,85.329391
"2012-08-20",102.5,102.940002,101.440002,102.709999,1816300,85.346008
"2012-08-21",103.220001,105.629997,102.25,102.809998,2447100,85.429108
"2012-08-22",102.550003,102.610001,100.129997,101.529999,2148000,84.365486
"2012-08-23",101,101.769997,100.040001,100.400002,1483800,83.426544
"2012-08-24",100.050003,100.779999,99.230003,100.089996,1374600,83.168953
"2012-08-27",100.370003,100.580002,98.349998,98.580002,1514200,81.914215
"2012-08-28",98.279999,98.370003,96.849998,96.940002,2757200,80.551498
"2012-08-29",96.279999,98.160004,95.900002,97.699997,1905400,81.183006
"2012-08-30",95.919998,97.800003,95.519997,95.739998,2049400,79.554359
"2012-08-31",96.860001,97.400002,95.5,97.110001,1946900,80.692749
"2012-09-04",97.080002,97.080002,94.839996,95.290001,1966000,79.180466
"2012-09-05",95.5,96.059998,94.809998,95.330002,1806900,79.213661
"2012-09-06",96.519997,99.650002,96.519997,98.43,2760200,81.789589
"2012-09-07",98.839996,101.410004,98.839996,100.57,2097800,83.567787
"2012-09-10",99.199997,99.970001,97.169998,97.389999,2446300,80.925407
"2012-09-11",97.790001,99.199997,97.790001,98.25,1714100,81.640022
"2012-09-12",97.849998,99.480003,97.839996,98.5,1353600,81.84774
"2012-09-13",98.889999,100.519997,97.309998,100.190002,2135300,83.252045
"2012-09-14",100.629997,104.709999,100.629997,102.620003,3438000,85.271225
"2012-09-17",102.410004,102.410004,99.599998,99.970001,1978100,83.069229
"2012-09-18",99.900002,100.169998,98.709999,99.07,1594600,82.321381
"2012-09-19",99.349998,100.290001,98.690002,99.190002,2160700,82.421104
"2012-09-20",97.959999,97.959999,96.110001,96.949997,2936500,80.559784
"2012-09-21",98.019997,98.099998,96.099998,96.169998,3351700,79.911644
"2012-09-24",95.57,96.120003,95.050003,95.190002,2130200,79.097328
"2012-09-25",95.110001,95.139999,92.339996,92.410004,3357200,76.787323
"2012-09-26",92.650002,93.379997,91.43,92.269997,2214600,76.670982
"2012-09-27",92.949997,93.489998,92.010002,92.860001,1666800,77.161247
"2012-09-28",92.129997,92.690002,91.160004,92.209999,1885000,76.621109
"2012-10-01",92.870003,94.339996,92.07,92.309998,1747200,76.704224
"2012-10-02",92.150002,92.870003,91.339996,91.75,2302700,76.238899
"2012-10-03",92.019997,92.209999,90.419998,90.639999,2313100,75.316559
"2012-10-04",90.790001,92.459999,90,92.010002,2359200,76.454933
"2012-10-05",92.989998,93.970001,91.510002,92.110001,1966500,76.538048
"2012-10-08",91.25,92.919998,91.209999,92.139999,2086000,76.562958
"2012-10-09",92.089996,92.410004,90.620003,90.839996,1977400,75.482742
"2012-10-10",86.580002,89.599998,86.5,87.790001,8308800,72.948364
"2012-10-11",88.440002,89.139999,85.879997,86.489998,4691900,71.868149
"2012-10-12",86.970001,87.809998,86.019997,87.489998,3196400,72.699089
"2012-10-15",87.769997,89.25,86.870003,89.059998,3461600,74.003693
"2012-10-16",89.870003,91.599998,89.669998,91.379997,2918200,75.931435
"2012-10-17",91.400002,92.93,91,92.410004,2232400,76.787323
"2012-10-18",92.099998,94.25,91.879997,93.120003,2848500,77.377289
"2012-10-19",92.440002,93.410004,90.970001,91.93,2973200,76.388451
"2012-10-22",91.349998,94.879997,90.440002,93.5,2577300,77.693054
"2012-10-23",91.800003,94,91.449997,93.449997,3522400,77.651505
"2012-10-24",94,94.269997,92.050003,92.269997,1968400,76.670982
"2012-10-25",93.650002,94.120003,92.040001,94.050003,2177700,78.15007
"2012-10-26",94.139999,94.57,93.239998,93.82,1600400,77.958939
"2012-10-31",94,94.980003,92.900002,93.580002,2172500,77.759537
"2012-11-01",94.059998,99.050003,94,98.75,4105200,82.055504
"2012-11-02",99.889999,101.419998,99.040001,100.029999,4718200,83.119072
"2012-11-05",99.489998,101.160004,97.25,101,2193600,83.925117
"2012-11-06",101.169998,101.989998,100.209999,101.910004,1930000,84.681282
"2012-11-07",99.57,99.730003,97.669998,98.099998,3043200,81.515381
"2012-11-08",99.050003,99.379997,96.470001,96.559998,2008200,80.235725
"2012-11-09",96.089996,99.089996,95.860001,97.099998,1955800,80.684433
"2012-11-12",97.599998,99.440002,97.080002,98.690002,1443300,82.005615
"2012-11-13",97.629997,99.239998,97.360001,97.540001,1638600,81.050041
"2012-11-14",98.279999,98.419998,94.050003,94.370003,2337200,78.415962
"2012-11-15",94.339996,95.709999,93.980003,94.870003,2075500,78.831413
"2012-11-16",94.940002,96.309998,94.349998,95.779999,1885700,79.587593
"2012-11-19",98.25,99.790001,97.709999,98.720001,1852700,82.030556
"2012-11-20",98.150002,99.150002,97.209999,98.089996,1988600,81.921997
"2012-11-21",97.809998,98.57,97.339996,98.279999,772900,82.080681
"2012-11-23",99.099998,100.529999,99.099998,99.639999,851200,83.216522
"2012-11-26",99.099998,99.839996,98.809998,99.610001,1025300,83.191452
"2012-11-27",99.379997,101.699997,99.010002,99.720001,2051700,83.283318
"2012-11-28",98.809998,100.099998,97.949997,100.080002,1526700,83.583969
"2012-11-29",100.75,101.199997,98.879997,99.849998,1619800,83.391907
"2012-11-30",99.68,99.779999,97.849998,98.160004,2139700,81.980438
"2012-12-03",98.860001,99.040001,97.339996,97.370003,1722100,81.320663
"2012-12-04",97.629997,98.339996,96.760002,97.309998,1640500,81.270561
"2012-12-05",98,102.300003,98,101.309998,3000300,84.611244
"2012-12-06",101.07,101.07,99.230003,100.410004,1553400,83.859596
"2012-12-07",101.25,102.800003,101.080002,101.690002,1579000,84.928604
"2012-12-10",101.029999,103.739998,101.029999,103.239998,1540300,86.223137
"2012-12-11",103.82,106.519997,103.339996,105.480003,2952800,88.09391
"2012-12-12",106.160004,107.559998,105.800003,105.879997,2369800,88.427971
"2012-12-13",105.540001,106.75,104.599998,105.480003,2417900,88.09391
"2012-12-14",105.269997,107.379997,105.269997,106.300003,1755400,88.778732
"2012-12-17",107.110001,107.169998,104.970001,105.75,2337100,88.319397
"2012-12-18",106.120003,109.449997,105.919998,108.669998,3770400,90.758095
"2012-12-19",108.790001,109.779999,107.870003,107.949997,1835600,90.156799
"2012-12-20",108.040001,108.330002,107.300003,107.769997,1627000,90.006447
"2012-12-21",106.349998,108.169998,105.75,108.07,2157400,90.256989
"2012-12-24",107.32,107.32,106.510002,107.160004,666500,89.496979
"2012-12-26",107.459999,108.839996,106.599998,107.160004,859000,89.496979
"2012-12-27",107.550003,107.739998,104.68,106.800003,1093200,89.196327
"2012-12-28",106.080002,106.629997,105.510002,105.82,890500,88.377861
"2012-12-31",105.370003,108.540001,105.239998,108.349998,1680500,90.49086
"2013-01-02",111.5,113.82,111.300003,113.370003,2674100,94.683434
"2013-01-03",113.160004,114.93,112.779999,114.169998,2160300,95.351524
"2013-01-04",114.82,115,113.25,113.860001,1741300,95.092628
"2013-01-07",113.260002,113.629997,111.559998,112.529999,1654900,93.981865
"2013-01-08",111.910004,112.389999,110.699997,111.160004,1396300,92.837677
"2013-01-09",111.25,114.239998,110.540001,113.120003,1880600,94.474625
"2013-01-10",113.970001,114.089996,111.220001,112.440002,1969000,93.906677
"2013-01-11",110.93,111.470001,109.190002,110.589996,1870200,92.361641
"2013-01-14",110.169998,111.639999,110.169998,111.550003,1385100,93.163406
"2013-01-15",110.830002,112.080002,110.830002,111.82,869900,93.38887
"2013-01-16",111.529999,112.230003,111.029999,112.059998,996000,93.589317
"2013-01-17",112.559998,114.5,111.720001,114.199997,1465100,95.37661
"2013-01-18",114.080002,115.809998,113.349998,115.589996,1878700,96.537483
"2013-01-22",115.220001,115.790001,114.5,115.75,959800,96.67112
"2013-01-23",115.519997,115.760002,114.389999,115.269997,1124100,96.270218
"2013-01-24",113.519997,117.610001,112.610001,115.459999,2411600,96.428917
"2013-01-25",115.57,117.239998,115.279999,116.980003,1248400,97.698357
"2013-01-28",117.389999,117.949997,114.75,115.910004,1261200,96.804733
"2013-01-29",115.779999,116.339996,115,116.050003,1495100,96.921661
"2013-01-30",116.129997,116.360001,114.830002,115.519997,1582100,96.479027
"2013-01-31",114.970001,115.949997,113.809998,114.830002,1410700,95.902771
"2013-02-01",115.559998,116.910004,113.790001,116.339996,1608100,97.163864
"2013-02-04",115.050003,117.699997,115,116.419998,1907400,97.230675
"2013-02-05",117.190002,117.980003,116.269997,117.389999,1846900,98.040794
"2013-02-06",120.5,122.540001,118.830002,120.379997,4058900,100.537964
"2013-02-07",119.849998,120.480003,117.410004,118.959999,1941100,99.351997
"2013-02-08",118.470001,120,118.120003,119.470001,963300,99.777969
"2013-02-11",118.800003,119.989998,118.529999,119.260002,1055500,99.602562
"2013-02-12",119.419998,119.93,118.940002,119.190002,1276000,99.544106
"2013-02-13",119.790001,119.919998,118,119.040001,1438000,99.418831
"2013-02-14",118.540001,119.339996,117.889999,118.730003,1233000,99.159943
"2013-02-15",119.32,119.790001,118.489998,119.209999,1343300,99.560806
"2013-02-19",119.230003,119.410004,118.010002,118.870003,1394500,99.276855
"2013-02-20",118.010002,118.190002,114.519997,114.830002,2122300,96.307869
"2013-02-21",114.07,114.150002,111.459999,112.529999,2488300,94.378845
"2013-02-22",113.440002,114,112.440002,112.790001,1715700,94.596924
