"","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"2007-02-23",175.020004,175.169998,173.679993,174.350006,214300,127.447845
"2007-02-26",174.350006,174.75,166.800003,167.580002,427700,122.499092
"2007-02-27",167.25,167.25,159.399994,163.039993,283800,119.18042
"2007-02-28",163.800003,163.800003,158.279999,159.25,515800,116.40995
"2007-03-01",158,159.740005,154.289993,158.539993,258000,115.890999
"2007-03-02",158,158.199997,155.199997,155.699997,218300,113.814987
"2007-03-05",154.520004,155.539993,152.190002,152.509995,235200,111.96489
"2007-03-06",154.25,155.889999,153.449997,155.089996,326000,113.858994
"2007-03-07",154.910004,157.449997,154.649994,155.800003,246400,114.38028
"2007-03-08",156.050003,159.399994,156.050003,157.559998,216600,115.672356
"2007-03-09",158.179993,159.589996,157.399994,158.619995,169900,116.450508
"2007-03-12",158.630005,159.619995,157.779999,159.309998,228100,116.957123
"2007-03-13",159.309998,159.490005,153.179993,153.360001,272100,112.588943
"2007-03-14",153.350006,154.720001,151.320007,153.600006,308300,112.765121
"2007-03-15",152.729996,157.029999,152.729996,155.919998,212600,114.468353
"2007-03-16",156.820007,158.089996,155.830002,156.070007,174400,114.578476
"2007-03-19",156.070007,158.520004,156.070007,158.309998,154900,116.222961
"2007-03-20",159.139999,159.139999,154.080002,154.330002,491700,113.301033
"2007-03-21",154.410004,158.779999,154.410004,158.429993,329500,116.311073
"2007-03-22",159.690002,160.089996,157.759995,158.179993,194600,116.127502
"2007-03-23",159.009995,160.389999,158.5,160.360001,138600,117.727982
"2007-03-26",160.75,161.889999,157.919998,159.529999,164200,117.118629
"2007-03-27",159.649994,159.699997,158.100006,158.570007,103800,116.413834
"2007-03-28",159.029999,159.5,156.5,156.699997,152900,115.040985
"2007-03-29",157.25,158,154.520004,156.009995,146900,114.534409
"2007-03-30",156.399994,158.199997,155.910004,156.309998,202200,114.754684
"2007-04-02",156.169998,156.470001,153.720001,154.100006,184700,113.132179
"2007-04-03",154.75,156.369995,154.75,156.009995,153600,114.534409
"2007-04-04",156.009995,156.559998,155.520004,155.779999,143700,114.365532
"2007-04-05",155.600006,157,155.399994,156.509995,111700,114.901443
"2007-04-09",156.259995,157.270004,155.179993,155.369995,211500,114.064537
"2007-04-10",155.369995,158.660004,155.369995,158.589996,182200,116.428558
"2007-04-11",158.25,158.259995,156.139999,157.029999,113200,115.283211
"2007-04-12",155.75,157.649994,153.720001,156.509995,288200,114.901443
"2007-04-13",156.869995,158.039993,156.270004,157.860001,193800,115.892593
"2007-04-16",158.600006,160.940002,158.600006,160.600006,248900,117.904175
"2007-04-17",161,162.490005,160.550003,161.589996,201200,118.630966
"2007-04-18",160.899994,162.830002,160,160.389999,306300,117.749947
"2007-04-19",158,158,153.179993,156.460007,1000600,114.864799
"2007-04-20",157.5,157.910004,154.100006,154.839996,354900,113.67543
"2007-04-23",155.089996,155.979996,152.110001,152.690002,346300,112.097069
"2007-04-24",152.389999,153.550003,150,152.660004,332800,112.075035
"2007-04-25",153.5,153.589996,150.860001,152.820007,319100,112.192543
"2007-04-26",153.25,161.449997,152.789993,152.910004,288800,112.25856
"2007-04-27",152.910004,153.610001,150.300003,151.490005,358200,111.216064
"2007-04-30",151.490005,151.559998,149.479996,149.699997,463500,109.901939
"2007-05-01",149.619995,150.009995,147.5,148.850006,385900,109.277946
"2007-05-02",148.279999,150.800003,147.880005,148.649994,400900,109.131119
"2007-05-03",148.899994,149.910004,148.490005,148.970001,286500,109.366028
"2007-05-04",149.039993,149.740005,148.419998,148.919998,266000,109.329308
"2007-05-07",150.240005,150.520004,147.050003,148.419998,441400,108.962219
"2007-05-08",147.839996,148.350006,146.610001,147.320007,304600,108.154655
"2007-05-09",146.649994,147.559998,144.600006,146.130005,451500,107.281059
"2007-05-10",145.25,146.889999,145,145.649994,343800,106.928627
"2007-05-11",147.25,151.399994,147.25,149.089996,424700,109.454102
"2007-05-14",148.899994,149.300003,145.660004,146.710007,446600,107.706871
"2007-05-15",146.860001,148.059998,144.460007,144.820007,390800,106.319344
"2007-05-16",145.380005,146.100006,143.690002,144.699997,273000,106.231239
"2007-05-17",145.169998,148.589996,144.550003,148.100006,528900,108.727356
"2007-05-18",148.399994,149.089996,147.800003,148.199997,350000,108.800743
"2007-05-21",150.199997,150.300003,146.710007,148.320007,644000,108.888847
"2007-05-22",148.320007,149.080002,147.100006,147.380005,247200,108.198738
"2007-05-23",148.100006,149.600006,146.600006,147.369995,337900,108.191376
"2007-05-24",147.360001,148.199997,145.300003,146.279999,327600,107.391182
"2007-05-25",146.029999,146.490005,144.100006,144.979996,308600,106.436737
"2007-05-29",147,147.720001,145,146.410004,284700,107.486588
"2007-05-30",145.899994,146.5,145.119995,146.429993,190600,107.501282
"2007-05-31",152.289993,154.470001,150,153.539993,999000,112.721062
"2007-06-01",153.339996,154.600006,153.070007,154.300003,410000,113.27903
"2007-06-04",152.399994,153.300003,151.529999,152.929993,215000,112.273262
"2007-06-05",152.600006,155.419998,151.600006,152.199997,249100,112.229004
"2007-06-06",151.199997,152.800003,151.070007,151.240005,254500,111.521111
"2007-06-07",151.25,151.699997,149.039993,149.360001,369200,110.134842
"2007-06-08",149.360001,152.210007,148.100006,152.020004,520500,112.096268
"2007-06-11",152.669998,154.660004,151.850006,154.330002,305900,113.799606
"2007-06-12",153.5,158,153.5,155.300003,892000,114.514862
"2007-06-13",156.300003,157.520004,154.809998,156.960007,403100,115.738907
"2007-06-14",157.020004,158.529999,156.830002,157.220001,287200,115.930634
"2007-06-15",158.220001,159.100006,156.990005,157.899994,247100,116.432091
"2007-06-18",158,160.600006,157.309998,160.279999,395800,118.187027
"2007-06-19",160.149994,161.600006,157.949997,161.059998,428000,118.762131
"2007-06-20",161.610001,162.619995,157.610001,157.869995,479000,116.409935
"2007-06-21",157.669998,157.949997,153.550003,156.639999,444800,115.502968
"2007-06-22",156.809998,159.600006,153.289993,155.509995,1890100,114.669708
"2007-06-25",155.410004,157.490005,153.929993,154.529999,267500,113.947083
"2007-06-26",155.399994,157.899994,154.029999,156.300003,584100,115.252243
"2007-06-27",155.990005,159.589996,155.419998,159.5,316900,117.611885
"2007-06-28",159.25,160,158.199997,158.800003,203400,117.095718
"2007-06-29",158.899994,159.5,155.300003,156.589996,480100,115.46608
"2007-07-02",158.050003,166.229996,157.649994,165.490005,600200,122.02877
"2007-07-03",165.5,167.100006,164.570007,165.75,145000,122.220535
"2007-07-05",166.25,166.289993,163.110001,163.899994,211300,120.856323
"2007-07-06",164.5,165.75,163.699997,165.649994,130200,122.146713
"2007-07-09",166,166.100006,163.619995,164.300003,200900,121.151268
"2007-07-10",164.320007,164.419998,162.020004,163.850006,420100,120.819443
"2007-07-11",163.789993,164.860001,162.850006,164.860001,333600,121.564201
"2007-07-12",165.5,166.479996,164.470001,165.300003,359700,121.888657
"2007-07-13",167.050003,169.600006,166.100006,168.850006,332200,124.506325
"2007-07-16",168.800003,169.440002,166.320007,167.070007,365400,123.193855
"2007-07-17",166.699997,167.690002,163.070007,164.149994,517000,121.040665
"2007-07-18",165,176,164.979996,174.300003,1449800,128.525055
"2007-07-19",178.649994,179.970001,172.119995,174.910004,1370600,128.974884
"2007-07-20",173.520004,174.100006,168.860001,171.509995,753100,126.467781
"2007-07-23",173,174.600006,171.009995,172.330002,424900,127.072426
"2007-07-24",171,171,164.619995,166.860001,790600,123.038994
"2007-07-25",168.5,169.639999,166.800003,168.800003,487400,124.469452
"2007-07-26",166.850006,166.979996,161.5,165.399994,553900,121.962372
"2007-07-27",164.610001,166.5,161.110001,163.449997,465900,120.524467
"2007-07-30",162.5,165.869995,159.610001,164.399994,619500,121.224991
"2007-07-31",165.5,167.050003,159.210007,159.5,458900,117.611885
"2007-08-01",159.800003,160.800003,153.399994,155.470001,816000,114.640259
"2007-08-02",155.369995,160.300003,155.270004,157.949997,471800,116.468918
"2007-08-03",157.949997,158.25,149.910004,151,784300,111.344162
"2007-08-06",151.029999,156.300003,150.5,156.300003,517100,115.252243
"2007-08-07",155,159.100006,154.199997,158.070007,571800,116.557388
"2007-08-08",158.949997,164.990005,158.949997,162.490005,595600,119.81662
"2007-08-09",158.949997,163.899994,151.399994,156.429993,751200,115.348083
"2007-08-10",153,162.669998,150.050003,158,789700,116.505768
"2007-08-13",160.570007,168.75,152.100006,152.779999,786200,112.65667
"2007-08-14",154.5,155.699997,144.559998,146.910004,1530500,108.328239
"2007-08-15",142.660004,150.639999,142.660004,145.300003,717800,107.141075
"2007-08-16",144.75,154.300003,139.199997,153.279999,1015300,113.025375
"2007-08-17",158,163.009995,156.800003,161.25,1009200,118.902328
"2007-08-20",161.580002,161.580002,154.550003,158.100006,366000,116.579529
"2007-08-21",157.479996,159.449997,156,158.509995,269100,116.881874
"2007-08-22",160.5,163.440002,158.100006,160.399994,807300,118.27552
"2007-08-23",160.649994,162,158.899994,159.869995,545300,117.884689
"2007-08-24",160.199997,160.199997,155.029999,158.660004,269700,116.9925
"2007-08-27",158.5,160.199997,157,157.320007,232600,116.004372
"2007-08-28",156.320007,156.899994,150.009995,150.350006,311700,110.864876
"2007-08-29",151.25,154.830002,149.580002,154.729996,356800,114.605278
"2007-08-30",153.089996,155.460007,152.399994,154.139999,212900,114.168282
"2007-08-31",156.880005,157.100006,154.300003,155.100006,183000,114.879333
"2007-09-04",153.949997,158.759995,153.100006,157.600006,126200,116.731064
"2007-09-05",156.25,157.600006,154.199997,156.740005,208300,116.094055
"2007-09-06",158.419998,158.419998,155,156.690002,196000,116.057014
"2007-09-07",154.75,155.020004,151.910004,152.589996,243100,113.020226
"2007-09-10",152.839996,153.869995,149.860001,152.100006,148600,112.657303
"2007-09-11",152.300003,158.220001,152.300003,157.580002,292100,116.716255
"2007-09-12",156.690002,157.009995,152.899994,154.720001,257800,114.597885
"2007-09-13",155.5,158.690002,154.5,158.679993,133900,117.530968
"2007-09-14",157.679993,159.190002,155.899994,158.210007,185300,117.182854
"2007-09-17",158.800003,159.699997,157.589996,158,153600,117.027321
"2007-09-18",159,170,159,169.5,532200,125.545113
"2007-09-19",169.990005,175,169.600006,170.679993,517100,126.419106
"2007-09-20",170.399994,171,165.089996,166.759995,235600,123.515594
"2007-09-21",167.100006,171.100006,167,170.080002,236300,125.974709
"2007-09-24",170.149994,170.149994,165,165.100006,149000,122.28614
"2007-09-25",165.419998,168.880005,164.160004,168.880005,247000,125.085915
"2007-09-26",169,169.820007,165.919998,168.740005,209200,124.982193
"2007-09-27",168.770004,172.580002,168.699997,172.580002,187400,127.826385
"2007-09-28",172.580002,173.75,172.300003,173.410004,187500,128.441162
"2007-10-01",174.050003,176.220001,173.160004,175.759995,363100,130.181763
"2007-10-02",176.600006,178.029999,175.699997,176.75,221200,130.915024
"2007-10-03",176.210007,180.080002,175.5,178.800003,310600,132.433411
"2007-10-04",178.410004,178.5,172.179993,177.029999,450600,131.122437
"2007-10-05",177.449997,179.449997,176.699997,179.320007,184300,132.818604
"2007-10-08",179.320007,180.100006,178.100006,179.220001,200600,132.744492
"2007-10-09",179.270004,186.300003,178.800003,186.279999,425300,137.97374
"2007-10-10",186.279999,186.399994,183.199997,185.320007,314000,137.262665
"2007-10-11",186.75,188.080002,181.75,183.860001,263400,136.181274
"2007-10-12",183.800003,185.130005,182.300003,184,343600,136.284988
"2007-10-15",183.5,183.619995,180.300003,181.300003,219700,134.285126
"2007-10-16",182,184.600006,180.690002,184.190002,257200,136.425705
"2007-10-17",192.5,198.779999,187.75,196,1284500,145.173126
"2007-10-18",187.5,192,186.789993,191.550003,1196700,141.87706
"2007-10-19",191.25,193.550003,185.610001,186.720001,493100,138.299576
"2007-10-22",186,190.910004,184.300003,189.839996,230800,140.610504
"2007-10-23",190.75,191.949997,189.089996,191.649994,408800,141.951218
"2007-10-24",191.199997,191.429993,184.210007,189.229996,515400,140.158661
"2007-10-25",192.5,197.929993,192.080002,195.149994,1198000,144.543564
"2007-10-26",197,202.940002,195.649994,198.429993,723500,146.972977
"2007-10-29",199.25,199.25,196.039993,196.789993,263500,145.758194
"2007-10-30",196.550003,199.199997,196.039993,197.669998,563800,146.410004
"2007-10-31",198,207.320007,197.679993,206.949997,598100,153.283524
"2007-11-01",205,205.289993,198.710007,200.449997,400200,148.469147
"2007-11-02",201.850006,202.220001,194.419998,199.300003,596400,147.617355
"2007-11-05",198.899994,198.899994,194.300003,195.5,773700,144.802826
"2007-11-06",196.5,197.169998,191.75,196.800003,401200,145.76561
"2007-11-07",193.130005,195.990005,191.479996,192.25,535000,142.395538
"2007-11-08",192,194.240005,185.869995,190.899994,474100,141.395676
"2007-11-09",186.809998,194.300003,185.710007,191.199997,378400,141.617859
"2007-11-12",193.229996,196,188.440002,188.970001,485800,139.96611
"2007-11-13",189.369995,196.080002,189.369995,195.669998,327800,144.92865
"2007-11-14",196.380005,198.600006,194.25,196.199997,358000,145.321243
"2007-11-15",196.009995,197.339996,194.610001,196.5,495200,145.543427
"2007-11-16",197.5,197.5,189.279999,192.240005,483100,142.388138
"2007-11-19",189.020004,190.330002,183.399994,184.350006,494900,136.544174
"2007-11-20",185.5,191.289993,182.669998,187.75,371600,139.062515
"2007-11-21",186.699997,190.410004,182.100006,187.399994,633200,138.803238
"2007-11-23",190.490005,191.699997,188.960007,190.600006,229400,141.173386
"2007-11-26",190.5,191.289993,186.800003,186.899994,272100,138.432907
"2007-11-27",188.119995,192.309998,186.25,192,311000,142.210373
"2007-11-28",193.240005,201.490005,193.240005,200.440002,730600,148.461761
"2007-11-29",200,200.639999,196.559998,197.630005,289300,146.871384
"2007-11-30",201.699997,202.830002,197.539993,198.369995,293500,147.421265
"2007-12-03",201.839996,203.809998,197.210007,203.460007,406000,151.20401
"2007-12-04",203,204.880005,201.649994,203.229996,485100,151.033096
"2007-12-05",209.330002,209.330002,199.360001,202,457300,150.118988
"2007-12-06",203,213.050003,202.25,212.949997,458500,158.256622
"2007-12-07",214.350006,216.350006,211.639999,213.160004,355400,158.412659
"2007-12-10",215.029999,224.539993,214.550003,221.050003,555200,164.276245
"2007-12-11",223.610001,223.610001,212.160004,213.75,605500,158.851166
"2007-12-12",219.990005,219.990005,205,208,886400,154.577957
"2007-12-13",205.009995,208.970001,202.529999,208.970001,340600,155.298843
"2007-12-14",208,210.399994,205.869995,208.949997,309500,155.28392
"2007-12-17",209.490005,209.490005,203.240005,203.240005,277300,151.040543
"2007-12-18",206.800003,207.800003,201.470001,204.300003,414700,151.828293
"2007-12-19",201.259995,208.589996,201.259995,206.399994,407000,153.388931
"2007-12-20",207.089996,207.940002,203.369995,205.160004,121900,152.467377
"2007-12-21",208.940002,217.970001,208.710007,216.149994,489100,160.63472
"2007-12-24",217.979996,220.240005,217.050003,219.479996,113000,163.109436
"2007-12-26",218.889999,223.199997,214.759995,222.029999,316800,165.004532
"2007-12-27",218.25,221.179993,216.690002,218.279999,433000,162.217743
"2007-12-28",216,220.669998,215.600006,219.350006,522900,163.012878
"2007-12-31",219.699997,219.699997,213.809998,216.800003,236600,161.117798
"2008-01-02",216.800003,217.389999,212.740005,215.309998,218500,160.010406
"2008-01-03",217.830002,227.100006,217.830002,225.800003,824100,167.806244
"2008-01-04",227.490005,227.490005,208.580002,210.979996,659900,156.792572
"2008-01-07",214.339996,214.339996,204.770004,206.699997,844600,153.611801
"2008-01-08",209.529999,210.580002,201.130005,201.130005,560300,149.472412
"2008-01-09",202.600006,204.759995,196.5,199.779999,599300,148.469177
"2008-01-10",199.300003,211.960007,195.369995,208.830002,1560900,155.194794
"2008-01-11",207,207.809998,201.589996,204.059998,303700,151.649857
"2008-01-14",206.009995,208.949997,205.710007,208.399994,367400,154.875214
"2008-01-15",210.330002,210.330002,201.889999,202.360001,486500,150.38652
"2008-01-16",200.110001,204.960007,193.320007,203.699997,1047200,151.382324
"2008-01-17",214.759995,217.979996,202.740005,204.949997,1578100,152.31131
"2008-01-18",205.110001,208.210007,199.009995,201.5,919000,149.74736
"2008-01-22",195,207.619995,190,203,1110900,150.862091
"2008-01-23",200.690002,212.919998,193.589996,208.009995,942600,154.585403
"2008-01-24",213.270004,219.320007,210.399994,213.5,679600,158.665329
"2008-01-25",215.350006,218.029999,207.529999,208.050003,439300,154.615097
"2008-01-28",208.050003,211.770004,204.75,210.300003,296800,156.287216
"2008-01-29",212.800003,219.720001,212.100006,219.449997,553500,163.087219
"2008-01-30",210.220001,231.990005,210.220001,216,1066500,160.523285
"2008-01-31",209.759995,221.100006,209.759995,220.399994,468600,163.793198
"2008-02-01",223.229996,223.229996,215.789993,220.550003,695300,163.904663
"2008-02-04",217.479996,220.360001,215.410004,219.800003,330100,163.347275
"2008-02-05",216.5,217.850006,209.610001,209.649994,534600,155.804184
"2008-02-06",208.619995,213.169998,203.449997,204.570007,520700,152.028961
"2008-02-07",205.169998,207.240005,203.520004,204.699997,573400,152.125488
