"","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"2007-04-27",19.9125,20.0175,19.747499,19.7875,3410400,17.192541
"2007-04-30",19.834999,19.8925,19.452499,19.477501,1248400,16.923191
"2007-05-01",19.459999,19.504999,19.184999,19.407499,1391200,16.862366
"2007-05-02",19.4475,19.922501,19.4475,19.9175,1288000,17.305487
"2007-05-03",19.9175,20.115,19.875,19.8925,1745600,17.283766
"2007-05-04",19.9625,20.059999,19.7875,20.014999,896800,17.390205
"2007-05-07",20.012501,20.025,19.805,19.8325,803200,17.231634
"2007-05-08",19.782499,19.9475,19.605,19.9475,876000,17.331558
"2007-05-09",19.875,20.0975,19.8225,20.065001,834800,17.433651
"2007-05-10",19.975,20.030001,19.7575,19.797501,737200,17.201225
"2007-05-11",19.817499,20.022499,19.817499,19.99,783200,17.368486
"2007-05-14",20.07,20.475,20.02,20.1775,1843200,17.531395
"2007-05-15",20.1625,20.459999,19.907499,20.3325,1573600,17.666065
"2007-05-16",20.375,20.584999,20.352501,20.5175,1137600,17.826803
"2007-05-17",20.475,20.995001,20.424999,20.815001,1549200,18.085291
"2007-05-18",20.825001,20.85,20.540001,20.692499,1438800,17.978855
"2007-05-21",20.692499,21.205,20.684999,20.91,1694400,18.167835
"2007-05-22",20.907499,20.959999,20.422501,20.737499,1212800,18.017956
"2007-05-23",20.737499,20.967501,20.605,20.715,2610000,17.998404
"2007-05-24",20.747499,20.875,20.469999,20.575001,1263200,17.876762
"2007-05-25",20.690001,20.75,20.3925,20.567499,912800,17.870247
"2007-05-29",20.422501,20.727501,20.3925,20.4625,9e+05,17.779018
"2007-05-30",20.4,20.67,20.377501,20.615,3968400,17.911518
"2007-05-31",20.625,21.040001,20.615,21.040001,1562000,18.280779
"2007-06-01",21.0875,21.247499,20.855,20.9125,1192000,18.170008
"2007-06-04",20.8925,21.0825,20.785,20.995001,945600,18.24168
"2007-06-05",20.8825,21.065001,20.85,21.002501,1075600,18.248205
"2007-06-06",20.950001,21.075001,20.725,20.7575,1546000,18.03533
"2007-06-07",20.727501,20.8575,20.477501,20.5,1140400,17.8116
"2007-06-08",20.440001,20.67,20.4025,20.67,774000,17.959307
"2007-06-11",20.657499,20.7325,20.5425,20.620001,878800,17.915869
"2007-06-12",20.485001,20.737499,20.422501,20.502501,867200,17.813776
"2007-06-13",20.512501,20.952499,20.512501,20.907499,1229200,18.165657
"2007-06-14",20.915001,21.16,20.74,20.8375,746000,18.104834
"2007-06-15",20.9575,21.195,20.827499,20.842501,883200,18.109184
"2007-06-18",20.9275,21.059999,20.8675,21.0425,1050000,18.282955
"2007-06-19",20.877501,21.3025,20.877501,21.184999,1000400,18.406771
"2007-06-20",21.202499,21.3325,20.885,20.924999,1642800,18.180866
"2007-06-21",20.924999,21.27,20.7325,21.262501,1758000,18.474106
"2007-06-22",21.262501,21.467501,21.045,21.1875,2677600,18.408939
"2007-06-25",21.190001,21.385,20.772499,20.8475,1145200,18.113529
"2007-06-26",20.924999,21.01,20.692499,20.727501,1390000,18.009268
"2007-06-27",20.665001,20.8675,20.532499,20.8375,1128400,18.104834
"2007-06-28",20.84,21.4,20.84,21.290001,1454800,18.497993
"2007-06-29",21.252501,21.715,21.252501,21.51,1459600,18.689146
"2007-07-02",21.6625,22.217501,21.6625,21.965,1700400,19.084476
"2007-07-03",22.025,22.195,21.945,22.0175,640400,19.130091
"2007-07-05",21.9625,22.045,21.84,22.002501,1129600,19.117056
"2007-07-06",21.969999,22.1875,21.879999,22.165001,611200,19.258247
"2007-07-09",22.245001,22.6075,22.192499,22.5825,1281600,19.621002
"2007-07-10",22.514999,22.605,22.372499,22.5,1515600,19.54932
"2007-07-11",22.3825,22.637501,22.355,22.615,1115600,19.649235
"2007-07-12",22.75,23.112499,22.387501,23.0875,1165200,20.059765
"2007-07-13",22.9475,23.215,22.875,23.115,918800,20.083668
"2007-07-16",23.004999,24.040001,22.997499,23.5625,1871600,20.472481
"2007-07-17",23.5625,23.715,23.2425,23.254999,1297200,20.205307
"2007-07-18",23.147499,23.455,22.987499,23.235001,826000,20.187927
"2007-07-19",23.272499,23.434999,22.945,23.125,1427200,20.092356
"2007-07-20",23.0625,23.094999,22.5425,22.797501,1398000,19.807804
"2007-07-23",22.85,22.934999,22.645,22.6975,1192000,19.720921
"2007-07-24",22.469999,22.584999,22.0175,22.397499,1788800,19.46026
"2007-07-25",22.4925,22.7225,22.030001,22.195,2062800,19.284315
"2007-07-26",22,22.309999,21.1075,21.549999,3680000,18.7239
"2007-07-27",21.549999,21.6075,20.514999,21.174999,4719200,18.398079
"2007-07-30",21.225,21.8125,20.9125,21.68,2082400,18.989302
"2007-07-31",21.8025,22.247499,21.594999,21.612499,1681600,18.93018
"2007-08-01",21.575001,22.0275,21.445,21.907499,1858400,19.188572
"2007-08-02",22.0625,22.205,21.764999,22.127501,1660000,19.381266
"2007-08-03",22,22.25,21.84,21.934999,2066400,19.212654
"2007-08-06",22.09,22.245001,21.545,21.9025,2032800,19.184191
"2007-08-07",21.8475,22.77,21.825001,22.575001,2695200,19.773224
"2007-08-08",22.615,23.682501,22.475,23.1975,2351200,20.318466
"2007-08-09",22.627501,23.625,22.625,23.355,3097200,20.456425
"2007-08-10",22.952499,23.297501,22.309999,22.684999,2984000,19.869577
"2007-08-13",22.934999,23.075001,22.1075,22.35,1531200,19.576151
"2007-08-14",22.225,22.3225,21.4125,21.4275,1372400,18.768145
"2007-08-15",21.3025,21.647499,20.6425,20.67,1912800,18.104656
"2007-08-16",20.647499,20.6675,18.862499,19.3225,4418800,16.924393
"2007-08-17",19.5875,20.110001,19.17,19.375,3389200,16.970379
"2007-08-20",19.7125,20.645,19.5375,20.6425,4792800,18.080568
"2007-08-21",20.6,20.690001,20.290001,20.4825,1538400,17.940426
"2007-08-22",20.5975,21.122499,20.51,21.049999,1486400,18.437492
"2007-08-23",21.125,21.23,20.547501,20.602501,2539200,18.04553
"2007-08-24",20.612499,20.795,20.434999,20.709999,1034800,18.139692
"2007-08-27",20.700001,20.875,20.5375,20.545,947200,17.995171
"2007-08-28",20.424999,20.469999,20.057501,20.139999,2182800,17.640429
"2007-08-29",20.2225,20.905001,20.014999,20.905001,1467200,18.31049
"2007-08-30",20.877501,21.122499,20.4575,20.799999,953200,18.218521
"2007-08-31",21.0625,21.174999,20.887501,21.125,1281600,18.503189
"2007-09-04",21.02,21.225,20.93,21.0875,1321600,18.470337
"2007-09-05",20.905001,21.125,20.7675,21.1,1312800,18.481291
"2007-09-06",21.0875,21.1175,20.58,20.672501,1411200,18.106842
"2007-09-07",20.5275,20.897499,20.309999,20.5825,1627200,18.028015
"2007-09-10",20.745001,20.945,20.15,20.59,1949600,18.034584
"2007-09-11",20.637501,20.855,20.525,20.834999,1179600,18.249182
"2007-09-12",20.817499,21.0075,20.717501,20.799999,1057600,18.218521
"2007-09-13",20.9725,21.4375,20.605,21.055,1752000,18.441874
"2007-09-14",20.9,21.264999,20.85,21.2125,948800,18.579823
"2007-09-17",21.115,21.334999,21.045,21.125,964400,18.503189
"2007-09-18",21.227501,21.605,21.105,21.602501,1503600,18.921429
"2007-09-19",21.674999,22.25,21.625,21.865,1306800,19.151342
"2007-09-20",21.754999,21.887501,21.2125,21.35,1782800,18.700262
"2007-09-21",21.584999,21.584999,21.352501,21.389999,1888800,18.735298
"2007-09-24",21.549999,21.8475,21.25,21.502501,2258000,18.833832
"2007-09-25",21.49,21.754999,21.272499,21.545,1238800,18.871063
"2007-09-26",21.775,22.665001,21.75,22.5525,1542000,19.753511
"2007-09-27",22.6775,22.99,22.615,22.98,1394000,20.127966
"2007-09-28",22.955,23.092501,22.66,22.8825,894000,20.042559
"2007-10-01",23.2425,23.977501,23.24,23.754999,1495600,20.806776
"2007-10-02",23.934999,24.1175,23.795,24.0275,1837600,21.045454
"2007-10-03",24.022499,24.307501,23.692499,23.8025,1848400,20.848379
"2007-10-04",23.91,24.055,23.5,23.6625,1267200,20.72576
"2007-10-05",23.8475,24.247499,23.752501,24.209999,945600,21.205301
"2007-10-08",24.07,24.2575,23.965,24.209999,761200,21.205301
"2007-10-09",24.285,24.577499,24.237499,24.5,1852800,21.45932
"2007-10-10",24.440001,24.504999,23.9025,24.389999,1900400,21.362967
"2007-10-11",24.43,24.549999,23.875,24.057501,1843200,21.071737
"2007-10-12",23.375,23.719999,23.0975,23.555,1920800,20.631598
"2007-10-15",23.370001,23.5425,23.190001,23.495001,1156800,20.579046
"2007-10-16",23.51,23.52,23.0525,23.415001,1151200,20.508982
"2007-10-17",23.594999,23.719999,23.157499,23.605,1227600,20.675394
"2007-10-18",23.5625,23.817499,23.272499,23.8125,1415600,20.857141
"2007-10-19",23.852501,24.030001,23.514999,23.684999,2793200,20.745466
"2007-10-22",23.397499,23.637501,23.1075,23.41,1696800,20.504597
"2007-10-23",23.5975,23.9175,23.57,23.9175,1031600,20.949108
"2007-10-24",23.75,24.1525,23.5,23.872499,2113600,20.909693
"2007-10-25",24.2325,24.442499,23.475,23.6625,1968000,20.72576
"2007-10-26",24.672501,24.75,23.875,24.49,2779600,21.450556
"2007-10-29",24.639999,26.092501,24.567499,25.73,2847200,22.536663
"2007-10-30",25.6075,25.9375,25.247499,25.4575,1335600,22.446287
"2007-10-31",25.620001,26.5,25.2775,26.4275,3255600,23.301548
"2007-11-01",26.075001,26.4275,25.772499,26.1775,2485200,23.081123
"2007-11-02",26.24,26.379999,25.532499,25.9175,1988800,22.851871
"2007-11-05",23.877501,26.075001,23.877501,25.875,1425200,22.814405
"2007-11-06",25.855,26.24,25.4125,25.950001,3344000,22.880527
"2007-11-07",25.6875,25.75,25.1425,25.202499,1826800,22.221443
"2007-11-08",25.32,25.5625,24.5975,25.389999,1466000,22.38677
"2007-11-09",25.049999,25.27,24.467501,24.58,1549200,21.672585
"2007-11-12",24.610001,25.1775,24.610001,24.782499,1917200,21.851128
"2007-11-13",24.9025,25.195,24.627501,25,1698000,22.042904
"2007-11-14",25.23,25.2425,24.719999,24.887501,2619200,21.943708
"2007-11-15",25.247499,25.875,24.915001,24.995001,2960800,22.03849
"2007-11-16",25.127501,25.127501,24.285,24.7875,2718800,21.855534
"2007-11-19",24.657499,24.657499,23.7075,23.795,2258400,20.980429
"2007-11-20",23.969999,24.4125,23.7125,24.0275,2618800,21.185429
"2007-11-21",23.9125,23.9625,23.555,23.555,1960800,20.76882
"2007-11-23",23.747499,23.9925,23.434999,23.622499,921600,20.828333
"2007-11-26",23.565001,24.067499,23.315001,23.3575,2217200,20.594679
"2007-11-27",23.280001,23.9025,22.969999,23.834999,3364000,21.015701
"2007-11-28",24.065001,24.782499,23.834999,24.727501,1455600,21.802635
"2007-11-29",24.575001,24.727501,24.219999,24.4175,1044400,21.529306
"2007-11-30",24.645,24.9475,24.122499,24.1525,1886000,21.295645
"2007-12-03",24.1875,24.547501,23.9575,24.2875,2434000,21.414682
"2007-12-04",23.5825,24.4275,23.522499,24.0375,2344800,21.194248
"2007-12-05",24.389999,24.645,23.9925,24.397499,3096000,21.511669
"2007-12-06",24.315001,25.035,24.315001,25,3164400,22.042904
"2007-12-07",25.075001,25.075001,24.700001,24.75,1593200,21.822472
"2007-12-10",24.975,25.2925,24.8825,25.275,2545200,22.285374
"2007-12-11",25.387501,25.6325,24.317499,24.334999,1857200,21.45656
"2007-12-12",24.825001,25.275,24.305,24.360001,1731600,21.478601
"2007-12-13",24.297501,24.42,24.0275,24.182501,1359600,21.322096
"2007-12-14",24.215,24.747499,24.0825,24.299999,3000800,21.425699
"2007-12-17",24.25,24.327499,23.977501,24.254999,2501200,21.386021
"2007-12-18",24.434999,24.51,23.700001,23.965,1953600,21.130327
"2007-12-19",23.865,24.285,23.715,23.76,1433000,20.949574
"2007-12-20",23.985001,24.184999,23.625,23.969999,1761800,21.134731
"2007-12-21",24.1,24.885,23.815001,24.885,2369400,21.941502
"2007-12-24",24.049999,25.5,24.049999,25.43,636400,22.422039
"2007-12-26",25.315001,25.575001,24.995001,25.139999,1262800,22.166336
"2007-12-27",25.049999,25.115,24.280001,24.495001,1106600,21.597635
"2007-12-28",24.860001,25.120001,24.610001,24.635,591400,21.721075
"2007-12-31",24.23,24.77,24.205,24.205,857000,21.341938
"2008-01-02",24.030001,24.209999,23.139999,23.334999,1323000,20.574844
"2008-01-03",23.33,23.809999,22.745001,22.77,1793800,20.076677
"2008-01-04",22.51,22.684999,21.594999,21.77,3525800,19.194954
"2008-01-07",22.4,22.43,21.365,21.785,1547400,19.208181
"2008-01-08",21.815001,22.344999,21.475,22,3244200,19.397751
"2008-01-09",22.049999,22.5,21.59,22.395,3089800,19.746031
"2008-01-10",22.049999,22.65,21.834999,22.33,1994800,19.688717
"2008-01-11",22.1,22.245001,20.91,21.125,3407200,18.626253
"2008-01-14",21.625,22.075001,21.299999,21.465,3562800,18.926035
"2008-01-15",21.295,21.514999,20.764999,21.1,2689600,18.60421
"2008-01-16",20.975,21.155001,20.16,20.82,2824800,18.357328
"2008-01-17",22.25,23.415001,21.83,22.209999,5982000,19.582916
"2008-01-18",22.745001,23.174999,22.049999,22.375,3420000,19.728394
"2008-01-22",21.434999,23.4,21.01,23.15,4316400,20.411726
"2008-01-23",22.629999,24.055,22.014999,23.889999,5114000,21.064196
"2008-01-24",23.969999,24.575001,23.65,24.040001,3056800,21.196453
"2008-01-25",24.26,24.825001,24.040001,24.375,3442400,21.491823
"2008-01-28",24.24,25.004999,23.85,25.004999,1671800,22.04731
"2008-01-29",24.57,25.674999,24.35,24.879999,2130200,21.937094
"2008-01-30",24.785,25.030001,23.65,24.459999,3873600,21.662548
"2008-01-31",24.055,25.5,23.370001,25.305,2633000,22.410904
"2008-02-01",25.4,25.695,24.969999,25.465,3026000,22.552607
"2008-02-04",25.514999,25.559999,24.555,24.620001,1642800,21.804249
"2008-02-05",24.209999,24.315001,23.465,23.48,2502600,20.794626
"2008-02-06",23.6,23.725,22.610001,22.68,3014200,20.086123
"2008-02-07",22.584999,23.195,22.17,22.9,5214400,20.280964
"2008-02-08",23.25,23.25,22.365,22.67,3492200,20.077265
"2008-02-11",22.719999,23.27,22.309999,23.27,4512400,20.608646
"2008-02-12",23.65,23.799999,23.165001,23.41,2935400,20.732637
"2008-02-13",23.59,23.65,23.264999,23.514999,2044800,20.825623
"2008-02-14",23.455,23.645,23.07,23.27,3071400,20.608646
"2008-02-15",23.42,23.42,22.790001,23.040001,1080800,20.404953
"2008-02-19",23.02,23.174999,22.725,22.870001,2594200,20.254393
"2008-02-20",22.805,23.209999,22.5,22.975,2757400,20.347391
"2008-02-21",23.15,23.395,22.700001,22.879999,1737200,20.26325
"2008-02-22",22.9,23.35,22.629999,23.299999,3194200,20.635216
"2008-02-25",22.575001,22.995001,22.09,22.795,2886600,20.187975
"2008-02-26",22.76,23.405001,22.120001,22.754999,1651200,20.152544
"2008-02-27",22.530001,23.235001,22.5,23.045,1459000,20.409376
"2008-02-28",22.205,23.305,22.035,22.775,3301000,20.170261
"2008-02-29",22.620001,22.825001,21.450001,21.555,1879200,19.089792
"2008-03-03",21.555,21.615,21.07,21.4,2344600,18.952511
"2008-03-04",20.615,21.375,20.514999,21.125,3109200,18.708971
"2008-03-05",20.615,21.485001,20.110001,21.075001,2125600,18.664682
"2008-03-06",20.98,21.285,20.85,21,1848000,18.598267
"2008-03-07",20.9,21.1,20.5,20.65,1577000,18.288292
"2008-03-10",20.5,20.83,20.105,20.209999,2011200,17.898613
"2008-03-11",20.889999,22.709999,20.26,20.77,2398800,18.394569
"2008-03-12",20.65,20.99,20.415001,20.74,1674600,18.368
"2008-03-13",20.549999,21.35,20.08,21.26,1580200,18.828526
"2008-03-14",20.985001,21.405001,20.415001,20.834999,2083800,18.452133
"2008-03-17",20.35,20.9,20.24,20.549999,2964000,18.199726
"2008-03-18",20.860001,21.59,20.625,21.545,2613400,19.080933
"2008-03-19",21.610001,21.865,20.790001,20.790001,1593600,18.412285
"2008-03-20",20.77,21.629999,20.575001,21.459999,3778800,19.005651
"2008-03-24",21.545,22.025,21.379999,21.85,2115000,19.351051
"2008-03-25",21.77,21.99,21.52,21.83,2482000,19.333336
"2008-03-26",21.695,21.865,21.360001,21.41,1138800,18.961372
"2008-03-27",21.495001,21.535,20.875,21.004999,1594400,18.602692
"2008-03-28",21.120001,21.200001,20.790001,20.92,1093600,18.527411
"2008-03-31",21.504999,21.6,21.145,21.514999,2879600,19.054365
"2008-04-01",21.815001,22.565001,21.655001,22.549999,1955400,19.970987
"2008-04-02",22.6,22.780001,22.184999,22.405001,2011800,19.842573
"2008-04-03",22.440001,22.445,22.045,22.4,1834400,19.838144
"2008-04-04",22.469999,22.805,22.25,22.6,1247600,20.01527
"2008-04-07",22.725,22.91,22.4,22.59,991800,20.006418
"2008-04-08",22.295,22.934999,22.295,22.65,1060600,20.059549
"2008-04-09",22.700001,22.895,21.889999,22.01,1100400,19.49275
"2008-04-10",21.965,22.559999,21.955,22.424999,814400,19.860289
"2008-04-11",22.225,22.24,21.584999,21.719999,1360200,19.235918
"2008-04-14",21.629999,21.645,21.15,21.415001,2268200,18.965801
"2008-04-15",21.575001,22.110001,21.334999,22.030001,2008800,19.510468
"2008-04-16",22.24,22.905001,22.190001,22.905001,2282200,20.285393
"2008-04-17",22.799999,23.025,22.504999,22.92,1103200,20.298679
"2008-04-18",23.215,23.76,23.105,23.745001,2084200,21.029324
"2008-04-21",23.559999,23.91,23.305,23.834999,1606600,21.109024
"2008-04-22",23.745001,23.795,23.360001,23.445,1719600,20.763634
"2008-04-23",23.459999,23.74,23.110001,23.625,1559600,20.923046
"2008-04-24",23.6,24.41,23.565001,24.27,1434000,21.494276
"2008-04-25",24.379999,24.41,23.68,24.184999,1589600,21.419001
"2008-04-28",24.415001,24.695,24.135,24.549999,2294400,21.742252
"2008-04-29",24.405001,24.76,24.33,24.655001,1436200,21.933521
"2008-04-30",24.775,25.115,24.43,24.575001,2996600,21.862354
"2008-05-01",24.799999,25.440001,24.549999,25.440001,1887600,22.631874
"2008-05-02",26.195,26.34,25.1,25.74,3848400,22.898756
"2008-05-05",25.375,25.764999,25.15,25.59,2108600,22.76532
"2008-05-06",25.549999,26.135,25.379999,25.940001,2276800,23.076681
"2008-05-07",26.025,26.809999,26,26.344999,3223800,23.436977
"2008-05-08",26.424999,26.715,26.219999,26.455,2240000,23.534834
"2008-05-09",26.35,26.5,25.934999,26.125,2547400,23.241264
"2008-05-12",26.205,26.440001,25.940001,26.42,2039600,23.503702
"2008-05-13",26.48,26.799999,26.235001,26.785,1495800,23.828409
"2008-05-14",26.805,27.209999,26.705,27.035,1363600,24.05081
"2008-05-15",27,27.559999,26.84,27.495001,1472800,24.460037
"2008-05-16",27.5,27.690001,27.315001,27.639999,2045600,24.589029
"2008-05-19",27.625,27.995001,27.465,27.549999,2647000,24.508966
"2008-05-20",27.545,27.584999,26.754999,26.959999,3620200,23.984089
"2008-05-21",26.959999,27.33,26.48,26.525,3636600,23.597111
"2008-05-22",26.525,26.705,25.66,26.129999,3515400,23.245708
"2008-05-23",26.08,26.23,25.860001,26.105,1926800,23.223465
"2008-05-27",25.620001,25.795,25.125,25.559999,4213600,22.738632
"2008-05-28",25.514999,26.084999,25.09,25.5,3221200,22.685251
"2008-05-29",25.5,25.639999,25.165001,25.575001,2118200,22.751972
"2008-05-30",25.799999,26.065001,25.690001,25.855,5174000,23.001066
"2008-06-02",25.690001,25.875,25.27,25.395,1392000,22.591839
"2008-06-03",25.415001,26.065001,25.305,25.450001,3847200,22.640778
"2008-06-04",25.219999,25.35,24.995001,25.09,2315200,22.320509
"2008-06-05",25.15,25.465,25.045,25.305,1900800,22.511776
"2008-06-06",25.16,25.16,24.155001,24.184999,1873400,21.515402
"2008-06-09",24.195,24.389999,23.58,23.870001,4214600,21.235174
"2008-06-10",23.75,23.825001,23.525,23.674999,1799200,21.061699
"2008-06-11",23.705,23.725,22.905001,23.155001,1681200,20.599094
"2008-06-12",23.235001,23.775,23.16,23.615,1913000,21.008324
"2008-06-13",23.825001,24.76,23.514999,24.735001,3251000,22.004692
"2008-06-16",24.605,24.764999,24.32,24.635,2093200,21.91573
"2008-06-17",24.665001,24.985001,24.285,24.58,2469600,21.866802
"2008-06-18",25.094999,25.094999,23.860001,24.254999,6315200,21.577677
"2008-06-19",24.225,25.450001,23.985001,25.379999,3582800,22.578499
"2008-06-20",25.16,25.370001,24.120001,24.295,3442600,21.61326
"2008-06-23",24.309999,24.48,23.924999,24.014999,2622400,21.364168
"2008-06-24",23.74,24.014999,23.375,23.545,2505600,20.946047
"2008-06-25",23.52,24.174999,23.27,23.355,2782000,20.777021
"2008-06-26",22.950001,22.955,21.780001,21.885,7295800,19.469282
"2008-06-27",21.83,22.375,21.75,22.25,4665000,19.793993
"2008-06-30",22.280001,22.504999,21.885,22.190001,3163200,19.740614
"2008-07-01",21.754999,22.74,21.66,22.545,3716000,20.056431
"2008-07-02",22.645,22.77,21.379999,21.41,4255000,19.046717
"2008-07-03",21.535,21.535,19.475,20,7025400,17.792353
"2008-07-07",20.07,20.440001,18.83,19.15,7712000,17.036186
"2008-07-08",19.215,20.225,18.959999,20.215,3691600,17.98362
"2008-07-09",20.1,20.405001,19.780001,19.879999,4344600,17.685596
"2008-07-10",19.934999,20.215,19.58,19.9,4054600,17.703388
"2008-07-11",19.700001,19.709999,18.805,19.325001,3344600,17.19186
"2008-07-14",19.51,19.709999,18.725,18.889999,2605400,16.804876
"2008-07-15",18.65,18.99,17.885,18.584999,3028800,16.533541
"2008-07-16",19.57,20.23,18.83,19.805,5064400,17.618881
"2008-07-17",19.955,21.514999,19.75,21.370001,5197800,19.011127
"2008-07-18",21.405001,21.459999,20.635,20.815001,3355000,18.517391
"2008-07-21",21,21.295,20.75,21.1,2428000,18.770931
"2008-07-22",20.93,21.290001,20.405001,21.290001,2775200,18.939964
"2008-07-23",21.190001,22.075001,21.120001,21.924999,2585200,19.504866
"2008-07-24",21.889999,21.889999,20.35,20.525,3652600,18.259403
"2008-07-25",20.530001,21.165001,20.469999,20.674999,2372600,18.392838
"2008-07-28",20.370001,20.455,19.325001,19.33,3693400,17.19631
"2008-07-29",19.445,20.52,19.445,20.42,2313800,18.165995
"2008-07-30",20.34,20.59,19.875,20.205,3131200,18.072079
"2008-07-31",20.110001,21.610001,19.049999,20.16,4912200,18.03183
"2008-08-01",19.955,20.639999,19.495001,20.09,4106400,17.969219
"2008-08-04",19.889999,20.225,19.700001,20.030001,2764200,17.915556
"2008-08-05",20.305,21.235001,20.165001,21.174999,2653400,18.939674
"2008-08-06",21.09,21.125,20.415001,20.684999,2123400,18.501404
"2008-08-07",20.5,20.735001,20.040001,20.1,1935200,17.978163
"2008-08-08",20.205,21.719999,20.105,21.655001,2474600,19.369009
"2008-08-11",21.584999,22.379999,20.84,21.68,3417000,19.391369
