"","IP.Open","IP.High","IP.Low","IP.Close","IP.Volume","IP.Adjusted"
"2013-06-05",44.723866,44.85207,43.698223,43.708088,4650600,34.797848
"2013-06-06",43.698223,44.398422,43.66864,44.398422,3417100,35.347454
"2013-06-07",44.704144,45.05917,44.546352,44.990139,4242700,35.818535
"2013-06-10",44.990139,45.246548,44.595661,44.930965,3385700,35.771423
"2013-06-11",44.388561,44.950691,44.211044,44.684418,2221700,35.57515
"2013-06-12",45.157791,45.266273,43.412228,43.422092,3191200,34.570141
"2013-06-13",43.984222,45.069035,43.46154,44.980278,3706700,35.810692
"2013-06-14",44.990139,45.2071,44.625248,44.723866,2130300,35.606548
"2013-06-17",45.14793,46.055225,45.118343,45.621304,2844200,36.321033
"2013-06-18",45.660751,45.848125,45.009861,45.335304,2747700,36.093349
"2013-06-19",45.285995,45.907299,45.138065,45.138065,2839200,35.936302
"2013-06-20",44.467457,44.743591,43.481262,43.648914,3221600,34.750729
"2013-06-21",44.280079,44.280079,41.913216,42.998028,6025100,34.232533
"2013-06-24",42.268246,42.613411,41.775146,42.297829,4996200,33.675083
"2013-06-25",42.741619,42.988167,42.287968,42.712032,3782900,34.004848
"2013-06-26",43.096645,43.599606,42.672585,43.52071,3534200,34.648659
"2013-06-27",43.747536,44.013805,43.264301,43.293884,3305500,34.468082
"2013-06-28",43.047337,43.915188,42.54438,43.698223,9795500,34.789993
"2013-07-01",43.93491,44.5858,43.93491,44.506905,4142500,35.433826
"2013-07-02",44.487179,45.197239,44.428009,45.118343,4953200,35.920612
"2013-07-03",44.763313,45.216961,44.664696,45.138065,2017100,35.936302
"2013-07-05",45.532543,45.739643,45.197239,45.680473,1547100,36.368149
"2013-07-08",45.907299,46.203156,45.798817,45.927021,2651700,36.564434
"2013-07-09",46.222881,46.400394,45.996056,46.242603,2978300,36.815678
"2013-07-10",46.084812,46.12426,45.542408,45.798817,3377100,36.462353
"2013-07-11",46.449703,46.98225,46.27219,46.903355,4080000,37.34174
"2013-07-12",46.676529,47.583828,46.53846,47.465485,4373900,37.789268
"2013-07-15",47.287968,47.564102,46.932938,47.445759,2731500,37.773571
"2013-07-16",47.465485,47.820515,47.238659,47.721893,3354700,37.993412
"2013-07-17",48.10651,48.264301,46.844181,47.100594,3710500,37.498764
"2013-07-18",47.140041,47.662724,47.080868,47.209072,2824100,37.585125
"2013-07-19",47.347141,47.45562,46.666668,47.061146,3405400,37.467354
"2013-07-22",47.031559,47.435898,46.706116,46.745564,2927500,37.216106
"2013-07-23",46.814594,47.001972,46.203156,46.232742,3569800,36.807831
"2013-07-24",46.410255,46.98225,46.410255,46.558186,4446000,37.066925
"2013-07-25",46.351086,49.635109,46.114399,49.49704,9255900,39.406673
"2013-07-26",49.132149,49.408283,47.928993,48.431953,4075800,38.558716
"2013-07-29",48.323471,48.37278,47.781067,48.116371,1673400,38.307465
"2013-07-30",48.185406,48.629192,47.879684,48.096645,1931600,38.291763
"2013-07-31",48.076923,48.52071,47.583828,47.642998,2115300,37.930595
"2013-08-01",48.126232,49.053253,48.126232,48.806705,3329600,38.857075
"2013-08-02",48.678501,48.806705,48.333332,48.717949,1786100,38.786404
"2013-08-05",48.688362,48.816566,47.869823,47.968441,2558300,38.189693
"2013-08-06",47.869823,48.126232,47.416172,47.583828,2147100,37.883484
"2013-08-07",47.45562,47.919132,47.001972,47.307693,2247900,37.663647
"2013-08-08",47.593689,47.919132,47.258381,47.317554,2706000,37.671497
"2013-08-09",47.24852,47.692307,46.962524,47.357002,2500700,37.702896
"2013-08-12",47.218933,47.702171,46.972385,47.554241,2141900,37.859921
"2013-08-13",47.39645,47.593689,46.873768,47.45562,2222500,38.021275
"2013-08-14",47.347141,48.806705,47.327415,48.224854,4010800,38.637585
"2013-08-15",47.682446,47.682446,46.68639,46.68639,4047000,37.404964
"2013-08-16",46.656803,47.524654,46.400394,47.307693,3545300,37.902752
"2013-08-19",47.347141,47.347141,46.321499,46.341225,2503200,37.128429
"2013-08-20",46.360947,46.775146,46.094673,46.548325,2662500,37.294357
"2013-08-21",46.252464,46.47929,45.700199,45.897434,3133400,36.77285
"2013-08-22",46.045364,46.104538,45.591717,45.848125,3047000,36.733353
"2013-08-23",46.025642,46.282051,45.364891,46.213017,2465600,37.025703
"2013-08-26",46.282051,47.04142,46.035503,46.548325,3422700,37.294357
"2013-08-27",46.262329,46.439842,45.650887,45.857986,2683400,36.741253
"2013-08-28",45.818539,46.380672,45.571991,46.351086,2869100,37.13633
"2013-08-29",46.203156,47.712032,46.045364,47.04142,3846500,37.689415
"2013-08-30",47.120316,47.218933,46.311638,46.558186,2334600,37.302254
"2013-09-03",47.140041,47.534515,46.370808,46.814594,1605800,37.507687
"2013-09-04",46.785011,47.514793,46.587772,47.140041,2064400,37.768436
"2013-09-05",47.061146,47.485207,46.942802,46.992111,1331500,37.649918
"2013-09-06",47.110455,47.45562,46.33136,47.199211,1661800,37.815842
"2013-09-09",47.297829,48.609467,47.297829,48.471401,2922800,38.835121
"2013-09-10",48.66864,49.270218,48.441814,48.589745,3669200,38.929928
"2013-09-11",49.053253,49.063118,47.741619,48.678501,4222600,39.001034
"2013-09-12",48.422092,48.422092,47.337276,47.465485,4406200,38.029179
"2013-09-13",47.504932,48.037476,47.366863,47.998028,2281200,38.455853
"2013-09-16",49.191322,49.240631,48.57988,48.72781,4007600,39.04055
"2013-09-17",48.708088,48.717949,47.258381,47.445759,4986400,38.013382
"2013-09-18",47.54438,47.761341,46.68639,47.435898,5520600,38.005478
"2013-09-19",47.504932,47.948719,47.140041,47.159763,4593900,37.784233
"2013-09-20",47.39645,47.583828,46.98225,47.130177,3466000,37.760529
"2013-09-23",47.071007,47.071007,46.262329,46.439842,3340000,37.207439
"2013-09-24",46.27219,46.952663,46.213017,46.390533,3004700,37.167938
"2013-09-25",46.429981,46.528599,45.996056,46.055225,2933700,36.899277
"2013-09-26",46.06509,46.923077,46.06509,46.637081,2170700,37.365459
"2013-09-27",45.424065,45.424065,44.595661,44.812622,7380800,35.903702
"2013-09-30",43.796844,44.477318,43.343197,44.181461,7144200,35.398037
"2013-10-01",44.161736,44.901382,44.003944,44.654831,4088700,35.777298
"2013-10-02",44.201183,44.506905,43.708088,43.984222,5332400,35.240013
"2013-10-03",44.02367,44.02367,43.067062,43.254436,6098300,34.655304
"2013-10-04",43.412228,43.412228,42.652859,43.096645,5806600,34.528877
"2013-10-07",42.75148,43.343197,42.45562,43.086784,5402100,34.520981
"2013-10-08",43.126232,43.195267,42.524654,42.564102,6204400,34.102215
"2013-10-09",42.613411,42.889545,42.327415,42.573963,3290400,34.110107
"2013-10-10",43.323471,43.737671,42.850098,43.66864,4889700,34.987164
"2013-10-11",43.599606,44.467457,43.293884,44.270218,4822100,35.469147
"2013-10-14",43.836292,44.990139,43.786983,44.714005,5115900,35.824696
"2013-10-15",44.783039,45.138065,43.846153,43.964497,4931600,35.224201
"2013-10-16",44.171597,44.477318,43.885601,44.349113,2930900,35.532352
"2013-10-17",44.23077,44.832348,44.23077,44.654831,3908400,35.777298
"2013-10-18",44.921104,45.098618,44.378696,44.842209,2668800,35.927422
"2013-10-21",44.723866,44.723866,43.66864,43.846153,4534900,35.129379
"2013-10-22",44.112427,44.132149,43.629192,43.925049,4089300,35.192593
"2013-10-23",43.806705,44.132149,43.254436,43.777119,3256700,35.074074
"2013-10-24",44.151875,45.335304,43.836292,44.358974,5994900,35.540264
"2013-10-25",44.783039,44.970413,44.447731,44.94083,4106000,36.006432
"2013-10-28",44.871796,44.901382,44.339249,44.43787,3359100,35.603462
"2013-10-29",44.477318,44.743591,43.688362,43.885601,3496100,35.160992
"2013-10-30",43.925049,44.122288,43.609467,43.846153,4310300,35.129379
"2013-10-31",43.865879,44.368835,43.777119,43.994083,3678900,35.24791
"2013-11-01",44.191322,44.408283,44.003944,44.339249,2794100,35.524456
"2013-11-04",44.457592,44.733727,44.181461,44.714005,3195500,35.824696
"2013-11-05",44.319527,44.358974,42.948719,42.968441,7187300,34.426159
"2013-11-06",43.155819,43.274162,42.702171,42.830376,4057100,34.315548
"2013-11-07",43.047337,43.214989,42.475346,42.504932,3902700,34.054802
"2013-11-08",42.514793,43.37278,42.45562,43.353058,3597400,34.734322
"2013-11-11",43.550297,44.23077,43.52071,43.895462,4208100,35.168884
"2013-11-12",43.836292,44.063118,43.530571,43.816566,3366600,35.105682
"2013-11-13",43.284023,43.984222,43.185406,43.93491,3463500,35.483932
"2013-11-14",44.003944,44.5858,43.786983,44.477318,4428200,35.922012
"2013-11-15",44.763313,45.108482,44.506905,44.901382,3590900,36.264503
"2013-11-18",45.128204,45.256409,44.575935,44.654831,3131300,36.065372
"2013-11-19",44.684418,45.05917,44.506905,44.575935,4074100,36.001656
"2013-11-20",44.526627,44.930965,44.418144,44.595661,2861300,36.01759
"2013-11-21",44.654831,46.351086,44.654831,46.06509,6703900,37.204376
"2013-11-22",46.094673,46.341225,45.50296,46.242603,3767900,37.347744
"2013-11-25",46.242603,46.568047,45.808678,46.252464,4126900,37.355705
"2013-11-26",46.282051,46.597633,45.838264,46.27219,3238500,37.371628
"2013-11-27",46.53846,46.617355,45.867851,46.084812,2383800,37.220299
"2013-11-29",46.153847,46.390533,45.91716,46.005917,1344700,37.156574
"2013-12-02",45.986195,46.676529,45.956608,46.143986,3761200,37.268093
"2013-12-03",46.015778,46.27219,45.128204,45.631165,3734100,36.853909
"2013-12-04",45.50296,45.739643,44.753452,45.374752,3983400,36.646812
"2013-12-05",45.266273,45.552269,45.128204,45.433926,2910500,36.694611
"2013-12-06",45.808678,45.897434,45.493095,45.798817,4841000,36.989315
"2013-12-09",45.897434,46.321499,45.808678,46.173569,2676200,37.291988
"2013-12-10",46.114399,46.518738,45.907299,46.222881,3967400,37.33181
"2013-12-11",46.351086,46.597633,45.453648,45.591717,2761000,36.822048
"2013-12-12",45.463512,45.808678,45.177513,45.542408,2129400,36.782227
"2013-12-13",45.759369,47.573963,45.631165,47.169624,7784900,38.096447
"2013-12-16",47.416172,48.076923,46.814594,47.712032,7644700,38.534527
"2013-12-17",47.554241,47.919132,47.100594,47.692307,5407700,38.518593
"2013-12-18",48.01775,48.836292,47.593689,48.806705,6266000,39.418629
"2013-12-19",48.550297,48.639053,47.820515,48.175541,4514500,38.908878
"2013-12-20",48.37278,48.52071,47.633137,47.682446,5911500,38.510632
"2013-12-23",47.889545,48.737671,47.81065,48.205128,2736200,38.93277
"2013-12-24",48.175541,48.717949,48.086784,48.441814,1207000,39.123928
"2013-12-26",48.550297,48.678501,48.333332,48.560158,1469100,39.219509
"2013-12-27",48.777119,48.777119,48.224854,48.362919,1401300,39.060207
"2013-12-30",48.31361,48.46154,48.007889,48.323471,1380800,39.028343
"2013-12-31",48.31361,48.72781,48.155819,48.353058,1723500,39.052238
"2014-01-02",47.909271,48.471401,47.869823,48.126232,2182800,38.869049
"2014-01-03",48.126232,48.264301,47.800789,47.948719,2358800,38.725681
"2014-01-06",48.224854,48.471401,47.800789,47.820515,2307300,38.622131
"2014-01-07",47.859959,48.500988,47.859959,48.284023,2846000,38.996487
"2014-01-08",48.224854,48.343197,47.859959,48.333332,2433400,39.036304
"2014-01-09",48.353058,48.678501,47.564102,48.52071,3671400,39.187645
"2014-01-10",48.52071,48.66864,47.830376,48.254436,3460400,38.972599
"2014-01-13",48.086784,48.382645,47.357002,47.465485,3411900,38.335396
"2014-01-14",47.573963,48.10651,47.445759,48.037476,2531100,38.797371
"2014-01-15",48.205128,48.323471,47.850098,48.16568,2360400,38.900909
"2014-01-16",48.126232,48.353058,47.998028,48.185406,1864100,38.916828
"2014-01-17",48.293884,48.333332,47.554241,47.672585,2397600,38.502655
"2014-01-21",48.126232,48.126232,47.386589,47.514793,2346800,38.375221
"2014-01-22",47.524654,47.781067,47.071007,47.090729,4219100,38.032722
"2014-01-23",46.794872,47.159763,46.607494,46.83432,4417900,37.825638
"2014-01-24",46.53846,46.656803,44.921104,44.930965,5874600,36.288391
"2014-01-27",45.108482,45.453648,44.694279,45.108482,3778800,36.431767
"2014-01-28",45.927021,46.025642,44.990139,45.493095,4080900,36.742405
"2014-01-29",45.088757,46.873768,44.930965,46.262329,6539900,37.36367
"2014-01-30",46.449703,46.863907,45.857986,46.459564,2669000,37.522964
"2014-01-31",45.867851,47.642998,45.838264,47.080868,5762100,38.024761
"2014-02-03",46.98225,47.307693,45.167652,45.424065,5526100,36.686657
"2014-02-04",44.921104,45.838264,44.053253,45.187378,5896200,36.495487
"2014-02-05",45.069035,46.42012,44.802761,46.193295,6551500,37.307911
"2014-02-06",46.301777,46.42012,45.91716,46.341225,2534000,37.427387
"2014-02-07",46.558186,46.98225,46.203156,46.765285,2533600,37.769882
"2014-02-10",46.755424,47.712032,46.656803,47.386589,5333500,38.271683
"2014-02-11",47.347141,48.007889,47.159763,47.771202,3595600,38.582298
"2014-02-12",47.692307,48.155819,47.357002,48.096645,4082500,39.131859
"2014-02-13",47.623276,48.530571,47.60355,48.422092,2878900,39.396641
"2014-02-14",48.323471,48.66864,48.185406,48.500988,3057900,39.460827
"2014-02-18",48.412228,48.66864,48.333332,48.530571,2548700,39.484898
"2014-02-19",48.303749,49.02367,47.998028,48.037476,3413000,39.083717
"2014-02-20",48.076923,48.698223,47.800789,48.688362,4122400,39.613285
"2014-02-21",48.46154,48.708088,47.988167,48.481262,4507900,39.44479
"2014-02-24",48.254436,48.688362,48.205128,48.214989,2417400,39.228146
"2014-02-25",48.244576,48.767258,48.057198,48.402367,2909000,39.380604
"2014-02-26",48.451675,48.648914,48.057198,48.362919,2574000,39.348503
"2014-02-27",48.244576,48.441814,47.859959,48.175541,3666100,39.196053
"2014-02-28",48.214989,48.540436,47.919132,48.214989,3185800,39.228146
"2014-03-03",47.179485,47.504932,46.785011,47.120316,4844400,38.337509
"2014-03-04",47.840237,48.086784,47.327415,47.554241,4262500,38.690544
"2014-03-05",47.554241,47.879684,47.337276,47.761341,2445800,38.859055
"2014-03-06",47.859959,48.155819,47.416172,47.465485,2530200,38.61834
"2014-03-07",47.731754,47.95858,47.080868,47.485207,2759000,38.634388
"2014-03-10",47.465485,47.485207,46.854042,47.218933,1961200,38.417747
"2014-03-11",47.209072,47.317554,46.499012,46.597633,2622500,37.912251
"2014-03-12",46.429981,47.011833,46.351086,46.429981,3050900,37.775848
"2014-03-13",46.587772,46.676529,45.719921,45.788956,4225600,37.254303
"2014-03-14",45.739643,45.91716,45.404339,45.493095,6225600,37.013596
"2014-03-17",45.650887,45.729782,44.891518,45.295856,6227400,36.853107
"2014-03-18",45.424065,45.463512,45,45.118343,5435400,36.708683
"2014-03-19",45.078896,45.216961,44.64497,44.94083,4575700,36.564259
"2014-03-20",44.832348,44.990139,44.733727,44.812622,6044400,36.459942
"2014-03-21",45.05917,45.443787,44.822487,45.14793,5913100,36.732758
"2014-03-24",45.236687,45.404339,44.635109,44.921104,4294500,36.548203
"2014-03-25",45.216961,45.542408,45.049309,45.453648,5323600,36.981499
"2014-03-26",45.631165,45.759369,44.378696,44.378696,4544600,36.106907
"2014-03-27",44.349113,45.029587,43.816566,44.950691,4534600,36.572285
"2014-03-28",45.167652,45.463512,44.960552,45.167652,3500900,36.74881
"2014-03-31",45.522682,45.621304,45.009861,45.246548,4902200,36.812988
"2014-04-01",45.433926,45.473373,44.980278,45.226826,3382800,36.796944
"2014-04-02",45.276134,46.173569,45.14793,45.996056,4516900,37.422798
"2014-04-03",46.232742,46.232742,45.512821,45.838264,3861400,37.294418
"2014-04-04",46.055225,46.291912,45.14793,45.177513,3820400,36.756824
"2014-04-07",45.256409,45.35503,44.250492,44.94083,5623500,36.564259
"2014-04-08",44.871796,44.970413,44.349113,44.714005,3717800,36.379707
"2014-04-09",44.960552,45.581856,44.64497,45.394478,3410600,36.933353
"2014-04-10",45.374752,45.71006,44.822487,44.901382,3198300,36.532166
"2014-04-11",44.714005,45.009861,44.250492,44.358974,4161000,36.090862
"2014-04-14",44.506905,44.625248,44.142014,44.49704,4029800,36.203182
"2014-04-15",44.08284,44.378696,43.629192,44.260357,4161500,36.01062
"2014-04-16",44.566074,45.009861,44.181461,44.871796,4187900,36.508091
"2014-04-17",44.891518,45.167652,44.733727,44.832348,2633400,36.476002
"2014-04-21",45,45.345169,44.7929,45.256409,2725800,36.821014
"2014-04-22",45.424065,45.601578,45.069035,45.483234,3104200,37.005562
"2014-04-23",45.493095,45.660751,45.246548,45.453648,1601400,36.981499
"2014-04-24",45.463512,45.463512,44.901382,45.364891,2300800,36.909271
"2014-04-25",45.216961,45.345169,44.911243,45,2090300,36.612404
"2014-04-28",45.197239,45.936882,44.881657,45.749508,5760300,37.222198
"2014-04-29",45.670612,45.759369,45.108482,45.266273,4254600,36.829041
"2014-04-30",46.27219,46.913216,45.601578,46.005917,5561700,37.430824
"2014-05-01",45.877712,45.986195,45.236687,45.394478,3680000,36.933353
"2014-05-02",45.601578,45.650887,45.128204,45.256409,2695800,36.821014
"2014-05-05",45.069035,45.276134,44.871796,45.246548,2254100,36.812988
"2014-05-06",45.266273,45.522682,45.138065,45.216961,2274800,36.788921
"2014-05-07",45.285995,46.153847,45.285995,45.946747,2576300,37.382683
"2014-05-08",45.857986,46.429981,45.71006,45.877712,2866700,37.326515
"2014-05-09",45.867851,46.094673,45.542408,46.094673,2220600,37.503036
"2014-05-12",46.282051,46.794872,46.222881,46.696251,2416900,37.992485
"2014-05-13",46.676529,46.785011,46.291912,46.469429,2120700,37.807941
"2014-05-14",46.499012,46.824459,46.351086,46.439842,1799400,37.783871
"2014-05-15",46.439842,46.844181,45.897434,46.193295,2902000,37.583267
"2014-05-16",45.946747,46.094673,45.621304,45.927021,2272100,37.366638
"2014-05-19",45.808678,46.282051,45.779091,46.193295,2050300,37.583267
"2014-05-20",46.094673,46.163708,45.838264,45.91716,2327800,37.358608
"2014-05-21",45.650887,46.015778,45.473373,45.759369,2186700,37.516193
"2014-05-22",45.680473,45.966469,45.50296,45.936882,3212900,37.661728
"2014-05-23",45.936882,46.213017,45.818539,46.12426,1715700,37.815353
"2014-05-27",46.27219,46.33136,46.015778,46.094673,2654600,37.7911
"2014-05-28",46.134121,46.213017,45.798817,46.114399,3619900,37.80727
"2014-05-29",46.153847,46.390533,46.015778,46.203156,2052700,37.880039
"2014-05-30",46.143986,47.001972,46.084812,46.972385,3664200,38.510696
"2014-06-02",46.89349,47.011833,46.291912,46.489151,3499300,38.114506
"2014-06-03",46.33136,47.130177,46.222881,47.080868,2307900,38.599632
"2014-06-04",46.89349,47.435898,46.53846,46.725838,3115800,38.308556
"2014-06-05",46.824459,47.327415,46.568047,47.18935,1936200,38.688568
"2014-06-06",47.337276,47.504932,47.100594,47.228798,1856500,38.720921
"2014-06-09",47.140041,47.682446,47.130177,47.524654,2197000,38.963482
"2014-06-10",47.416172,47.81065,47.416172,47.800789,2752900,39.189869
"2014-06-11",47.337276,47.652859,47.337276,47.475346,1838300,38.923054
"2014-06-12",47.357002,47.672585,47.24852,47.406311,2193000,38.866459
"2014-06-13",47.337276,47.45562,47.140041,47.416172,1786400,38.874535
"2014-06-16",47.366863,47.938854,47.347141,47.81065,2370600,39.197952
"2014-06-17",47.583828,48.01775,47.24852,47.95858,2372400,39.319241
"2014-06-18",47.850098,48.205128,47.623276,48.126232,2010000,39.456688
"2014-06-19",48.076923,48.284023,47.998028,48.145958,1718700,39.47287
"2014-06-20",48.234715,48.609467,48.126232,48.31361,3040700,39.610317
"2014-06-23",48.353058,48.441814,47.889545,47.928993,4076500,39.294975
"2014-06-24",47.928993,48.323471,47.613411,47.879684,2473600,39.254551
"2014-06-25",47.840237,48.31361,47.781067,48.027615,1761600,39.375832
"2014-06-26",48.027615,48.205128,47.840237,48.076923,2088200,39.416256
"2014-06-27",47.928993,48.471401,47.909271,48.37278,6875400,39.658817
"2014-06-30",49.368835,49.950691,48.816566,49.773174,7605800,40.806934
"2014-07-01",50.14793,50.364891,49.871796,50.108482,5696300,41.081852
"2014-07-02",50.389999,50.98,49.599998,49.639999,5354200,40.697762
"2014-07-03",49.810001,50.299999,49.799999,50.049999,1628700,41.033909
"2014-07-07",49.93,50.049999,49.139999,49.450001,3537000,40.541981
"2014-07-08",49.450001,49.560001,48.950001,49.040001,2463300,40.205853
"2014-07-09",49.200001,49.98,49.139999,49.830002,4345900,40.853531
"2014-07-10",49.310001,49.849998,49.18,49.779999,3449200,40.812538
"2014-07-11",49.84,50.25,49.73,50.07,2291600,41.050297
"2014-07-14",49.68,50.450001,49.639999,50.060001,3070000,41.042099
"2014-07-15",50.07,50.490002,49.740002,49.759998,2344000,40.796143
"2014-07-16",49.98,50.139999,49.310001,50.09,4464100,41.066692
"2014-07-17",49.630001,49.75,49.32,49.43,5428800,40.525581
"2014-07-18",49.610001,50.139999,49.5,49.700001,3331200,40.746944
"2014-07-21",48.68,48.939999,48.220001,48.349998,6688100,39.640141
"2014-07-22",48.439999,48.560001,47.060001,47.110001,12432500,38.623516
"2014-07-23",47.16,48.110001,47.150002,47.990002,5203000,39.344994
"2014-07-24",48.169998,51.98,48.150002,50.650002,19274900,41.525818
"2014-07-25",50.259998,50.549999,49.68,49.919998,5028700,40.927307
"2014-07-28",49.75,50.009998,49.439999,49.970001,5131600,40.968311
"2014-07-29",50.060001,50.060001,48.860001,48.860001,6116500,40.058266
"2014-07-30",48.580002,49.02,48.049999,48.220001,4809200,39.533558
"2014-07-31",48.02,48.029999,47.299999,47.5,3978600,38.943264
"2014-08-01",47.459999,47.799999,47.259998,47.450001,3193200,38.902264
"2014-08-04",47.790001,47.990002,47.349998,47.849998,2536300,39.230206
"2014-08-05",47.509998,47.68,47.25,47.57,3361400,39.000652
"2014-08-06",47.580002,48.009998,47.389999,47.75,2117200,39.148224
"2014-08-07",47.740002,48.09,47.290001,47.360001,2525500,38.828484
"2014-08-08",47.52,48.049999,47.259998,48.02,2412300,39.369591
"2014-08-11",48.060001,48.240002,47.779999,48.09,2399900,39.426979
"2014-08-12",47.77,48.02,47.490002,47.799999,2114300,39.189224
"2014-08-13",47.560001,47.66,46.77,47,3524400,38.817558
"2014-08-14",47.16,48.07,47.16,47.830002,2918500,39.503063
"2014-08-15",47.810001,47.970001,47.110001,47.32,3271300,39.081852
"2014-08-18",47.709999,47.759998,47.349998,47.639999,3424900,39.346146
"2014-08-19",47.639999,48.34,47.529999,47.57,2444900,39.28833
"2014-08-20",47.32,47.540001,46.939999,47.060001,3264100,38.867111
"2014-08-21",47.049999,47.709999,47.049999,47.619999,2200300,39.329617
"2014-08-22",47.549999,47.610001,47.049999,47.119999,2210800,38.916676
"2014-08-25",47.290001,47.470001,47.09,47.209999,1579600,38.990997
"2014-08-26",47.299999,47.869999,47.220001,47.810001,2662300,39.486546
"2014-08-27",47.790001,48.200001,47.790001,48.139999,2688800,39.759098
"2014-08-28",47.919998,48.360001,47.66,48.25,2208700,39.849945
"2014-08-29",48.41,48.52,48.150002,48.450001,2215600,40.015118
"2014-09-02",48.360001,48.669998,48.130001,48.459999,2300300,40.023392
"2014-09-03",48.650002,49.18,48.599998,49.060001,3824800,40.518929
"2014-09-04",49.110001,49.43,48.849998,48.869999,2889800,40.362003
"2014-09-05",49.060001,49.299999,48.439999,49.299999,2342400,40.71714
"2014-09-08",49.290001,49.709999,48.84,49.049999,2139800,40.510662
"2014-09-09",48.889999,48.970001,48.27,48.380001,2076200,39.957321
"2014-09-10",48.57,48.650002,47.779999,48.34,2360600,39.924274
"2014-09-11",48.259998,50.43,48.169998,50.360001,7674800,41.592609
"2014-09-12",50.25,50.34,49.369999,49.790001,5933300,41.121841
"2014-09-15",49.759998,50.27,49.529999,49.799999,4393100,41.130093
"2014-09-16",49.689999,49.700001,49.009998,49.080002,5386500,40.53545
"2014-09-17",49.150002,49.360001,48.330002,48.599998,3268600,40.139004
"2014-09-18",48.650002,49.060001,48.610001,49,2281200,40.469368
"2014-09-19",49.299999,49.349998,48.75,48.93,3065400,40.411564
"2014-09-22",49.900002,50,49.09,49.130001,5357900,40.576736
"2014-09-23",48.970001,49.099998,48.52,48.599998,2918900,40.139004
"2014-09-24",48.68,48.77,48.18,48.59,3753200,40.130753
"2014-09-25",48.459999,48.560001,47.610001,47.849998,3239000,39.519588
"2014-09-26",47.810001,48.43,47.810001,48.25,2167500,39.849945
"2014-09-29",47.93,48.150002,47.509998,47.880001,2626400,39.544361
"2014-09-30",47.849998,48.380001,47.68,47.740002,3357900,39.428734
"2014-10-01",47.59,47.84,46.990002,47.209999,4432800,38.990997
"2014-10-02",47.119999,47.23,46.549999,46.73,5403700,38.594563
"2014-10-03",47.169998,48.060001,47.169998,47.790001,3572000,39.470024
"2014-10-06",47.830002,47.98,47.189999,47.369999,3117200,39.123142
"2014-10-07",47.91,48.049999,46.91,46.919998,4017100,38.751488
"2014-10-08",47.09,47.84,46.59,47.799999,3861200,39.478287
"2014-10-09",47.970001,48.25,46.91,46.98,3388800,38.801048
"2014-10-10",46.75,47.369999,46.139999,46.139999,3751700,38.107292
"2014-10-13",45.849998,46.470001,45.419998,45.459999,3518300,37.545662
"2014-10-14",45.650002,45.880001,45.080002,45.25,4570300,37.372231
"2014-10-15",44.919998,46.150002,44.5,45.720001,5997900,37.760406
"2014-10-16",45.09,46.400002,45.080002,46.130001,4544700,38.09903
"2014-10-17",46.43,47.130001,46.23,46.66,3695800,38.536747
"2014-10-20",46.43,48.48,46.389999,48.389999,3522800,39.96558
"2014-10-21",48.41,49.82,48.080002,49.82,6252600,41.146622
"2014-10-22",49.98,50.150002,48.880001,48.889999,4519400,40.378521
"2014-10-23",49.540001,50.099998,49.240002,49.580002,3609100,40.948395
"2014-10-24",49.84,50.049999,49.389999,49.919998,2239000,41.22921
"2014-10-27",49.41,49.509998,48.630001,48.959999,3382200,40.436337
"2014-10-28",49.279999,49.830002,49.279999,49.77,2397600,41.10532
"2014-10-29",49.779999,49.849998,48.66,49.139999,5300800,40.585003
"2014-10-30",49.009998,51.080002,48.200001,50.299999,4194600,41.543053
"2014-10-31",50.919998,51.099998,50.439999,50.619999,2976100,41.807335
"2014-11-03",50.619999,50.950001,50.169998,50.619999,2540500,41.807335
"2014-11-04",50.779999,53.139999,50.779999,52.599998,5918800,43.442635
"2014-11-05",52.77,52.98,51.82,52.380001,3041400,43.260933
"2014-11-06",52.5,52.57,51.66,52.470001,3434000,43.335266
"2014-11-07",52.619999,52.970001,52.549999,52.869999,3433200,43.665627
"2014-11-10",52.84,53.669998,52.650002,53.66,2583700,44.318089
"2014-11-11",53.66,53.830002,53.400002,53.619999,2676500,44.285053
"2014-11-12",53.619999,54.150002,53.529999,54.049999,2410900,44.640198
"2014-11-13",53.720001,54.849998,53.720001,54.720001,5215200,45.530502
"2014-11-14",54.290001,54.66,54.220001,54.43,2882100,45.289204
"2014-11-17",54.529999,54.959999,54.490002,54.84,1652000,45.630344
"2014-11-18",54.799999,55.130001,54.599998,54.98,3586700,45.746834
"2014-11-19",54.759998,54.84,54.16,54.32,4245200,45.197681
"2014-11-20",53.939999,54.240002,53.639999,53.740002,3116900,44.715088
"2014-11-21",54.349998,54.720001,53.540001,53.619999,3414100,44.615234
"2014-11-24",53.779999,54.240002,53.639999,53.650002,2992700,44.640202
"2014-11-25",53.75,54.209999,53.57,53.939999,2752500,44.8815
"2014-11-26",53.939999,53.959999,53.049999,53.369999,1968800,44.407223
"2014-11-28",53.48,54.110001,53.48,53.82,1183600,44.781654
"2014-12-01",53.669998,53.759998,52.68,52.950001,2524900,44.057755
"2014-12-02",53.310001,54.18,53.130001,54.009998,3040300,44.939739
"2014-12-03",53.810001,54.48,53.759998,54.310001,2359700,45.189358
"2014-12-04",54.290001,55.150002,54.240002,54.779999,2655800,45.580437
"2014-12-05",54.619999,55.139999,54.619999,55.07,2270200,45.821732
