"","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
"2007-04-18",59.195614,59.533821,58.427788,59.378429,22929400,42.868229
"2007-04-19",59.085922,59.460693,58.756855,59.223034,13112400,42.756039
"2007-04-20",59.625229,60.383911,59.122486,60.265083,17196800,43.508347
"2007-04-23",61.087749,62.51371,60.804386,62.376598,22713100,45.032764
"2007-04-24",62.52285,62.970749,62.047531,62.632542,16469100,45.217545
"2007-04-25",62.979889,64.744057,62.47715,64.277878,22419900,46.405399
"2007-04-26",65.265083,66.819016,64.351006,65.575867,25027500,47.342464
"2007-04-27",65.228516,65.776962,64.680077,65.091408,13262400,46.992718
"2007-04-30",65.283363,66.444244,64.19561,64.19561,19289700,46.346001
"2007-05-01",64.305298,65.237663,63.985374,65.03656,17428900,46.953121
"2007-05-02",65.265083,66.70932,65.146255,66.6362,17204900,48.107967
"2007-05-03",65.630714,67.52285,65.621574,67.020111,18436600,48.385143
"2007-05-04",67.47715,68.263252,66.62706,67.047531,13338200,48.404945
"2007-05-07",66.910423,67.413162,66.133453,66.252289,10398000,47.830811
"2007-05-08",66.133453,67.46801,65.648994,67.330894,11412600,48.609509
"2007-05-09",67.212067,67.998169,66.590492,67.760513,12910400,48.919674
"2007-05-10",68.263252,68.436928,66.224861,66.352837,13995300,47.903408
"2007-05-11",66.791588,67.970749,66.791588,67.48629,14496900,48.721695
"2007-05-14",67.687386,68.491776,67.093239,67.367462,13571500,48.722546
"2007-05-15",66.773308,67.50457,66.499084,66.508224,12612200,48.10112
"2007-05-16",66.764168,66.956123,64.442413,65.84095,17564000,47.618534
"2007-05-17",65.941498,67.367462,65.374771,66.791588,14720200,48.306038
"2007-05-18",67.093239,67.833641,66.873856,67.614258,13458800,48.901028
"2007-05-21",68.3181,69.99086,68.007309,69.268738,24674600,50.097618
"2007-05-22",69.652649,70.603294,69.15905,69.241318,18295300,50.077793
"2007-05-23",69.652649,69.908592,68.107864,68.107864,27103500,49.258038
"2007-05-24",68.409508,69.14991,66.69104,66.864716,16980600,48.358944
"2007-05-25",67.650826,68.455208,67.586838,68.3181,10468400,49.410088
"2007-05-29",67.449722,68.162704,66.892136,67.294334,12396900,48.669666
"2007-05-30",66.956123,68.939674,66.745888,68.729431,15988100,49.707569
"2007-05-31",68.574043,69.341866,67.797073,68.208412,14911200,49.330761
"2007-06-01",68.683731,69.698357,68.555756,69.360146,9263000,50.163708
"2007-06-04",69.396706,70.265083,69.387566,69.725777,9380100,50.428165
"2007-06-05",69.524681,70.137108,69.012794,69.488113,10990400,50.256275
"2007-06-06",69.241318,69.351006,67.239487,67.879341,13472500,49.092754
"2007-06-07",68.162704,68.994514,66.617912,66.764168,15100700,48.286228
"2007-06-08",66.234001,67.120659,65.676414,67.120659,11690300,48.544056
"2007-06-11",67.202927,67.824501,66.846436,67.47715,6907100,48.801888
"2007-06-12",67.056671,67.614258,66.65448,66.65448,8651500,48.20689
"2007-06-13",67.020111,68.555756,66.800728,68.244972,12671900,49.357178
"2007-06-14",68.683731,69.798904,68.619743,69.497261,13363800,50.262886
"2007-06-15",70.100548,70.530167,69.762337,69.926872,9236300,50.573605
"2007-06-18",70.566727,71.197441,70.402191,70.658134,7954100,51.102467
"2007-06-19",70.420479,70.575867,69.798904,70.146255,7050200,50.732273
"2007-06-20",70.329071,70.338211,68.30896,68.482635,12570300,49.529076
"2007-06-21",69.232178,70.219376,69.058502,69.99086,9340600,50.619873
"2007-06-22",69.96344,70.484459,69.469833,69.881172,11203400,50.540562
"2007-06-25",69.378426,70.063988,68.793419,69.414993,8494400,50.203403
"2007-06-26",69.707497,69.744057,68.007309,68.244972,12055100,49.357178
"2007-06-27",66.416817,67.952469,65.722122,67.769653,19422700,49.013432
"2007-06-28",68.117004,68.555756,66.974403,67.285194,10709600,48.663052
"2007-06-29",68.007309,68.400368,67.020111,67.51371,8697800,48.828323
"2007-07-02",67.787933,68.217552,67.148079,67.888481,8471700,49.099373
"2007-07-03",68.144424,68.32724,67.733093,68.071297,3254300,49.231598
"2007-07-05",68.537476,68.985374,67.696526,68.446068,8850800,49.502632
"2007-07-06",68.793419,69.351006,68.729431,69.003654,6352200,49.905903
"2007-07-09",69.232178,70.703842,69.232178,70.338211,9157900,50.871098
"2007-07-10",70.02742,71.919563,69.835464,71.032906,12607000,51.373528
"2007-07-11",70.776962,71.608772,70.603294,70.978065,10602100,51.333866
"2007-07-12",71.224861,71.70018,69.817184,70.484459,14706700,50.976879
"2007-07-13",70.658134,71.380257,70.265083,70.612434,7875400,51.069427
"2007-07-16",70.639854,71.170021,69.13163,69.542961,11501500,50.295952
"2007-07-17",69.625229,70.383911,67.641685,68.647163,16336800,49.648067
"2007-07-18",68.638023,69.469833,67.696526,69.405853,15391200,50.196781
"2007-07-19",69.14991,69.19561,67.650826,68.117004,14440300,49.264652
"2007-07-20",67.915901,67.961609,65.904938,66.846436,15670200,48.345718
"2007-07-23",66.937843,67.257767,65.978065,66.407677,11618800,48.028393
"2007-07-24",65.731262,65.731262,63.235832,64.570381,19812400,46.6996
"2007-07-25",65.082268,65.082268,61.727604,64.076782,18566200,46.342609
"2007-07-26",63.756855,64.058502,60.502743,62.614258,16806500,45.284866
"2007-07-27",62.614258,63.162704,60.978062,61.67276,13131900,44.603935
"2007-07-30",61.819012,63.171848,60.347351,63.135284,12700200,45.661667
"2007-07-31",63.263252,63.711151,60.932358,61.252285,15383200,44.299839
"2007-08-01",61.096893,61.416821,56.855576,58.117001,24702300,42.03228
"2007-08-02",58.418648,59.405849,57.056671,59.040218,16521200,42.699986
"2007-08-03",59.296162,59.414989,56.398537,56.599636,13700400,40.934875
"2007-08-06",56.544788,57.659962,55.182816,57.650822,17035400,41.783718
"2007-08-07",57.221207,59.021938,56.855576,58.519196,12876800,42.41309
"2007-08-08",58.985374,62.358318,58.628883,61.508228,18370100,44.579453
"2007-08-09",60.393051,63.921391,59.15905,61.745888,21338200,44.751698
"2007-08-10",61.243145,63.473492,60.338207,62.979889,15798700,45.64608
"2007-08-13",63.482632,63.711151,60.548447,60.987202,12954100,44.201832
"2007-08-14",61.873856,61.873856,59.16819,59.506397,10161700,43.128586
"2007-08-15",60.146252,60.329067,57.431446,57.943329,11688800,41.995716
"2007-08-16",56.901279,57.49543,54.844608,57.047531,18312700,41.34647
"2007-08-17",58.683731,59.597805,58.062157,59.040218,13923100,42.790707
"2007-08-20",58.135284,58.793419,57.321754,58.528336,9127000,42.419708
"2007-08-21",57.970749,58.427788,56.809872,57.687386,7788100,41.810215
"2007-08-22",58.446068,59.972576,58.272396,59.652649,10801100,43.234581
"2007-08-23",60.201096,60.877514,59.625229,60.585011,7798200,43.910339
"2007-08-24",60.82267,62.413162,60.712978,62.285191,7339000,45.14257
"2007-08-27",61.307129,62.276051,61.307129,61.773308,5977800,44.771587
"2007-08-28",61.599636,61.64534,60.127972,60.347351,7208900,43.738091
"2007-08-29",60.914078,62.614258,60.630714,62.303474,7098900,45.155838
"2007-08-30",61.563072,63.281536,61.380257,62.202927,5561800,45.082947
"2007-08-31",63.053017,63.363804,62.449726,62.623402,6273800,45.387684
"2007-09-04",62.248631,65.146255,62.129799,64.533821,7820600,46.772324
"2007-09-05",64.095062,65.100548,64.040222,64.881172,7040300,47.024067
"2007-09-06",65.493599,66.087753,63.619743,64.341866,9811700,46.633202
"2007-09-07",63.711151,63.921391,62.413162,63.400364,9003500,45.950813
"2007-09-10",63.244972,63.32724,61.151737,62.184643,7530400,45.069714
"2007-09-11",62.202927,62.440586,60.795246,62.065815,9218000,44.983578
"2007-09-12",61.974407,62.440586,60.676418,61.014626,14522700,44.221695
"2007-09-13",61.215721,63.482632,61.215721,62.815357,10258600,45.526821
"2007-09-14",62.431446,63.775139,62.349178,63.33638,5333200,45.904457
"2007-09-17",63.180988,63.263252,61.617916,62.687386,6519900,45.434078
"2007-09-18",62.806217,64.442413,62.193783,64.16819,7265000,46.50732
"2007-09-19",64.570381,65.402191,62.989033,63.592323,9314200,46.089947
"2007-09-20",63.784279,64.488113,63.208408,64.067642,5391700,46.434456
"2007-09-21",64.661789,65.255943,64.067642,64.945152,7418300,47.070446
"2007-09-24",65.109688,65.420479,64.515541,64.780624,7739600,46.951199
"2007-09-25",64.003654,64.14077,62.714809,62.934185,9094700,45.612938
"2007-09-26",63.711151,63.756855,61.389397,62.394882,10670800,45.22208
"2007-09-27",63.144424,63.144424,61.535648,61.755028,6554700,44.758327
"2007-09-28",62.157223,62.605118,61.170017,61.407677,6958300,44.50658
"2007-10-01",61.170017,61.764168,60.685558,61.64534,7219100,44.678833
"2007-10-02",61.325413,62.340038,60.877514,62.065815,7876000,44.983578
"2007-10-03",61.572212,62.157223,60.786106,61.325413,7599900,44.446949
"2007-10-04",60.923218,62.193783,60.301647,62.029251,5906600,44.957085
"2007-10-05",62.340038,62.952469,61.361973,62.47715,6873900,45.281704
"2007-10-08",62.934185,65.155396,62.897625,64.689217,13156900,46.884945
"2007-10-09",65.127968,66.261429,64.497261,65.987206,11614400,47.825699
"2007-10-10",64.040222,68.756859,63.939671,67.870201,20049500,49.190426
"2007-10-11",68.053017,69.15905,65.658134,66.956123,12686500,48.52792
"2007-10-12",66.499084,67.687386,66.197441,67.175499,6781200,48.686932
"2007-10-15",67.733093,68.546616,66.66362,67.431442,7303500,48.872433
"2007-10-16",67.065811,67.230347,66.160881,66.489944,7363600,48.190071
"2007-10-17",67.093239,67.093239,64.405853,65.283363,9750400,47.315567
"2007-10-18",64.552101,65.703842,64.241318,65.100548,5447700,47.183071
"2007-10-19",64.625229,64.716637,62.468006,62.586838,12115700,45.361198
"2007-10-22",61.261425,62.614258,60.630714,62.52285,10969900,45.314827
"2007-10-23",62.888481,62.897625,61.334553,62.449726,6003400,45.261818
"2007-10-24",61.983547,64.268738,61.608776,64.12249,12027700,46.474209
"2007-10-25",64.670929,66.6362,63.985374,65.914078,11924000,47.772686
"2007-10-26",68.446068,69.241318,66.325409,66.846436,15326600,48.448437
"2007-10-29",67.129799,67.349174,65.118828,65.429619,7294900,47.42157
"2007-10-30",65.191956,65.694702,63.372944,63.656307,8176100,46.136318
"2007-10-31",64.18647,65.201096,63.756855,64.378426,8491800,46.659695
"2007-11-01",63.062157,65.03656,62.888481,62.970749,8300700,45.63945
"2007-11-02",63.638027,64.515541,62.367458,63.692871,7726000,46.162815
"2007-11-05",62.404022,64.095062,62.404022,63.455212,5496500,46.077381
"2007-11-06",64.451553,66.69104,64.259598,66.480804,11575300,48.274387
"2007-11-07",66.727608,66.727608,64.488113,64.597809,8504200,46.907066
"2007-11-08",64.625229,65.356491,62.385742,63.829983,9411000,46.349518
"2007-11-09",63.34552,63.555759,61.965263,62.632542,8247200,45.480007
"2007-11-12",62.157223,63.34552,61.407677,62.330894,9021600,45.260967
"2007-11-13",62.449726,64.369286,61.974407,64.277878,9339400,46.674763
"2007-11-14",64.533821,64.798904,63.290676,63.528336,6342200,46.130478
"2007-11-15",63.153564,63.555759,60.585011,61.444241,11581400,44.617146
"2007-11-16",62.047531,62.49543,61.151737,61.846436,9264900,44.909195
"2007-11-19",61.928703,61.928703,60.073128,60.338207,8649800,43.813995
"2007-11-20",61.197441,61.517368,60.265083,60.996346,8188400,44.291908
"2007-11-21",60.612431,60.703838,59.369286,59.488117,7603100,43.19672
"2007-11-23",59.780621,60.292503,59.113346,60.292503,3424900,43.780807
"2007-11-26",60.246799,60.904938,58.35466,58.546619,7576800,42.513065
"2007-11-27",58.117001,58.117001,55.575867,56.67276,15749400,41.15239
"2007-11-28",57.020111,58.007313,55.987202,57.614258,10320600,41.836018
"2007-11-29",58.034737,59.223034,57.595978,58.254112,8110400,42.300659
"2007-11-30",59.17733,59.917732,58.957951,59.506397,10187200,43.209999
"2007-12-03",59.597805,60.109688,59.277878,59.817184,7439400,43.435669
"2007-12-04",59.579525,59.579525,58.35466,58.720291,5747300,42.639175
"2007-12-05",59.131626,59.414989,58.107861,59.122486,9477400,42.931221
"2007-12-06",58.903107,60.530163,58.519196,60.255943,7109900,43.754265
"2007-12-07",60.255943,61.224861,59.945156,60.804386,6164900,44.152512
"2007-12-10",60.85009,60.868374,59.826324,60.301647,4854800,43.78746
"2007-12-11",60.329067,61.179157,59.113346,59.396709,6221700,43.130341
"2007-12-12",59.954296,61.288849,59.414989,60.722122,9907700,44.092781
"2007-12-13",60.329067,61.023766,59.414989,60.374771,5405000,43.840569
"2007-12-14",60.036564,61.197441,59.122486,60.923218,7888600,44.2388
"2007-12-17",61.142597,62.842777,60.968922,61.297989,8328600,44.510944
"2007-12-18",61.617916,63.043877,60.685558,62.678246,7707300,45.513206
"2007-12-19",62.815357,64.058502,62.705666,63.692871,7347000,46.249958
"2007-12-20",64.049362,64.259598,63.372944,63.893967,5889300,46.395988
"2007-12-21",64.305298,64.698357,63.948811,64.643509,9185300,46.940262
"2007-12-24",64.369286,65.127968,64.369286,64.881172,2492300,47.112823
"2007-12-26",64.899452,65.082268,64.570381,64.890312,3916000,47.119476
"2007-12-27",64.99086,64.99086,64.031082,64.031082,3748800,46.495552
"2007-12-28",64.223038,64.890312,63.473492,64.488113,4529000,46.827419
"2007-12-31",64.405853,64.460693,63.528336,64.012794,4671700,46.482262
"2008-01-02",64.14077,65.00914,63.071297,63.482632,6565200,46.097301
"2008-01-03",63.702011,63.702011,60.283363,60.722122,11518000,44.092781
"2008-01-04",60.329067,60.356491,58.3181,58.628883,9964600,42.572792
"2008-01-07",57.970749,58.674587,57.029251,58.226692,11786200,42.280754
"2008-01-08",58.711151,59.707497,57.632542,57.797073,9519800,41.968777
"2008-01-09",58.025593,58.025593,55.493603,56.371117,12456100,40.933342
"2008-01-10",55.859234,57.358318,55.411335,57.001827,8056100,41.391323
"2008-01-11",56.67276,56.67276,54.16819,54.497257,11273500,39.572655
"2008-01-14",55.045704,55.073128,54.232174,54.725777,13024200,39.738594
"2008-01-15",53.199268,53.363804,50.182816,50.182816,23024700,36.439774
"2008-01-16",50.182816,50.923218,47.833637,49.049358,22815300,35.616711
"2008-01-17",49.908592,50.658134,47.358318,47.641682,15339900,34.594543
"2008-01-18",48.089581,49.542961,47.202927,49.387569,15194700,35.862316
"2008-01-22",47.193783,48.884827,46.389397,48.427788,11423200,35.165367
"2008-01-23",47.349178,48.592323,43.692871,48.491772,19259300,35.211826
"2008-01-24",48.985374,50.859234,48.903107,50.575867,13445500,36.725174
"2008-01-25",51.435101,52.577698,49.579525,49.899452,11611900,36.234009
"2008-01-28",49.817184,51.234005,49.497257,50.182816,9285700,36.439774
"2008-01-29",53.985374,56.115173,53.875687,55.374771,21054100,40.209843
"2008-01-30",55.091408,56.270565,53.793419,54.433273,12423400,39.526196
"2008-01-31",54.095062,54.652649,52.50457,53.985374,10496900,39.200943
"2008-02-01",54.305302,55.118832,53.948811,55,7671300,39.937714
"2008-02-04",55.045704,55.639854,54.643509,54.917732,4899800,39.877975
"2008-02-05",53.921391,54.460693,52.102375,52.303474,7881200,37.979664
"2008-02-06",52.760513,52.998173,51.389397,51.627056,8770200,37.488483
"2008-02-07",51.188301,52.888481,50.420475,52.221207,8191900,37.91993
"2008-02-08",52.038391,54.122486,52.038391,53.829983,7194400,39.088123
"2008-02-11",53.829983,54.104206,52.449726,53.857403,7307400,39.1954
"2008-02-12",54.076782,55.429615,51.755028,52.733089,10054400,38.377163
"2008-02-13",53.638027,54.497257,52.650822,54.113346,7789400,39.381664
"2008-02-14",54.424133,54.844608,53.473492,53.711151,5329900,39.088959
"2008-02-15",52.842777,53.455212,51.65448,53.35466,8553900,38.829517
"2008-02-19",54.826324,55.886654,54.460693,55.447899,8043400,40.352917
"2008-02-20",55.356491,56.572212,55.073128,56.160877,8139000,40.871796
"2008-02-21",56.252285,56.508228,54.341866,54.698353,7254700,39.807411
"2008-02-22",54.98172,55.01828,53.244972,54.780621,5942800,39.867283
"2008-02-25",54.808044,56.188301,53.848263,55.83181,6700000,40.632305
"2008-02-26",55.676418,57.559414,55.557587,57.001827,7211600,41.483803
"2008-02-27",56.764168,57.111519,55.347351,55.585011,6318900,40.45269
"2008-02-28",55.694698,55.694698,52.404022,53.263252,11840600,38.762997
"2008-02-29",53.464352,53.839123,52.431446,52.806217,8222600,38.430397
"2008-03-03",52.632542,53.702011,51.983547,52.915905,7385500,38.510212
"2008-03-04",52.468006,53.162704,50.767826,51.800732,8476800,37.698631
"2008-03-05",51.809872,52.51371,49.561245,51.398537,11744800,37.405933
"2008-03-06",51.005486,51.188301,48.811699,48.921391,8849500,35.603157
"2008-03-07",48.171848,49.789761,47.221207,47.998173,10024300,34.931271
"2008-03-10",48.363804,48.930531,47.138939,47.303474,8373600,34.425705
"2008-03-11",48.418648,49.232174,47.413162,49.17733,8281400,35.789425
"2008-03-12",48.665447,48.903107,46.032906,46.297989,12706700,33.693943
"2008-03-13",45.694698,46.919559,45.255943,46.64534,9818600,33.946732
"2008-03-14",46.627056,46.819012,43.939671,44.890312,14822400,32.669495
"2008-03-17",43.756855,44.314442,41.078609,42.678246,16497800,31.059637
"2008-03-18",43.665447,46.032906,43.656307,45.758682,18171600,33.30146
"2008-03-19",45.886654,47.906765,44.698353,44.826324,20350500,32.622936
"2008-03-20",44.753201,46.188301,44.003654,45.255943,17605500,32.935589
"2008-03-24",45.420475,47.257771,45.420475,45.776966,9065100,33.314774
"2008-03-25",44.570385,46.572212,43.537476,43.967094,21265200,31.997601
"2008-03-26",44.131626,45.722122,43.820843,44.753201,14930900,32.569702
"2008-03-27",45.978062,46.398537,44.287022,44.305302,15682000,32.24374
"2008-03-28",44.862888,45.776966,44.341866,44.744057,7976000,32.563042
"2008-03-31",45.01828,45.393051,44.003654,44.890312,8174900,32.669495
"2008-04-01",45.027424,47.449726,45.027424,47.449726,11979600,34.532143
"2008-04-02",47.52285,48.628883,46.873856,47.50457,11657200,34.572044
"2008-04-03",47.285191,48.400364,46.910419,47.166363,7328200,34.325912
"2008-04-04",47.349178,47.632542,45.475319,46.261425,9889700,33.667339
"2008-04-07",46.700184,46.764168,45.228519,45.365631,8256500,33.015415
"2008-04-08",45.246799,46.133453,45.082268,45.639854,5357700,33.214985
"2008-04-09",45.914078,46.270565,44.561245,44.789761,9084100,32.596317
"2008-04-10",44.616089,45.091408,43.820843,44.899452,9297100,32.67614
"2008-04-11",44.424133,44.862888,43.491772,43.601463,6263400,31.731501
"2008-04-14",44.323582,44.853748,43.519196,43.875687,9006300,31.931084
"2008-04-15",44.460693,44.570385,43.510056,44.387569,7675100,32.303623
"2008-04-16",44.881168,47.349178,44.597805,47.239487,15346400,34.379116
"2008-04-17",47.230347,49.305302,46.892139,48.436928,13901400,35.250587
"2008-04-18",48.628883,49.360146,47.669106,48.034737,9776700,34.957893
"2008-04-21",47.989033,49.296162,47.925045,48.903107,7007000,35.589851
"2008-04-22",49.18647,50.274223,48.062157,48.254112,9943100,35.117535
