"","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"2007-05-31",128.649994,129.800003,126.699997,127.230003,384400,83.540649
"2007-06-01",127.480003,128.029999,125.029999,126.699997,199700,83.192642
"2007-06-04",125.5,127.120003,125.5,126.199997,191900,82.864326
"2007-06-05",125.400002,125.779999,122.980003,123.010002,198000,80.769768
"2007-06-06",121.650002,123.290001,121.550003,122.32,303100,80.316704
"2007-06-07",121,121.32,118.32,118.410004,305500,77.749352
"2007-06-08",118.410004,120.489998,117.150002,120.419998,202900,79.06913
"2007-06-11",120.029999,120.809998,118.910004,119.470001,194700,78.445374
"2007-06-12",118.489998,118.720001,116.510002,117.139999,251900,76.915459
"2007-06-13",118.07,123.650002,117.129997,122.120003,584300,80.185379
"2007-06-14",121.699997,122.43,119.809998,120.690002,260300,79.246429
"2007-06-15",121.690002,121.790001,119.43,121.260002,481000,79.620689
"2007-06-18",120.800003,120.989998,119.209999,119.230003,324100,78.287781
"2007-06-19",119.199997,120.970001,117.709999,120.5,336500,79.121681
"2007-06-20",120.5,120.730003,117.290001,117.339996,250400,77.046776
"2007-06-21",116.25,118.989998,115.57,117.989998,398500,77.473572
"2007-06-22",117,119.339996,117,118.660004,571000,77.913506
"2007-06-25",118.910004,119.370003,116.959999,117.459999,361700,77.125565
"2007-06-26",118.160004,118.230003,116.019997,116.349998,247300,76.396744
"2007-06-27",115.160004,119.32,114.190002,118.82,290900,78.647186
"2007-06-28",117.75,119.470001,116.540001,117.370003,288000,77.687439
"2007-06-29",117.870003,119.25,115.040001,116.300003,320400,76.979218
"2007-07-02",116.5,118.699997,116.139999,118.220001,272700,78.250069
"2007-07-03",119.150002,119.260002,117.209999,117.839996,157500,77.99852
"2007-07-05",118.769997,123.5,118.620003,120.110001,292600,79.50106
"2007-07-06",120.449997,121.220001,118.010002,120.220001,175600,79.57386
"2007-07-09",120.220001,120.220001,118.18,118.82,170900,78.647186
"2007-07-10",118.150002,118.470001,115.239998,115.709999,211600,76.588661
"2007-07-11",115.739998,118.589996,115.059998,115.839996,361700,76.674706
"2007-07-12",115.860001,118.139999,114.010002,118.139999,178400,78.197098
"2007-07-13",117.5,119.809998,116.779999,119.529999,140000,79.117134
"2007-07-16",119.709999,121.559998,119.440002,119.470001,275600,79.077446
"2007-07-17",119.879997,120.779999,119.290001,119.519997,289900,79.11055
"2007-07-18",118.059998,118.959999,116.989998,118.769997,343300,78.614098
"2007-07-19",119.400002,120.550003,118.699997,120.139999,192200,79.520897
"2007-07-20",120.449997,120.449997,117.25,117.980003,274200,78.091194
"2007-07-23",117.980003,118.879997,115.739998,116.010002,186700,76.787254
"2007-07-24",115,116.480003,113.529999,113.660004,242400,75.231789
"2007-07-25",115,115.709999,111.059998,112.669998,288400,74.576485
"2007-07-26",104.989998,111.889999,104.989998,109.489998,406800,72.471649
"2007-07-27",110.459999,111.209999,107.68,107.809998,414700,71.359642
"2007-07-30",108.620003,108.839996,106.790001,108.300003,357400,71.683968
"2007-07-31",110,111.040001,107.160004,107.580002,269900,71.207397
"2007-08-01",108.300003,111.139999,104.099998,110.669998,286000,73.252678
"2007-08-02",110.669998,115.089996,109.839996,110.5,311600,73.140144
"2007-08-03",111.5,111.5,106.75,107.389999,384400,71.081642
"2007-08-06",107.800003,108.260002,104.260002,107.800003,413200,71.35305
"2007-08-07",106.699997,110.669998,106.480003,109.290001,548100,72.339249
"2007-08-08",110.209999,112.879997,109.379997,112.849998,480200,74.695633
"2007-08-09",106.989998,115.080002,106.989998,112.260002,364000,74.305122
"2007-08-10",112.25,114.870003,108.43,110.300003,513300,73.007813
"2007-08-13",111.550003,111.959999,108.230003,108.870003,207600,72.061264
"2007-08-14",108.699997,109.199997,105.800003,105.900002,167500,70.095436
"2007-08-15",105.5,109.730003,104.010002,104.279999,284000,69.02314
"2007-08-16",102,107.32,102,106.150002,364100,70.260887
"2007-08-17",110,113.940002,109.739998,110.5,507400,73.140144
"2007-08-20",109.330002,113.870003,109.129997,113.300003,211800,74.9935
"2007-08-21",112.209999,116.730003,111.949997,116.650002,214200,77.210854
"2007-08-22",118.169998,118.419998,114.279999,116.449997,455400,77.078476
"2007-08-23",116.900002,117.839996,115.910004,116.730003,254900,77.263817
"2007-08-24",115.989998,116.919998,114.75,115.68,250300,76.568817
"2007-08-27",116.099998,117.25,114.239998,114.279999,166800,75.642151
"2007-08-28",114.150002,114.150002,110.389999,110.43,164600,73.093849
"2007-08-29",111.75,113.279999,110.089996,113.029999,189300,74.814758
"2007-08-30",112.029999,114.839996,111.779999,114.239998,105100,75.615685
"2007-08-31",115.75,118.93,115.440002,117.790001,421100,77.965431
"2007-09-04",118.349998,119.379997,116.699997,117.910004,301000,78.044861
"2007-09-05",117,117.360001,115.75,115.839996,289100,76.674706
"2007-09-06",115.75,116.760002,114.050003,114.760002,255500,75.959892
"2007-09-07",113.419998,113.959999,111.5,112.5,193100,74.463959
"2007-09-10",112.5,113.300003,110.169998,111.529999,167200,73.821922
"2007-09-11",111.279999,113.339996,111.190002,112.68,140400,74.583115
"2007-09-12",112.760002,113.669998,111.730003,112.529999,163400,74.483833
"2007-09-13",113,114.970001,112.32,114.300003,220600,75.655411
"2007-09-14",112.989998,115.099998,112.080002,115.099998,178300,76.184898
"2007-09-17",114.150002,115.860001,114.139999,114.830002,146700,76.006203
"2007-09-18",115.5,118.5,114.639999,118.43,152400,78.389038
"2007-09-19",119.760002,122.440002,119.019997,119.769997,157200,79.275978
"2007-09-20",119.160004,119.959999,116.540001,116.599998,286900,77.17775
"2007-09-21",116.699997,117.43,116,116.099998,130600,76.846809
"2007-09-24",116.099998,118.199997,116.099998,118,249500,78.104424
"2007-09-25",116.959999,117.290001,114.639999,116.389999,159600,77.038773
"2007-09-26",113.800003,117.650002,113.800003,117.339996,206400,78.293159
"2007-09-27",117.510002,118.610001,116.529999,117.940002,121800,78.693504
"2007-09-28",117.720001,118.110001,116.870003,117.57,154500,78.446632
"2007-10-01",118.040001,119.629997,117.5,119.25,311100,79.567589
"2007-10-02",119.5,123.129997,119.5,122.989998,266900,82.063026
"2007-10-03",122.959999,125.389999,122.339996,123.07,543100,82.116402
"2007-10-04",123.300003,125.290001,122.519997,125.290001,278500,83.597687
"2007-10-05",125.68,127.059998,124.269997,126.919998,275500,84.685272
"2007-10-08",126.25,126.260002,124.400002,125.559998,145300,83.777824
"2007-10-09",125.699997,126.400002,124.459999,126.400002,246400,84.338303
"2007-10-10",126.400002,127.120003,124.650002,126.290001,200500,84.264931
"2007-10-11",126.699997,127.349998,124.510002,124.989998,166300,83.397484
"2007-10-12",124.540001,125.669998,123.099998,123.5,124700,82.403336
"2007-10-15",124.379997,124.379997,119.419998,119.709999,167900,79.874527
"2007-10-16",119.809998,119.809998,117.68,117.889999,185600,78.660156
"2007-10-17",118.010002,118.489998,114.389999,116.339996,241400,77.625923
"2007-10-18",115.5,117.519997,114.610001,116.230003,287100,77.552528
"2007-10-19",116.449997,117.279999,113.900002,114,377700,76.064606
"2007-10-22",113.629997,115.279999,112.440002,114.580002,259200,76.451622
"2007-10-23",115.93,118.290001,115.93,117.879997,251900,78.653473
"2007-10-24",117.889999,117.959999,115.010002,117.839996,291500,78.626778
"2007-10-25",117.860001,119.940002,116.860001,118.360001,144700,78.973747
"2007-10-26",119.690002,122.440002,117.860001,122.330002,355200,81.622658
"2007-10-29",122.599998,123.25,120.919998,121.620003,236200,81.148933
"2007-10-30",121.690002,122.830002,121.540001,122.739998,192100,81.896217
"2007-10-31",123.580002,125.870003,122.260002,123.43,386700,82.356636
"2007-11-01",121.75,121.940002,114.790001,115.099998,489300,76.798553
"2007-11-02",115.160004,115.900002,109.919998,111.699997,558900,74.529968
"2007-11-05",110.029999,110.910004,108.120003,108.790001,366900,72.588333
"2007-11-06",108.379997,108.690002,106,108.18,420300,72.181335
"2007-11-07",107.309998,107.309998,103.650002,104.540001,334800,69.752563
"2007-11-08",104.449997,105.480003,102.639999,103.5,638500,69.058647
"2007-11-09",103.18,103.900002,102,103.07,293800,68.771736
"2007-11-12",103.5,104.489998,102.410004,102.860001,535300,68.631645
"2007-11-13",103.290001,109.120003,103.290001,108.550003,274800,72.428215
"2007-11-14",109.519997,109.529999,106.25,106.589996,300900,71.120377
"2007-11-15",105.779999,107.290001,104.5,106.800003,365900,71.260536
"2007-11-16",107.129997,107.279999,103.5,104.169998,366700,69.505684
"2007-11-19",103.419998,105.080002,102.540001,103.559998,171100,69.098701
"2007-11-20",103.07,105.860001,99.389999,101.809998,422800,67.931038
"2007-11-21",99.730003,102.989998,99.129997,102.290001,227400,68.251328
"2007-11-23",103,105.269997,102.720001,104.099998,66500,69.459
"2007-11-26",104.099998,104.099998,99.279999,99.279999,281900,66.242935
"2007-11-27",99.5,100.620003,97.639999,100.25,479000,66.890144
"2007-11-28",100.269997,103.300003,100.25,101.57,330500,67.770905
"2007-11-29",101.139999,102.190002,99.459999,101.489998,155900,67.717522
"2007-11-30",103.919998,105.040001,103.230003,103.739998,533100,69.218773
"2007-12-03",103,103.800003,101.199997,101.669998,273600,67.837608
"2007-12-04",100.139999,100.470001,98.480003,98.910004,199100,65.996071
"2007-12-05",100.809998,102.019997,99.470001,102.019997,184400,68.071159
"2007-12-06",101.400002,105.980003,101.300003,105.980003,173600,70.713417
"2007-12-07",105.980003,108.260002,105.339996,105.440002,232200,70.353088
"2007-12-10",105.75,107.949997,104.099998,107.129997,150000,71.480698
"2007-12-11",107.459999,107.839996,101.400002,101.480003,319400,67.710846
"2007-12-12",104.919998,106.550003,99.699997,100.660004,376200,67.163712
"2007-12-13",99.199997,100.839996,97.879997,99.949997,324800,66.689987
"2007-12-14",99.870003,100.699997,98,98.5,407400,65.722481
"2007-12-17",98.059998,98.75,96.739998,96.739998,463400,64.54818
"2007-12-18",97.330002,100.239998,95.75,98.080002,603700,65.442253
"2007-12-19",98.650002,99.730003,97.349998,99.029999,363900,66.076126
"2007-12-20",99.790001,100.519997,96.760002,98.269997,152600,65.569023
"2007-12-21",99.25,99.68,97.010002,98.449997,254200,65.689148
"2007-12-24",98.809998,101.849998,98.809998,101.760002,71900,67.897675
"2007-12-26",99.919998,100.639999,97.75,98.349998,162700,66.227669
"2007-12-27",98.690002,98.809998,96.220001,97.400002,169700,65.587952
"2007-12-28",98.139999,98.290001,95.32,95.339996,226800,64.200752
"2007-12-31",95.230003,97.959999,94.080002,97.489998,224400,65.648567
"2008-01-02",97.489998,97.959999,94.279999,95.809998,478600,64.51725
"2008-01-03",95.099998,97.139999,91.629997,92,310400,61.951633
"2008-01-04",90,90.400002,87.709999,87.739998,478200,59.08305
"2008-01-07",88.150002,89.989998,86.68,89.480003,469600,60.254726
"2008-01-08",90.400002,94.269997,87.230003,87.580002,410400,58.9753
"2008-01-09",87.699997,90.089996,84.589996,89.650002,495500,60.369205
"2008-01-10",88.300003,94.400002,86.959999,91.339996,460600,61.507225
"2008-01-11",89.699997,93.949997,88.449997,91.089996,364100,61.33889
"2008-01-14",92.599998,93,88.470001,91.080002,427700,61.332161
"2008-01-15",89.75,91.160004,88.300003,89.889999,437600,60.530815
"2008-01-16",89.529999,92.720001,89.32,90.93,443400,61.231144
"2008-01-17",91.660004,93.550003,89.849998,91.779999,463800,61.803528
"2008-01-18",92.660004,94.18,88.709999,90.330002,400300,60.82711
"2008-01-22",87,94.970001,86.879997,92.220001,445100,62.099808
"2008-01-23",89.709999,102.279999,89.709999,98.160004,1062900,66.099731
"2008-01-24",98.199997,98.690002,95.18,97.019997,324700,65.332062
"2008-01-25",97.790001,100,97.449997,98.349998,547300,66.227669
"2008-01-28",98.599998,102.459999,97.129997,102.459999,454500,68.995277
"2008-01-29",102.459999,102.940002,100,101.57,254300,68.395981
"2008-01-30",101.550003,104.610001,100.099998,101.599998,563600,68.416168
"2008-01-31",101,104.57,100,103.610001,332500,69.769676
"2008-02-01",105,109.300003,104,108.419998,500600,73.008705
"2008-02-04",108.220001,108.739998,106,106.720001,402400,71.863922
"2008-02-05",104.669998,107.629997,100.5,100.5,420000,67.675461
"2008-02-06",101.449997,103.650002,99.940002,101.809998,627900,68.557602
"2008-02-07",101.809998,106.550003,100.760002,106.550003,396900,71.749458
"2008-02-08",109.629997,109.629997,101.550003,103.150002,596300,69.459915
"2008-02-11",103,103.830002,101.110001,102.760002,293000,69.197327
"2008-02-12",102.870003,107.360001,102.870003,106.790001,355400,71.911064
"2008-02-13",107.169998,108.669998,105.449997,107.290001,432300,72.247757
"2008-02-14",107.699997,107.93,105.330002,105.779999,359200,71.230942
"2008-02-15",105.580002,106.589996,104.529999,105.75,386000,71.210747
"2008-02-19",107.309998,108.239998,104.809998,105.040001,445000,70.732666
"2008-02-20",104.120003,106.980003,104.120003,106.980003,302500,72.039024
"2008-02-21",107.089996,108.18,105.900002,106.269997,309900,71.560905
"2008-02-22",106.550003,110,104.849998,109.580002,308400,73.789825
"2008-02-25",109.019997,111.129997,107.440002,110.25,351800,74.240997
"2008-02-26",109.970001,111,107.790001,109.029999,406200,73.419434
"2008-02-27",108.489998,109.580002,107.160004,108.169998,297400,72.840332
"2008-02-28",105.800003,107.449997,103.190002,106.199997,232100,71.513771
"2008-02-29",104.550003,106.080002,104.040001,105.040001,207500,70.732666
"2008-03-03",105.830002,106.989998,103.800003,106.639999,255200,71.810066
"2008-03-04",106.220001,107.82,104.599998,107.150002,271700,72.153473
"2008-03-05",107.129997,108.949997,106.239998,107.339996,210800,72.281433
"2008-03-06",107.290001,107.290001,103.589996,103.610001,305700,69.769676
"2008-03-07",102.730003,104.139999,100.459999,103.75,381800,69.863968
"2008-03-10",102.830002,103.599998,101.160004,101.559998,274700,68.389236
"2008-03-11",103.220001,108.5,102.050003,108.5,338500,73.062553
"2008-03-12",108.050003,111.370003,106.980003,108.050003,461400,72.75956
"2008-03-13",106.5,109.279999,104.089996,108.129997,305200,72.813408
"2008-03-14",107.800003,108,103.589996,106.989998,309200,72.045746
"2008-03-17",103.75,108,103.75,107.120003,447600,72.133301
"2008-03-18",108,113.300003,107.349998,112.25,753200,75.587753
"2008-03-19",112.75,114,112.07,112.870003,536800,76.005249
"2008-03-20",111.300003,113.029999,110.410004,113,700900,76.092773
"2008-03-24",113.050003,117.510002,113.050003,116.540001,434300,78.476585
"2008-03-25",116.5,117.190002,114.510002,116.389999,362300,78.37558
"2008-03-26",116,116,111.599998,112.07,295900,75.46656
"2008-03-27",111.75,115.110001,110.839996,112.900002,539300,76.723724
"2008-03-28",113.459999,113.660004,111.050003,111.919998,627900,76.057785
"2008-03-31",111.480003,115.629997,111.480003,113.980003,396200,77.457718
"2008-04-01",116.449997,121.480003,114.839996,121.480003,435400,82.554497
"2008-04-02",120.989998,121.440002,116.07,117.660004,559300,79.958557
"2008-04-03",117.610001,120.419998,116.160004,119.169998,551800,80.984673
"2008-04-04",118.599998,119.220001,115.879997,116.470001,489100,79.149826
"2008-04-07",117.629997,118.559998,115.629997,116.970001,221700,79.489655
"2008-04-08",116.559998,117.910004,115.449997,115.900002,671000,78.762497
"2008-04-09",116.43,116.949997,112.190002,112.550003,688800,76.485909
"2008-04-10",112,113.730003,109.870003,110.730003,507400,75.2491
"2008-04-11",109.489998,111.830002,108.889999,110.559998,353800,75.133575
"2008-04-14",110.419998,114.029999,110.089996,111.019997,235600,75.446159
"2008-04-15",111.720001,112.470001,110.68,112.07,226300,76.159721
"2008-04-16",113,117.379997,112.610001,117.349998,312200,79.747879
"2008-04-17",117.050003,118.580002,116.010002,118.419998,352900,80.475029
"2008-04-18",118.800003,120,116.459999,117.110001,272300,79.584755
"2008-04-21",116.839996,117.459999,116,117.050003,210100,79.543991
"2008-04-22",117.059998,117.400002,115.050003,115.629997,218100,78.578995
"2008-04-23",116.75,118.830002,115.639999,117.800003,171700,80.053688
"2008-04-24",116.93,120.739998,116.559998,120.25,274800,81.718605
"2008-04-25",120,122.470001,119.629997,122.209999,319700,83.050583
"2008-04-28",121.769997,121.769997,120.010002,120.349998,230500,81.78656
"2008-04-29",119.449997,120.190002,117.650002,119.040001,462000,80.896324
"2008-04-30",118.199997,121.029999,118.199997,119,310300,80.869186
"2008-05-01",117.5,123.800003,116.510002,121.120003,421500,82.309853
"2008-05-02",117.519997,122.25,117.470001,120.849998,404800,82.126381
"2008-05-05",120.93,121.470001,118.529999,118.559998,346700,80.570152
"2008-05-06",118,120.910004,117.510002,120.400002,331200,81.820572
"2008-05-07",121.25,121.360001,116.980003,117.970001,361800,80.169212
"2008-05-08",118.889999,119.239998,115.400002,116.07,348800,78.878006
"2008-05-09",115.300003,117.43,115,117,194500,79.51001
"2008-05-12",117.449997,120.889999,117.230003,120.68,234500,82.010834
"2008-05-13",120.209999,121.029999,119.540001,120.360001,214400,81.793388
"2008-05-14",121.260002,121.860001,120.110001,120.269997,182200,81.732216
"2008-05-15",120.269997,120.800003,118.860001,120.800003,246600,82.092384
"2008-05-16",120.150002,121.440002,119.800003,120.970001,262200,82.207909
"2008-05-19",121.449997,121.830002,119.739998,120.639999,162600,81.983665
"2008-05-20",119.709999,120.860001,117.93,119.120003,175600,80.950706
"2008-05-21",119.599998,120.349998,116.5,116.5,240700,79.170242
"2008-05-22",116.18,116.959999,115.279999,115.68,161900,78.612968
"2008-05-23",119,119.610001,115.480003,117.040001,451200,79.537209
