"","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
"2017-01-18",108.709999,109.220001,107.910004,108.660004,2652300,107.03318
"2017-01-19",108.839996,109.370003,108.330002,108.529999,1885300,106.905113
"2017-01-20",109.239998,110,108.910004,109.959999,4173300,108.313705
"2017-01-23",109.660004,109.980003,109.129997,109.629997,3678200,107.988647
"2017-01-24",109.809998,110.129997,109.18,109.919998,2899600,108.274315
"2017-01-25",110.660004,111.07,109.400002,110.190002,3848300,108.540276
"2017-01-26",109.970001,110.32,109,109.379997,2568700,107.742401
"2017-01-27",109.57,109.839996,108.919998,109.839996,2591600,108.195518
"2017-01-30",109.370003,109.559998,108.099998,109.300003,4304400,107.663605
"2017-01-31",105.970001,107.099998,105.5,106.330002,6470200,104.738075
"2017-02-01",106.629997,106.75,104.010002,105,6149100,103.427971
"2017-02-02",104.919998,105.489998,104.610001,105.139999,4112000,103.56588
"2017-02-03",106.309998,107.540001,105.599998,106.580002,7132600,104.984322
"2017-02-06",106.580002,106.620003,105.690002,106.589996,3445100,104.994171
"2017-02-07",107,107.150002,106.040001,106.599998,3204800,105.004021
"2017-02-08",106.550003,106.900002,105.800003,106.720001,2993600,105.122231
"2017-02-09",106.720001,107.540001,106.5,107.300003,2679200,105.693542
"2017-02-10",107.550003,107.639999,107.199997,107.269997,2078400,105.663994
"2017-02-13",107.699997,108.330002,107.540001,108.279999,2337100,106.658852
"2017-02-14",108.010002,109.209999,107.760002,108.879997,2336800,107.249886
"2017-02-15",109,110.059998,108.769997,109.660004,2920000,108.018204
"2017-02-16",109.75,110.199997,108.889999,109.300003,2146400,107.663605
"2017-02-17",109.239998,110,108.980003,109.419998,2850900,107.781792
"2017-02-21",109.449997,110.239998,109.339996,110.160004,3117200,108.510727
"2017-02-22",109.800003,110.410004,109.160004,109.440002,3049300,107.801491
"2017-02-23",109.830002,110.75,109.599998,110.739998,4162200,109.082039
"2017-02-24",110.540001,111,110.199997,111,2471700,109.338142
"2017-02-27",110.400002,110.989998,109.760002,110.57,2361200,108.914581
"2017-02-28",110.5,110.870003,109.989998,110.459999,3367200,108.806229
"2017-03-01",111.419998,112.919998,110.779999,112.309998,3218700,110.62854
"2017-03-02",112.199997,112.290001,111.300003,111.330002,2690800,109.663208
"2017-03-03",111.290001,111.839996,110.959999,111.739998,2938200,110.06707
"2017-03-06",111.139999,111.790001,111.010002,111.360001,2175800,109.692764
"2017-03-07",111.370003,111.699997,110.739998,110.959999,2474200,109.298744
"2017-03-08",111.290001,111.449997,110.790001,110.980003,2355400,109.318451
"2017-03-09",111.080002,111.370003,110.650002,110.790001,3195400,109.131294
"2017-03-10",111.449997,111.550003,110.610001,111.209999,2735400,109.544998
"2017-03-13",111.290001,111.800003,111.129997,111.529999,3123000,109.860214
"2017-03-14",111.330002,111.470001,110.129997,110.489998,2891400,108.835785
"2017-03-15",111.059998,112.419998,110.489998,112.019997,3305500,110.34288
"2017-03-16",112.110001,112.970001,111.580002,112.669998,2746400,110.983131
"2017-03-17",112.849998,113.5,112.760002,112.830002,4119200,111.140747
"2017-03-20",112.82,112.989998,111.849998,112.410004,2435400,110.727036
"2017-03-21",112.410004,112.769997,110.43,110.709999,3734000,109.05249
"2017-03-22",110.989998,111.910004,110.790001,111.449997,2576200,109.78141
"2017-03-23",111.309998,112.449997,111.269997,111.599998,3107000,109.929169
"2017-03-24",111.970001,112.470001,111.669998,111.980003,3221900,110.303482
"2017-03-27",110.699997,112.300003,110.330002,111.940002,2724200,110.264069
"2017-03-28",111.809998,112.75,111.470001,112.470001,2986100,110.786148
"2017-03-29",112.029999,112.330002,111.519997,112.059998,1783800,110.382286
"2017-03-30",112,112.699997,111.57,112.669998,2029400,110.983131
"2017-03-31",112.620003,113.18,112.440002,112.470001,2507700,110.786148
"2017-04-03",112.699997,112.970001,111.360001,112.239998,3170100,110.559586
"2017-04-04",112.230003,112.849998,111.900002,112.089996,2169700,110.411827
"2017-04-05",112.25,113.18,111.900002,112.07,2486600,110.609215
"2017-04-06",112.07,112.610001,111.709999,112.43,2238500,110.964523
"2017-04-07",112.18,112.75,111.839996,112.239998,1995100,110.777008
"2017-04-10",112.290001,113.07,112.290001,112.32,1862800,110.855965
"2017-04-11",111.900002,112.57,111.470001,112.110001,2045800,110.648697
"2017-04-12",111.650002,112.300003,111.349998,111.470001,2651200,110.017036
"2017-04-13",111.230003,112.190002,111.010002,111.220001,2690300,109.770302
"2017-04-17",111.769997,112.739998,111.529999,112.669998,1731200,111.201408
"2017-04-18",112.489998,113.169998,112.099998,112.519997,2141000,111.053345
"2017-04-19",112.489998,113.160004,112.110001,112.290001,2242400,110.826355
"2017-04-20",112.900002,114.900002,112.669998,114.589996,3459600,113.096367
"2017-04-21",114.800003,115.610001,114.010002,114.269997,4067400,112.78054
"2017-04-24",115.800003,115.989998,115,115.699997,3207800,114.191895
"2017-04-25",116.349998,116.480003,115.889999,116.129997,2873700,114.616295
"2017-04-26",116.050003,116.559998,115.949997,116.169998,2202700,114.655777
"2017-04-27",116.510002,117.309998,116.120003,117.099998,3350800,115.573654
"2017-04-28",116.790001,117.370003,116.07,116.32,3536000,114.803818
"2017-05-01",116.540001,117.290001,116.220001,116.370003,3556600,114.853188
"2017-05-02",117.830002,119.709999,117.650002,118.120003,6802600,116.580368
"2017-05-03",118.169998,118.529999,116.550003,117.330002,3640900,115.800652
"2017-05-04",117.550003,118.080002,116.900002,117.919998,2560400,116.382965
"2017-05-05",118.269997,118.379997,117.199997,117.5,2335900,115.968437
"2017-05-08",117.709999,117.709999,116.389999,116.610001,2562400,115.09005
"2017-05-09",116.629997,116.910004,116.040001,116.410004,2350700,114.892647
"2017-05-10",116.110001,116.769997,116.010002,116.650002,1812500,115.129532
"2017-05-11",116.580002,116.879997,115.779999,116.529999,2239000,115.011101
"2017-05-12",116.330002,117.220001,116.150002,117.129997,3195200,115.603264
"2017-05-15",117.360001,118.559998,117.089996,118.209999,2998200,116.669189
"2017-05-16",118.260002,118.57,117.699997,118.489998,2375700,116.945541
"2017-05-17",117.290001,117.910004,116.650002,116.800003,4195000,115.277573
"2017-05-18",115.93,116.650002,115.550003,116.239998,5088400,114.724846
"2017-05-19",116.919998,117.889999,116.510002,117.580002,4360500,116.047394
"2017-05-22",117.800003,119.099998,117.580002,119,2578200,117.448891
"2017-05-23",119.040001,119.93,118.970001,119.599998,2857100,118.041069
"2017-05-24",119.599998,120.720001,119.529999,120.699997,2509000,119.126724
"2017-05-25",121.019997,122.480003,120.949997,121.919998,4689200,120.330826
"2017-05-26",121.910004,122.080002,121.32,121.629997,2141600,120.044601
"2017-05-30",121.290001,121.790001,121.029999,121.650002,3405500,120.064354
"2017-05-31",121.900002,122.980003,121.150002,122.879997,4708500,121.27832
"2017-06-01",122.800003,123.400002,122.110001,123.400002,3279000,121.791542
"2017-06-02",123.389999,125.300003,123.349998,125.199997,3731900,123.568077
"2017-06-05",125.540001,126.190002,125.25,125.900002,4617400,124.258949
"2017-06-06",125.540001,125.940002,124.980003,125.239998,2712100,123.607552
"2017-06-07",125.480003,125.879997,124.769997,125.190002,3219700,123.55822
"2017-06-08",125,125.400002,124.059998,124.760002,3332400,123.133812
"2017-06-09",124.919998,124.940002,121.709999,123.040001,3556700,121.436234
"2017-06-12",121.980003,122.089996,120.199997,120.760002,6574200,119.185928
"2017-06-13",121.239998,122.709999,121.089996,122.32,3938200,120.725616
"2017-06-14",122.849998,123.160004,121.760002,122.5,2940000,120.903259
"2017-06-15",121.07,121.629997,119.889999,121.419998,3492600,119.837341
"2017-06-16",121.489998,122.199997,120.720001,121.959999,3804900,120.3703
"2017-06-19",122.629997,123.120003,122.260002,123.089996,2547100,121.485573
"2017-06-20",122.889999,123.769997,122.669998,122.93,3015300,121.327667
"2017-06-21",123.540001,123.540001,122.440002,123.099998,2384100,121.495438
"2017-06-22",122.870003,123.519997,122.290001,123.300003,2160600,121.692841
"2017-06-23",123.68,125,123.120003,124.010002,3381500,122.393585
"2017-06-26",124.169998,124.580002,123.190002,123.519997,2376700,121.909973
"2017-06-27",123.489998,123.510002,122.739998,122.739998,2516400,121.140137
"2017-06-28",123.190002,124.870003,122.57,124.809998,2574900,123.183167
"2017-06-29",124.610001,124.68,121.199997,121.510002,4147400,119.926178
"2017-06-30",121.779999,122.419998,121.209999,121.449997,3574000,119.866959
"2017-07-03",122.25,122.309998,120.720001,120.779999,2314200,119.205688
"2017-07-05",121.139999,122.160004,121.120003,121.980003,3856500,120.609741
"2017-07-06",121.339996,121.68,120.650002,120.800003,2702600,119.442993
"2017-07-07",121.389999,122.720001,121.07,122.199997,2119000,120.827271
"2017-07-10",122.160004,123.190002,121.82,122.730003,2886900,121.351318
"2017-07-11",122.809998,124.709999,122.5,124.230003,3885700,122.834473
"2017-07-12",125,125.75,124.599998,125.279999,2770400,123.872681
"2017-07-13",125.620003,126.400002,125.370003,125.470001,3330900,124.060547
"2017-07-14",125.559998,127.529999,125.559998,127.010002,2690800,125.583244
"2017-07-17",127.260002,127.580002,126.540001,127.43,2291700,125.99852
"2017-07-18",127.110001,128.160004,127,127.730003,3732800,126.295143
"2017-07-19",127.730003,128.270004,127.559998,128.039993,2550400,126.601662
"2017-07-20",128.399994,128.839996,127.940002,128.470001,2350300,127.026833
"2017-07-21",128.529999,130.199997,128.320007,129.270004,4375500,127.817879
"2017-07-24",129.389999,129.899994,128.600006,129.520004,3065400,128.065018
"2017-07-25",130,130.179993,129.220001,129.979996,2476000,128.519882
"2017-07-26",129.919998,131.179993,129.759995,130.990005,3547800,129.518539
"2017-07-27",132,132.199997,126.550003,128.929993,4914500,127.481644
"2017-07-28",128.960007,129.990005,127.309998,127.910004,5257900,126.473129
"2017-07-31",128,128.449997,127.400002,127.800003,3347500,126.364357
"2017-08-01",128.660004,129.979996,128.5,129.490005,4010500,128.035385
"2017-08-02",129.740005,130.610001,129.179993,130.610001,3578600,129.142792
"2017-08-03",130.399994,130.570007,129.240005,129.889999,2568100,128.430893
"2017-08-04",130.220001,130.25,129.440002,129.820007,2208100,128.361679
"2017-08-07",129.990005,130.5,129.550003,130.380005,1585600,128.91539
"2017-08-08",130.130005,130.309998,129.300003,129.839996,2062800,128.381439
"2017-08-09",129.089996,130.029999,128.770004,129.720001,1789900,128.262787
"2017-08-10",129.169998,129.410004,127.589996,127.669998,2590400,126.235832
"2017-08-11",128.160004,129.419998,127.860001,128.550003,2484300,127.105942
"2017-08-14",129.229996,131.289993,129,131.089996,2793300,129.617401
"2017-08-15",131.419998,131.990005,130.949997,131.580002,2155600,130.101883
"2017-08-16",132.169998,132.630005,131.809998,132.369995,2000700,130.883026
"2017-08-17",132.160004,132.5,130.820007,130.880005,2673000,129.40979
"2017-08-18",130.559998,131.970001,130.360001,131.139999,3167300,129.66684
"2017-08-21",131.350006,132.089996,131.130005,131.940002,1807600,130.45784
"2017-08-22",132.509995,134.240005,132.279999,133.800003,2180100,132.296951
"2017-08-23",133.179993,133.479996,132.669998,133.070007,2006400,131.57515
"2017-08-24",133.229996,133.460007,131.979996,132.960007,2046600,131.466415
"2017-08-25",133.300003,133.600006,132.559998,132.75,2215500,131.258774
"2017-08-28",133.149994,134,132.710007,133.850006,2154700,132.34639
"2017-08-29",133.100006,134.210007,132.740005,133.839996,2122000,132.336517
"2017-08-30",133.929993,134.240005,133.479996,133.800003,3224500,132.296951
"2017-08-31",134.199997,134.5,133.279999,133.300003,4374700,131.802597
"2017-09-01",133.839996,133.899994,133.139999,133.240005,2446600,131.743256
"2017-09-05",132.839996,132.929993,131.679993,132.660004,2726500,131.169769
"2017-09-06",132.990005,133.660004,132.589996,132.889999,3652100,131.397186
"2017-09-07",136.080002,138.639999,135.649994,136.529999,7269000,134.996292
"2017-09-08",136.220001,137.740005,136.059998,137.220001,4451300,135.678558
"2017-09-11",139.360001,141.990005,139.179993,141.990005,5457600,140.394943
"2017-09-12",142.660004,143.520004,141.809998,142.419998,3775000,140.820129
"2017-09-13",142.020004,142.130005,139.539993,140.100006,3613800,138.526184
"2017-09-14",139.5,141.800003,139.369995,141.470001,4179400,139.880798
"2017-09-15",142.320007,142.690002,139.809998,141.580002,6152500,139.989548
"2017-09-18",141.660004,141.690002,140.509995,141.399994,2843500,139.811584
"2017-09-19",141.929993,143.589996,141.869995,142.490005,4179000,140.889374
"2017-09-20",142.25,143.070007,141.419998,142.240005,2749700,140.642151
"2017-09-21",141.690002,142.179993,141.190002,141.720001,2835300,140.127975
"2017-09-22",141.5,142.399994,141.5,141.889999,1860400,140.296082
"2017-09-25",142.070007,142.100006,138.440002,138.570007,5541200,137.013367
"2017-09-26",139.020004,139.380005,137.75,138.369995,3162600,136.815628
"2017-09-27",138.800003,140.179993,138.550003,139.669998,3716800,138.100998
"2017-09-28",139.440002,140.210007,138.839996,140.199997,2732000,138.625061
"2017-09-29",140.830002,141.740005,140.419998,141.199997,2603200,139.613815
"2017-10-02",141.899994,142.929993,141.470001,141.820007,2300700,140.226883
"2017-10-03",141.990005,143.179993,141.699997,143.020004,2514500,141.413391
"2017-10-04",142.729996,143,141.320007,142.089996,3245700,140.493835
"2017-10-05",142.559998,143.779999,142.429993,143.75,2723000,142.355591
"2017-10-06",143.5,143.779999,142.770004,143.520004,3067400,142.127823
"2017-10-09",143.479996,145.179993,142.899994,144.550003,2557700,143.147842
"2017-10-10",144.779999,146.369995,144.779999,145.649994,2593400,144.237152
"2017-10-11",145.600006,147.119995,145.600006,146.850006,3341900,145.425522
"2017-10-12",146.830002,148.160004,146.440002,146.740005,3226200,145.316589
"2017-10-13",147.509995,148.449997,147.289993,147.339996,2337300,145.910767
"2017-10-16",148.039993,148.039993,145.160004,146.220001,2590100,144.80162
"2017-10-17",146.330002,146.460007,145.529999,145.929993,3002400,144.51445
"2017-10-18",145.830002,146.770004,145.600006,146.190002,2525900,144.771927
"2017-10-19",145.389999,146.119995,144.660004,144.979996,4169900,143.573639
"2017-10-20",145.630005,145.729996,144.570007,145.380005,3547300,143.969788
"2017-10-23",146,146.5,145.300003,145.559998,2514500,144.148041
"2017-10-24",146.190002,146.490005,145.350006,145.800003,2918400,144.385712
"2017-10-25",146.5,146.979996,145.210007,146.240005,3439700,144.821442
"2017-10-26",147,147.369995,146.350006,146.589996,2574900,145.168045
"2017-10-27",146.830002,148.520004,146.059998,148.520004,3491900,147.079346
"2017-10-30",151.300003,151.479996,148.580002,148.949997,6555700,147.505157
"2017-10-31",150.630005,152,146.149994,148.770004,7613700,147.326889
"2017-11-01",149.949997,151.490005,148.779999,148.889999,4531700,147.44574
"2017-11-02",148.330002,149.210007,147.470001,148.25,3883600,146.811951
"2017-11-03",148.410004,149.360001,147.710007,149.289993,2338700,147.841858
"2017-11-06",149.210007,150.460007,148.960007,150.089996,3142900,148.634064
"2017-11-07",150.309998,150.479996,148.919998,149.970001,2683400,148.515259
"2017-11-08",149.470001,150.240005,148.199997,149.970001,3786800,148.515259
"2017-11-09",149.270004,149.869995,147.589996,149.289993,2716400,147.841858
"2017-11-10",149,149.759995,148.710007,149.539993,1795900,148.089432
"2017-11-13",148.759995,150.199997,148.740005,149.690002,1750500,148.237991
"2017-11-14",149.279999,150.490005,149.050003,149.949997,3062300,148.495438
"2017-11-15",149.369995,149.509995,148.100006,148.330002,3058100,146.891159
"2017-11-16",149,150.539993,148.600006,150.330002,2715400,148.87175
"2017-11-17",149.330002,149.520004,148.279999,149.020004,3186400,147.574493
"2017-11-20",149.360001,150.289993,149.229996,149.559998,2048700,148.109222
"2017-11-21",149.970001,152.630005,149.929993,152.509995,3999000,151.030624
"2017-11-22",152.410004,152.550003,150.949997,151.25,2658600,149.782837
"2017-11-24",151.399994,153,151.199997,152.740005,1577500,151.258377
"2017-11-27",153.070007,153.940002,152.720001,152.970001,3260200,151.48616
"2017-11-28",153.509995,154.649994,153.360001,154.190002,3874500,152.694305
"2017-11-29",154.350006,154.470001,145.279999,148.350006,7217000,146.910965
"2017-11-30",149.320007,151.169998,148.210007,150.470001,6943700,149.010406
"2017-12-01",150.399994,150.990005,147.350006,149.690002,3933000,148.237991
"2017-12-04",149.919998,150.589996,143.380005,143.429993,7490100,142.038681
"2017-12-05",143.699997,146.320007,140.610001,145.130005,6807100,143.722198
"2017-12-06",145.070007,148.070007,144.619995,147.419998,3752000,145.990005
"2017-12-07",147.509995,150.410004,147.509995,149.449997,3417900,148.00029
"2017-12-08",150.419998,150.440002,149.169998,149.889999,2521500,148.43602
"2017-12-11",150.220001,151.25,150.100006,150.880005,3394800,149.416428
"2017-12-12",150.830002,153.729996,150.610001,152.5,3360300,151.020721
"2017-12-13",152.5,153.440002,151.660004,151.690002,3618700,150.218582
"2017-12-14",151.919998,153.550003,151.779999,151.929993,3016700,150.456238
"2017-12-15",152.649994,153.619995,150.860001,153.399994,5067300,151.911987
"2017-12-18",154.139999,154.649994,153.059998,153.119995,3531500,151.634705
"2017-12-19",152.960007,153.160004,151.429993,151.679993,2712700,150.208679
"2017-12-20",152.509995,152.729996,151.039993,151.449997,1992500,149.980927
"2017-12-21",151.449997,152.229996,150.429993,150.529999,2789000,149.069809
"2017-12-22",150.940002,151.520004,150.309998,150.850006,1892300,149.386703
"2017-12-26",150.580002,151.339996,149.889999,151.279999,1200700,149.812546
"2017-12-27",151.559998,151.779999,151.100006,151.399994,1730200,149.931381
"2017-12-28",151.860001,152.619995,151.199997,151.770004,1570600,150.297806
"2017-12-29",152.210007,152.899994,151.360001,151.360001,2258800,149.891785
"2018-01-02",152.009995,153.410004,151.119995,151.910004,3168900,150.436478
"2018-01-03",152.289993,153.979996,152.160004,153.820007,3732400,152.327927
"2018-01-04",154.539993,157.399994,154.320007,155.809998,3247200,154.298615
"2018-01-05",156.199997,159.039993,156.190002,159.039993,2747700,157.497269
"2018-01-08",158.580002,160.479996,158.080002,159.270004,3143100,157.973389
"2018-01-09",159.649994,160.110001,158.539993,159.5,2573900,158.201492
"2018-01-10",159.229996,159.970001,157.570007,159.860001,2416900,158.558578
