"","VNO.Open","VNO.High","VNO.Low","VNO.Close","VNO.Volume","VNO.Adjusted"
"2014-05-12",77.301781,77.565155,77.162773,77.521263,767000,64.622337
"2014-05-13",77.550522,78.02607,76.723808,76.98719,1140700,64.177124
"2014-05-14",77.016449,77.565155,76.65065,77.360306,949500,64.488159
"2014-05-15",77.111557,77.389572,76.533592,77.199356,827600,64.353981
"2014-05-16",77.082298,77.455414,76.6287,77.433472,1093500,64.549156
"2014-05-19",77.243248,77.243248,76.540909,77.10424,847700,64.274696
"2014-05-20",77.10424,77.396889,76.511642,76.921341,560700,64.122231
"2014-05-21",77.089615,77.48468,76.431168,76.716492,624000,63.951466
"2014-05-22",76.833549,77.074982,76.29216,76.343369,907200,63.64043
"2014-05-23",76.60675,77.228615,76.570168,77.053032,697700,64.23201
"2014-05-27",77.184723,77.945595,77.038399,77.945595,818800,64.976074
"2014-05-28",77.784637,77.967545,76.818916,77.674896,1077400,64.750397
"2014-05-29",77.623688,77.923645,77.272514,77.879753,500700,64.921181
"2014-05-30",77.82122,78.567459,77.82122,78.34066,1346800,65.305389
"2014-06-02",78.494301,78.962532,78.34066,78.662567,904600,65.57373
"2014-06-03",78.501617,78.647942,78.091919,78.150444,993300,65.146812
"2014-06-04",77.923645,78.369926,77.762695,78.216286,803400,65.201706
"2014-06-05",78.333344,79.57708,78.077286,79.518555,1123400,66.287292
"2014-06-06",79.75267,79.75267,78.852791,78.969849,1054500,65.829887
"2014-06-09",78.860107,79.255173,77.828537,77.879753,1382800,64.921181
"2014-06-10",77.84317,78.172394,77.045715,77.265198,1347900,64.408867
"2014-06-11",77.228615,77.543213,76.833549,77.074982,798300,64.25029
"2014-06-12",76.950607,77.140823,76.31411,76.482376,1013500,63.75629
"2014-06-13",76.643333,76.709175,76.101944,76.45311,1214600,63.731892
"2014-06-16",76.467743,76.906708,76.167786,76.27021,1062800,63.579445
"2014-06-17",76.153152,76.665276,75.91172,76.540909,1292600,63.805099
"2014-06-18",76.518959,77.001816,76.101944,76.833549,1783500,64.049049
"2014-06-19",76.928658,77.806587,76.701859,77.806587,1417300,64.860184
"2014-06-20",77.601738,78.033386,77.111557,77.982178,1394200,65.006546
"2014-06-23",77.938278,78.230919,77.660263,77.799271,861600,64.85408
"2014-06-24",77.704163,78.033386,77.46273,77.696846,657900,64.7687
"2014-06-25",77.66758,77.857803,77.48468,77.791954,895300,64.847992
"2014-06-26",77.791954,77.872437,77.155457,77.455414,883300,64.567444
"2014-06-27",77.50663,78.633308,77.48468,78.5382,1586500,65.470062
"2014-06-30",78.38456,78.574776,77.360306,78.084602,1205900,65.091927
"2014-07-01",77.938278,79.833145,77.331039,78.069969,1082800,65.079735
"2014-07-02",77.974861,78.17971,77.426155,78.128494,713100,65.128532
"2014-07-03",77.879753,77.894379,76.957924,77.513947,817100,64.616249
"2014-07-07",77.543213,78.033386,77.243248,77.48468,827500,64.591843
"2014-07-08",77.565155,77.813904,77.228615,77.718796,961300,64.787018
"2014-07-09",77.850487,77.967545,77.199356,77.82122,620300,64.872383
"2014-07-10",77.455414,77.989494,77.206673,77.594421,779400,64.683311
"2014-07-11",77.682213,78.165077,77.477364,77.960228,797900,64.988243
"2014-07-14",78.187027,78.421143,77.806587,78.267502,725000,65.2444
"2014-07-15",78.128494,78.465034,77.850487,78.282135,602400,65.256599
"2014-07-16",78.413826,78.786942,78.033386,78.662567,753200,65.57373
"2014-07-17",78.245552,78.494301,77.513947,77.52858,1072700,64.628433
"2014-07-18",77.755379,78.633308,77.433472,78.633308,973500,65.549332
"2014-07-21",78.530884,78.560143,78.040703,78.252869,484600,65.232201
"2014-07-22",78.735733,79.160065,78.5382,78.977165,659000,65.836006
"2014-07-23",78.889366,79.233223,78.706467,79.174698,515900,66.000641
"2014-07-24",79.203964,79.525871,78.823524,79.452705,1360900,66.232407
"2014-07-25",79.050323,79.24054,78.347977,78.530884,870100,65.463966
"2014-07-28",78.34066,78.838158,78.34066,78.516251,1070100,65.451767
"2014-07-29",78.494301,78.6772,77.989494,78.157761,1138200,65.152931
"2014-07-30",78.304085,78.808891,77.960228,78.377243,1224200,65.335884
"2014-07-31",77.828537,78.326027,77.50663,77.565155,1221500,64.65892
"2014-08-01",77.557838,78.099236,76.877449,76.914024,1281200,64.116142
"2014-08-04",76.950607,77.696846,76.533592,77.418839,1176800,64.536972
"2014-08-05",76.767708,77.587105,76.438477,76.914024,1248800,64.116142
"2014-08-06",76.840866,77.265198,76.592117,76.657967,998700,63.902683
"2014-08-07",76.306793,76.972557,75.940987,76.138519,765700,64.079895
"2014-08-08",76.387268,76.643333,75.794662,76.621384,844300,64.486282
"2014-08-11",76.840866,77.52858,76.643333,76.972557,862400,64.78183
"2014-08-12",77.045715,77.345673,76.796967,77.038399,935200,64.83725
"2014-08-13",77.309097,78.20166,77.089615,77.996803,1017600,65.643852
"2014-08-14",78.216286,78.333344,77.491997,77.631004,892900,65.335991
"2014-08-15",77.835854,78.099236,76.943291,77.221298,2733500,64.991196
"2014-08-18",77.66758,77.799271,77.250565,77.777321,1602600,65.459145
"2014-08-19",77.909012,78.143127,77.440781,77.86512,1142900,65.533051
"2014-08-20",77.638321,78.486984,77.199356,78.260185,842100,65.865547
"2014-08-21",78.296768,78.560143,77.960228,78.011436,969500,65.656181
"2014-08-22",77.916328,78.084602,77.038399,77.213989,853900,64.985016
"2014-08-25",77.623688,77.623688,76.643333,76.884758,800800,64.707947
"2014-08-26",77.016449,77.352989,76.709175,76.826233,744000,64.658684
"2014-08-27",76.906708,77.206673,76.8116,77.082298,741400,64.874184
"2014-08-28",76.921341,77.331039,76.767708,77.12619,698000,64.911125
"2014-08-29",77.367622,77.477364,77.031082,77.455414,930200,65.18821
"2014-09-02",77.550522,78.018753,77.345673,78.00412,1427400,65.650017
"2014-09-03",78.011436,78.582092,77.879753,78.355293,1226900,65.94558
"2014-09-04",78.267502,78.860107,77.901695,78.187027,1335000,65.803947
"2014-09-05",78.069969,78.955215,77.850487,78.852791,943500,66.364273
"2014-09-08",78.852791,79.086906,78.596725,78.845474,717700,66.358131
"2014-09-09",78.684517,78.852791,77.996803,78.187027,724300,65.803947
"2014-09-10",77.989494,78.040703,76.98719,77.10424,880700,64.892654
"2014-09-11",77.038399,77.433472,76.687225,77.272514,801800,65.034264
"2014-09-12",76.979874,76.979874,74.602142,75.158165,1509300,63.254803
"2014-09-15",75.063057,75.604446,74.587509,74.894783,912700,63.033123
"2014-09-16",74.909416,75.831245,74.733833,75.582497,860000,63.611946
"2014-09-17",75.794662,76.47506,75.363014,75.721504,1058300,63.72892
"2014-09-18",75.992195,76.226311,75.07769,75.114265,1544100,63.217857
"2014-09-19",75.443489,75.692238,74.302185,74.748466,2085500,62.91
"2014-09-22",74.7192,74.828941,73.994904,74.016853,1078500,62.29425
"2014-09-23",74.009537,74.316818,73.307198,73.387672,1185700,61.764713
"2014-09-24",73.248665,74.397293,72.977974,73.182823,1251500,61.592308
"2014-09-25",73.16819,73.643738,72.802383,72.992599,1189400,61.43222
"2014-09-26",72.977974,73.84127,72.619484,73.716896,739600,62.041794
"2014-09-29",73.512047,73.570572,72.882858,73.490097,852200,61.850918
"2014-09-30",73.599838,73.855904,72.948708,73.131607,976100,61.549202
"2014-10-01",72.999916,73.636421,72.612167,72.992599,1122400,61.43222
"2014-10-02",72.992599,73.343773,72.370735,72.860916,948900,61.321377
"2014-10-03",73.095032,73.270615,72.663376,73.029182,853100,61.463001
"2014-10-06",73.175507,73.533997,72.729225,72.904808,807700,61.358322
"2014-10-07",72.721909,72.875549,71.939087,71.961037,1369400,60.56403
"2014-10-08",71.95372,73.68763,71.895187,73.453514,1802400,61.820118
"2014-10-09",73.50473,74.814308,73.226715,74.368027,2284900,62.589806
"2014-10-10",74.558243,76.11657,74.075386,74.997208,3393400,63.119335
"2014-10-13",74.982582,75.772713,74.624092,74.660667,889100,62.836094
"2014-10-14",74.887466,76.679909,74.660667,76.145836,1016500,64.086052
"2014-10-15",75.897087,76.497009,74.924049,75.589813,2242800,63.618099
"2014-10-16",74.755783,76.211685,74.704567,75.919037,1097700,63.895161
"2014-10-17",76.555534,76.775017,75.670288,76.577484,1385100,64.449326
"2014-10-20",76.350685,77.550522,76.218994,77.535896,913000,65.255951
"2014-10-21",77.828537,78.311401,77.199356,78.282135,886900,65.88401
"2014-10-22",78.311401,78.640625,77.952911,78.238235,1160300,65.847054
"2014-10-23",78.640625,79.006424,77.784637,78.691833,1459900,66.228806
"2014-10-24",78.801575,79.05764,77.916328,78.589409,782400,66.142609
"2014-10-27",78.618675,79.138115,78.267502,79.07959,901800,66.555153
"2014-10-28",79.321022,79.321022,78.406509,78.794258,1010500,66.31501
"2014-10-29",78.647942,78.977165,77.652954,78.099236,1494400,65.730072
"2014-10-30",77.894379,78.772308,68.105453,78.7211,1533300,66.253441
"2014-10-31",79.357597,80.213585,78.7211,80.096527,1887200,67.411034
"2014-11-03",79.994095,81.215889,79.877045,81.076881,1612800,68.236145
"2014-11-04",80.711075,81.552422,80.29406,81.32563,1561500,68.445473
"2014-11-05",81.428055,81.962128,80.872032,81.793854,1671400,68.839546
"2014-11-06",81.274414,81.274414,80.381851,80.572067,2039500,68.421921
"2014-11-07",80.60865,80.674492,79.708771,79.767303,1279400,67.73851
"2014-11-10",79.606346,80.140419,79.584396,79.89167,1165500,67.844131
"2014-11-11",80.162369,80.27211,79.321022,79.460022,740400,67.477577
"2014-11-12",79.386864,79.467339,78.435776,78.662567,845300,66.800377
"2014-11-13",78.925949,79.445389,78.604042,79.123482,790600,67.191788
"2014-11-14",79.174698,79.738037,78.450401,78.706467,838000,66.837646
"2014-11-17",78.735733,79.357597,78.516251,79.050323,1131900,67.129669
"2014-11-18",79.006424,80.037994,78.786942,79.89167,1025100,67.844131
"2014-11-19",79.642929,80.389168,79.306389,79.730721,1316200,67.707451
"2014-11-20",79.664871,79.95752,79.335648,79.803879,1435400,67.769585
"2014-11-21",80.279427,80.96714,79.716087,80.915924,1713200,68.713928
"2014-11-24",81.208572,81.493896,80.762291,81.120773,1342100,68.887878
"2014-11-25",81.252464,81.384155,80.886658,81.018349,1588800,68.800911
"2014-11-26",81.113457,81.523163,80.879349,81.245148,896400,68.993477
"2014-11-28",81.113457,82.305984,81.113457,81.618271,696800,69.310349
"2014-12-01",81.471947,82.488884,81.142723,82.020653,1366600,69.652054
"2014-12-02",81.991394,82.5401,81.48658,82.525467,1099900,70.08075
"2014-12-03",82.379143,82.459618,81.530479,82.064552,1130700,69.689331
"2014-12-04",81.984077,82.766899,81.706062,82.562042,976100,70.111816
"2014-12-05",82.262085,82.664467,81.713379,82.562042,971600,70.111816
"2014-12-08",82.759583,83.447289,82.547417,82.810791,832700,70.323051
"2014-12-09",82.123077,84.06916,82.042603,83.578979,1308800,70.975388
"2014-12-10",83.520454,83.791145,82.971748,83.315605,945900,70.75174
"2014-12-11",83.637512,84.025261,83.103439,83.227806,932500,70.677177
"2014-12-12",83.001007,83.783829,82.766899,82.847374,1079100,70.354126
"2014-12-15",83.125381,83.271706,81.552422,82.101135,1141300,69.720406
"2014-12-16",82.057236,82.715683,81.501213,81.793854,1386500,69.459465
"2014-12-17",81.654854,83.900887,81.654854,83.761887,1192800,71.13073
"2014-12-18",84.156952,85.32753,83.805779,85.298264,1159000,72.435417
"2014-12-19",85.82502,85.868919,84.56665,84.837349,2109700,72.044006
"2014-12-22",85.144623,86.359093,84.939774,86.285934,1007600,73.274132
"2014-12-23",86.622475,86.85659,85.942078,86.659058,916300,73.590988
"2014-12-24",86.893166,87.090706,85.993294,85.993294,635800,73.025635
"2014-12-26",86.044502,86.87854,85.832336,86.542,745000,73.491592
"2014-12-29",86.4981,87.258972,86.366409,87.134598,957000,73.994827
"2014-12-30",87.083389,87.778412,86.673683,87.258972,845900,74.100449
"2014-12-31",87.288239,87.961319,85.964027,86.117661,1316100,73.131241
"2015-01-02",86.593208,87.41993,86.110344,87.33213,800900,74.162575
"2015-01-05",86.87854,87.866211,86.783424,87.55162,997000,74.348984
"2015-01-06",87.683304,88.634399,87.573563,88.261276,1614000,74.951607
"2015-01-07",88.868515,90.236618,88.04911,90.126877,1268700,76.535881
"2015-01-08",90.324417,90.843857,89.658653,90.434158,877800,76.796822
"2015-01-09",90.434158,91.077972,89.900078,90.426842,896300,76.790627
"2015-01-12",90.565842,91.224289,90.514633,91.01944,842700,77.293831
"2015-01-13",91.392563,91.853477,90.317101,90.829224,957100,77.132317
"2015-01-14",90.47805,91.399879,90.002502,91.21698,1257400,77.461578
"2015-01-15",91.55352,92.636299,91.136497,92.182701,2006000,78.281685
"2015-01-16",93.330635,93.556992,91.188362,92.376717,1769800,78.446442
"2015-01-20",92.86985,93.371056,91.180275,91.624901,1363600,77.808014
"2015-01-21",90.873077,91.527893,89.943413,90.873077,1083600,77.16954
"2015-01-22",90.953918,92.805176,90.953918,92.708168,1015500,78.727898
"2015-01-23",92.845596,92.902184,92.126114,92.40097,717700,78.467033
"2015-01-26",92.287796,92.772835,91.85125,92.764755,806100,78.775963
"2015-01-27",92.271622,92.886017,91.988686,92.376717,780000,78.446442
"2015-01-28",92.554565,92.958771,91.406631,91.414711,1106000,77.629501
"2015-01-29",90.913498,91.220695,90.282944,90.978172,891500,77.794922
"2015-01-30",90.533546,91.139854,89.22393,89.280518,1582700,76.343285
"2015-02-02",89.329025,89.935326,88.011314,89.773643,1231000,76.764946
"2015-02-03",89.555374,90.565887,88.97332,90.549721,924500,77.428574
"2015-02-04",90.501213,90.622475,89.620049,90.202103,769400,77.131325
"2015-02-05",90.5093,92.223122,90.137428,92.134193,1077000,78.783447
"2015-02-06",91.705742,91.738075,90.452705,91.059013,2149900,77.864052
"2015-02-09",90.889252,91.608734,90.76799,90.81649,994900,77.65667
"2015-02-10",90.937752,91.754242,90.541634,91.358124,1438600,78.119835
"2015-02-11",91.827003,92.012932,90.404205,91.091347,673600,77.891724
"2015-02-12",91.188362,92.118027,90.670975,91.915924,646800,78.596794
"2015-02-13",91.818916,92.037186,90.856911,91.317703,688600,78.085258
"2015-02-17",91.236862,92.093773,90.881165,91.253029,940900,78.029968
"2015-02-18",91.28537,92.279709,90.590134,92.126114,809200,78.776535
"2015-02-19",91.754242,91.778496,89.4907,89.943413,1142100,76.910118
"2015-02-20",89.668556,91.107521,89.474533,90.937752,1248100,77.760376
"2015-02-23",91.28537,91.58448,90.485046,91.479385,671400,78.223511
"2015-02-24",91.083267,91.58448,89.256264,89.773643,1029500,76.764946
"2015-02-25",89.733223,90.5578,89.102669,89.288605,1120900,76.350197
"2015-02-26",89.102669,89.240097,88.261925,88.423607,799400,75.610573
"2015-02-27",88.577202,89.377525,88.043655,88.957153,1035900,76.066772
"2015-03-02",89.191589,90.396118,88.932899,89.717056,698600,76.716553
"2015-03-03",89.498787,90.024254,88.66613,89.458366,711200,76.495369
"2015-03-04",89.296684,89.434113,87.679871,87.857719,989800,75.126656
"2015-03-05",88.40744,89.094582,88.067909,88.253838,1271800,75.465378
"2015-03-06",86.879547,86.879547,84.502831,84.616005,1604700,72.354691
"2015-03-09",85.18998,85.763947,84.801941,85.117218,1077400,72.783272
"2015-03-10",85.036377,85.424416,84.430069,84.446243,1198900,72.209518
"2015-03-11",84.236053,85.02021,84.1633,84.543251,1152000,72.292465
"2015-03-12",84.955536,86.103477,84.907036,85.885208,1123400,73.439987
"2015-03-13",85.901375,85.974129,84.995956,85.497169,1000100,73.108162
"2015-03-16",85.763947,86.653191,85.424416,86.224739,1029600,73.730309
"2015-03-17",86.00647,86.677444,85.731606,86.410667,933100,73.88929
"2015-03-18",86.289413,88.512527,85.844788,88.027489,827500,75.271812
"2015-03-19",87.696037,88.658043,87.356506,88.15683,941400,75.382423
"2015-03-20",88.391266,91.875504,87.89814,91.705742,2081800,78.417091
"2015-03-23",91.63298,92.174614,91.02668,91.576393,1419800,78.306473
"2015-03-24",91.269203,91.495552,90.76799,90.913498,1039600,77.739609
"2015-03-25",91.059013,91.398544,89.126923,89.215843,994400,76.287964
"2015-03-26",88.92482,89.523041,88.358932,89.143089,995100,76.225761
"2015-03-27",89.046082,89.757477,88.835892,89.684723,1108700,76.688911
"2015-03-30",90.072754,91.050926,89.337105,90.824577,890300,77.663597
"2015-03-31",90.598221,91.050926,90.137428,90.541634,2095100,77.421661
"2015-04-01",90.501213,90.501213,88.827812,89.167343,1280500,76.246529
"2015-04-02",88.932899,90.501213,88.835892,89.902992,581600,76.875565
"2015-04-06",90.008087,91.447052,89.951492,91.042847,761600,77.850243
"2015-04-07",90.970085,90.970085,89.021828,89.021828,884900,76.12207
"2015-04-08",89.013741,89.514954,88.552948,88.71463,754500,75.859383
"2015-04-09",88.62571,88.658043,86.224739,86.61277,1502900,74.062111
"2015-04-10",87.13015,87.873886,86.540016,86.839127,944500,74.255653
"2015-04-13",86.903801,87.025063,86.628944,86.693611,863500,74.131241
"2015-04-14",86.709785,88.067909,86.669365,87.558609,867800,74.870888
"2015-04-15",87.485855,87.906227,86.847214,86.895714,717000,74.304047
"2015-04-16",86.588524,87.607117,86.26516,87.025063,481300,74.414658
"2015-04-17",86.750198,87.437347,85.933708,86.491508,605800,73.958427
"2015-04-20",86.61277,87.097816,86.103477,86.329834,454200,73.820183
"2015-04-21",86.523849,87.194824,86.30558,86.499596,590600,73.965332
"2015-04-22",86.483429,87.154404,86.087311,86.596603,450100,74.048264
"2015-04-23",86.540016,86.806793,86.022636,86.451088,559000,73.923859
"2015-04-24",86.515762,87.477768,86.346001,86.87146,556000,74.283295
"2015-04-27",87.113983,87.566696,86.717865,87.016975,443700,74.407753
"2015-04-28",86.709785,87.154404,86.04689,86.86338,562500,74.276398
"2015-04-29",86.168152,86.362167,85.028297,85.149559,767800,72.810913
"2015-04-30",84.753433,84.882782,83.160873,83.662086,954200,71.538994
"2015-05-01",84.236053,85.117218,83.977364,84.478577,1025700,72.237167
"2015-05-04",84.680679,85.286987,84.349236,84.551331,710600,72.299385
"2015-05-05",81.164108,83.12854,79.628136,81.430878,1473200,69.631104
"2015-05-06",81.422798,81.608734,80.371864,80.953918,737400,69.223228
"2015-05-07",81.244949,82.635406,80.953918,82.037186,899600,70.149551
"2015-05-08",82.603073,83.977364,82.603073,83.17704,758200,71.67466
"2015-05-11",82.845596,83.241714,81.261116,81.54406,616500,70.267494
"2015-05-12",81.002426,82.10186,80.549721,81.608734,620800,70.323227
"2015-05-13",81.915924,82.635406,80.590134,80.808411,781200,69.633568
"2015-05-14",81.244949,82.457558,81.131767,82.36055,621800,70.971069
"2015-05-15",82.65966,83.492317,82.312042,83.039612,869600,71.556229
"2015-05-18",82.780922,83.055779,81.980598,82.312042,767800,70.929276
"2015-05-19",82.10186,82.764755,81.778496,82.514145,883200,71.103432
"2015-05-20",82.514145,83.532738,82.336296,82.91835,840100,71.451736
"2015-05-21",82.966858,83.241714,82.425224,82.65966,875300,71.228806
"2015-05-22",82.409058,83.419563,82.109947,82.667747,500900,71.235779
"2015-05-26",82.562653,82.65966,81.568314,81.746162,692900,70.441658
"2015-05-27",82.077606,82.554565,81.810829,82.392883,654700,70.99894
"2015-05-28",82.603073,82.797089,81.576393,81.964432,574800,70.629738
"2015-05-29",81.964432,82.336296,80.501213,80.751816,2181900,69.584801
"2015-06-01",80.840744,82.045273,80.606308,81.689575,848900,70.392891
"2015-06-02",81.414711,81.455132,80.436539,81.018593,881700,69.81469
"2015-06-03",81.018593,81.309624,79.911072,80.331444,938200,69.222565
"2015-06-04",80.331444,80.77607,79.725143,80.436539,938300,69.313133
"2015-06-05",79.830231,80.169769,79.005661,79.377525,1312800,68.400558
"2015-06-08",79.199677,79.571541,78.908653,79.054161,713300,68.121918
"2015-06-09",78.981407,79.280518,78.520615,78.658043,621900,67.780586
"2015-06-10",78.803558,80.420372,78.40744,79.426033,962100,68.442375
"2015-06-11",79.717056,79.959579,79.393692,79.514954,744400,68.51899
"2015-06-12",79.369446,79.652382,78.900566,79.248184,696600,68.289093
"2015-06-15",79.062248,79.506874,78.779305,79.005661,1276900,68.080124
"2015-06-16",79.054161,79.789818,78.860146,79.595795,639500,68.588654
"2015-06-17",79.587715,80.476959,78.92482,80.274857,683900,69.173805
"2015-06-18",80.428459,82.118027,80.161682,81.883591,1237400,70.560089
"2015-06-19",81.406631,81.754242,80.654808,80.921585,1544700,69.731102
"2015-06-22",81.07518,81.54406,80.315277,80.444626,1459400,69.320091
"2015-06-23",80.331444,81.576393,79.717056,79.838318,1073300,68.797623
"2015-06-24",79.975746,80.121262,78.601456,78.601456,1472600,67.731819
"2015-06-25",78.698463,78.706551,77.655617,77.655617,1434300,66.916786
"2015-06-26",77.752625,78.45594,77.324173,78.164917,1502800,67.355652
"2015-06-29",78.084076,78.447861,76.653191,76.709785,1104300,66.101746
"2015-06-30",77.922394,77.922394,76.434921,76.742119,1162600,66.129601
"2015-07-01",75.941795,77.946648,75.521423,77.946648,1128800,67.167564
"2015-07-02",78.334679,79.037994,77.558609,77.825386,856100,67.063072
"2015-07-06",77.445435,78.496361,77.445435,78.011314,897000,67.223282
"2015-07-07",78.512527,79.48262,78.358932,79.207764,1163000,68.254288
"2015-07-08",78.779305,79.53112,78.504448,78.62571,511400,67.752716
"2015-07-09",78.96524,79.547295,78.124496,78.310425,654100,67.481026
"2015-07-10",78.795471,79.312851,78.326599,78.520615,882400,67.662148
"2015-07-13",78.472107,79.506874,77.833466,78.286179,981900,67.460152
"2015-07-14",78.423607,78.746971,77.84964,78.447861,595800,67.599464
"2015-07-15",78.302345,78.803558,78.035568,78.617622,583900,67.745758
"2015-07-16",78.932899,80,78.787392,79.409866,635800,68.428452
"2015-07-17",79.329025,79.450279,78.504448,78.66613,1437200,67.787529
"2015-07-20",78.593369,78.649963,78.019402,78.245758,1027500,67.425308
"2015-07-21",78.310425,78.787392,77.962814,77.987068,1144400,67.202393
"2015-07-22",78.059822,78.658043,77.914307,78.36702,1343100,67.529808
"2015-07-23",78.229591,78.253838,76.91188,77.518188,884400,66.798355
"2015-07-24",77.38076,77.954727,77.138237,77.631363,736300,66.895882
"2015-07-27",77.534355,78.391266,77.469688,77.857719,975000,67.090912
"2015-07-28",77.793045,78.140663,77.38076,77.825386,616300,67.063072
"2015-07-29",77.784966,78.66613,77.12207,78.45594,857400,67.606422
"2015-07-30",78.41552,78.536781,77.712204,77.954727,562300,67.174515
"2015-07-31",78.940987,79.320938,78.544868,78.860146,1341200,67.954735
"2015-08-03",78.884399,79.329025,78.41552,79.126923,635500,68.184616
"2015-08-04",78.900566,79.18351,77.388847,78.164917,967000,67.355652
"2015-08-05",78.472107,78.496361,77.13015,77.316086,993300,66.624199
"2015-08-06",77.316086,77.445435,75.869041,76.936134,1068600,66.296799
"2015-08-07",76.580437,77.687958,75.755859,76.903801,892900,66.816055
"2015-08-10",77.405014,77.744545,77.000809,77.469688,938300,67.307732
"2015-08-11",77.38076,78.464027,76.976555,78.051735,908700,67.813416
"2015-08-12",77.655617,78.350845,77.413094,78.334679,701700,68.05925
"2015-08-13",78.075989,78.884399,77.421181,78.45594,910100,68.164589
"2015-08-14",78.294258,78.447861,77.679871,78.358932,759200,68.080299
"2015-08-17",78.334679,79.110748,77.679871,78.36702,804100,68.087364
"2015-08-18",78.221504,78.641876,77.84964,78.15683,741200,67.904732
"2015-08-19",77.760712,77.995148,76.839127,77.146324,726100,67.026772
"2015-08-20",76.774452,76.976555,76.168152,76.337914,1006000,66.324402
"2015-08-21",75.877121,76.257072,74.47049,74.502831,1420400,64.730034
"2015-08-24",74.502831,74.801941,70.444626,70.679062,1870700,61.407845
"2015-08-25",72.231201,72.231201,68.496361,68.552948,1474300,59.560612
"2015-08-26",69.725143,71.37429,69.070328,71.236862,1632800,61.892464
"2015-08-27",71.616814,73.759094,71.519806,72.983025,1213100,63.409595
"2015-08-28",72.667747,73.411476,71.738075,72.368637,1150200,62.875797
"2015-08-31",72.166534,72.853676,70.436539,70.485046,1464100,61.239273
"2015-09-01",69.361359,70.436539,68.860146,69.506874,1339000,60.389408
"2015-09-02",70.137428,70.808411,69.797897,70.51738,902800,61.267372
"2015-09-03",70.703316,71.293449,70.355698,70.5578,997100,61.302479
"2015-09-04",69.911072,69.983833,68.391266,68.649963,1232400,59.644913
"2015-09-08",69.822151,70.194016,69.086502,70.016167,1187000,60.831905
"2015-09-09",70.77607,70.81649,69.369446,69.555374,1045200,60.431561
"2015-09-10",69.280518,70.994339,69.280518,70.226357,952400,61.014511
"2015-09-11",70.008087,71.859337,69.733223,71.84317,1053100,62.419258
"2015-09-14",72.021019,72.021019,71.228783,71.54406,880300,62.159382
"2015-09-15",71.552139,72.748589,71.139854,72.594986,1009500,63.07243
"2015-09-16",72.433304,73.742928,72.158447,73.556992,795200,63.908253
"2015-09-17",73.468071,75.675018,73.257881,74.389656,1033700,64.631714
"2015-09-18",73.193207,75.101051,73.193207,74.179466,1855300,64.449089
"2015-09-21",74.413902,75.18998,74.090538,74.640259,812200,64.849434
"2015-09-22",74.106712,74.478577,73.371056,73.589333,1080200,63.936359
"2015-09-23",73.637833,74.244141,73.193207,73.872269,702100,64.182182
"2015-09-24",73.540825,73.99353,72.772835,73.233627,988800,63.6273
"2015-09-25",73.880356,74.187553,72.958771,73.653999,631100,63.992558
"2015-09-28",73.080032,73.354889,72.142281,72.481812,897900,62.974106
"2015-09-29",72.506065,73.411476,72.392883,73.265968,758600,63.655422
"2015-09-30",73.831848,74.017784,72.627327,73.096199,1249600,63.507908
"2015-10-01",73.443817,73.532738,72.206955,73.217461,876200,63.61327
"2015-10-02",72.999191,74.139046,72.409058,74.130959,815500,64.406937
"2015-10-05",74.494743,75.157639,74.155212,75.101051,814000,65.249771
"2015-10-06",74.931282,75.416328,74.502831,75.084885,634000,65.235741
"2015-10-07",75.18998,76.289413,75.149559,76.232819,1178600,66.233093
"2015-10-08",76.014549,77.566696,75.812447,77.510101,971200,67.342819
"2015-10-09",77.461601,77.607117,76.540016,76.984642,688700,66.886299
"2015-10-12",77.041229,77.841553,76.887634,77.801132,825500,67.595673
"2015-10-13",77.687958,78.011314,76.790619,77.356506,972600,67.209381
"2015-10-14",77.558609,77.776878,76.790619,77.138237,661100,67.019745
"2015-10-15",77.558609,78.97332,77.299919,78.92482,1358800,68.571968
"2015-10-16",79.353271,79.878738,79.078415,79.4422,843700,69.021484
"2015-10-19",79.345192,81.059013,79.22393,81.02668,960900,70.398117
"2015-10-20",80.638641,81.317703,79.902992,80.452705,947600,69.899429
"2015-10-21",80.743736,81.083267,79.854485,79.886826,661600,69.407784
"2015-10-22",80.202103,81.33387,79.991913,81.010506,1015500,70.384071
"2015-10-23",80.929672,81.471298,79.862572,80.460793,1362400,69.906464
"2015-10-26",80.630554,80.743736,80.080841,80.646729,765000,70.068016
"2015-10-27",80.412285,80.864998,79.983833,80.46888,623500,69.91349
"2015-10-28",80.590134,81.447052,79.636215,81.422798,1203100,70.742271
"2015-10-29",80.978172,81.495552,80.81649,81.406631,561700,70.728233
"2015-10-30",81.398544,81.54406,80.913498,81.28537,1828200,70.622864
"2015-11-02",81.293449,83.597412,79.474533,83.597412,1157400,72.631653
"2015-11-03",83.476151,83.476151,79.797897,81.487473,1592200,70.79847
"2015-11-04",81.649155,81.924011,80.460793,80.759903,1230500,70.166336
"2015-11-05",80.598221,80.848831,80.129349,80.662895,1136500,70.082039
"2015-11-06",79.029915,79.385612,77.243332,77.995148,1225900,68.297684
"2015-11-09",77.995148,78.14875,76.071136,76.798706,1058100,67.249985
"2015-11-10",76.887634,77.712204,76.806793,77.364594,954300,67.745522
"2015-11-11",77.631363,77.825386,77.138237,77.59903,735600,67.950806
"2015-11-12",77.356506,77.558609,76.523849,76.596603,632700,67.073006
"2015-11-13",76.499596,77.332253,75.53759,75.650764,704500,66.244774
