"","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
"2002-09-03",17.25,17.25,16.68,16.725,518600,15.034396
"2002-09-04",16.700001,17.5,16.6,17.5,431200,15.731063
"2002-09-05",17.25,17.440001,17.16,17.355,257400,15.600714
"2002-09-06",17.48,17.795,17.424999,17.75,628800,15.95579
"2002-09-09",17.75,18.004999,17.555,17.85,278600,16.04567
"2002-09-10",17.875,18.42,17.725,18.02,568200,16.198496
"2002-09-11",18.145,18.275,17.945,17.945,298000,16.131075
"2002-09-12",17.9,17.9,17.549999,17.575001,168200,15.798471
"2002-09-13",17.450001,17.635,17.33,17.635,144800,15.852413
"2002-09-16",17.575001,17.575001,17.35,17.455,145600,15.690605
"2002-09-17",17.455,17.495001,17.1,17.200001,244400,15.461385
"2002-09-18",17.174999,17.195,16.860001,16.860001,515600,15.155752
"2002-09-19",16.860001,16.975,16.745001,16.785,327200,15.088337
"2002-09-20",16.790001,16.950001,16.780001,16.915001,185400,15.205197
"2002-09-23",16.85,16.915001,16.105,16.4,370800,14.742251
"2002-09-24",16.35,16.5,16.325001,16.370001,404800,14.715284
"2002-09-25",16.365,16.639999,16.365,16.625,467000,14.944505
"2002-09-26",16.75,17.495001,16.725,17.225,414400,15.48386
"2002-09-27",17.200001,17.325001,16.700001,16.875,218200,15.169233
"2002-09-30",16.875,17.305,16.610001,17.25,267000,15.506326
"2002-10-01",17.25,17.84,16.924999,17.84,381200,16.036692
"2002-10-02",17.75,18.245001,17.475,17.665001,456600,15.879381
"2002-10-03",17.625,17.75,17.200001,17.299999,260600,15.551277
"2002-10-04",17.35,17.375,16.950001,17.004999,416200,15.28609
"2002-10-07",16.905001,17.299999,16.875,17.014999,265400,15.29508
"2002-10-08",17,17,16.6,16.775,310000,15.079337
"2002-10-09",16.725,16.725,15.95,15.95,280400,14.337734
"2002-10-10",15.905,16.309999,15.77,16.309999,325600,14.699594
"2002-10-11",16.370001,17.5,16.325001,16.995001,263200,15.31696
"2002-10-14",17,17.385,16.975,17.200001,188600,15.501717
"2002-10-15",17.6,17.875,17.51,17.799999,260800,16.042469
"2002-10-16",17.700001,17.700001,17.049999,17.325001,399400,15.614377
"2002-10-17",17.530001,18.615,17.5,18.610001,360200,16.772495
"2002-10-18",18.6,18.879999,18.355,18.805,245200,16.948233
"2002-10-21",18.75,19.184999,18.549999,19.045,227800,17.164549
"2002-10-22",18.795,18.799999,18.35,18.379999,306000,16.565205
"2002-10-23",18.379999,18.450001,17.879999,18.059999,488000,16.276806
"2002-10-24",18.174999,18.805,18.174999,18.26,211200,16.45706
"2002-10-25",18.26,19.200001,18.23,19.200001,175200,17.304241
"2002-10-28",19.25,19.57,19.035,19.275,423600,17.371834
"2002-10-29",19.225,19.225,18.639999,19.190001,180200,17.295231
"2002-10-30",19.125,19.57,18.969999,19.450001,376400,17.529556
"2002-10-31",19.450001,19.545,19.07,19.299999,259000,17.394365
"2002-11-01",19.25,19.709999,19.045,19.549999,168000,17.619684
"2002-11-04",19.639999,19.950001,19.625,19.74,302200,17.790922
"2002-11-05",19.690001,19.735001,19.25,19.57,129800,17.637707
"2002-11-06",19.57,20.32,19.525,20.299999,236200,18.295631
"2002-11-07",20.225,20.33,19.799999,19.799999,228400,17.845005
"2002-11-08",19.5,19.525,18.725,19.4,360600,17.484489
"2002-11-11",19.200001,19.205,18.5,18.615,304000,16.776999
"2002-11-12",18.615,19.25,18.615,19.174999,115800,17.281715
"2002-11-13",18.799999,19.85,18.754999,19.565001,248000,17.633202
"2002-11-14",19.665001,19.799999,19.375,19.674999,137600,17.732342
"2002-11-15",19.6,19.745001,19.33,19.690001,256400,17.745865
"2002-11-18",19.625,19.75,19.075001,19.264999,208000,17.362814
"2002-11-19",19.200001,19.375,18.975,19.200001,178200,17.304241
"2002-11-20",19.200001,19.775,19.200001,19.674999,217800,17.732342
"2002-11-21",19.700001,20.025,19.620001,19.945,376200,17.975687
"2002-11-22",19.875,20.795,19.790001,20.795,599000,18.741755
"2002-11-25",20.795,21.174999,20.75,21.049999,516600,18.971577
"2002-11-26",20.9,21.059999,20.4,20.549999,189200,18.520947
"2002-11-27",20.555,21.395,20.555,21.395,210800,19.282518
"2002-11-29",21.5,21.57,21.075001,21.08,85800,18.998615
"2002-12-02",21.200001,21.674999,21.200001,21.575001,340000,19.444744
"2002-12-03",21.1,21.465,20.950001,21.110001,439000,19.025654
"2002-12-04",21.049999,21.049999,20.35,20.5,249200,18.475876
"2002-12-05",20.514999,20.834999,20.225,20.525,170200,18.498417
"2002-12-06",20.379999,20.825001,20.379999,20.700001,208800,18.656137
"2002-12-09",20.575001,20.58,19.950001,19.965,267800,17.993711
"2002-12-10",20.025,20.290001,19.625,20.15,375800,18.160442
"2002-12-11",20.1,20.145,19.514999,19.684999,453600,17.74135
"2002-12-12",19.334999,19.924999,19.055,19.245001,645200,17.344803
"2002-12-13",19.174999,19.174999,18.68,18.715,265400,16.86713
"2002-12-16",18.59,18.85,18.415001,18.59,458200,16.754469
"2002-12-17",18.6,19.344999,18.530001,18.99,242400,17.114967
"2002-12-18",18.92,19.075001,18.58,18.799999,204200,16.943741
"2002-12-19",18.805,18.969999,18.424999,18.5,286000,16.673359
"2002-12-20",18.85,19.195,18.775,19.059999,367600,17.178066
"2002-12-23",19.055,19.280001,18.9,19.059999,360400,17.178066
"2002-12-24",19.035,19.065001,18.709999,18.77,148600,16.916704
"2002-12-26",18.85,18.85,18.625,18.66,146400,16.81756
"2002-12-27",18.665001,18.684999,18.115,18.23,116400,16.430014
"2002-12-30",18.200001,18.299999,17.875,18.23,177200,16.430014
"2002-12-31",18.23,18.620001,18.15,18.299999,241000,16.493105
"2003-01-02",18.370001,19.35,18.055,19.035,589200,17.155533
"2003-01-03",19.025,19.5,19.025,19.32,475600,17.412382
"2003-01-06",19.275,19.719999,19,19.625,276600,17.687283
"2003-01-07",19.625,19.625,19.285,19.34,266000,17.430414
"2003-01-08",19.299999,19.375,18.950001,19,207200,17.123983
"2003-01-09",19.049999,19.58,19.035,19.440001,345800,17.52055
"2003-01-10",19.5,20.17,19.5,19.9,488200,17.935123
"2003-01-13",19.799999,20.094999,19.385,19.84,309000,17.881056
"2003-01-14",19.790001,19.875,19.65,19.795,218600,17.840488
"2003-01-15",19.825001,19.825001,19.35,19.65,187400,17.749268
"2003-01-16",19.6,19.725,19.025,19.135,199600,17.284071
"2003-01-17",19.125,19.125,18.610001,18.68,195400,16.873091
"2003-01-21",18.65,18.725,18.25,18.25,185000,16.484688
"2003-01-22",18.235001,18.5,18.1,18.245001,450000,16.480173
"2003-01-23",18.290001,18.525,18.25,18.43,314600,16.647278
"2003-01-24",18.379999,18.379999,17.855,17.924999,193400,16.191118
"2003-01-27",17.825001,17.825001,17.445,17.455,199800,15.766587
"2003-01-28",17.469999,17.605,17.299999,17.395,232600,15.712389
"2003-01-29",17.360001,17.4,16.950001,17.385,304400,15.703353
"2003-01-30",17.365,17.370001,16.775,16.775,179800,15.152354
"2003-01-31",16.795,17.75,16.725,17.405001,263200,15.72142
"2003-02-03",17.33,17.424999,17.004999,17.084999,150600,15.432364
"2003-02-04",17.084999,17.245001,16.950001,17.07,147200,15.418829
"2003-02-05",17.030001,17.440001,17,17.075001,303800,15.423343
"2003-02-06",17.08,17.08,15.825,16.475,1525800,14.881375
"2003-02-07",16.725,16.75,16.325001,16.405001,463600,14.818148
"2003-02-10",16.299999,16.5,16.290001,16.5,247800,14.903958
"2003-02-11",16.549999,16.655001,16.325001,16.42,325400,14.831702
"2003-02-12",16.375,16.575001,16.235001,16.344999,182000,14.763953
"2003-02-13",16.344999,16.4,16.110001,16.275,261800,14.700727
"2003-02-14",16.275,16.5,16,16.370001,188800,14.786536
"2003-02-18",16.370001,16.74,16.370001,16.700001,131600,15.084614
"2003-02-19",16.674999,16.674999,16.145,16.195,260600,14.628469
"2003-02-20",16.24,16.49,16.135,16.440001,95000,14.849766
"2003-02-21",16.440001,16.440001,16,16.139999,234200,14.578786
"2003-02-24",16.200001,16.200001,15.635,15.685,212800,14.167799
"2003-02-25",15.635,15.75,15.41,15.675,545400,14.158764
"2003-02-26",15.675,15.755,15.46,15.55,322200,14.045854
"2003-02-27",15.555,15.555,14.5,14.785,1749000,13.354856
"2003-02-28",14.66,14.665,14.25,14.425,1109200,13.029673
"2003-03-03",14.475,14.62,14.15,14.205,553200,12.830952
"2003-03-04",14.225,14.34,14.07,14.125,419000,12.758693
"2003-03-05",14.125,14.125,13.6,13.73,975400,12.401901
"2003-03-06",13.705,13.75,13.55,13.675,545200,12.35222
"2003-03-07",13.625,13.79,13.555,13.755,504400,12.424484
"2003-03-10",13.725,13.725,13.525,13.625,466200,12.30706
"2003-03-11",13.625,13.625,13.39,13.42,466800,12.121884
"2003-03-12",13.42,13.47,13.175,13.375,369000,12.08124
"2003-03-13",13.6,13.72,13.5,13.715,481600,12.388355
"2003-03-14",13.75,14.225,13.75,14.025,382800,12.668365
"2003-03-17",14.025,14.7,14,14.685,337000,13.264523
"2003-03-18",14.71,14.995,14.675,14.985,282600,13.535505
"2003-03-19",15.015,15.1,14.95,15.065,401600,13.607766
"2003-03-20",15.065,15.265,14.85,15.17,298400,13.702609
"2003-03-21",15.235,15.575,15.205,15.55,349000,14.045854
"2003-03-24",15.5,15.5,14.715,14.95,239000,13.503889
"2003-03-25",14.775,15.26,14.76,15.1,307200,13.639382
"2003-03-26",15.105,15.105,14.595,14.71,276400,13.287108
"2003-03-27",14.675,14.95,14.41,14.86,191000,13.422596
"2003-03-28",14.825,15,14.67,14.93,295000,13.485824
"2003-03-31",14.9,14.9,14.35,14.425,440000,13.029673
"2003-04-01",14.5,14.635,14.165,14.5,297400,13.097418
"2003-04-02",14.65,15.13,14.65,14.98,317600,13.530985
"2003-04-03",14.95,15.025,14.775,14.93,293800,13.485824
"2003-04-04",14.92,14.97,14.635,14.75,255200,13.323236
"2003-04-07",14.99,15.325,14.865,14.875,234200,13.436141
"2003-04-08",14.875,14.875,14.545,14.75,274000,13.323236
"2003-04-09",14.725,14.97,14.6,14.7,299400,13.278073
"2003-04-10",14.75,14.855,14.675,14.855,287000,13.418077
"2003-04-11",14.875,14.945,14.6,14.73,350000,13.305175
"2003-04-14",14.685,15.105,14.55,15.105,214400,13.684774
"2003-04-15",15.105,15.165,14.9,15.095,218800,13.675714
"2003-04-16",15.1,15.3,14.935,14.96,316000,13.553408
"2003-04-17",15.11,15.215,14.995,15.145,228400,13.721016
"2003-04-21",15.245,15.47,15.195,15.47,195600,14.015455
"2003-04-22",15.42,15.695,15.4,15.6,413200,14.133237
"2003-04-23",15.575,15.65,15.05,15.435,405600,13.983747
"2003-04-24",15.435,15.515,15.38,15.45,274800,13.997338
"2003-04-25",15.45,15.45,15.065,15.1,172800,13.680245
"2003-04-28",15.15,16,15.125,15.8,530200,14.314432
"2003-04-29",15.795,15.795,15.165,15.275,447800,13.838793
"2003-04-30",15.27,15.345,15.11,15.295,418600,13.856914
"2003-05-01",15.3,15.31,14.68,15.15,429600,13.725549
"2003-05-02",15.2,15.77,15.2,15.74,384000,14.260074
"2003-05-05",15.75,15.79,15.465,15.725,257800,14.246483
"2003-05-06",15.73,16.375,15.7,16.105,451400,14.590751
"2003-05-07",16.125,16.74,16.110001,16.42,564000,14.876139
"2003-05-08",16.35,16.575001,16.25,16.254999,450400,14.726649
"2003-05-09",16.299999,16.98,16.225,16.76,378400,15.184168
"2003-05-12",16.709999,17.125,16.65,17.01,260200,15.410659
"2003-05-13",17.004999,17.41,16.934999,17.1,444000,15.492198
"2003-05-14",17.125,17.145,16.9,16.9,207200,15.310995
"2003-05-15",16.975,17.184999,16.9,16.995001,202000,15.397069
"2003-05-16",16.875,16.879999,16.5,16.5,321200,14.948611
"2003-05-19",16.950001,17.120001,16.875,16.955,864000,15.360836
"2003-05-20",16.959999,16.995001,16.700001,16.870001,354200,15.283825
"2003-05-21",16.870001,16.875,16.6,16.700001,161200,15.129804
"2003-05-22",16.725,17.075001,16.65,16.934999,169800,15.34271
"2003-05-23",16.934999,17.059999,16.725,16.975,120000,15.378954
"2003-05-27",16.924999,17.15,16.799999,16.9,415800,15.310995
"2003-05-28",16.950001,16.950001,16.83,16.875,379200,15.288358
"2003-05-29",16.875,17.725,16.85,17.545,671400,15.895363
"2003-05-30",17.6,18.35,17.6,18.344999,374800,16.620136
"2003-06-02",18.395,18.74,18.200001,18.275,610800,16.556723
"2003-06-03",18.275,18.475,18.075001,18.465,360600,16.728857
"2003-06-04",18.424999,18.58,18.379999,18.475,685800,16.737919
"2003-06-05",18.475,18.495001,18.18,18.385,361800,16.656378
"2003-06-06",18.475,18.5,18.139999,18.195,587000,16.484245
"2003-06-09",18.1,18.110001,17.645,17.785,378600,16.112797
"2003-06-10",17.780001,18.15,17.780001,18.15,228400,16.443472
"2003-06-11",18.1,18.5,18,18.49,287400,16.751509
"2003-06-12",18.5,18.799999,18.5,18.76,379200,16.996124
"2003-06-13",18.76,18.825001,18.48,18.514999,383400,16.774153
"2003-06-16",18.525,19.049999,18.424999,18.875,469800,17.1003
"2003-06-17",18.959999,19.26,18.6,19.190001,638600,17.385698
"2003-06-18",19.165001,19.225,19.025,19.184999,121200,17.381159
"2003-06-19",19.135,19.174999,18.875,18.915001,437000,17.136549
"2003-06-20",18.875,19.07,18.85,19,314200,17.213552
"2003-06-23",18.924999,18.924999,18.4,18.57,307400,16.823988
"2003-06-24",18.57,18.775,18.200001,18.25,332600,16.534069
"2003-06-25",18.25,18.700001,18.25,18.459999,177800,16.724325
"2003-06-26",18.465,18.674999,18.41,18.549999,141600,16.805864
"2003-06-27",18.51,18.875,18.51,18.65,212200,16.896465
"2003-06-30",18.65,18.700001,18.5,18.6,580000,16.851168
"2003-07-01",18.584999,18.584999,18.1,18.450001,386800,16.715269
"2003-07-02",18.575001,19.07,18.549999,18.950001,305000,17.168259
"2003-07-03",18.85,18.875,18.75,18.76,181600,16.996124
"2003-07-07",18.85,19.299999,18.85,19.200001,232000,17.394753
"2003-07-08",19.15,19.620001,19.1,19.615,463600,17.770723
"2003-07-09",19.59,19.75,19.4,19.620001,197000,17.775259
"2003-07-10",19.57,19.59,19.309999,19.584999,333600,17.743555
"2003-07-11",19.57,19.85,19.549999,19.735001,215000,17.879444
"2003-07-14",19.91,19.965,19.639999,19.655001,220600,17.806973
"2003-07-15",19.690001,19.795,19.625,19.665001,259800,17.856001
"2003-07-16",19.700001,19.700001,19.055,19.275,268200,17.501883
"2003-07-17",19.209999,19.209999,18.940001,19.049999,466200,17.297573
"2003-07-18",19.049999,19.225,18.83,19.200001,245600,17.433781
"2003-07-21",19.075001,19.1,18.865,19.025,569200,17.274874
"2003-07-22",19.025,19.57,19.025,19.485001,245200,17.692568
"2003-07-23",19.485001,19.565001,19.16,19.565001,205400,17.765202
"2003-07-24",19.594999,19.82,19.315001,19.32,148800,17.542744
"2003-07-25",19.370001,19.575001,19.200001,19.48,137000,17.688013
"2003-07-28",19.58,19.799999,19.450001,19.715,150600,17.901402
"2003-07-29",19.65,19.775,19.275,19.485001,295800,17.692568
"2003-07-30",19.5,19.76,19.4,19.76,180000,17.942263
"2003-07-31",19.815001,20.26,19.815001,19.950001,249000,18.114779
"2003-08-01",19.950001,20.205,19.924999,20.110001,281800,18.260071
"2003-08-04",20.110001,20.110001,19.35,19.530001,233400,17.733421
"2003-08-05",19.575001,19.625,19.25,19.254999,337600,17.483713
"2003-08-06",19.275,19.280001,19.025,19.125,364600,17.365677
"2003-08-07",19.125,19.275,19.014999,19.125,307000,17.365677
"2003-08-08",19.174999,19.385,19.15,19.370001,266800,17.588133
"2003-08-11",19.125,19.455,19.1,19.385,348800,17.601755
"2003-08-12",19.424999,19.84,19.424999,19.805,132800,17.983124
"2003-08-13",19.805,20.290001,19.805,20.094999,298800,18.246447
"2003-08-14",20.094999,20.475,19.995001,20.434999,269800,18.555166
"2003-08-15",20.434999,20.450001,20.25,20.405001,62600,18.52792
"2003-08-18",20.405001,21.469999,20.35,21.305,401400,19.34514
"2003-08-19",21.305,21.674999,21.305,21.674999,314600,19.681097
"2003-08-20",21.525,21.575001,21.375,21.5,221400,19.522198
"2003-08-21",21.549999,21.85,21.525,21.85,220000,19.839998
"2003-08-22",21.975,22.049999,21.575001,21.575001,240800,19.5903
"2003-08-25",21.625,21.625,20.985001,21.035,451600,19.099977
"2003-08-26",21.045,21.094999,20.605,20.75,540400,18.841192
"2003-08-27",20.75,21.049999,20.725,21.02,287800,19.086363
"2003-08-28",21.025,21.065001,20.705,21.055,297200,19.118132
"2003-08-29",21,21.445,21,21.34,242600,19.376919
"2003-09-02",21.275,21.844999,21.225,21.844999,324000,19.835461
"2003-09-03",21.75,22.450001,21.549999,21.969999,446600,19.948959
"2003-09-04",21.924999,22.205,21.825001,22.18,354400,20.139643
"2003-09-05",22.15,22.375,21.77,22.26,485400,20.212288
"2003-09-08",22.225,23.040001,22.219999,22.895,491000,20.788876
"2003-09-09",23,23.16,22.625,22.635,426200,20.552788
"2003-09-10",22.559999,22.674999,22.275,22.325001,446800,20.271309
"2003-09-11",22.33,22.545,22.254999,22.5,263800,20.430206
"2003-09-12",22.475,22.475,21.85,22.23,354800,20.185038
"2003-09-15",22.25,22.6,22.165001,22.23,530600,20.185038
"2003-09-16",22.275,22.875,22.275,22.875,275800,20.770712
"2003-09-17",22.875,23.135,22.575001,23.105,279200,20.979548
"2003-09-18",23.15,23.525,23.105,23.375,205200,21.224722
"2003-09-19",23.275,23.41,22.764999,22.764999,307600,20.670834
"2003-09-22",22.690001,22.695,22.33,22.475,332000,20.407515
"2003-09-23",22.450001,22.799999,22.395,22.799999,192000,20.70261
"2003-09-24",22.375,22.459999,22.059999,22.059999,290600,20.030685
"2003-09-25",22.184999,22.225,21.52,21.559999,259600,19.576681
"2003-09-26",21.6,21.695,21.309999,21.370001,196600,19.404154
"2003-09-29",21.389999,21.879999,21.135,21.76,206200,19.75828
"2003-09-30",21.77,22.125,21.5,21.775,356800,19.771904
"2003-10-01",21.85,22.325001,21.700001,22.309999,290800,20.257692
"2003-10-02",22.315001,22.745001,22.315001,22.74,254000,20.64813
"2003-10-03",22.915001,23.450001,22.915001,23.15,196800,21.020411
"2003-10-06",23.174999,23.445,23,23.445,149600,21.288273
"2003-10-07",23.375,23.825001,23.375,23.795,255200,21.606081
"2003-10-08",23.795,23.915001,23.584999,23.684999,167600,21.506207
"2003-10-09",23.82,24.35,23.75,24.07,290200,21.855789
"2003-10-10",24.02,24.02,23.495001,23.645,164400,21.469879
"2003-10-13",23.700001,24.125,23.700001,23.825001,175800,21.63332
"2003-10-14",23.83,24.049999,23.795,23.870001,233400,21.674183
"2003-10-15",23.85,23.875,23.645,23.785,302800,21.636885
"2003-10-16",23.66,23.75,23.42,23.745001,133200,21.600504
"2003-10-17",23.75,23.895,23.275,23.275,220800,21.172947
"2003-10-20",23.299999,23.469999,23.209999,23.290001,176800,21.18659
"2003-10-21",23.35,23.375,23.195,23.24,300200,21.141109
"2003-10-22",22.799999,22.85,22.344999,22.809999,540200,20.749943
"2003-10-23",22.75,22.799999,22.225,22.285,450400,20.272354
"2003-10-24",22.235001,22.24,21.855,21.950001,388800,19.967619
"2003-10-27",22.15,22.540001,22.094999,22.48,596000,20.449743
"2003-10-28",22.6,23.764999,22.575001,23.700001,646000,21.559561
"2003-10-29",24.15,24.58,24.1,24.4,424800,22.196335
"2003-10-30",24.5,24.885,24.5,24.594999,282400,22.373735
"2003-10-31",24.375,24.9,24.375,24.709999,220000,22.47834
"2003-11-03",24.715,25.51,24.715,25.334999,313200,23.046898
"2003-11-04",25.235001,25.549999,25.049999,25.280001,306600,22.996862
"2003-11-05",25.155001,25.325001,25,25.174999,274400,22.901342
"2003-11-06",25.225,25.635,25.225,25.57,160200,23.260679
"2003-11-07",25.690001,25.945,25.674999,25.785,141000,23.456253
"2003-11-10",25.76,25.795,25.325001,25.370001,267800,23.078735
"2003-11-11",25.370001,25.370001,24.940001,24.959999,226200,22.705767
"2003-11-12",24.995001,25.5,24.995001,25.5,221800,23.196997
"2003-11-13",25.504999,25.6,25.315001,25.42,119000,23.124216
"2003-11-14",25.42,25.525,24.875,24.92,147000,22.66938
"2003-11-17",24.82,24.82,24.225,24.525,311400,22.310057
"2003-11-18",24.5,24.870001,24.27,24.434999,172800,22.228178
"2003-11-19",24.309999,24.754999,24.184999,24.49,176800,22.278215
"2003-11-20",24.34,24.725,24.34,24.530001,187000,22.314606
"2003-11-21",24.610001,24.639999,24.315001,24.530001,144200,22.314606
"2003-11-24",24.450001,25.094999,24.450001,25.094999,185200,22.828573
"2003-11-25",24.719999,25.215,24.719999,25.1,207000,22.833122
"2003-11-26",25.200001,25.43,24.905001,25.200001,150200,22.924093
"2003-11-28",25.15,25.299999,25.065001,25.07,92800,22.805838
"2003-12-01",25.57,25.575001,25.190001,25.525,200800,23.219744
"2003-12-02",25.450001,25.975,25.34,25.790001,117600,23.46081
"2003-12-03",25.790001,25.91,25.209999,25.285,220200,23.001417
"2003-12-04",25.275,25.709999,24.985001,25.440001,192800,23.14242
"2003-12-05",25.389999,25.4,24.870001,24.889999,243800,22.642088
"2003-12-08",24.9,25,24.754999,24.9,270400,22.651175
"2003-12-09",24.424999,25.084999,24.325001,24.370001,644400,22.16906
"2003-12-10",24.42,24.57,23.965,24.08,306600,21.905241
"2003-12-11",24.15,24.545,24.15,24.325001,553000,22.128113
"2003-12-12",24.450001,24.450001,24.075001,24.285,448200,22.091732
"2003-12-15",24.74,24.74,24.065001,24.065001,324000,21.891596
"2003-12-16",24.165001,24.32,23.68,24.17,488000,21.987108
"2003-12-17",24.625,25.055,24.200001,24.85,468400,22.6057
"2003-12-18",24.855,25.174999,24.52,24.865,319600,22.619343
"2003-12-19",24.74,24.74,24.4,24.68,378400,22.451054
"2003-12-22",24.475,24.620001,24.25,24.280001,985600,22.087181
