"","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"2006-12-15",95.610001,95.800003,95.050003,95.300003,8086500,67.09848
"2006-12-18",94.949997,96.160004,94.800003,95.440002,7984900,67.197067
"2006-12-19",95.099998,96.389999,94.910004,96,4933200,67.591347
"2006-12-20",96.099998,96.5,95.699997,96,3654600,67.591347
"2006-12-21",95.779999,96.5,95.529999,95.910004,4405600,67.528008
"2006-12-22",95.75,95.980003,95.239998,95.25,3031500,67.063293
"2006-12-26",95,95.809998,94.919998,95.660004,2278700,67.351982
"2006-12-27",96.300003,97.230003,96.269997,97.199997,4571600,68.436249
"2006-12-28",97.110001,97.400002,96.870003,96.970001,4501700,68.274277
"2006-12-29",97,97.879997,96.830002,97.150002,4455900,68.401047
"2007-01-03",97.18,98.400002,96.260002,97.269997,9196800,68.485504
"2007-01-04",97.25,98.790001,96.879997,98.309998,10524500,69.217781
"2007-01-05",97.599998,97.949997,96.910004,97.419998,7221300,68.591148
"2007-01-08",98.5,99.5,98.349998,98.900002,10340000,69.633179
"2007-01-09",99.080002,100.330002,99.07,100.07,11108200,70.456932
"2007-01-10",98.5,99.050003,97.93,98.889999,8744800,69.626137
"2007-01-11",99,99.900002,98.5,98.650002,8000700,69.457169
"2007-01-12",98.989998,99.690002,98.5,99.339996,6636500,69.942955
"2007-01-16",99.400002,100.839996,99.300003,100.82,9602200,70.985001
"2007-01-17",100.690002,100.900002,99.900002,100.019997,8200700,70.421745
"2007-01-18",99.800003,99.949997,98.910004,99.449997,14636100,70.020416
"2007-01-19",95,96.849998,94.550003,96.169998,26035800,67.711044
"2007-01-22",96.419998,97.230003,96.120003,97.110001,13539300,68.372894
"2007-01-23",96.910004,97.379997,96.199997,97.080002,10337400,68.351746
"2007-01-24",97.080002,97.580002,96.580002,97.400002,5700000,68.577057
"2007-01-25",97.220001,97.919998,97.220001,97.510002,6201300,68.654495
"2007-01-26",97.519997,97.830002,96.839996,97.449997,5771100,68.612259
"2007-01-29",97.699997,98.660004,97.449997,98.540001,7294800,69.3797
"2007-01-30",98.57,99.449997,98.5,99.370003,7177900,69.964073
"2007-01-31",98.800003,99.480003,98.349998,99.150002,6432600,69.809219
"2007-02-01",98.970001,99.18,97.959999,99,6610700,69.703598
"2007-02-02",99.099998,99.730003,98.879997,99.169998,6656300,69.823273
"2007-02-05",99.169998,100.440002,98.900002,100.379997,8184800,70.675201
"2007-02-06",100,100.400002,99.540001,99.849998,6532800,70.302048
"2007-02-07",99.800003,100.360001,99.120003,99.540001,7698200,70.294991
"2007-02-08",98.900002,99.739998,98.650002,99.620003,6152200,70.351479
"2007-02-09",99.519997,99.699997,97.809998,98.550003,6100400,69.595856
"2007-02-12",98.800003,99.199997,98.220001,98.580002,5331000,69.61702
"2007-02-13",98.599998,98.739998,97.800003,98.290001,5702800,69.412254
"2007-02-14",98.5,99.43,98.25,99.199997,5644800,70.054886
"2007-02-15",99.059998,99.519997,98.480003,98.919998,5568600,69.857117
"2007-02-16",99.120003,99.25,98.629997,98.989998,4800700,69.906593
"2007-02-20",98.660004,99.459999,98.550003,99.349998,4124200,70.160805
"2007-02-21",98.900002,99.370003,98.699997,99.089996,4302400,69.977196
"2007-02-22",98.800003,99.5,97.769997,98.5,5900100,69.560555
"2007-02-23",98.400002,98.440002,97.410004,97.730003,6355800,69.016754
"2007-02-26",97.860001,97.860001,96.459999,96.910004,5922100,68.437683
"2007-02-27",96,96.010002,92.879997,93.959999,11996700,66.354408
"2007-02-28",93.709999,94.089996,92.470001,92.940002,12191600,65.634071
"2007-03-01",90.25,93.050003,88.769997,92.269997,12865700,65.160889
"2007-03-02",92,92.370003,90.839996,90.900002,9451300,64.19342
"2007-03-05",90.25,92.150002,90.099998,91.809998,10314900,64.836082
"2007-03-06",92.400002,93.889999,92.260002,93.800003,9184200,66.241425
"2007-03-07",93.970001,94.849998,93.620003,93.940002,10269100,66.340279
"2007-03-08",94.5,94.82,92.519997,93,7403900,65.676453
"2007-03-09",93.480003,94,92.82,93.279999,6333000,65.874168
"2007-03-12",93.290001,94.169998,92.970001,94.110001,5531300,66.46035
"2007-03-13",93.860001,94.470001,92.620003,92.709999,7539100,65.471664
"2007-03-14",92.650002,94.029999,92.099998,93.760002,8713900,66.213142
"2007-03-15",93.400002,93.970001,93.099998,93.449997,5910000,65.994232
"2007-03-16",94.449997,94.449997,93.019997,93.25,8728700,65.852989
"2007-03-19",93.949997,94.32,93.389999,93.989998,4568100,66.375603
"2007-03-20",94,94.529999,93.550003,94.5,4560000,66.735725
"2007-03-21",94.5,95.809998,93.830002,95.360001,7665600,67.343056
"2007-03-22",95.099998,95.440002,94.650002,95.190002,5700400,67.223022
"2007-03-23",94.82,95.220001,94.650002,95.029999,4412500,67.110016
"2007-03-26",95,95.25,94.32,95,6729400,67.088829
"2007-03-27",94.709999,95.029999,94.199997,94.730003,4695800,66.898163
"2007-03-28",93.900002,95.019997,93.800003,94.260002,8128000,66.566261
"2007-03-29",94.660004,95.110001,93.959999,94.57,6851500,66.785179
"2007-03-30",94.239998,94.75,93.57,94.260002,7638100,66.566261
"2007-04-02",94.510002,95.5,94.059998,95.209999,5883700,67.237167
"2007-04-03",95.449997,96.230003,95.330002,96.099998,5730800,67.865623
"2007-04-04",95.800003,96.449997,95.57,96.209999,4276200,67.943329
"2007-04-05",95.980003,96.75,95.75,96.519997,3307100,68.162254
"2007-04-09",96.43,96.940002,96.120003,96.620003,4850600,68.232918
"2007-04-10",96.400002,96.800003,96.160004,96.459999,3596400,68.119881
"2007-04-11",96.510002,96.699997,94.949997,95.160004,5936900,67.201843
"2007-04-12",95.029999,95.82,94.529999,95.669998,7085300,67.561989
"2007-04-13",95.75,95.75,94.589996,94.93,6027800,67.039421
"2007-04-16",94.989998,96.300003,94.720001,96.18,6865100,67.92215
"2007-04-17",96.300003,97.660004,96.019997,97.120003,10264000,68.585976
"2007-04-18",94.800003,95.910004,94.400002,94.800003,15871700,66.947617
"2007-04-19",94.5,94.870003,94,94.290001,9445600,66.587448
"2007-04-20",95.019997,95.150002,93.910004,94.580002,9340300,66.792213
"2007-04-23",95.160004,95.730003,95.050003,95.209999,7247400,67.237167
"2007-04-24",97.230003,99.900002,97.230003,98.489998,21450700,69.553452
"2007-04-25",98.739998,101.699997,98.730003,101.459999,14827300,71.650879
"2007-04-26",101,101.5,100.209999,100.900002,8608500,71.255402
"2007-04-27",100.300003,101.169998,100.059998,101.169998,6141400,71.446083
"2007-04-30",101.110001,103,100.970001,102.209999,10050400,72.180527
"2007-05-01",102.059998,103.169998,102.050003,103.169998,8670100,72.858498
"2007-05-02",102.800003,103.139999,102.129997,102.220001,6820300,72.187607
"2007-05-03",101.75,103,101.349998,102.800003,7302200,72.597176
"2007-05-04",102.75,103.029999,102.25,102.959999,5464800,72.710159
"2007-05-07",102.760002,103.169998,102.400002,103.160004,5620100,72.851425
"2007-05-08",102.419998,103.389999,102.209999,103.290001,5965000,73.227158
"2007-05-09",103.93,104.75,103.699997,104.379997,8408100,73.999916
"2007-05-10",103.82,105.110001,103.709999,104.68,8959800,74.212601
"2007-05-11",104.690002,105.989998,104.669998,105.980003,6026100,75.134247
"2007-05-14",105.809998,106.25,104.790001,105.57,5732600,74.843575
"2007-05-15",105.400002,105.800003,104.699997,104.830002,6104200,74.318924
"2007-05-16",105.099998,105.889999,104.529999,105.870003,5613500,75.056236
"2007-05-17",105.610001,106.230003,104.730003,105.309998,7706400,74.659241
"2007-05-18",105.839996,108.050003,105.599998,107.989998,9857500,76.559219
"2007-05-21",107.669998,108,106.870003,107.040001,7512200,75.885719
"2007-05-22",106.949997,107.25,106.010002,106.699997,5313300,75.644661
"2007-05-23",106.800003,107,105.25,105.580002,4396900,74.850677
"2007-05-24",105.449997,105.980003,103.57,103.949997,6926300,73.695084
"2007-05-25",103.900002,105.43,103.849998,105.18,6123000,74.567062
"2007-05-29",105.57,106.629997,105.300003,105.910004,5420300,75.084625
"2007-05-30",105.400002,107.099998,105.209999,106.93,7401000,75.807732
"2007-05-31",107.260002,107.669998,106,106.599998,5097700,75.573792
"2007-06-01",106.620003,107.239998,106.019997,106.540001,5289200,75.531258
"2007-06-04",106.5,106.589996,105.580002,106.230003,4569900,75.311455
"2007-06-05",106.550003,106.550003,105.540001,105.839996,5244200,75.034966
"2007-06-06",105.5,105.510002,102.389999,102.410004,30770700,72.603287
"2007-06-07",102.459999,103.169998,101.559998,101.800003,14384600,72.17086
"2007-06-08",101.800003,103.209999,101.75,103.07,8216300,73.07119
"2007-06-11",102.870003,104,102.5,103.220001,7903100,73.177551
"2007-06-12",103.110001,103.18,102.150002,102.339996,5578400,72.55365
"2007-06-13",102.849998,103.260002,102.099998,103.120003,6437600,73.106651
"2007-06-14",103.099998,104.239998,102.809998,103.849998,5165600,73.624184
"2007-06-15",104.220001,105.190002,103.879997,105.089996,9432300,74.503281
"2007-06-18",105.269997,105.650002,104.889999,105.330002,6359200,74.673424
"2007-06-19",104.93,106.660004,104.900002,106.5,5754000,75.502876
"2007-06-20",106.5,107.019997,105.949997,106,6541500,75.14843
"2007-06-21",105.769997,107,105.610001,106.599998,5587800,75.573792
"2007-06-22",105.959999,106.440002,104.440002,104.440002,10808500,74.042442
"2007-06-25",104.730003,105.769997,104.5,105.099998,8476400,74.51033
"2007-06-26",105.099998,106.059998,104.82,105.330002,5229600,74.673424
"2007-06-27",104.75,105.470001,104.400002,105.43,5403800,74.744293
"2007-06-28",105.519997,106.919998,105.220001,105.949997,5430900,75.112961
"2007-06-29",105.959999,106.580002,104.099998,105.25,7018400,74.616699
"2007-07-02",105.389999,105.800003,104.580002,105.010002,4701300,74.446564
"2007-07-03",105.5,107.080002,105.239998,106.580002,4217900,75.559593
"2007-07-05",106.309998,108.389999,105.980003,108.050003,6670900,76.601753
"2007-07-06",107.790001,109.660004,107.660004,109.029999,8977200,77.296524
"2007-07-09",108.730003,109.349998,108.199997,108.970001,6046300,77.253975
"2007-07-10",108.550003,109.150002,108.25,108.629997,6209300,77.012947
"2007-07-11",108.300003,109.599998,108.25,109.099998,5887800,77.346146
"2007-07-12",109.349998,109.650002,108.220001,109.279999,9544100,77.473755
"2007-07-13",108.75,109.199997,108.099998,108.599998,7124100,76.991669
"2007-07-16",108.57,110.040001,108.419998,109.660004,8864200,77.743179
"2007-07-17",109.660004,111.470001,109.449997,110.769997,7619900,78.53009
"2007-07-18",110.25,111.879997,110.040001,111.080002,10154100,78.74984
"2007-07-19",115,116.480003,114.650002,115.860001,17281600,82.138626
"2007-07-20",114.849998,115.860001,113.940002,114.809998,11706300,81.394257
"2007-07-23",114.879997,116.43,114.849998,116.379997,8040900,82.507294
"2007-07-24",115.32,117,115.019997,116.169998,10499300,82.358398
"2007-07-25",116.190002,118.379997,115.239998,118.099998,11340000,83.726646
"2007-07-26",117.010002,118.82,115.519997,116.529999,16822100,82.613617
"2007-07-27",116.620003,117.949997,115.620003,115.620003,18138700,81.968483
"2007-07-30",115,115.75,113.519997,114.519997,15095400,81.188637
"2007-07-31",114.720001,114.720001,110.019997,110.650002,17816200,78.445015
"2007-08-01",110.389999,112.730003,110.059998,112.040001,12390300,79.430435
"2007-08-02",112.099998,114.050003,111.5,113.230003,11318900,80.274109
"2007-08-03",113.239998,114.18,111.699997,111.889999,9571300,79.32412
"2007-08-06",111.970001,113.889999,111.699997,113.889999,7245500,80.741989
"2007-08-07",113.019997,114.169998,112.25,113.529999,8021400,80.486763
"2007-08-08",114.300003,114.599998,112.260002,112.980003,7681400,80.380066
"2007-08-09",110.769997,114.489998,110.730003,110.730003,9086000,78.779289
"2007-08-10",109.75,113.5,109.699997,112.639999,9592200,80.138168
"2007-08-13",112.989998,113.949997,112.309998,112.709999,6135500,80.187973
"2007-08-14",112.830002,113.150002,111.739998,112.050003,5615600,79.71843
"2007-08-15",111,112.849998,109.910004,111.230003,11640200,79.135002
"2007-08-16",110.980003,111.419998,103.699997,109.690002,16723000,78.039383
"2007-08-17",111.870003,112.669998,108.660004,110.900002,15274600,78.900238
"2007-08-20",110.900002,111.099998,109.129997,109.220001,9839800,77.705002
"2007-08-21",108.900002,110.110001,108.080002,109.040001,8458500,77.576935
"2007-08-22",110.089996,110.5,109.150002,110,6329700,78.259903
"2007-08-23",110.400002,111.68,110.010002,111.449997,8271000,79.291534
"2007-08-24",111.449997,113.25,110.809998,113.239998,7058700,80.565041
"2007-08-27",113,113.849998,112.800003,113.440002,4921800,80.707329
"2007-08-28",112.900002,113.589996,111.629997,112,6006600,79.682846
"2007-08-29",112.879997,114.980003,112.07,114.57,7049800,81.511269
"2007-08-30",113.620003,116,113.620003,115.370003,7756100,82.080444
"2007-08-31",115.989998,117.349998,115.550003,116.690002,6883600,83.019539
"2007-09-04",116.339996,118.889999,116.150002,118.190002,8070500,84.086769
"2007-09-05",117.480003,118.150002,116.550003,117.879997,6555500,83.866196
"2007-09-06",117.919998,118.75,116.239998,117.620003,6778600,83.681213
"2007-09-07",116.199997,116.970001,115.330002,115.550003,7511700,82.208511
"2007-09-10",116.150002,117.5,115.32,115.800003,6118300,82.38636
"2007-09-11",116.349998,117.779999,116.040001,117.349998,8098700,83.489113
"2007-09-12",116.949997,117.400002,115.690002,116,6287200,82.528656
"2007-09-13",116.300003,117,115.739998,115.949997,4802700,82.493057
"2007-09-14",115.050003,116,114.650002,115.129997,6904400,81.909698
"2007-09-17",114.699997,115.25,114.300003,114.519997,5022400,81.4757
"2007-09-18",115,116.779999,114.830002,116.629997,7839500,82.976868
"2007-09-19",116.900002,117.190002,115.779999,116.669998,10311200,83.005325
"2007-09-20",116.269997,117.650002,116.199997,116.860001,5806400,83.140518
"2007-09-21",117.889999,118.099998,116.349998,116.779999,9097300,83.083603
"2007-09-24",116.900002,117.43,115.849998,116.25,5734300,82.706497
"2007-09-25",116.019997,117.589996,115.790001,116.510002,7045200,82.891495
"2007-09-26",116.940002,118.080002,116.75,117.300003,6695200,83.453537
"2007-09-27",117.5,118.209999,117.040001,117.709999,5834500,83.745255
"2007-09-28",117.139999,118.5,117.099998,117.800003,7720200,83.809288
"2007-10-01",117.610001,119.5,117.5,119.029999,6777300,84.684372
"2007-10-02",119.309998,119.599998,118.139999,118.360001,6911500,84.207695
"2007-10-03",117.650002,117.839996,116.279999,116.400002,7914100,82.813225
"2007-10-04",116.199997,116.75,115,115.690002,6177500,82.308098
"2007-10-05",116.169998,116.709999,115.470001,116.300003,5749400,82.742081
"2007-10-08",116.099998,118.230003,115.879997,117.769997,4822900,83.787918
"2007-10-09",117.849998,118.5,116.419998,118.300003,5670600,84.165009
"2007-10-10",118,118.800003,117.68,118.620003,5913800,84.392639
"2007-10-11",118.989998,121.459999,117.370003,118.050003,13018800,83.987114
"2007-10-12",118.5,118.889999,117.279999,117.809998,5656200,83.816376
"2007-10-15",117.949997,118.370003,116.75,118.029999,6267300,83.972885
"2007-10-16",118.019997,119.940002,117.5,119.599998,11527300,85.089897
"2007-10-17",118.010002,118.010002,114.150002,115.779999,18100500,82.372139
"2007-10-18",114.82,116.410004,114.440002,114.800003,7736500,81.674904
"2007-10-19",113.980003,114.93,111.800003,112.279999,10327200,79.882042
"2007-10-22",110.970001,113.879997,110.959999,113.370003,7576900,80.657547
"2007-10-23",113.779999,114.800003,113.5,114.68,5562900,81.589539
"2007-10-24",114.199997,114.449997,111.68,112.949997,8072600,80.358734
"2007-10-25",113.32,114.400002,111.690002,112.809998,6519900,80.259117
"2007-10-26",113,114,112.07,113.730003,5030300,80.913651
"2007-10-29",113.900002,115.010002,113.849998,114.800003,5103200,81.674904
"2007-10-30",114.5,114.900002,113.75,114.120003,4015500,81.191132
"2007-10-31",114.75,116.25,113.279999,116.120003,7216800,82.614021
"2007-11-01",115.5,116.089996,113.32,113.650002,7594400,80.856758
"2007-11-02",114.419998,115.150002,113.57,114.589996,6114800,81.52552
"2007-11-05",115.110001,115.110001,112.830002,113.400002,7155300,80.678879
"2007-11-06",113.489998,113.949997,111.669998,113.169998,7299700,80.515251
"2007-11-07",113.559998,113.639999,110.900002,111.080002,7087000,79.308586
"2007-11-08",105.650002,110.32,103.989998,106.110001,23092200,75.760132
"2007-11-09",104.919998,104.919998,99.269997,100.25,18084100,71.576241
"2007-11-12",101.889999,104.190002,100.699997,101.449997,13553600,72.433037
"2007-11-13",102.730003,105.739998,102.5,105.269997,10777900,75.160385
"2007-11-14",106.120003,106.419998,102.839996,103.440002,8453600,73.853828
"2007-11-15",103.239998,105.639999,103.050003,103.599998,8023600,73.968071
"2007-11-16",104.510002,105,103.25,104.790001,9294000,74.817719
"2007-11-19",104.339996,105.389999,101.339996,102.220001,9502200,72.982796
"2007-11-20",102.589996,104.970001,101.379997,103.419998,8393400,73.839546
"2007-11-21",101.410004,104.089996,101.410004,102.220001,7097200,72.982796
"2007-11-23",103.099998,104.139999,102.32,104.050003,2827700,74.28936
"2007-11-26",104.260002,105.150002,101.720001,101.970001,7340700,72.804268
"2007-11-27",102.699997,104.580002,101.5,103.830002,9117500,74.132278
"2007-11-28",104.82,108.269997,104.360001,107.370003,9397700,76.659767
"2007-11-29",107.239998,107.870003,106.25,107.5,7813800,76.752586
"2007-11-30",108.57,109.190002,103.93,105.18,12900200,75.09613
"2007-12-03",105.550003,107.139999,104.580002,105.830002,7918800,75.560249
"2007-12-04",105.410004,107.419998,104.720001,106.629997,6361800,76.131424
"2007-12-05",107.830002,108.519997,106.980003,108.160004,6090400,77.223793
"2007-12-06",108,110,107.93,109.699997,5315500,78.323334
"2007-12-07",109.68,110,107.949997,108.860001,5985500,77.72361
"2007-12-10",109.379997,110.260002,109,109.389999,4442200,78.102005
"2007-12-11",109.339996,110.400002,106.459999,106.989998,8439700,76.388428
"2007-12-12",109.169998,110.199997,107.379997,108.470001,7879800,77.445129
"2007-12-13",108,108.639999,106.940002,108.18,6252800,77.238083
"2007-12-14",107.309998,107.559998,104.099998,105.769997,9711200,75.517395
"2007-12-17",105.370003,105.989998,104,104.529999,7131100,74.632072
"2007-12-18",105.080002,106.970001,104.129997,106.309998,8042000,75.902946
"2007-12-19",106.540001,108.379997,105.870003,107.139999,7031100,76.495537
"2007-12-20",107.779999,109.489998,107.610001,108.839996,8030900,77.709312
"2007-12-21",109.900002,111.160004,109.150002,111.050003,13246600,79.287193
"2007-12-24",111.199997,112,110.550003,111.650002,2342400,79.715584
"2007-12-26",110.900002,112.190002,110.900002,111.559998,3849400,79.651352
"2007-12-27",110.529999,111.300003,109.489998,109.599998,4513600,78.251938
"2007-12-28",110.760002,110.760002,109.110001,110.089996,5834500,78.601768
"2007-12-31",109.510002,110,107.260002,108.099998,5732300,77.180969
"2008-01-02",108.989998,108.989998,104.169998,104.690002,9503500,74.746292
"2008-01-03",104.830002,105.57,103.980003,104.900002,7528900,74.89624
"2008-01-04",103.949997,103.949997,100.480003,101.129997,11034600,72.204552
"2008-01-07",100.25,101,99.029999,100.050003,12650400,71.433456
"2008-01-08",100.050003,100.379997,97.169998,97.589996,9434400,69.677055
"2008-01-09",97.760002,99.150002,97.160004,98.309998,10922100,70.191132
"2008-01-10",97.389999,100.860001,97.150002,99.919998,10634700,71.34063
"2008-01-11",99.199997,99.459999,97.040001,97.669998,8959900,69.734169
"2008-01-14",105.010002,105.589996,101.330002,102.93,18009400,73.489693
