"","EQT.Open","EQT.High","EQT.Low","EQT.Close","EQT.Volume","EQT.Adjusted"
"2006-01-26",20.582472,20.582472,19.499184,19.706043,3402800,14.907488
"2006-01-27",19.733261,20.152422,19.629831,19.994556,2103900,15.125739
"2006-01-30",19.989113,20.108873,19.814915,19.978226,1518000,15.113391
"2006-01-31",19.978226,20.168753,19.891127,20.087099,2255400,15.195751
"2006-02-01",20.059879,20.244965,19.863909,19.885683,1200600,15.043379
"2006-02-02",19.760479,19.956451,19.678823,19.853022,1266700,15.018674
"2006-02-03",19.760479,19.902014,19.744148,19.836691,880100,15.00631
"2006-02-06",19.814915,20.005444,19.760479,19.771366,1471800,14.956908
"2006-02-07",19.798584,19.798584,19.504627,19.520958,1290100,14.767468
"2006-02-08",19.651606,19.651606,19.21067,19.232445,2215900,14.707424
"2006-02-09",19.199781,19.422972,19.069134,19.069134,1267300,14.582543
"2006-02-10",19.041916,19.150789,18.86772,18.911268,1199500,14.46182
"2006-02-13",18.856833,19.069134,18.791508,19.014698,1007900,14.540914
"2006-02-14",18.900381,18.916712,18.535656,18.655416,1689400,14.266164
"2006-02-15",18.628199,18.878607,18.606424,18.66086,1242300,14.27032
"2006-02-16",18.698965,18.971149,18.633642,18.971149,1243400,14.507607
"2006-02-17",18.971149,19.259663,18.916712,19.096354,1032900,14.603357
"2006-02-21",19.101797,19.314098,19.06369,19.123571,690500,14.624171
"2006-02-22",19.074577,19.275993,19.052803,19.27055,1131200,14.736567
"2006-02-23",19.216114,19.406641,19.06369,19.183451,813600,14.669966
"2006-02-24",19.292324,19.56995,19.254219,19.433859,1213500,14.861457
"2006-02-27",19.678823,19.902014,19.624388,19.678823,2675900,15.048778
"2006-02-28",19.662493,19.804028,19.564507,19.79314,2113100,15.1362
"2006-03-01",19.880239,19.880239,19.646162,19.765923,1658900,15.115389
"2006-03-02",19.787697,20.304844,19.787697,20.114317,2501200,15.381814
"2006-03-03",20.087099,20.190529,19.956451,19.994556,917900,15.290227
"2006-03-06",19.994556,20.163309,19.874796,19.929232,1316500,15.240275
"2006-03-07",19.880239,19.951008,19.787697,19.874796,2110100,15.198649
"2006-03-08",19.82036,19.918344,19.172564,19.667936,2737300,15.040455
"2006-03-09",19.722374,19.82036,19.624388,19.651606,1029400,15.027966
"2006-03-10",19.646162,19.869352,19.531845,19.722374,852000,15.082092
"2006-03-13",19.706043,19.863909,19.657049,19.689711,1144000,15.057105
"2006-03-14",19.629831,19.961895,19.608057,19.940121,1016200,15.248601
"2006-03-15",19.869352,19.951008,19.760479,19.885683,919700,15.206968
"2006-03-16",19.863909,20.457268,19.842134,20.413717,1274600,15.610765
"2006-03-17",20.566141,20.615133,20.462711,20.560698,2154600,15.723173
"2006-03-20",20.522591,20.54981,20.190529,20.293957,1273500,15.519186
"2006-03-21",20.2994,20.2994,19.842134,19.907457,1385600,15.223622
"2006-03-22",19.972782,19.994556,19.733261,19.891127,1124000,15.211132
"2006-03-23",19.847578,19.918344,19.7006,19.711487,1227100,15.073764
"2006-03-24",19.71693,19.891127,19.575396,19.77681,820200,15.123713
"2006-03-27",19.749592,19.858465,19.651606,19.749592,663100,15.1029
"2006-03-28",19.67338,19.880239,19.586283,19.809471,1927900,15.148692
"2006-03-29",19.907457,20.190529,19.82036,20.065325,1171000,15.344345
"2006-03-30",20.081656,20.097986,19.891127,19.940121,526800,15.248601
"2006-03-31",19.940121,20.016331,19.662493,19.874796,1398500,15.198649
"2006-04-03",19.836691,20.141535,19.755035,19.923788,1403600,15.236112
"2006-04-04",19.858465,19.858465,19.591726,19.749592,1443800,15.1029
"2006-04-05",19.744148,20.005444,19.613501,19.869352,938800,15.194485
"2006-04-06",19.891127,20.048992,19.842134,19.978226,960300,15.277742
"2006-04-07",19.967339,19.989113,19.651606,19.684267,933500,15.052948
"2006-04-10",19.662493,19.814915,19.618944,19.684267,1002400,15.052948
"2006-04-11",19.635275,19.67338,19.227001,19.292324,1905800,14.753221
"2006-04-12",19.248775,19.363092,19.058247,19.118128,1011200,14.620008
"2006-04-13",19.085466,19.161676,19.020142,19.052803,1303100,14.570056
"2006-04-17",19.025585,19.188894,19.009254,19.145346,707700,14.64082
"2006-04-18",19.134459,19.515514,19.123571,19.499184,1658800,14.911405
"2006-04-19",19.520958,19.77681,19.520958,19.749592,880100,15.1029
"2006-04-20",19.744148,19.858465,19.542732,19.71693,769800,15.077923
"2006-04-21",19.853022,19.989113,19.765923,19.956451,1085200,15.261091
"2006-04-24",19.956451,20.081656,19.869352,20.005444,1864100,15.298555
"2006-04-25",20,20.016331,19.727818,19.733261,1776300,15.090412
"2006-04-26",19.749592,19.825804,19.510071,19.651606,1658400,15.027966
"2006-04-27",19.56995,19.825804,19.156233,19.461079,1178800,14.88227
"2006-04-28",19.433859,19.689711,19.254219,19.330431,1223400,14.782355
"2006-05-01",19.330431,19.515514,19.248775,19.346762,1261100,14.794844
"2006-05-02",19.314098,19.395754,19.194338,19.27055,1268000,14.736567
"2006-05-03",19.139902,19.21067,18.971149,19.139902,1465100,14.805685
"2006-05-04",19.118128,19.324986,19.096354,19.107241,721900,14.780419
"2006-05-05",19.139902,19.28688,19.118128,19.27055,909600,14.906747
"2006-05-08",19.27055,19.384867,19.09091,19.27055,861100,14.906747
"2006-05-09",19.232445,19.308655,19.118128,19.232445,844800,14.87727
"2006-05-10",19.259663,19.379423,19.058247,19.118128,1092000,14.788842
"2006-05-11",19.06369,19.145346,18.976593,19.052803,1397500,14.738316
"2006-05-12",19.031029,19.139902,18.835056,18.88405,1702300,14.607773
"2006-05-15",18.671747,18.965706,18.579205,18.807838,1057500,14.548818
"2006-05-16",18.86772,18.982037,18.698965,18.731628,1184800,14.489861
"2006-05-17",18.622755,18.845945,18.328796,18.399565,1344800,14.233004
"2006-05-18",18.415895,18.464888,17.980402,18.05117,1436900,13.963495
"2006-05-19",18.121939,18.225367,17.784431,18.089275,1391100,13.992976
"2006-05-22",17.909636,18.1546,17.691889,17.958628,1964800,13.891914
"2006-05-23",18.018509,18.127382,17.740881,17.773544,1921800,13.748739
"2006-05-24",17.773544,17.898748,17.52858,17.844311,1731700,13.803481
"2006-05-25",17.93141,18.203592,17.855198,18.132826,750900,14.026665
"2006-05-26",18.181818,18.181818,18.029396,18.056614,746700,13.967709
"2006-05-30",18.290691,18.649973,18.160044,18.192705,1948300,14.072985
"2006-05-31",18.1546,18.475777,18.1546,18.317909,1313600,14.169827
"2006-06-01",18.317909,18.666304,18.121939,18.66086,1868200,14.435118
"2006-06-02",18.835056,18.88405,18.568317,18.780621,886900,14.527758
"2006-06-05",18.698965,18.933043,18.655416,18.726185,2055600,14.485655
"2006-06-06",18.715296,18.775177,18.165487,18.296135,1292300,14.15299
"2006-06-07",18.290691,18.519325,18.089275,18.121939,933100,14.018239
"2006-06-08",18.094719,18.225367,17.811649,18.181818,1032300,14.064562
"2006-06-09",18.209036,18.274361,17.964071,18.105606,876800,14.005608
"2006-06-12",18.062057,18.165487,17.898748,17.93141,952300,13.870854
"2006-06-13",17.887861,18.002178,17.376156,17.539467,1562700,13.567669
"2006-06-14",17.539467,17.653784,17.338051,17.62112,1122200,13.630835
"2006-06-15",17.72455,18.023952,17.588459,18.007622,1173200,13.929814
"2006-06-16",18.181818,18.203592,17.784431,18.018509,1173400,13.938232
"2006-06-19",17.996735,18.018509,17.457811,17.490473,1025400,13.529769
"2006-06-20",17.479586,17.566685,17.196516,17.408819,1307200,13.466605
"2006-06-21",17.446924,17.757214,17.414263,17.495916,1103800,13.53398
"2006-06-22",17.430593,17.485029,17.196516,17.294502,1701200,13.378174
"2006-06-23",17.348938,18.285248,17.348938,18.083832,2952700,13.988765
"2006-06-26",18.083832,18.127382,17.833424,17.980402,1034700,13.90875
"2006-06-27",18.192705,18.432226,18.127382,18.345127,1790800,14.190887
"2006-06-28",18.426783,18.454,18.138269,18.187262,1167700,14.068773
"2006-06-29",18.296135,18.307022,17.964071,18.236256,1699000,14.106673
"2006-06-30",18.290691,18.339684,18.067501,18.236256,1690400,14.106673
"2006-07-03",18.328796,18.366903,18.149157,18.356016,220600,14.19931
"2006-07-05",18.339684,18.345127,18.100163,18.263474,1524800,14.127727
"2006-07-06",18.241699,18.399565,18.192705,18.317909,1516400,14.169827
"2006-07-07",18.372347,18.486664,18.127382,18.198149,854700,14.077192
"2006-07-10",18.285248,18.628199,18.263474,18.486664,1242700,14.300379
"2006-07-11",18.486664,18.704409,18.486664,18.682634,1380600,14.451967
"2006-07-12",18.606424,18.758846,18.530212,18.595535,1347000,14.384591
"2006-07-13",18.579205,18.726185,18.464888,18.535656,1867600,14.338272
"2006-07-14",18.535656,18.666304,18.312466,18.366903,1746900,14.207729
"2006-07-17",18.312466,18.345127,17.893305,17.958628,1571300,13.891914
"2006-07-18",17.93141,18.002178,17.719107,17.844311,1235300,13.803481
"2006-07-19",17.817093,18.492107,17.778988,18.470331,1953600,14.28774
"2006-07-20",18.454,18.666304,18.187262,18.209036,1424900,14.085616
"2006-07-21",18.176374,18.345127,18.160044,18.263474,1549300,14.127727
"2006-07-24",18.312466,18.628199,18.296135,18.584648,846600,14.376167
"2006-07-25",18.617311,19.118128,18.600981,19.052803,2356500,14.738316
"2006-07-26",18.933043,19.297768,18.933043,19.281437,2801700,14.915168
"2006-07-27",19.39031,19.755035,19.21067,19.401197,2482300,15.007813
"2006-07-28",19.455635,19.67338,19.406641,19.542732,1282200,15.117295
"2006-07-31",19.488297,19.67338,19.488297,19.602613,1629600,15.163616
"2006-08-01",19.586283,19.662493,19.482853,19.59717,1184800,15.159407
"2006-08-02",19.624388,19.738705,19.395754,19.466522,1461300,15.058342
"2006-08-03",19.341318,19.504627,19.21067,19.221558,1112300,14.868848
"2006-08-04",19.335875,19.428415,19.188894,19.422972,1050200,15.024656
"2006-08-07",19.368536,19.433859,19.199781,19.254219,952400,14.894116
"2006-08-08",19.232445,19.461079,19.161676,19.433859,1795100,15.033077
"2006-08-09",19.422972,19.722374,19.357649,19.499184,1369200,15.256314
"2006-08-10",19.433859,19.504627,19.172564,19.499184,1148300,15.256314
"2006-08-11",19.439302,19.477409,19.21067,19.281437,1156700,15.085949
"2006-08-14",19.292324,19.357649,19.096354,19.199781,1171400,15.022071
"2006-08-15",19.586283,19.602613,19.248775,19.580839,1350500,15.320204
"2006-08-16",19.689711,19.912901,19.586283,19.646162,1367800,15.371316
"2006-08-17",19.564507,19.646162,19.237888,19.308655,749100,15.107242
"2006-08-18",19.303211,19.461079,19.292324,19.417528,448700,15.192429
"2006-08-21",19.384867,19.488297,19.28688,19.319542,686600,15.115766
"2006-08-22",19.292324,19.401197,19.199781,19.379423,1065600,15.162614
"2006-08-23",19.37398,19.428415,18.971149,19.069134,942000,14.919847
"2006-08-24",19.107241,19.221558,18.976593,19.194338,768200,15.017803
"2006-08-25",19.194338,19.412085,19.123571,19.292324,683300,15.094469
"2006-08-28",19.27055,19.488297,19.129015,19.439302,886500,15.20947
"2006-08-29",19.548176,19.591726,19.308655,19.580839,1775400,15.320204
"2006-08-30",19.613501,19.733261,19.439302,19.689711,1911300,15.405384
"2006-08-31",19.722374,20.092543,19.722374,20.065325,2028700,15.69927
"2006-09-01",20.065325,20.304844,19.956451,20.076212,1945500,15.707787
"2006-09-05",20.092543,20.375612,19.978226,20.321177,2829500,15.899454
"2006-09-06",20.212303,20.40283,19.945564,20.043549,2775700,15.682227
"2006-09-07",19.978226,20.168753,19.798584,19.874796,1989200,15.5502
"2006-09-08",19.836691,19.951008,19.613501,19.640718,1893900,15.367062
"2006-09-11",19.56995,19.7006,19.232445,19.37398,1770600,15.158355
"2006-09-12",19.379423,19.586283,19.379423,19.471966,765100,15.235018
"2006-09-13",19.428415,19.684267,19.428415,19.608057,720600,15.341501
"2006-09-14",19.602613,19.847578,19.37398,19.439302,1552600,15.20947
"2006-09-15",19.515514,19.537289,19.292324,19.352205,1266700,15.141322
"2006-09-18",19.324986,19.433859,19.243332,19.308655,2215200,15.107242
"2006-09-19",19.335875,19.466522,19.047359,19.16712,1789200,14.99651
"2006-09-20",19.150789,19.21067,18.954817,18.992924,1615400,14.860212
"2006-09-21",19.058247,19.227001,18.894938,19.172564,1792700,15.000772
"2006-09-22",19.139902,19.194338,18.835056,18.878607,912600,14.77077
"2006-09-25",18.835056,18.862276,18.573761,18.802395,1537200,14.711144
"2006-09-26",18.76429,18.982037,18.76429,18.976593,1111700,14.847439
"2006-09-27",18.938486,19.28688,18.8405,19.259663,1546500,15.068911
"2006-09-28",19.297768,19.368536,19.020142,19.074577,792600,14.924109
"2006-09-29",19.145346,19.172564,18.954817,19.041916,883200,14.898549
"2006-10-02",19.009254,19.412085,18.96026,19.406641,1631400,15.183911
"2006-10-03",19.324986,19.357649,19.172564,19.248775,1434600,15.060399
"2006-10-04",19.205225,19.586283,19.139902,19.586283,1988300,15.32446
"2006-10-05",19.586283,19.891127,19.564507,19.891127,2340100,15.562982
"2006-10-06",19.836691,19.885683,19.553619,19.657049,891600,15.379833
"2006-10-09",19.59717,19.727818,19.515514,19.706043,640100,15.418167
"2006-10-10",19.722374,19.874796,19.646162,19.738705,1021000,15.443722
"2006-10-11",19.684267,19.923788,19.684267,19.82036,830300,15.507611
"2006-10-12",19.874796,19.874796,19.711487,19.869352,646400,15.545942
"2006-10-13",19.678823,19.940121,19.678823,19.858465,800500,15.537421
"2006-10-16",19.804028,20.277626,19.804028,20.201416,1333400,15.805746
"2006-10-17",20.201416,20.484486,20.168753,20.195972,1229500,15.801492
"2006-10-18",20.22319,20.321177,20.076212,20.108873,1195100,15.733346
"2006-10-19",20.065325,20.288513,20.065325,20.28307,1410900,15.869639
"2006-10-20",20.272182,20.571585,20.174196,20.544365,893700,16.074074
"2006-10-23",20.440937,20.756668,20.413717,20.751225,1226500,16.235924
"2006-10-24",20.685902,21.186718,20.631464,21.11595,5534500,16.521282
"2006-10-25",21.110506,21.812738,21.017963,21.774633,3525000,17.036654
"2006-10-26",21.502449,23.053892,21.33914,22.672836,5453100,17.739412
"2006-10-27",22.591181,22.656506,22.210125,22.27545,2715200,17.42849
"2006-10-30",22.123026,22.123026,21.8454,21.94883,1672400,17.172937
"2006-10-31",21.94883,22.101252,21.807295,22.057703,959000,17.25812
"2006-11-01",22.133913,22.133913,21.807295,22.025042,1122400,17.232561
"2006-11-02",21.861731,22.24823,21.861731,22.226456,926200,17.390158
"2006-11-03",22.29178,22.645618,21.96516,22.106695,1173600,17.296461
"2006-11-06",22.139359,22.313555,21.992378,22.237343,778300,17.39867
"2006-11-07",22.204681,22.373434,22.128469,22.188351,624200,17.36034
"2006-11-08",22.019598,22.645618,21.927055,22.514971,1027000,17.792301
"2006-11-09",22.569407,22.67828,22.422428,22.493195,1037900,17.775091
"2006-11-10",22.493195,22.553076,22.335329,22.465977,436600,17.75359
"2006-11-13",22.553076,22.629288,22.406097,22.591181,671900,17.852531
"2006-11-14",22.623844,22.830702,22.563963,22.792597,750900,18.011692
"2006-11-15",22.825258,23.146435,22.79804,23.102884,1897800,18.256903
"2006-11-16",23.157322,23.266195,23.026674,23.102884,2176200,18.256903
"2006-11-17",23.086554,23.086554,22.591181,23.026674,1040800,18.19668
"2006-11-20",22.999456,23.228088,22.939575,23.086554,959200,18.243996
"2006-11-21",23.173653,23.173653,22.939575,23.102884,1762900,18.256903
"2006-11-22",23.053892,23.385956,22.999456,23.375069,1016700,18.471987
"2006-11-24",23.3043,23.58737,23.3043,23.576483,496700,18.631157
"2006-11-27",23.473053,23.543821,23.091997,23.168209,986200,18.308521
"2006-11-28",23.135548,23.516603,23.091997,23.500273,1309000,18.570932
"2006-11-29",23.571039,24.213392,23.571039,24.19706,1638200,19.121565
"2006-11-30",24.115406,24.142624,23.549265,23.61459,3973000,18.661272
"2006-12-01",23.58737,23.79423,23.353292,23.761568,3070100,18.777426
"2006-12-04",23.761568,23.892216,23.462166,23.565596,2158800,18.622557
"2006-12-05",23.620033,23.854111,23.516603,23.843224,1492500,18.841948
"2006-12-06",23.843224,23.952095,23.718018,23.843224,1628600,18.841948
"2006-12-07",23.843224,23.897659,23.625477,23.652695,1608400,18.691387
"2006-12-08",23.620033,23.870441,23.58737,23.788786,797900,18.798925
"2006-12-11",23.73435,23.79423,23.669025,23.723463,631700,18.747311
"2006-12-12",23.745237,23.81056,23.554708,23.652695,581000,18.691387
"2006-12-13",23.761568,23.886772,23.685356,23.767012,578600,18.781727
"2006-12-14",23.854111,24.006533,23.788786,23.973871,582300,18.945194
"2006-12-15",23.984758,23.990202,23.745237,23.777899,1093900,18.790329
"2006-12-18",23.73435,23.761568,23.032118,23.162766,1935000,18.304216
"2006-12-19",23.135548,23.440392,22.955906,23.369625,593900,18.467693
"2006-12-20",23.342405,23.396843,23.097441,23.135548,746100,18.282715
"2006-12-21",23.12466,23.271639,22.732716,22.999456,998900,18.175169
"2006-12-22",23.010344,23.08111,22.743603,22.852476,527700,18.059017
"2006-12-26",22.852476,22.928688,22.634731,22.868809,366800,18.07192
"2006-12-27",22.950462,23.091997,22.787153,23.091997,462300,18.248301
"2006-12-28",23.010344,23.091997,22.792597,22.994013,691900,18.170868
"2006-12-29",22.950462,23.048449,22.640175,22.727272,445200,17.960075
"2007-01-03",22.623844,22.863363,21.839956,21.992378,2399800,17.37933
"2007-01-04",21.937943,22.014154,21.535112,21.894394,1621700,17.301897
"2007-01-05",21.4589,21.932499,21.404465,21.594992,1694200,17.0653
"2007-01-08",21.671204,22.057703,21.371801,22.057703,2412700,17.430952
"2007-01-09",21.937943,22.182907,21.823626,22.063147,1130100,17.435249
"2007-01-10",21.997822,22.155689,21.894394,22.155689,586700,17.50839
"2007-01-11",22.177464,22.651062,22.144802,22.460533,1590100,17.749289
"2007-01-12",22.389767,22.836145,22.389767,22.78171,1227100,18.003094
"2007-01-16",22.830702,23.037561,22.618399,22.738159,1357700,17.968676
"2007-01-17",22.727272,22.97768,22.661949,22.934132,1453900,18.123541
"2007-01-18",22.912357,23.070223,22.754492,22.814371,1160900,18.0289
"2007-01-19",22.847033,23.130104,22.770823,23.037561,1054000,18.20528
"2007-01-22",23.043005,23.249865,22.961349,23.032118,1090400,18.200985
"2007-01-23",22.983124,23.483942,22.983124,23.369625,1396600,18.467693
"2007-01-24",23.369625,23.554708,23.021231,23.500273,676900,18.570932
"2007-01-25",23.473053,23.783342,23.271639,23.603703,1764900,18.652674
"2007-01-26",23.625477,23.685356,23.375069,23.565596,1320900,18.622557
"2007-01-29",23.538378,23.571039,23.162766,23.222645,2439700,18.351534
"2007-01-30",23.309744,23.598259,23.249865,23.592813,1074400,18.644062
"2007-01-31",23.603703,23.696243,23.315187,23.543821,1166400,18.605352
"2007-02-01",23.51116,23.70713,23.429504,23.576483,1042400,18.631157
"2007-02-02",23.576483,23.70713,23.445835,23.679913,691800,18.712891
"2007-02-05",23.641808,23.79423,23.527491,23.756124,2075800,18.773121
"2007-02-06",23.767012,23.919434,23.685356,23.859554,869800,18.854856
"2007-02-07",23.756124,23.924877,23.63092,23.73435,792800,18.93046
"2007-02-08",23.669025,24.033751,23.641808,24.028307,1091500,19.164921
"2007-02-09",24.060968,24.251497,24.033751,24.093632,1157100,19.217028
