"","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
"2006-05-23",15.945,16.077499,15.75,15.8125,7214800,15.359951
"2006-05-24",15.625,15.8075,14.8525,15.2075,9309200,14.772269
"2006-05-25",15.305,15.4375,15.1475,15.325,7047200,14.886404
"2006-05-26",15.4,15.45,14.96,15.0025,5874800,14.573134
"2006-05-30",14.975,15.0925,14.415,14.5275,6822400,14.111728
"2006-05-31",14.4725,14.885,14.3425,14.75,8414400,14.327862
"2006-06-01",14.75,15.6075,14.75,15.5125,10674000,15.068539
"2006-06-02",15.705,15.975,15.34,15.7075,6098800,15.257958
"2006-06-05",15.645,15.775,15.2575,15.295,4539200,14.857264
"2006-06-06",15.3,15.585,15.1575,15.52,6824000,15.075825
"2006-06-07",15.4725,15.62,15.23,15.265,3649600,14.828122
"2006-06-08",15.1225,15.3925,14.7175,15.315,9046400,14.876689
"2006-06-09",15.4125,16.055,15.325,15.4475,8534000,15.005399
"2006-06-12",15.5325,15.7225,14.78,14.8,6046400,14.37643
"2006-06-13",14.75,14.995,14.31,14.625,7620000,14.206438
"2006-06-14",14.575,14.795,14.3825,14.7625,5066000,14.340003
"2006-06-15",15.0125,15.8125,15.0125,15.7525,6421600,15.301671
"2006-06-16",15.75,15.9425,15.55,15.905,7355200,15.449805
"2006-06-19",15.8925,16.0375,15.35,15.5525,8330800,15.107393
"2006-06-20",15.525,15.6825,15.1575,15.62,7348400,15.172961
"2006-06-21",15.7125,16.307501,15.665,16.227501,9792000,15.763076
"2006-06-22",16.1775,16.262501,15.8675,16.202499,4152400,15.738792
"2006-06-23",16.102501,16.842501,16.09,16.639999,5978000,16.163769
"2006-06-26",16.682501,16.735001,16.355,16.584999,3215600,16.110346
"2006-06-27",16.625,16.655001,15.905,15.97,6167200,15.512945
"2006-06-28",16.067499,16.067499,15.575,15.9,6989600,15.444948
"2006-06-29",16.035,16.852501,15.955,16.852501,6557600,16.37019
"2006-06-30",16.9175,17.09,16.790001,16.842501,6947600,16.360474
"2006-07-03",16.950001,17.137501,16.842501,17.112499,1895200,16.622747
"2006-07-05",17.0875,17.094999,16.5,16.645,5075600,16.168627
"2006-07-06",16.76,17.094999,16.690001,16.987499,3422400,16.501328
"2006-07-07",16.940001,16.9625,16.3475,16.407499,5434400,15.937922
"2006-07-10",16.4275,16.540001,15.8275,15.98,5521600,15.522658
"2006-07-11",15.85,15.895,15.3775,15.895,9142400,15.440091
"2006-07-12",16.504999,16.84,16.25,16.2925,13727200,15.826216
"2006-07-13",16.227501,16.450001,15.8,15.915,4958000,15.45952
"2006-07-14",15.9925,15.9925,15.455,15.625,5040800,15.177819
"2006-07-17",15.5625,15.705,15.375,15.5025,3052800,15.058826
"2006-07-18",15.575,15.645,15.1375,15.605,7159200,15.158389
"2006-07-19",15.575,16.372499,15.575,16.165001,7486400,15.702364
"2006-07-20",16.205,16.237499,15.5375,15.625,4392800,15.177819
"2006-07-21",15.5225,15.545,15.0425,15.2625,4976000,14.825694
"2006-07-24",15.265,15.84,15.265,15.775,4138800,15.323524
"2006-07-25",15.74,15.7925,15.4325,15.6625,4185200,15.214246
"2006-07-26",15.61,15.94,15.5,15.7,3471200,15.250673
"2006-07-27",15.6925,15.805,15.48,15.6275,10187600,15.180245
"2006-07-28",15.7875,16.225,15.6725,16.135,4044800,15.673224
"2006-07-31",16.225,16.66,16.182501,16.372499,7673200,15.903925
"2006-08-01",16.125,16.217501,15.775,15.88,6657200,15.425522
"2006-08-02",16.9825,17.237499,16.66,16.807501,12674000,16.326475
"2006-08-03",16.790001,17.865,16.7325,17.577499,9271600,17.074438
"2006-08-04",17.772499,17.997499,16.877501,17.092501,8189200,16.603321
"2006-08-07",17.0275,17.125,16.684999,16.852501,4869600,16.37019
"2006-08-08",16.9625,17,16.5,16.615,4537200,16.139486
"2006-08-09",16.715,16.82,16.200001,16.202499,5564400,15.738792
"2006-08-10",16.2675,16.752501,16.1625,16.5625,4215200,16.08849
"2006-08-11",16.442499,16.6,16.2775,16.424999,2695200,15.954924
"2006-08-14",16.5425,16.965,16.5425,16.672501,3682400,16.195339
"2006-08-15",16.959999,17.422501,16.737499,17.3825,5946400,16.885021
"2006-08-16",17.4475,17.735001,17.2225,17.622499,6521200,17.118151
"2006-08-17",17.6075,17.692499,17.41,17.555,5051200,17.052586
"2006-08-18",17.555,17.75,17.325001,17.705,4586800,17.198288
"2006-08-21",17.682501,17.682501,17.254999,17.422501,2907600,16.923874
"2006-08-22",17.4575,17.7125,17.299999,17.647499,2880800,17.142435
"2006-08-23",17.782499,17.809999,17.190001,17.290001,3442400,16.79517
"2006-08-24",17.4375,17.459999,17.127501,17.424999,2262800,16.926302
"2006-08-25",17.305,17.5825,17.237499,17.27,3888000,16.77574
"2006-08-28",17.247499,17.799999,17.125,17.799999,3822400,17.290569
"2006-08-29",17.799999,17.895,17.190001,17.637501,7928800,17.132725
"2006-08-30",17.735001,17.77,17.442499,17.65,3212000,17.144865
"2006-08-31",17.7225,17.815001,17.445,17.477501,3926000,16.977303
"2006-09-01",17.605,17.74,17.432501,17.434999,3387600,16.936018
"2006-09-05",17.514999,17.9175,17.3825,17.875,5179200,17.363422
"2006-09-06",17.690001,17.7875,17.432501,17.452499,4362800,16.953018
"2006-09-07",17.4175,17.5875,17.110001,17.24,4312400,16.746599
"2006-09-08",17.190001,17.525,17.190001,17.3125,2864000,16.817024
"2006-09-11",17.25,17.514999,17.022499,17.405001,3450400,16.906878
"2006-09-12",17.385,17.965,17.34,17.924999,4567600,17.411993
"2006-09-13",17.9625,18.5525,17.93,18.32,8130800,17.795691
"2006-09-14",18.1875,18.432501,17.887501,18.295,4865200,17.771402
"2006-09-15",18.4125,18.577499,17.684999,17.8925,10177600,17.380424
"2006-09-18",17.955,18.365,17.9,18.137501,4268000,17.618416
"2006-09-19",18.2425,18.3225,17.752501,17.922501,4518800,17.409567
"2006-09-20",18.07,18.4,17.922501,18.1625,7376400,17.642696
"2006-09-21",18.2875,18.700001,18.2125,18.342501,7824800,17.817545
"2006-09-22",18.262501,18.3025,18.0075,18.16,3109200,17.640268
"2006-09-25",18.1425,18.6675,18.030001,18.6675,4853600,18.133242
"2006-09-26",18.66,18.692499,18.325001,18.655001,5807200,18.121099
"2006-09-27",18.7075,19.1625,18.6625,18.764999,7511600,18.227953
"2006-09-28",18.945,19.09,18.592501,18.752501,5677600,18.215813
"2006-09-29",18.827499,18.8575,18.467501,18.502501,5046800,17.972965
"2006-10-02",18.605,18.695,18.077499,18.157499,5541200,17.637838
"2006-10-03",18.184999,18.58,17.9625,18.290001,4688400,17.766548
"2006-10-04",18.282499,18.6975,18.1625,18.6975,4242800,18.162388
"2006-10-05",18.655001,18.955,18.555,18.860001,3960000,18.320236
"2006-10-06",18.75,18.885,18.557501,18.6775,2254400,18.142954
"2006-10-09",18.612499,19.112499,18.567499,18.9275,3368400,18.385803
"2006-10-10",19.0375,19.3325,18.940001,19.145,5435200,18.59708
"2006-10-11",19.450001,19.594999,18.7425,18.950001,7869600,18.40766
"2006-10-12",19.092501,19.25,18.8925,19.225,5092800,18.674789
"2006-10-13",19.25,19.555,19.215,19.309999,4327600,18.757359
"2006-10-16",19.4475,19.7075,19.3575,19.5975,6573200,19.036625
"2006-10-17",19.445,19.535,19.137501,19.3925,3765600,18.837496
"2006-10-18",19.6,19.647499,19.200001,19.35,3620400,18.796213
"2006-10-19",19.3225,19.3675,19.0875,19.3675,3128000,18.813213
"2006-10-20",19.33,19.4725,19.01,19.174999,4448800,18.626219
"2006-10-23",19.1,19.5425,18.977501,19.49,3654000,18.932207
"2006-10-24",19.445,19.58,19.3025,19.4825,2408800,18.924917
"2006-10-25",19.459999,19.719999,19.344999,19.577499,4290800,19.017199
"2006-10-26",19.665001,19.852501,19.577499,19.844999,3604400,19.277042
"2006-10-27",19.85,19.8675,19.434999,19.4925,3056400,18.934631
"2006-10-30",19.440001,19.620001,19.102501,19.440001,7086800,18.883635
"2006-10-31",19.4125,19.452499,18.775,18.82,8319200,18.281384
"2006-11-01",18.8825,18.987499,18.135,18.627501,16875200,18.094391
"2006-11-02",18.315001,19.032499,18.3125,18.75,12578400,18.213385
"2006-11-03",18.4725,18.7675,17.879999,18.584999,12272400,18.053102
"2006-11-06",18.625,19.25,18.575001,19.115,8700800,18.567938
"2006-11-07",19.165001,19.485001,19.055,19.315001,7240000,18.762215
"2006-11-08",19.147499,19.455,18.9925,19.280001,6396400,18.728212
"2006-11-09",19.2925,19.295,18.855,18.987499,4968800,18.444084
"2006-11-10",18.995001,19.122499,18.862499,19.059999,2570000,18.514507
"2006-11-13",19.0375,19.25,18.950001,19.200001,4197600,18.650505
"2006-11-14",19.889999,19.9125,19.4,19.887501,11804000,19.318329
"2006-11-15",19.959999,20.102501,19.875,20.025,7956800,19.451889
"2006-11-16",20.15,20.174999,19.825001,20.059999,83699200,19.485891
"2006-11-17",20,20.1875,19.870001,20.025,9257200,19.451889
"2006-11-20",20.120001,20.190001,19.9125,20.02,5927600,19.447035
"2006-11-21",19.922501,19.922501,19.762501,19.879999,6372400,19.311041
"2006-11-22",19.879999,20.122499,19.780001,20.067499,3706000,19.493177
"2006-11-24",19.889999,19.9925,19.875,19.9275,1539200,19.35718
"2006-11-27",19.93,19.9475,19.389999,19.424999,6404000,18.869068
"2006-11-28",19.4475,19.8475,19.395,19.8125,4599600,19.245472
"2006-11-29",19.887501,20.059999,19.8025,20.040001,4987200,19.466467
"2006-11-30",20.09,20.3925,20.02,20.389999,5962400,19.806444
"2006-12-01",20.495001,20.5,19.875,20.105,5743600,19.529604
"2006-12-04",20.25,20.622499,20.25,20.5525,4823200,19.964294
"2006-12-05",20.51,20.594999,20.25,20.34,4670400,19.757879
"2006-12-06",20.34,20.4025,20.08,20.297501,3536400,19.716599
"2006-12-07",20.440001,20.440001,19.955,20.07,4189200,19.495607
"2006-12-08",20.004999,20.355,19.815001,20.1675,4742400,19.590311
"2006-12-11",20.105,20.25,19.897499,19.9125,4904800,19.342611
"2006-12-12",19.844999,19.9925,19.655001,19.855,6452800,19.286758
"2006-12-13",19.9925,20.155001,19.905001,19.9925,4171600,19.420324
"2006-12-14",20.035,20.305,20.0275,20.165001,5032800,19.587887
"2006-12-15",20.325001,20.325001,20.0625,20.110001,7337200,19.534462
"2006-12-18",19.7925,20.155001,19.59,19.762501,6146400,19.196903
"2006-12-19",19.7425,19.785,19.365,19.695,5837600,19.13134
"2006-12-20",19.7225,19.725,19.432501,19.5075,3551600,18.949203
"2006-12-21",19.5,19.709999,19.2575,19.362499,3751200,18.808352
"2006-12-22",19.299999,19.4125,18.817499,19.014999,5984800,18.470797
"2006-12-26",19.057501,19.25,18.885,19.047501,3816000,18.502369
"2006-12-27",19.217501,19.512501,19.2075,19.424999,3660800,18.869068
"2006-12-28",19.35,19.547501,19.137501,19.467501,3493200,18.910349
"2006-12-29",19.42,19.5,19.200001,19.290001,2928000,18.737928
"2007-01-03",19.4275,19.82,18.9375,19.440001,9666400,18.883635
"2007-01-04",19.342501,19.6325,19.262501,19.540001,5710000,18.980772
"2007-01-05",19.4925,19.5825,18.950001,19.2775,6137200,18.725788
"2007-01-08",19.2875,19.73,19.2075,19.577499,5546400,19.017199
"2007-01-09",19.674999,19.7075,19.3825,19.629999,4708400,19.068199
"2007-01-10",19.475,19.6875,19.32,19.615,5987600,19.053627
"2007-01-11",19.735001,20.247499,19.627501,20.227501,6644400,19.648598
"2007-01-12",20.24,20.455,20.049999,20.360001,4740400,19.777306
"2007-01-16",20.477501,20.59,20.4125,20.48,5993600,19.893871
"2007-01-17",20.48,20.605,20.375,20.5525,5585600,19.964294
"2007-01-18",20.6,20.6625,20.215,20.297501,4733200,19.716599
"2007-01-19",20.172501,20.4375,20,20.415001,5260400,19.830736
"2007-01-22",20.41,20.495001,20.174999,20.405001,5073600,19.82102
"2007-01-23",20.4,20.747499,20.4,20.6525,4582800,20.061434
"2007-01-24",20.735001,21.105,20.535,21.0825,4900800,20.47913
"2007-01-25",20.934999,20.975,20.7225,20.83,5483600,20.233852
"2007-01-26",20.905001,20.977501,20.6075,20.780001,3104000,20.185286
"2007-01-29",20.717501,21.237499,20.637501,20.997499,4809600,20.396559
"2007-01-30",21.025,21.305,20.987499,21.275,6583600,20.666119
"2007-01-31",21.2775,21.342501,21.067499,21.3225,6288000,20.712257
"2007-02-01",21.3475,21.385,21.1675,21.299999,5163200,20.690405
"2007-02-02",21.375,21.6,21.27,21.4575,8103200,20.843393
"2007-02-05",22.432501,23.370001,22.25,23.237499,20896000,22.572453
"2007-02-06",23.275,23.487499,22.8575,23.1675,8048800,22.504452
"2007-02-07",23.272499,23.725,23.237499,23.719999,7362400,23.041142
"2007-02-08",23.610001,23.719999,23.4375,23.497499,7905600,22.82501
"2007-02-09",23.407499,23.575001,22.9625,23.0875,5801600,22.426744
"2007-02-12",22.754999,23.184999,22.75,23.112499,5856000,22.451027
"2007-02-13",23.25,23.25,23.032499,23.120001,5377600,22.458315
"2007-02-14",23.122499,23.592501,23.075001,23.58,6840000,22.905149
"2007-02-15",23.495001,23.647499,23.415001,23.620001,5100000,22.944006
"2007-02-16",23.65,23.65,23.42,23.42,3605200,22.749729
"2007-02-20",23.34,23.655001,23.139999,23.645,5165200,22.96829
"2007-02-21",23.547501,23.65,23.445,23.645,3746000,22.96829
"2007-02-22",23.6175,23.887501,23.174999,23.594999,6086000,22.919722
"2007-02-23",23.547501,23.737499,23.387501,23.647499,4976400,22.970716
"2007-02-26",23.737499,23.745001,23.3825,23.5075,3499600,22.834721
"2007-02-27",23.147499,23.2425,22.002501,22.105,13338000,21.472364
"2007-02-28",21.9625,22.700001,21.565001,22.549999,10275200,21.904627
"2007-03-01",21.84,22.57,21.5825,22.342501,12415600,21.703068
"2007-03-02",22.112499,22.2325,21.73,21.7325,5822400,21.110525
"2007-03-05",21.35,21.8125,21.305,21.372499,8241600,20.76083
"2007-03-06",21.6425,22.485001,21.637501,22.4625,11064800,21.81963
"2007-03-07",22.275,22.459999,22.1425,22.43,4890000,21.788061
"2007-03-08",22.690001,22.8825,22.514999,22.754999,7135600,22.103764
"2007-03-09",22.9825,23.102501,22.7225,22.879999,5455600,22.225182
"2007-03-12",22.915001,23,22.700001,22.942499,3656400,22.285896
"2007-03-13",22.737499,22.8375,22.08,22.172501,7042400,21.537933
"2007-03-14",22.129999,22.5425,21.8475,22.455,6653600,21.812347
"2007-03-15",22.405001,22.610001,22.135,22.2325,5658400,21.596216
"2007-03-16",22.25,22.2875,21.975,22.2075,6900800,21.57193
"2007-03-19",22.275,22.674999,22.227501,22.6425,4149200,21.99448
"2007-03-20",22.725,22.875,22.592501,22.825001,3642800,22.171761
"2007-03-21",22.9125,23.405001,22.602501,23.25,5531200,22.584593
"2007-03-22",23.389999,23.475,23.040001,23.247499,3731200,22.582167
"2007-03-23",23.307501,23.372499,23.105,23.2325,2738800,22.567595
"2007-03-26",23.325001,23.6675,23.174999,23.6525,5565600,22.975576
"2007-03-27",23.5175,23.5525,23.17,23.235001,5465200,22.570026
"2007-03-28",23.0525,23.1,22.535,22.59,9640800,21.943483
"2007-03-29",22.715,22.8225,22.18,22.422501,8569200,21.780773
"2007-03-30",22.5,22.5,21.77,22.067499,8424400,21.435934
"2007-04-02",22.120001,22.122499,21.219999,21.4625,13350000,20.848251
"2007-04-03",21.6075,22.377501,21.532499,22.2325,8190000,21.596216
"2007-04-04",22.33,22.344999,21.932501,21.9375,5887600,21.309658
"2007-04-05",21.73,21.807501,21.2325,21.690001,10823600,21.069241
"2007-04-09",21.7325,21.827499,21.344999,21.51,7579200,20.89439
"2007-04-10",21.5,21.5,21.07,21.4175,7590000,20.804541
"2007-04-11",21.120001,21.15,20.6625,20.799999,14900800,20.204712
"2007-04-12",20.75,21.584999,20.700001,21.375,10949200,20.763254
"2007-04-13",21.639999,22.217501,21.625,21.844999,11860000,21.219805
"2007-04-16",21.950001,22.030001,21.790001,21.950001,5869600,21.321802
"2007-04-17",21.85,22.184999,21.817499,22.1075,8210400,21.474791
"2007-04-18",21.967501,22.094999,21.7925,21.965,7423200,21.33637
"2007-04-19",21.8925,21.8925,21.467501,21.6175,4806800,20.998819
"2007-04-20",21.9725,22.327499,21.68,22.0525,7156400,21.421368
"2007-04-23",22.137501,22.245001,21.942499,22.065001,4326800,21.43351
"2007-04-24",22.127501,22.147499,21.83,21.897499,3731200,21.270803
"2007-04-25",21.897499,22.4825,21.737499,22.395,5832400,21.754065
"2007-04-26",22.33,22.465,22.129999,22.2925,4486400,21.654497
"2007-04-27",22.2425,22.7425,22.137501,22.655001,6805600,22.006624
"2007-04-30",22.549999,22.665001,22.35,22.35,8208800,21.710356
"2007-05-01",22.547501,22.547501,21.8125,22.1175,10285600,21.484509
"2007-05-02",21.504999,21.6175,20.692499,21.09,23882000,20.486414
"2007-05-03",21.1525,21.2925,20.93,21.032499,12177600,20.430559
"2007-05-04",21.184999,21.275,20.855,20.975,7874800,20.374704
"2007-05-07",20.987499,21,20.225,20.34,14174400,19.757879
"2007-05-08",20.35,20.362499,19.915001,20.075001,18494400,19.500465
"2007-05-09",19.907499,20.077499,19.782499,19.924999,11518400,19.354755
"2007-05-10",19.790001,20.355,19.75,20.02,12747600,19.447035
"2007-05-11",20.067499,20.275,20,20.1625,6725600,19.585459
"2007-05-14",20.1625,20.280001,19.594999,19.6625,10273200,19.099768
"2007-05-15",19.59,19.98,19.535,19.5725,11815600,19.012344
"2007-05-16",19.5725,19.6875,19.192499,19.424999,9125600,18.869068
"2007-05-17",19.557501,19.695,19.120001,19.205,11231200,18.655361
"2007-05-18",19.252501,19.8675,19.145,19.7075,12094800,19.14348
"2007-05-21",19.469999,19.719999,19.4275,19.605,7340400,19.043911
"2007-05-22",19.879999,20.135,19.5825,19.672501,8552000,19.109482
"2007-05-23",19.627501,19.674999,18.950001,19.0425,13672000,18.497513
"2007-05-24",19.0175,19.1425,18.620001,18.735001,12232400,18.198816
"2007-05-25",18.7675,19.055,18.7675,18.9275,6113200,18.385803
"2007-05-29",18.889999,19.262501,18.877501,19.110001,7954800,18.563078
"2007-05-30",18.950001,19.76,18.9175,19.7325,13501600,19.167765
"2007-05-31",19.73,19.875,19.5625,19.639999,7858400,19.077913
"2007-06-01",19.7875,19.8325,19.445,19.5275,6546000,18.968632
"2007-06-04",19.41,19.605,19.3325,19.51,7535600,18.951633
"2007-06-05",19.475,19.6525,19.315001,19.639999,6536400,19.077913
"2007-06-06",19.645,19.647499,19.1425,19.2425,10688400,18.691788
"2007-06-07",19.127501,19.17,18.674999,18.737499,9908000,18.201237
"2007-06-08",18.67,18.889999,18.5,18.8675,9804000,18.32752
"2007-06-11",18.875,19.200001,18.8025,19.092501,10558400,18.54608
"2007-06-12",19.049999,19.2225,18.8375,18.875,8742400,18.334805
"2007-06-13",18.950001,19.799999,18.950001,19.7325,14858000,19.167765
"2007-06-14",19.75,20.045,19.7225,19.775,8516400,19.209045
"2007-06-15",20.012501,20.209999,19.727501,19.754999,10800400,19.189621
"2007-06-18",19.797501,19.862499,19.4575,19.5175,8772800,18.958918
"2007-06-19",19.422501,19.592501,19.2775,19.422501,5029600,18.866634
"2007-06-20",19.4725,19.68,19.075001,19.139999,6476800,18.59222
"2007-06-21",19.055,19.219999,18.9375,19.125,7765200,18.57765
"2007-06-22",19.125,19.225,18.860001,18.9825,5591200,18.439226
"2007-06-25",19.025,19.262501,18.735001,18.870001,6214000,18.329948
"2007-06-26",18.9,19.045,18.66,18.709999,6864000,18.174528
"2007-06-27",18.7075,19.0725,18.575001,19.01,6791200,18.465942
"2007-06-28",18.887501,19.3475,18.8025,19.15,7860400,18.601938
"2007-06-29",19.215,19.247499,18.7225,18.75,7244800,18.213385
"2007-07-02",18.842501,19.112499,18.762501,19.045,5478000,18.499941
"2007-07-03",18.887501,19.08,18.827499,18.862499,2946400,18.322662
"2007-07-05",18.809999,18.844999,18.512501,18.602501,7325600,18.070107
"2007-07-06",18.715,19.725,18.715,19.7225,12094400,19.158051
"2007-07-09",19.985001,20.424999,19.889999,20,17284800,19.427612
"2007-07-10",19.987499,20.0175,19.5,19.959999,36556400,19.38875
"2007-07-11",19.7125,20.559999,19.695,20.540001,18402400,19.952152
"2007-07-12",20.862499,21.610001,20.540001,21.610001,17805200,20.991531
"2007-07-13",21.547501,21.575001,20.977501,21.545,11567200,20.928391
"2007-07-16",21.4725,21.495001,21.205,21.42,6398000,20.806969
"2007-07-17",21.434999,21.575001,21.012501,21.125,8682400,20.520411
"2007-07-18",21.055,21.3575,20.942499,21.247499,6639600,20.639404
"2007-07-19",21.592501,22,21.5525,21.879999,8490800,21.253803
"2007-07-20",21.9175,22.0975,21.3825,21.459999,8024800,20.845823
"2007-07-23",21.540001,21.637501,21.205,21.264999,5714400,20.656403
"2007-07-24",21.1325,21.467501,20.727501,20.815001,6812400,20.219286
"2007-07-25",20.98,21.1775,20.5275,20.575001,7098400,19.986153
"2007-07-26",20.377501,20.647499,20.002501,20.4175,9561200,19.833158
"2007-07-27",20.422501,20.790001,19.9175,20.385,11124000,19.80159
"2007-07-30",20.395,20.9625,20.2125,20.797501,7161600,20.202288
"2007-07-31",21.2225,21.235001,20.15,20.245001,12002800,19.665598
"2007-08-01",20.07,20.5875,19.625,20.202499,17264400,19.624311
"2007-08-02",20.334999,21.055,20.3125,21,11370000,20.398993
"2007-08-03",21.025,21.139999,20.6675,20.7125,8355200,20.119717
"2007-08-06",20.700001,20.959999,20.26,20.9575,8266000,20.357704
"2007-08-07",20.754999,21.365,20.7425,21.2575,9638000,20.649122
"2007-08-08",21.3825,22.215,21.25,21.7575,12075200,21.134813
"2007-08-09",21.43,22.219999,21.012501,21.280001,11395600,20.670975
"2007-08-10",21.139999,21.1775,20.34,20.584999,11060400,19.995865
"2007-08-13",20.885,20.9925,20.514999,20.612499,4962800,20.022577
"2007-08-14",20.692499,20.895,20.012501,20.0875,4455200,19.512606
"2007-08-15",19.897499,20.209999,19.49,19.51,6997600,18.951633
"2007-08-16",19.217501,19.4,18.125,18.719999,15110800,18.184238
"2007-08-17",18.922501,19.120001,18.16,18.737499,21232400,18.201237
"2007-08-20",18.817499,18.9175,18.3125,18.42,9456800,17.892826
"2007-08-21",18.3125,18.557501,17.7675,18.135,10468000,17.615986
"2007-08-22",18.3825,19.1625,18.25,18.754999,9755200,18.218237
"2007-08-23",18.809999,18.98,18.415001,18.637501,6065600,18.104103
"2007-08-24",18.625,18.625,18.225,18.362499,6321600,17.836973
"2007-08-27",18.0725,18.7325,18.0375,18.1975,7821600,17.676697
"2007-08-28",18.002501,18.1975,17.43,17.4625,8230400,16.962732
"2007-08-29",17.672501,18.0625,17.657499,18.025,7412400,17.509129
"2007-08-30",17.852501,18.157499,17.719999,17.9825,7631200,17.467846
"2007-08-31",18.2325,18.497499,18.125,18.377501,7224800,17.851545
"2007-09-04",18.379999,18.497499,18.059999,18.365,6460000,17.839399
"2007-09-05",18.25,18.275,17.8025,17.865,7301600,17.353708
"2007-09-06",18,18.1975,17.875,18.025,6358400,17.509129
"2007-09-07",17.762501,17.9375,17.59,17.7675,5540000,17.259005
"2007-09-10",17.834999,17.834999,16.9,16.9375,16711600,16.452757
"2007-09-11",16.9825,17.445,16.977501,17.105,13540400,16.615463
"2007-09-12",17.424999,17.74,17.299999,17.475,9994800,16.974876
"2007-09-13",17.545,18.1425,17.502501,17.969999,10977200,17.455704
"2007-09-14",17.7675,18.195,17.575001,18.0175,10224400,17.501846
"2007-09-17",18.2575,18.450001,17.9275,17.9925,6328400,17.47756
"2007-09-18",18.165001,18.715,18.084999,18.575001,13163200,18.043394
"2007-09-19",18.872499,19.012501,18.73,18.9,11536400,18.359091
"2007-09-20",18.9275,18.9275,18.1775,18.352501,9030800,17.827261
