"","MAC.Open","MAC.High","MAC.Low","MAC.Close","MAC.Volume","MAC.Adjusted"
"2005-09-14",60.645172,60.867382,59.663738,60.145195,378100,27.41284
"2005-09-15",60.228523,60.274818,59.682255,59.72855,287300,27.222948
"2005-09-16",59.72855,60.182232,59.497078,60.182232,349000,27.429726
"2005-09-19",59.95076,59.978539,59.071175,59.256351,169400,27.007727
"2005-09-20",59.348938,59.719292,58.636009,58.978584,284200,26.881117
"2005-09-21",58.237881,58.561939,57.349037,57.543472,376700,26.227039
"2005-09-22",57.173119,57.867531,56.367603,57.599026,446100,26.252354
"2005-09-23",57.450882,58.284176,57.117565,57.969376,381000,26.42115
"2005-09-26",57.969376,58.608234,57.821236,58.376762,247400,26.606815
"2005-09-27",58.330471,58.543423,57.904564,58.404541,313400,26.619499
"2005-09-28",58.395283,58.719341,57.969376,58.561939,388600,26.691225
"2005-09-29",58.395283,59.700771,57.867531,59.691513,336500,27.206059
"2005-09-30",59.691513,60.395184,59.376717,60.126678,394000,27.4044
"2005-10-03",60.04335,60.858124,59.719292,60.858124,632000,27.737778
"2005-10-04",60.858124,60.959969,59.663738,59.672997,850500,27.19762
"2005-10-05",59.58041,59.58041,58.65453,58.765633,459700,26.784065
"2005-10-06",58.765633,59.11747,57.941601,58.811928,581900,26.805162
"2005-10-07",58.515644,58.608234,57.404591,57.950859,582400,26.412712
"2005-10-10",58.052704,58.247139,56.886097,57.136086,239300,26.041357
"2005-10-11",57.136086,57.830494,56.895355,57.432365,594700,26.176392
"2005-10-12",57.423107,57.423107,55.654675,56.395378,537300,25.703756
"2005-10-13",55.84911,57.126823,55.84911,56.562038,454700,25.779716
"2005-10-14",57.034237,58.173069,56.932392,58.006413,466200,26.438034
"2005-10-17",57.867531,58.145294,56.571297,58.043446,809700,26.454899
"2005-10-18",58.052704,58.052704,57.478661,57.839752,752500,26.362076
"2005-10-19",57.839752,58.034187,56.876839,57.969376,423400,26.42115
"2005-10-20",57.960117,58.145294,57.265709,57.450882,639900,26.184841
"2005-10-21",57.589764,58.441574,57.450882,58.256401,390400,26.551973
"2005-10-24",58.441574,59.858173,58.256401,59.348938,360800,27.049921
"2005-10-25",59.210056,59.608185,58.228622,59.034138,466800,26.906437
"2005-10-26",59.034138,59.395233,57.589764,58.219364,518500,26.535097
"2005-10-27",58.228622,58.284176,57.099049,57.756424,574400,26.324097
"2005-10-28",57.987892,59.395233,57.941601,59.256351,554200,27.007727
"2005-10-31",59.247093,59.672997,59.024879,59.506336,352700,27.12167
"2005-11-01",57.867531,57.876789,56.247238,57.358295,729800,26.142635
"2005-11-02",57.404591,58.636009,56.94165,58.617493,451400,26.716549
"2005-11-03",58.765633,59.237831,57.673096,57.784199,481900,26.336752
"2005-11-04",57.784199,57.793461,56.571297,57.543472,345000,26.227039
"2005-11-07",57.77494,58.432316,57.404591,58.423058,207100,26.627932
"2005-11-08",57.867531,58.052704,56.599072,57.589764,511200,26.248137
"2005-11-09",57.599026,58.663788,57.599026,58.580456,436100,26.699669
"2005-11-10",58.024929,59.404491,57.867531,59.330421,587000,27.359077
"2005-11-11",59.515598,60.589619,59.41375,60.58036,502000,27.935457
"2005-11-14",60.524807,60.645172,60.089642,60.56184,447500,27.926914
"2005-11-15",60.645172,60.941452,60.274818,60.478512,446600,27.888494
"2005-11-16",60.50629,60.7285,60.376667,60.524807,399600,27.909843
"2005-11-17",60.534065,61.311806,60.469254,61.284027,394200,28.259932
"2005-11-18",61.339581,61.904369,61.274769,61.811779,255100,28.503288
"2005-11-21",61.756229,62.274719,61.571053,62.246944,357000,28.703968
"2005-11-22",62.256203,63.117271,62.172874,62.987648,255100,29.045521
"2005-11-23",62.75618,63.395035,62.404343,63.395035,319100,29.233387
"2005-11-25",63.330223,63.5154,63.080238,63.496883,51400,29.280346
"2005-11-28",63.60799,63.626507,62.459896,62.459896,347800,28.802168
"2005-11-29",62.645073,63.29319,62.645073,63.154308,185900,29.122374
"2005-11-30",63.061718,63.413555,62.68211,62.941353,297700,29.024181
"2005-12-01",63.172825,63.635765,63.172825,63.459846,271100,29.263271
"2005-12-02",63.376518,63.432072,62.820992,63.302448,302900,29.190687
"2005-12-05",63.237637,63.237637,62.709885,62.728401,281400,28.925987
"2005-12-06",62.913578,63.098755,62.330273,62.506191,174700,28.823503
"2005-12-07",62.506191,62.68211,61.821037,61.922886,184900,28.554529
"2005-12-08",62.126579,62.746922,61.691418,62.200649,407000,28.682625
"2005-12-09",62.135838,62.746922,61.895111,62.617298,358900,28.87475
"2005-12-12",62.774696,63.098755,62.330273,62.719143,248500,28.921711
"2005-12-13",62.728401,62.959873,62.395084,62.700626,250500,28.913172
"2005-12-14",62.700626,62.959873,62.543224,62.941353,187800,29.024181
"2005-12-15",62.950615,63.265411,62.654331,62.737659,469000,28.930244
"2005-12-16",62.746922,63.320965,62.635815,62.746922,300800,28.934521
"2005-12-19",62.867283,63.283932,62.283978,62.339531,216100,28.746666
"2005-12-20",62.108063,62.274719,61.515499,61.617344,292900,28.413633
"2005-12-21",61.654381,62.561745,61.645123,62.552486,360400,28.844864
"2005-12-22",62.552486,63.2006,62.061768,63.12653,220200,29.109566
"2005-12-23",63.12653,63.66354,63.12653,63.422813,77800,29.246187
"2005-12-27",63.469105,63.746872,62.719143,62.728401,177500,28.925987
"2005-12-28",62.913578,62.959873,62.543224,62.728401,273400,28.925987
"2005-12-29",62.728401,62.950615,62.348789,62.413601,145500,28.780807
"2005-12-30",62.311756,62.478413,61.950661,62.163616,162900,28.665535
"2006-01-03",62.395084,63.987598,61.756229,63.820942,283500,29.429783
"2006-01-04",63.932045,64.107964,63.14505,63.783905,170000,29.412697
"2006-01-05",63.783905,64.922737,63.75613,64.922737,244000,29.937849
"2006-01-06",65.089394,65.589371,64.598679,65.580116,227400,30.24098
"2006-01-09",65.904175,66.339333,65.626411,66.283783,296700,30.565472
"2006-01-10",66.293045,68.144806,66.24675,68.117027,873300,31.410839
"2006-01-11",68.052216,68.459602,67.61705,68.117027,333400,31.410839
"2006-01-12",68.117027,68.265167,67.681862,67.968887,254400,31.34252
"2006-01-13",64.404243,65.487526,64.376472,64.904221,3675800,29.929333
"2006-01-17",64.81163,64.81163,64.330177,64.533867,721200,29.758539
"2006-01-18",64.441284,64.746819,64.07093,64.191292,519900,29.600561
"2006-01-19",64.191292,64.820892,64.191292,64.81163,710100,29.886616
"2006-01-20",64.81163,64.839409,64.394989,64.487572,484800,29.737192
"2006-01-23",64.496834,64.709785,64.265366,64.672752,301200,29.822586
"2006-01-24",64.765343,65.117172,64.561646,65.089394,375300,30.0147
"2006-01-25",65.274574,65.737511,64.950516,65.367165,414000,30.142797
"2006-01-26",66.015274,66.015274,65.228279,65.552338,441000,30.228189
"2006-01-27",65.691223,66.644875,65.598633,66.441185,505300,30.638058
"2006-01-30",66.441185,66.570808,66.080086,66.459702,276300,30.646603
"2006-01-31",66.293045,67.404099,66.117126,67.191147,692600,30.983885
"2006-02-01",67.200401,67.626312,66.941154,67.265213,278600,31.018038
"2006-02-02",67.218925,67.348549,66.468956,66.663391,327100,30.740528
"2006-02-03",66.107864,66.117126,64.81163,65.469009,369100,30.18976
"2006-02-06",65.478264,65.783806,65.033844,65.367165,229200,30.142797
"2006-02-07",65.506042,65.644928,64.922737,64.978294,253900,29.963469
"2006-02-08",64.885704,64.950516,63.895012,64.765343,153400,29.865271
"2006-02-09",64.672752,65.135689,64.404243,64.904221,377900,29.929333
"2006-02-10",64.81163,65.431976,64.617195,64.765343,210400,29.865271
"2006-02-13",64.672752,64.904221,64.441284,64.719048,152700,29.843935
"2006-02-14",64.348694,64.765343,63.265411,64.496834,372000,29.741461
"2006-02-15",64.302399,64.941254,63.97834,64.81163,503000,29.886616
"2006-02-16",65.274574,65.367165,64.885704,65.172729,501000,30.053129
"2006-02-17",65.181984,65.922691,64.857925,65.922691,555500,30.398966
"2006-02-21",64.830154,66.00602,64.820892,65.737511,438000,30.629522
"2006-02-22",65.830101,67.570755,65.367165,67.46891,567300,31.436237
"2006-02-23",67.237442,67.311508,66.218971,67.02449,278300,31.229166
"2006-02-24",66.793015,67.107819,66.478218,66.941154,406900,31.190332
"2006-02-27",67.089302,67.357803,66.181938,66.876343,186600,31.160151
"2006-02-28",66.737465,66.755981,66.09861,66.709686,354100,31.082502
"2006-03-01",66.941154,67.126335,66.015274,67.126335,205400,31.276627
"2006-03-02",67.126335,67.126335,66.441185,66.54303,254300,31.004841
"2006-03-03",66.54303,66.54303,65.469009,65.830101,419300,30.672661
"2006-03-06",65.968987,66.709686,65.830101,66.376373,473300,30.927189
"2006-03-07",66.367111,66.367111,65.598633,65.913429,246300,30.711479
"2006-03-08",65.830101,66.126381,64.81163,66.126381,305400,30.810717
"2006-03-09",66.200455,66.83931,65.904175,66.598579,309200,31.03072
"2006-03-10",66.431923,67.17263,65.968987,67.033745,540800,31.23348
"2006-03-13",67.033745,67.450394,66.043053,66.330078,278400,30.905617
"2006-03-14",66.330078,66.385628,65.737511,66.209709,630000,30.849539
"2006-03-15",66.339333,67.737419,66.24675,67.691124,752000,31.539787
"2006-03-16",68.422569,69.144753,68.283684,68.348495,415500,31.846067
"2006-03-17",68.052216,68.98735,67.672607,68.829956,804200,32.070404
"2006-03-20",68.700333,68.829956,67.589272,68.172577,429000,31.764107
"2006-03-21",68.172577,68.617004,67.02449,67.580017,423300,31.488012
"2006-03-22",67.450394,67.950371,67.311508,67.709641,380900,31.548418
"2006-03-23",67.589272,67.839264,67.154114,67.718895,322600,31.552719
"2006-03-24",67.774452,67.820747,67.033745,67.070778,438400,31.250736
"2006-03-27",67.117073,67.117073,66.033798,66.54303,385500,31.004841
"2006-03-28",66.617104,68.209618,66.431923,67.85778,582600,31.617422
"2006-03-29",68.376274,69.561401,68.357758,69.561401,282800,32.411205
"2006-03-30",69.394745,69.441032,68.163322,68.700333,426800,32.01001
"2006-03-31",68.931801,68.978096,67.496689,68.468864,492600,31.902157
"2006-04-03",68.237389,68.487381,66.450439,66.524513,476700,30.99621
"2006-04-04",67.107819,67.181885,66.339333,66.681915,421800,31.069563
"2006-04-05",66.848572,67.32077,66.848572,67.02449,332600,31.229166
"2006-04-06",67.02449,67.496689,66.709686,66.848572,298600,31.147196
"2006-04-07",66.848572,67.005966,66.107864,66.15416,587100,30.823658
"2006-04-10",65.830101,65.839363,65.033844,65.283829,367000,30.418131
"2006-04-11",65.459747,65.691223,65.181984,65.320869,436000,30.43539
"2006-04-12",65.413452,66.070831,65.413452,65.718994,348400,30.620893
"2006-04-13",65.413452,65.487526,64.867188,65.052361,263300,30.310282
"2006-04-17",65.080139,65.339386,64.691269,64.950516,324400,30.262823
"2006-04-18",65.181984,66.746727,64.978294,66.413406,472400,30.944437
"2006-04-19",66.478218,67.959625,66.431923,67.700378,489000,31.5441
"2006-04-20",67.635567,67.894814,66.78376,67.589272,247200,31.492325
"2006-04-21",67.774452,68.505898,67.663345,68.200356,465700,31.777046
"2006-04-24",68.107765,68.107765,67.033745,67.070778,389100,31.250736
"2006-04-25",67.070778,67.17263,66.709686,67.08004,288300,31.255054
"2006-04-26",68.283684,68.283684,66.913383,67.061523,455100,31.246428
"2006-04-27",67.061523,68.394791,66.700432,67.552238,338200,31.475075
"2006-04-28",67.098557,68.163322,67.061523,67.792969,330400,31.587234
"2006-05-01",67.820747,68.607742,67.163368,67.339287,449800,31.375851
"2006-05-02",67.033745,67.033745,65.154205,66.48748,710500,30.978964
"2006-05-03",66.48748,66.830055,65.996758,66.283783,280700,30.884054
"2006-05-04",66.293045,67.505943,66.126381,67.126335,330500,31.276627
"2006-05-05",67.496689,69.089203,67.496689,68.561447,272700,31.945297
"2006-05-08",68.422569,68.718849,68.181839,68.468864,253300,31.902157
"2006-05-09",68.144806,69.126236,67.357803,68.367012,229300,31.854696
"2006-05-10",68.422569,68.598488,68.052216,68.292946,284300,31.820194
"2006-05-11",68.209618,68.218872,66.200455,66.580063,406500,31.022095
"2006-05-12",66.348595,66.348595,65.117172,65.552338,292800,30.543242
"2006-05-15",65.552338,66.672653,64.774597,66.63562,333900,31.047987
"2006-05-16",66.63562,66.904121,66.478218,66.54303,255500,31.004841
"2006-05-17",65.506042,65.783806,64.209808,64.209808,299500,30.226591
"2006-05-18",64.21907,64.95977,64.209808,64.348694,296700,30.291969
"2006-05-19",64.432022,64.802376,63.746872,64.293137,684400,30.265814
"2006-05-22",63.885754,63.895012,62.765438,63.58947,302200,29.934566
"2006-05-23",63.97834,64.506096,63.237637,63.256153,478700,29.77766
"2006-05-24",62.959873,63.580212,62.135838,62.867283,375200,29.594603
"2006-05-25",63.117271,64.348694,63.117271,63.922787,438600,30.091478
"2006-05-26",63.987598,64.580162,63.839458,64.376472,352400,30.305056
"2006-05-30",64.376472,64.487572,63.635765,63.635765,332000,29.956364
"2006-05-31",63.895012,64.135742,62.858025,63.802422,394100,30.034815
"2006-06-01",64.117226,65.061623,63.969082,65.061623,363600,30.627575
"2006-06-02",65.302353,66.274521,65.043106,65.968987,358300,31.054722
"2006-06-05",65.968987,67.422615,65.598633,65.737511,319600,30.945747
"2006-06-06",65.783806,65.830101,64.348694,64.598679,368000,30.409651
"2006-06-07",64.598679,65.913429,64.024635,65.533821,356200,30.849863
"2006-06-08",64.996811,65.783806,64.357948,65.237541,358800,30.710392
"2006-06-09",65.422714,66.237488,65.172729,65.913429,204200,31.028566
"2006-06-12",65.783806,65.783806,64.570908,65.052361,240200,30.623217
"2006-06-13",64.904221,65.533821,64.256104,64.626457,404500,30.422728
"2006-06-14",64.626457,64.848671,64.052414,64.302399,339100,30.270191
"2006-06-15",64.487572,64.848671,64.098701,64.783859,360400,30.49683
"2006-06-16",65.274574,65.274574,64.154259,64.857925,385500,30.531691
"2006-06-19",64.857925,64.857925,64.015373,64.191292,258000,30.217888
"2006-06-20",64.07093,64.080185,63.14505,63.330223,426200,29.812525
"2006-06-21",63.469105,64.080185,63.061718,64.03389,242700,30.143776
"2006-06-22",63.885754,63.895012,63.108013,63.358002,215600,29.825607
"2006-06-23",63.228378,63.413555,62.867283,63.061718,283600,29.686131
"2006-06-26",63.283932,63.68206,63.191341,63.68206,304900,29.978153
"2006-06-27",63.68206,64.098701,63.432072,63.68206,222200,29.978153
"2006-06-28",63.709835,63.996857,63.27467,63.626507,481000,29.951996
"2006-06-29",63.857975,64.506096,63.719093,64.506096,549900,30.366068
"2006-06-30",64.441284,64.996811,64.163513,64.996811,861700,30.597071
"2006-07-03",64.894966,65.867134,64.672752,65.830101,370100,30.989336
"2006-07-05",65.700478,66.580063,65.015327,66.385628,476600,31.250854
"2006-07-06",66.367111,66.654137,66.015274,66.385628,195200,31.250854
"2006-07-07",66.376373,66.552292,65.617149,65.802322,364500,30.976271
"2006-07-10",65.848618,66.820793,65.848618,66.617104,177200,31.359816
"2006-07-11",66.617104,66.885605,66.070831,66.820793,140100,31.4557
"2006-07-12",66.681915,67.061523,66.348595,67.061523,210600,31.569029
"2006-07-13",66.663391,67.117073,66.107864,66.228233,440300,31.176762
"2006-07-14",66.052315,66.070831,65.089394,65.737511,298900,30.945747
"2006-07-17",65.737511,66.00602,65.163467,65.626411,254500,30.893448
"2006-07-18",65.635666,66.117126,64.996811,65.506042,272100,30.836784
"2006-07-19",65.274574,66.24675,65.274574,66.24675,421500,31.185486
"2006-07-20",66.431923,66.54303,65.552338,65.996758,230400,31.067787
"2006-07-21",65.996758,65.996758,64.746819,64.830154,276800,30.518625
"2006-07-24",65.228279,65.691223,64.941254,65.644928,205800,30.902168
"2006-07-25",65.691223,66.200455,65.469009,66.089348,178900,31.111376
"2006-07-26",66.15416,66.533768,65.737511,66.385628,268600,31.250854
"2006-07-27",66.570808,67.339287,66.348595,66.39489,231100,31.255219
"2006-07-28",66.663391,67.542984,66.663391,67.126335,280300,31.599545
"2006-07-31",67.015228,67.357803,66.478218,67.357803,277400,31.708496
"2006-08-01",67.311508,67.311508,65.644928,66.404144,504700,31.259567
"2006-08-02",66.63562,66.681915,65.311607,65.830101,690200,30.989336
"2006-08-03",64.987549,65.043106,63.700577,65.033844,751300,30.614504
"2006-08-04",65.737511,66.468956,65.635666,66.459702,292800,31.285719
"2006-08-07",66.450439,66.450439,65.904175,66.228233,511300,31.176762
"2006-08-08",66.228233,66.478218,65.246796,65.422714,416900,30.79756
"2006-08-09",65.737511,65.876396,64.969032,65.469009,283800,30.819359
"2006-08-10",65.274574,65.793068,64.691269,65.70974,168300,30.932682
"2006-08-11",65.552338,65.552338,64.691269,65.181984,198900,30.684237
"2006-08-14",65.413452,66.033798,65.34864,65.765289,301100,30.958824
"2006-08-15",66.654137,66.663391,66.200455,66.376373,278700,31.246494
"2006-08-16",66.505997,66.505997,65.894913,66.293045,361200,31.530294
"2006-08-17",66.524513,66.802277,66.376373,66.54303,294400,31.649181
"2006-08-18",66.54303,66.820793,66.339333,66.820793,204900,31.781286
"2006-08-21",66.663391,67.043007,66.459702,66.913383,145900,31.825321
"2006-08-22",66.904121,67.728157,66.848572,67.728157,329400,32.212852
"2006-08-23",67.802231,67.802231,67.089302,67.237442,293200,31.97946
"2006-08-24",67.330025,67.635567,66.941154,67.635567,160300,32.168827
"2006-08-25",67.542984,67.635567,66.746727,67.126335,192600,31.926615
"2006-08-28",67.08004,68.117027,66.968933,68.06147,168900,32.37138
"2006-08-29",68.237389,68.237389,67.163368,67.85778,173600,32.274502
"2006-08-30",67.959625,68.829956,67.867035,68.829956,140700,32.736893
"2006-08-31",68.968834,69.172531,68.404053,69.126236,316400,32.877804
"2006-09-01",69.209564,69.246597,68.052216,68.218872,158200,32.446251
"2006-09-05",68.329979,68.922539,68.329979,68.839211,160500,32.741291
"2006-09-06",68.607742,69.191048,68.496635,69.079941,513800,32.855785
"2006-09-07",68.996613,68.996613,67.91333,68.144806,284900,32.411015
"2006-09-08",68.237389,68.579964,67.496689,68.237389,254300,32.455051
"2006-09-11",68.098511,69.468811,67.635567,69.468811,391900,33.040722
"2006-09-12",69.533623,70.561348,69.163269,70.561348,248500,33.560368
"2006-09-13",70.561348,71.579819,70.265068,71.246506,311700,33.88625
"2006-09-14",71.061325,71.061325,70.089149,70.27433,211000,33.42387
"2006-09-15",71.55204,71.55204,70.366913,70.7743,406800,33.661655
"2006-09-18",70.552094,70.561348,69.950272,70.27433,194900,33.42387
"2006-09-19",70.27433,71.459457,70.163223,71.394646,226100,33.956715
"2006-09-20",71.422417,71.709442,70.561348,70.71875,296500,33.635239
"2006-09-21",70.62616,70.737267,69.700279,69.802132,217100,33.199276
"2006-09-22",69.811386,70.348396,69.385483,70.228035,287500,33.401852
"2006-09-25",70.218773,70.320625,69.450294,70.052116,249900,33.318165
"2006-09-26",70.052116,70.589127,69.829903,70.218773,285100,33.39743
"2006-09-27",70.218773,71.116882,69.746574,71.098358,299300,33.815788
