"","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"2001-02-09",46.267021,46.381428,44.617695,44.999043,5024600,28.494024
"2001-02-12",45.285053,47.144123,45.161114,46.772308,3076300,29.616884
"2001-02-13",46.591167,47.325264,46.419563,46.429096,2790700,29.399544
"2001-02-14",46.333759,46.419563,45.38039,45.447124,2665400,28.777754
"2001-02-15",45.332722,47.182259,45.285053,46.238422,4739100,29.400122
"2001-02-16",45.685467,46.524433,45.475727,45.961945,2962000,29.224325
"2001-02-20",45.961945,47.515938,45.961945,46.905781,3114600,29.824455
"2001-02-21",47.191792,47.611275,46.247955,46.400494,3685200,29.50317
"2001-02-22",46.61977,46.61977,44.903706,45.952412,6443900,29.21825
"2001-02-23",45.38039,45.761738,43.807331,44.808369,5438500,28.490826
"2001-02-26",45.189716,46.562569,44.836967,46.410027,7046100,29.509241
"2001-02-27",44.331684,45.904743,44.331684,45.904743,9967800,29.187948
"2001-02-28",45.838005,45.990547,43.616657,44.550957,10117400,28.327162
"2001-03-01",43.616657,43.950336,42.90163,43.902668,5447200,27.914951
"2001-03-02",43.568989,43.664326,42.463078,42.70142,3979000,27.151163
"2001-03-05",42.663288,43.607121,42.615616,43.52132,4029100,27.672478
"2001-03-06",44.331684,44.932304,43.912201,44.093342,4377600,28.036203
"2001-03-07",44.236347,44.646294,43.9408,44.312614,2869100,28.175613
"2001-03-08",44.379353,44.665363,43.387848,44.169609,4705600,28.084688
"2001-03-09",43.387848,43.568989,41.547844,41.929192,5628400,26.660141
"2001-03-12",41.757584,41.757584,36.800064,38.516129,9303300,24.489998
"2001-03-13",39.564835,40.422867,38.849808,40.260796,7706700,25.599319
"2001-03-14",38.611465,40.01292,38.134781,38.754471,7951500,24.641541
"2001-03-15",39.040482,39.221622,38.401726,38.620998,5257400,24.556671
"2001-03-16",38.191982,39.08815,37.658096,37.658096,10153900,23.944424
"2001-03-19",37.896439,39.040482,37.486488,38.659134,5239000,24.580925
"2001-03-20",38.754471,39.517166,37.276749,37.610428,4472700,23.914124
"2001-03-21",37.276749,37.982243,35.9897,36.008766,4446600,22.895723
"2001-03-22",35.274673,35.513016,33.22493,34.254566,11813500,21.780338
"2001-03-23",35.036331,36.733326,34.759853,36.180374,7347100,23.004827
"2001-03-26",37.753433,38.735405,36.895401,37.467422,5913300,23.823181
"2001-03-27",37.658096,39.564835,37.572292,39.459965,4511300,25.090115
"2001-03-28",38.420792,38.802139,38.010841,38.706802,5353800,24.611233
"2001-03-29",38.46846,38.706802,37.801102,38.563797,2228200,24.520298
"2001-03-30",38.802139,39.231155,38.134781,38.897476,5250800,24.732466
"2001-04-02",38.563797,39.803177,37.753433,38.5924,3259500,24.538486
"2001-04-03",38.182449,38.401726,36.085037,36.466385,4915300,23.186691
"2001-04-04",36.228043,38.039444,35.713223,36.409184,5612000,23.150314
"2001-04-05",37.515091,38.811672,37.467422,38.754471,7969900,24.641541
"2001-04-06",37.991776,38.325455,36.847733,37.658096,10210100,23.944424
"2001-04-09",37.753433,38.802139,36.895401,37.753433,5581000,24.005037
"2001-04-10",38.563797,41.35717,38.516129,40.365665,8910900,25.665993
"2001-04-11",40.994888,41.223698,39.19302,39.660172,5272900,25.217413
"2001-04-12",39.898514,41.423904,39.660172,41.423904,4651400,26.338863
"2001-04-16",40.756546,41.233231,40.232193,41.233231,4520000,26.217623
"2001-04-17",40.32753,42.424942,40.32753,42.281937,4602500,26.884428
"2001-04-18",42.939762,45.285053,42.567947,44.808369,7552700,28.490826
"2001-04-19",44.093342,45.475727,44.093342,45.38039,3148400,28.854546
"2001-04-20",44.617695,45.714069,44.427021,45.018108,5716100,28.62421
"2001-04-23",44.922771,44.922771,43.378315,44.264946,2620500,28.145298
"2001-04-24",44.131474,44.789299,43.092304,43.273441,2342800,27.514874
"2001-04-25",43.950336,45.952412,43.816864,45.294586,3625700,28.799988
"2001-04-26",46.190754,46.982052,45.876141,46.896248,3196200,29.818396
"2001-04-27",47.001118,47.620808,46.247955,47.620808,3162400,30.279095
"2001-04-30",47.191792,47.620808,45.666401,46.600704,2499100,29.630461
"2001-05-01",45.761738,46.705574,45.513863,46.667439,2658000,29.672901
"2001-05-02",46.61977,47.191792,45.857075,46.762775,3672900,29.733513
"2001-05-03",46.858112,47.334797,45.857075,46.143085,8829200,29.339487
"2001-05-04",45.285053,47.668476,45.07531,47.487335,3650300,30.194225
"2001-05-07",47.287128,47.697079,47.001118,47.573139,4120500,30.24877
"2001-05-08",46.61977,47.34433,46.114483,46.962982,3545100,29.860825
"2001-05-09",46.333759,47.830547,46.162151,47.191792,5996200,30.0063
"2001-05-10",47.668476,47.716145,46.905781,47.420601,2000300,30.151794
"2001-05-11",47.477802,47.477802,46.238422,47.191792,2411100,30.0063
"2001-05-14",46.715107,47.668476,46.533966,47.573139,2139000,30.24877
"2001-05-15",47.382465,48.059357,47.125057,47.96402,4604100,30.497307
"2001-05-16",47.210857,49.746822,47.191792,49.670551,6660800,31.582382
"2001-05-17",49.289204,50.356979,49.260605,50.051899,4018800,31.824863
"2001-05-18",50.290241,51.100605,49.765888,50.766926,4849300,32.279518
"2001-05-21",50.433247,51.386616,50.194904,51.005268,3004600,32.431053
"2001-05-22",50.766926,51.033871,49.765888,50.471382,2716200,32.091591
"2001-05-23",50.147236,50.461849,48.812519,49.2034,3673800,31.285349
"2001-05-24",49.2034,49.71822,48.516975,49.09853,3033700,31.218683
"2001-05-25",48.621845,48.850655,47.477802,47.85915,2833000,30.430641
"2001-05-29",48.002155,48.240498,47.001118,47.229927,6738000,30.030554
"2001-05-30",47.096455,47.411068,46.286091,46.362358,2981600,29.478928
"2001-05-31",46.61977,46.72464,46.047749,46.143085,3635800,29.339487
"2001-06-01",46.047749,46.419563,45.189716,46.114483,2888600,29.321304
"2001-06-04",46.352825,46.715107,46.00008,46.467232,3972000,29.545597
"2001-06-05",46.238422,46.667439,45.761738,46.562569,3993000,29.606226
"2001-06-06",46.429096,46.877178,46.047749,46.562569,6071600,29.606226
"2001-06-07",46.286091,46.781841,45.866608,46.476765,2905200,29.55167
"2001-06-08",45.857075,45.866608,43.092304,44.341217,10860800,28.193811
"2001-06-11",44.570026,45.542461,42.949299,43.139973,11920900,27.429989
"2001-06-12",41.948257,41.948257,39.622036,41.442974,28191700,26.350988
"2001-06-13",42.90163,43.855,39.612503,40.289394,28334900,25.6175
"2001-06-14",34.654984,39.307426,34.321304,35.37001,90432400,22.489574
"2001-06-15",35.656021,36.990738,33.84462,36.895401,29475500,23.45948
"2001-06-18",36.514053,38.230118,36.19944,38.134781,19338000,24.247517
"2001-06-19",36.990738,37.372086,34.988663,36.704727,20434000,23.338232
"2001-06-20",35.331875,36.085037,35.036331,35.312809,17649800,22.453201
"2001-06-21",35.656021,35.656021,34.654984,35.036331,14724500,22.277403
"2001-06-22",35.417679,35.417679,34.483376,34.893326,10469200,22.186483
"2001-06-25",34.797989,35.942032,33.425137,33.939957,20431900,21.580296
"2001-06-26",33.272598,35.656021,32.843578,34.511978,17990500,21.944008
"2001-06-27",34.521511,36.32338,33.606277,35.274673,17685700,22.428957
"2001-06-28",38.706802,38.706802,35.751358,36.418716,23981200,23.156374
"2001-06-29",36.514053,36.514053,31.461195,33.272598,54374900,21.155956
"2001-07-02",32.79591,33.129589,32.300159,32.519436,17520000,20.677069
"2001-07-03",33.749283,34.082962,33.177261,33.463272,17428200,21.277199
"2001-07-05",33.367935,34.931458,33.22493,34.797989,18197500,22.250536
"2001-07-06",34.607315,34.607315,33.291664,33.549072,15566700,21.451952
"2001-07-09",33.367935,33.510941,32.843578,33.062855,8844900,21.141056
"2001-07-10",33.358398,33.415604,32.729176,32.79591,10993400,20.970371
"2001-07-11",32.986584,34.321304,32.824512,33.84462,9168100,21.640924
"2001-07-12",33.84462,34.797989,33.84462,34.426174,6428500,22.012787
"2001-07-13",34.702652,34.797989,34.302235,34.797989,4798400,22.250536
"2001-07-16",34.797989,34.883789,34.273636,34.407104,3935200,22.000595
"2001-07-17",34.321304,34.368973,33.367935,34.225967,5906900,21.884773
"2001-07-18",34.082962,35.179337,33.939957,34.797989,6542900,22.250536
"2001-07-19",34.893326,35.274673,34.46431,34.85519,4085000,22.287109
"2001-07-20",34.702652,35.274673,34.702652,35.179337,7064200,22.494371
"2001-07-23",35.131668,35.360477,34.44524,34.483376,6165200,22.049368
"2001-07-24",35.036331,35.37001,34.302235,34.521511,7713000,22.073746
"2001-07-25",34.559647,35.541615,34.349903,35.084,3928600,22.433413
"2001-07-26",35.274673,35.455814,34.998196,35.274673,6137000,22.555344
"2001-07-27",35.274673,35.70369,34.902859,35.627419,3865700,22.780891
"2001-07-30",35.732288,35.942032,35.207935,35.455814,2628500,22.671156
"2001-07-31",35.942032,35.942032,35.055397,35.150734,3491400,22.476082
"2001-08-01",35.417679,35.799026,34.998196,35.007729,4157800,22.384653
"2001-08-02",35.265141,35.446278,34.664516,35.131668,3881700,22.463892
"2001-08-03",35.274673,35.312809,34.845657,35.084,2390800,22.433413
"2001-08-06",35.255604,35.360477,34.721718,34.817055,2547900,22.26272
"2001-08-07",35.179337,35.179337,34.836121,34.836121,3722900,22.274912
"2001-08-08",35.017262,35.036331,34.187832,34.607315,2515600,22.128611
"2001-08-09",34.740784,34.778919,34.13063,34.397572,2213800,21.994507
"2001-08-10",34.388039,34.797989,33.701614,34.797989,2170700,22.250536
"2001-08-13",34.845657,34.845657,34.187832,34.502441,1750700,22.061562
"2001-08-14",34.740784,35.026794,34.521511,34.969593,2391200,22.360264
"2001-08-15",35.293739,35.656021,35.179337,35.57975,4800200,22.750414
"2001-08-16",35.417679,35.951565,35.093533,35.751358,3342100,22.981243
"2001-08-17",35.751358,35.980167,35.036331,35.227005,4151000,22.644186
"2001-08-20",35.465347,36.32338,35.293739,36.32338,3854100,23.348951
"2001-08-21",36.32338,36.695194,35.293739,35.513016,3941100,22.828035
"2001-08-22",35.751358,36.085037,35.37001,35.751358,3499500,22.981243
"2001-08-23",36.275711,36.275711,35.846695,36.151772,1627600,23.23863
"2001-08-24",36.676125,37.257683,36.466385,37.133743,3770400,23.869854
"2001-08-27",36.895401,37.210014,36.742863,37.133743,2092600,23.869854
"2001-08-28",37.181412,37.181412,35.513016,35.760891,2383700,22.98737
"2001-08-29",36.228043,36.275711,35.274673,35.284206,3254500,22.68095
"2001-08-30",35.284206,35.608353,34.654984,35.160267,3575100,22.60129
"2001-08-31",35.608353,35.942032,35.207935,35.522549,2379900,22.834166
"2001-09-04",35.522549,36.466385,35.160267,35.227005,3244000,22.644186
"2001-09-05",35.246071,35.942032,34.797989,35.646488,1858200,22.913837
"2001-09-06",35.322342,35.70369,35.007729,35.179337,2853600,22.613541
"2001-09-07",35.179337,35.293739,34.054359,34.082962,3683900,21.908785
"2001-09-10",34.092495,34.435707,33.863686,34.035294,5461100,21.878145
"2001-09-17",29.830933,30.80337,27.247301,28.124401,18807400,18.078577
"2001-09-18",26.789684,28.124401,26.408337,27.180565,11944500,17.47188
"2001-09-19",26.837353,26.989891,24.310923,25.340563,11163100,16.289103
"2001-09-20",24.787607,24.787607,22.356516,22.489986,11028800,14.456738
"2001-09-21",21.117134,23.78657,21.117134,23.643564,15837700,15.198268
"2001-09-24",24.120249,26.789684,24.120249,26.541807,9567100,17.061277
"2001-09-25",26.541807,26.93269,24.930613,26.93269,7811100,17.312532
"2001-09-26",26.694347,26.694347,24.358591,24.787607,5955400,15.933664
"2001-09-27",24.902012,25.149889,23.643564,23.881907,5190100,15.351476
"2001-09-28",24.40626,25.56937,24.40626,25.168955,8159100,16.178793
"2001-10-01",25.693308,25.693308,24.549265,24.882944,4213700,15.994947
"2001-10-02",24.882944,25.025949,24.139317,24.453928,5250900,15.719171
"2001-10-03",24.549265,26.408337,24.310923,25.693308,5187300,16.51585
"2001-10-04",25.979319,26.646679,25.645639,25.941185,4483100,16.675186
"2001-10-05",26.074657,26.818285,25.407297,26.513206,3162300,17.042885
"2001-10-08",26.179527,27.55238,25.979319,27.199633,3240000,17.484131
"2001-10-09",27.171032,27.314037,26.303465,27.113829,3207800,17.42897
"2001-10-10",26.742016,27.743053,26.560875,27.457043,3400400,17.649593
"2001-10-11",27.457043,28.105333,27.03756,27.981396,4792500,17.986652
"2001-10-12",27.55238,28.086266,27.151964,27.781187,2890900,17.857962
"2001-10-15",27.857458,28.029064,26.456005,26.980358,2925700,17.343178
"2001-10-16",27.2187,27.619116,26.732481,27.028027,3160700,17.373823
"2001-10-17",27.028027,27.237768,26.360668,26.408337,3372200,16.975481
"2001-10-18",26.59901,26.59901,26.026987,26.332066,1493300,16.926464
"2001-10-19",26.694347,26.694347,25.760044,26.026987,3223000,16.730352
"2001-10-22",26.017454,26.96129,25.807713,26.646679,2455000,17.128685
"2001-10-23",26.67528,26.694347,25.502634,26.313,4433500,16.914194
"2001-10-24",27.171032,27.647717,26.694347,26.970823,6309900,17.337055
"2001-10-25",26.59901,27.91466,26.494139,27.647717,3702100,17.772163
"2001-10-26",27.361706,29.554455,27.266369,28.601086,4771700,18.384991
"2001-10-29",29.220776,29.30658,27.647717,28.505749,4481300,18.323708
"2001-10-30",28.534349,28.534349,27.171032,27.361706,2938600,17.58831
"2001-10-31",27.600048,28.601086,27.457043,28.17207,4010300,18.109226
"2001-11-01",28.362743,29.125439,27.666784,29.030102,2786700,18.660765
"2001-11-02",28.887096,29.69746,28.601086,29.69746,2878000,19.089752
"2001-11-05",29.745129,30.488758,29.687927,30.488758,3888100,19.59841
"2001-11-06",30.250416,30.498291,29.668859,30.498291,2691800,19.604536
"2001-11-07",30.31715,30.326685,29.039637,29.668859,3095200,19.071371
"2001-11-08",29.745129,30.364819,29.602123,30.269482,4606700,19.457447
"2001-11-09",30.279016,30.279016,29.602123,30.250416,1282200,19.445196
"2001-11-12",30.031139,30.174145,28.534349,29.096838,3758600,18.703669
"2001-11-13",29.840466,30.46969,29.506786,30.221813,2879100,19.426813
"2001-11-14",30.507824,30.584095,29.07777,29.745129,4882000,19.12039
"2001-11-15",29.840466,29.840466,29.173107,29.430517,3973200,18.918158
"2001-11-16",29.935802,29.935802,29.182642,29.69746,2885700,19.212151
"2001-11-19",29.935802,30.507824,29.792797,30.402954,3061400,19.668554
"2001-11-20",30.412487,30.994043,30.031139,30.507824,3628800,19.736408
"2001-11-21",30.364819,30.507824,30.050207,30.364819,2906800,19.643883
"2001-11-23",30.364819,31.222853,30.355286,31.108448,1123700,20.124964
"2001-11-26",31.108448,31.842543,31.070313,31.842543,3517800,20.599867
"2001-11-27",31.651869,32.271557,31.079847,31.499329,3368400,20.377834
"2001-11-28",31.31819,31.594666,30.80337,31.365858,5807100,20.291485
"2001-11-29",31.175184,31.747206,30.898706,31.508863,1977600,20.384005
"2001-11-30",31.270521,31.699537,31.041712,31.594666,1994400,20.439512
"2001-12-03",31.461195,31.661402,30.755701,31.461195,2306900,20.353165
"2001-12-04",31.461195,31.813942,30.841505,31.813942,2355100,20.581366
"2001-12-05",31.813942,33.034252,31.813942,32.891247,4245900,21.278303
"2001-12-06",32.557568,32.776844,32.033215,32.509899,2174300,21.031603
"2001-12-07",32.414562,33.272598,32.109486,32.576637,2467700,21.074778
"2001-12-10",32.414562,32.748241,31.93788,32.17622,2083200,20.815735
"2001-12-11",32.17622,32.58617,32.033215,32.366894,3670900,20.939089
"2001-12-12",31.985548,32.128551,31.241919,32.128551,2745300,20.784901
"2001-12-13",31.461195,31.747206,30.774769,31.175184,2846000,20.16814
"2001-12-14",30.507824,30.870106,29.888134,30.21228,3940600,19.545204
"2001-12-17",29.792797,30.488758,29.792797,30.040674,2493900,19.434187
"2001-12-18",30.364819,30.936842,30.078808,30.774769,3550400,19.909086
"2001-12-19",30.57456,31.270521,30.126476,31.270521,3023100,20.229807
"2001-12-20",31.032179,31.165649,30.288549,30.917774,3073500,20.001608
"2001-12-21",31.699537,31.871143,31.079847,31.175184,6247700,20.16814
"2001-12-24",30.793835,31.670935,30.793835,31.556532,1158800,20.414837
"2001-12-26",31.699537,31.93788,31.079847,31.079847,2227900,20.106457
"2001-12-27",31.413527,31.794874,31.270521,31.470728,2809000,20.359333
"2001-12-28",31.642334,32.271557,31.499329,32.223888,1814400,20.846569
"2001-12-31",32.271557,32.366894,32.042751,32.242958,2553500,20.858913
"2002-01-02",32.366894,32.366894,31.423059,31.842543,2972800,20.599867
"2002-01-03",31.909279,32.748241,31.890211,32.471767,3236100,21.006931
"2002-01-04",32.471767,33.367935,32.471767,32.977051,2865500,21.333817
"2002-01-07",32.977051,33.320267,32.19529,33.072388,2445100,21.395487
"2002-01-08",32.843578,32.977051,32.128551,32.414562,2737100,20.969931
"2002-01-09",32.605236,33.682545,32.605236,32.843578,5135100,21.247459
"2002-01-10",32.605236,33.234463,32.17622,32.233425,3674300,20.852739
"2002-01-11",32.080883,32.58617,31.556532,31.699537,3756300,20.50736
"2002-01-14",31.222853,31.45166,30.059742,30.221813,10101300,19.551373
"2002-01-15",30.603161,30.793835,29.316113,29.316113,7392300,18.965443
"2002-01-16",29.363781,29.363781,27.762121,27.83839,10584800,18.009464
"2002-01-17",28.410412,28.448547,27.228233,27.752586,7326400,17.953955
"2002-01-18",27.647717,28.124401,27.428442,27.981396,4744700,18.101978
"2002-01-22",28.267406,28.505749,27.714453,28.124401,3907500,18.194498
"2002-01-23",28.124401,28.286474,27.533312,28.124401,3530700,18.194498
"2002-01-24",28.601086,30.145544,28.419945,30.126476,7447300,19.489693
"2002-01-25",30.364819,31.365858,29.945337,31.175184,4511800,20.16814
"2002-01-28",31.651869,31.785339,30.059742,30.555492,3371000,19.767237
"2002-01-29",30.507824,31.356323,29.182642,29.459118,4456000,19.057964
"2002-01-30",29.649792,31.423059,29.516321,31.423059,7998500,20.328497
"2002-01-31",31.413527,32.366894,30.889174,32.042751,4951400,20.729382
"2002-02-01",32.748241,33.072388,31.852076,32.109486,3858100,20.77256
"2002-02-04",32.414562,32.414562,30.57456,30.57456,3764700,19.779572
"2002-02-05",30.698498,32.414562,30.612696,31.232386,4073400,20.205139
"2002-02-06",31.6042,32.17622,31.270521,31.413527,3655900,20.322332
"2002-02-07",31.461195,32.843578,31.432592,32.338295,4267600,20.920582
"2002-02-08",32.414562,32.748241,28.744091,31.184717,11424900,20.174301
"2002-02-11",30.841505,31.31819,30.069275,31.203785,5872800,20.186636
"2002-02-12",30.746166,31.384924,30.688965,31.384924,4171000,20.30382
"2002-02-13",31.461195,31.899744,31.098913,31.747206,3710900,20.538185
"2002-02-14",31.747206,32.462231,31.6042,32.414562,3620500,20.969931
"2002-02-15",32.700573,32.853115,32.033215,32.07135,3644500,20.868603
"2002-02-19",32.17622,32.748241,30.889174,31.127516,5351700,20.254461
"2002-02-20",31.556532,32.938915,31.556532,32.891247,6285700,21.402102
"2002-02-21",32.652905,33.129589,31.461195,32.462231,5645400,21.122952
"2002-02-22",32.652905,33.606277,32.099953,33.453735,5745400,21.768108
"2002-02-25",33.796951,34.797989,33.758816,34.75032,5803500,22.611794
"2002-02-26",35.131668,35.227005,34.082962,34.426174,4464900,22.400879
"2002-02-27",34.988663,36.542652,34.883789,35.417679,6445300,23.04603
"2002-02-28",35.70369,36.704727,35.665554,36.342445,7938300,23.647776
"2002-03-01",36.752396,37.934574,35.799026,37.934574,5922400,24.683767
"2002-03-04",37.705765,38.973747,36.847733,37.658096,6631800,24.50386
"2002-03-05",37.181412,37.753433,36.418716,36.514053,5421900,23.759443
"2002-03-06",36.60939,37.801102,36.32338,37.181412,5988400,24.193687
"2002-03-07",38.039444,38.077579,37.562759,37.915504,6899400,24.671358
"2002-03-08",38.134781,38.535194,37.562759,37.991776,3363500,24.720982
"2002-03-11",37.991776,38.687737,37.467422,38.239651,2343000,24.882275
"2002-03-12",38.239651,38.611465,37.724831,38.296852,2658300,24.919498
"2002-03-13",38.296852,38.840275,37.562759,37.982243,2211200,24.714773
"2002-03-14",38.401726,38.5924,37.905972,38.487526,2640000,25.043564
"2002-03-15",38.487526,38.706802,37.84877,38.134781,4830000,24.814026
"2002-03-18",38.039444,38.411259,37.896439,38.201515,2098200,24.857462
"2002-03-19",38.277786,38.544731,37.963173,38.125248,3361200,24.807844
"2002-03-20",38.125248,38.420792,36.990738,37.515091,3129200,24.410816
"2002-03-21",37.22908,37.476955,36.742863,37.171879,2488100,24.187487
"2002-03-22",37.171879,37.181412,36.466385,36.895401,4133700,24.007582
"2002-03-25",36.60939,36.990738,35.617886,35.894363,2496300,23.356205
"2002-03-26",35.760891,36.704727,35.760891,36.409184,2291300,23.691196
"2002-03-27",36.561722,36.761929,36.275711,36.514053,2440400,23.759443
"2002-03-28",36.704727,36.952602,36.485451,36.485451,1793400,23.740837
"2002-04-01",36.485451,36.971672,35.903896,36.71426,2258900,23.889723
"2002-04-02",36.752396,37.038406,36.008766,36.60939,2125600,23.821484
"2002-04-03",36.943069,37.133743,35.837162,36.065968,5015500,23.467869
"2002-04-04",36.228043,36.32338,35.9897,36.228043,3277400,23.573334
"2002-04-05",36.228043,36.418716,35.484413,36.208973,3418000,23.560928
"2002-04-08",36.208973,36.313847,35.522549,36.132706,2226400,23.511303
"2002-04-09",36.418716,36.590321,35.846695,35.88483,2333000,23.350021
"2002-04-10",36.275711,38.144314,36.19944,38.087112,3874300,24.783026
"2002-04-11",38.096645,38.611465,37.648563,38.087112,4254500,24.783026
"2002-04-12",38.134781,38.945145,37.905972,38.6782,3156400,25.167641
"2002-04-15",38.697269,38.945145,37.877373,38.134781,3771500,24.814026
"2002-04-16",38.382656,39.040482,38.373123,38.859341,2331200,25.285501
"2002-04-17",38.668667,38.706802,37.944107,38.57333,3277000,25.099396
"2002-04-18",37.515091,38.134781,35.942032,36.514053,8973600,23.759443
"2002-04-19",36.32338,36.332912,35.513016,36.104103,5620600,23.492691
"2002-04-22",35.999233,36.32338,35.303272,35.617886,2855300,23.176313
"2002-04-23",35.274673,36.418716,34.998196,35.799026,2262200,23.294178
"2002-04-24",35.799026,36.113636,35.513016,35.541615,2110900,23.126682
"2002-04-25",35.656021,36.228043,34.330837,35.999233,3421000,23.424465
"2002-04-26",36.228043,36.418716,35.198402,35.198402,3296000,22.90336
"2002-04-29",35.417679,36.037369,34.082962,34.349903,2867700,22.351242
"2002-04-30",34.46431,35.455814,34.273636,34.969593,3402200,22.754477
"2002-05-01",35.274673,35.398609,33.835083,35.084,2815000,22.82892
"2002-05-02",35.274673,35.417679,34.626381,35.37001,2859300,23.015022
"2002-05-03",35.360477,35.360477,34.368973,34.826588,2821200,22.661415
"2002-05-06",35.084,35.37001,34.187832,34.321304,2529900,22.332638
"2002-05-07",34.893326,36.990738,34.492908,36.037369,4655800,23.449266
"2002-05-08",36.514053,37.086075,36.228043,36.81913,2831100,23.957945
"2002-05-09",36.180374,36.800064,35.932499,36.30431,1595200,23.622955
"2002-05-10",36.514053,36.514053,35.808559,36.085037,1795300,23.480293
"2002-05-13",35.9897,36.81913,35.9897,36.533119,1124800,23.771847
"2002-05-14",37.610428,37.667629,36.971672,37.505558,2440000,24.404608
"2002-05-15",37.658096,37.658096,37.086075,37.419754,2532900,24.348772
"2002-05-16",37.410221,37.63903,37.181412,37.381618,1785400,24.446459
"2002-05-17",37.248146,37.629494,37.057472,37.629494,2338500,24.608562
"2002-05-20",37.324417,37.496025,36.962135,37.086075,2183400,24.253178
"2002-05-21",37.324417,37.553226,36.037369,36.409184,1832200,23.810507
"2002-05-22",36.170841,36.60939,35.951565,36.523586,1164600,23.885332
"2002-05-23",36.466385,37.181412,35.942032,37.181412,1688000,24.315525
"2002-05-24",37.181412,37.181412,35.656021,36.113636,2760100,23.617229
"2002-05-28",36.228043,36.32338,35.70369,35.894363,2103000,23.473829
"2002-05-29",35.9897,36.085037,35.179337,35.656021,3766400,23.317968
"2002-05-30",35.465347,36.085037,34.940994,36.075504,3272700,23.592297
"2002-05-31",36.275711,37.372086,36.180374,37.372086,8692800,24.440224
"2002-06-03",37.372086,37.372086,35.789494,35.799026,3192400,23.411482
"2002-06-04",36.085037,36.32338,34.416641,34.645447,4275600,22.657085
"2002-06-05",34.797989,35.57975,34.75032,35.274673,3577500,23.068581
"2002-06-06",35.37001,35.37001,34.321304,34.502441,2231300,22.56356
"2002-06-07",33.84462,35.446278,33.501404,34.998196,2965800,22.887768
"2002-06-10",34.998196,35.560684,34.654984,35.045864,2985900,22.918938
"2002-06-11",35.560684,36.151772,34.626381,34.702652,3614300,22.694489
"2002-06-12",34.702652,35.188869,33.939957,35.131668,2926900,22.975054
"2002-06-13",34.607315,35.265141,34.302235,34.388039,1829400,22.488745
"2002-06-14",34.388039,34.388039,33.358398,33.939957,2784300,22.195709
"2002-06-17",34.46431,35.274673,34.349903,35.265141,2454900,23.06234
"2002-06-18",35.265141,35.789494,34.969593,35.503483,1629400,23.218214
"2002-06-19",35.293739,35.799026,34.416641,34.674049,2856400,22.675793
"2002-06-20",34.416641,35.122135,34.149696,34.378506,3071400,22.48251
"2002-06-21",33.796951,34.511978,33.549072,33.796951,3527200,22.102196
"2002-06-24",33.796951,34.797989,33.177261,33.863686,2273200,22.145838
"2002-06-25",34.559647,34.988663,33.22493,33.22493,3088400,21.728098
"2002-06-26",32.414562,33.663479,32.385963,33.425137,3217600,21.859039
"2002-06-27",33.892288,34.502441,33.282131,33.653946,2838300,22.008665
"2002-06-28",33.84462,34.073425,33.510941,33.587208,3915300,21.965027
"2002-07-01",33.587208,33.768349,32.662441,32.719643,2631000,21.397665
"2002-07-02",32.719643,33.177261,31.804407,31.985548,3292500,20.917591
"2002-07-03",31.985548,32.595703,31.842543,32.595703,3209100,21.316612
"2002-07-05",32.729176,34.797989,32.633839,34.797989,1893600,22.756838
"2002-07-08",34.559647,35.06493,33.863686,34.273636,2643800,22.413935
"2002-07-09",34.46431,34.721718,32.957985,33.215393,2773500,21.721874
"2002-07-10",33.596741,33.606277,31.699537,31.96648,3268000,20.905107
"2002-07-11",31.890211,32.033215,30.507824,31.585133,4127200,20.655724
"2002-07-12",31.747206,32.328762,30.698498,31.051245,3102500,20.306581
"2002-07-15",31.051245,31.222853,29.916737,30.746166,4449000,20.107067
"2002-07-16",30.746166,31.270521,30.279016,30.507824,3888500,19.951204
"2002-07-17",31.699537,31.890211,29.07777,29.649792,7483400,19.390072
"2002-07-18",30.126476,31.175184,29.95487,30.536427,3160500,19.969904
"2002-07-19",30.269482,30.31715,28.71549,28.801292,4034500,18.835178
"2002-07-22",28.56295,29.544922,27.247301,28.17207,4926400,18.423695
"2002-07-23",28.505749,28.839428,27.171032,27.171032,4139100,17.769041
"2002-07-24",26.265331,29.44005,26.265331,29.316113,5393400,19.171852
"2002-07-25",28.648754,29.983471,28.591553,29.316113,5413500,19.171852
"2002-07-26",29.316113,29.745129,28.45808,29.220776,3656100,19.109512
"2002-07-29",29.983471,31.842543,29.983471,31.575598,3537600,20.649488
"2002-07-30",31.337255,31.928345,30.650829,31.489796,3137800,20.593384
"2002-07-31",31.365858,31.365858,29.811865,30.851038,3131500,20.175648
"2002-08-01",30.851038,31.308655,30.002539,30.031139,2242600,19.639462
"2002-08-02",30.078808,30.269482,28.696423,28.934765,2875700,18.922466
"2002-08-05",29.096838,29.640259,27.266369,27.55238,3242400,18.018431
"2002-08-06",27.723986,29.554455,27.723986,28.982433,3300600,18.95364
"2002-08-07",29.792797,30.507824,28.744091,30.259949,3328800,19.789104
"2002-08-08",30.555492,32.290627,29.649792,32.290627,4251200,21.117096
"2002-08-09",31.794874,31.804407,31.041712,31.222853,5562100,20.418814
"2002-08-12",30.555492,31.413527,30.507824,31.117981,2913100,20.35022
"2002-08-13",30.507824,30.593628,28.791759,28.791759,4676600,18.828945
"2002-08-14",28.601086,29.56399,27.933727,29.392382,5570500,19.221739
