"","DRI.Open","DRI.High","DRI.Low","DRI.Close","DRI.Volume","DRI.Adjusted"
"2013-08-06",44.373196,44.829086,43.97094,44.024574,1602700,35.715919
"2013-08-07",44.006699,44.686062,43.935184,44.408951,1019000,36.027748
"2013-08-08",44.569855,44.67712,44.221233,44.283806,820100,35.92622
"2013-08-09",44.292744,44.668182,44.176537,44.301685,985600,35.940727
"2013-08-12",44.140781,44.292744,43.854733,44.033512,1206200,35.723156
"2013-08-13",43.962002,43.997757,43.54187,43.926247,955900,35.636147
"2013-08-14",43.79216,43.845795,43.398846,43.586563,1225500,35.360569
"2013-08-15",43.264759,43.336273,42.612213,42.764175,1712900,34.693386
"2013-08-16",42.737358,42.99659,42.549641,42.826748,1199600,34.744148
"2013-08-19",42.83569,42.951897,42.469189,42.594334,1195900,34.555595
"2013-08-20",42.656906,43.327332,42.549641,42.764175,2889200,34.693386
"2013-08-21",42.460251,42.871445,41.736191,41.950726,2160500,34.033455
"2013-08-22",42.156322,42.576458,42.057995,42.254654,1423900,34.280018
"2013-08-23",42.236774,42.442371,41.673618,42.02224,2104400,34.09148
"2013-08-26",42.156322,42.352982,41.888153,41.950726,973900,34.033455
"2013-08-27",41.628922,41.897095,41.396507,41.530594,1556600,33.692623
"2013-08-28",41.432266,41.879215,41.217728,41.441204,1203200,33.62009
"2013-08-29",41.468021,41.807701,41.414387,41.611046,883700,33.757889
"2013-08-30",41.351814,41.521656,41.1194,41.307117,1200500,33.511318
"2013-09-03",41.780888,41.91497,40.860168,41.307117,1696200,33.511318
"2013-09-04",41.289242,41.93285,41.146217,41.807701,1540200,33.917416
"2013-09-05",41.763008,42.18314,41.75407,41.888153,1189700,33.982689
"2013-09-06",42.352982,42.81781,41.93285,42.415554,1924300,34.410568
"2013-09-09",42.469189,42.83569,42.469189,42.594334,1115200,34.555595
"2013-09-10",42.773113,42.97871,42.621151,42.782055,934200,34.707886
"2013-09-11",42.853565,43.291576,42.737358,43.291576,745700,35.121254
"2013-09-12",43.255821,43.61338,42.951897,43.094917,1078800,34.961708
"2013-09-13",43.184307,43.398846,42.710541,43.237942,1168300,35.077747
"2013-09-16",43.63126,44.033512,43.532928,43.667015,2172800,35.425827
"2013-09-17",43.61338,44.560917,43.586563,44.319561,1716600,35.955231
"2013-09-18",44.248051,44.525158,43.935184,44.525158,1244000,36.122025
"2013-09-19",44.498341,44.51622,43.729588,44.069271,2070800,35.752174
"2013-09-20",42.433434,42.755238,40.869106,40.922741,7097400,33.199478
"2013-09-23",40.949558,41.396507,40.028843,41.351814,4137800,33.547581
"2013-09-24",41.441204,41.637863,41.164097,41.494839,2374900,33.663601
"2013-09-25",41.485901,41.521656,41.101521,41.1194,2187900,33.359016
"2013-09-26",41.20879,41.512714,40.904865,41.512714,1880200,33.678116
"2013-09-27",41.307117,41.789825,41.271362,41.745129,1575000,33.866653
"2013-09-30",41.387569,41.637863,41.164097,41.378632,1494300,33.569332
"2013-10-01",41.405449,41.923908,41.396507,41.888153,1550900,33.982689
"2013-10-02",41.512714,41.673618,41.235607,41.628922,1401600,33.772388
"2013-10-03",41.468021,41.521656,40.609879,41.074703,2387800,33.322758
"2013-10-04",41.128338,41.763008,41.056828,41.763008,5446800,33.881161
"2013-10-07",41.450142,41.557411,40.994255,41.021072,4451700,33.279259
"2013-10-08",41.378632,41.923908,41.092583,41.369694,3046700,33.969215
"2013-10-09",41.342876,45.740864,40.833351,44.310623,14076200,36.384056
"2013-10-10",44.230171,44.596672,43.604443,44.498341,3841900,36.538185
"2013-10-11",44.328503,45.15089,44.033512,45.141949,3179100,37.066662
"2013-10-14",44.855904,45.633595,44.703938,45.553143,2808000,37.404308
"2013-10-15",45.392242,45.973278,45.213463,45.597839,5281700,37.441006
"2013-10-16",45.803436,45.866009,45.115131,45.284973,4003600,37.184097
"2013-10-17",45.186646,47.144287,44.408951,46.30402,6165100,38.020851
"2013-10-18",46.545372,46.768848,46.321899,46.545372,2020400,38.219025
"2013-10-21",46.455982,46.572189,46.28614,46.545372,1349000,38.219025
"2013-10-22",46.572189,46.688396,46.366592,46.438107,1156700,38.130955
"2013-10-23",46.187813,46.37553,45.50845,45.624657,1933500,37.46302
"2013-10-24",45.597839,46.080544,45.454815,46.026913,1308200,37.793316
"2013-10-25",46.14312,46.250385,45.722984,46.21463,1054700,37.94746
"2013-10-28",46.295082,46.295082,45.821316,46.062668,1292900,37.822678
"2013-10-29",46.357655,47.045956,46.250385,47.019138,1827400,38.608047
"2013-10-30",47.081715,47.108528,46.518555,46.688396,825900,38.336468
"2013-10-31",46.590069,46.616886,45.937523,46.062668,1101800,37.822678
"2013-11-01",46.160995,46.250385,45.705109,46.017971,1042200,37.78598
"2013-11-04",46.098423,46.500679,46.053726,46.473862,1055900,38.160316
"2013-11-05",46.455982,47.349884,46.277203,47.340942,1646200,38.87228
"2013-11-06",47.376701,47.573357,47.09959,47.430332,1067300,38.945679
"2013-11-07",47.385639,47.492908,46.491737,46.607944,1325600,38.270416
"2013-11-08",46.607944,46.768848,46.402348,46.625824,929700,38.285099
"2013-11-11",46.590069,46.929749,46.339775,46.616886,1133700,38.277756
"2013-11-12",46.357655,46.616886,46.187813,46.411289,1306900,38.108932
"2013-11-13",46.053726,46.777786,45.973278,46.670521,1087700,38.321789
"2013-11-14",46.652641,47.162163,46.590069,47.072773,804100,38.652096
"2013-11-15",47.090652,48.163334,46.965508,47.82365,1797600,39.268646
"2013-11-18",47.84153,47.993492,47.287312,47.510784,1193300,39.011738
"2013-11-19",47.36776,47.546539,46.831421,47.162163,1592100,38.725491
"2013-11-20",47.18898,47.752136,47.11747,47.340942,1440300,38.87228
"2013-11-21",47.600174,48.082882,47.11747,47.886223,1272800,39.320023
"2013-11-22",47.82365,48.261662,47.662746,48.154392,889300,39.540218
"2013-11-25",48.324234,48.342113,47.82365,47.84153,701400,39.283318
"2013-11-26",47.752136,47.975613,47.537601,47.582298,1124600,39.070469
"2013-11-27",47.537601,48.020309,47.430332,47.814713,1234300,39.261307
"2013-11-29",47.886223,47.939857,47.448212,47.671688,510000,39.143864
"2013-12-02",47.546539,47.752136,47.001263,47.296249,1866900,38.835587
"2013-12-03",46.983383,47.126408,46.312958,46.661579,1278100,38.314457
"2013-12-04",46.563251,46.911873,46.348717,46.679459,1537100,38.329132
"2013-12-05",46.697334,46.920811,46.429165,46.536434,822000,38.211693
"2013-12-06",46.885056,47.153225,46.822483,46.911873,1151500,38.519958
"2013-12-09",46.867176,47.090652,46.554314,46.733093,1252100,38.373169
"2013-12-10",46.670521,46.822483,46.23251,46.330837,1112400,38.042873
"2013-12-11",46.268265,46.464924,45.731922,46.009033,2403000,37.778645
"2013-12-12",46.044788,46.187813,45.31179,45.928581,1205900,37.712578
"2013-12-13",46.107361,46.23251,45.874947,46.152058,1213100,37.896076
"2013-12-16",46.250385,47.153225,46.21463,46.742031,2142800,38.380508
"2013-12-17",46.706276,47.376701,46.447044,46.777786,1829800,38.40987
"2013-12-18",46.893993,47.314129,46.607944,47.305187,2279600,38.842922
"2013-12-19",46.295082,46.321899,44.113964,45.606777,16620000,37.448338
"2013-12-20",45.562084,45.66935,45.168766,45.66935,4815900,37.499706
"2013-12-23",46.4828,49.06617,45.991154,48.583466,6276300,39.892536
"2013-12-24",48.494076,48.690735,48.261662,48.279537,1428900,39.642982
"2013-12-26",48.288479,48.6371,48.199089,48.556648,1000400,39.870514
"2013-12-27",48.851635,49.030415,48.413624,48.565586,845300,39.877857
"2013-12-30",48.520893,49.012535,48.342113,48.690735,1081800,39.980621
"2013-12-31",48.681793,48.896332,48.413624,48.601341,804800,39.907215
"2014-01-02",48.431503,48.574528,47.644871,47.662746,1994200,39.136524
"2014-01-03",47.582298,47.82365,47.224735,47.385639,2041100,38.908985
"2014-01-06",46.992325,47.090652,46.178875,46.491737,2511200,38.174992
"2014-01-07",46.742031,47.242615,46.742031,47.001263,1656000,38.593369
"2014-01-08",46.107361,46.527496,45.857071,46.134178,2089100,38.281841
"2014-01-09",46.080544,46.277203,45.749802,45.892826,901600,38.08157
"2014-01-10",46.116302,46.795666,46.053726,46.590069,1486900,38.660133
"2014-01-13",46.527496,46.590069,45.338608,45.436935,1249100,37.70327
"2014-01-14",45.535267,45.874947,45.356487,45.731922,1022800,37.948048
"2014-01-15",45.874947,46.402348,45.660412,46.366592,1280000,38.474689
"2014-01-16",46.411289,47.197922,46.259323,46.697334,2226000,38.749146
"2014-01-17",46.39341,46.429165,45.463753,45.553143,1230800,37.799706
"2014-01-21",45.919643,46.21463,45.115131,45.383305,1323000,37.65876
"2014-01-22",45.821316,46.026913,45.24028,45.481632,985700,37.74036
"2014-01-23",45.133011,45.749802,44.757572,45.66935,1434900,37.896122
"2014-01-24",45.249218,45.687229,44.784389,44.784389,1168900,37.161793
"2014-01-27",44.918476,45.338608,44.668182,44.900597,1127300,37.258221
"2014-01-28",44.900597,45.499512,44.802269,44.838024,1256000,37.206295
"2014-01-29",44.60561,44.775452,43.693832,43.953064,1903300,36.471962
"2014-01-30",44.265926,44.42683,43.899429,44.248051,1648500,36.71674
"2014-01-31",43.854733,44.569855,43.586563,44.194416,1326400,36.672241
"2014-02-03",44.230171,44.346378,42.236774,42.299347,1820600,35.09972
"2014-02-04",42.72842,42.925079,42.424496,42.647968,1712000,35.389008
"2014-02-05",42.397678,42.531761,42.057995,42.299347,1560100,35.09972
"2014-02-06",42.370861,43.077042,42.361919,42.7463,955600,35.4706
"2014-02-07",43.032345,43.175369,42.549641,43.139614,1076200,35.796963
"2014-02-10",43.068104,43.738525,42.9072,43.273701,1650000,35.90823
"2014-02-11",43.273701,43.908367,43.202187,43.649136,1147800,36.219765
"2014-02-12",43.63126,43.908367,43.291576,43.345211,866500,35.967571
"2014-02-13",43.032345,43.327332,42.916138,43.059162,1294400,35.730213
"2014-02-14",43.041286,43.398846,42.951897,43.246883,804300,35.885975
"2014-02-18",43.872612,43.935184,43.389908,43.81004,1834300,36.353279
"2014-02-19",43.675953,44.292744,43.506111,43.765343,1359800,36.316196
"2014-02-20",43.908367,45.267097,43.81004,45.141949,2441500,37.458492
"2014-02-21",45.231339,45.803436,45.007866,45.597839,2285800,37.836781
"2014-02-24",45.633595,45.776619,45.141949,45.597839,1430200,37.836781
"2014-02-25",45.705109,45.812374,45.186646,45.222401,1158100,37.525249
"2014-02-26",45.40118,45.597839,44.623489,44.695,2432100,37.087616
"2014-02-27",44.623489,44.748634,44.319561,44.51622,2265500,36.93927
"2014-02-28",44.614548,45.696167,44.373196,45.642532,1723700,37.873871
"2014-03-03",43.962002,44.248051,42.969772,43.202187,4232100,35.848888
"2014-03-04",43.577625,43.577625,42.898262,43.461418,2758100,36.063995
"2014-03-05",43.604443,43.604443,42.81781,42.853565,2272400,35.559605
"2014-03-06",43.094917,43.953064,43.005527,43.72065,2641700,36.279102
"2014-03-07",43.926247,44.712879,43.738525,44.650307,2318800,37.050522
"2014-03-10",44.659245,45.124073,44.51622,44.766514,1456800,37.146957
"2014-03-11",44.909534,45.159828,44.695,44.829086,1193600,37.198879
"2014-03-12",44.578793,45.079376,44.265926,44.989986,1292800,37.332386
"2014-03-13",45.168766,45.293915,43.434601,43.81004,3150700,36.353279
"2014-03-14",43.711712,44.346378,43.711712,43.997757,1379600,36.509052
"2014-03-17",44.274868,44.784389,44.051392,44.42683,1108900,36.865089
"2014-03-18",44.42683,44.560917,44.176537,44.221233,780800,36.694492
"2014-03-19",44.230171,44.480465,43.586563,43.872612,1083100,36.405197
"2014-03-20",43.845795,44.391075,43.684895,44.069271,1492600,36.568382
"2014-03-21",44.695,45.535267,44.265926,45.284973,3197500,37.577175
"2014-03-24",45.365425,45.49057,44.44471,45.302853,2699600,37.592007
"2014-03-25",45.517387,45.544205,44.954231,45.32967,1647800,37.614254
"2014-03-26",45.365425,45.57996,45.302853,45.41906,1319700,37.688438
"2014-03-27",45.436935,45.517387,44.695,44.864841,1291400,37.22855
"2014-03-28",44.981049,45.436935,44.793327,45.249218,829100,37.547497
"2014-03-31",45.50845,45.57996,45.258156,45.374363,967600,37.651352
"2014-04-01",45.544205,46.429165,45.410118,46.017971,2063900,38.185413
"2014-04-02",46.089485,46.599007,45.955399,46.563251,1139100,38.637875
"2014-04-03",46.599007,46.661579,46.178875,46.455982,854300,38.54887
"2014-04-04",46.4828,46.929749,45.749802,45.803436,1036400,38.007393
"2014-04-07",45.696167,45.848129,45.025742,45.115131,1139300,37.436234
"2014-04-08",44.596672,44.793327,44.256989,44.400013,1224400,37.248764
"2014-04-09",44.498341,44.963169,44.265926,44.954231,819100,37.713707
"2014-04-10",44.963169,45.651474,44.185478,44.185478,1288000,37.068779
"2014-04-11",43.979881,44.221233,43.300514,43.318394,1530200,36.341351
"2014-04-14",43.497173,44.382133,43.416721,44.087147,1486600,36.986294
"2014-04-15",44.087147,44.310623,43.193249,43.264759,1970300,36.29636
"2014-04-16",43.70277,43.935184,43.148552,43.926247,1440500,36.851307
"2014-04-17",44.015636,44.122906,43.130676,43.327332,1645800,36.34885
"2014-04-21",43.327332,43.327332,42.755238,43.077042,1153800,36.138863
"2014-04-22",43.193249,44.820145,43.014469,44.578793,3067100,37.398739
"2014-04-23",44.355316,45.454815,44.149719,44.963169,1952500,37.721218
"2014-04-24",45.186646,45.195583,44.67712,44.793327,987900,37.578724
"2014-04-25",44.58773,44.757572,44.283806,44.623489,952500,37.436249
"2014-04-28",44.846962,45.088318,44.131844,44.569855,759500,37.391247
"2014-04-29",44.846962,44.927414,44.435768,44.882717,976700,37.653717
"2014-04-30",44.686062,44.739697,44.301685,44.435768,1116600,37.278767
"2014-05-01",44.44471,44.525158,44.212296,44.364258,814600,37.218765
"2014-05-02",44.498341,44.909534,44.346378,44.400013,830000,37.248764
"2014-05-05",44.140781,44.373196,43.72065,43.899429,835200,36.828804
"2014-05-06",43.827915,44.239113,43.765343,44.006699,792300,36.918804
"2014-05-07",44.140781,44.176537,43.836857,43.979881,1489800,36.896309
"2014-05-08",43.997757,44.471523,43.97094,44.140781,885500,37.031288
"2014-05-09",44.140781,44.5341,44.015636,44.453648,1221900,37.293755
"2014-05-12",44.712879,45.31179,44.686062,45.231339,1173600,37.946186
"2014-05-13",45.249218,45.588902,45.186646,45.463753,1097200,38.141171
"2014-05-14",45.410118,45.57996,44.846962,45.115131,977600,37.848694
"2014-05-15",44.963169,45.410118,44.67712,45.31179,2392800,38.013683
"2014-05-16",44.176537,44.346378,43.157494,43.345211,5299300,36.36385
"2014-05-19",43.246883,43.863674,43.005527,43.783222,2773900,36.731327
"2014-05-20",43.515053,43.801102,42.83569,42.88932,2359400,35.981388
"2014-05-21",42.987652,43.649136,42.9072,43.523991,1549600,36.513832
"2014-05-22",43.488235,44.435768,43.273701,44.256989,1211500,37.128769
"2014-05-23",44.194416,44.51622,44.140781,44.292744,1036200,37.158772
"2014-05-27",44.435768,44.730755,44.319561,44.471523,1293200,37.30875
"2014-05-28",44.489403,45.097256,44.391075,44.855904,728800,37.631222
"2014-05-29",45.106194,45.106194,44.489403,44.58773,759000,37.406242
"2014-05-30",44.51622,44.838024,44.33744,44.802269,960900,37.586231
"2014-06-02",44.838024,45.31179,44.623489,45.267097,1015100,37.976189
"2014-06-03",45.088318,45.088318,44.480465,44.909534,1163600,37.676224
"2014-06-04",44.802269,44.873779,44.507282,44.775452,934400,37.563732
"2014-06-05",44.846962,45.535267,44.614548,45.32967,783400,38.028683
"2014-06-06",45.410118,45.767681,45.276035,45.66935,745000,38.313652
"2014-06-09",45.642532,45.776619,45.41906,45.50845,858500,38.178673
"2014-06-10",45.40118,45.50845,44.614548,45.016804,1107500,37.766212
"2014-06-11",44.954231,45.133011,44.784389,45.043621,631600,37.788712
"2014-06-12",44.873779,44.998924,43.801102,44.096088,1443600,36.993786
"2014-06-13",44.096088,44.507282,43.926247,44.408951,801800,37.256264
"2014-06-16",44.283806,44.820145,44.221233,44.659245,856600,37.46624
"2014-06-17",44.560917,44.641365,44.158661,44.328503,858400,37.188778
"2014-06-18",44.113964,44.489403,43.863674,44.44471,824300,37.286266
"2014-06-19",44.596672,44.846962,44.060329,44.265926,1619300,37.136276
"2014-06-20",42.487068,43.380966,42.263592,42.531761,6297700,35.681427
"2014-06-23",42.370861,42.710541,41.593166,42.692665,2680200,35.816406
"2014-06-24",42.487068,42.487068,41.75407,41.807701,1622400,35.073975
"2014-06-25",41.736191,41.75407,41.539532,41.628922,2596200,34.924004
"2014-06-26",41.619984,41.995422,41.387569,41.91497,1781700,35.163975
"2014-06-27",41.807701,41.959667,41.584229,41.709373,2558400,34.991497
"2014-06-30",41.691498,41.807701,41.217728,41.360752,1922900,34.699024
"2014-07-01",41.548473,41.691498,41.271362,41.316059,2289000,34.66153
"2014-07-02",41.20879,41.432266,41.164097,41.351814,1347900,34.691521
"2014-07-03",41.387569,41.557411,41.360752,41.405449,591000,34.736523
"2014-07-07",41.360752,41.405449,40.94062,41.217728,1911700,34.579018
"2014-07-08",40.672451,40.743961,40.413219,40.538364,1843000,34.419659
"2014-07-09",40.618816,40.949558,40.511547,40.788658,2441400,34.632168
"2014-07-10",40.368523,40.538364,39.921574,40.010963,2207700,33.971855
"2014-07-11",39.984146,39.984146,39.51038,39.724915,1998300,33.728977
"2014-07-14",39.850063,39.930511,39.564014,39.662342,1833800,33.675846
"2014-07-15",39.635525,39.760674,39.000858,39.403111,2757800,33.455753
"2014-07-16",39.447807,39.564014,39.143883,39.233273,1867800,33.311539
"2014-07-17",39.108124,39.251148,38.938286,39.117065,1836200,33.212872
"2014-07-18",39.134941,39.885818,39.108124,39.671284,1795200,33.683445
"2014-07-21",39.537197,39.635525,39.126003,39.34948,2029800,33.41021
"2014-07-22",39.58189,39.733856,39.385235,39.528259,1522900,33.562
"2014-07-23",39.519318,39.841122,39.340538,39.769611,1937400,33.766941
"2014-07-24",39.742794,40.591999,39.555077,40.48473,2191700,34.374119
"2014-07-25",40.448975,40.520489,39.894756,39.921574,1115400,33.89595
"2014-07-28",39.894756,40.32383,39.814304,40.153988,1471600,34.093288
"2014-07-29",41.396507,42.00436,41.244545,41.906033,4662300,35.580891
"2014-07-30",41.897095,42.00436,41.20879,41.396507,2143700,35.148277
"2014-07-31",41.780888,41.923908,41.396507,41.789825,3457500,35.482224
"2014-08-01",41.718311,42.00436,41.405449,41.709373,1840200,35.413918
"2014-08-04",41.780888,42.853565,41.718311,42.782055,3196200,36.32468
"2014-08-05",42.558578,43.264759,42.201019,42.27253,2073100,35.892063
"2014-08-06",41.897095,42.379799,41.888153,41.941788,1946000,35.611248
"2014-08-07",42.263592,42.397678,41.718311,41.825581,4234300,35.512577
"2014-08-08",41.75407,42.299347,41.75407,42.201019,1829500,35.831345
"2014-08-11",42.236774,42.299347,41.75407,41.879215,1956800,35.558113
"2014-08-12",41.414387,41.727253,41.199852,41.441204,1872000,35.186218
"2014-08-13",41.459084,41.906033,41.262424,41.825581,1516300,35.512577
"2014-08-14",41.852398,42.388737,41.798763,42.09375,988700,35.740273
"2014-08-15",42.218899,42.254654,41.146217,41.450142,1465200,35.193806
"2014-08-18",41.736191,42.245712,41.718311,42.201019,1432800,35.831345
"2014-08-19",42.344044,42.656906,42.263592,42.487068,828900,36.074223
"2014-08-20",42.379799,42.88932,42.254654,42.397678,1884800,35.998329
"2014-08-21",42.469189,42.585396,42.335106,42.415554,1165200,36.013515
"2014-08-22",42.496006,42.647968,42.397678,42.522823,1643400,36.10458
"2014-08-25",42.701603,42.826748,42.335106,42.504944,960800,36.089405
"2014-08-26",42.388737,42.755238,42.352982,42.558578,1346400,36.134937
"2014-08-27",42.683723,42.710541,42.388737,42.415554,1236800,36.013515
"2014-08-28",42.129505,42.496006,41.93285,42.147385,1065600,35.785805
"2014-08-29",42.120567,42.478127,42.02224,42.299347,1481300,35.914841
"2014-09-02",42.290409,43.738525,42.290409,42.683723,2546800,36.241192
"2014-09-03",42.871445,42.9072,42.370861,42.549641,959000,36.12735
"2014-09-04",42.469189,42.987652,42.451309,42.755238,1785900,36.301918
"2014-09-05",42.737358,42.97871,42.540703,42.969772,1253200,36.484062
"2014-09-08",42.773113,43.479298,42.737358,42.934017,2708600,36.453705
"2014-09-09",42.934017,43.032345,42.558578,42.710541,1198900,36.263962
"2014-09-10",42.656906,42.799931,42.308289,42.701603,1157000,36.256378
"2014-09-11",42.701603,43.229004,42.504944,43.166431,2123800,36.651047
"2014-09-12",43.765343,44.185478,42.263592,42.531761,4020200,36.112179
"2014-09-15",42.960835,44.650307,42.7463,44.641365,4474800,37.903355
"2014-09-16",44.543037,44.668182,44.149719,44.283806,1957100,37.599773
"2014-09-17",44.256989,44.686062,44.248051,44.507282,1905600,37.789513
"2014-09-18",44.498341,45.043621,44.185478,45.007866,1838500,38.214531
"2014-09-19",45.374363,45.901764,45.347546,45.758739,2905900,38.852085
"2014-09-22",45.562084,45.740864,45.025742,45.115131,1534800,38.305611
"2014-09-23",45.177708,45.249218,44.739697,45.007866,2228400,38.214531
"2014-09-24",45.106194,46.312958,45.088318,46.241447,2863900,39.261932
"2014-09-25",46.080544,46.23251,45.776619,45.839191,1375600,38.920395
"2014-09-26",45.794498,46.581127,45.740864,46.39341,1786400,39.390953
"2014-09-29",46.134178,46.581127,45.982216,46.4828,1884800,39.466858
"2014-09-30",46.509617,46.607944,45.812374,46.000095,1917100,39.057011
"2014-10-01",45.874947,45.982216,45.293915,45.544205,2402900,38.669926
"2014-10-02",45.857071,46.39341,45.722984,46.017971,2060500,39.072189
"2014-10-03",46.37553,46.473862,46.107361,46.116302,1881400,39.155674
"2014-10-06",46.160995,46.223568,45.606777,45.633595,2049200,38.745819
"2014-10-07",45.320728,45.535267,44.739697,44.757572,2262400,38.002026
"2014-10-08",44.435768,44.784389,44.015636,44.686062,2381300,38.362713
"2014-10-09",44.355316,44.954231,43.953064,44.042454,2170000,37.810181
"2014-10-10",44.060329,45.159828,43.211124,43.237942,3188000,37.119518
"2014-10-13",42.925079,42.925079,42.066933,42.084812,3616500,36.129559
"2014-10-14",42.335106,43.470356,42.335106,43.023407,2349200,36.935333
"2014-10-15",42.156322,43.345211,41.745129,43.121735,2939800,37.019753
"2014-10-16",42.567516,43.559746,42.487068,43.229004,2381900,37.111843
"2014-10-17",43.470356,43.988819,43.193249,43.515053,1911900,37.35741
"2014-10-20",43.45248,43.908367,43.282639,43.899429,1469000,37.687389
"2014-10-21",43.827915,44.33744,43.470356,44.176537,1388500,37.925293
"2014-10-22",44.167599,44.58773,44.167599,44.265926,1316200,38.002033
"2014-10-23",44.695,45.231339,44.525158,44.963169,2250400,38.600613
"2014-10-24",44.954231,45.660412,44.936352,45.633595,1992900,39.176159
"2014-10-27",45.606777,46.089485,45.606777,45.964336,2633200,39.460106
"2014-10-28",46.098423,46.956566,46.098423,46.509617,2721300,39.928226
"2014-10-29",46.357655,46.464924,45.088318,45.535267,5176400,39.091755
"2014-10-30",45.356487,45.946461,43.72065,45.749802,1503500,39.275921
"2014-10-31",46.277203,46.312958,45.991154,46.28614,1561300,39.73637
"2014-11-03",46.312958,46.563251,46.035851,46.464924,1353100,39.889858
"2014-11-04",46.4828,47.180042,46.473862,47.135345,1407500,40.465412
"2014-11-05",47.332005,47.519726,46.974445,47.09959,1457500,40.434708
"2014-11-06",46.929749,47.582298,46.876118,47.466091,1419100,40.749355
"2014-11-07",47.734261,48.100758,47.466091,47.82365,1673500,41.056316
"2014-11-10",47.743198,48.556648,47.582298,48.54771,2144700,41.677917
"2014-11-11",49.030415,49.915375,49.030415,49.808109,4221200,42.75996
"2014-11-12",49.682961,50.648373,49.647205,50.380203,2678300,43.251099
"2014-11-13",50.523228,50.818214,50.076279,50.326569,2027800,43.205055
"2014-11-14",50.33551,50.666252,49.906437,49.969009,1559300,42.898098
"2014-11-17",49.933254,50.031582,49.548878,49.548878,1431300,42.537415
"2014-11-18",49.53994,49.781292,49.450546,49.674023,1756900,42.644848
"2014-11-19",49.530998,49.969009,49.52206,49.709778,1356300,42.675552
"2014-11-20",49.486305,50.138851,49.486305,49.870682,1339000,42.813679
"2014-11-21",50.308693,50.371265,49.888557,49.924316,1197700,42.85973
"2014-11-24",50.058399,50.4249,49.915375,50.380203,1668300,43.251099
"2014-11-25",50.389145,50.639435,49.128742,49.15556,3375800,42.199757
"2014-11-26",49.227074,49.969009,49.15556,49.933254,1025000,42.867397
"2014-11-28",50.263996,51.140018,50.210361,50.943359,763800,43.734566
"2014-12-01",50.85397,51.801506,50.773521,51.41713,2227500,44.141289
"2014-12-02",51.658482,52.069675,51.363495,51.426067,1294400,44.148972
"2014-12-03",51.193653,52.105431,51.104263,51.94453,2035400,44.594063
"2014-12-04",51.989223,52.150127,51.613785,51.712116,1169000,44.394535
"2014-12-05",51.783627,52.337845,51.783627,52.311028,831900,44.908699
"2014-12-08",52.248455,52.650711,51.980286,52.355724,1437800,44.947083
"2014-12-09",51.765751,52.105431,51.435005,51.756809,1430800,44.432907
"2014-12-10",51.613785,52.561321,51.372433,51.39925,1413500,44.125946
"2014-12-11",51.729992,52.168003,51.595909,51.694237,1830800,44.379189
"2014-12-12",51.47076,52.105431,51.113201,51.291981,2037500,44.033852
"2014-12-15",51.989223,52.623894,51.023811,51.131081,2864500,43.895725
"2014-12-16",50.934422,51.041691,49.897499,49.977947,2522600,42.905773
"2014-12-17",51.729992,52.150127,50.013706,51.023811,5711300,43.803635
"2014-12-18",51.39925,51.604847,51.077446,51.595909,2157500,44.294773
"2014-12-19",51.703175,51.837261,51.211533,51.283043,3003100,44.02618
"2014-12-22",51.443947,52.498749,51.443947,52.409355,1336700,44.993118
"2014-12-23",52.534504,52.731159,52.248455,52.30209,680200,44.901031
"2014-12-24",52.355724,52.55238,52.159065,52.221638,354100,44.831966
"2014-12-26",52.248455,52.677528,52.069675,52.203758,482900,44.816608
"2014-12-29",52.069675,52.740101,51.917713,52.606014,687800,45.161945
"2014-12-30",52.46299,52.963573,52.418297,52.55238,676500,45.115894
"2014-12-31",52.847366,53.267502,52.382542,52.409355,848100,44.993118
"2015-01-02",52.740101,53.151295,51.962406,52.221638,1155900,44.831966
"2015-01-05",52.096493,52.311028,51.658482,51.837261,1046300,44.501972
"2015-01-06",52.686466,52.981453,51.443947,52.016041,1693100,44.655457
"2015-01-07",51.873016,53.848537,51.515457,53.803841,3014200,46.63102
"2015-01-08",54.331242,54.697742,54.009438,54.653046,2009900,47.367008
"2015-01-09",54.590473,54.95697,53.455219,53.535671,1727100,46.398602
"2015-01-12",53.696571,53.991562,53.249622,53.490974,1621800,46.359867
"2015-01-13",53.902168,54.080952,52.480869,52.963573,2081200,45.902779
"2015-01-14",53.02615,53.09766,52.409355,52.990391,1657000,45.926014
"2015-01-15",53.035088,53.285378,52.427235,52.543442,2003000,45.538658
"2015-01-16",52.418297,52.972515,51.855141,52.829491,2738600,45.786568
"2015-01-20",53.178112,53.222805,52.632832,52.963573,1390400,45.902779
"2015-01-21",52.757977,53.347954,52.704346,53.312195,1249100,46.204922
"2015-01-22",53.616123,54.536839,53.392647,54.474266,1820600,47.212067
"2015-01-23",54.518963,54.921215,54.420631,54.72456,971000,47.428997
"2015-01-26",54.742435,55.716785,54.733498,55.573765,1577200,48.164989
"2015-01-27",55.135754,55.627396,54.79607,54.894398,1195700,47.576195
"2015-01-28",54.992729,55.502251,54.232914,54.277607,1091600,47.041626
"2015-01-29",54.545776,55.627396,53.928986,55.618458,1527100,48.203728
"2015-01-30",55.117874,55.341351,54.510021,54.86758,3425300,47.552944
"2015-02-02",54.79607,54.858643,52.927818,53.651878,1808000,46.499317
"2015-02-03",53.768085,54.366997,53.27644,54.313362,1089000,47.072617
"2015-02-04",54.152462,54.81395,54.027317,54.223972,1654700,46.995129
