"","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
"2006-06-30",13.4475,13.8175,13.1425,13.8175,12448000,11.981733
"2006-07-03",13.725,13.7475,13.4225,13.475,1808000,11.684737
"2006-07-05",13.34,13.4525,13.09,13.355,1782400,11.580677
"2006-07-06",13.3725,13.7675,13.36,13.73,2150800,11.90586
"2006-07-07",13.695,13.7725,13.3075,13.3325,980400,11.561167
"2006-07-10",13.38,13.38,12.9,13.05,2116800,11.316202
"2006-07-11",13.0375,13.0475,12.1875,12.6,6024400,10.925987
"2006-07-12",12.685,13.01,12.405,12.5,2770400,10.839272
"2006-07-13",12.375,12.41,11.975,12.095,2270400,10.488082
"2006-07-14",12.065,12.205,11.7375,12.015,2830400,10.418711
"2006-07-17",11.995,12.3575,11.835,11.98,2956800,10.38836
"2006-07-18",11.9825,12.045,11.42,11.595,3141600,10.054508
"2006-07-19",11.5475,11.8525,11.4375,11.5225,3440000,9.991641
"2006-07-20",11.52,11.6925,11.175,11.215,2779600,9.724997
"2006-07-21",11.1825,11.245,10.9175,11.0225,2614000,9.55807
"2006-07-24",11.085,11.31,11.0675,11.225,1910800,9.733667
"2006-07-25",11.25,11.5,11.0175,11.34,2239200,9.833389
"2006-07-26",11.31,11.55,11.175,11.55,2012400,10.01549
"2006-07-27",11.55,11.8,11.07,11.1525,3832800,9.670799
"2006-07-28",11.14,11.3,10.98,11.2725,2363600,9.774858
"2006-07-31",11.255,11.5625,11.2375,11.435,2074800,9.915766
"2006-08-01",11.3975,11.4425,10.9125,11.1225,1602800,9.644785
"2006-08-02",11.115,11.375,11.115,11.3375,1480400,9.831218
"2006-08-03",11.265,11.7375,11.265,11.695,2080000,10.141223
"2006-08-04",11.7975,12.0375,11.5625,11.6125,1741600,10.069686
"2006-08-07",11.5825,11.62,11.3,11.5725,1088000,10.035
"2006-08-08",11.59,11.61,11.3525,11.3825,1904400,9.870241
"2006-08-09",11.4575,11.53,11.055,11.13,1244800,9.651287
"2006-08-10",11.0575,11.3325,11,11.2225,1249200,9.731496
"2006-08-11",11.235,11.2375,10.9225,10.975,1314800,9.516879
"2006-08-14",11.05,11.095,10.69,10.7675,1520400,9.336947
"2006-08-15",10.845,11.2425,10.7825,11.2325,1112800,9.74017
"2006-08-16",11.245,11.555,11.1975,11.545,1922400,10.011152
"2006-08-17",11.55,11.9825,11.48,11.9225,1401200,10.338498
"2006-08-18",11.9675,11.975,11.6225,11.78,666000,10.214932
"2006-08-21",11.7275,11.7275,11.44,11.455,765600,9.93311
"2006-08-22",11.4325,11.5425,11.3375,11.4,662000,9.885418
"2006-08-23",11.45,11.49,11.1325,11.1875,757600,9.701152
"2006-08-24",11.13,11.1625,10.6425,10.8825,2502800,9.436671
"2006-08-25",10.595,10.7775,10.345,10.6925,3366000,9.271912
"2006-08-28",10.67,10.8,10.6525,10.77,1321200,9.339118
"2006-08-29",10.765,10.7775,10.6025,10.6925,1278000,9.271912
"2006-08-30",10.7225,10.7775,10.6475,10.68,1314000,9.261075
"2006-08-31",10.72,10.745,10.6075,10.645,1605200,9.230726
"2006-09-01",10.705,10.72,10.6275,10.7075,1098400,9.284923
"2006-09-05",10.4275,10.4325,9.6875,10.23,5300400,8.870862
"2006-09-06",10.245,10.4225,10.24,10.2775,2322400,8.912048
"2006-09-07",10.255,10.43,10.255,10.3725,1681600,8.99443
"2006-09-08",10.42,10.545,10.23,10.43,2830400,9.044287
"2006-09-11",10.415,10.655,10.3,10.6025,2797600,9.193873
"2006-09-12",10.67,11.2725,10.6425,11.2375,2674400,9.744507
"2006-09-13",11.21,11.4975,11.2025,11.45,1882800,9.928774
"2006-09-14",11.435,11.595,11.41,11.5825,1259600,10.043673
"2006-09-15",11.625,11.8325,11.615,11.765,1668400,10.201924
"2006-09-18",11.705,11.76,11.555,11.6025,1366800,10.061014
"2006-09-19",11.5875,11.7675,11.49,11.7025,1639200,10.147727
"2006-09-20",11.6275,11.96,11.6175,11.935,1449200,10.349339
"2006-09-21",11.9625,11.9975,11.8225,11.85,2346400,10.275631
"2006-09-22",11.8225,11.85,11.65,11.6925,2464400,10.13906
"2006-09-25",11.8075,12.185,11.75,12.155,2097600,10.540112
"2006-09-26",12.185,12.34,12.1,12.245,1546400,10.618155
"2006-09-27",12.2,12.2975,11.9375,11.9975,1874000,10.403535
"2006-09-28",12.0425,12.365,11.965,12.35,1881600,10.7092
"2006-09-29",12.3725,12.3725,12.05,12.065,2096400,10.462065
"2006-10-02",12.035,12.15,11.92,12.0375,1937600,10.438222
"2006-10-03",12.0025,12.4275,11.9175,12.36,2670800,10.717872
"2006-10-04",12.435,12.6075,12.3475,12.5975,2861600,10.923821
"2006-10-05",12.2825,12.53,12.2075,12.4975,1945200,10.837104
"2006-10-06",12.3975,12.4825,12.2875,12.4375,860400,10.785074
"2006-10-09",12.4,12.475,12.2675,12.37,3115200,10.726543
"2006-10-10",12.4225,12.4375,12.265,12.3775,1392400,10.73305
"2006-10-11",12.395,12.6125,12.3125,12.45,1725600,10.795917
"2006-10-12",12.4975,12.6175,12.455,12.5375,2232000,10.87179
"2006-10-13",12.5675,12.6925,12.5075,12.6525,1380800,10.971512
"2006-10-16",12.605,12.8125,12.605,12.635,1451600,10.956337
"2006-10-17",12.57,12.6,12.2775,12.37,1248800,10.726543
"2006-10-18",12.5,13.15,12.5,13.1,3396800,11.359558
"2006-10-19",13.1325,13.2825,13.015,13.115,3242000,11.372565
"2006-10-20",13.0825,13.205,12.8875,13.1875,1406800,11.435436
"2006-10-23",13.115,13.4125,13,13.3425,1239200,11.56984
"2006-10-24",13.3775,13.525,13.295,13.355,2770000,11.580677
"2006-10-25",13.3375,13.53,13.1775,13.3,2729200,11.532986
"2006-10-26",12.1625,12.6,12.1525,12.505,9719200,10.843608
"2006-10-27",12.4025,12.4025,12.11,12.1475,3505600,10.533608
"2006-10-30",12.11,12.3275,12,12.25,2335600,10.622487
"2006-10-31",12.215,12.2225,11.9725,12.105,2724800,10.496752
"2006-11-01",12.12,12.175,12.015,12.065,2496000,10.462065
"2006-11-02",12,12.245,11.9675,12.055,2658400,10.453394
"2006-11-03",12.1275,12.19,11.8875,11.9225,2147600,10.338498
"2006-11-06",12,12.135,11.88,12.0575,968800,10.455562
"2006-11-07",12.01,12.04,11.855,11.9,3661600,10.318989
"2006-11-08",11.8475,12.0975,11.8275,11.985,1724800,10.392694
"2006-11-09",11.95,12.05,11.8275,11.8775,1324400,10.299478
"2006-11-10",11.89,12.115,11.89,12.11,782400,10.50109
"2006-11-13",12.035,12.235,12.0025,12.0325,1150400,10.433883
"2006-11-14",12.0325,12.0725,11.8625,12.0525,1405200,10.451225
"2006-11-15",12.1075,12.5,12.09,12.415,2418400,10.765569
"2006-11-16",12.4725,12.4875,12.215,12.4875,1011200,10.828433
"2006-11-17",12.54,12.54,12.3275,12.4375,1384800,10.785074
"2006-11-20",12.3925,12.4875,12.3375,12.405,1291200,10.756894
"2006-11-21",12.3625,12.4025,12.22,12.2525,1833600,10.624654
"2006-11-22",12.265,12.2975,12.1175,12.275,1168400,10.644166
"2006-11-24",12.215,12.29,12.1925,12.24,308000,10.613816
"2006-11-27",12.185,12.185,11.8125,11.8525,1640800,10.277801
"2006-11-28",11.85,11.855,11.4975,11.6925,2044400,10.13906
"2006-11-29",11.71,12.005,11.7075,11.99,1837600,10.397027
"2006-11-30",12.01,12.01,11.78,11.9,1253600,10.318989
"2006-12-01",11.8675,11.945,11.535,11.6975,1740000,10.143393
"2006-12-04",11.685,11.7875,11.6075,11.7625,1524000,10.199756
"2006-12-05",11.7925,12.085,11.72,11.9675,1936800,10.377522
"2006-12-06",11.9825,12.0675,11.8775,12.0375,1241200,10.438222
"2006-12-07",12.01,12.1325,11.955,11.9925,1195600,10.399198
"2006-12-08",12.07,12.5575,12.0325,12.28,3149600,10.648501
"2006-12-11",12.1675,12.2275,11.865,11.9725,1628800,10.381855
"2006-12-12",12.1525,12.485,11.705,11.725,3044400,10.167238
"2006-12-13",11.815,11.8975,11.6425,11.66,1277600,10.110873
"2006-12-14",11.675,11.75,11.62,11.6525,1506800,10.104369
"2006-12-15",11.7225,11.7225,11.415,11.44,2477600,9.920104
"2006-12-18",11.4125,11.505,11.2475,11.275,2840000,9.777025
"2006-12-19",11.2425,11.3325,11.0175,11.2825,2200800,9.783528
"2006-12-20",11.355,11.5075,11.32,11.32,1662000,9.816046
"2006-12-21",11.4075,11.4075,11.1,11.2025,2158800,9.714157
"2006-12-22",11.1575,11.2225,10.9875,11.05,1255600,9.581914
"2006-12-26",11.0525,11.1225,10.94,11.0875,1608000,9.614432
"2006-12-27",11.07,11.2675,11.07,11.24,1061600,9.746676
"2006-12-28",11.185,11.3075,11.1825,11.25,844800,9.755344
"2006-12-29",11.2825,11.39,11.1575,11.1775,1319200,9.692481
"2007-01-03",11.235,11.6625,11.2175,11.4375,3528000,9.917936
"2007-01-04",11.44,11.6025,11.3,11.5475,2383600,10.013319
"2007-01-05",11.4925,12.11,11.4425,11.9975,8317200,10.403535
"2007-01-08",11.9375,11.9625,11.5875,11.6675,5344000,10.117378
"2007-01-09",11.805,12.0075,11.7325,11.9725,2082800,10.381855
"2007-01-10",11.9675,12.01,11.8775,11.9925,1407200,10.399198
"2007-01-11",11.9925,12.2875,11.9875,12.2825,1459200,10.650667
"2007-01-12",12.2875,12.35,12.15,12.315,1176800,10.678851
"2007-01-16",12.3025,12.34,12.1125,12.2425,1188400,10.615982
"2007-01-17",12.5275,12.72,12.38,12.5625,2870400,10.893471
"2007-01-18",12.585,12.59,12.305,12.33,1555600,10.691861
"2007-01-19",12.3375,12.4225,12.25,12.35,1098400,10.7092
"2007-01-22",12.3,12.3125,12.125,12.2725,1414000,10.641997
"2007-01-23",12.24,12.5675,12.24,12.3575,1577600,10.715705
"2007-01-24",12.3775,12.3875,12.2075,12.315,1953200,10.678851
"2007-01-25",12.34,12.445,12.0975,12.0975,1706800,10.490247
"2007-01-26",12.0625,12.125,11.8575,12.095,1991200,10.488082
"2007-01-29",12.1275,12.2675,12.0225,12.1025,1870800,10.494585
"2007-01-30",12.075,12.3975,12.075,12.325,2677600,10.687522
"2007-01-31",12.2575,12.625,12.195,12.5825,3984800,10.910813
"2007-02-01",12.0125,12.4325,11.5425,11.8625,8313200,10.286469
"2007-02-02",11.855,12.0525,11.7625,12.005,2660400,10.41004
"2007-02-05",11.975,11.9825,11.555,11.61,2640000,10.067517
"2007-02-06",11.6675,11.695,11.3875,11.4775,2839600,9.952619
"2007-02-07",11.9825,12.1425,11.7925,11.885,5380400,10.305981
"2007-02-08",11.995,11.9975,11.7225,11.9175,1913600,10.334165
"2007-02-09",11.945,11.985,11.75,11.885,2162800,10.305981
"2007-02-12",11.9375,11.9375,11.76,11.87,1221200,10.292974
"2007-02-13",11.915,11.925,11.75,11.8475,1037600,10.273462
"2007-02-14",12.2925,12.3675,12.015,12.1975,4115200,10.576964
"2007-02-15",12.185,12.265,12.025,12.1775,1864400,10.559621
"2007-02-16",12.1875,12.305,12.025,12.2425,1605200,10.615982
"2007-02-20",12.2975,12.4575,12.1475,12.3625,1821600,10.720041
"2007-02-21",12.3875,12.825,12.2925,12.755,3254800,11.060392
"2007-02-22",12.7725,12.835,12.5625,12.8075,2859200,11.105919
"2007-02-23",12.84,12.9075,12.625,12.69,1773200,11.00403
"2007-02-26",12.7125,12.7975,12.7025,12.755,1197200,11.060392
"2007-02-27",12.635,12.7875,12.5025,12.63,4476800,10.952001
"2007-02-28",12.73,12.9475,12.6125,12.7925,4747200,11.092914
"2007-03-01",12.6075,12.685,12.3175,12.55,5360000,10.882631
"2007-03-02",12.4375,12.9325,12.4075,12.7475,4096800,11.053892
"2007-03-05",12.5575,12.73,12.5075,12.6525,4862400,10.971512
"2007-03-06",12.65,12.8475,12.58,12.78,3819600,11.082075
"2007-03-07",12.815,13.1675,12.815,13.07,2455600,11.33354
"2007-03-08",13.125,13.4125,13.05,13.3,4929200,11.532986
"2007-03-09",13.42,13.425,13.1925,13.325,2405600,11.554667
"2007-03-12",13.3875,13.54,13.2025,13.3975,1464800,11.617533
"2007-03-13",13.34,13.3475,12.995,13.0175,2829200,11.288015
"2007-03-14",12.97,13,12.6025,12.8825,4088400,11.170951
"2007-03-15",12.795,12.915,12.625,12.7225,3848800,11.032209
"2007-03-16",12.75,12.75,12.59,12.68,1373200,10.995359
"2007-03-19",12.6875,12.8975,12.6375,12.7825,2749200,11.084241
"2007-03-20",12.6325,12.82,12.4725,12.7775,2482800,11.079906
"2007-03-21",12.815,12.94,12.7175,12.94,2534000,11.220815
"2007-03-22",13,13.42,12.905,13.3475,2480400,11.574177
"2007-03-23",13.365,13.47,13.18,13.435,1213200,11.650053
"2007-03-26",13.405,13.435,13.1525,13.2175,1324400,11.461446
"2007-03-27",13.1425,13.2025,12.845,12.97,2201200,11.246829
"2007-03-28",12.91,12.9575,12.7325,12.85,1370400,11.142774
"2007-03-29",12.9275,12.99,12.6175,12.765,1402800,11.069064
"2007-03-30",12.75,12.9025,12.625,12.875,1263200,11.164451
"2007-04-02",12.91,13.12,12.865,12.96,1756400,11.238158
"2007-04-03",12.97,13.095,12.9075,12.97,1567200,11.246829
"2007-04-04",13.04,13.045,12.9,13,1164800,11.272844
"2007-04-05",13.055,13.08,12.925,12.955,948400,11.233824
"2007-04-09",12.9375,13.025,12.8675,12.8675,1084000,11.15795
"2007-04-10",12.8425,12.8625,12.665,12.7775,1798000,11.079906
"2007-04-11",14.125,14.425,13.8425,14.075,16542400,12.20502
"2007-04-12",13.675,13.885,13.635,13.83,5913600,11.992573
"2007-04-13",13.755,14.07,13.755,13.975,3079200,12.118307
"2007-04-16",13.9625,14.075,13.8725,13.965,1642400,12.109635
"2007-04-17",14,14,13.8225,13.8575,1626400,12.016416
"2007-04-18",13.76,13.9575,13.7525,13.845,1543200,12.005578
"2007-04-19",13.7925,13.855,13.675,13.74,1356000,11.914529
"2007-04-20",13.8275,13.985,13.6775,13.8025,1695200,11.968724
"2007-04-23",13.755,14.03,13.755,13.99,1579200,12.131317
"2007-04-24",14,14.1725,13.91,14.115,2261600,12.239708
"2007-04-25",14.11,14.2325,13.9375,14.1525,2448400,12.272226
"2007-04-26",13.88,13.9225,13.405,13.5225,3929600,11.725925
"2007-04-27",13.4075,13.575,13.2025,13.2025,2352800,11.448441
"2007-04-30",13.3125,13.4325,12.905,12.935,2421200,11.21648
"2007-05-01",13.0525,13.0525,12.59,12.925,2740400,11.207808
"2007-05-02",12.94,13.0025,12.6875,12.7775,2408800,11.079906
"2007-05-03",12.735,12.8175,12.5925,12.74,1537200,11.047385
"2007-05-04",12.7475,12.8575,12.6,12.8325,3179600,11.127597
"2007-05-07",12.8475,12.9725,12.7425,12.875,1542800,11.164451
"2007-05-08",12.7625,12.8625,12.7,12.825,1011200,11.121097
"2007-05-09",12.7775,13.0825,12.7475,13.0625,2412000,11.32704
"2007-05-10",12.9825,13.165,12.8125,12.85,1840000,11.142774
"2007-05-11",12.905,12.965,12.67,12.73,1988400,11.038716
"2007-05-14",12.7825,12.8625,12.7,12.7525,1244800,11.058227
"2007-05-15",12.7525,12.79,12.4775,12.5225,1831600,10.858785
"2007-05-16",12.5275,12.8375,12.495,12.8125,3099600,11.110251
"2007-05-17",12.8125,12.8875,12.625,12.725,1256800,11.034378
"2007-05-18",12.71,12.865,12.57,12.82,1392400,11.116755
"2007-05-21",12.8625,12.9675,12.8125,12.93,998000,11.212143
"2007-05-22",12.89,12.9875,12.75,12.9675,1559200,11.244664
"2007-05-23",12.9425,13.0875,12.7425,12.7425,1584000,11.049556
"2007-05-24",12.7675,12.9475,12.695,12.705,911600,11.017038
"2007-05-25",12.69,12.9525,12.69,12.9,741600,11.186132
"2007-05-29",12.955,13.0775,12.84,12.9425,994400,11.222985
"2007-05-30",12.9375,13.15,12.905,13.11,946800,11.368229
"2007-05-31",13.1225,13.42,13.1225,13.3025,1338800,11.535152
"2007-06-01",13.28,13.635,13.28,13.635,1701600,11.823479
"2007-06-04",13.6075,13.75,13.5825,13.7375,1645200,11.91236
"2007-06-05",13.695,13.7125,13.605,13.6925,1464000,11.873342
"2007-06-06",13.5825,13.645,13.3775,13.4725,2884400,11.68257
"2007-06-07",13.47,13.47,13.0675,13.095,1532000,11.355222
"2007-06-08",13.105,13.22,13.085,13.2,1300400,11.44627
"2007-06-11",13.2025,13.2025,12.955,13.0575,1564000,11.322704
"2007-06-12",12.995,13.0075,12.79,12.9025,1991200,11.188299
"2007-06-13",12.9025,13.0925,12.85,13.0025,2230800,11.27501
"2007-06-14",13.035,13.52,13,13.2925,1558800,11.526483
"2007-06-15",13.425,13.635,13.385,13.405,1283200,11.624038
"2007-06-18",13.42,13.595,13.33,13.5775,1731600,11.773618
"2007-06-19",13.5225,13.5225,13.0875,13.165,2269200,11.415922
"2007-06-20",13.2075,13.26,13.105,13.185,1604400,11.433268
"2007-06-21",13.175,13.1775,12.91,13.06,2413200,11.324871
"2007-06-22",13.025,13.3725,13.025,13.25,2815200,11.489631
"2007-06-25",13.27,13.27,12.98,13,1384000,11.272844
"2007-06-26",13,13.2175,12.9375,13.065,2473200,11.329209
"2007-06-27",13.085,13.275,13.03,13.24,1501200,11.480961
"2007-06-28",13.21,13.355,13.095,13.165,1110400,11.415922
"2007-06-29",13.185,13.21,12.92,13.0125,2442800,11.283683
"2007-07-02",13.055,13.1,12.8675,12.97,1173200,11.246829
"2007-07-03",12.9975,13.1625,12.9,12.9525,764400,11.231655
"2007-07-05",12.88,13.0025,12.795,12.9025,1655600,11.188299
"2007-07-06",12.935,13.1175,12.85,13.0375,1166800,11.305362
"2007-07-09",13.045,13.045,12.725,12.8075,2663200,11.105919
"2007-07-10",12.825,12.8275,12.4875,12.5875,1850000,10.915147
"2007-07-11",12.34,12.69,12.2275,12.6775,2420400,10.993189
"2007-07-12",12.68,13.01,12.645,12.8775,2072000,11.166617
"2007-07-13",12.825,13.0875,12.825,13.0775,1165600,11.34005
"2007-07-16",13.025,13.1475,12.8775,12.99,1353200,11.264174
"2007-07-17",12.96,13.125,12.8975,12.9825,1137200,11.257668
"2007-07-18",12.875,12.95,12.46,12.5425,2711200,10.876124
"2007-07-19",12.5425,12.7775,12.4725,12.52,1602400,10.856618
"2007-07-20",12.5,12.5625,12.24,12.38,2625600,10.735214
"2007-07-23",12.385,12.485,12.1925,12.22,1726400,10.596475
"2007-07-24",12.125,12.34,11.9575,12.045,3270800,10.444722
"2007-07-25",12.065,12.3775,12.0625,12.2375,4767200,10.611646
"2007-07-26",12.0925,12.265,11.3025,11.315,6483600,9.811709
"2007-07-27",11.35,11.7675,11.3025,11.5575,6302400,10.02199
"2007-07-30",11.625,12.275,11.56,12.215,4197200,10.592138
"2007-07-31",12.2375,12.335,11.875,11.88,3259200,10.301647
"2007-08-01",11.92,11.92,11.525,11.7375,3572400,10.178078
"2007-08-02",11.72,11.98,11.72,11.8725,2130400,10.295142
"2007-08-03",11.8825,12.0075,11.5775,11.5975,2137200,10.056679
"2007-08-06",11.6125,11.7375,11.26,11.6125,3024800,10.069686
"2007-08-07",11.605,12.315,11.5,12.23,3380400,10.605146
"2007-08-08",12.3025,13.3875,12.28,12.72,5496400,11.030045
"2007-08-09",12.72,13.0375,12.4825,12.75,5143200,11.056062
"2007-08-10",12.5675,12.9,12.075,12.245,4461200,10.618155
"2007-08-13",12.37,12.4375,11.78,11.8025,2960000,10.234444
"2007-08-14",11.805,11.88,11.5025,11.6275,2669200,10.082694
"2007-08-15",11.555,11.6625,11.35,11.545,2255600,10.011152
"2007-08-16",11.36,11.675,11.05,11.44,2688400,9.920104
"2007-08-17",11.675,11.9525,11.2925,11.455,1944800,9.93311
"2007-08-20",11.4475,11.89,11.325,11.6875,2709200,10.134721
"2007-08-21",11.6275,11.985,11.6275,11.875,1558000,10.29731
"2007-08-22",11.8725,12.3425,11.8725,12.25,1722000,10.622487
"2007-08-23",12.2375,12.2975,11.7125,11.7725,2201200,10.208426
"2007-08-24",11.73,12.0325,11.7075,12.0325,1305600,10.433883
"2007-08-27",11.98,12.1975,11.98,12.0175,1203200,10.420877
"2007-08-28",12.0075,12.075,11.615,11.6575,1455200,10.108707
"2007-08-29",11.74,12.0375,11.7275,11.9775,1153600,10.386192
"2007-08-30",11.84,12.2325,11.84,12.035,1436800,10.436051
"2007-08-31",12.3125,12.3125,11.89,12.04,918400,10.440388
"2007-09-04",12.0575,12.17,11.9575,12.0225,1037600,10.425212
"2007-09-05",11.9375,12.1525,11.875,12.095,1112800,10.488082
"2007-09-06",12.0725,12.19,11.9025,11.955,591600,10.366678
"2007-09-07",11.815,11.8175,11.3975,11.515,1275600,9.985141
"2007-09-10",11.515,11.5875,11.3275,11.41,1040800,9.894084
"2007-09-11",11.4525,11.675,11.445,11.5,1156800,9.972134
"2007-09-12",11.51,11.63,11.43,11.455,685600,9.93311
"2007-09-13",11.57,11.8025,11.445,11.61,957600,10.067517
"2007-09-14",11.5775,11.96,11.5375,11.8875,1032000,10.308149
"2007-09-17",11.8825,11.9525,11.78,11.8325,827200,10.260458
"2007-09-18",11.81,12.405,11.7375,12.3825,1515600,10.737383
"2007-09-19",12.36,12.9,12.32,12.48,1758000,10.821928
"2007-09-20",12.4675,12.4675,12.1925,12.2625,920400,10.633327
"2007-09-21",12.2925,12.335,12.0875,12.1075,1122400,10.498918
"2007-09-24",12.0475,12.08,11.735,11.755,888800,10.19325
"2007-09-25",11.6825,11.7325,11.235,11.3275,2730400,9.822551
"2007-09-26",11.41,11.5075,11.3225,11.3525,2057600,9.844232
"2007-09-27",11.42,11.5325,11.3875,11.4125,1506800,9.896255
"2007-09-28",11.4425,11.5625,11.415,11.5225,1348400,9.991641
"2007-10-01",11.475,11.725,11.4575,11.68,1211200,10.128217
"2007-10-02",11.6875,11.6875,11.4725,11.5625,1826400,10.026328
"2007-10-03",11.54,11.69,11.525,11.6,1027200,10.058845
"2007-10-04",11.5675,11.66,11.535,11.6075,1039200,10.06535
"2007-10-05",11.7,12.3125,11.655,12.075,2778000,10.470737
"2007-10-08",12.0575,12.07,11.865,11.8675,1194000,10.290805
"2007-10-09",11.8525,11.9475,11.7475,11.8275,909200,10.25612
"2007-10-10",11.79,12.0175,11.79,11.995,1279600,10.401367
"2007-10-11",12,12,11.7,11.7525,1220000,10.191082
"2007-10-12",11.71,12.105,11.71,12.0375,1532400,10.438222
"2007-10-15",12.015,12.27,12.015,12.1875,1135200,10.568292
"2007-10-16",12.025,12.115,11.9,11.9175,1618800,10.334165
"2007-10-17",11.8875,12.075,11.75,11.8125,1109200,10.243114
"2007-10-18",11.7275,11.9225,11.5925,11.625,1166800,10.080525
"2007-10-19",11.5625,11.62,11.1025,11.1625,2264400,9.679472
"2007-10-22",11.125,11.3825,11.02,11.3575,1909200,9.848563
"2007-10-23",11.4975,11.5625,11.1175,11.21,1477200,9.720664
"2007-10-24",11.1,11.1875,10.75,10.995,3006800,9.534224
"2007-10-25",10.8,11.1225,10.4375,10.4675,6061200,9.076806
"2007-10-26",10.495,10.67,10.3525,10.475,3342000,9.08331
"2007-10-29",10.485,10.6475,10.4225,10.5125,2821200,9.115829
"2007-10-30",10.5125,10.635,10.4025,10.5675,1629200,9.163522
"2007-10-31",10.5925,10.605,10.1825,10.36,2863600,8.98359
"2007-11-01",10.1875,10.3225,10.1875,10.225,2519200,8.866527
"2007-11-02",10.2775,10.28,9.9625,10.185,2407600,8.831841
"2007-11-05",10.0625,10.165,9.7925,9.825,2082000,8.51967
"2007-11-06",9.875,9.9975,9.665,9.96,2960400,8.636732
"2007-11-07",9.8025,9.8975,9.6375,9.735,1473200,8.441625
"2007-11-08",9.7425,9.995,9.6975,9.9925,2194800,8.664914
"2007-11-09",9.92,9.945,9.6975,9.76,3202000,8.463306
"2007-11-12",9.7525,10.3625,9.7525,10.0775,3020400,8.738625
"2007-11-13",10.145,10.46,10.1,10.345,1549600,8.970582
"2007-11-14",10.3225,10.36,10.0525,10.0575,2134000,8.721277
"2007-11-15",10.0025,10.065,9.86,9.89,2853600,8.576033
"2007-11-16",9.91,10.0225,9.7175,9.915,2610400,8.597713
"2007-11-19",9.8025,9.95,9.7425,9.7525,2583600,8.456802
"2007-11-20",9.7525,10,9.6275,9.805,2028800,8.502326
"2007-11-21",9.6375,9.8475,9.6375,9.69,1886000,8.402602
"2007-11-23",9.775,10.03,9.625,9.925,518800,8.606382
"2007-11-26",10.0275,10.275,9.99,9.995,2096800,8.667082
"2007-11-27",10.0875,10.1225,9.92,10.0375,1314800,8.703937
"2007-11-28",10.175,10.3725,10.085,10.2175,1305200,8.860022
"2007-11-29",10.2175,10.25,10.0675,10.1575,958000,8.807996
"2007-11-30",10.3225,10.52,10.225,10.255,1753600,8.892536
"2007-12-03",10.305,10.36,10.165,10.165,1043200,8.814496
"2007-12-04",10.0025,10.21,9.9725,10.1225,1514400,8.777644
"2007-12-05",10.1475,10.24,10.0175,10.1275,1292800,8.781979
"2007-12-06",10.0625,10.0875,9.82,9.8675,2349600,8.556525
"2007-12-07",9.84,10.08,9.8125,10.08,1816800,8.740789
