"","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
"2002-07-31",62.224998,63.035,61.400002,62.915001,7425600,40.048813
"2002-08-01",62.625,62.775002,60.904999,61.064999,5790200,38.871197
"2002-08-02",60.799999,61.474998,58.945,59.935001,6358800,38.151878
"2002-08-05",59.529999,59.900002,58.25,58.349998,4950400,37.142952
"2002-08-06",59.200001,61.544998,58.75,60.654999,7741800,38.610203
"2002-08-07",61.494999,62.125,59.955002,61.900002,6282800,39.402721
"2002-08-08",61.169998,63.125,61.049999,63.099998,5526200,40.166569
"2002-08-09",62.724998,63.549999,62.040001,63.075001,4169600,40.150658
"2002-08-12",62.5,62.994999,61.580002,62.814999,4786400,39.985161
"2002-08-13",62.5,63.435001,61.775002,62,6027600,39.466373
"2002-08-14",62,63.345001,60.505001,63.264999,8334000,40.27161
"2002-08-15",63.25,63.98,62.555,63.400002,6212200,40.35754
"2002-08-16",63.275002,63.825001,62.650002,63.290001,4568200,40.287529
"2002-08-19",63.165001,64.699997,63.055,64.650002,4467200,41.153225
"2002-08-20",64.25,64.644997,63.625,64.445,4478600,41.022732
"2002-08-21",64.5,64.739998,63.549999,64.394997,4123800,41.389084
"2002-08-22",64.239998,64.415001,62.895,63.615002,4742800,40.887772
"2002-08-23",62.98,63.924999,62.75,63.139999,3203000,40.582455
"2002-08-26",63.255001,63.849998,62.505001,63.625,2829600,40.894196
"2002-08-27",64.25,64.440002,63.025002,63.439999,3979000,40.775284
"2002-08-28",63.075001,63.244999,62.200001,62.490002,3087000,40.164677
"2002-08-29",62.099998,62.919998,61.674999,62.325001,3817400,40.058636
"2002-08-30",62.299999,63.16,62.154999,62.474998,2891400,40.155045
"2002-09-03",61.825001,61.895,59.965,60.014999,5086600,38.573895
"2002-09-04",60.049999,60.700001,59.154999,60.325001,5602200,38.773148
"2002-09-05",59.5,60.685001,59.209999,60.365002,4726000,38.798862
"2002-09-06",60.525002,61.77,60.525002,61.314999,2982400,39.409454
"2002-09-09",61.189999,62.215,60.755001,62.029999,2770400,39.869022
"2002-09-10",62.029999,62.625,61.619999,62.595001,3130000,40.232174
"2002-09-11",63.575001,63.575001,61.849998,61.950001,3480400,39.817616
"2002-09-12",61.869999,61.869999,60.974998,61.165001,4624400,39.313057
"2002-09-13",61.169998,61.169998,59.535,59.915001,6484200,38.509636
"2002-09-16",60.025002,60.125,59.275002,59.529999,4202400,38.262177
"2002-09-17",59.535,60.299999,58.060001,58.334999,5560800,37.494099
"2002-09-18",58.330002,59.869999,57.775002,59.174999,5877000,38.034012
"2002-09-19",58.375,59.990002,58.349998,58.595001,6402000,37.661224
"2002-09-20",59.095001,59.994999,58.674999,59.73,7759400,38.390736
"2002-09-23",58.950001,59.240002,58,58.744999,4712400,37.757637
"2002-09-24",58.005001,58.525002,56.400002,56.564999,7701400,36.356461
"2002-09-25",57.25,57.455002,55.849998,56.650002,10163400,36.411095
"2002-09-26",56.654999,58.200001,56.650002,57.875,10742200,37.198437
"2002-09-27",57.880001,57.880001,55.904999,56.275002,6098200,36.170078
"2002-09-30",56.275002,56.275002,54.224998,54.985001,9548800,35.340935
"2002-10-01",55.375,58.305,55.375,58.139999,8194000,37.368782
"2002-10-02",58.145,58.145,57.125,57.235001,7531600,36.787094
"2002-10-03",57.240002,58.650002,56.82,57.509998,6002800,36.963848
"2002-10-04",57.509998,58.09,56.404999,57.25,6564800,36.796753
"2002-10-07",57.255001,57.994999,55.435001,55.439999,7135200,35.633385
"2002-10-08",56.125,57.740002,55.445,56.884998,9842000,36.562141
"2002-10-09",56.395,57.174999,55.674999,56.490002,8268000,36.308262
"2002-10-10",56.165001,58.494999,55.924999,58.275002,7862200,37.455551
"2002-10-11",58.799999,60.299999,58.799999,60.299999,7082800,38.757107
"2002-10-14",59.950001,60.945,59.775002,60.474998,4810200,38.86956
"2002-10-15",60.994999,62.625,60.994999,62.625,7960000,40.251461
"2002-10-16",62.5,62.5,61.290001,61.654999,6082600,39.628002
"2002-10-17",62.639999,63.25,62.025002,62.540001,5205400,40.196815
"2002-10-18",62,62.75,61.630001,62.654999,4869600,40.270748
"2002-10-21",62.564999,64.5,61.715,64.5,8997000,41.456573
"2002-10-22",63.205002,64.495003,63.044998,64.394997,6616400,41.389084
"2002-10-23",63.900002,64.794998,63.525002,64.68,5557400,41.572277
"2002-10-24",64.875,64.900002,62.575001,62.865002,6542600,40.405716
"2002-10-25",62.630001,63.900002,62.450001,63.865002,4409600,41.048458
"2002-10-28",64.154999,64.375,62.5,62.685001,4039000,40.290028
"2002-10-29",62.5,63.049999,61.5,62.875,5026800,40.412136
"2002-10-30",62.875,63.919998,62.5,63.665001,4005000,40.919907
"2002-10-31",63.665001,63.974998,62.91,63.470001,3923400,40.794575
"2002-11-01",63.345001,64.300003,62.775002,64.025002,3834400,41.151276
"2002-11-04",64.550003,65.445,64.025002,64.150002,6080600,41.231632
"2002-11-05",64.190002,64.639999,63.849998,64.419998,3343800,41.405178
"2002-11-06",64.489998,65.400002,63.799999,65.245003,4764800,41.935429
"2002-11-07",65.25,65.25,64.014999,64.300003,3916000,41.328033
"2002-11-08",64.184998,64.644997,63.625,64.144997,4199600,41.22842
"2002-11-11",64.150002,64.150002,63.07,63.18,3246400,40.608177
"2002-11-12",63.279999,64.695,63.279999,63.904999,5242800,41.074154
"2002-11-13",63.404999,64.650002,63.330002,64.339996,4947400,41.353748
"2002-11-14",64.510002,65.190002,64.510002,65,6005800,41.777958
"2002-11-15",64.5,64.75,64.07,64.75,7480800,41.617271
"2002-11-18",64.754997,65.114998,63.575001,63.75,4322400,40.974529
"2002-11-19",63.869999,64.449997,63.41,64.010002,3734600,41.141647
"2002-11-20",63.724998,64.370003,63.325001,64.355003,3757400,41.76796
"2002-11-21",64.360001,65.489998,64.300003,65.489998,6488600,42.504593
"2002-11-22",65.489998,65.775002,64.699997,64.864998,4577000,42.098953
"2002-11-25",64.550003,65.175003,63.880001,64.324997,4967800,41.748482
"2002-11-26",63.375,63.950001,62.700001,62.700001,5330800,40.693829
"2002-11-27",63.445,64.875,63.105,64.815002,4127000,42.06649
"2002-11-29",64.75,65.044998,64.449997,64.925003,1588000,42.137901
"2002-12-02",65.150002,65.239998,63.424999,64.175003,4538400,41.651142
"2002-12-03",63.799999,64.540001,63.775002,64.099998,3117000,41.602448
"2002-12-04",64.010002,64.459999,63.549999,64,3522600,41.537552
"2002-12-05",64.089996,64.300003,62.775002,62.950001,3771400,40.856071
"2002-12-06",62.474998,63.290001,62.275002,63.049999,3184200,40.92099
"2002-12-09",63.055,63.075001,62.009998,62.025002,3277800,40.255733
"2002-12-10",62.174999,62.650002,61.685001,62.549999,3715400,40.596474
"2002-12-11",62.549999,62.865002,62,62.355,3180200,40.46991
"2002-12-12",62.650002,62.650002,61.759998,61.825001,3134200,40.125916
"2002-12-13",61.634998,61.639999,60.759998,60.884998,3490800,39.515835
"2002-12-16",60.955002,61.834999,60.955002,61.825001,4889800,40.125916
"2002-12-17",61.724998,61.790001,60.685001,60.75,4177800,39.42823
"2002-12-18",60.375,60.700001,59.990002,60.43,4440000,39.220528
"2002-12-19",60.305,61.150002,60.150002,60.150002,5632400,39.038799
"2002-12-20",60.595001,62.200001,60.549999,62.064999,6973000,40.281685
"2002-12-23",61.950001,62.125,61.5,61.779999,2425000,40.096714
"2002-12-24",61.599998,62.049999,61.575001,61.715,1021800,40.054539
"2002-12-26",61.720001,62.59,61.330002,61.615002,2062000,39.989635
"2002-12-27",61.619999,61.715,60.625,60.669998,2322200,39.376301
"2002-12-30",60.674999,61.735001,60.509998,61.474998,3033200,39.898758
"2002-12-31",61.599998,61.685001,60.775002,61.650002,3104200,40.012341
"2003-01-02",61.66,63.375,61.525002,63.375,4358200,41.131912
"2003-01-03",63.125,63.369999,62.865002,63.134998,2754400,40.976128
"2003-01-06",62.849998,63.695,62.759998,63.595001,3824600,41.274696
"2003-01-07",63.150002,63.924999,63.150002,63.535,4320600,41.235748
"2003-01-08",63.400002,63.400002,62.580002,62.849998,4605600,40.791172
"2003-01-09",63,63.900002,62.779999,63.845001,3804000,41.436951
"2003-01-10",63.200001,63.689999,62.924999,63.310001,3984000,41.089725
"2003-01-13",63.299999,63.990002,62.755001,63.27,3172800,41.063766
"2003-01-14",63.349998,64.125,63.174999,63.990002,4068200,41.531063
"2003-01-15",63.994999,64.150002,63.16,63.509998,3286200,41.219536
"2003-01-16",63.825001,63.985001,63.110001,63.325001,3131600,41.099461
"2003-01-17",62.799999,63.23,62.59,63.16,4052600,40.992374
"2003-01-21",63.450001,63.615002,62.630001,62.82,4441400,40.771706
"2003-01-22",62.825001,64.059998,62.825001,63.75,6220800,41.375305
"2003-01-23",63.75,64.57,63.549999,64.485001,5275200,41.852333
"2003-01-24",64.125,64.290001,63.125,63.174999,4780000,41.002125
"2003-01-27",62.950001,63.59,62.529999,62.540001,4903400,40.589981
"2003-01-28",62.625,63.025002,62.424999,62.915001,3648200,40.833347
"2003-01-29",62.66,63.549999,61.68,63.299999,4736000,41.083229
"2003-01-30",63.174999,63.445,61.955002,61.955002,5023800,40.210304
"2003-01-31",61.830002,63.209999,61.805,62.275002,5861800,40.417984
"2003-02-03",62.805,62.994999,62.264999,62.494999,5096000,40.560772
"2003-02-04",62.150002,62.25,61.224998,61.549999,5291400,39.947441
"2003-02-05",61.990002,62.555,61.5,61.57,4242800,39.960426
"2003-02-06",61.689999,61.924999,61.195,61.509998,3813000,39.921474
"2003-02-07",61.75,61.970001,61.035,61.240002,3598600,39.746235
"2003-02-10",61.240002,61.990002,60.834999,61.834999,3698600,40.132412
"2003-02-11",62.244999,62.48,61.5,61.540001,3663000,39.940956
"2003-02-12",61.724998,62.025002,61.119999,61.125,3754000,39.671608
"2003-02-13",61.25,61.584999,60.125,61.205002,5132000,39.723522
"2003-02-14",61.595001,62.560001,61.165001,62.544998,6224000,40.593227
"2003-02-18",62.564999,63.744999,62.564999,63.305,5251800,41.086472
"2003-02-19",63.310001,63.369999,62.404999,62.935001,3434400,41.27668
"2003-02-20",63,63.044998,62.25,62.424999,3551200,40.942196
"2003-02-21",62.75,63.424999,62.325001,63.424999,5295200,41.598061
"2003-02-24",63.43,63.43,62.415001,62.509998,3945000,40.997936
"2003-02-25",62.514999,62.849998,61.535,62.849998,5993600,41.220924
"2003-02-26",62.849998,63,62.279999,62.400002,3870000,40.925793
"2003-02-27",62.799999,63.34,62.419998,63.09,4367400,41.378349
"2003-02-28",63.205002,63.525002,62.125,62.685001,4763600,41.112724
"2003-03-03",62.924999,63.5,62.380001,62.380001,3150400,40.91267
"2003-03-04",62.424999,62.529999,61.599998,61.849998,4286200,40.565075
"2003-03-05",61.924999,62.560001,61.584999,62.549999,4691400,41.024185
"2003-03-06",62.424999,62.57,61.514999,61.740002,4685000,40.492916
"2003-03-07",61.5,62.43,61.165001,62.25,5674600,40.827415
"2003-03-10",61.799999,62.02,60.740002,60.84,4439000,39.902634
"2003-03-11",60.84,61.415001,60.48,60.505001,4989400,39.68293
"2003-03-12",60.584999,60.869999,59.73,60.73,5866200,39.830502
"2003-03-13",61.5,62.755001,61.255001,62.715,6831800,41.132401
"2003-03-14",62.849998,63.334999,62.360001,62.775002,5838400,41.171757
"2003-03-17",62.650002,64.824997,62.264999,64.75,7795200,42.467079
"2003-03-18",64.230003,64.985001,64.125,64.985001,6156400,42.621193
"2003-03-19",64.985001,64.985001,63.985001,64.864998,5885200,42.542484
"2003-03-20",64.864998,65.614998,63.884998,65.305,7166800,42.831078
"2003-03-21",65.724998,67.474998,65.305,67.184998,9234600,44.064083
"2003-03-24",66.050003,66.309998,65.144997,65.290001,7008000,42.821247
"2003-03-25",65.290001,66.695,65.144997,66.150002,6462400,43.385281
"2003-03-26",66.154999,66.184998,65.379997,65.864998,4827200,43.19836
"2003-03-27",65.275002,66.309998,64.940002,65.830002,4418600,43.175404
"2003-03-28",65.830002,65.959999,65.025002,65.254997,3907800,42.798283
"2003-03-31",63.959999,65.495003,63.959999,65.014999,5498800,42.640877
"2003-04-01",65.019997,65.82,64.800003,65.419998,5949800,42.906506
"2003-04-02",66.150002,67.25,66.120003,66.830002,5502200,43.831242
"2003-04-03",66.834999,67.459999,66.57,66.925003,4681000,43.893578
"2003-04-04",66.93,67.290001,66.290001,66.989998,5309200,43.936211
"2003-04-07",67.474998,68.375,66.129997,66.279999,7657200,43.470535
"2003-04-08",66.285004,66.949997,66.110001,66.739998,4860200,43.772251
"2003-04-09",66.739998,67.364998,65.775002,65.805,4636600,43.159008
"2003-04-10",65.805,66.639999,65.760002,66.389999,3534800,43.542686
"2003-04-11",66.394997,67.245003,66.154999,66.455002,4490400,43.585323
"2003-04-14",66.459999,66.864998,65.959999,66.620003,4219600,43.69352
"2003-04-15",66.5,66.875,65.860001,66.82,5021800,43.824711
"2003-04-16",66.82,66.82,64.07,64.5,10524600,42.303101
"2003-04-17",64.504997,65.224998,63.994999,64.989998,7316200,42.624493
"2003-04-21",65.014999,65.589996,64.629997,64.915001,6073400,42.575283
"2003-04-22",64.169998,64.904999,63.805,64.875,7232400,42.549038
"2003-04-23",64.800003,64.834999,63.759998,63.900002,5964400,41.909592
"2003-04-24",63.900002,63.900002,62.755001,62.860001,7519400,41.227497
"2003-04-25",62.59,62.865002,61.294998,61.450001,7243400,40.302719
"2003-04-28",61.564999,63.525002,61.32,63.400002,6930000,41.581665
"2003-04-29",63.400002,63.805,63.02,63.485001,4441800,41.637398
"2003-04-30",63.485001,63.485001,62.650002,63.02,6427400,41.332432
"2003-05-01",63.02,63.02,62.095001,62.450001,4541000,40.958591
"2003-05-02",62,63.18,61.990002,63.075001,4067200,41.368504
"2003-05-05",63.075001,63.275002,62.07,62.404999,3858600,40.92907
"2003-05-06",62.404999,62.404999,60.924999,61.41,7668000,40.276482
"2003-05-07",61.415001,61.415001,60.525002,60.755001,6594800,39.846909
"2003-05-08",60.759998,62.044998,60.255001,61.540001,6604400,40.361755
"2003-05-09",61.630001,61.869999,61.244999,61.404999,5528000,40.273209
"2003-05-12",61.41,62.450001,60.810001,62.224998,4550800,40.811008
"2003-05-13",61.779999,62.255001,61.445,61.735001,3742200,40.489666
"2003-05-14",62,62.044998,61.134998,61.580002,3886600,40.387985
"2003-05-15",61.610001,62.985001,61.610001,62.924999,5331400,41.270115
"2003-05-16",62.93,63.150002,62.549999,62.724998,5100800,41.138966
"2003-05-19",62.599998,62.73,61.955002,61.990002,3639200,40.656887
"2003-05-20",62.424999,62.48,61.735001,62.384998,4507200,40.915951
"2003-05-21",62.060001,62.220001,61.25,61.634998,4121600,40.856293
"2003-05-22",61.75,62.634998,61.724998,62.384998,4662400,41.353451
"2003-05-23",62.509998,62.509998,61.689999,61.75,2602400,40.932533
"2003-05-27",61.75,63.189999,61.32,63.049999,3930400,41.79427
"2003-05-28",63.369999,63.369999,62.275002,62.505001,4205600,41.43301
"2003-05-29",62.630001,62.994999,61.525002,61.66,4450200,40.872868
"2003-05-30",62,63.255001,61.955002,63.235001,5376000,41.916908
"2003-06-02",63.625,63.84,62.43,62.5,4307200,41.429688
"2003-06-03",62.549999,63.169998,62.494999,63.09,3053000,41.820778
"2003-06-04",63,63.799999,62.705002,63.5,3890400,42.092556
"2003-06-05",62.904999,63.355,62.25,62.830002,3997600,41.648426
"2003-06-06",63.625,64.25,63.200001,63.200001,5573000,41.893688
"2003-06-09",63.205002,63.73,62.529999,63.105,2966400,41.830723
"2003-06-10",63.474998,63.5,62.525002,63.105,2985800,41.830723
"2003-06-11",63.014999,63.98,63,63.98,2917800,42.410763
"2003-06-12",64.25,64.449997,63.25,64.18,3433200,42.543324
"2003-06-13",64.25,64.315002,63.759998,63.900002,3947800,42.357712
"2003-06-16",64.209999,65.239998,64.175003,65.239998,4161800,43.245953
"2003-06-17",65.239998,65.239998,64.504997,65.040001,3959600,43.113403
"2003-06-18",65.239998,65.974998,64.764999,65.870003,6107400,43.663574
"2003-06-19",65.875,66.949997,65.419998,65.705002,6436600,43.554199
"2003-06-20",66.025002,66.139999,65.099998,65.389999,6912000,43.345398
"2003-06-23",65.389999,65.389999,64.525002,64.785004,3666200,42.944374
"2003-06-24",64.785004,65.275002,64.75,64.959999,3020200,43.060356
"2003-06-25",64.964996,65.620003,64.504997,64.650002,3813000,42.854855
"2003-06-26",64.525002,65.264999,64.459999,65.150002,2862600,43.186298
"2003-06-27",65.125,65.175003,64.135002,64.305,2756400,42.626167
"2003-06-30",64.375,64.75,63.900002,64.489998,3609600,42.74881
"2003-07-01",64.489998,64.489998,63.514999,64.440002,3436200,42.715672
"2003-07-02",64.445,64.949997,64.339996,64.945,2362600,43.050423
"2003-07-03",64.5,64.760002,64,64.190002,2067600,42.549946
"2003-07-07",64.684998,65.495003,64.650002,65.059998,5117800,43.126648
"2003-07-08",64.934998,65.125,64.195,64.900002,3922000,43.020569
"2003-07-09",64.925003,65.029999,64.285004,64.660004,2872200,42.861492
"2003-07-10",64.5,64.925003,64.260002,64.449997,3500400,42.722294
"2003-07-11",64.449997,64.910004,64.32,64.620003,2292000,42.83498
"2003-07-14",65.160004,65.470001,64.309998,64.480003,3886200,42.742172
"2003-07-15",64.980003,64.980003,63.779999,64.044998,4260600,42.453823
"2003-07-16",64.099998,64.184998,63.474998,63.810001,2839800,42.298054
"2003-07-17",63.5,63.974998,63.400002,63.66,3848600,42.198624
"2003-07-18",64.25,65.089996,63.775002,65.089996,6146200,43.146538
"2003-07-21",66.224998,68.370003,66.224998,68.175003,13116800,45.191509
"2003-07-22",68.18,68.889999,67.629997,68.824997,7348600,45.622364
"2003-07-23",68.824997,69.375,68.019997,69.375,4040800,45.986961
"2003-07-24",69.5,70.025002,69.315002,69.675003,6890600,46.18581
"2003-07-25",69.68,70.75,69.459999,70.699997,5304800,46.86525
"2003-07-28",70.400002,70.625,70.129997,70.489998,5760400,46.726059
"2003-07-29",70.275002,70.434998,69.644997,69.775002,4026600,46.252083
"2003-07-30",69.779999,69.974998,69.330002,69.699997,3855200,46.202385
"2003-07-31",69.800003,70.82,69.794998,70.099998,4318000,46.467537
"2003-08-01",69.699997,70.125,69.449997,69.504997,3661400,46.073116
"2003-08-04",69.510002,70.199997,69.014999,70.059998,3579000,46.441029
"2003-08-05",69.959999,70.169998,69.400002,69.474998,3298000,46.053249
"2003-08-06",69.349998,69.644997,69.014999,69.105003,3449600,45.807999
"2003-08-07",68.980003,69.514999,68.885002,69.425003,3327600,46.0201
"2003-08-08",69.43,69.974998,69.25,69.974998,2708400,46.384674
"2003-08-11",69.974998,70.949997,69.809998,70.949997,5559800,47.030994
"2003-08-12",71,72.025002,70.785004,71.985001,5247400,47.71706
"2003-08-13",71.989998,72.425003,71.989998,72.25,5373000,47.892731
"2003-08-14",71.650002,71.650002,70.294998,71.07,6521600,47.110527
"2003-08-15",71.425003,71.425003,70.699997,71.330002,2503600,47.282864
"2003-08-18",71.25,72.425003,71.25,72.169998,3627400,47.83968
"2003-08-19",72.175003,72.324997,71.605003,72.224998,3261400,47.876129
"2003-08-20",72.224998,72.224998,71.555,71.910004,2944000,48.106949
"2003-08-21",72.025002,72.699997,72,72.345001,3226800,48.397949
"2003-08-22",72.849998,72.849998,71.754997,71.760002,4036800,48.006607
"2003-08-25",71.834999,71.964996,71.440002,71.684998,2286600,47.956421
"2003-08-26",71.690002,72.199997,71.305,72.07,2360200,48.213974
"2003-08-27",71.940002,72.050003,71.459999,71.474998,2502800,47.815948
"2003-08-28",71.349998,71.5,70.690002,71.125,2768800,47.581802
"2003-08-29",71.125,71.370003,70.800003,71.235001,2250600,47.655373
"2003-09-02",70.5,70.794998,69.964996,70.074997,6536400,46.879341
"2003-09-03",70.074997,71.410004,69.959999,71.305,5978400,47.702209
"2003-09-04",71.309998,71.375,69.879997,70,5643200,46.829185
"2003-09-05",69.724998,69.849998,68.82,69.339996,5267000,46.387646
"2003-09-08",69.599998,69.599998,68.574997,68.989998,5128400,46.153492
"2003-09-09",68.800003,69.654999,68.644997,68.705002,4290400,45.96283
"2003-09-10",68.705002,68.949997,68.154999,68.300003,3919000,45.691895
"2003-09-11",68.334999,69.815002,68.334999,69.445,4233800,46.45789
"2003-09-12",69.175003,69.620003,68.875,69.114998,4366000,46.237118
"2003-09-15",69.275002,69.555,68.730003,69.214996,3579400,46.304016
"2003-09-16",69.339996,70.400002,69.324997,70.400002,3249000,47.096779
"2003-09-17",70.404999,70.775002,70.099998,70.135002,3514400,46.919487
"2003-09-18",70.25,71.074997,70.135002,70.925003,2997200,47.447994
"2003-09-19",70.925003,71.474998,70.275002,70.989998,5031400,47.491482
