"","CHK.Open","CHK.High","CHK.Low","CHK.Close","CHK.Volume","CHK.Adjusted"
"2007-03-08",28.997162,29.044466,28.495743,28.741722,8001300,25.70722
"2007-03-09",28.789026,28.912016,28.495743,28.505203,9085500,25.495678
"2007-03-12",28.486282,28.779564,27.909178,28.268684,8102500,25.284132
"2007-03-13",28.240303,28.609272,27.738884,27.814569,9018100,24.877958
"2007-03-14",27.95648,28.315989,27.596973,28.249763,8595700,25.267204
"2007-03-15",28.098392,28.382214,28.070009,28.098392,4322800,25.131809
"2007-03-16",28.202459,28.524124,27.928099,27.975403,7928500,25.021814
"2007-03-19",28.249763,28.656576,27.975403,28.637653,8379200,25.61414
"2007-03-20",28.561968,28.807947,28.325449,28.798487,8042700,25.757996
"2007-03-21",28.817408,29.280983,28.694418,29.072847,6378800,26.003389
"2007-03-22",29.309366,29.328287,28.789026,28.930937,21315500,25.876463
"2007-03-23",29.035006,29.167456,28.666037,29.101231,10142900,26.02877
"2007-03-26",29.243141,29.403973,28.845791,29.337748,7337400,26.240322
"2007-03-27",29.233681,29.498581,29.082308,29.403973,7792700,26.299555
"2007-03-28",29.659414,29.7351,29.299906,29.385052,8973800,26.282627
"2007-03-29",29.631031,29.791864,29.233681,29.385052,9622100,26.333498
"2007-03-30",29.375591,29.47966,29.148533,29.214758,7469000,26.180891
"2007-04-02",29.22422,29.87701,29.214758,29.839167,8180000,26.740458
"2007-04-03",29.782404,30.5298,29.60265,30.340586,14875900,27.189804
"2007-04-04",30.189215,30.51088,29.952696,30.425734,8784400,27.266106
"2007-04-05",30.38789,30.908232,30.350048,30.756859,10168400,27.562847
"2007-04-09",30.756859,31.059603,30.577105,30.832544,9539800,27.630674
"2007-04-10",30.832544,31.570482,30.804163,31.53264,16145900,28.258064
"2007-04-11",31.617786,31.731316,31.220436,31.381268,10867300,28.12241
"2007-04-12",31.598866,31.78808,31.116367,31.759697,11416900,28.461544
"2007-04-13",31.78808,31.929991,31.504257,31.873226,6770400,28.563284
"2007-04-16",31.835382,31.882687,31.428572,31.816462,7011800,28.512413
"2007-04-17",31.835382,31.929991,31.343424,31.542101,7714600,28.266542
"2007-04-18",31.343424,31.523178,31.050142,31.059603,10252500,27.834152
"2007-04-19",30.955534,30.955534,30.567644,30.728477,8497800,27.537418
"2007-04-20",31.040682,31.106907,30.737938,31.040682,8743200,27.817198
"2007-04-23",30.917692,31.277199,30.832544,31.163671,5872900,27.92741
"2007-04-24",31.296122,31.447493,31.116367,31.229897,6550100,27.986765
"2007-04-25",31.362347,32.024597,31.182592,31.92053,8174400,28.605671
"2007-04-26",31.807001,31.92053,31.523178,31.78808,8968500,28.486979
"2007-04-27",31.693472,32.109745,31.494797,31.854305,6910400,28.546324
"2007-04-30",31.929991,32.544937,31.797541,31.929991,11015400,28.614151
"2007-05-01",31.967833,32.639545,31.702932,32.592243,13433700,29.207638
"2007-05-02",32.639545,33.755913,32.639545,33.680225,19747600,30.182625
"2007-05-03",33.680225,34.266792,33.349102,34.191109,20283800,30.640463
"2007-05-04",33.82214,34.181644,33.377483,33.623463,18603000,30.131756
"2007-05-07",33.44371,33.774834,33.197731,33.68969,10042700,30.191103
"2007-05-08",33.680225,33.680225,32.961212,33.386944,8566300,29.919806
"2007-05-09",32.819302,33.036896,32.478714,32.535477,27524500,29.156757
"2007-05-10",32.450333,32.535477,31.977295,32.081364,28729300,28.749804
"2007-05-11",32.185429,32.573322,32.100285,32.450333,12154500,29.080463
"2007-05-14",32.554398,32.913906,32.384106,32.658466,10958000,29.266979
"2007-05-15",32.743614,32.885525,32.261116,32.327343,9650300,28.970236
"2007-05-16",32.270576,32.620625,31.929991,32.440872,9295400,29.07198
"2007-05-17",32.497635,33.150425,32.204353,33.008514,9457800,29.580679
"2007-05-18",33.112583,33.396404,33.065281,33.358562,9598200,29.894375
"2007-05-21",33.368023,33.982971,33.330181,33.708611,12247500,30.208071
"2007-05-22",33.68969,33.850521,33.311256,33.349102,7766300,29.885893
"2007-05-23",33.557236,33.973511,33.320721,33.339642,10085600,29.877419
"2007-05-24",33.491013,33.784294,32.658466,32.771996,9280300,29.368713
"2007-05-25",33.188271,33.349102,32.705772,33.008514,5872900,29.580679
"2007-05-29",32.913906,33.093662,32.639545,32.876064,6574600,29.461979
"2007-05-30",32.715233,33.349102,32.639545,33.207191,8669100,29.758713
"2007-05-31",33.263954,34.020813,32.951752,32.980133,14061200,29.555244
"2007-06-01",33.292336,33.358562,32.970673,33.150425,8359200,29.707846
"2007-06-04",33.216652,34.588459,33.207191,34.276253,15828700,30.716757
"2007-06-05",34.0965,34.512772,33.907284,34.437084,10716800,30.860895
"2007-06-06",34.370861,34.370861,33.8316,33.96405,9738600,30.43697
"2007-06-07",33.784294,34.228951,33.235573,33.282875,11327500,29.82654
"2007-06-08",33.112583,33.661304,32.885525,33.661304,8239700,30.165674
"2007-06-11",33.680225,33.916744,33.368023,33.491013,8277500,30.013067
"2007-06-12",33.462631,33.982971,33.292336,33.481552,8148300,30.004583
"2007-06-13",33.784294,34.399242,33.642384,34.323559,10415100,30.759163
"2007-06-14",34.531693,35.12772,34.34248,34.976349,10320800,31.344156
"2007-06-15",35.26963,35.39262,34.976349,35.307472,8876600,31.64089
"2007-06-18",35.288551,35.685902,35.156101,35.562916,6878800,31.869806
"2007-06-19",35.430462,35.581837,35.193947,35.468307,7240000,31.785021
"2007-06-20",35.600758,35.714287,34.456009,34.465469,9098700,30.886333
"2007-06-21",34.815517,35.080418,34.389782,34.957428,6992300,31.327204
"2007-06-22",34.74929,34.87228,33.945129,34.266792,11028500,30.708296
"2007-06-25",33.774834,34.030273,33.358562,33.670765,9835500,30.17415
"2007-06-26",33.57616,33.746452,32.771996,32.923367,12592700,29.504374
"2007-06-27",32.639545,33.311256,32.403027,33.301796,7708100,29.843504
"2007-06-28",33.292336,33.595081,32.667927,32.790916,7971800,29.442549
"2007-06-29",33.027435,33.282875,32.639545,32.734154,8574800,29.391579
"2007-07-02",32.923367,33.207191,32.753075,33.207191,7003500,29.816311
"2007-07-03",33.235573,33.396404,33.065281,33.396404,3870200,29.986212
"2007-07-05",33.528854,33.585621,32.951752,33.349102,6152900,29.943741
"2007-07-06",33.538315,33.585621,33.178806,33.349102,5423200,29.943741
"2007-07-09",33.349102,33.57616,33.254494,33.377483,7133500,29.969223
"2007-07-10",33.301796,33.793755,33.055817,33.358562,8889600,29.952234
"2007-07-11",33.396404,33.415325,32.686848,33.084202,7646700,29.705885
"2007-07-12",33.386944,33.509933,32.961212,33.462631,8339400,30.045679
"2007-07-13",33.358562,35.335857,33.358562,34.361401,10649300,30.852663
"2007-07-16",34.437084,34.437084,33.632923,33.869442,6590500,30.410946
"2007-07-17",34.143803,34.503311,33.803215,33.935665,6621500,30.470404
"2007-07-18",33.869442,34.683064,33.869442,34.569538,7353200,31.039545
"2007-07-19",34.768211,35.52507,34.692528,34.966888,5593700,31.396326
"2007-07-20",35.052032,35.146641,34.333019,34.522232,7878700,30.997078
"2007-07-23",34.777672,34.777672,33.746452,33.8316,7443000,30.376955
"2007-07-24",33.330181,33.604542,32.251656,32.450333,12720100,29.136747
"2007-07-25",32.743614,32.970673,32.071903,32.554398,10254200,29.230179
"2007-07-26",32.469254,32.507095,31.333963,32.109745,13320300,28.830935
"2007-07-27",31.967833,32.592243,31.466413,31.958372,10823600,28.695017
"2007-07-30",32.138126,32.497635,31.551561,32.185429,8141200,28.898884
"2007-07-31",32.535477,32.876064,32.157047,32.204353,7550200,28.915882
"2007-08-01",32.270576,32.781456,31.750237,32.526016,8990500,29.2047
"2007-08-02",32.544937,33.065281,32.034058,32.781456,10618600,29.434057
"2007-08-03",33.44371,34.200569,33.207191,33.273415,18884000,29.875776
"2007-08-06",33.349102,33.869442,32.639545,33.812679,11207100,30.359982
"2007-08-07",33.273415,34.020813,32.932827,33.661304,10762300,30.224056
"2007-08-08",33.897823,34.664143,33.386944,33.519394,12400300,30.096647
"2007-08-09",31.343424,32.336803,30.889309,31.948912,28988300,28.686522
"2007-08-10",31.542101,32.204353,31.021759,32.185429,10593800,28.898884
"2007-08-13",32.412487,32.686848,32.204353,32.355724,8884500,29.051798
"2007-08-14",32.639545,32.639545,31.693472,31.731316,7497500,28.491148
"2007-08-15",31.769157,32.261116,31.220436,31.239357,10155500,28.049421
"2007-08-16",30.908232,31.069063,29.687796,30.908232,13578600,27.75211
"2007-08-17",31.674551,31.929991,30.747398,31.740776,8748500,28.499636
"2007-08-20",31.551561,31.731316,30.747398,31.248817,7327700,28.057919
"2007-08-21",31.210974,31.381268,30.700094,31.173132,9116000,27.989954
"2007-08-22",31.608326,31.646168,30.51088,30.756859,7911200,27.616194
"2007-08-23",30.804163,31.125828,30.64333,30.964994,5725700,27.803078
"2007-08-24",30.851467,31.267738,30.794703,31.258278,4738100,28.066418
"2007-08-27",30.898769,31.021759,30.690634,30.813623,4335100,27.667164
"2007-08-28",30.719017,30.747398,30.104069,30.160833,6292400,27.081028
"2007-08-29",30.51088,30.558184,29.839167,30,9928800,26.936619
"2007-08-30",30,30.331125,29.801325,29.99054,7158300,26.928122
"2007-08-31",30.227058,30.737938,30.189215,30.52034,5845500,27.403828
"2007-09-04",30.340586,31.220436,30.321665,31.050142,5574700,27.879526
"2007-09-05",31.78808,32.175968,31.53264,32.062439,13222800,28.788458
"2007-09-06",32.024597,32.459793,32.024597,32.138126,7085700,28.856419
"2007-09-07",31.78808,32.185429,31.485336,32.157047,7058300,28.873411
"2007-09-10",32.270576,32.431408,31.542101,32.034058,5818300,28.762974
"2007-09-11",32.157047,32.526016,31.721855,32.526016,7203500,29.2047
"2007-09-12",32.630085,33.140965,32.478714,32.876064,8150300,29.518999
"2007-09-13",33.036896,33.084202,32.743614,32.913906,5600700,29.552979
"2007-09-14",32.753075,33.254494,32.658466,33.065281,4519000,29.688904
"2007-09-17",33.093662,33.349102,32.961212,33.103123,4798000,29.722874
"2007-09-18",33.112583,33.850521,32.857143,33.755913,7782400,30.30901
"2007-09-19",33.774834,34.228951,33.292336,33.5667,5798300,30.139118
"2007-09-20",33.585621,33.916744,33.226112,33.424786,5180300,30.01169
"2007-09-21",33.557236,33.973511,33.424786,33.642384,5479200,30.207067
"2007-09-24",33.680225,33.680225,33.103123,33.254494,6183300,29.858782
"2007-09-25",33.103123,33.339642,32.838223,33.320721,6118000,29.918262
"2007-09-26",33.339642,33.68969,32.620625,32.980133,8034300,29.612446
"2007-09-27",33.169346,33.632923,32.876064,33.453171,6609600,30.095877
"2007-09-28",33.396404,33.765373,33.263954,33.358562,5381300,30.010773
"2007-10-01",33.282875,34.068119,33.017975,34.058655,7246300,30.6406
"2007-10-02",33.973511,34.21949,33.888363,34.134342,5085600,30.708696
"2007-10-03",33.96405,34.295174,33.765373,33.878902,4952300,30.478882
"2007-10-04",33.8316,34.531693,33.642384,34.465469,5684000,31.00659
"2007-10-05",34.47493,34.938507,34.380322,34.881741,5288200,31.381086
"2007-10-08",34.408703,34.957428,34.35194,34.456009,3563100,30.998077
"2007-10-09",34.720909,35.070957,34.597919,35.014191,4583500,31.500254
"2007-10-10",34.522232,35.26963,34.380322,35.12772,5258000,31.602383
"2007-10-11",35.373699,35.733208,34.919582,35.184483,6991900,31.653446
"2007-10-12",35.39262,35.543991,35.203407,35.468307,4861200,31.908779
"2007-10-15",35.562916,35.922421,35.402081,35.752129,6272100,32.164112
"2007-10-16",35.695366,36.130558,35.496689,35.714287,6357800,32.130077
"2007-10-17",35.78997,35.941345,35.326397,35.572376,5536300,32.002403
"2007-10-18",35.572376,36.376537,35.411541,36.319775,7785700,32.674805
"2007-10-19",36.319775,36.404919,35.51561,35.572376,10848200,32.002403
"2007-10-22",35.241249,35.477768,34.768211,35.212868,7487600,31.678988
"2007-10-23",35.241249,35.241249,34.531693,34.947968,8729200,31.440664
"2007-10-24",34.61684,35.345318,34.569538,35.203407,6072800,31.670469
"2007-10-25",35.279091,36.121098,35.13718,36.054871,8610800,32.436481
"2007-10-26",36.140018,36.944183,36.092716,36.717125,6624600,33.032272
"2007-10-29",36.840115,37.218544,36.622517,36.773888,7347800,33.08334
"2007-10-30",36.679279,36.840115,36.281929,36.385998,6120200,32.734371
"2007-10-31",36.783348,37.596973,36.594135,37.350994,8438000,33.602528
"2007-11-01",37.067173,37.918636,36.764427,37.256386,10096700,33.517414
"2007-11-02",37.417217,37.947021,37.322613,37.909176,7905800,34.104691
"2007-11-05",37.133396,37.833492,37.133396,37.502365,6872400,33.738701
"2007-11-06",37.691582,38.505203,37.691582,38.476822,7675000,34.615379
"2007-11-07",38.524124,38.81741,37.890255,37.937561,10604900,34.130226
"2007-11-08",37.956482,38.968781,37.956482,38.845791,12956100,34.947311
"2007-11-09",38.751183,38.751183,38.003784,38.051086,9267600,34.232357
"2007-11-12",37.842953,38.174076,36.537369,36.594135,11176500,32.921631
"2007-11-13",36.603596,37.048248,36.064335,37.010406,8371800,33.296127
"2007-11-14",37.171238,37.530746,36.631977,36.802269,6283900,33.108871
"2007-11-15",36.291389,36.736046,35.837276,36.196785,8823500,32.564152
"2007-11-16",36.263008,36.679279,35.856197,36.121098,9368000,32.496059
"2007-11-19",36.367077,36.367077,35.52507,35.733208,6705700,32.147106
"2007-11-20",35.941345,36.518448,35.638599,36.017029,10244400,32.402435
"2007-11-21",35.78997,36.140018,35.241249,35.279091,7917700,31.738567
"2007-11-23",35.666981,36.102177,35.316936,36.073795,2564400,32.453506
"2007-11-26",36.508987,36.546829,35.752129,35.78051,6178400,32.189644
"2007-11-27",35.638599,35.65752,34.635761,35.364239,8410500,31.815153
"2007-11-28",35.572376,36.054871,35.070957,35.91296,13569100,32.308815
"2007-11-29",36.42384,36.42384,35.818356,35.941345,10411500,32.334347
"2007-11-30",35.856197,36.17786,35.39262,35.808891,11022900,32.215179
"2007-12-03",35.26017,35.553452,35.042572,35.477768,7704000,31.917295
"2007-12-04",35.335857,35.676441,35.165562,35.364239,7906200,31.815153
"2007-12-05",35.638599,35.818356,35.487228,35.638599,6267300,32.061981
"2007-12-06",35.666981,36.613056,35.64806,36.376537,8151500,32.725868
"2007-12-07",36.461685,36.707664,36.007568,36.30085,4744300,32.65778
"2007-12-10",36.329235,36.508987,36.215706,36.480606,4488400,32.819496
"2007-12-11",36.527908,36.821194,35.742668,35.752129,6371400,32.164112
"2007-12-12",36.319775,36.650898,36.102177,36.480606,7352200,32.819496
"2007-12-13",36.234627,36.963104,36.215706,36.840115,6894800,33.14291
"2007-12-14",36.745506,36.754967,36.04541,36.149479,7505200,32.521587
"2007-12-17",35.979187,36.291389,35.307472,35.581837,6691900,32.010918
"2007-12-18",35.771049,36.272469,35.695366,36.083256,6817400,32.462021
"2007-12-19",36.092716,36.461685,35.884579,36.215706,5345800,32.581169
"2007-12-20",36.263008,36.499527,35.922421,36.319775,4914700,32.674805
"2007-12-21",36.319775,37.086094,36.206245,36.982025,8444500,33.270576
"2007-12-24",37.152317,37.284767,36.859035,36.972565,2334500,33.262066
"2007-12-26",36.660358,37.265846,36.660358,37.086094,3843500,33.36422
"2007-12-27",36.830654,37.256386,36.830654,37.010406,3235400,33.296127
"2007-12-28",37.095554,37.606434,37.095554,37.398296,3726000,33.703671
"2007-12-31",37.237465,37.540207,37.086094,37.086094,2875000,33.422314
"2008-01-02",37.473984,37.965942,37.473984,37.852413,7741900,34.112923
"2008-01-03",38.060547,38.637653,37.861874,38.31599,7732200,34.530701
"2008-01-04",37.710503,38.088932,37.133396,37.199623,7891800,33.524624
"2008-01-07",37.350994,37.426678,36.442764,36.991486,7727600,33.337051
"2008-01-08",37.246925,37.417217,36.367077,36.442764,6463900,32.842529
"2008-01-09",36.471146,37.180698,36.395458,37.029327,6802600,33.37114
"2008-01-10",36.896877,37.360455,36.518448,37.171238,8105300,33.499043
"2008-01-11",36.906338,37.606434,36.631977,37.388836,6733500,33.695133
"2008-01-14",37.578053,38.429516,37.578053,38.297066,9039000,34.513641
"2008-01-15",37.899715,38.117313,37.199623,37.407757,7974100,33.712185
"2008-01-16",37.180698,37.464523,36.026489,36.404919,10032100,32.80843
"2008-01-17",36.461685,36.963104,34.692528,34.815517,11772000,31.37604
"2008-01-18",34.985809,35.733208,34.635761,35.222328,11449000,31.742662
"2008-01-22",33.415325,34.787132,33.330181,34.522232,10368300,31.111734
"2008-01-23",33.509933,34.399242,32.563862,34.058655,15965800,30.693949
"2008-01-24",34.068119,34.787132,34.030273,34.578999,8066800,31.162888
"2008-01-25",34.900661,35.241249,33.945129,34.153263,8753500,30.779217
"2008-01-28",34.134342,34.806053,34.020813,34.578999,9001300,31.162888
"2008-01-29",34.86282,35.175022,34.74929,34.891201,9024500,31.444248
"2008-01-30",34.806053,35.704826,34.673603,34.881741,9332600,31.435724
"2008-01-31",34.597919,35.449387,34.21949,35.156101,10855200,31.682978
"2008-02-01",35.13718,35.875118,35.070957,35.676441,7945800,32.151913
"2008-02-04",35.676441,36.187321,35.335857,35.931881,7437200,32.382126
"2008-02-05",35.411541,35.629139,34.957428,34.957428,8223200,31.503929
"2008-02-06",35.12772,35.449387,34.692528,34.796593,6925600,31.35899
"2008-02-07",34.541153,35.496689,34.541153,35.411541,7110900,31.913179
"2008-02-08",35.298012,36.660358,35.033112,36.55629,11725800,32.944843
"2008-02-11",36.896877,38.997162,36.622517,38.930935,21911600,35.084892
"2008-02-12",38.978241,39.649952,38.618732,39.101231,14129600,35.238369
"2008-02-13",39.025543,40.141911,39.025543,39.962158,10669600,36.01424
"2008-02-14",40.293282,41.069065,39.99054,40.577106,15685700,36.568436
"2008-02-15",40.766319,41.154209,40.236519,40.728477,14231600,36.704849
"2008-02-19",41.343426,41.740776,40.927151,41.29612,9787100,37.216415
"2008-02-20",41.031219,42.582783,40.993378,42.421947,9330700,38.231022
"2008-02-21",42.365185,42.715233,41.570484,41.797539,12841700,37.668301
"2008-02-22",41.617786,42.185429,41.154209,42.052979,11507900,37.898495
"2008-02-25",41.996216,43.992432,41.958374,43.727531,11482400,39.407631
"2008-02-26",43.614002,44.181644,43.036896,43.765373,18353200,39.44173
"2008-02-27",43.046356,43.68969,42.828762,42.904446,12149100,38.665848
"2008-02-28",43.292336,44.134342,43.207191,43.755913,20730900,39.433205
"2008-02-29",43.604542,43.642384,42.573322,42.781456,11223100,38.555019
"2008-03-03",42.961212,43.812679,42.857143,43.595081,9451000,39.288261
"2008-03-04",43.897823,44.295174,42.951752,43.755913,15669100,39.433205
"2008-03-05",43.926205,44.191109,43.046356,43.992432,15006900,39.646366
"2008-03-06",43.992432,44.399242,42.573322,42.639545,11846700,38.427124
"2008-03-07",42.327343,43.131504,41.551559,42.327343,11050700,38.145756
"2008-03-10",42.516556,42.516556,41.42857,41.712395,7646700,37.59156
"2008-03-11",42.913906,43.547775,41.929989,43.500473,12256400,39.202991
"2008-03-12",44.0965,44.919582,43.841061,44.162724,11879300,39.79982
"2008-03-13",43.727531,46.669819,43.651844,46.357616,16750100,41.777882
"2008-03-14",47.180698,47.180698,44.843899,45.316936,16704900,40.840015
