"","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"2002-07-09",54.458462,55.786606,54.345524,54.679821,3777300,35.250324
"2002-07-10",54.679821,54.720478,52.71019,52.904442,4579700,34.105793
"2002-07-11",52.678566,52.678566,49.303993,51.46336,8461700,33.176762
"2002-07-12",51.612438,51.815723,49.489212,50.148769,5135500,32.329292
"2002-07-15",49.922894,49.92741,47.429234,48.450188,9773100,31.234266
"2002-07-16",48.33725,50.2346,48.201725,49.014874,7082200,31.598301
"2002-07-17",50.586964,51.160686,48.174622,49.706051,8689300,32.043892
"2002-07-18",49.782848,50.50565,49.389828,49.692501,3507600,32.035152
"2002-07-19",49.579563,49.58408,44.949123,44.980747,8000600,28.997643
"2002-07-22",44.949123,45.626751,42.152794,43.363483,12399300,27.955046
"2002-07-23",43.503525,45.694511,43.485455,45.174999,6467000,29.122864
"2002-07-24",44.723251,47.885502,43.955276,47.718353,6631700,30.762499
"2002-07-25",46.530251,47.880981,46.530251,47.862911,6110000,30.85568
"2002-07-26",47.501511,47.953262,45.581573,46.733536,4472600,30.127604
"2002-07-29",47.094936,49.150398,47.09042,48.752861,5346000,31.429405
"2002-07-30",48.414047,49.100708,47.569275,48.526985,4199200,31.283785
"2002-07-31",48.075233,50.008724,47.749973,50.008724,4113100,32.239021
"2002-08-01",49.895786,50.099075,48.901939,49.349171,3309500,31.813824
"2002-08-02",49.349171,50.257187,48.292076,48.721237,3561700,31.409019
"2002-08-05",48.947113,49.303993,46.629635,46.634151,4541600,30.063543
"2002-08-06",47.43375,49.127811,47.43375,47.998436,5204600,30.943047
"2002-08-07",48.382423,50.108109,48.292076,50.017761,3286700,32.244843
"2002-08-08",49.918373,52.312649,49.918373,52.258438,5070200,33.689331
"2002-08-09",52.262959,53.396851,51.318802,52.660496,4398600,33.948521
"2002-08-12",52.547562,52.588219,51.51757,51.549194,3113400,33.232101
"2002-08-13",51.625992,51.951248,50.157803,50.397228,4063300,32.489468
"2002-08-14",50.442406,52.168091,49.511799,52.118397,3835900,33.599041
"2002-08-15",52.118397,52.425587,51.341389,52.181641,4291900,33.639812
"2002-08-16",52.068707,53.812462,51.951248,52.922512,4101300,34.117447
"2002-08-19",53.125801,53.396851,52.922512,52.967686,2378500,34.146561
"2002-08-20",52.741814,52.854752,51.838314,51.860901,4484300,33.433041
"2002-08-21",52.357826,52.719227,51.657612,51.951248,2461900,33.491302
"2002-08-22",51.906075,52.181641,51.725376,51.933182,2933900,33.479645
"2002-08-23",51.933182,52.344273,51.906075,52.281029,3394500,33.703896
"2002-08-26",52.281029,54.142239,52.267475,53.902809,5273700,34.749393
"2002-08-27",54.580437,56.396469,54.5714,55.352928,6181000,35.684246
"2002-08-28",55.339375,55.343891,53.893776,54.200966,3790800,34.941624
"2002-08-29",54.020264,55.718845,53.419437,55.452312,3058900,36.014107
"2002-08-30",55.136089,56.193184,54.910213,55.474899,2300300,36.02877
"2002-09-03",55.226437,55.230953,53.722111,53.776321,2716900,34.925606
"2002-09-04",53.780838,54.883106,53.261326,54.517189,3070900,35.406769
"2002-09-05",54.232586,55.452312,53.871189,55.181263,2896200,35.838058
"2002-09-06",56.242874,56.355812,55.321304,55.601391,2834500,36.11092
"2002-09-09",55.601391,56.577171,55.20385,56.455196,2566600,36.66544
"2002-09-10",56.288052,56.586205,55.709808,56.581688,2519500,36.747581
"2002-09-11",57.37225,57.417423,56.753353,56.843704,2508600,36.917751
"2002-09-12",57.711063,58.185398,57.168964,57.281898,4462400,37.202339
"2002-09-13",56.943089,57.435493,56.531994,56.920502,2430900,36.967613
"2002-09-16",56.988262,58.650703,56.988262,57.824001,3027100,37.554413
"2002-09-17",56.920502,57.056026,55.515556,55.791126,5724600,36.234142
"2002-09-18",55.791126,56.821114,55.791126,56.364849,2681700,36.606766
"2002-09-19",56.242874,56.617828,55.456829,55.583321,2746600,36.099186
"2002-09-20",55.587837,56.423576,55.587837,56.260944,2869900,36.53928
"2002-09-23",56.581688,57.629749,56.473267,57.458084,2696100,37.316776
"2002-09-24",57.824001,58.036324,56.202217,57.069576,2967300,37.064449
"2002-09-25",57.069576,57.295452,56.419056,56.653969,2862400,36.794533
"2002-09-26",56.766907,57.286419,56.193184,57.263828,2668700,37.190617
"2002-09-27",57.268349,57.824001,56.821114,57.263828,2343900,37.190617
"2002-09-30",56.965675,56.970192,55.998932,56.035069,3275700,36.392582
"2002-10-01",56.694626,56.694626,55.113499,55.474899,4707200,36.02877
"2002-10-02",55.479416,55.791126,55.140606,55.339375,3636000,35.94075
"2002-10-03",55.343891,56.441647,54.503639,55.005081,3540200,35.723652
"2002-10-04",55.113499,55.312271,53.207115,53.893776,3454300,35.001888
"2002-10-07",53.893776,55.515556,53.681454,54.842449,2991600,35.618015
"2002-10-08",54.842449,54.842449,51.644058,51.815723,6823000,33.652275
"2002-10-09",51.612438,51.616955,49.240749,50.645691,8124400,32.892387
"2002-10-10",50.596001,52.854752,50.202976,51.820244,3982900,33.655216
"2002-10-11",52.850231,53.735664,52.398483,53.080624,3354700,34.473782
"2002-10-14",52.674049,53.505268,51.779587,52.150021,3255100,33.869396
"2002-10-15",52.154537,53.297466,51.4995,52.127434,3906300,33.854725
"2002-10-16",52.127434,52.922512,51.77055,51.955769,2941600,33.743229
"2002-10-17",47.212391,51.946732,44.343781,45.852627,28409900,29.779476
"2002-10-18",45.852627,46.191437,43.774574,45.500259,13400700,29.55064
"2002-10-21",45.287937,47.07235,45.084648,46.959412,6113500,30.498304
"2002-10-22",46.959412,47.198841,45.789379,46.891651,3184000,30.454283
"2002-10-23",46.083019,47.831291,46.083019,47.745457,3033900,31.008797
"2002-10-24",47.885502,49.358204,47.591862,47.971333,5543700,31.155493
"2002-10-25",47.519581,48.016506,46.878098,47.460854,2709600,30.823956
"2002-10-28",47.460854,47.655109,45.82552,46.069466,3911400,29.920326
"2002-10-29",46.073982,47.429234,45.333111,47.058796,3729000,30.562836
"2002-10-30",46.846474,47.207874,46.141747,46.381172,3455000,30.122755
"2002-10-31",46.385689,46.855511,46.304375,46.588978,2385800,30.257711
"2002-11-01",46.593494,46.593494,45.251797,45.522846,4150500,29.565298
"2002-11-04",45.522846,45.852627,42.4645,42.473534,12593000,27.584896
"2002-11-05",43.255062,44.226326,42.690376,43.584839,6314500,28.306641
"2002-11-06",43.589359,45.626751,43.589359,45.355701,6258500,29.456749
"2002-11-07",45.400875,45.586094,44.551586,44.696144,3853200,29.02841
"2002-11-08",44.809082,45.676441,44.384438,44.515446,3160100,28.911036
"2002-11-11",44.519962,45.427979,43.864925,44.00045,3669900,28.576561
"2002-11-12",44.497375,44.497375,43.824268,43.946239,4522600,28.541359
"2002-11-13",43.950756,43.950756,41.154427,42.134724,9614600,27.364849
"2002-11-14",42.13924,42.577438,40.20575,40.883373,7274300,26.552145
"2002-11-15",40.887894,41.561001,40.612324,41.475166,6714100,26.936493
"2002-11-18",41.475166,41.561001,39.392601,39.510056,7853000,25.660238
"2002-11-19",39.514572,40.955654,39.514572,40.842716,6740800,26.52574
"2002-11-20",41.109249,41.786877,40.657501,41.561001,5304000,26.992237
"2002-11-21",42.586472,44.253429,42.586472,43.368,7888200,28.165819
"2002-11-22",43.368,44.723251,43.232475,43.873959,5989500,28.494413
"2002-11-25",44.181149,44.2715,43.666157,43.756504,3731200,28.418131
"2002-11-26",44.407024,44.763908,43.959793,44.542549,5968500,28.928637
"2002-11-27",44.723251,45.174999,43.946239,44.298607,6228400,29.030922
"2002-11-29",44.660004,44.660004,43.774574,43.779091,1587600,28.690454
"2002-12-02",44.00045,44.126942,42.875591,43.670673,3945900,28.619406
"2002-12-03",43.67519,43.67519,42.961426,43.142124,3349800,28.273018
"2002-12-04",42.690376,43.462868,42.667786,43.435764,4051500,28.465448
"2002-12-05",43.453831,43.467384,42.554852,42.559368,3148400,27.891102
"2002-12-06",42.4645,43.986897,42.175381,43.553219,4241900,28.542419
"2002-12-09",43.557735,43.765541,43.002083,43.074364,2757900,28.228605
"2002-12-10",43.137608,43.932686,43.006599,43.648087,4125000,28.604591
"2002-12-11",43.648087,44.181149,42.920769,43.593876,5055800,28.569069
"2002-12-12",43.417694,43.503525,42.654236,42.871075,2603800,28.095381
"2002-12-13",42.825901,42.830418,41.041489,41.213154,5001800,27.008877
"2002-12-16",41.109249,41.877224,40.8382,41.823013,6034700,27.408533
"2002-12-17",41.561001,42.319939,41.059559,41.226704,2979300,27.017748
"2002-12-18",41.231224,42.654236,41.041489,42.627129,4159800,27.935509
"2002-12-19",42.518711,43.503525,42.374149,42.848488,5621200,28.080589
"2002-12-20",43.051777,43.340897,42.871075,43.119537,4093600,28.258215
"2002-12-23",43.368,44.2715,43.273132,44.2715,3744900,29.013142
"2002-12-24",44.2715,44.881363,44.2715,44.610313,2618400,29.235193
"2002-12-26",44.610313,44.800049,43.842339,44.266983,2199200,29.010181
"2002-12-27",44.154045,44.655487,44.154045,44.235359,1862300,28.98945
"2002-12-30",44.190186,44.235359,43.467384,43.986897,2393500,28.826635
"2002-12-31",43.887512,43.977863,43.444798,43.819752,1797600,28.717102
"2003-01-02",43.824268,45.152412,43.819752,45.084648,2986100,29.546028
"2003-01-03",45.089169,45.089169,44.515446,44.90395,2273800,29.427624
"2003-01-06",44.962677,45.671925,44.926537,45.369251,4102900,29.73255
"2003-01-07",45.373772,45.373772,44.294086,44.456718,3451400,29.134521
"2003-01-08",44.456718,45.170483,44.181149,44.379921,2036300,29.084202
"2003-01-09",44.429611,44.655487,43.476421,44.655487,4202900,29.264786
"2003-01-10",44.2715,44.858776,44.2715,44.641933,1857400,29.255896
"2003-01-13",44.474789,44.678074,43.864925,44.294086,2827200,29.027948
"2003-01-14",44.492859,44.519962,44.004967,44.131458,2121700,28.921366
"2003-01-15",44.113388,44.154045,43.508041,43.729401,2157300,28.657885
"2003-01-16",43.819752,44.226326,43.729401,43.765541,2178400,28.681583
"2003-01-17",43.770058,43.770058,43.006599,43.051777,2740200,28.213802
"2003-01-21",43.051777,43.178265,42.622612,42.73555,1927100,28.006559
"2003-01-22",42.740067,43.368,40.431625,40.53101,8587400,26.561823
"2003-01-23",40.964691,42.057926,40.634914,41.606174,4375200,27.266439
"2003-01-24",41.561001,42.1031,40.770439,40.770439,3708400,26.718746
"2003-01-27",40.8382,40.973724,39.754002,39.930183,2927900,26.168081
"2003-01-28",39.9347,41.83205,39.9347,41.497753,4094000,27.195383
"2003-01-29",41.109249,42.216038,41.086662,41.877224,3539700,27.444063
"2003-01-30",41.710079,41.791393,41.267361,41.420956,2706100,27.145052
"2003-01-31",40.996311,42.012749,40.973724,41.294468,3748000,27.062159
"2003-02-03",41.298985,42.057926,41.136356,41.710079,2613800,27.334522
"2003-02-04",41.597141,42.125687,41.529377,42.048889,2525500,27.556566
"2003-02-05",42.053406,42.396736,41.601658,41.759769,2579700,27.367083
"2003-02-06",41.741699,41.782356,41.068592,41.330608,1681600,27.085835
"2003-02-07",41.561001,42.008232,41.262844,41.420956,1786300,27.145052
"2003-02-10",41.420956,41.741699,40.960171,41.475166,1805200,27.180588
"2003-02-11",41.515823,41.565517,40.928551,41.289951,1831900,27.059187
"2003-02-12",41.899811,41.922401,40.815613,41.222187,3089900,27.014799
"2003-02-13",41.149906,41.448063,40.499386,41.289951,2562200,27.059187
"2003-02-14",41.289951,41.83205,40.883373,41.637798,2375600,27.287149
"2003-02-18",41.723629,41.723629,40.793026,41.466133,3904500,27.174662
"2003-02-19",41.466133,42.193451,41.389336,42.143757,2870300,27.618736
"2003-02-20",42.143757,42.216038,41.073109,41.231224,2634200,27.020714
"2003-02-21",41.335125,41.515823,40.946621,41.21767,3999100,27.011831
"2003-02-24",41.167976,41.18153,40.092812,40.110882,3474200,26.286491
"2003-02-25",39.799175,40.476799,39.799175,40.092812,4538700,26.274656
"2003-02-26",40.137989,40.305134,39.035717,39.735931,4101100,26.040777
"2003-02-27",39.754002,39.839832,38.873089,39.30225,3850800,26.018484
"2003-02-28",38.895676,39.370014,38.895676,39.166725,2908200,25.928764
"2003-03-03",39.360977,39.754002,39.026684,39.130585,2861000,25.904839
"2003-03-04",39.053787,39.835316,38.466511,39.419704,3611000,26.096239
"2003-03-05",37.974106,38.218048,37.224201,37.834061,11024900,25.04652
"2003-03-06",37.834061,38.059937,37.11578,37.974106,6364100,25.139238
"2003-03-07",37.974106,38.272259,37.291962,37.373276,3662400,24.741482
"2003-03-10",36.975739,37.224201,36.609821,36.704689,4477400,24.298866
"2003-03-11",36.749863,36.835693,35.688251,35.688251,4569700,23.62598
"2003-03-12",35.688251,36.144516,35.358471,36.008991,3843200,23.838308
"2003-03-13",36.320702,36.673065,36.076756,36.618855,3124900,24.242044
"2003-03-14",36.953152,38.416821,36.871834,38.127701,4576400,25.240913
"2003-03-17",38.127701,38.927296,37.594635,38.927296,5662400,25.770266
"2003-03-18",39.008614,39.866936,38.72401,38.922779,4731500,25.767267
"2003-03-19",39.595886,39.812729,39.166725,39.505539,2785800,26.153063
"2003-03-20",39.505539,39.505539,38.263226,38.376163,3476000,25.405403
"2003-03-21",38.39875,38.642696,36.293594,37.201614,8416100,24.627842
"2003-03-24",37.314548,38.258709,37.201614,38.141251,5247500,25.249884
"2003-03-25",38.209015,38.209015,37.675949,37.843098,2707200,25.052505
"2003-03-26",38.172874,38.172874,37.495251,37.806957,2154000,25.028582
"2003-03-27",37.513321,38.850498,37.513321,38.714973,4947400,25.629686
"2003-03-28",38.647213,39.410671,38.335506,39.058304,3066200,25.856987
"2003-03-31",38.760151,39.446812,38.36261,38.760151,2920100,25.659609
"2003-04-01",38.873089,39.708824,38.814362,39.419704,3328800,26.096239
"2003-04-02",39.573299,39.595886,38.263226,39.30225,3528700,26.018484
"2003-04-03",39.30225,39.519089,38.864052,39.067341,1914500,25.862967
"2003-04-04",39.0312,39.035717,37.612705,37.612705,5087300,24.899975
"2003-04-07",37.499767,38.127701,37.179024,37.946999,4932300,25.121292
"2003-04-08",37.856651,38.082523,37.233234,37.811474,3124900,25.031576
"2003-04-09",37.698536,38.127701,37.585602,37.788887,2937200,25.016623
"2003-04-10",37.788887,37.788887,36.388462,36.763416,4386200,24.337753
"2003-04-11",36.82666,36.840214,36.008991,36.239384,4351300,23.990835
"2003-04-14",36.284561,36.727276,36.139999,36.700169,3548200,24.295868
"2003-04-15",36.704689,36.926044,36.185177,36.876354,2570800,24.412516
"2003-04-16",37.052536,37.314548,36.713722,37.016396,3172300,24.505226
"2003-04-17",36.926044,38.118664,36.885387,37.856651,3064500,25.061468
"2003-04-21",37.861168,38.773701,37.861168,38.263226,2848900,25.330629
"2003-04-22",38.421337,39.433258,38.421337,39.121552,3598200,25.898849
"2003-04-23",39.157688,39.595886,38.778221,39.248039,2342400,25.982592
"2003-04-24",39.135101,39.279663,38.791771,38.913746,1783900,25.761286
"2003-04-25",38.850498,39.076374,38.461994,38.597519,1709700,25.551935
"2003-04-28",38.489101,39.33839,38.281296,39.089928,1839500,25.87792
"2003-04-29",40.431625,41.064075,39.781105,40.336758,5750900,26.703337
"2003-04-30",39.790138,40.336758,39.641064,39.731411,3309700,26.302589
"2003-05-01",39.731411,39.848869,38.963436,39.564266,2003000,26.19194
"2003-05-02",40.183163,40.905964,40.070225,40.580704,3707500,26.864834
"2003-05-05",40.58522,40.878857,39.582336,39.979874,3029900,26.467079
"2003-05-06",40.363861,40.657501,39.979874,40.219303,3149500,26.625572
"2003-05-07",40.070225,40.359344,39.885006,40.250923,4598500,26.646513
"2003-05-08",39.9347,40.318687,39.622993,39.776588,1652200,26.332502
"2003-05-09",40.070225,40.246407,39.912113,40.115398,2020500,26.556789
"2003-05-12",40.300617,41.041489,39.979874,40.905964,2393500,27.080149
"2003-05-13",40.883373,41.380299,40.544563,41.357712,2336400,27.379211
"2003-05-14",41.335125,41.601658,41.118286,41.515823,2858800,27.483898
"2003-05-15",41.628761,41.83205,40.996311,41.109249,2608700,27.214737
"2003-05-16",40.815613,41.389336,40.680088,41.064075,2084300,27.18483
"2003-05-19",40.657501,40.878857,39.948254,40.065708,2383800,26.523895
"2003-05-20",39.95277,40.219303,39.379047,39.826279,2618200,26.365385
"2003-05-21",39.826279,39.826279,39.166725,39.261593,2105300,25.991562
"2003-05-22",39.270626,39.866936,39.166725,39.347424,2215300,26.048389
"2003-05-23",39.234486,40.521976,38.827911,40.237373,2888100,26.637537
"2003-05-27",39.866936,40.363861,39.699791,39.735931,3411400,26.305576
"2003-05-28",39.979874,39.993427,39.379047,39.528126,3713700,26.168018
"2003-05-29",39.528126,39.618477,39.044754,39.103481,3814000,25.886896
"2003-05-30",39.460361,39.731411,39.248039,39.618477,5804900,26.49889
"2003-06-02",39.799175,40.074741,39.532642,39.622993,3121400,26.501911
"2003-06-03",39.772072,39.821762,39.370014,39.437775,2248100,26.378023
"2003-06-04",39.30225,39.397118,38.737564,38.986027,4000200,26.075872
"2003-06-05",38.954403,39.482948,38.742081,38.845982,3205300,25.982201
"2003-06-06",39.121552,39.252556,38.579449,38.579449,4274700,25.80393
"2003-06-09",38.579449,38.583969,37.45911,37.721127,4184100,25.229849
"2003-06-10",37.888271,38.489101,37.675949,38.452961,2972200,25.71933
"2003-06-11",38.95892,39.392601,38.127701,39.329353,2422300,26.305513
"2003-06-12",39.329353,40.160576,39.329353,39.523609,2967500,26.435436
"2003-06-13",39.663651,39.839832,38.68787,38.855019,2064800,25.988251
"2003-06-16",38.967957,39.356461,38.850498,39.356461,2138700,26.323643
"2003-06-17",39.279663,39.279663,38.565899,38.936333,3340100,26.042639
"2003-06-18",38.936333,39.460361,38.633659,39.370014,2856000,26.332697
"2003-06-19",39.324837,39.95277,39.30225,39.568783,2806400,26.465647
"2003-06-20",39.731411,40.350311,39.577816,40.092812,4480500,26.816151
"2003-06-23",39.754002,39.979874,39.564266,39.826279,2313200,26.63788
"2003-06-24",39.686237,40.169609,39.659134,39.912113,2351300,26.695284
"2003-06-25",39.708824,40.128952,39.442291,39.546196,1990000,26.450546
"2003-06-26",39.446812,39.528126,39.008614,39.175758,2041100,26.202768
"2003-06-27",39.257076,39.257076,38.742081,38.769184,1571200,25.930853
"2003-06-30",38.882122,39.0312,38.710457,38.981506,2005900,26.072851
"2003-07-01",38.981506,39.889526,38.981506,39.844349,2718500,26.649958
"2003-07-02",39.844349,39.866936,39.401634,39.754002,1697600,26.589529
"2003-07-03",39.505539,39.573299,38.882122,38.882122,1297100,26.006378
"2003-07-07",38.886639,39.397118,38.760151,38.850498,2107100,25.985228
"2003-07-08",38.913746,39.171242,38.583969,39.157688,2174800,26.190701
"2003-07-09",38.97699,39.112514,38.692387,38.918262,2554900,26.030558
"2003-07-10",38.805325,39.708824,38.764668,39.618477,3313100,26.49889
"2003-07-11",39.731411,39.988911,39.505539,39.830799,2350100,26.640907
"2003-07-14",39.91663,39.91663,39.618477,39.754002,2398000,26.589529
"2003-07-15",39.799175,40.070225,39.573299,39.641064,1983100,26.513988
"2003-07-16",39.641064,39.754002,39.053787,39.415188,2900700,26.362923
"2003-07-17",39.415188,39.424221,38.864052,39.01313,1694000,26.094
"2003-07-18",39.239006,40.296101,39.080891,40.228336,2712100,26.906794
"2003-07-21",40.20575,40.544563,39.388081,39.686237,2347500,26.544216
"2003-07-22",39.171242,40.476799,39.171242,40.255444,2687700,26.924938
