"","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"2012-03-30",58.034,58.346001,57.467999,57.866001,2908000,41.437386
"2012-04-02",57.863998,58.875999,57.452,58.243999,1817000,41.708069
"2012-04-03",58.178001,58.348,56.834,57.68,3120500,41.304207
"2012-04-04",57.504002,57.931999,57.006001,57.243999,2241000,40.991974
"2012-04-05",57,57.855999,57,57.585999,1873000,41.236874
"2012-04-09",56.666,57.158001,56.099998,56.931999,1972500,40.768555
"2012-04-10",56.68,57.147999,56.206001,56.417999,2125000,40.40049
"2012-04-11",57.155998,57.324001,56.605999,56.826,1989500,40.692646
"2012-04-12",56.776001,57.509998,56.245998,57.498001,1835000,41.173862
"2012-04-13",57.453999,57.453999,56.374001,56.431999,3787500,40.410503
"2012-04-16",57.035999,57.125999,55.919998,56.138,1995500,40.199974
"2012-04-17",56.596001,56.596001,55.464001,56.037998,3070500,40.128372
"2012-04-18",55.737999,56.026001,55.296001,55.672001,2067500,39.866276
"2012-04-19",55.771999,55.986,55.132,55.492001,1829000,39.737381
"2012-04-20",55.709999,55.709999,54.375999,54.610001,2764500,39.105793
"2012-04-23",54.200001,54.543999,53.723999,54.380001,1779500,38.941093
"2012-04-24",54.543999,54.993999,54.284,54.514,1450500,39.037045
"2012-04-25",54.818001,55.042,54.304001,54.627998,2128000,39.118675
"2012-04-26",53.509998,54.984001,53.400002,54.799999,4420500,39.241844
"2012-04-27",54.858002,55.194,53.444,53.675999,2510000,38.436962
"2012-04-30",53.571999,53.622002,52.98,53.164001,2028000,38.070324
"2012-05-01",53.161999,54.119999,52.880001,53.675999,2433500,38.436962
"2012-05-02",53.537998,53.537998,52.492001,52.625999,2355000,37.685055
"2012-05-03",52.75,53.444,52.068001,52.826,3191000,37.828274
"2012-05-04",52.675999,52.754002,51.599998,51.633999,2400500,36.974701
"2012-05-07",51.599998,51.995998,50.863998,51.068001,3115000,36.569397
"2012-05-08",51.046001,51.467999,50.700001,51.382,3136500,36.794247
"2012-05-09",50.931999,52.299999,50.664001,52,3080500,37.236782
"2012-05-10",52.535999,52.830002,52.127998,52.341999,2335000,37.481682
"2012-05-11",52.313999,53.257999,51.641998,52.588001,2663500,37.657848
"2012-05-14",52.084,52.481998,51.644001,52.021999,1392500,37.252544
"2012-05-15",52.096001,52.234001,51.458,51.708,2433500,37.027695
"2012-05-16",51.886002,52.585999,51.326,51.348,2039500,36.769894
"2012-05-17",51.040001,51.924,50.632,50.717999,2834000,36.318768
"2012-05-18",51.259998,52.557999,51.259998,51.599998,3773500,36.950356
"2012-05-21",51.875999,53.034,51.703999,52.785999,3374000,37.799644
"2012-05-22",52.82,53.386002,51.099998,51.450001,2994500,36.84293
"2012-05-23",50.93,51.369999,49.799999,50.702,3485000,36.307293
"2012-05-24",50.813999,51.298,50.702,51.231998,2475500,36.686829
"2012-05-25",52.18,52.834,51.771999,52.504002,2638000,37.597702
"2012-05-29",52.903999,52.998001,52.099998,52.759998,1666000,37.781013
"2012-05-30",52.400002,52.495998,51.779999,52.153999,1983000,37.347069
"2012-05-31",52.146,52.548,51.212002,51.514,3153500,36.888763
"2012-06-01",50.605999,51.402,50.495998,51.402,3026000,36.808559
"2012-06-04",51.493999,52.257999,51.486,52.16,3042500,37.351364
"2012-06-05",52.152,54.099998,52.007999,53.638,4573000,38.409744
"2012-06-06",53.706001,54.778,53.563999,53.902,3e+06,38.922432
"2012-06-07",54.542,54.672001,53.183998,53.344002,2726500,38.519497
"2012-06-08",53.158001,54.349998,52.784,54.310001,1620000,39.217052
"2012-06-11",54.928001,55.526001,54.566002,54.650002,2872000,39.462563
"2012-06-12",54.891998,55.194,54.293999,55.051998,1613500,39.75285
"2012-06-13",54.880001,55.301998,54.279999,54.335999,1593000,39.235821
"2012-06-14",54.528,54.827999,54.150002,54.577999,1771000,39.410576
"2012-06-15",54.902,55.688,54.354,55.582001,2204000,40.135559
"2012-06-18",55.271999,56.875999,54.896,56.442001,2480500,40.756569
"2012-06-19",56.674,56.886002,55.759998,55.98,2066000,40.422951
"2012-06-20",56.104,56.125999,55.124001,55.442001,1625000,40.034466
"2012-06-21",55.506001,55.998001,54.313999,54.313999,1742000,39.219948
"2012-06-22",54.633999,55.108002,54.299999,54.456001,2407000,39.322472
"2012-06-25",54.341999,54.444,53.077999,53.431999,1541000,38.58305
"2012-06-26",53.402,54.254002,53.402,53.84,1245000,38.877666
"2012-06-27",53.764,53.928001,52.5,52.973999,2309000,38.252331
"2012-06-28",52.48,53.282001,51.966,52.905998,2387500,38.203217
"2012-06-29",53.556,54.796001,53.251999,53.622002,1885000,38.720257
"2012-07-02",53.798,54.279999,52.674,54.248001,2262000,39.172287
"2012-07-03",54.304001,54.644001,53.877998,53.98,1042000,38.97876
"2012-07-05",53.849998,54.034,52.860001,53.034,2000500,38.295658
"2012-07-06",52.608002,52.863998,52.402,52.702,1722500,38.05592
"2012-07-09",52.700001,52.874001,52.226002,52.41,2009000,37.84507
"2012-07-10",52.458,53.459999,51.644001,51.782001,2797500,37.39159
"2012-07-11",51.740002,52.506001,51.616001,51.903999,2093500,37.479687
"2012-07-12",51.731998,52.416,51.119999,52.141998,1687000,37.651543
"2012-07-13",52.466,53.132,52.377998,52.632,1784000,38.005367
"2012-07-16",52.279999,52.706001,52.27,52.481998,1537000,37.897053
"2012-07-17",52.646,52.936001,51.897999,52.632,1607500,38.005367
"2012-07-18",52.512001,52.816002,52.096001,52.743999,1151500,38.086239
"2012-07-19",52.764,52.986,51.599998,52.110001,1899500,37.628445
"2012-07-20",51.897999,51.897999,51.214001,51.400002,9191500,37.115753
"2012-07-23",50.639999,51.25,50.169998,51.119999,1328800,36.91357
"2012-07-24",51.240002,51.330002,50.779999,51.110001,1707400,36.906338
"2012-07-25",51.619999,51.639999,50.66,51.259998,2088200,37.01466
"2012-07-26",52,52.619999,51.32,52.439999,2353400,37.86673
"2012-07-27",52.849998,52.849998,52.16,52.509998,2261600,37.917278
"2012-07-30",52.52,52.549999,52.130001,52.32,2061500,37.780087
"2012-07-31",52.130001,52.5,52.040001,52.110001,1797600,37.628445
"2012-08-01",52.279999,52.400002,51.040001,51.110001,2303300,36.906338
"2012-08-02",50.939999,51.060001,49.540001,49.830002,3388700,35.982059
"2012-08-03",50.25,51.150002,49.59,50.93,3468400,36.776371
"2012-08-06",51.299999,52.119999,50.950001,52,1683800,37.549007
"2012-08-07",52.080002,53.369999,52.040001,53.060001,2858800,38.314438
"2012-08-08",53.02,53.080002,52.75,52.950001,1603100,38.235004
"2012-08-09",53.09,53.720001,52.950001,53.509998,1620400,38.639374
"2012-08-10",53.41,53.66,53,53.59,921000,38.697147
"2012-08-13",53.48,53.73,53.200001,53.5,1092800,38.632156
"2012-08-14",53.459999,53.580002,52.330002,52.580002,1986600,37.967838
"2012-08-15",52.689999,52.860001,52.34,52.650002,885700,38.018375
"2012-08-16",52.52,53.66,52.52,53.48,1593900,38.617702
"2012-08-17",53.779999,54.150002,52.970001,54.110001,2213300,39.072632
"2012-08-20",54.02,54.959999,53.889999,53.990002,2036700,38.985989
"2012-08-21",54,54.5,53.380001,53.59,1358100,38.697147
"2012-08-22",53.259998,53.669998,52.73,53.549999,1706600,38.668251
"2012-08-23",53.59,53.650002,53.27,53.330002,1470100,38.509396
"2012-08-24",53.139999,53.75,52.880001,53.669998,1051200,38.754913
"2012-08-27",53.689999,53.880001,53.330002,53.700001,1621400,38.776592
"2012-08-28",53.5,54.299999,53.48,54.02,1759700,39.007641
"2012-08-29",54.029999,54.509998,54.02,54.419998,2227100,39.296486
"2012-08-30",54.099998,54.599998,54,54.509998,1685100,39.361465
"2012-08-31",54.639999,54.93,54.509998,54.900002,2519700,39.643101
"2012-09-04",54.900002,55.34,54.610001,55.310001,1631500,39.939144
"2012-09-05",54.98,55.360001,54.099998,55.310001,3323700,39.939144
"2012-09-06",55.279999,56.470001,54.66,56.389999,3001700,41.053009
"2012-09-07",56.490002,58.580002,55.98,58.400002,5167700,42.516331
"2012-09-10",58.41,58.75,58.200001,58.610001,2794800,42.669228
"2012-09-11",58.400002,58.599998,58.119999,58.580002,2865700,42.647377
"2012-09-12",58.610001,59.099998,58.5,58.93,1551500,42.902187
"2012-09-13",58.650002,59.52,58.360001,59.349998,2399600,43.207958
"2012-09-14",58.560001,60,58.009998,58.889999,3908100,42.873062
"2012-09-17",58.73,59.240002,58.560001,58.720001,2167000,42.74931
"2012-09-18",58.759998,58.869999,58.139999,58.400002,2365800,42.516331
"2012-09-19",58.639999,58.779999,57.610001,57.720001,1996800,42.021286
"2012-09-20",57.43,58.080002,57.310001,58.040001,1389800,42.25425
"2012-09-21",58.380001,58.5,57.73,57.990002,5782100,42.21785
"2012-09-24",57.91,58.099998,57.349998,57.880001,1249600,42.137768
"2012-09-25",57.43,58.200001,56.919998,57.119999,1721400,41.584476
"2012-09-26",57.18,57.32,56.48,57.279999,2059600,41.700954
"2012-09-27",57.099998,57.619999,56.82,57.400002,1541900,41.788319
"2012-09-28",57.310001,57.509998,56.619999,57.290001,2287300,41.708237
"2012-10-01",57.880001,57.990002,56.540001,57.099998,2311500,41.569904
"2012-10-02",57.419998,57.75,56.91,57.110001,2260300,41.577194
"2012-10-03",57.279999,57.740002,56.389999,57.07,1940100,41.548065
"2012-10-04",57.27,57.779999,56.919998,57.529999,1128400,41.882961
"2012-10-05",57.82,57.950001,57.25,57.52,1481400,41.875683
"2012-10-08",56.75,57.990002,56.700001,57.509998,1069400,41.868397
"2012-10-09",57.560001,57.689999,56.779999,56.970001,1488900,41.475269
"2012-10-10",56.860001,57.080002,56.290001,56.919998,1288800,41.438866
"2012-10-11",57.029999,57.220001,56.48,56.580002,1350600,41.191353
"2012-10-12",56.5,56.799999,56.110001,56.369999,1494900,41.038456
"2012-10-15",56.630001,56.900002,56.150002,56.860001,830800,41.395191
"2012-10-16",56.82,57.689999,56.689999,57.490002,877100,41.853832
"2012-10-17",57.720001,58,57,57.889999,1147100,42.145039
"2012-10-18",57.650002,57.799999,57.279999,57.66,1226000,41.9776
"2012-10-19",57.599998,57.630001,55.919998,56.5,2130500,41.133106
"2012-10-22",56.209999,56.669998,55.82,56.639999,1129300,41.235035
"2012-10-23",56.18,56.790001,55.68,56.48,1571900,41.118549
"2012-10-24",56.689999,56.950001,55.900002,56.549999,1602700,41.16951
"2012-10-25",56.299999,56.669998,54.16,55,4054700,40.041073
"2012-10-26",55.41,55.84,54.68,55.419998,1978700,40.34684
"2012-10-31",55.360001,55.959999,55.029999,55.93,1968500,40.718132
"2012-11-01",56.18,56.66,55.580002,56.470001,1184700,41.111259
"2012-11-02",57.48,57.48,55.599998,55.709999,1413200,40.557968
"2012-11-05",55.330002,56.369999,55.240002,56.139999,1046300,40.871017
"2012-11-06",56.400002,56.82,56.07,56.369999,1366700,41.038456
"2012-11-07",55.939999,56.119999,55.23,55.57,2866700,40.456051
"2012-11-08",55.689999,56.169998,54.709999,54.73,1226000,39.844505
"2012-11-09",54.91,55.200001,54.25,54.310001,1192600,39.538738
"2012-11-12",54.34,54.560001,53.869999,54.34,941800,39.560574
"2012-11-13",54.02,54.889999,53.939999,53.959999,1298300,39.283928
"2012-11-14",53.950001,54.119999,53.43,53.560001,1492700,38.992729
"2012-11-15",53.779999,54.549999,53.73,54.080002,1261200,39.371304
"2012-11-16",54.029999,54.439999,53.73,54.240002,1324000,39.487782
"2012-11-19",54.5,54.939999,54.200001,54.450001,1137600,39.640671
"2012-11-20",54.419998,54.880001,54.27,54.599998,1141300,39.749863
"2012-11-21",54.709999,54.75,54.080002,54.43,786700,39.626102
"2012-11-23",54.5,54.950001,54.189999,54.639999,745700,39.778976
"2012-11-26",54.529999,55.32,54.529999,55.27,1059800,40.237637
"2012-11-27",55.189999,55.349998,54.200001,54.290001,1489300,39.524181
"2012-11-28",54.029999,55.080002,53.759998,54.900002,2112500,39.968262
"2012-11-29",55.290001,55.389999,54.77,55.150002,1133000,40.150276
"2012-11-30",55.150002,55.689999,54.880001,55.27,1528300,40.237637
"2012-12-03",55.560001,55.82,55.299999,55.57,1200500,40.456051
"2012-12-04",55.459999,55.669998,54.099998,54.650002,2065100,39.786259
"2012-12-05",54.630001,55.110001,54,54.720001,1537100,39.837238
"2012-12-06",54.02,55.299999,53.990002,55.029999,2126800,40.3951
"2012-12-07",55.060001,55.220001,54.549999,54.959999,1640600,40.343727
"2012-12-10",53.830002,54.560001,53.650002,54.060001,2608600,39.683083
"2012-12-11",54.25,54.369999,52.48,52.93,6543400,38.853588
"2012-12-12",53.18,53.580002,52.75,52.799999,2850000,38.758167
"2012-12-13",51.700001,52.099998,50.810001,51.209999,3724700,38.539913
"2012-12-14",50.810001,51.380001,50.459999,51.23,2844500,38.554966
"2012-12-17",51.450001,51.700001,51.049999,51.610001,2399900,38.840946
"2012-12-18",51.580002,52.66,51.5,52.41,4041400,39.443012
"2012-12-19",52.689999,52.939999,52.360001,52.630001,2515800,39.608589
"2012-12-20",53.330002,53.450001,50.869999,51.400002,4693700,38.682903
"2012-12-21",51.240002,51.240002,50.310001,50.740002,3568400,38.186192
"2012-12-24",50.599998,50.900002,50.48,50.830002,691500,38.253929
"2012-12-26",50.950001,51.400002,50.619999,50.75,1427500,38.193729
"2012-12-27",50.490002,50.720001,49.790001,50.349998,1677900,37.892689
"2012-12-28",50.02,50.669998,50.02,50.119999,1701500,37.719593
"2012-12-31",50.279999,50.73,50.040001,50.669998,2026400,38.133514
"2013-01-02",51.299999,51.73,51,51.34,1923900,38.637741
"2013-01-03",51.389999,51.669998,51.040001,51.560001,2130700,38.803318
"2013-01-04",51.68,54.169998,51.360001,53.77,3770200,40.46653
"2013-01-07",53.59,53.959999,53.099998,53.490002,2655100,40.255806
"2013-01-08",53.5,53.5,52.5,52.900002,1725400,39.811779
"2013-01-09",53.09,53.400002,52.669998,52.860001,1169800,39.781689
"2013-01-10",52.919998,53.5,52.689999,53.32,1019800,40.127872
"2013-01-11",53.349998,54.139999,53.349998,54.02,1598800,40.654678
"2013-01-14",54.07,54.75,54.049999,54.330002,1769000,40.887978
"2013-01-15",54.150002,54.830002,54.150002,54.740002,1643800,41.196552
"2013-01-16",54.610001,54.959999,54.259998,54.790001,1482700,41.23418
"2013-01-17",54.830002,55.630001,54.759998,55.48,1302700,41.75346
"2013-01-18",55.490002,55.759998,55.220001,55.5,1684800,41.768513
"2013-01-22",55.59,56.610001,55.369999,56.610001,2310300,42.603878
"2013-01-23",56.450001,57.040001,56.380001,56.849998,2550200,42.784496
"2013-01-24",56.970001,57.5,56.720001,57.279999,2480500,43.108112
"2013-01-25",57.349998,57.709999,57.02,57.700001,1705200,43.424194
"2013-01-28",57.75,58.080002,57.32,57.66,1647500,43.394093
"2013-01-29",57.700001,58.099998,57.380001,57.919998,1906000,43.58976
"2013-01-30",58.060001,58.34,57.919998,58.119999,2250700,43.740284
"2013-01-31",58.060001,58.259998,57.610001,57.84,2157800,43.529556
"2013-02-01",58.16,59.209999,57.540001,59.040001,2829900,44.432659
"2013-02-04",58.880001,58.91,58.139999,58.279999,2009100,43.860687
"2013-02-05",58.43,59.259998,58.200001,59.18,2287700,44.538021
"2013-02-06",56.939999,57.810001,56.389999,56.73,5042100,42.694187
"2013-02-07",56.869999,57.139999,56.41,56.900002,2214800,42.822132
"2013-02-08",57.07,57.360001,56.630001,57.27,1461900,43.100574
"2013-02-11",57.360001,57.73,56.610001,56.93,1936600,42.844707
"2013-02-12",56.830002,57.369999,56.689999,57.200001,1411900,43.047897
"2013-02-13",57.110001,57.27,56.599998,57.259998,2192600,43.093063
"2013-02-14",57.209999,58.459999,57.060001,58.439999,1966300,43.98111
"2013-02-15",58.32,58.799999,57.98,58.52,2145400,44.041302
"2013-02-19",58.720001,59.189999,58.580002,58.950001,1734200,44.364929
"2013-02-20",59.099998,59.119999,57.860001,58.02,2175400,43.665012
"2013-02-21",57.959999,58.119999,57.509998,57.619999,1310200,43.363983
"2013-02-22",57.720001,58.459999,57.52,58.310001,1290700,43.883282
"2013-02-25",58.560001,59.25,57.490002,57.779999,2423700,43.484413
"2013-02-26",57.720001,58.990002,57.549999,58.98,2874400,44.387508
"2013-02-27",58.759998,60.060001,58.549999,60.02,2786100,45.170197
"2013-02-28",59.919998,60.099998,59.299999,59.669998,3366200,44.90678
"2013-03-01",59.82,59.990002,59.110001,59.919998,2452900,45.094933
"2013-03-04",59.98,61.029999,59.619999,60.880001,3092200,45.817429
"2013-03-05",61.07,61.849998,60.91,61.630001,2488200,46.381859
"2013-03-06",61.32,62.330002,61.290001,62.009998,2167600,47.011101
"2013-03-07",62.32,62.369999,61.259998,61.73,1392000,46.79882
"2013-03-08",62.119999,62.810001,61.790001,62.34,1527400,47.261284
"2013-03-11",62.169998,62.759998,62.169998,62.59,1956300,47.450813
"2013-03-12",62.689999,62.919998,62.119999,62.5,1934500,47.382572
"2013-03-13",62.610001,62.84,62.490002,62.52,1315600,47.397736
"2013-03-14",62.529999,63.330002,62.5,63.080002,2156400,47.822289
"2013-03-15",63.630001,63.630001,62.799999,63.139999,3074400,47.867779
"2013-03-18",62.639999,62.93,62.41,62.580002,1420900,47.443218
"2013-03-19",62.66,62.66,61.040001,61.139999,2815700,46.351524
"2013-03-20",61.599998,62.200001,61.060001,62.029999,2458600,47.026257
"2013-03-21",61.84,62.099998,60.900002,60.93,1923600,46.192329
"2013-03-22",61.150002,61.630001,60.59,61.619999,1434300,46.715431
"2013-03-25",61.919998,61.990002,61,61.290001,1230400,46.465252
"2013-03-26",61.369999,61.720001,61.169998,61.560001,1128100,46.669941
"2013-03-27",61.029999,61.389999,60.669998,61.360001,1321300,46.518326
"2013-03-28",61.459999,61.580002,60.779999,61.41,1301900,46.556225
"2013-04-01",61.990002,61.990002,60.66,60.93,1018400,46.192329
"2013-04-02",60,61.099998,59.91,60.599998,2278900,45.942146
"2013-04-03",60.419998,60.560001,59.970001,60.040001,1745700,45.517597
"2013-04-04",60.259998,60.400002,59.849998,60.009998,1145000,45.49485
"2013-04-05",59.369999,60.619999,58.509998,59.439999,2146100,45.062725
"2013-04-08",59.290001,60.25,59.150002,60.25,1056000,45.676807
"2013-04-09",60.27,60.41,59.759998,59.959999,1129600,45.456947
"2013-04-10",59.91,60.330002,59.91,60.220001,1181100,45.654064
"2013-04-11",60.290001,60.990002,60.110001,60.790001,1664800,46.086189
"2013-04-12",60.68,60.990002,60.279999,60.48,955600,45.851173
"2013-04-15",60.32,60.75,58.810001,58.84,1638100,44.607857
"2013-04-16",59.23,59.650002,58.93,59.450001,1529600,45.070309
"2013-04-17",59,59.290001,58.639999,58.73,1270900,44.52446
"2013-04-18",58.950001,59.349998,58.360001,58.529999,1123600,44.372833
"2013-04-19",58.93,59.150002,58.509998,59.009998,1693100,44.736736
"2013-04-22",59.09,60.549999,58.93,60.279999,1859400,45.699547
"2013-04-23",60.509998,60.580002,59.540001,59.860001,2036300,45.381145
"2013-04-24",60.02,60.509998,59.790001,60.169998,737200,45.616146
"2013-04-25",60.299999,61.220001,60.259998,61.029999,1327800,46.268135
"2013-04-26",60.939999,61.25,60.759998,60.77,891600,46.071026
"2013-04-29",61.009998,61.25,60.669998,60.84,1174700,46.124096
"2013-04-30",60.799999,61.099998,60.560001,60.860001,1064800,46.139259
"2013-05-01",60.84,60.98,60.080002,60.130001,1508600,45.585827
"2013-05-02",60.07,60.450001,58.619999,60.400002,1947500,45.790524
"2013-05-03",60.669998,61.259998,60.32,60.639999,1808700,45.972477
"2013-05-06",60.599998,61.209999,60.560001,60.959999,1144300,46.215065
"2013-05-07",61.040001,61.240002,60.419998,60.48,1180300,45.851173
"2013-05-08",60.139999,60.950001,59.68,60.700001,1492900,46.017963
"2013-05-09",60.529999,61.200001,60.5,60.759998,855700,46.063442
"2013-05-10",60.77,62.66,60.459999,62.52,1875400,47.397736
"2013-05-13",62.52,63.330002,62.279999,62.869999,1218300,47.663074
"2013-05-14",62.779999,63.740002,62.18,63.709999,1763200,48.299896
"2013-05-15",63.669998,64.440002,63.080002,64.040001,1637400,48.550087
"2013-05-16",63.73,64.669998,63.59,64.230003,1578100,48.694134
"2013-05-17",64.220001,65.330002,64.110001,65.169998,1685400,49.406757
"2013-05-20",64.779999,65.739998,64.75,65.260002,1354200,49.474995
