"","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
"2002-07-22",0.080833,0.083333,0.068125,0.073542,470400,0.073542
"2002-07-23",0.080208,0.080208,0.073542,0.080208,115200,0.080208
"2002-07-24",0.077292,0.077292,0.06875,0.070208,811200,0.070208
"2002-07-25",0.07375,0.07375,0.0625,0.06875,1540800,0.06875
"2002-07-26",0.072917,0.077917,0.069167,0.077917,859200,0.077917
"2002-07-29",0.080208,0.083333,0.079167,0.082708,432000,0.082708
"2002-07-30",0.08125,0.083958,0.079167,0.08375,624000,0.08375
"2002-07-31",0.083333,0.087708,0.0825,0.086875,436800,0.086875
"2002-08-01",0.088333,0.088333,0.083333,0.083333,264000,0.083333
"2002-08-02",0.084792,0.085,0.082917,0.084792,38400,0.084792
"2002-08-05",0.0825,0.085,0.082292,0.082708,206400,0.082708
"2002-08-06",0.083542,0.084792,0.083542,0.083542,268800,0.083542
"2002-08-07",0.084375,0.084375,0.08375,0.084167,196800,0.084167
"2002-08-08",0.084167,0.084167,0.084167,0.084167,14400,0.084167
"2002-08-09",0.083125,0.084375,0.08,0.080208,148800,0.080208
"2002-08-12",0.084375,0.085417,0.081458,0.083333,484800,0.083333
"2002-08-13",0.081458,0.085417,0.081458,0.083333,110400,0.083333
"2002-08-14",0.083333,0.085208,0.08125,0.084167,57600,0.084167
"2002-08-15",0.083125,0.083333,0.082292,0.0825,240000,0.0825
"2002-08-16",0.081667,0.085417,0.081667,0.083542,177600,0.083542
"2002-08-19",0.084792,0.086458,0.083333,0.083333,801600,0.083333
"2002-08-20",0.084167,0.087292,0.083333,0.083542,235200,0.083542
"2002-08-21",0.085208,0.085208,0.083333,0.083333,48000,0.083333
"2002-08-22",0.0825,0.085417,0.0825,0.083333,86400,0.083333
"2002-08-23",0.083333,0.083333,0.083333,0.083333,52800,0.083333
"2002-08-26",0.083125,0.08375,0.081458,0.08375,715200,0.08375
"2002-08-27",0.08375,0.084375,0.081875,0.084167,1382400,0.084167
"2002-08-28",0.083333,0.083958,0.083333,0.083958,340800,0.083958
"2002-08-29",0.084167,0.084375,0.083333,0.083333,33600,0.083333
"2002-08-30",0.083333,0.085417,0.082917,0.085417,144000,0.085417
"2002-09-03",0.085417,0.0875,0.083333,0.083333,331200,0.083333
"2002-09-04",0.083542,0.085417,0.083542,0.085417,120000,0.085417
"2002-09-05",0.087292,0.087292,0.086458,0.086458,187200,0.086458
"2002-09-06",0.085417,0.086458,0.085,0.085,297600,0.085
"2002-09-09",0.086458,0.086458,0.084792,0.086042,81600,0.086042
"2002-09-10",0.083542,0.086458,0.083542,0.086458,264000,0.086458
"2002-09-11",0.086458,0.086458,0.084375,0.086458,182400,0.086458
"2002-09-12",0.08625,0.087083,0.08625,0.087083,91200,0.087083
"2002-09-13",0.087083,0.088333,0.085417,0.086458,307200,0.086458
"2002-09-16",0.086458,0.088333,0.086458,0.0875,384000,0.0875
"2002-09-17",0.085625,0.089375,0.085625,0.089167,302400,0.089167
"2002-09-18",0.089583,0.089583,0.086458,0.088333,331200,0.088333
"2002-09-19",0.090417,0.091042,0.089375,0.089583,345600,0.089583
"2002-09-20",0.089583,0.089792,0.081042,0.089375,278400,0.089375
"2002-09-23",0.089583,0.089583,0.084375,0.089583,48000,0.089583
"2002-09-24",0.086042,0.086042,0.085833,0.085833,100800,0.085833
"2002-09-25",0.089375,0.089375,0.086667,0.086667,129600,0.086667
"2002-09-26",0.089375,0.091875,0.089375,0.089583,48000,0.089583
"2002-09-27",0.089583,0.089583,0.087292,0.0875,62400,0.0875
"2002-09-30",0.089167,0.089167,0.085833,0.08625,187200,0.08625
"2002-10-01",0.085833,0.086042,0.085417,0.085417,158400,0.085417
"2002-10-02",0.086042,0.086042,0.074583,0.081042,643200,0.081042
"2002-10-03",0.075,0.079375,0.075,0.079375,177600,0.079375
"2002-10-04",0.08375,0.088542,0.083542,0.088542,240000,0.088542
"2002-10-07",0.083958,0.0875,0.083958,0.085833,259200,0.085833
"2002-10-08",0.085833,0.086458,0.085833,0.086458,52800,0.086458
"2002-10-09",0.086042,0.08875,0.08125,0.08125,508800,0.08125
"2002-10-10",0.085,0.0875,0.085,0.0875,220800,0.0875
"2002-10-11",0.086875,0.0875,0.086875,0.087083,33600,0.087083
"2002-10-14",0.088333,0.088333,0.088333,0.088333,14400,0.088333
"2002-10-15",0.087083,0.087292,0.084375,0.084583,124800,0.084583
"2002-10-16",0.087083,0.087292,0.084375,0.085833,302400,0.085833
"2002-10-17",0.0875,0.088542,0.086875,0.088125,316800,0.088125
"2002-10-18",0.086875,0.0875,0.08625,0.08625,158400,0.08625
"2002-10-21",0.085833,0.089167,0.085417,0.089167,369600,0.089167
"2002-10-22",0.087708,0.088125,0.0875,0.087917,96000,0.087917
"2002-10-23",0.087708,0.087917,0.0875,0.087917,96000,0.087917
"2002-10-24",0.08875,0.09,0.085833,0.089375,172800,0.089375
"2002-10-25",0.089583,0.089583,0.089583,0.089583,139200,0.089583
"2002-10-28",0.089375,0.096875,0.08875,0.09625,590400,0.09625
"2002-10-29",0.08875,0.093958,0.08875,0.089583,76800,0.089583
"2002-10-30",0.089167,0.090417,0.088958,0.089375,144000,0.089375
"2002-10-31",0.08875,0.08875,0.0875,0.087708,264000,0.087708
"2002-11-01",0.0875,0.087708,0.0875,0.087708,91200,0.087708
"2002-11-04",0.090417,0.090417,0.082708,0.090208,6e+05,0.090208
"2002-11-05",0.090208,0.090208,0.086458,0.086458,52800,0.086458
"2002-11-06",0.088542,0.089167,0.085833,0.089167,139200,0.089167
"2002-11-07",0.087708,0.087708,0.087708,0.087708,86400,0.087708
"2002-11-08",0.087708,0.087708,0.087708,0.087708,4800,0.087708
"2002-11-11",0.090417,0.090417,0.085,0.090208,427200,0.090208
"2002-11-12",0.092917,0.092917,0.09,0.0925,91200,0.0925
"2002-11-13",0.0925,0.0925,0.08875,0.091667,153600,0.091667
"2002-11-14",0.091667,0.091667,0.086875,0.089583,129600,0.089583
"2002-11-15",0.089167,0.089792,0.0875,0.0875,86400,0.0875
"2002-11-18",0.087708,0.087708,0.087708,0.087708,9600,0.087708
"2002-11-19",0.08875,0.08875,0.087708,0.087708,9600,0.087708
"2002-11-20",0.085625,0.087083,0.085417,0.086875,225600,0.086875
"2002-11-21",0.086875,0.086875,0.086458,0.086458,528000,0.086458
"2002-11-22",0.086458,0.087917,0.086458,0.086667,297600,0.086667
"2002-11-25",0.086667,0.087292,0.086458,0.087083,312000,0.087083
"2002-11-26",0.087292,0.089583,0.087292,0.089583,134400,0.089583
"2002-11-27",0.087083,0.087083,0.087083,0.087083,4800,0.087083
"2002-11-29",0.08625,0.087917,0.08625,0.0875,110400,0.0875
"2002-12-02",0.088542,0.089375,0.086458,0.088542,307200,0.088542
"2002-12-03",0.085625,0.089583,0.085625,0.089583,196800,0.089583
"2002-12-04",0.089583,0.089583,0.089583,0.089583,0,0.089583
"2002-12-05",0.089167,0.089167,0.0875,0.087708,62400,0.087708
"2002-12-06",0.087708,0.087708,0.087708,0.087708,43200,0.087708
"2002-12-09",0.088542,0.088958,0.087917,0.088542,52800,0.088542
"2002-12-10",0.088542,0.08875,0.088542,0.088542,187200,0.088542
"2002-12-11",0.088542,0.088542,0.0875,0.087708,120000,0.087708
"2002-12-12",0.087708,0.088542,0.087083,0.088333,897600,0.088333
"2002-12-13",0.088125,0.089583,0.088125,0.089583,139200,0.089583
"2002-12-16",0.088125,0.088542,0.088125,0.088542,57600,0.088542
"2002-12-17",0.088125,0.089583,0.0875,0.087708,830400,0.087708
"2002-12-18",0.087708,0.088542,0.087708,0.088542,331200,0.088542
"2002-12-19",0.088542,0.088542,0.088542,0.088542,57600,0.088542
"2002-12-20",0.087708,0.088542,0.087708,0.087917,288000,0.087917
"2002-12-23",0.087917,0.088125,0.087708,0.087708,201600,0.087708
"2002-12-24",0.087708,0.087708,0.087708,0.087708,0,0.087708
"2002-12-26",0.089375,0.089375,0.087708,0.087708,24000,0.087708
"2002-12-27",0.087917,0.088125,0.087917,0.088125,177600,0.088125
"2002-12-30",0.087917,0.087917,0.087917,0.087917,124800,0.087917
"2002-12-31",0.087708,0.089583,0.087708,0.087917,110400,0.087917
"2003-01-02",0.087708,0.088542,0.087708,0.088542,110400,0.088542
"2003-01-03",0.087917,0.090208,0.087917,0.089792,412800,0.089792
"2003-01-06",0.090833,0.090833,0.089792,0.089792,14400,0.089792
"2003-01-07",0.089583,0.089792,0.089583,0.089583,220800,0.089583
"2003-01-08",0.089583,0.090833,0.089583,0.089583,43200,0.089583
"2003-01-09",0.089583,0.090833,0.089583,0.089792,196800,0.089792
"2003-01-10",0.089583,0.089583,0.089583,0.089583,14400,0.089583
"2003-01-13",0.089583,0.090833,0.089583,0.090833,24000,0.090833
"2003-01-14",0.089792,0.089792,0.089583,0.089792,288000,0.089792
"2003-01-15",0.089583,0.089583,0.089583,0.089583,446400,0.089583
"2003-01-16",0.089583,0.089583,0.089583,0.089583,24000,0.089583
"2003-01-17",0.089583,0.089583,0.089583,0.089583,0,0.089583
"2003-01-21",0.090625,0.090625,0.090625,0.090625,4800,0.090625
"2003-01-22",0.090625,0.090625,0.089583,0.09,288000,0.09
"2003-01-23",0.089583,0.092708,0.089583,0.090417,830400,0.090417
"2003-01-24",0.090833,0.090833,0.090833,0.090833,4800,0.090833
"2003-01-27",0.090833,0.090833,0.090833,0.090833,0,0.090833
"2003-01-28",0.089583,0.090625,0.089583,0.089583,52800,0.089583
"2003-01-29",0.090833,0.091667,0.089583,0.089583,1608000,0.089583
"2003-01-30",0.09,0.090417,0.089583,0.089583,5822400,0.089583
"2003-01-31",0.089583,0.089583,0.089583,0.089583,0,0.089583
"2003-02-03",0.090208,0.090417,0.089167,0.089583,105600,0.089583
"2003-02-04",0.090417,0.090625,0.090417,0.090625,48000,0.090625
"2003-02-05",0.088333,0.088333,0.088333,0.088333,9600,0.088333
"2003-02-06",0.087708,0.087917,0.086667,0.086667,96000,0.086667
"2003-02-07",0.08625,0.08625,0.083333,0.083542,134400,0.083542
"2003-02-10",0.083542,0.083542,0.082083,0.083333,244800,0.083333
"2003-02-11",0.080208,0.083125,0.071875,0.078125,355200,0.078125
"2003-02-12",0.079167,0.079167,0.066042,0.072083,249600,0.072083
"2003-02-13",0.073125,0.076667,0.073125,0.076667,9600,0.076667
"2003-02-14",0.076667,0.076667,0.076667,0.076667,0,0.076667
"2003-02-18",0.075625,0.078333,0.068125,0.078333,72000,0.078333
"2003-02-19",0.078958,0.078958,0.07875,0.07875,57600,0.07875
"2003-02-20",0.076667,0.078958,0.076458,0.077708,288000,0.077708
"2003-02-21",0.077708,0.077708,0.077708,0.077708,0,0.077708
"2003-02-24",0.076875,0.076875,0.075,0.075,96000,0.075
"2003-02-25",0.075208,0.083125,0.075208,0.081042,182400,0.081042
"2003-02-26",0.079375,0.088542,0.079375,0.088542,192000,0.088542
"2003-02-27",0.087292,0.088542,0.085,0.085,57600,0.085
"2003-02-28",0.084375,0.084375,0.084375,0.084375,96000,0.084375
"2003-03-03",0.084583,0.084583,0.079167,0.082292,134400,0.082292
"2003-03-04",0.0825,0.083333,0.082292,0.082292,105600,0.082292
"2003-03-05",0.085625,0.088333,0.085,0.085,14400,0.085
"2003-03-06",0.085,0.085,0.085,0.085,0,0.085
"2003-03-07",0.083958,0.083958,0.083958,0.083958,4800,0.083958
"2003-03-10",0.084375,0.084375,0.084375,0.084375,19200,0.084375
"2003-03-11",0.085417,0.085417,0.085417,0.085417,24000,0.085417
"2003-03-12",0.08375,0.08375,0.08375,0.08375,4800,0.08375
"2003-03-13",0.082292,0.084375,0.082292,0.082292,460800,0.082292
"2003-03-14",0.084167,0.084167,0.083333,0.083958,43200,0.083958
"2003-03-17",0.083333,0.083333,0.082292,0.083125,33600,0.083125
"2003-03-18",0.082917,0.08875,0.082917,0.08875,129600,0.08875
"2003-03-19",0.087917,0.088125,0.082292,0.082292,268800,0.082292
"2003-03-20",0.083333,0.085417,0.083333,0.085417,62400,0.085417
"2003-03-21",0.083333,0.083333,0.074792,0.082292,302400,0.082292
"2003-03-24",0.082292,0.085417,0.082292,0.085417,499200,0.085417
"2003-03-25",0.085,0.085417,0.085,0.085417,360000,0.085417
"2003-03-26",0.077083,0.083542,0.077083,0.083542,52800,0.083542
"2003-03-27",0.085417,0.0875,0.085417,0.0875,100800,0.0875
"2003-03-28",0.0875,0.093542,0.0875,0.088542,676800,0.088542
"2003-03-31",0.087083,0.09375,0.087083,0.090625,225600,0.090625
"2003-04-01",0.090208,0.090208,0.084375,0.088333,326400,0.088333
"2003-04-02",0.090625,0.09375,0.084583,0.085833,307200,0.085833
"2003-04-03",0.085417,0.086458,0.083958,0.083958,52800,0.083958
"2003-04-04",0.083958,0.084583,0.083958,0.084583,24000,0.084583
"2003-04-07",0.0825,0.083333,0.081042,0.083333,566400,0.083333
"2003-04-08",0.084792,0.084792,0.08125,0.08125,153600,0.08125
"2003-04-09",0.08125,0.082292,0.08125,0.082292,446400,0.082292
"2003-04-10",0.085417,0.085417,0.082292,0.082292,648000,0.082292
"2003-04-11",0.082292,0.084583,0.082292,0.084583,724800,0.084583
"2003-04-14",0.081667,0.082708,0.081667,0.082292,86400,0.082292
"2003-04-15",0.083333,0.087292,0.083333,0.087292,124800,0.087292
"2003-04-16",0.087083,0.087708,0.083958,0.083958,139200,0.083958
"2003-04-17",0.083958,0.088542,0.083958,0.088542,81600,0.088542
"2003-04-21",0.088542,0.088542,0.085208,0.0875,105600,0.0875
"2003-04-22",0.085417,0.085417,0.085208,0.085208,24000,0.085208
"2003-04-23",0.085208,0.085208,0.084375,0.084375,48000,0.084375
"2003-04-24",0.08375,0.08375,0.082292,0.082292,249600,0.082292
"2003-04-25",0.083333,0.083333,0.083125,0.083333,350400,0.083333
"2003-04-28",0.083333,0.083333,0.083333,0.083333,0,0.083333
"2003-04-29",0.083125,0.083125,0.083125,0.083125,14400,0.083125
"2003-04-30",0.083333,0.084375,0.083333,0.084375,43200,0.084375
"2003-05-01",0.084375,0.084375,0.084375,0.084375,0,0.084375
"2003-05-02",0.083333,0.083333,0.083333,0.083333,4800,0.083333
"2003-05-05",0.083958,0.084375,0.083958,0.084375,9600,0.084375
"2003-05-06",0.084167,0.085417,0.084167,0.085417,153600,0.085417
"2003-05-07",0.084167,0.084583,0.082292,0.082292,297600,0.082292
"2003-05-08",0.083125,0.083333,0.082292,0.082292,254400,0.082292
"2003-05-09",0.08375,0.08375,0.08375,0.08375,24000,0.08375
"2003-05-12",0.082292,0.093333,0.082292,0.091042,777600,0.091042
"2003-05-13",0.085625,0.0875,0.083333,0.087292,177600,0.087292
"2003-05-14",0.0875,0.0875,0.084583,0.084583,321600,0.084583
"2003-05-15",0.084583,0.084583,0.084375,0.084375,96000,0.084375
"2003-05-16",0.084375,0.087708,0.084375,0.087708,931200,0.087708
"2003-05-19",0.087917,0.087917,0.0875,0.0875,134400,0.0875
"2003-05-20",0.0875,0.090208,0.0875,0.0875,312000,0.0875
"2003-05-21",0.0875,0.0875,0.0875,0.0875,28800,0.0875
"2003-05-22",0.0875,0.0875,0.0875,0.0875,0,0.0875
"2003-05-23",0.085417,0.0875,0.085417,0.0875,187200,0.0875
"2003-05-27",0.084792,0.0875,0.084792,0.0875,5558400,0.0875
"2003-05-28",0.088542,0.089375,0.088542,0.088542,465600,0.088542
"2003-05-29",0.089583,0.091667,0.088542,0.091667,206400,0.091667
"2003-05-30",0.089583,0.089583,0.089583,0.089583,19200,0.089583
"2003-06-02",0.089583,0.089792,0.088542,0.08875,153600,0.08875
"2003-06-03",0.088542,0.093125,0.088125,0.093125,1152000,0.093125
"2003-06-04",0.088125,0.088125,0.088125,0.088125,38400,0.088125
"2003-06-05",0.087917,0.08875,0.087917,0.08875,24000,0.08875
"2003-06-06",0.08875,0.08875,0.0875,0.08875,225600,0.08875
"2003-06-09",0.088542,0.089583,0.0875,0.08875,172800,0.08875
"2003-06-10",0.089583,0.093125,0.089583,0.089583,268800,0.089583
"2003-06-11",0.087917,0.092083,0.087917,0.092083,48000,0.092083
"2003-06-12",0.087708,0.092083,0.0875,0.087708,43200,0.087708
"2003-06-13",0.0875,0.092083,0.0875,0.092083,14400,0.092083
"2003-06-16",0.089583,0.089583,0.0875,0.0875,19200,0.0875
"2003-06-17",0.0875,0.092083,0.0875,0.087708,57600,0.087708
"2003-06-18",0.087708,0.089375,0.0875,0.0875,172800,0.0875
"2003-06-19",0.087708,0.087708,0.087708,0.087708,4800,0.087708
"2003-06-20",0.087708,0.087708,0.0875,0.0875,28800,0.0875
"2003-06-23",0.08875,0.089375,0.08875,0.089375,14400,0.089375
"2003-06-24",0.089375,0.089375,0.089375,0.089375,76800,0.089375
"2003-06-25",0.087708,0.087917,0.0875,0.087708,129600,0.087708
"2003-06-26",0.087708,0.087708,0.087708,0.087708,24000,0.087708
"2003-06-27",0.086875,0.0875,0.086875,0.0875,62400,0.0875
"2003-06-30",0.090208,0.090625,0.090208,0.090625,158400,0.090625
"2003-07-01",0.089167,0.089167,0.088958,0.088958,43200,0.088958
"2003-07-02",0.088958,0.091042,0.088958,0.09,340800,0.09
"2003-07-03",0.0875,0.089792,0.0875,0.089792,268800,0.089792
"2003-07-07",0.0875,0.091458,0.0875,0.090625,1099200,0.090625
"2003-07-08",0.089375,0.094792,0.089375,0.094583,504000,0.094583
"2003-07-09",0.092292,0.0975,0.092292,0.096042,638400,0.096042
"2003-07-10",0.096042,0.097917,0.095833,0.096875,1060800,0.096875
"2003-07-11",0.098333,0.100625,0.09375,0.097708,408000,0.097708
"2003-07-14",0.094792,0.103542,0.094792,0.101042,739200,0.101042
"2003-07-15",0.101042,0.101042,0.096875,0.096875,585600,0.096875
"2003-07-16",0.101042,0.124792,0.100833,0.119375,2961600,0.119375
"2003-07-17",0.123125,0.123125,0.099167,0.100417,2515200,0.100417
"2003-07-18",0.104167,0.112292,0.104167,0.106875,590400,0.106875
"2003-07-21",0.106875,0.106875,0.102083,0.103958,230400,0.103958
"2003-07-22",0.100833,0.108542,0.100833,0.108333,561600,0.108333
"2003-07-23",0.100833,0.100833,0.100833,0.100833,28800,0.100833
"2003-07-24",0.103958,0.108333,0.103958,0.107917,307200,0.107917
"2003-07-25",0.101875,0.104375,0.101875,0.104375,100800,0.104375
"2003-07-28",0.101667,0.106042,0.096875,0.106042,566400,0.106042
"2003-07-29",0.101042,0.110417,0.101042,0.109375,763200,0.109375
"2003-07-30",0.107292,0.109375,0.101458,0.105,912000,0.105
"2003-07-31",0.108333,0.108958,0.105833,0.10625,283200,0.10625
"2003-08-01",0.10625,0.108958,0.101875,0.108958,355200,0.108958
"2003-08-04",0.107292,0.108958,0.107292,0.108958,177600,0.108958
"2003-08-05",0.108958,0.109375,0.108125,0.108333,854400,0.108333
"2003-08-06",0.108125,0.108125,0.105,0.107292,254400,0.107292
"2003-08-07",0.109375,0.109375,0.100208,0.105,163200,0.105
"2003-08-08",0.102708,0.104167,0.100625,0.102292,206400,0.102292
"2003-08-11",0.1025,0.104167,0.1025,0.104167,129600,0.104167
"2003-08-12",0.10625,0.108333,0.10625,0.108125,748800,0.108125
"2003-08-13",0.109375,0.112917,0.108333,0.112917,724800,0.112917
"2003-08-14",0.113125,0.129167,0.112917,0.125,8688000,0.125
"2003-08-15",0.125,0.129167,0.116667,0.129167,1272000,0.129167
"2003-08-18",0.129167,0.129167,0.119375,0.122917,345600,0.122917
"2003-08-19",0.123125,0.125833,0.12,0.12,686400,0.12
"2003-08-20",0.121875,0.122917,0.118333,0.122917,403200,0.122917
"2003-08-21",0.121042,0.123542,0.114583,0.123542,436800,0.123542
"2003-08-22",0.120417,0.127083,0.120417,0.126042,494400,0.126042
"2003-08-25",0.122917,0.127083,0.12125,0.125417,1017600,0.125417
"2003-08-26",0.124375,0.125,0.120833,0.125,475200,0.125
"2003-08-27",0.12375,0.123958,0.122083,0.122292,340800,0.122292
"2003-08-28",0.124167,0.125,0.124167,0.125,72000,0.125
"2003-08-29",0.126458,0.1275,0.123958,0.124167,523200,0.124167
"2003-09-02",0.13,0.13,0.117917,0.125,686400,0.125
"2003-09-03",0.1225,0.125,0.119792,0.125,451200,0.125
"2003-09-04",0.124792,0.125208,0.124792,0.124792,168000,0.124792
"2003-09-05",0.125,0.125,0.121875,0.121875,427200,0.121875
"2003-09-08",0.122917,0.125208,0.119375,0.119792,619200,0.119792
"2003-09-09",0.119375,0.123125,0.11875,0.11875,480000,0.11875
"2003-09-10",0.119167,0.120417,0.119167,0.119167,120000,0.119167
"2003-09-11",0.119792,0.119792,0.119792,0.119792,48000,0.119792
"2003-09-12",0.119167,0.119167,0.118125,0.118958,777600,0.118958
"2003-09-15",0.119375,0.119375,0.118333,0.118958,432000,0.118958
"2003-09-16",0.119792,0.123542,0.119167,0.119375,484800,0.119375
"2003-09-17",0.12125,0.12375,0.118125,0.118125,134400,0.118125
"2003-09-18",0.1225,0.122917,0.119375,0.119375,86400,0.119375
"2003-09-19",0.125,0.125,0.120417,0.1225,244800,0.1225
"2003-09-22",0.125,0.125,0.112292,0.112917,969600,0.112917
"2003-09-23",0.120625,0.120625,0.115833,0.115833,86400,0.115833
"2003-09-24",0.116042,0.120833,0.114583,0.119792,398400,0.119792
"2003-09-25",0.120625,0.120625,0.116667,0.120208,249600,0.120208
"2003-09-26",0.1225,0.122708,0.116042,0.120833,345600,0.120833
"2003-09-29",0.122708,0.124375,0.11875,0.124375,408000,0.124375
"2003-09-30",0.124167,0.124167,0.121667,0.121667,278400,0.121667
"2003-10-01",0.121458,0.126875,0.12125,0.126875,806400,0.126875
"2003-10-02",0.126875,0.126875,0.122917,0.126042,638400,0.126042
"2003-10-03",0.124792,0.124792,0.124792,0.124792,9600,0.124792
"2003-10-06",0.120625,0.126042,0.120625,0.124792,134400,0.124792
"2003-10-07",0.124167,0.125,0.122917,0.124792,158400,0.124792
"2003-10-08",0.125417,0.126042,0.124792,0.126042,820800,0.126042
"2003-10-09",0.125417,0.137292,0.125417,0.137292,4608000,0.137292
"2003-10-10",0.1325,0.144167,0.1325,0.144167,1540800,0.144167
"2003-10-13",0.139792,0.147708,0.139792,0.146667,2217600,0.146667
"2003-10-14",0.148958,0.152083,0.143542,0.146875,864000,0.146875
"2003-10-15",0.142708,0.146042,0.142708,0.144167,446400,0.144167
"2003-10-16",0.145833,0.145833,0.14375,0.14375,1526400,0.14375
"2003-10-17",0.145417,0.145417,0.141042,0.141667,1094400,0.141667
"2003-10-20",0.14125,0.143542,0.134375,0.135417,3048000,0.135417
"2003-10-21",0.137083,0.137083,0.134375,0.135417,1761600,0.135417
"2003-10-22",0.132292,0.14125,0.132292,0.133125,115200,0.133125
"2003-10-23",0.135417,0.135625,0.134792,0.134792,144000,0.134792
"2003-10-24",0.133125,0.137292,0.133125,0.134167,297600,0.134167
"2003-10-27",0.14,0.14,0.133125,0.135417,163200,0.135417
"2003-10-28",0.134583,0.141458,0.134583,0.136458,345600,0.136458
"2003-10-29",0.137083,0.137083,0.135,0.135,297600,0.135
"2003-10-30",0.135,0.135,0.135,0.135,0,0.135
"2003-10-31",0.139792,0.139792,0.135625,0.139583,182400,0.139583
