"","AMG.Open","AMG.High","AMG.Low","AMG.Close","AMG.Volume","AMG.Adjusted"
"2012-07-13",107.139999,110.18,107.139999,110.080002,284300,107.558624
"2012-07-16",109.720001,110.290001,108.580002,109.290001,349300,106.78672
"2012-07-17",109.839996,110.220001,107.610001,109.620003,304000,107.109154
"2012-07-18",108.980003,110.57,108.970001,110.43,288400,107.900612
"2012-07-19",110.660004,111.220001,109.639999,110.050003,209000,107.529312
"2012-07-20",109.129997,109.330002,107.529999,107.629997,199800,105.164742
"2012-07-23",105.32,106.699997,103.849998,105.980003,433600,103.552536
"2012-07-24",105.230003,106,102.879997,103.839996,430100,101.461548
"2012-07-25",104.160004,104.660004,102.209999,103.330002,762100,100.963242
"2012-07-26",105.400002,106.290001,104,105.309998,445000,102.897888
"2012-07-27",106.150002,109.989998,105.980003,108.769997,303200,106.278641
"2012-07-30",108.730003,109.989998,108.110001,108.860001,314500,106.366554
"2012-07-31",107.980003,112.080002,106.910004,111.589996,766600,109.034035
"2012-08-01",112.550003,112.809998,110.769997,111.260002,521400,108.711617
"2012-08-02",110.080002,111.82,108.440002,110.459999,340000,107.929932
"2012-08-03",112.449997,113.639999,111.790001,112.989998,562600,110.401978
"2012-08-06",113.449997,115.82,113.279999,113.849998,382400,111.242279
"2012-08-07",114.459999,118.739998,114.459999,116.629997,631200,113.958603
"2012-08-08",116.099998,117.32,116.019997,116.599998,393800,113.929291
"2012-08-09",116.650002,117.209999,115.790001,116.510002,371000,113.841347
"2012-08-10",116.110001,116.139999,114.830002,115.5,263500,112.854477
"2012-08-13",114.989998,115.709999,114.190002,115.620003,211700,112.971733
"2012-08-14",116.230003,116.870003,115.410004,116.07,280500,113.411415
"2012-08-15",115.68,117.040001,115.5,116.970001,276500,114.290817
"2012-08-16",116.650002,119.099998,115.790001,119.010002,487500,116.284088
"2012-08-17",118.82,119.610001,118.529999,119.139999,423200,116.411118
"2012-08-20",118.599998,119.059998,117.57,117.970001,211300,115.267906
"2012-08-21",117.970001,119.760002,117.309998,117.82,273200,115.121353
"2012-08-22",117.32,118.370003,116.25,118.089996,194500,115.385162
"2012-08-23",118.059998,118.239998,117.059998,117.660004,341700,114.965027
"2012-08-24",117.559998,119.190002,116.860001,118.559998,181000,115.844383
"2012-08-27",118.860001,119.07,117.790001,118.040001,384900,115.336311
"2012-08-28",117.650002,119.519997,117.389999,118.660004,321000,115.942108
"2012-08-29",118.690002,119.32,118.269997,118.43,450500,115.717361
"2012-08-30",117.650002,118,116.82,117.18,400700,114.496002
"2012-08-31",118.089996,118.400002,116.099998,117.620003,466200,114.925934
"2012-09-04",117.519997,118.989998,116.190002,118.639999,399000,115.922569
"2012-09-05",118.68,119.360001,117.129997,117.57,379600,114.877068
"2012-09-06",118.599998,120.370003,118.57,119.989998,576600,117.241631
"2012-09-07",120.190002,121.889999,119.690002,121.650002,493900,118.863617
"2012-09-10",121.68,121.699997,121.029999,121.360001,298000,118.580261
"2012-09-11",121.089996,121.760002,120.739998,121.25,330400,118.472794
"2012-09-12",121.57,122.199997,121.400002,121.870003,250000,119.078575
"2012-09-13",122.260002,125.25,121.089996,124.849998,574700,121.990318
"2012-09-14",125.220001,127.879997,125.019997,127.589996,630800,124.667564
"2012-09-17",126.699997,127.120003,126.309998,126.650002,484900,123.7491
"2012-09-18",126.519997,127.07,125.889999,126.279999,458200,123.387558
"2012-09-19",126.25,126.769997,125.830002,126.269997,259900,123.377792
"2012-09-20",125.489998,125.489998,123.470001,125.099998,410300,122.234589
"2012-09-21",126.290001,126.300003,124.160004,124.230003,489700,121.384537
"2012-09-24",123.480003,124.800003,123.129997,124.07,294500,121.228188
"2012-09-25",124.790001,124.900002,121.550003,121.589996,271300,118.804993
"2012-09-26",121.68,122.339996,121.050003,121.57,179800,118.785446
"2012-09-27",122.260002,123.57,121.739998,123.139999,246900,120.319481
"2012-09-28",122.669998,123.5,121.790001,123,410500,120.182693
"2012-10-01",122.419998,124.279999,121.129997,122.489998,552400,119.684364
"2012-10-02",122.879997,123.25,121.360001,121.980003,212100,119.186066
"2012-10-03",122.230003,122.949997,120.949997,122.379997,243000,119.576904
"2012-10-04",122.870003,124.239998,122.57,123.540001,280400,120.710327
"2012-10-05",124.129997,125.099998,123.720001,124.309998,377500,121.462677
"2012-10-08",123.68,124.080002,122.919998,123.25,167200,120.426971
"2012-10-09",122.889999,123.699997,121.790001,122.349998,301500,119.547577
"2012-10-10",122.379997,122.949997,122.010002,122.779999,331000,119.967728
"2012-10-11",124.050003,124.050003,122.870003,123.239998,257700,120.417191
"2012-10-12",123.300003,123.529999,121.050003,121.690002,140100,118.90271
"2012-10-15",122.489998,123.18,120.400002,122.919998,698000,120.104538
"2012-10-16",123.529999,125.290001,123.529999,124.839996,139300,121.980545
"2012-10-17",124.889999,126.669998,124.360001,126.309998,225800,123.41687
"2012-10-18",126.019997,126.440002,125.169998,125.889999,202000,123.006493
"2012-10-19",125.519997,125.519997,123.110001,124.440002,252200,121.589714
"2012-10-22",124.040001,124.699997,123.510002,124.690002,187600,121.833992
"2012-10-23",123.110001,124.68,121.980003,124.169998,476000,121.32589
"2012-10-24",124.779999,124.910004,123.239998,123.330002,213300,120.505135
"2012-10-25",124.580002,124.959999,123.470001,124.190002,206600,121.345444
"2012-10-26",124.690002,125.540001,122.489998,124.139999,337900,121.296577
"2012-10-31",124.610001,127.459999,124.010002,126.5,482900,123.602539
"2012-11-01",126.459999,132.320007,126.25,131.380005,702500,128.370789
"2012-11-02",131.809998,131.949997,127.730003,127.809998,535600,124.88253
"2012-11-05",127.75,129.089996,126.529999,128.119995,584000,125.18541
"2012-11-06",128.100006,129.309998,127.769997,128.5,443000,125.556709
"2012-11-07",126.959999,127.07,124.199997,124.620003,387900,121.765594
"2012-11-08",124.470001,125.839996,124.150002,124.690002,353600,121.833992
"2012-11-09",124.529999,126.199997,123.879997,125.57,396600,122.693832
"2012-11-12",126.309998,126.68,125.099998,125.739998,205600,122.85994
"2012-11-13",124.43,126.68,124.230003,124.93,247800,122.068481
"2012-11-14",125.209999,125.419998,121.599998,121.989998,342900,119.195816
"2012-11-15",121.980003,122.959999,120.449997,120.760002,548700,117.994003
"2012-11-16",121.010002,122.330002,119.839996,121.849998,397500,119.059029
"2012-11-19",123.639999,125.089996,123.230003,125.059998,233300,122.195511
"2012-11-20",125.059998,126.220001,124.199997,126.120003,295500,123.231224
"2012-11-21",126.139999,126.769997,125.349998,126.739998,213900,123.837036
"2012-11-23",126.800003,128.440002,126.790001,128.220001,86600,125.283134
"2012-11-26",127.400002,129.070007,127.400002,128.190002,308400,125.253822
"2012-11-27",127.800003,128.490005,126.769997,127.809998,268400,124.88253
"2012-11-28",126.93,128.759995,125.879997,128.279999,339800,125.341766
"2012-11-29",129.369995,130.429993,128.339996,129.470001,241600,126.504509
"2012-11-30",129.589996,130.309998,128.059998,128.869995,326000,125.918251
"2012-12-03",129.729996,129.729996,127.75,128.300003,221400,125.361298
"2012-12-04",128.470001,128.580002,126.650002,127.739998,241500,124.814133
"2012-12-05",127.980003,128.889999,127,128.270004,205400,125.331993
"2012-12-06",128.389999,129.100006,127.300003,129,300600,126.045265
"2012-12-07",129.289993,129.539993,127.940002,128.619995,289900,125.673965
"2012-12-10",128.179993,128.520004,127.190002,127.660004,390200,124.73597
"2012-12-11",128.210007,129.520004,127.959999,129.089996,293800,126.133209
"2012-12-12",129.289993,130,128.649994,129.190002,291600,126.230934
"2012-12-13",128.880005,129.169998,127.07,127.760002,256600,124.833672
"2012-12-14",127.610001,128.509995,127.589996,127.910004,192400,124.980247
"2012-12-17",128.630005,130.160004,128.220001,130.119995,303200,127.139595
"2012-12-18",130.100006,131.990005,129.860001,131.940002,280900,128.917923
"2012-12-19",131.809998,132.179993,131.009995,131.029999,318400,128.028748
"2012-12-20",131.369995,132.330002,130.820007,132.300003,252700,129.269714
"2012-12-21",130.539993,131.470001,129.779999,131.380005,634500,128.370789
"2012-12-24",130.320007,131.440002,130.320007,131.100006,123000,128.097168
"2012-12-26",131.229996,131.419998,129.580002,129.660004,157100,126.690178
"2012-12-27",129.729996,129.850006,127.169998,128.830002,213700,125.879181
"2012-12-28",128.190002,128.610001,127.610001,127.739998,173300,124.814133
"2012-12-31",127.610001,130.210007,126.889999,130.149994,295100,127.168915
"2013-01-02",133.550003,134.850006,132.979996,134.850006,256500,131.761292
"2013-01-03",134.660004,134.910004,133.410004,133.910004,247100,130.842804
"2013-01-04",134.130005,137.240005,133.679993,137.100006,257100,133.959747
"2013-01-07",137.309998,137.789993,135.289993,137.300003,350400,134.155167
"2013-01-08",136.720001,137.380005,135.860001,137.149994,243300,134.008591
"2013-01-09",137.979996,138.860001,137.580002,138.149994,487000,134.985657
"2013-01-10",139,139.369995,137.699997,138.75,453500,135.571915
"2013-01-11",138.720001,139.800003,137.929993,139.649994,381400,136.451355
"2013-01-14",139.440002,139.880005,138.479996,139.809998,248900,136.607651
"2013-01-15",139.160004,140.800003,138.710007,140.669998,308200,137.447968
"2013-01-16",139.800003,140.210007,139.369995,140.039993,204500,136.832397
"2013-01-17",140.029999,141.75,139.960007,141.149994,278500,137.916962
"2013-01-18",141.139999,142.600006,140.610001,142.419998,311200,139.157883
"2013-01-22",142.309998,143.110001,141.839996,143.100006,344000,139.822327
"2013-01-23",142.600006,143.410004,142.119995,143.179993,282500,139.900497
"2013-01-24",142.690002,145.889999,138.320007,144.479996,411600,141.17067
"2013-01-25",144.649994,145.660004,143.539993,144.929993,381500,141.610382
"2013-01-28",145.669998,145.669998,143.009995,145.070007,500400,141.747208
"2013-01-29",144.059998,146.509995,138.660004,146.5,436000,143.144424
"2013-01-30",145.710007,147.089996,143.080002,144.600006,476100,141.287979
"2013-01-31",144.199997,144.410004,143.029999,143.929993,522500,140.633286
"2013-02-01",145.330002,145.330002,143.960007,144.610001,447900,141.297729
"2013-02-04",143.520004,143.639999,142.169998,143.070007,374900,139.793015
"2013-02-05",143.740005,145,143.369995,144.940002,337700,141.620163
"2013-02-06",143.649994,145.639999,143.589996,145.639999,412000,142.304123
"2013-02-07",145.5,146.279999,143,146.25,452700,142.900162
"2013-02-08",146.839996,147.160004,145.729996,146.449997,292200,143.095581
"2013-02-11",146.419998,146.660004,145.300003,145.570007,282500,142.235748
"2013-02-12",145.889999,146.419998,145.429993,145.75,387000,142.411621
"2013-02-13",145.990005,146.520004,145.139999,146.470001,337000,143.115143
"2013-02-14",146.149994,147.589996,145.690002,147.339996,255000,143.965195
"2013-02-15",147.289993,147.720001,146.160004,146.509995,245700,143.154205
"2013-02-19",147,149.369995,146.899994,148.619995,436000,145.215866
"2013-02-20",148.279999,148.449997,145.229996,145.419998,309400,142.089172
"2013-02-21",144.809998,144.949997,142.619995,143.130005,359600,139.851624
"2013-02-22",144.300003,146.389999,144.259995,146.369995,313200,143.017426
"2013-02-25",147.259995,147.899994,142.460007,142.460007,441400,139.196991
"2013-02-26",143.399994,144.279999,141.899994,143.559998,362500,140.271759
"2013-02-27",143.240005,146.470001,142.839996,146.039993,240200,142.694962
"2013-02-28",146.050003,147.820007,145.539993,146.229996,314300,142.8806
"2013-03-01",145.160004,146.770004,142.960007,146.020004,411100,142.675446
"2013-03-04",145.699997,147.029999,144.630005,147.029999,324100,143.662323
"2013-03-05",148.259995,149.589996,147.699997,149.149994,277600,145.733734
"2013-03-06",149.809998,150.410004,149.009995,150.009995,170300,146.574036
"2013-03-07",149.990005,150.350006,149.020004,150.190002,268700,146.749924
"2013-03-08",151,151.429993,149.5,151.169998,363900,147.707474
"2013-03-11",151.070007,151.070007,149.75,150.789993,513300,147.336182
"2013-03-12",151.539993,151.550003,149.399994,150.039993,305800,146.603333
"2013-03-13",152,154.660004,150.100006,154.490005,583000,150.951431
"2013-03-14",154.880005,156.100006,154.119995,155.179993,661900,151.625626
"2013-03-15",155.089996,155.220001,153.580002,154.410004,917600,150.873245
"2013-03-18",152.940002,154.770004,151.740005,153.740005,345800,150.218597
"2013-03-19",153.889999,154.779999,150.679993,151.860001,318500,148.381668
"2013-03-20",152.919998,154.210007,152.149994,153.949997,242400,150.423767
"2013-03-21",152.309998,152.75,150.050003,150.440002,250400,146.994171
"2013-03-22",151.330002,151.669998,150.350006,151.490005,206700,148.020157
"2013-03-25",152.279999,152.860001,150.520004,151.539993,342300,148.06897
"2013-03-26",152.210007,152.309998,150.809998,151.559998,298900,148.088547
"2013-03-27",150.720001,151.630005,149.669998,151.330002,242900,147.8638
"2013-03-28",151.800003,153.899994,151.110001,153.570007,247400,150.052505
"2013-04-01",153.410004,154.479996,151.479996,152.050003,275400,148.567307
"2013-04-02",152.889999,153.130005,151.759995,152.380005,180800,148.889755
"2013-04-03",154.570007,154.660004,149.039993,149.589996,416800,146.163666
"2013-04-04",150.509995,151.410004,148.639999,149.600006,334600,146.173431
"2013-04-05",147.710007,147.940002,145.759995,147.740005,442900,144.356033
"2013-04-08",147.600006,150.490005,147.600006,150.339996,313400,146.896469
"2013-04-09",150.880005,151.910004,149.740005,151.009995,230600,147.551117
"2013-04-10",151.440002,154.380005,151.259995,153.970001,266200,150.443314
"2013-04-11",153.910004,156.240005,153.639999,155.509995,277200,151.948044
"2013-04-12",155.059998,155.199997,153.429993,153.759995,283400,150.238159
"2013-04-15",152.990005,153.490005,147.699997,148.020004,232500,144.629639
"2013-04-16",149.940002,149.970001,146.949997,148.039993,556900,144.649155
"2013-04-17",146.639999,146.690002,143.570007,145.710007,412100,142.372559
"2013-04-18",145.770004,146.199997,143.229996,144.059998,316000,140.7603
"2013-04-19",144.75,146.289993,142.669998,145.809998,419100,142.47023
"2013-04-22",146.220001,147.020004,144.039993,146.789993,161100,143.427765
"2013-04-23",147.350006,150.220001,147.119995,149.029999,326800,145.616486
"2013-04-24",149.309998,149.460007,147.139999,147.550003,267600,144.170395
"2013-04-25",148.990005,151.289993,148.130005,150.910004,459600,147.45343
"2013-04-26",151.199997,152.75,148.850006,149.470001,349200,146.046432
"2013-04-29",149.860001,152.380005,149.5,151.809998,280500,148.332809
"2013-04-30",152.179993,157.020004,152.179993,155.679993,639300,152.114166
"2013-05-01",154.949997,155.440002,150.639999,150.720001,368400,147.267776
"2013-05-02",151.309998,153.130005,150.009995,152.389999,252400,148.899521
"2013-05-03",154.600006,155.779999,153.360001,153.610001,407200,150.091553
"2013-05-06",153.929993,156.559998,153.619995,155.809998,291400,152.24118
"2013-05-07",155.990005,156.729996,155.130005,156.729996,243100,153.140106
"2013-05-08",156.240005,156.75,155.580002,156.740005,280500,153.149887
"2013-05-09",156.479996,158.919998,156.380005,157.279999,445700,153.677505
"2013-05-10",157.440002,160.690002,157.440002,160.490005,345900,156.81398
"2013-05-13",159.839996,162.860001,159.550003,161.039993,262800,157.351379
"2013-05-14",161.089996,165.539993,161.029999,164.710007,482900,160.937363
"2013-05-15",164.279999,165.470001,163.410004,165.380005,365700,161.59201
"2013-05-16",165.199997,167.029999,163.639999,164.130005,449500,160.370605
"2013-05-17",165.710007,167.970001,164.779999,167.220001,327300,163.389847
"2013-05-20",167.080002,168.529999,166.330002,167.240005,252800,163.409424
"2013-05-21",167.559998,168.320007,166.5,167.210007,212100,163.380081
"2013-05-22",167.699997,168.919998,162.759995,164.020004,308100,160.263138
"2013-05-23",161.679993,162.940002,159.880005,162.619995,403300,158.895203
"2013-05-24",161.539993,162.039993,160.229996,161.979996,251600,158.269882
"2013-05-28",164.089996,166.759995,164.089996,166.490005,423700,162.676544
"2013-05-29",166,166.580002,163.419998,164.889999,324600,161.113235
"2013-05-30",165.020004,167.880005,164.830002,167.300003,264600,163.468002
"2013-05-31",166.520004,167.470001,163.960007,164,269100,160.243591
"2013-06-03",163.850006,165.070007,160.860001,163.059998,343000,159.32515
"2013-06-04",163.550003,166.179993,162.25,163.729996,353500,159.979782
"2013-06-05",163.259995,163.520004,159.529999,159.589996,358600,155.934616
"2013-06-06",158.820007,163.080002,158.820007,163.070007,269900,159.334915
"2013-06-07",164.130005,166.669998,163.050003,166.179993,251200,162.373642
"2013-06-10",166.559998,168.850006,165.080002,168.5,381700,164.640533
"2013-06-11",165.350006,168.440002,165.059998,165.910004,365500,162.109848
"2013-06-12",167.660004,168.039993,163.979996,164.880005,673300,161.10347
"2013-06-13",164.490005,170.399994,163.229996,169.850006,408800,165.95961
"2013-06-14",169.279999,169.720001,165.009995,165.850006,439900,162.051224
"2013-06-17",167.460007,170,167.360001,168.720001,295800,164.855499
"2013-06-18",169.309998,171.589996,169.009995,170.039993,389800,166.145248
"2013-06-19",169.729996,171.259995,167.919998,168.009995,362000,164.161774
"2013-06-20",165.690002,165.75,160.910004,161.470001,385900,157.771545
"2013-06-21",162.550003,163.820007,158.910004,159.740005,561900,156.081161
