"","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
"2015-05-29",123.830002,123.830002,122.25,122.889999,717500,111.716278
"2015-06-01",122.790001,124.480003,122.32,123.830002,900800,112.570801
"2015-06-02",123.830002,126.559998,123.239998,125.529999,1181900,114.116226
"2015-06-03",126.300003,126.669998,125.260002,126.300003,913200,114.816208
"2015-06-04",125.690002,125.779999,124.199997,124.529999,925600,113.207138
"2015-06-05",124.099998,125.339996,123.379997,125.169998,534100,113.788963
"2015-06-08",124.790001,125.309998,124.540001,124.989998,753900,113.625313
"2015-06-09",125.029999,125.919998,125,125.120003,659400,113.743507
"2015-06-10",125.989998,126.919998,125.559998,126.720001,691800,115.198029
"2015-06-11",126.5,127.050003,126.019997,126.889999,647000,115.35257
"2015-06-12",126.75,126.889999,125.620003,125.870003,540000,114.425316
"2015-06-15",125.269997,125.269997,123.080002,123.900002,1127400,112.63443
"2015-06-16",123.82,124.589996,123.279999,124.089996,653600,112.807159
"2015-06-17",124.279999,124.839996,123.279999,124.610001,446300,113.279861
"2015-06-18",124.879997,126.32,124.800003,125.589996,627200,114.170761
"2015-06-19",125.400002,125.709999,124.300003,124.370003,618300,113.061714
"2015-06-22",125.269997,126.230003,124.730003,125.849998,727800,114.407127
"2015-06-23",126.18,126.18,125.230003,125.589996,543500,114.170761
"2015-06-24",125.5,125.93,125.019997,125.169998,508100,113.788963
"2015-06-25",125.169998,125.290001,123.790001,124.019997,410500,112.743507
"2015-06-26",124.349998,124.830002,123.970001,124.720001,636600,113.37989
"2015-06-29",123.599998,124.790001,122.809998,122.910004,1083400,111.734451
"2015-06-30",124,125.949997,123.809998,124.639999,1212100,113.307144
"2015-07-01",125.989998,126.769997,125.400002,126.269997,1050500,114.788933
"2015-07-02",126.349998,126.709999,125.900002,126.129997,573400,114.661659
"2015-07-06",124.900002,125.970001,123.82,125.419998,1010000,114.016228
"2015-07-07",125.239998,125.989998,123.18,125.199997,1233700,113.816231
"2015-07-08",124.07,124.239998,119.970001,120.720001,1173100,109.743576
"2015-07-09",122.360001,123.050003,121.190002,121.489998,820100,110.443573
"2015-07-10",122.669998,122.910004,121.32,122.169998,643100,111.061729
"2015-07-13",123.169998,124.919998,122.940002,124.400002,739100,113.088982
"2015-07-14",124.379997,125.389999,123.75,125,553400,113.634415
"2015-07-15",124.769997,125.599998,122.709999,122.889999,849700,111.716278
"2015-07-16",124.059998,124.800003,122.970001,123.5,585300,112.270798
"2015-07-17",123.410004,124.07,122.769997,123.739998,666900,112.488976
"2015-07-20",123.559998,123.889999,122.559998,123.379997,607400,112.16172
"2015-07-21",123.139999,123.32,120.139999,120.809998,1024400,109.825378
"2015-07-22",120.510002,121.330002,120.160004,120.300003,875200,109.361771
"2015-07-23",120.089996,120.57,117.830002,117.900002,1131200,107.179977
"2015-07-24",117.900002,118.220001,117.110001,117.519997,1151800,106.834534
"2015-07-27",116.599998,116.75,115.169998,116.32,1053900,105.743645
"2015-07-28",117.510002,119.400002,116.489998,119.230003,1430200,108.389061
"2015-07-29",117.57,117.57,115,116.360001,1857400,105.780006
"2015-07-30",115.389999,118.110001,114.650002,117.099998,1244600,106.452728
"2015-07-31",117.940002,118.459999,116.559998,116.779999,702900,106.161819
"2015-08-03",117.050003,117.129997,114.669998,115.309998,782800,104.825455
"2015-08-04",115.650002,116.410004,114.730003,114.959999,750900,104.507294
"2015-08-05",115.510002,117.389999,115.510002,116.029999,741400,105.479996
"2015-08-06",116.279999,117.339996,115.190002,116.419998,921600,105.834526
"2015-08-07",115.959999,116.889999,114.910004,115.900002,840200,105.361839
"2015-08-10",116.779999,118.989998,116.419998,118.940002,1116100,108.125412
"2015-08-11",117.580002,117.879997,116.279999,116.739998,904700,106.125443
"2015-08-12",115.68,116.400002,114.559998,115.839996,1238800,105.307274
"2015-08-13",114.910004,115.629997,113.510002,115.190002,606000,105.307281
"2015-08-14",115.089996,116.489998,114.790001,116.169998,512500,106.203209
"2015-08-17",115.330002,117.150002,114.57,117,481500,106.961998
"2015-08-18",116.370003,116.699997,115.349998,115.68,628400,105.755241
"2015-08-19",115,115.989998,113.43,114.010002,749200,104.228523
"2015-08-20",112.959999,113.949997,111.230003,111.230003,833000,101.687027
"2015-08-21",111,111.730003,108.849998,108.940002,1020000,99.593491
"2015-08-24",105.900002,108.849998,101.459999,105.169998,1733100,96.146965
"2015-08-25",107.910004,107.910004,103.519997,103.57,1063800,94.684212
"2015-08-26",106.260002,107.300003,104.629997,107.099998,977500,97.911362
"2015-08-27",108.160004,111.440002,107.940002,111.220001,1292300,101.677879
"2015-08-28",110.660004,112.18,109.139999,111.669998,764700,102.089279
"2015-08-31",111.339996,112.419998,110.690002,111.830002,1074200,102.235558
"2015-09-01",109,109.830002,107.010002,107.550003,1429600,98.322769
"2015-09-02",109.169998,109.209999,107.239998,108.349998,1679800,99.054115
"2015-09-03",108.540001,109.57,107.629997,107.989998,1090000,98.725006
"2015-09-04",106.720001,107.279999,105.839996,106.260002,723600,97.143433
"2015-09-08",107.75,109.639999,107.449997,109.620003,874200,100.215164
"2015-09-09",109.779999,110.480003,106.010002,106.190002,945400,97.079445
"2015-09-10",106,106.459999,104.5,105.150002,1074400,96.12867
"2015-09-11",105.040001,106.75,104.480003,105.900002,1114500,96.814316
"2015-09-14",105.739998,106.279999,104.690002,104.940002,668800,95.936684
"2015-09-15",105.760002,106.599998,104.760002,106.550003,1036200,97.408554
"2015-09-16",106.470001,107.839996,106.269997,107.580002,1299600,98.350182
"2015-09-17",107.349998,107.610001,105.510002,105.839996,1509700,96.75946
"2015-09-18",104.580002,104.769997,103.300003,103.790001,1685000,94.885353
"2015-09-21",104.029999,104.980003,103.68,104.010002,854600,95.086456
"2015-09-22",102.449997,103.540001,102.07,103.099998,1694900,94.254555
"2015-09-23",103.599998,103.639999,100.760002,101.400002,1367500,92.700386
"2015-09-24",100.089996,101.639999,99,101.050003,1212200,92.380417
"2015-09-25",101.550003,101.989998,99.610001,100.279999,1046900,91.676483
"2015-09-28",99.330002,102,99.190002,99.900002,1553200,91.329102
"2015-09-29",100.230003,101.230003,99.93,100.360001,1278900,91.749634
"2015-09-30",100.839996,101.949997,99.839996,101.470001,1551100,92.764389
"2015-10-01",101.419998,102,99.769997,100.360001,1119200,91.749634
"2015-10-02",99.239998,102.419998,98.470001,102.410004,1042500,93.623741
"2015-10-05",102.18,104.07,100.300003,104.029999,1107500,95.104759
"2015-10-06",103.889999,104.910004,103.730003,104.330002,1140700,95.379028
"2015-10-07",104,105.139999,101.580002,103.120003,1893900,94.27282
"2015-10-08",102.800003,105.830002,102.519997,105.419998,1504600,96.375504
"2015-10-09",105.800003,106.620003,104.870003,105.580002,937600,96.521767
"2015-10-12",105.760002,106.050003,104.720001,105.519997,694200,96.466927
"2015-10-13",104.449997,106.900002,104.400002,104.540001,910300,95.570999
"2015-10-14",104.449997,104.919998,103.660004,103.849998,844000,94.940201
"2015-10-15",104.07,105.32,102.959999,105.239998,812000,96.210922
"2015-10-16",105.360001,105.360001,102.610001,104.279999,1338200,95.333313
"2015-10-19",103.519997,104.290001,102.620003,103.160004,947200,94.309395
"2015-10-20",102.959999,104.529999,102.169998,104.349998,1048800,95.397301
"2015-10-21",104.910004,105.989998,103.849998,103.919998,697700,95.004181
"2015-10-22",103.940002,107.580002,103.57,107.050003,1640000,97.865654
"2015-10-23",108.260002,109.190002,107.849998,108.040001,1102000,98.770737
"2015-10-26",108.290001,108.959999,107.410004,107.57,578000,98.341042
"2015-10-27",106.580002,106.959999,103.989998,105.239998,1161600,96.210922
"2015-10-28",105.839996,109,105.449997,108.720001,1107700,99.392372
"2015-10-29",107.32,108.599998,107.190002,108.559998,909200,99.246101
"2015-10-30",108.879997,110.470001,108.699997,109.160004,1079400,99.79464
"2015-11-02",109.199997,110.769997,108.18,110.559998,701000,101.074516
"2015-11-03",110.019997,110.959999,109.160004,110.139999,908700,100.690536
"2015-11-04",110.639999,111.029999,109.129997,109.629997,778500,100.224312
"2015-11-05",109.449997,110.050003,108.739998,108.949997,1028000,99.602638
"2015-11-06",108.68,109.43,107.690002,109,1417300,99.648361
"2015-11-09",108.980003,108.980003,106.949997,107.790001,1856800,98.54216
"2015-11-10",102.110001,104.720001,101.82,104.18,2963700,95.241882
"2015-11-11",103.25,105.370003,101.269997,103.910004,1482000,94.995056
"2015-11-12",102.440002,104.410004,102,102.379997,1326000,93.596313
"2015-11-13",101.870003,103.989998,101.75,102.639999,1191000,93.834007
"2015-11-16",102.099998,104.739998,102.059998,104.650002,1277200,95.671555
"2015-11-17",104.900002,105.370003,102.550003,103.050003,886800,94.208847
"2015-11-18",103.5,106.190002,103.400002,106.07,1236700,96.969719
"2015-11-19",105.720001,106.519997,104.279999,105.760002,1074800,97.351738
"2015-11-20",106.279999,107.089996,104.940002,105.18,1002800,96.817863
"2015-11-23",105.260002,106.169998,103.970001,104.470001,1107200,96.164307
"2015-11-24",104.300003,104.480003,103.629997,104.010002,750800,95.74086
"2015-11-25",103.910004,105.669998,103.779999,105.129997,1335100,96.771828
"2015-11-27",105.029999,107.239998,104.82,107.010002,685500,98.502365
"2015-11-30",107.540001,107.730003,106.300003,106.440002,1295400,97.977661
"2015-12-01",106.419998,107.699997,105.779999,106.919998,1138700,98.419525
"2015-12-02",106.709999,107.510002,105.169998,105.269997,1252900,96.900696
"2015-12-03",105.989998,106.150002,103.18,104.080002,1244800,95.805298
"2015-12-04",104.330002,106.75,103.809998,106.730003,1231000,98.244644
"2015-12-07",106.040001,106.980003,105.940002,106.839996,1204300,98.345871
"2015-12-08",105.440002,105.660004,103.82,103.910004,1018200,95.648819
"2015-12-09",103.639999,105.910004,103.220001,103.809998,870700,95.556763
"2015-12-10",103.730003,104.949997,103.190002,103.699997,692700,95.455513
"2015-12-11",102.410004,103.230003,101.379997,101.580002,977600,93.504066
"2015-12-14",101.839996,103.410004,101.440002,103.339996,1311900,95.124138
"2015-12-15",103.620003,103.809998,101.510002,101.540001,1441000,93.467255
"2015-12-16",102.779999,104,101.720001,103.379997,1633200,95.160973
"2015-12-17",103.309998,104.059998,99.970001,100.019997,1220300,92.068085
"2015-12-18",100.019997,100.629997,98.919998,99.620003,1525600,91.69989
"2015-12-21",100.690002,101.239998,99.580002,100.75,684800,92.740051
"2015-12-22",101.330002,102.599998,99.739998,102.010002,940600,93.899879
"2015-12-23",102.800003,104.470001,102.220001,104.199997,855800,95.915756
"2015-12-24",104.050003,105,103.389999,103.82,298200,95.565971
"2015-12-28",103.519997,104.129997,102.629997,103.230003,504000,95.022896
"2015-12-29",104.059998,105.18,103.610001,104.959999,645700,96.615349
"2015-12-30",104.550003,105.470001,103.910004,103.980003,503200,95.713257
"2015-12-31",103.730003,104.150002,102.610001,102.610001,562700,94.452179
"2016-01-04",100.709999,101.550003,99.029999,101.519997,1429300,93.44883
"2016-01-05",101.18,101.940002,100.099998,100.610001,670600,92.611191
"2016-01-06",99.099998,99.559998,97.019997,97.919998,1400800,90.13504
"2016-01-07",96.080002,96.389999,93.220001,93.43,1860000,86.001999
"2016-01-08",94.150002,95.489998,93.220001,93.470001,1246000,86.038834
"2016-01-11",94.019997,94.57,92.449997,93.449997,1435500,86.020432
"2016-01-12",94.760002,94.970001,92.75,94.32,1089500,86.821259
"2016-01-13",94.779999,95.5,92.639999,92.970001,1382200,85.57859
"2016-01-14",93.370003,94.260002,91.300003,92.589996,1509000,85.228798
"2016-01-15",89.900002,92.419998,89.480003,91.68,1537700,84.391144
"2016-01-19",92.629997,92.849998,89.849998,91.260002,1690300,84.004532
"2016-01-20",89.470001,90.75,87.529999,89.709999,2139700,82.577759
"2016-01-21",90.589996,91.510002,88.110001,90.059998,1326300,82.89994
"2016-01-22",91.449997,92.459999,89.940002,91.580002,883300,84.299088
"2016-01-25",91.459999,91.830002,89.68,90.660004,1380800,83.452232
"2016-01-26",91.419998,95.419998,91.129997,94.470001,2476900,86.959335
"2016-01-27",92.07,97.459999,91.989998,93.870003,2250000,86.407051
"2016-01-28",93.860001,94.580002,92.150002,93.129997,1703500,85.725868
"2016-01-29",93.550003,95.739998,92.699997,95.57,1306700,87.971878
"2016-02-01",94.360001,95.199997,92.919998,94.470001,1417800,86.959335
"2016-02-02",93.120003,93.800003,92.07,92.730003,1539100,85.357681
"2016-02-03",93.790001,95.169998,91.860001,95.059998,1445000,87.502419
"2016-02-04",95.309998,101.669998,95.309998,98.639999,2654500,90.797791
"2016-02-05",98.629997,99.739998,97.379997,98.830002,2336400,90.972687
"2016-02-08",97.620003,98.089996,95.919998,97.400002,1104800,89.65638
"2016-02-09",96.010002,98.099998,95.809998,97.269997,1033900,89.53672
"2016-02-10",97.580002,98.32,95.419998,95.550003,897300,87.953468
"2016-02-11",92.93,95.010002,91.650002,93.989998,1135700,87.178978
"2016-02-12",95.25,96.699997,93.980003,96.330002,1431600,89.349403
"2016-02-16",97.620003,101.07,96.339996,100.260002,1555800,92.994629
"2016-02-17",101.050003,102.779999,101.050003,102.25,1346400,94.840424
"2016-02-18",102.5,103.150002,101.5,101.919998,897500,94.534325
"2016-02-19",101.260002,102.050003,99.669998,101.599998,1010800,94.237511
"2016-02-22",102.900002,105.400002,102.68,105.07,1963800,97.456062
"2016-02-23",104.360001,105.290001,102.620003,102.660004,1042800,95.220703
"2016-02-24",101.389999,102.57,99.940002,102.410004,976800,94.988831
"2016-02-25",102.449997,104.059998,101.940002,104.040001,935200,96.500702
"2016-02-26",104.790001,105.449997,104.260002,104.879997,849100,97.279816
"2016-02-29",104.870003,105.809998,104.080002,104.089996,844700,96.547073
"2016-03-01",105.110001,107.599998,104.5,106.800003,962500,99.060699
"2016-03-02",106.669998,107.43,104.279999,107.339996,989300,99.561546
"2016-03-03",107.5,107.75,105.720001,106.980003,889000,99.227661
"2016-03-04",107.010002,108.559998,106.470001,107.379997,902200,99.598648
"2016-03-07",107.019997,108.879997,107.019997,108.839996,610400,100.952866
"2016-03-08",107.610001,107.610001,105.339996,105.379997,957600,97.743599
"2016-03-09",106.07,106.669998,105.029999,105.220001,785300,97.595192
"2016-03-10",105.519997,106.5,104.480003,106.089996,904500,98.402145
"2016-03-11",107,107.470001,106.279999,106.610001,977700,98.884468
"2016-03-14",106.129997,107.739998,105.690002,107.550003,660600,99.756355
"2016-03-15",106.440002,107.370003,105.110001,107.18,731900,99.413147
"2016-03-16",107.089996,109.75,106.669998,109.540001,875000,101.602142
"2016-03-17",109.870003,113.610001,109.519997,112.980003,1523300,104.792885
"2016-03-18",115.620003,115.620003,112.379997,113.510002,1595100,105.28447
"2016-03-21",113.169998,114.190002,112.919998,114.07,765500,105.803871
"2016-03-22",113.239998,114.690002,113.029999,114.059998,793500,105.794601
"2016-03-23",113.559998,113.989998,112.839996,113.050003,552900,104.857803
"2016-03-24",111.949997,112.169998,110.519997,111.57,1058600,103.485031
"2016-03-28",112.029999,112.300003,110.879997,111.889999,518300,103.781853
"2016-03-29",111.239998,112.839996,110.510002,112.75,774000,104.579529
"2016-03-30",114.150002,115.260002,113.199997,114.349998,979500,106.063576
"2016-03-31",114.150002,114.709999,113.309998,113.75,777500,105.507057
"2016-04-01",112.25,113.730003,110.93,113.559998,1326000,105.330826
"2016-04-04",113.220001,113.540001,111.919998,111.949997,781200,103.837517
"2016-04-05",110.970001,111.860001,110.419998,111.370003,836500,103.299522
"2016-04-06",111.620003,111.690002,109.43,111.580002,1194900,103.494316
"2016-04-07",110.830002,111.889999,110.400002,110.980003,566000,102.93779
"2016-04-08",112.43,113.349998,110.949997,111.489998,524400,103.410843
"2016-04-11",111.809998,113.489998,111.68,111.980003,576200,103.865334
"2016-04-12",112,113.639999,111.989998,112.989998,394900,104.802124
"2016-04-13",114,115.800003,113.550003,115.550003,962800,107.176636
"2016-04-14",115.410004,116.730003,113.790001,116.410004,1204700,107.974312
"2016-04-15",116.209999,116.959999,115.449997,116.860001,930900,108.391701
"2016-04-18",115.629997,117.260002,115.629997,117.059998,606600,108.577194
"2016-04-19",117.32,118.190002,115.709999,116.190002,935500,107.770248
"2016-04-20",116.650002,116.75,115.339996,115.620003,656700,107.241562
"2016-04-21",115.040001,116.230003,114.68,114.989998,532400,106.657188
"2016-04-22",115.260002,115.739998,114.519997,115.110001,974300,106.768509
"2016-04-25",114.559998,115.93,114.559998,114.769997,649300,106.45314
"2016-04-26",115.519997,116.089996,114.870003,115.919998,803300,107.519814
"2016-04-27",114.540001,116.300003,112.5,115.690002,908600,107.306465
"2016-04-28",114.860001,115.959999,113.860001,114.239998,739400,105.96154
"2016-04-29",113.959999,114.400002,112.849998,113.470001,894200,105.247345
