"","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"2014-05-27",165.324554,166.14299,164.38382,166.086548,1528400,134.873489
"2014-05-28",165.785507,166.133591,164.158051,165.512695,1470900,134.407501
"2014-05-29",165.779999,165.899994,164.369995,165.289993,1190800,134.226639
"2014-05-30",164.919998,166.649994,164.039993,166.460007,1976700,135.176743
"2014-06-02",166.330002,166.929993,165.949997,166.800003,1589100,135.45282
"2014-06-03",166.899994,166.899994,165.630005,165.869995,1072800,134.697632
"2014-06-04",165.800003,167,165.050003,166.770004,1352900,135.428528
"2014-06-05",166.600006,169.990005,166.139999,169.839996,1551100,137.921524
"2014-06-06",170.25,170.339996,169,169.679993,1529100,137.79158
"2014-06-09",169.220001,170,166.770004,167,1354600,135.61528
"2014-06-10",166.710007,167.320007,165.339996,165.679993,1778600,134.54335
"2014-06-11",165.669998,166.199997,164.100006,164.690002,1272800,133.73938
"2014-06-12",164.720001,164.809998,163.279999,163.889999,1304600,133.089767
"2014-06-13",163.970001,164.419998,162.559998,164.139999,1569100,133.292755
"2014-06-16",164,164.820007,163.119995,163.509995,1100300,132.781189
"2014-06-17",163.309998,164.789993,162.740005,164.789993,1436200,133.820587
"2014-06-18",164.350006,166.669998,163.479996,166.5,1378900,135.209213
"2014-06-19",166.130005,167.330002,165.050003,167.270004,1407000,135.834534
"2014-06-20",167.979996,167.979996,165.880005,167.429993,2385600,135.964462
"2014-06-23",167.169998,168.059998,166.330002,166.660004,1182800,135.339142
"2014-06-24",166.25,166.979996,165.649994,166.369995,1378300,135.103668
"2014-06-25",165.770004,166.710007,165.600006,166.039993,1066100,134.835678
"2014-06-26",166.410004,166.470001,165.119995,165.789993,1143200,134.632675
"2014-06-27",165.210007,167.289993,165.080002,167.059998,1731200,135.663986
"2014-06-30",166.960007,167,165.539993,166.279999,1248300,135.030594
"2014-07-01",166.869995,167.509995,165.309998,166.880005,1093100,135.517807
"2014-07-02",166.699997,166.899994,165.449997,166.740005,900200,135.404114
"2014-07-03",166.679993,166.679993,164.940002,166.130005,831400,134.908798
"2014-07-07",166.130005,166.809998,165.800003,166.479996,1324700,135.192978
"2014-07-08",165.949997,167.690002,165.860001,166.710007,1183300,135.379776
"2014-07-09",165.960007,167.869995,165.070007,167.660004,1360000,136.15123
"2014-07-10",166.529999,169.130005,166.529999,168.220001,1026800,136.605972
"2014-07-11",167.970001,169.080002,167.550003,168.990005,837700,137.231277
"2014-07-14",169.100006,169.589996,168.399994,169.410004,982100,137.572357
"2014-07-15",169.449997,170.389999,168.839996,170.270004,1160400,138.270721
"2014-07-16",170.25,170.979996,169.619995,170.860001,1264400,138.749817
"2014-07-17",170.190002,170.929993,169.440002,169.610001,683600,137.734772
"2014-07-18",170.289993,171.270004,169.679993,171.029999,866700,138.887939
"2014-07-21",170.800003,170.800003,169.619995,170.410004,913900,138.38443
"2014-07-22",170.029999,172.009995,170.029999,171.330002,1491100,139.131516
"2014-07-23",171.350006,172.720001,168.740005,170.419998,1873000,138.392548
"2014-07-24",170.880005,171.309998,169.279999,171.309998,1479500,139.11528
"2014-07-25",170.690002,171.110001,168.550003,168.970001,1140900,137.215042
"2014-07-28",169,171,168.809998,170.470001,820500,138.433167
"2014-07-29",170.210007,171.009995,169.630005,170.100006,979900,138.132675
"2014-07-30",170.089996,171.009995,169,170.160004,1217400,138.181396
"2014-07-31",169.240005,169.960007,168.130005,168.190002,1293300,136.58165
"2014-08-01",166.130005,169.360001,165.820007,167.669998,1428500,136.159348
"2014-08-04",168.139999,168.929993,167.070007,168.380005,1228000,136.735901
"2014-08-05",168.199997,168.289993,165.979996,166.360001,1440500,135.09552
"2014-08-06",166.029999,166.770004,165.160004,165.300003,1569500,134.234772
"2014-08-07",165.580002,166.759995,165.020004,165.270004,1721300,134.210373
"2014-08-08",166.220001,166.740005,165.139999,166.279999,1628600,135.030594
"2014-08-11",166.630005,168.380005,166.300003,168.039993,1097900,136.459824
"2014-08-12",168.050003,168.259995,167.119995,167.130005,1250900,135.72084
"2014-08-13",166.449997,168.520004,166.449997,168.520004,1455900,137.922424
"2014-08-14",169.130005,169.279999,167.369995,168.25,1189200,137.701462
"2014-08-15",169.089996,169.410004,167.770004,168.850006,2295400,138.192505
"2014-08-18",169.089996,170.419998,168.979996,170.240005,1020200,139.330124
"2014-08-19",170.199997,170.360001,169.309998,169.869995,998300,139.027313
"2014-08-20",169.800003,171,168.770004,170.520004,794000,139.559311
"2014-08-21",170.960007,171.490005,170.289993,170.460007,865100,139.510193
"2014-08-22",170.190002,170.860001,169.270004,169.419998,1112400,138.658997
"2014-08-25",169.899994,170.270004,168.789993,169.210007,943900,138.487183
"2014-08-26",168.869995,170.279999,168.550003,169.25,818700,138.519867
"2014-08-27",169.25,169.759995,168.75,169.509995,639500,138.732681
"2014-08-28",169.080002,169.669998,168.649994,168.979996,725700,138.298859
"2014-08-29",169.600006,170.429993,168.979996,170.029999,1641300,139.158249
"2014-09-02",170.619995,170.740005,169.630005,170.119995,940800,139.231918
"2014-09-03",170.529999,172.210007,169.679993,170.789993,829900,139.780258
"2014-09-04",170.759995,172.070007,169.860001,170.300003,1066000,139.379272
"2014-09-05",170.809998,173.309998,170.589996,173.179993,1410000,141.736282
"2014-09-08",172.860001,173.229996,172.119995,172.389999,877600,141.089752
"2014-09-09",172.050003,172.960007,171.619995,172.440002,1089500,141.130722
"2014-09-10",172.110001,172.770004,170.050003,170.429993,1368900,139.485641
"2014-09-11",170.300003,170.990005,169.330002,169.919998,1193500,139.068237
"2014-09-12",169.490005,169.539993,164.199997,165.5,2819600,135.450775
"2014-09-15",165.520004,166.229996,164.440002,165.539993,1538200,135.48349
"2014-09-16",165.940002,168.289993,165.449997,167.220001,1390900,136.858459
"2014-09-17",166.5,169.179993,166.5,167.509995,1132200,137.09581
"2014-09-18",168.169998,168.169998,165.360001,166.020004,1636500,135.876343
"2014-09-19",166.490005,166.919998,165.580002,165.740005,2401700,135.647202
"2014-09-22",165.75,166,164.639999,165.139999,1263900,135.156158
"2014-09-23",165.25,166.190002,164.339996,164.339996,1314700,134.501358
"2014-09-24",164.100006,165.940002,163.380005,163.600006,1597200,133.895737
"2014-09-25",163.550003,164.259995,162.490005,162.710007,1150800,133.167343
"2014-09-26",162.889999,165.070007,162.429993,164.660004,921000,134.76326
"2014-09-29",163.889999,164.460007,162.5,164.419998,856800,134.566864
"2014-09-30",164.699997,165.149994,163.169998,164.419998,1444900,134.566864
"2014-10-01",164.289993,165.929993,163.889999,164.910004,1405600,134.96788
"2014-10-02",164.710007,165.589996,163.410004,164.490005,1200600,134.624146
"2014-10-03",164.649994,165.960007,164.020004,165.809998,983500,135.704483
"2014-10-06",165.949997,167.169998,165.389999,166.100006,852900,135.941833
"2014-10-07",165.210007,165.929993,164.339996,164.380005,899000,134.534119
"2014-10-08",164.779999,168.169998,164.5,168.089996,1484900,137.570496
"2014-10-09",168.199997,170.649994,167.860001,168.660004,2010700,138.037003
"2014-10-10",169.580002,171.070007,168.410004,168.429993,1298600,137.848755
"2014-10-13",168.410004,169.779999,167.399994,167.470001,1409900,137.063065
"2014-10-14",168.179993,170.75,167.470001,169.679993,1674600,138.87178
"2014-10-15",169.199997,169.199997,165.600006,165.960007,3691000,135.82724
"2014-10-16",164.759995,166.880005,164.130005,166.270004,1962100,136.080963
"2014-10-17",166.919998,168.669998,165.220001,168.419998,1872400,137.840576
"2014-10-20",168.669998,170.419998,168.130005,170.350006,1050300,139.420151
"2014-10-21",170.369995,172.029999,170.050003,172.029999,1400700,140.795135
"2014-10-22",172.339996,173.910004,171.279999,171.440002,1182000,140.312271
"2014-10-23",172.320007,172.880005,171.020004,172.440002,1419600,141.130722
"2014-10-24",172.800003,173.949997,171.869995,172.860001,1326900,141.474411
"2014-10-27",172.880005,174.699997,172.880005,174.190002,1093900,142.562943
"2014-10-28",174.699997,177.020004,174.119995,177.020004,1797400,144.87912
"2014-10-29",176.589996,177.449997,174.779999,175.979996,1660300,144.027954
"2014-10-30",175.509995,176.889999,174.869995,176.889999,1007000,144.772705
"2014-10-31",178.669998,179.610001,176.889999,179.210007,1584900,146.671478
"2014-11-03",179.800003,182.610001,179.360001,182.419998,2472900,149.298645
"2014-11-04",182,183.5,181.050003,183.029999,2453100,149.797897
"2014-11-05",183.759995,184.029999,180.809998,181.639999,1341000,148.660278
"2014-11-06",181.669998,182.110001,179.779999,180.080002,1209900,147.383514
"2014-11-07",180.809998,180.809998,179.259995,179.440002,1374500,146.859711
"2014-11-10",179.110001,182.320007,178.740005,182.270004,1385300,149.175873
"2014-11-11",181.589996,182.520004,179.889999,180.610001,1226400,147.817307
"2014-11-12",180.5,180.619995,177.470001,178.320007,1439900,147.00116
"2014-11-13",178.330002,179.740005,178.220001,179.559998,1179100,148.023392
"2014-11-14",179.139999,179.699997,177.339996,178.029999,1037800,146.762085
"2014-11-17",178.110001,178.940002,177.809998,178.479996,794800,147.133026
"2014-11-18",178.869995,179.600006,178.009995,179.190002,808800,147.718353
"2014-11-19",180.380005,180.589996,175.360001,176.369995,2069300,145.393631
"2014-11-20",176.429993,178.899994,175.600006,178.869995,1957700,147.454559
"2014-11-21",180,180.300003,178.240005,178.449997,2077100,147.108292
"2014-11-24",178.210007,180.039993,178.210007,178.580002,1711500,147.2155
"2014-11-25",178.580002,179.690002,178.5,179.009995,1894800,147.569931
"2014-11-26",179.490005,180.979996,179.449997,180.690002,1071000,148.95491
"2014-11-28",181.460007,183.429993,180.270004,180.800003,826700,149.045593
"2014-12-01",180.380005,182.589996,180.130005,180.380005,1659700,148.699371
"2014-12-02",180.649994,182.050003,179.399994,181.850006,1506500,149.911194
"2014-12-03",181.889999,182.25,180.899994,181.600006,1026100,149.705093
"2014-12-04",181.789993,182.399994,180.289993,182.050003,927400,150.076035
"2014-12-05",181.289993,181.289993,179.300003,180.830002,1342800,149.070313
"2014-12-08",181.210007,183.179993,181.210007,182.860001,1284300,150.74379
"2014-12-09",180.970001,182.660004,180.660004,182.229996,1069100,150.224426
"2014-12-10",182.160004,183.190002,181.449997,182.710007,1203100,150.620193
"2014-12-11",183.270004,183.779999,182.020004,182.860001,1553600,150.74379
"2014-12-12",181.669998,183.600006,180.440002,180.440002,1595000,148.748825
"2014-12-15",181,181.770004,179.240005,180.320007,1468700,148.649902
"2014-12-16",180.130005,181.419998,178.289993,179.149994,1359200,147.685379
"2014-12-17",180,183.300003,179.460007,182.979996,1356500,150.842743
"2014-12-18",184.289993,185.509995,183,185.470001,1292600,152.895386
"2014-12-19",185.660004,185.949997,183.529999,183.529999,2765400,151.296127
"2014-12-22",185.029999,187.679993,184.270004,187.460007,1245100,154.535889
"2014-12-23",187.619995,188.179993,185.509995,186.339996,984000,153.612579
"2014-12-24",186.600006,187.470001,184.830002,185.119995,1013700,152.606827
"2014-12-26",185.369995,186.429993,184.580002,184.630005,637400,152.202927
"2014-12-29",184.839996,186.889999,184.690002,186.509995,964500,153.752701
"2014-12-30",185.990005,186.820007,185.110001,185.550003,702700,152.961349
"2014-12-31",186.190002,187.100006,182.100006,182.110001,1110600,150.125534
"2015-01-02",183.149994,185.570007,182.970001,185.339996,1229100,152.788208
"2015-01-05",185.550003,186.720001,183.830002,186.100006,1267300,153.414734
"2015-01-06",187.190002,192.279999,186.899994,191.279999,2915600,157.684967
"2015-01-07",191.949997,194.960007,190.800003,194.800003,2138400,160.586731
"2015-01-08",195.199997,195.679993,193.339996,194.520004,1640900,160.355911
"2015-01-09",194.960007,196.669998,194.220001,196.570007,1574100,162.045853
"2015-01-12",196.880005,197.639999,196.100006,196.759995,1133200,162.202515
"2015-01-13",196.809998,198.029999,195.929993,196.889999,1367900,162.309692
"2015-01-14",195.860001,199.029999,195.309998,198.630005,1720900,163.74408
"2015-01-15",199.160004,200.419998,198.059998,200.070007,1468400,164.931137
"2015-01-16",200.419998,201.029999,198.380005,200.800003,1604600,165.532959
"2015-01-20",201.300003,201.860001,199.039993,199.630005,1872000,164.568405
"2015-01-21",199.070007,200.550003,198.029999,200.220001,1199800,165.054825
"2015-01-22",201.009995,204.470001,199.919998,204.029999,1432500,168.195633
"2015-01-23",204.619995,204.910004,202.520004,203.110001,1245100,167.437225
"2015-01-26",202.630005,205.270004,202.160004,205.160004,970200,169.127197
"2015-01-27",204.380005,205.679993,203.690002,204.679993,992600,168.731461
"2015-01-28",205.800003,206.309998,203.509995,203.509995,1615500,167.766937
"2015-01-29",203.169998,205.050003,202.929993,204.759995,1255600,168.797455
"2015-01-30",202.470001,203.869995,198.350006,198.660004,2183300,163.768829
"2015-02-02",199.039993,199.580002,195.020004,199.410004,1617000,164.387085
"2015-02-03",200.139999,200.139999,197,200.089996,2119000,164.947662
"2015-02-04",200.089996,202.860001,198.490005,201.830002,1716200,166.382065
"2015-02-05",202.179993,203.5,200.910004,203.220001,1055400,167.527878
"2015-02-06",201.75,202.350006,193.710007,195.080002,2347100,160.817566
"2015-02-09",195.639999,196.470001,193.779999,194.110001,859600,160.017914
"2015-02-10",195,195.5,192.139999,194.75,1894700,160.545532
"2015-02-11",194.169998,194.860001,191.009995,192.419998,1281400,159.773315
"2015-02-12",192.919998,194.929993,191.889999,194.720001,1238200,161.68309
"2015-02-13",193.850006,194.279999,191.800003,193.110001,1016100,160.346237
"2015-02-17",192.929993,195.649994,192.270004,192.809998,1006700,160.097137
"2015-02-18",192.880005,194.600006,190.770004,194.279999,934700,161.317734
"2015-02-19",193.309998,193.770004,189.350006,189.809998,1167100,157.606125
"2015-02-20",189.330002,192.199997,189.199997,191.809998,1335200,159.2668
"2015-02-23",192.190002,193.830002,191.690002,193.610001,755800,160.761414
"2015-02-24",192.850006,193.160004,189.570007,190.059998,1367200,157.813736
"2015-02-25",190.119995,192.5,189.800003,190.479996,875300,158.162445
"2015-02-26",190.029999,190.470001,187.130005,187.139999,1431600,155.389114
"2015-02-27",187.889999,191.460007,186.789993,190.360001,2095100,158.06279
"2015-03-02",190.490005,192.929993,189.529999,190.039993,1278700,157.797104
"2015-03-03",189.289993,190.089996,188.119995,189.610001,1088700,157.440094
"2015-03-04",189.5,189.869995,187.160004,187.559998,1017400,155.737854
"2015-03-05",188.119995,189.399994,186.990005,187.130005,1422800,155.380829
"2015-03-06",183.960007,183.960007,180.130005,180.580002,2256900,149.942093
"2015-03-09",181.820007,183.220001,180.289993,180.440002,2257900,149.825867
"2015-03-10",180.029999,181.649994,179.130005,179.919998,2559700,149.394089
"2015-03-11",179.690002,180.610001,178.839996,179.350006,1440400,148.920837
"2015-03-12",180.149994,183.619995,180.149994,183.600006,1826900,152.449738
"2015-03-13",183.339996,185,182.320007,183.979996,2203100,152.765244
"2015-03-16",185.149994,187.970001,184.369995,187.070007,1580200,155.331024
"2015-03-17",186.169998,187.350006,185.300003,186.130005,1600300,154.550491
"2015-03-18",186,191.699997,185.320007,191.5,1824000,159.009415
"2015-03-19",190.839996,192.649994,190.479996,192.100006,2209400,159.507584
"2015-03-20",194.089996,197.559998,193.029999,197.339996,2895000,163.858521
"2015-03-23",197.320007,199.089996,195.830002,197.539993,2100700,164.024628
"2015-03-24",197.479996,198.279999,196.320007,196.830002,1971400,163.435089
"2015-03-25",197.360001,197.919998,193.139999,194.149994,1904400,161.209763
"2015-03-26",192.690002,193.979996,191.630005,192.649994,1803100,159.964279
"2015-03-27",192.380005,194.970001,192.009995,194.259995,1465100,161.301086
"2015-03-30",194.800003,197.460007,194.070007,196.970001,1196900,163.5513
"2015-03-31",196.5,197.910004,194.970001,195.639999,1872600,162.446976
"2015-04-01",195.820007,198.580002,194.009995,197.990005,2409400,164.3983
"2015-04-02",200,200.979996,198.539993,199.360001,1670400,165.535812
"2015-04-06",199.880005,202.279999,199.470001,200.800003,1130200,166.731506
"2015-04-07",200.259995,200.860001,198.289993,198.289993,987200,164.647385
"2015-04-08",198.130005,199.25,197.080002,197.460007,1240700,163.958191
"2015-04-09",196.869995,196.869995,192.490005,193.130005,1753300,160.362869
"2015-04-10",193.990005,194.770004,190.910004,191.270004,1903900,158.81842
"2015-04-13",191.649994,191.970001,190.330002,190.330002,1371900,158.037918
"2015-04-14",191.169998,192.460007,190.809998,191.419998,1508800,158.942993
"2015-04-15",191.490005,192.179993,189.759995,190.039993,1104200,157.797104
"2015-04-16",189.059998,191.270004,188.410004,190.100006,921400,157.846954
"2015-04-17",189.410004,190.470001,187.649994,188.259995,1165200,156.319077
"2015-04-20",188.449997,189.789993,187.779999,188.600006,1048000,156.601395
"2015-04-21",188.5,190.929993,188.5,188.830002,853800,156.792389
"2015-04-22",188.830002,190.539993,188.679993,189.110001,755200,157.024887
"2015-04-23",189.089996,190.130005,188.229996,189.059998,1106800,156.983353
"2015-04-24",189.169998,190.960007,188.399994,188.710007,890600,156.692749
"2015-04-27",189.740005,190.630005,189.039993,189.880005,985400,157.664261
"2015-04-28",189.089996,189.470001,187.5,188.25,999900,156.310806
"2015-04-29",185.889999,187.649994,182.610001,183.100006,1879100,152.034561
"2015-04-30",182.259995,183.190002,180.550003,181.490005,2136000,150.697769
"2015-05-01",181.759995,185.789993,181.759995,184.169998,1895100,152.923035
"2015-05-04",184.910004,185.949997,182.929993,183.369995,1578800,152.258728
"2015-05-05",183.800003,184.059998,180.100006,180.460007,2488800,149.842468
"2015-05-06",180.350006,182.210007,180.190002,181.610001,2084200,150.797379
"2015-05-07",181.610001,184.699997,181,183.149994,1681300,152.076096
"2015-05-08",185.669998,189.259995,185.559998,187.649994,1612200,155.812607
"2015-05-11",187.029999,188.080002,183.600006,184.169998,1083200,152.923035
"2015-05-12",182.710007,185.070007,181.75,184.429993,1063900,153.138885
"2015-05-13",184.289993,185.789993,180.919998,181.339996,1146500,151.807877
"2015-05-14",182.380005,185.009995,182.240005,184.759995,911700,154.670898
"2015-05-15",185.440002,186.619995,184.419998,185.610001,1262000,155.382446
"2015-05-18",184.570007,185.479996,183.779999,184.779999,916100,154.687637
"2015-05-19",183.990005,186.449997,183.220001,184.029999,1117700,154.059784
"2015-05-20",185.199997,185.789993,183.509995,183.589996,1175000,153.691452
"2015-05-21",184.210007,185.320007,183.050003,183.539993,1605100,153.649567
"2015-05-22",182.860001,185.070007,182.210007,183.619995,821200,153.716522
"2015-05-26",183.440002,183.570007,181.619995,182.080002,971500,152.427338
"2015-05-27",182.979996,184.699997,181.779999,184.139999,1223500,154.151855
"2015-05-28",183.539993,184.75,182.919998,183.820007,966800,153.883987
"2015-05-29",184.130005,184.570007,180.759995,181.399994,2486800,151.858063
"2015-06-01",181.639999,184.080002,180,183.389999,1136700,153.523987
"2015-06-02",183.25,183.649994,181.080002,182.149994,980800,152.485947
"2015-06-03",182.199997,182.210007,178.449997,178.929993,1113000,149.790329
"2015-06-04",178.490005,180.039993,178,179.029999,1256100,149.874069
"2015-06-05",177.240005,178.710007,175.429993,176.610001,1487700,147.84816
"2015-06-08",176.589996,176.589996,175.330002,175.610001,1607700,147.011047
"2015-06-09",175.839996,176.149994,174.210007,174.580002,1503100,146.148773
"2015-06-10",175.020004,177.990005,174.720001,176.350006,1373900,147.630493
"2015-06-11",177.050003,177.729996,176.199997,177.25,926400,148.383942
"2015-06-12",176.869995,178.039993,176.429993,176.869995,1064400,148.065781
"2015-06-15",176.369995,176.800003,175.009995,175.800003,1486100,147.170074
"2015-06-16",175.929993,178.029999,175.850006,177.259995,1113100,148.392303
"2015-06-17",177.320007,179.970001,176.589996,179.570007,1305300,150.326111
"2015-06-18",180,182.830002,179.600006,181.889999,1039000,152.26828
"2015-06-19",181.630005,183.389999,179.470001,179.479996,2610000,150.250778
"2015-06-22",179.910004,180.770004,176.419998,176.529999,1562500,147.781189
"2015-06-23",176.869995,176.970001,174.5,175.240005,898100,146.701294
"2015-06-24",175.539993,176.490005,173.850006,173.899994,1502100,145.579498
"2015-06-25",174.039993,174.429993,172.330002,172.360001,1390200,144.290329
"2015-06-26",172.669998,174.419998,171.699997,173.910004,2714700,145.587906
"2015-06-29",173.710007,175.389999,170.990005,171,1223300,143.151779
"2015-06-30",172.330002,174.800003,171.330002,173.020004,2167300,144.842819
"2015-07-01",171.869995,174.800003,171.869995,174.759995,1638600,146.299454
"2015-07-02",176.020004,179.110001,174.419998,174.720001,1046800,146.265991
"2015-07-06",173.860001,175.850006,173.860001,175.779999,1242100,147.153336
"2015-07-07",176.449997,179.110001,176.300003,178.720001,1520100,149.614548
"2015-07-08",177.279999,178.600006,176.899994,178.339996,1201700,149.296432
"2015-07-09",179.160004,179.919998,177.470001,178.119995,1364100,149.112259
"2015-07-10",179.190002,180.389999,178.309998,178.839996,1044400,149.714981
"2015-07-13",180.039993,181.380005,178.279999,179.309998,1022700,150.108444
"2015-07-14",179.529999,180.539993,178.380005,179.990005,856600,150.677719
"2015-07-15",179.660004,181.630005,178.470001,181.410004,1234600,151.866455
"2015-07-16",182.220001,183.899994,181.940002,183.429993,1140600,153.55748
"2015-07-17",182.820007,183.380005,182.050003,183.059998,1020500,153.247742
"2015-07-20",183.279999,183.449997,181.690002,182.929993,666000,153.138885
"2015-07-21",183.029999,183.320007,181.619995,181.759995,889700,152.15947
"2015-07-22",181.990005,183.100006,181.660004,182.380005,1142300,152.678482
"2015-07-23",182.229996,182.399994,179.350006,181.380005,1143800,151.84137
"2015-07-24",183.509995,200.229996,182.070007,184.649994,1299400,154.578796
"2015-07-27",184.759995,186.940002,184.570007,185.770004,1591100,155.516418
"2015-07-28",186.330002,187.460007,185.399994,186.360001,1133500,156.010345
"2015-07-29",186.490005,187.059998,185.270004,186.470001,890900,156.102448
"2015-07-30",185.789993,187,184.619995,186.139999,646900,155.826172
"2015-07-31",188.089996,189.050003,186.639999,187.220001,1467100,156.730225
"2015-08-03",187.149994,188.720001,186.779999,188.389999,771700,157.709732
"2015-08-04",188.610001,190.470001,187.770004,188.550003,1283700,157.843689
"2015-08-05",189.210007,189.800003,188.100006,188.699997,1377300,157.969208
"2015-08-06",188.490005,190.289993,186.960007,189.899994,1390500,158.973816
"2015-08-07",189.979996,192.210007,188.440002,191.690002,1001600,160.472275
"2015-08-10",192.75,193.199997,188.410004,189.160004,1619100,158.354309
"2015-08-11",189.160004,192.309998,188.630005,191.550003,1362500,160.355133
"2015-08-12",191.169998,192.169998,189.789993,192.020004,1123900,160.74855
"2015-08-13",189.070007,192.029999,188.690002,190.75,792400,160.984848
"2015-08-14",190.690002,192.830002,189.320007,191.679993,683800,161.769745
"2015-08-17",191.820007,193.679993,190.5,193.539993,868400,163.339523
"2015-08-18",193.100006,195.169998,192.779999,194.779999,1215900,164.386017
"2015-08-19",193.639999,194.350006,192.070007,193.190002,928000,163.044128
"2015-08-20",192.389999,193.860001,191,192.210007,1337700,162.217056
"2015-08-21",192.240005,193.539993,189.949997,189.970001,1993800,160.326614
"2015-08-24",183.770004,186.460007,181.399994,182.070007,2744800,153.659317
"2015-08-25",191.690002,191.690002,176.880005,177.089996,2181300,149.456421
"2015-08-26",180,182.490005,177.910004,181.970001,1988100,153.574921
"2015-08-27",183.490005,186.919998,181.449997,185.729996,1467900,156.748199
"2015-08-28",185.270004,185.389999,182,184.320007,1447900,155.558243
"2015-08-31",184.169998,186.210007,179.009995,179.320007,3230500,151.33844
"2015-09-01",176.639999,177.910004,173.089996,175.009995,1821800,147.701004
"2015-09-02",177.199997,178.580002,175.580002,177.130005,1113600,149.490173
"2015-09-03",177.779999,179.149994,177.070007,177.919998,1126300,150.156891
"2015-09-04",175.910004,176.979996,173.789993,174.919998,1162600,147.625015
"2015-09-08",177.179993,178.100006,175.740005,177.539993,1276800,149.836166
"2015-09-09",178.869995,179.029999,174.240005,174.600006,960400,147.35498
"2015-09-10",174.449997,176.630005,174.119995,175.059998,1011700,147.743195
"2015-09-11",174.899994,179.190002,174.139999,179.139999,1213100,151.186539
"2015-09-14",179.529999,180.410004,177.869995,178.940002,979200,151.017731
"2015-09-15",179.210007,181.770004,177.440002,181.080002,974700,152.823822
"2015-09-16",180.899994,184.009995,180.770004,183.419998,952300,154.79866
"2015-09-17",183.320007,188.300003,181.970001,184.880005,1289900,156.030853
"2015-09-18",182.690002,187.220001,182.229996,184,2761000,155.288147
"2015-09-21",184.289993,186.139999,184.089996,185.789993,999900,156.798813
"2015-09-22",184.419998,185.410004,182.690002,183.240005,1128300,154.646729
"2015-09-23",183,184.889999,182.300003,183.5,945900,154.866165
"2015-09-24",183.220001,184.669998,179.740005,181.229996,1574500,152.950409
"2015-09-25",182.830002,184.679993,181.199997,182.789993,1057400,154.266953
"2015-09-28",182.169998,182.350006,178.740005,180.160004,1000600,152.047348
"2015-09-29",180.539993,183.729996,180.169998,182.429993,1595800,153.96312
"2015-09-30",183.630005,184.25,181.75,183.720001,1431900,155.051834
"2015-10-01",184.679993,186.169998,183.619995,185.899994,1068000,156.891663
"2015-10-02",185.339996,187.610001,183.850006,187.479996,1199900,158.225113
"2015-10-05",188.399994,191.949997,188.399994,191.809998,1587900,161.879486
"2015-10-06",192.070007,193.899994,190.949997,191.729996,1362200,161.81192
"2015-10-07",192.429993,194.320007,191.589996,194.220001,1301700,163.913406
"2015-10-08",193.809998,195.399994,192.339996,194.949997,961800,164.529495
"2015-10-09",194.759995,195.229996,193.550003,195.080002,876600,164.639221
"2015-10-12",194.979996,197.100006,194.089996,196.639999,1058200,165.955795
"2015-10-13",196.190002,196.729996,194.039993,194.960007,1303100,164.537933
"2015-10-14",195.399994,196.610001,193.610001,194.100006,1118600,163.812103
"2015-10-15",195.110001,197.669998,193.979996,197.589996,1030500,166.757538
"2015-10-16",197.990005,198.839996,197.339996,198.600006,1217600,167.60994
"2015-10-19",198.479996,202.660004,198.429993,202.589996,879900,170.977325
"2015-10-20",201.960007,203.100006,201.130005,202.139999,1049600,170.597534
"2015-10-21",203.240005,204.720001,202.559998,203.240005,1158300,171.525925
"2015-10-22",203.789993,205.779999,203.479996,204.830002,1514300,172.867798
"2015-10-23",204.080002,205.160004,201.600006,203.039993,1193000,171.357071
"2015-10-26",203.100006,203.720001,201.410004,203.369995,967000,171.635605
"2015-10-27",202.789993,206.589996,202.25,206.190002,1010400,174.015549
"2015-10-28",206.529999,208.139999,201.979996,205.710007,1369600,173.610489
"2015-10-29",205.729996,205.809998,202.630005,204.389999,1094200,172.496445
"2015-10-30",204.789993,205.149994,201.460007,201.460007,2021800,170.023666
"2015-11-02",201.589996,206.220001,201.229996,205.770004,1353200,173.661133
"2015-11-03",205.149994,206.350006,203.149994,203.899994,969300,172.082932
"2015-11-04",204.270004,204.949997,203.020004,203.740005,1207900,171.947861
"2015-11-05",203.25,204.520004,202.179993,203,1171600,171.323349
"2015-11-06",200.5,200.759995,193.410004,194.899994,1836200,164.487289
"2015-11-09",194.669998,195.029999,189.779999,191.509995,1805700,161.626282
"2015-11-10",192.169998,195.059998,191.710007,194.460007,1010300,164.115936
"2015-11-11",194.960007,195.429993,193.029999,193.559998,858300,163.356384
"2015-11-12",191.800003,192.649994,190,191.080002,1133300,162.607529
"2015-11-13",191.080002,191.399994,185.539993,186.339996,2038800,158.573822
"2015-11-16",185.389999,187.880005,184.589996,187.639999,1373000,159.680099
"2015-11-17",187.259995,188.899994,186.800003,186.830002,998500,158.990799
"2015-11-18",187.240005,190.490005,187.039993,190.240005,1174600,161.892715
"2015-11-19",190.710007,192.720001,189.830002,191.039993,937600,162.573456
"2015-11-20",192.410004,192.699997,191.110001,192.229996,1228100,163.586151
"2015-11-23",192.330002,192.850006,190.600006,191.089996,926000,162.615997
"2015-11-24",190,190.509995,185.690002,187.240005,1892900,159.339706
"2015-11-25",188.130005,189.110001,187.539993,188.490005,944900,160.403442
"2015-11-27",188.199997,190.850006,188.100006,190,475800,161.688461
"2015-11-30",191,191.039993,185.869995,186.240005,2237900,158.488708
