"","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"2002-07-15",22.261847,22.28866,21.182606,22.087559,2132700,13.537477
"2002-07-16",21.772501,22.087559,21.24964,21.551291,1208700,13.208795
"2002-07-17",21.785908,22.925478,21.544588,21.604918,815800,13.241669
"2002-07-18",21.718874,21.953491,20.901066,20.907768,1182900,12.814388
"2002-07-19",20.445236,21.048538,20.083256,20.156992,1804800,12.354234
"2002-07-22",20.244137,20.69326,19.627428,19.795012,1366100,12.132378
"2002-07-23",19.768198,20.069849,19.144785,19.151489,1838300,11.737959
"2002-07-24",18.836432,20.257544,18.534781,20.244137,1740300,12.407644
"2002-07-25",20.23073,20.237432,19.178303,19.875452,1391000,12.181676
"2002-07-26",19.875452,20.110069,19.386106,19.768198,1036000,12.115943
"2002-07-29",19.908968,20.378202,19.808418,20.311171,2555800,12.44873
"2002-07-30",20.177103,20.183805,19.681055,19.976002,1821000,12.243306
"2002-07-31",19.882154,19.982706,19.479954,19.674351,1226300,12.058422
"2002-08-01",19.640835,19.821825,18.896761,19.359293,1198100,11.865324
"2002-08-02",19.345886,19.3727,18.434231,18.440933,986300,11.302462
"2002-08-05",18.434231,18.568296,17.629827,17.730377,1372900,10.866961
"2002-08-06",18.032028,18.869947,17.964994,18.467747,754100,11.318891
"2002-08-07",18.467747,18.869947,18.065546,18.695662,840800,11.458586
"2002-08-08",18.970499,19.111269,18.481153,18.970499,1211200,11.62703
"2002-08-09",18.957092,19.258743,18.461044,19.057642,891800,11.680442
"2002-08-12",19.064346,19.205116,18.702364,19.144785,855400,11.733854
"2002-08-13",19.144785,19.305666,18.769398,18.910168,1070100,11.59005
"2002-08-14",18.916872,19.27215,18.507967,19.265446,915200,11.807807
"2002-08-15",19.433029,19.667648,19.084455,19.339184,1006400,11.852998
"2002-08-16",19.339184,19.546988,19.004015,19.339184,642600,11.852998
"2002-08-19",19.439734,19.660944,19.305666,19.607317,1023200,12.017339
"2002-08-20",19.473249,19.506767,19.19171,19.332479,540800,11.848889
"2002-08-21",19.439734,19.640835,19.104567,19.506767,939500,11.955711
"2002-08-22",19.506767,19.795012,19.426327,19.694462,1252100,12.070748
"2002-08-23",19.45314,19.587208,19.298964,19.305666,727500,11.832454
"2002-08-26",19.439734,19.540283,19.024126,19.419624,438900,11.9023
"2002-08-27",19.506767,19.969299,19.45314,19.580503,789500,12.000905
"2002-08-28",19.486656,19.654242,19.3727,19.55369,1045300,12.067672
"2002-08-29",19.506767,19.640835,19.151489,19.352591,769900,11.943563
"2002-08-30",19.473249,19.63413,19.171598,19.258743,739500,11.885642
"2002-09-03",19.238632,19.238632,18.099062,18.320272,2469400,11.306459
"2002-09-04",18.340384,18.702364,18.112469,18.601814,1205400,11.480215
"2002-09-05",18.246536,18.742584,17.938181,18.601814,1079200,11.480215
"2002-09-06",18.836432,19.111269,18.59511,18.990608,771700,11.720161
"2002-09-09",18.957092,19.27215,18.668848,19.178303,971800,11.835997
"2002-09-10",19.144785,19.339184,19.037533,19.325777,557700,11.92702
"2002-09-11",19.466547,19.614021,19.305666,19.339184,375800,11.935289
"2002-09-12",19.071049,19.359293,18.836432,18.957092,1043800,11.699476
"2002-09-13",18.802914,18.802914,18.400713,18.501263,1334400,11.41816
"2002-09-16",18.588408,18.588408,18.145987,18.226425,932700,11.248545
"2002-09-17",18.394011,18.55489,17.971699,18.246536,1677800,11.260955
"2002-09-18",18.13258,18.1728,17.67675,18.005215,1161700,11.11202
"2002-09-19",17.897961,18.045435,17.59631,17.723675,935500,10.938272
"2002-09-20",17.696861,17.998512,17.63653,17.904665,1179300,11.049965
"2002-09-23",17.884554,17.924774,17.361692,17.770597,1410000,10.967226
"2002-09-24",16.959492,17.194109,16.35619,16.530478,3005600,10.20188
"2002-09-25",16.590807,17.080153,16.389706,16.939381,2110400,10.454234
"2002-09-26",17.093559,18.360493,16.952787,17.964994,2395200,11.087195
"2002-09-27",17.931479,17.938181,16.993008,17.013119,1358900,10.499745
"2002-09-30",16.858942,17.254438,16.523773,17.013119,1230600,10.499745
"2002-10-01",17.093559,17.663343,16.71817,17.629827,1201700,10.880349
"2002-10-02",17.629827,17.830929,16.63773,16.966194,1236600,10.47078
"2002-10-03",17.080153,17.556089,17.053339,17.241032,1046800,10.6404
"2002-10-04",17.59631,17.616421,16.892458,17.060041,1693400,10.528703
"2002-10-07",17.261143,17.348286,16.711468,16.845535,1024800,10.396317
"2002-10-08",16.925974,17.462244,16.872349,17.140482,1829600,10.578346
"2002-10-09",17.073448,17.113668,16.027725,16.027725,1415700,9.891603
"2002-10-10",15.927175,16.765095,15.779701,16.651136,1744300,10.276345
"2002-10-11",16.791908,17.549387,16.75839,17.321472,1865100,10.690048
"2002-10-14",16.959492,17.174,16.791908,16.959492,1057000,10.466648
"2002-10-15",17.428726,17.985106,17.093559,17.911367,2194300,11.054103
"2002-10-16",17.911367,18.166096,17.13378,17.180702,634300,10.603168
"2002-10-17",17.897961,18.038733,17.730377,17.985106,974000,11.099612
"2002-10-18",17.897961,17.931479,17.308065,17.690157,1120800,10.917579
"2002-10-21",17.690157,19.037533,17.401913,19.037533,1359600,11.749122
"2002-10-22",18.63533,18.836432,17.609716,17.71697,2308400,10.934128
"2002-10-23",17.690157,17.696861,17.147186,17.375099,2372800,10.723147
"2002-10-24",17.375099,17.542685,16.966194,17.019821,1824100,10.503879
"2002-10-25",16.925974,17.174,16.657841,17.174,2181800,10.599032
"2002-10-28",17.227627,17.328176,16.724874,16.832129,1750900,10.388042
"2002-10-29",16.778502,16.838831,15.920471,16.322672,1885300,10.073628
"2002-10-30",16.155088,16.812017,16.148386,16.510366,2284300,10.189466
"2002-10-31",16.517071,16.993008,16.517071,16.812017,1788500,10.375632
"2002-11-01",16.812017,17.066746,16.476851,16.993008,1081500,10.487329
"2002-11-04",17.227627,18.246536,17.21422,17.515871,2077800,10.810021
"2002-11-05",17.49576,17.830929,17.435431,17.830929,1360900,11.004463
"2002-11-06",18.045435,18.219723,17.690157,18.119173,1709800,11.182349
"2002-11-07",18.119173,18.333679,17.924774,18.025326,1594100,11.124434
"2002-11-08",18.025326,18.394011,17.49576,17.844336,1185500,11.012736
"2002-11-11",17.696861,17.723675,17.100262,17.200813,553200,10.615578
"2002-11-12",17.21422,18.213018,17.21422,18.005215,1500800,11.11202
"2002-11-13",18.005215,18.688957,17.777302,18.534781,1952900,11.438848
"2002-11-14",18.695662,19.433029,18.668848,19.185005,1401900,11.840138
"2002-11-15",19.171598,19.439734,18.67555,19.245337,1180900,11.877371
"2002-11-18",19.31237,19.587208,19.117971,19.265446,1005200,11.889781
"2002-11-19",19.104567,19.627428,19.071049,19.459843,1339500,12.009757
"2002-11-20",19.493361,20.210619,19.298964,20.143585,1633500,12.431728
"2002-11-21",20.304466,20.934582,20.27095,20.934582,1382100,12.91989
"2002-11-22",20.921175,21.055243,20.498863,20.626228,1300600,12.729597
"2002-11-25",20.713371,20.954693,20.311171,20.69326,1689000,12.770963
"2002-11-26",20.445236,20.51227,19.841934,19.955893,1394100,12.396766
"2002-11-27",19.982706,20.773701,19.808418,20.773701,1022800,12.904795
"2002-11-29",20.713371,21.001616,20.673151,20.827328,382200,12.938109
"2002-12-02",21.14909,21.584808,20.981506,21.028429,1628800,13.063038
"2002-12-03",21.028429,21.028429,20.311171,20.351391,837300,12.642452
"2002-12-04",20.244137,20.438534,19.815121,20.224026,1214300,12.563334
"2002-12-05",20.244137,20.358093,19.875452,19.949188,808900,12.392602
"2002-12-06",19.540283,19.976002,19.540283,19.741385,1083700,12.263513
"2002-12-09",19.741385,19.761494,19.19171,19.218523,853700,11.938708
"2002-12-10",19.258743,19.567097,19.138083,19.493361,1197200,12.109439
"2002-12-11",19.439734,19.727978,19.278852,19.567097,775900,12.155243
"2002-12-12",19.506767,19.674351,19.406218,19.51347,887300,12.121929
"2002-12-13",19.238632,19.433029,19.104567,19.164896,767800,11.905392
"2002-12-16",19.164896,19.808418,19.104567,19.667648,928000,12.217706
"2002-12-17",19.506767,19.727978,19.339184,19.439734,822800,12.076124
"2002-12-18",19.379404,19.406218,19.004015,19.218523,769500,11.938708
"2002-12-19",18.869947,19.41292,18.869947,19.111269,934100,11.872078
"2002-12-20",19.19171,19.660944,19.185005,19.660944,1366000,12.213544
"2002-12-23",19.540283,19.727978,19.345886,19.607317,895100,12.180229
"2002-12-24",19.506767,19.734682,19.27215,19.459843,479100,12.088617
"2002-12-26",19.466547,20.110069,19.466547,19.587208,620700,12.167736
"2002-12-27",19.580503,19.587208,19.117971,19.158192,467500,11.901234
"2002-12-30",19.238632,19.379404,18.957092,19.285557,1013100,11.980348
"2002-12-31",19.238632,19.741385,19.117971,19.546988,1091100,12.142755
"2003-01-02",19.627428,20.773701,19.567097,20.418423,766000,12.684092
"2003-01-03",20.398314,20.47205,20.170399,20.358093,624500,12.646618
"2003-01-06",20.344687,21.068649,20.344687,20.921175,957900,12.996409
"2003-01-07",20.921175,20.947989,20.559195,20.699965,776500,12.858994
"2003-01-08",20.699965,20.699965,20.177103,20.210619,658900,12.555004
"2003-01-09",20.224026,20.813921,20.224026,20.787107,956200,12.913125
"2003-01-10",20.378202,20.854141,20.291059,20.539083,1219300,12.759048
"2003-01-13",20.612822,20.787107,20.27095,20.405016,694300,12.675766
"2003-01-14",20.465347,20.612822,20.244137,20.545788,615000,12.763208
"2003-01-15",20.478754,20.51227,19.875452,20.123476,832000,12.500875
"2003-01-16",20.15029,20.244137,19.915672,20.069849,573500,12.467557
"2003-01-17",20.063145,20.063145,19.533581,19.768198,696700,12.280173
"2003-01-21",19.674351,19.674351,18.09236,18.729177,4145800,11.634721
"2003-01-22",18.467747,18.534781,18.011919,18.145987,1588200,11.272437
"2003-01-23",18.213018,18.769398,18.179502,18.695662,1092400,11.613904
"2003-01-24",18.568296,18.709068,18.032028,18.099062,1449800,11.243285
"2003-01-27",17.797411,18.105766,17.562794,17.804115,1852100,11.060066
"2003-01-28",17.804115,17.804115,15.819921,17.254438,5543100,10.7186
"2003-01-29",17.254438,17.830929,17.060041,17.59631,2090700,10.930978
"2003-01-30",17.649937,17.71697,17.106966,17.153889,1906700,10.65614
"2003-01-31",16.925974,17.703564,16.751688,17.542685,1705400,10.897662
"2003-02-03",17.549387,17.777302,17.207516,17.294659,1237200,10.743587
"2003-02-04",17.160593,17.160593,16.698061,17.080153,1536200,10.61034
"2003-02-05",17.227627,17.629827,17.066746,17.200813,1126500,10.685287
"2003-02-06",17.086855,17.301363,16.905865,17.019821,1584500,10.572855
"2003-02-07",17.100262,17.254438,16.765095,16.832129,767800,10.456259
"2003-02-10",16.892458,17.060041,16.704763,16.986305,990000,10.552034
"2003-02-11",17.026525,17.247736,16.61762,16.698061,1538900,10.372976
"2003-02-12",16.684654,16.825424,16.450037,16.523773,1160200,10.264706
"2003-02-13",16.563993,16.671247,16.269047,16.570698,1110100,10.293856
"2003-02-14",16.563993,16.946085,16.517071,16.919271,1217900,10.510392
"2003-02-18",16.993008,17.683455,16.959492,17.616421,1342700,10.943467
"2003-02-19",17.5762,17.582903,17.153889,17.348286,605500,10.776896
"2003-02-20",17.375099,17.415319,17.174,17.254438,645400,10.7186
"2003-02-21",17.328176,17.5762,16.979601,17.562794,609000,10.910154
"2003-02-24",17.529278,17.53598,17.100262,17.100262,784800,10.622825
"2003-02-25",17.100262,17.220922,16.684654,17.180702,636000,10.672796
"2003-02-26",17.167295,17.194109,16.845535,16.905865,695300,10.585238
"2003-02-27",16.905865,17.227627,16.71817,17.147186,878700,10.736341
"2003-02-28",17.13378,17.435431,17.066746,17.106966,758300,10.711154
"2003-03-03",17.334879,17.448837,16.993008,17.039932,816500,10.669187
"2003-03-04",17.039932,17.039932,16.423223,16.490257,983700,10.325018
"2003-03-05",16.49696,16.805315,16.443333,16.738281,868700,10.480311
"2003-03-06",16.724874,16.778502,16.362892,16.423223,856500,10.283043
"2003-03-07",16.322672,16.791908,16.134979,16.563993,1200300,10.371181
"2003-03-10",16.490257,16.490257,15.927175,15.947285,914300,9.985049
"2003-03-11",16.081352,16.309265,15.652337,15.685854,1075500,9.821355
"2003-03-12",15.705964,15.920471,15.317169,15.652337,1476900,9.800368
"2003-03-13",16.088055,16.269047,15.806515,16.235529,1621400,10.165524
"2003-03-14",16.242233,16.342783,15.947285,16.128275,1807200,10.098369
"2003-03-17",16.081352,16.959492,15.886954,16.939381,1612100,10.606226
"2003-03-18",16.939381,17.160593,16.731577,17.073448,1261200,10.690171
"2003-03-19",17.013119,17.160593,16.805315,17.039932,889500,10.669187
"2003-03-20",16.993008,17.046635,16.517071,16.825424,1388100,10.534875
"2003-03-21",16.892458,17.388506,16.791908,17.388506,2042700,10.887436
"2003-03-24",17.100262,17.127075,16.43663,16.510366,1041600,10.337607
"2003-03-25",16.510366,16.765095,16.429926,16.751688,1106800,10.488706
"2003-03-26",16.698061,16.785204,16.530478,16.584105,1560900,10.383779
"2003-03-27",16.584105,16.671247,16.222122,16.53718,859400,10.354398
"2003-03-28",16.443333,16.778502,16.329376,16.550587,1355400,10.36279
"2003-03-31",16.35619,16.450037,16.21542,16.235529,1328300,10.165524
"2003-04-01",16.315969,16.423223,16.222122,16.369596,1295000,10.249469
"2003-04-02",16.557291,16.71817,16.403112,16.67795,1687700,10.442536
"2003-04-03",16.704763,16.75839,16.450037,16.657841,1705800,10.429942
"2003-04-04",16.657841,16.704763,16.322672,16.369596,1205400,10.249469
"2003-04-07",16.691357,16.939381,16.510366,16.550587,1356200,10.36279
"2003-04-08",16.523773,16.523773,16.222122,16.423223,961300,10.283043
"2003-04-09",16.423223,16.63773,16.114868,16.168495,1025900,10.123552
"2003-04-10",16.168495,16.336079,16.027725,16.108166,1357900,10.08578
"2003-04-11",16.25564,16.959492,15.940581,16.014318,1237800,10.027019
"2003-04-14",16.014318,16.088055,15.933878,15.994208,1836900,10.014428
"2003-04-15",15.994208,16.295858,15.974098,16.181902,1766200,10.131945
"2003-04-16",16.322672,16.61762,16.121572,16.121572,1168900,10.094172
"2003-04-17",17.066746,18.883354,17.066746,18.655441,4560500,11.680696
"2003-04-21",18.749289,18.896761,18.373899,18.514669,1449600,11.592555
"2003-04-22",18.514669,19.104567,18.1728,18.997313,1437600,11.894754
"2003-04-23",19.05094,19.05094,18.829727,18.849838,1298600,11.802418
"2003-04-24",18.829727,18.843134,18.266645,18.628628,997400,11.663909
"2003-04-25",18.514669,18.541483,18.23313,18.333679,795000,11.479234
"2003-04-28",18.434231,19.138083,18.31357,18.977201,1061000,11.882161
"2003-04-29",19.117971,19.386106,18.923574,19.265446,1692900,12.062638
"2003-04-30",19.138083,19.399513,19.05094,19.265446,1765500,12.062638
"2003-05-01",19.164896,19.258743,18.869947,19.084455,864800,11.949321
"2003-05-02",19.057642,19.681055,19.057642,19.667648,1299500,12.314467
"2003-05-05",19.667648,19.7749,19.3727,19.560394,932700,12.247314
"2003-05-06",19.526876,19.754791,19.439734,19.620724,1170400,12.285089
"2003-05-07",19.620724,19.647537,19.258743,19.493361,994200,12.205343
"2003-05-08",19.325777,19.439734,19.077753,19.178303,780600,12.008074
"2003-05-09",19.178303,19.741385,19.178303,19.714571,945000,12.343856
"2003-05-12",19.674351,20.103365,19.647537,20.00952,866900,12.528524
"2003-05-13",19.908968,19.996113,19.707869,19.788307,879800,12.390018
"2003-05-14",19.895561,19.942486,19.55369,19.701164,808000,12.335455
"2003-05-15",19.949188,20.136883,19.895561,19.929079,1718400,12.478158
"2003-05-16",19.935781,19.955893,19.627428,19.935781,928300,12.482357
"2003-05-19",19.875452,19.935781,19.298964,19.379404,1519000,12.133991
"2003-05-20",19.439734,19.674351,19.379404,19.560394,1909600,12.247314
"2003-05-21",19.55369,19.7749,19.493361,19.687757,1351000,12.327061
"2003-05-22",19.727978,19.962595,19.660944,19.841934,826200,12.423601
"2003-05-23",19.855341,19.976002,19.627428,19.922375,850100,12.473969
"2003-05-27",19.875452,20.317873,19.7749,20.224026,1473900,12.662837
"2003-05-28",20.029629,20.143585,19.942486,20.029629,1219800,12.625398
"2003-05-29",20.029629,20.136883,19.727978,19.942486,2193100,12.570463
"2003-05-30",19.962595,20.337984,19.962595,20.317873,2062800,12.807084
"2003-06-02",20.41172,20.807219,20.284357,20.51227,2091200,12.929619
"2003-06-03",20.532381,20.673151,20.358093,20.646338,1534500,13.014122
"2003-06-04",21.115572,21.953491,20.961395,21.839535,3508300,13.766241
"2003-06-05",21.65184,22.436134,21.598215,22.402617,2182000,14.121172
"2003-06-06",22.757895,23.260647,22.576904,22.664047,2557300,14.28596
"2003-06-09",22.590311,22.630531,21.725578,21.852942,1844800,13.774694
"2003-06-10",21.987009,22.167999,21.671951,21.792612,1614500,13.736666
"2003-06-11",21.832832,21.832832,21.484257,21.705467,2014800,13.681732
"2003-06-12",21.832832,21.946789,21.571402,21.718874,1594400,13.690184
"2003-06-13",21.725578,21.725578,21.175903,21.269751,961000,13.407086
"2003-06-16",21.316673,21.946789,21.276453,21.946789,1920500,13.833851
"2003-06-17",21.946789,22.054043,21.671951,21.966898,1117100,13.846522
"2003-06-18",22.000416,22.18811,21.759094,21.940084,1306000,13.829622
"2003-06-19",21.966898,21.993711,21.196012,21.242937,1957600,13.390188
"2003-06-20",21.242937,21.403816,21.035131,21.182606,1565000,13.352158
"2003-06-23",21.115572,21.182606,20.713371,20.847439,929100,13.140891
"2003-06-24",20.947989,21.028429,20.666449,20.787107,850500,13.102857
"2003-06-25",20.565897,20.901066,20.237432,20.27095,1956400,12.777507
"2003-06-26",20.224026,20.492161,20.183805,20.458643,1065600,12.895817
"2003-06-27",20.445236,20.492161,19.969299,20.143585,1266500,12.697223
"2003-06-30",20.170399,20.324577,19.908968,20.083256,1123700,12.659195
"2003-07-01",20.083256,20.224026,19.55369,20.15029,1265400,12.701455
"2003-07-02",20.15029,20.713371,20.15029,20.686558,1191000,13.039484
"2003-07-03",20.586008,20.807219,20.33128,20.51227,604700,12.929619
"2003-07-07",20.646338,21.24964,20.646338,21.001616,906000,13.23807
"2003-07-08",20.847439,21.222826,20.847439,21.18931,1213400,13.35638
"2003-07-09",21.102165,21.390409,20.954693,20.981506,1325600,13.225394
"2003-07-10",20.988209,21.048538,20.619524,20.800514,1042800,13.111312
"2003-07-11",20.934582,21.316673,20.934582,21.236233,923000,13.385958
"2003-07-14",21.450741,21.919975,21.450741,21.618324,1342800,13.626803
"2003-07-15",21.745687,21.785908,21.242937,21.444036,1071700,13.516947
"2003-07-16",21.551291,21.584808,21.182606,21.417223,1089800,13.500042
"2003-07-17",21.350189,21.785908,21.216124,21.631731,2225400,13.635256
"2003-07-18",21.953491,23.327681,21.953491,23.14669,2720000,14.590191
"2003-07-21",22.979105,22.985809,22.61042,22.617125,2068900,14.256389
"2003-07-22",22.824928,23.260647,22.764599,23.1668,1486200,14.602866
"2003-07-23",23.173504,23.488562,22.865149,23.421528,1779700,14.76343
"2003-07-24",23.495264,24.339888,23.42823,23.796915,2307700,15.00005
"2003-07-25",23.796915,24.48736,23.414824,24.406921,1891500,15.384554
"2003-07-28",24.406921,24.406921,23.857244,23.944389,1789000,15.09301
