"","GOOG.Open","GOOG.High","GOOG.Low","GOOG.Close","GOOG.Volume","GOOG.Adjusted"
"2009-07-23",213.539597,219.781204,211.955536,217.853439,6982400,217.853439
"2009-07-24",217.091293,224.403885,216.687805,222.525925,7280900,222.525925
"2009-07-27",222.187195,222.540863,217.98793,221.569504,5027500,221.569504
"2009-07-28",219.676605,220.578217,217.235748,219.103745,5083900,219.103745
"2009-07-29",217.79863,218.082581,215.138611,217.305481,3988800,217.305481
"2009-07-30",220.478592,224.892044,220.478592,221.98793,6421000,221.98793
"2009-07-31",224.149826,225.504745,220.388931,220.697769,5742200,220.697769
"2009-08-03",223.53215,226.102509,222.984207,225.260666,5199900,225.260666
"2009-08-04",223.845978,226.152328,223.377731,226.017822,4797400,226.017822
"2009-08-05",227.14859,227.601898,223.10376,224.727661,4701400,224.727661
"2009-08-06",226.301758,226.590683,223.427536,224.339127,4237600,224.339127
"2009-08-07",226.984207,228.852203,226.645477,227.696533,5105100,227.696533
"2009-08-10",226.7202,228.349091,226.047714,227.452454,3496900,227.452454
"2009-08-11",225.987946,227.761292,225.345352,226.122437,3437800,226.122437
"2009-08-12",226.854691,230.012848,226.610611,228.433777,4700200,228.433777
"2009-08-13",230.212112,231.49231,228.59816,230.276871,4005200,230.276871
"2009-08-14",230.525925,230.725189,227.591934,229.141129,3362700,229.141129
"2009-08-17",224.906998,225.151077,220.732635,221.614334,5260000,221.614334
"2009-08-18",221.718948,223.014084,220.334137,221.808609,4719800,221.808609
"2009-08-19",219.173477,221.669128,218.461151,221.156052,4526800,221.156052
"2009-08-20",225.156067,230.227051,224.772491,229.345352,8027600,229.345352
"2009-08-21",231.900772,232.174759,230.461182,231.751343,7147600,231.751343
"2009-08-24",232.802399,234.167282,231.342865,233.489822,4925100,233.489822
"2009-08-25",233.689072,236.289337,233.484848,234.804901,4699400,234.804901
"2009-08-26",235.497299,235.616852,232.478607,233.12619,3990400,233.12619
"2009-08-27",233.4151,233.4151,229.504761,232.159805,4012600,232.159805
"2009-08-28",233.75383,235.303024,230.824814,231.507248,3556400,231.507248
"2009-08-31",229.036514,230.067657,228.144852,229.973007,3930400,229.973007
"2009-09-01",228.98172,232.538391,226.361542,227.029037,5209100,227.029037
"2009-09-02",227.058929,228.309235,225.449951,225.65918,3623100,225.65918
"2009-09-03",227.058929,228.269394,226.650452,227.905746,3304600,227.905746
"2009-09-04",227.930664,230.436264,227.039001,229.788696,3009500,229.788696
"2009-09-08",231.278107,232.623077,227.068893,228.453705,5333300,228.453705
"2009-09-09",228.672882,232.26442,228.543365,231.118713,4407100,231.118713
"2009-09-10",232.453705,234.590698,230.13739,234.590698,5088100,234.590698
"2009-09-11",234.321701,235.766296,232.941879,235.188461,3820000,235.188461
"2009-09-14",234.376495,237.50975,234.147354,236.672897,3966100,236.672897
"2009-09-15",236.652969,238.560822,235.472397,237.878372,4814000,237.878372
"2009-09-16",239.00415,243.771286,238.346619,243.233307,5189900,243.233307
"2009-09-17",244.369049,247.756348,242.665436,244.941895,8999700,244.941895
"2009-09-18",247.457474,247.562073,244.697815,244.812378,6591500,244.812378
"2009-09-21",242.959335,248.518494,242.202164,247.572037,4248600,247.572037
"2009-09-22",249.524719,250.057724,247.975525,248.59819,6105100,248.59819
"2009-09-23",249.454987,252.553375,247.92572,248.299316,5428600,248.299316
"2009-09-24",249.300568,249.768799,245.579514,247.457474,5074000,247.457474
"2009-09-25",246.222092,249.03157,245.081375,245.32048,4114400,245.32048
"2009-09-28",246.496078,249.813644,245.728943,248.334183,3692300,248.334183
"2009-09-29",248.832321,248.94191,245.584488,248.334183,4214000,248.334183
"2009-09-30",249.066437,249.136169,242.710266,246.999191,6306800,246.999191
"2009-10-01",245.579514,247.308029,242.590714,242.690338,5647400,242.690338
"2009-10-02",240.966797,244.951859,240.398926,241.385223,5221000,241.385223
"2009-10-05",242.91449,245.295578,240.767548,243.34787,4305100,243.34787
"2009-10-06",244.931931,248.752609,244.931931,248.438797,5485000,248.438797
"2009-10-07",248.568298,258.52597,247.975525,257.80368,9784800,257.80368
"2009-10-08",258.814911,260.648041,255.711533,256.129974,8639800,256.129974
"2009-10-09",257.360352,259.781281,256.289368,257.161102,5496600,257.161102
"2009-10-12",260.732697,261.898346,258.690369,261.041565,6669200,261.041565
"2009-10-13",261.215912,262.745178,259.716522,262.072693,6097400,262.072693
"2009-10-14",265.23584,266.790009,264.010437,266.660492,6541200,266.660492
"2009-10-15",265.878418,267.44754,262.650513,263.965607,12246500,263.965607
"2009-10-16",272.643066,276.339203,271.248291,273.898376,17749900,273.898376
"2009-10-19",275.313049,275.766357,273.340454,275.014191,6459800,275.014191
"2009-10-20",274.790009,275.442566,269.340454,274.829865,8117600,274.829865
"2009-10-21",273.928253,278.630615,273.474945,274.521027,7368600,274.521027
"2009-10-22",273.973083,276.463745,272.976807,276.010437,4690400,276.010437
"2009-10-23",276.588287,277.903351,274.570831,275.811188,4803200,275.811188
"2009-10-26",276.837341,279.771362,274.416412,276.070221,5963000,276.070221
"2009-10-27",274.456268,276.244568,271.063995,273.121277,6457000,273.121277
"2009-10-28",272.912048,273.973083,268.120026,269.141205,5154800,269.141205
"2009-10-29",270.491119,274.884674,269.489899,274.496124,5064000,274.496124
"2009-10-30",273.973083,274.05777,266.122498,267.05899,6962900,267.05899
"2009-11-02",267.537201,268.722748,263.133698,265.997986,6428200,265.997986
"2009-11-03",264.015411,267.746429,263.163605,267.641815,4778100,267.641815
"2009-11-04",269.390259,271.731476,267.208435,269.156128,4682800,269.156128
"2009-11-05",270.730225,273.858521,270.316772,273.300598,3709100,273.300598
"2009-11-06",272.837341,274.859772,271.731476,274.521027,3667000,274.521027
"2009-11-09",276.687897,280.239594,276.08017,280.204712,5319500,280.204712
"2009-11-10",280.314301,283.328003,279.950684,282.321777,4478200,282.321777
"2009-11-11",284.174835,285.679199,281.873474,284.214691,4656700,284.214691
"2009-11-12",283.716553,285.38031,281.694153,282.864746,3786600,282.864746
"2009-11-13",283.582062,285.186066,282.24707,284.956909,3346000,284.956909
"2009-11-16",286.426392,287.417694,285.320557,287.064026,4414700,287.064026
"2009-11-17",286.361633,287.671722,285.788788,287.666748,3847700,287.666748
"2009-11-18",287.248322,288.309357,284.966888,287.248322,3110700,287.248322
"2009-11-19",285.81369,285.928284,283.93573,285.425171,4352200,285.425171
"2009-11-20",283.686676,284.732758,283.636871,283.915802,4027400,283.915802
"2009-11-23",287.16861,292.204742,286.854797,290.087677,5114000,290.087677
"2009-11-24",290.172363,291.054047,287.193542,290.456299,3222400,290.456299
"2009-11-25",292.110107,292.433899,290.25705,291.776337,2933300,291.776337
"2009-11-27",284.932007,290.142487,284.418915,288.797516,2779500,288.797516
"2009-11-30",289.230896,290.745209,287.477478,290.411469,3463000,290.411469
"2009-12-01",292.966888,294.506104,290.411469,293.833649,4657900,293.833649
"2009-12-02",294.396515,295.397766,292.015442,292.658051,3338800,292.658051
"2009-12-03",293.420197,294.620697,291.407745,291.776337,2868000,291.776337
"2009-12-04",295.402771,296.304382,288.508606,291.41272,5046000,291.41272
"2009-12-07",291.014221,293.24585,289.415192,292.030396,3284500,292.030396
"2009-12-08",290.660522,294.227173,289.91333,292.428894,3059300,292.428894
"2009-12-09",292.653076,293.564636,290.700378,293.410217,3575200,293.410217
"2009-12-10",294.117584,296.244598,294.102631,294.645599,3349000,294.645599
"2009-12-11",296.229645,296.264526,292.767639,294.152435,3452800,294.152435
"2009-12-14",296.563416,297.539734,295.198517,296.752686,3841100,296.752686
"2009-12-15",295.542236,297.076477,294.391541,295.462524,4577800,295.462524
"2009-12-16",298.182343,299.064026,297.205994,297.763916,5639800,297.763916
"2009-12-17",297.106384,297.704132,295.771362,295.861053,5297300,295.861053
"2009-12-18",296.90213,298.34671,296.389069,297.096405,7089400,297.096405
"2009-12-21",297.689178,298.800018,296.722809,298.222198,5161600,298.222198
"2009-12-22",299.547211,299.626923,298.306885,299.437622,3775600,299.437622
"2009-12-23",300.623199,305.29071,300.299408,304.697906,4160800,304.697906
"2009-12-24",305.320587,308.603271,304.991821,308.085236,1723800,308.085236
"2009-12-28",309.669281,311.826202,308.085236,310.272034,3408400,310.272034
"2009-12-29",311.203522,311.253357,307.99057,308.543518,2860200,308.543518
"2009-12-30",308.095184,310.202271,307.851105,310.202271,2942100,310.202271
"2009-12-31",311.208527,311.532288,308.832428,308.832428,2448700,308.832428
"2010-01-04",312.304413,313.57962,310.954468,312.204773,3927000,312.204773
"2010-01-05",312.418976,312.747742,309.609497,310.829926,6031900,310.829926
"2010-01-06",311.761444,311.761444,302.047852,302.994293,7987100,302.994293
"2010-01-07",303.562164,303.861053,295.218445,295.940735,12876600,295.940735
"2010-01-08",294.894653,300.498657,293.455048,299.885956,9483900,299.885956
"2010-01-11",301.10141,301.10141,295.910858,299.432648,14479800,299.432648
"2010-01-12",297.709106,297.963165,292.90213,294.137512,9742900,294.137512
"2010-01-13",287.16861,293.091431,285.878448,292.448822,13041800,292.448822
"2010-01-14",290.859772,295.99054,290.316833,293.823669,8511900,293.823669
"2010-01-15",295.562164,295.671753,287.940735,288.917053,10909600,288.917053
"2010-01-19",289.514832,294.107605,287.069,292.71283,8665700,292.71283
"2010-01-20",291.895905,291.895905,286.570862,289.121307,6525700,289.121307
"2010-01-21",290.630646,292.314331,285.056549,290.401489,12662600,290.401489
"2010-01-22",281.196014,284.234619,266.431335,273.978058,13651700,273.978058
"2010-01-25",272.274445,273.9133,266.755127,268.99176,8872800,268.99176
"2010-01-26",267.98053,273.773834,267.143677,270.197235,8743600,270.197235
"2010-01-27",269.62439,272.80246,266.655518,270.037842,7958400,270.037842
"2010-01-28",271.228363,272.478668,264.309296,266.1474,6482300,266.1474
"2010-01-29",268.239563,269.484894,261.823608,263.98053,8311900,263.98053
"2010-02-01",266.301849,266.904572,264.159851,265.514771,4518400,265.514771
"2010-02-02",266.481171,266.481171,262.819885,264.568329,8223000,264.568329
"2010-02-03",263.3479,270.037842,263.128723,269.400208,6020500,269.400208
"2010-02-04",267.497345,267.995483,261.798706,262.406433,6780600,262.406433
"2010-02-05",263.213409,265.753876,260.254517,264.653015,6335600,264.653015
"2010-02-08",265.255768,269.988007,264.772552,265.738953,5408700,265.738953
"2010-02-09",268.762604,269.753906,266.53595,267.218414,5660200,267.218414
"2010-02-10",266.037811,267.890869,262.859741,266.227112,5369000,266.227112
"2010-02-11",265.664215,269.23584,263.761353,267.198486,4838000,267.198486
"2010-02-12",265.489868,267.572083,264.259491,265.564606,4576400,265.564606
"2010-02-16",267.432587,271.049042,266.152405,269.639313,7336100,269.639313
"2010-02-17",269.988007,270.685394,267.801208,268.100098,4074500,268.100098
"2010-02-18",267.766357,271.487396,267.06897,270.595734,4691200,270.595734
"2010-02-19",269.255768,270.999237,268.842316,269.370331,5125300,269.370331
"2010-02-22",272.653015,272.727753,269.489899,270.386536,4305100,270.386536
"2010-02-23",270.486145,270.799988,265.151154,266.53595,5766600,266.53595
"2010-02-24",265.992981,268.214661,264.264465,264.742676,4670500,264.742676
"2010-02-25",262.575806,263.25824,259.029083,262.232086,6643100,262.232086
"2010-02-26",262.72525,264.882172,260.762604,262.416412,4113800,262.416412
"2010-03-01",263.611908,265.649292,262.884644,265.350403,4492500,265.350403
"2010-03-02",266.740204,271.811188,266.506073,269.519775,8746200,269.519775
"2010-03-03",270.167358,273.036591,268.618164,271.641815,6201800,271.641815
"2010-03-04",272.229614,277.026642,272.08017,276.259521,6391300,276.259521
"2010-03-05",279.626892,282.775085,278.904602,281.051544,7853700,281.051544
"2010-03-08",281.33548,281.534729,279.45752,280.189789,4790600,280.189789
"2010-03-09",278.8797,281.275696,277.210938,279.049042,6376900,279.049042
"2010-03-10",280.827393,288.169861,280.055298,287.148682,11352100,287.148682
"2010-03-11",286.0578,292.010468,286.027893,289.484924,8498200,289.484924
"2010-03-12",292.971863,293.041595,288.498627,288.687927,5527400,288.687927
"2010-03-15",282.281952,283.661774,276.961884,280.538483,9342600,280.538483
"2010-03-16",279.865997,283.148682,279.332977,281.544708,6888600,281.544708
"2010-03-17",283.088928,284.65802,281.071472,281.72403,6668000,281.72403
"2010-03-18",281.305603,283.158661,280.428894,282.142456,3567600,282.142456
"2010-03-19",278.954407,282.939484,277.599487,278.954407,9624200,278.954407
"2010-03-22",277.016663,282.366608,276.105103,277.709076,8039600,277.709076
"2010-03-23",277.47995,278.112579,269.988007,273.474945,11043800,273.474945
"2010-03-24",271.73645,278.8797,268.842316,277.62439,13179500,277.62439
"2010-03-25",278.466248,284.932007,278.286926,280.389038,7891200,280.389038
"2010-03-26",281.579559,282.63562,278.964386,280.294403,5412500,280.294403
"2010-03-29",280.448822,281.305603,279.238342,280.174835,6232200,280.174835
"2010-03-30",280.364136,282.755157,279.093903,282.296875,3970500,282.296875
"2010-03-31",281.469971,283.806213,280.354156,282.501129,6084200,282.501129
"2010-04-01",284.608215,285.654297,281.719055,283.337982,4221100,283.337982
"2010-04-05",284.384064,286.366638,283.437592,284.438843,3817200,284.438843
"2010-04-06",283.666748,284.379089,281.644318,283.049072,4135600,283.049072
"2010-04-07",282.59079,283.31308,279.880951,280.717804,5181200,280.717804
"2010-04-08",280.608215,283.861023,278.979309,282.685425,3909500,282.685425
"2010-04-09",282.685425,283.323029,280.94693,282.052795,4128600,282.052795
"2010-04-12",282.615692,285.928284,282.052795,285.295654,4722400,285.295654
"2010-04-13",285.196014,293.340485,284.498627,292.289429,7853900,292.289429
"2010-04-14",293.928284,295.064026,290.914581,293.400269,6830900,293.400269
"2010-04-15",294.97934,297.803772,293.0466,296.538513,13574200,296.538513
"2010-04-16",280.448822,283.342957,273.788757,274.047791,24562600,274.047791
"2010-04-19",273.350403,275.960632,271.482422,274.022888,7817100,274.022888
"2010-04-20",276.050293,278.785034,274.501099,276.483673,5977000,276.483673
"2010-04-21",277.19101,279.078949,275.049042,276.115051,4800800,276.115051
"2010-04-22",274.96936,275.218414,270.660492,272.508575,6585900,272.508575
"2010-04-23",272.60321,273.634338,270.122528,271.477448,4194300,271.477448
"2010-04-26",271.467468,271.477448,263.616913,264.827362,8770300,264.827362
"2010-04-27",263.487396,268.159882,262.630585,263.542175,7718100,263.542175
"2010-04-28",265.056488,266.416412,259.542175,263.606934,6837700,263.606934
"2010-04-29",265.689117,267.248291,262.351654,265.006683,6140700,265.006683
"2010-04-30",264.573303,267.83609,261.738953,261.868439,4888900,261.868439
"2010-05-03",262.266968,265.464966,261.559601,264.309296,3729500,264.309296
"2010-05-04",262.276917,262.386505,251.163574,252.239548,12198000,252.239548
"2010-05-05",249.554611,256.897095,249.300568,253.928207,9198600,253.928207
"2010-05-06",253.425095,257.793732,229.141129,248.403915,10037600,248.403915
"2010-05-07",249.051498,251.716507,239.766296,245.649246,10216000,245.649246
"2010-05-10",256.02536,260.433838,255.342911,259.851013,8286800,259.851013
"2010-05-11",256.872192,258.96933,253.161087,253.574539,6670000,253.574539
"2010-05-12",255.063965,255.063965,250.062698,251.751373,7732400,251.751373
"2010-05-13",257.285645,260.02536,254.232071,254.48613,6676400,254.48613
"2010-05-14",253.933197,254.540924,247.198441,252.817383,8262800,252.817383
"2010-05-17",252.443771,253.230835,248.244522,253.03656,5608400,253.03656
"2010-05-18",254.04776,254.53096,247.606903,248.254486,5672100,248.254486
"2010-05-19",247.203415,248.787491,242.959335,246.29184,6917100,246.29184
"2010-05-20",241.629318,241.883362,236.01535,236.618103,9863400,236.618103
"2010-05-21",233.654205,241.594452,231.332901,235.143631,19454100,235.143631
"2010-05-24",239.467422,243.980499,237.50975,237.689087,8723600,237.689087
"2010-05-25",233.200912,237.833542,231.138641,237.644257,6057300,237.644257
"2010-05-26",240.134918,243.965561,236.613113,236.847244,6977200,236.847244
"2010-05-27",241.569534,245.235794,239.626816,244.314255,5639200,244.314255
"2010-05-28",245.449997,245.803665,240.598175,241.908264,5811200,241.908264
"2010-06-01",239.317978,244.613129,239.163559,240.284363,5353500,240.284363
"2010-06-02",242.431305,246.012878,239.831055,245.763824,5100500,245.763824
"2010-06-03",246.630569,253.051498,246.426331,251.855988,7328700,251.855988
"2010-06-04",248.926956,253.674164,247.422592,248.428833,7869900,248.428833
