"","AMP.Open","AMP.High","AMP.Low","AMP.Close","AMP.Volume","AMP.Adjusted"
"2007-04-13",59.279999,59.889999,59.049999,59.799999,626900,45.330303
"2007-04-16",59.110001,60.490002,58.48,60.48,1247700,45.845757
"2007-04-17",60.549999,60.759998,59.41,59.630001,1501600,45.201435
"2007-04-18",59.639999,61.220001,59.639999,60.48,1494600,45.845757
"2007-04-19",59.610001,61.98,59.599998,59.75,1049700,45.292397
"2007-04-20",59.759998,61.25,59.66,60.889999,1288400,46.156544
"2007-04-23",60.740002,61.049999,60.200001,60.57,664000,45.913975
"2007-04-24",60.529999,60.849998,59.720001,59.849998,1168200,45.368198
"2007-04-25",61.25,61.68,60.509998,61.200001,1471300,46.39156
"2007-04-26",61.18,61.5,60.57,61.290001,1355800,46.459759
"2007-04-27",60.900002,60.990002,60.400002,60.52,919300,45.876083
"2007-04-30",60.529999,60.529999,59.470001,59.470001,1187600,45.080151
"2007-05-01",59.970001,60.099998,58.84,59.669998,1059800,45.231743
"2007-05-02",59.450001,60.57,59.450001,60.330002,734400,45.847313
"2007-05-03",60.299999,60.900002,60.139999,60.57,677500,46.029682
"2007-05-04",60.799999,61.450001,60.599998,61.330002,722100,46.607269
"2007-05-07",61.66,61.779999,61.080002,61.259998,478200,46.554054
"2007-05-08",61.209999,61.209999,60.369999,60.75,601500,46.166485
"2007-05-09",62.669998,62.669998,60.130001,60.93,588200,46.303272
"2007-05-10",60.77,61.130001,59.75,59.75,802900,45.406536
"2007-05-11",60,61.029999,60,61.02,661300,46.371677
"2007-05-14",61,61.450001,60,60.290001,866900,45.81691
"2007-05-15",60.389999,61.740002,60.34,61.060001,1492400,46.402077
"2007-05-16",61.220001,61.630001,61.049999,61.630001,1079800,46.835232
"2007-05-17",61.02,61.630001,61.02,61.369999,678100,46.637646
"2007-05-18",61.5,61.810001,61.279999,61.439999,746000,46.690845
"2007-05-21",61.700001,62.450001,61.560001,62.18,1334600,47.253185
"2007-05-22",62.18,62.41,61.540001,61.700001,627800,46.888412
"2007-05-23",62,62.57,61.43,61.529999,763000,46.759243
"2007-05-24",61.240002,62.139999,60.740002,61.049999,1144300,46.39447
"2007-05-25",61.400002,61.799999,61.27,61.450001,662900,46.698429
"2007-05-29",61.459999,62.029999,61.310001,61.82,1018800,46.979618
"2007-05-30",61.669998,61.869999,61.220001,61.75,955100,46.92643
"2007-05-31",62,63,61.73,62.849998,2519200,47.762371
"2007-06-01",62.849998,63.369999,62.599998,63.299999,1242400,48.10434
"2007-06-04",63.450001,64.910004,63.139999,64.800003,1659600,49.244255
"2007-06-05",64.099998,64.470001,63.900002,64.050003,1001700,48.674282
"2007-06-06",63.5,63.91,63.189999,63.709999,1089700,48.415905
"2007-06-07",63.720001,64.279999,63.16,63.43,1396200,48.203129
"2007-06-08",63.290001,63.709999,62.599998,63.459999,1525900,48.225914
"2007-06-11",63.52,64.290001,63.099998,63.919998,691800,48.575489
"2007-06-12",63.669998,64.269997,62.700001,62.759998,962900,47.693962
"2007-06-13",63.18,64.730003,63.049999,64.730003,791600,49.191059
"2007-06-14",64.699997,65.120003,64.639999,64.980003,944100,49.381039
"2007-06-15",65.889999,66.209999,65.529999,66.07,1557800,50.20937
"2007-06-18",66.07,66.68,65.510002,66.290001,764700,50.376572
"2007-06-19",66.400002,67.150002,66.300003,66.949997,1324400,50.87812
"2007-06-20",67.400002,67.449997,65.339996,65.379997,863600,49.685013
"2007-06-21",65.379997,66.709999,64.239998,66.470001,1223200,50.513371
"2007-06-22",66.099998,66.330002,64.309998,64.400002,1434700,48.940292
"2007-06-25",64.580002,65.589996,63.689999,63.799999,1023700,48.48431
"2007-06-26",64.199997,64.410004,63.419998,63.459999,1420500,48.225914
"2007-06-27",62.799999,64.220001,62.23,64.199997,1340600,48.788277
"2007-06-28",63.919998,65.339996,63.529999,64.489998,1261600,49.008659
"2007-06-29",64.75,65.449997,62.849998,63.57,1056400,48.309528
"2007-07-02",64.400002,66.160004,64.050003,65.129997,1085300,49.495026
"2007-07-03",65.739998,66.550003,65.489998,65.730003,616800,49.951012
"2007-07-05",65.830002,66.160004,64.839996,65.230003,615200,49.57103
"2007-07-06",65.339996,65.699997,64.860001,65.669998,546400,49.905392
"2007-07-09",65.769997,66.07,65.290001,65.370003,785700,49.677418
"2007-07-10",65.089996,65.089996,62.810001,63.299999,1272300,48.10434
"2007-07-11",63.310001,64.449997,62.98,64.199997,923000,48.788277
"2007-07-12",64.75,66,64.199997,66,901800,50.156185
"2007-07-13",65.75,66.25,65.25,66.080002,697100,50.216976
"2007-07-16",65.559998,66.150002,64.959999,65.489998,888900,49.7686
"2007-07-17",66,66.919998,65.519997,66.349998,1067300,50.422153
"2007-07-18",65.699997,66.349998,64.290001,65.459999,1254800,49.745804
"2007-07-19",65.910004,66.5,65.589996,66.349998,836300,50.422153
"2007-07-20",66.339996,66.339996,62.939999,63.200001,2537900,48.028347
"2007-07-23",63.439999,65.449997,63.439999,63.98,1363900,48.621101
"2007-07-24",63.41,63.860001,61.27,61.82,1573100,46.979618
"2007-07-25",62.669998,62.970001,59.810001,61.360001,2442900,46.630043
"2007-07-26",62.5,62.5,59.34,60.279999,2806100,45.809315
"2007-07-27",60.380001,60.490002,57.59,57.759998,3075400,43.894249
"2007-07-30",57.77,61.150002,57.25,60.73,2374900,46.151279
"2007-07-31",61.380001,62.450001,60.040001,60.27,3060000,45.801712
"2007-08-01",59.98,60.560001,57.080002,58.77,2887300,44.6618
"2007-08-02",59,61.240002,58.139999,58.5,1907900,44.570377
"2007-08-03",58.610001,58.939999,54.619999,55.009998,3439700,41.911385
"2007-08-06",54.220001,57.619999,53.540001,57.619999,2708000,43.899918
"2007-08-07",56.700001,59.529999,55.75,58.709999,3006400,44.730373
"2007-08-08",58.59,63.080002,58.23,60.459999,3541400,46.063671
"2007-08-09",60.459999,61.310001,57.43,57.43,4077400,43.75515
"2007-08-10",57.540001,60.099998,54.099998,58.66,4109700,44.692272
"2007-08-13",60.110001,61.540001,57.450001,57.549999,2095500,43.846584
"2007-08-14",57.830002,58.540001,55.200001,55.200001,1733200,42.056141
"2007-08-15",54.439999,56.66,53.290001,54.880001,2155400,41.812325
"2007-08-16",54.57,56.209999,51.310001,55.439999,3717600,42.238991
"2007-08-17",62.740002,68,55.48,58.439999,3009500,44.524654
"2007-08-20",58.73,58.84,56.82,58.200001,1382300,44.341805
"2007-08-21",57.75,59.66,57.27,58.779999,1519100,44.783707
"2007-08-22",59.450001,61.939999,59.279999,61.540001,1689000,46.886505
"2007-08-23",61.700001,62,59.950001,60.939999,1216300,46.429382
"2007-08-24",60.790001,62,60.139999,61.93,1406900,47.183636
"2007-08-27",61.700001,61.82,60.98,61.299999,872900,46.703648
"2007-08-28",60.810001,61.240002,58.779999,58.810001,1394100,44.806557
"2007-08-29",59.25,61.080002,58.450001,61.080002,1389600,46.536049
"2007-08-30",60.009998,61.220001,58.060001,60.080002,1089300,45.774155
"2007-08-31",60.990002,63.630001,59.889999,61.009998,1684400,46.4827
"2007-09-04",60.759998,62.380001,60.25,61.779999,1437600,47.069363
"2007-09-05",60.849998,61.66,59.240002,60.32,1278800,45.957008
"2007-09-06",60.16,61.130001,59.310001,60.900002,1374400,46.398907
"2007-09-07",60,60.040001,58.610001,58.889999,1511700,44.867512
"2007-09-10",59.27,59.540001,57.400002,57.720001,1889500,43.976105
"2007-09-11",58.189999,59.549999,58.110001,59.009998,1190400,44.958927
"2007-09-12",58.75,59.720001,58.060001,59.209999,972000,45.111301
"2007-09-13",59.740002,60.25,59.16,59.529999,1523400,45.355106
"2007-09-14",58.93,59.200001,58.48,58.959999,1175200,44.920837
"2007-09-17",58.509998,59.400002,58.040001,59.02,952200,44.966545
"2007-09-18",59.169998,61.82,59.049999,61.27,2075300,46.68079
"2007-09-19",62.060001,62.240002,60.849998,61.810001,2173300,47.09222
"2007-09-20",61.650002,61.990002,61.23,61.330002,1450500,46.726513
"2007-09-21",61.66,62,61.130001,61.23,1458400,46.650326
"2007-09-24",60.889999,62.220001,60.869999,61.540001,1536400,46.886505
"2007-09-25",61.169998,61.419998,60.540001,60.75,1215800,46.284607
"2007-09-26",61.09,61.98,60.950001,61.57,1154300,46.909359
"2007-09-27",61.580002,63.099998,61.48,62.950001,1550100,47.960766
"2007-09-28",63.029999,63.18,62.400002,63.110001,1204900,48.082661
"2007-10-01",63.25,64.110001,63,64.110001,1354600,48.84457
"2007-10-02",64.309998,64.559998,63.66,64.43,1491100,49.088375
"2007-10-03",63.880001,64.279999,63.669998,64,1141000,48.760765
"2007-10-04",64.099998,65.07,64.099998,65.029999,1153100,49.545502
"2007-10-05",65.699997,66.029999,65.470001,65.970001,1191300,50.261662
"2007-10-08",65.650002,65.989998,65.440002,65.489998,583500,49.89595
"2007-10-09",65.650002,67,65.489998,66.900002,982800,50.970215
"2007-10-10",66.75,66.889999,65.889999,66.139999,929800,50.391201
"2007-10-11",66.900002,67.239998,64.349998,64.82,1535300,49.38549
"2007-10-12",64.989998,66.459999,64.989998,66.230003,1115900,50.459763
"2007-10-15",66.449997,66.449997,64.290001,64.82,1386900,49.38549
"2007-10-16",64.82,65.589996,64.120003,65.150002,1735800,49.636932
"2007-10-17",64.419998,66,61.84,63.529999,1744100,48.402657
"2007-10-18",62.990002,65.099998,62.830002,64.5,1293900,49.141697
"2007-10-19",63.84,64.290001,60.630001,60.91,2264700,46.406513
"2007-10-22",60.380001,63.240002,59.110001,63.169998,1747700,48.128376
"2007-10-23",63.18,65.639999,62.939999,65.410004,1739800,49.835014
"2007-10-24",64.690002,65.800003,61.810001,65.800003,2582600,50.132133
"2007-10-25",64.150002,67,61.919998,63.279999,2518300,48.212193
"2007-10-26",65.120003,69.25,62.790001,63.799999,1827600,48.608379
"2007-10-29",63.509998,63.849998,62.279999,62.560001,1974800,47.663647
"2007-10-30",62.73,62.98,61.59,61.91,1393600,47.168404
"2007-10-31",62.299999,63.040001,61.240002,62.98,1350700,47.983627
"2007-11-01",61.41,61.700001,59.450001,60.540001,2015300,46.234741
"2007-11-02",60.689999,60.799999,58.84,60.41,2332200,46.135441
"2007-11-05",59,59.419998,56.970001,57.950001,2584400,44.256733
"2007-11-06",57.900002,59.900002,57.740002,59.889999,1767900,45.738327
"2007-11-07",59.310001,59.34,56.279999,56.279999,2136900,42.98135
"2007-11-08",56.549999,58.380001,56.119999,58.169998,2794900,44.424751
"2007-11-09",57.290001,58.689999,55.860001,57.630001,2035300,44.012352
"2007-11-12",57.41,60,57.23,58.400002,2496700,44.60041
"2007-11-13",58.77,61.740002,58.57,61.689999,1529500,47.112999
"2007-11-14",61.939999,63.150002,61.310001,62.23,1948200,47.525394
"2007-11-15",61.860001,62.529999,58.869999,59.669998,1645700,45.570309
"2007-11-16",60.02,60.380001,57.66,58.5,2903000,44.676781
"2007-11-19",58.009998,58.049999,55.16,55.66,2784000,42.507866
"2007-11-20",55.639999,57.549999,55.25,56.119999,3291800,42.859154
"2007-11-21",55.75,56.880001,54.75,55.73,2277800,42.561306
"2007-11-23",55.990002,58.299999,55.990002,57.98,698900,44.279648
"2007-11-26",58.099998,58.330002,54.060001,54.209999,2143200,41.40049
"2007-11-27",54.380001,56.09,54.34,56.040001,2286300,42.798065
"2007-11-28",56.57,59.279999,56.57,59.09,2354600,45.127365
"2007-11-29",59.02,59.02,56.189999,57.560001,2694100,43.958885
"2007-11-30",58.889999,60.330002,58.279999,58.689999,4373800,44.82188
"2007-12-03",59.259998,59.259998,57.650002,58.040001,1411700,44.325474
"2007-12-04",57.580002,57.98,56.029999,56.110001,1858000,42.851513
"2007-12-05",57.380001,59.060001,56.66,58.810001,2392200,44.913525
"2007-12-06",58.549999,60.869999,57.889999,60.630001,1399200,46.303467
"2007-12-07",60.200001,61.580002,58.98,59.34,4140800,45.318291
"2007-12-10",59.389999,60.84,59.139999,60.389999,2384800,46.120197
"2007-12-11",60.360001,60.360001,56.279999,56.560001,2208300,43.195194
"2007-12-12",57.950001,59.349998,55.93,57.07,2505900,43.584679
"2007-12-13",56.68,56.98,54.709999,56.490002,1509200,43.141739
"2007-12-14",56,56,54.310001,54.43,1945900,41.568493
"2007-12-17",54.09,55.48,54,54.560001,1956700,41.667782
"2007-12-18",54.860001,55.630001,53.389999,54.200001,2122300,41.392845
"2007-12-19",54.73,55.049999,53.23,54.099998,2709400,41.316467
"2007-12-20",53.84,55.439999,53.490002,54.720001,1513300,41.789959
"2007-12-21",55.939999,56.439999,54.869999,56.07,2310600,42.820992
"2007-12-24",56.759998,57.700001,55.779999,57.439999,650000,43.867256
"2007-12-26",56.880001,56.880001,56.029999,56.369999,691800,43.050079
"2007-12-27",55.650002,56.830002,55.470001,55.509998,1129000,42.393318
"2007-12-28",55.540001,56.23,54.52,54.709999,932000,41.782322
"2007-12-31",54.43,55.959999,53.799999,55.110001,1089800,42.08783
"2008-01-02",55.18,56.450001,54.830002,55.5,2222200,42.38567
"2008-01-03",55.799999,56.32,54.689999,54.919998,1314200,41.942711
"2008-01-04",53.810001,54.75,53.369999,53.650002,2615400,40.972809
"2008-01-07",54.080002,54.09,52.970001,53.540001,2563200,40.888794
"2008-01-08",53.91,54.259998,51.509998,51.689999,2591800,39.475929
"2008-01-09",51.709999,51.830002,49.470001,51.349998,3334400,39.216274
"2008-01-10",50.709999,55.07,50.650002,53.990002,3328600,41.23246
"2008-01-11",53.279999,55.080002,52.18,53.580002,1995800,40.919346
"2008-01-14",54.119999,56.389999,53.77,56.080002,2990000,42.828613
"2008-01-15",55.48,56,53.369999,53.419998,1974700,40.797153
"2008-01-16",53.07,54.299999,52.189999,52.43,2482600,40.041084
"2008-01-17",52.529999,52.630001,49.029999,49.349998,3958400,37.688866
"2008-01-18",49.619999,50.759998,48.049999,49.439999,3302300,37.757603
"2008-01-22",46.959999,50.959999,46,48.75,3772100,37.230648
"2008-01-23",47.200001,50.59,45.650002,49.98,7805000,38.170006
"2008-01-24",49.490002,51.16,49.490002,50.23,4854900,38.360935
"2008-01-25",51.75,54.599998,47.720001,49.610001,3866900,37.887436
"2008-01-28",49.349998,51.75,48.439999,51.459999,2317000,39.300293
"2008-01-29",51.939999,53.110001,50.599998,52.860001,1868900,40.369476
"2008-01-30",52.970001,55.41,52.279999,53.369999,2844800,40.758968
"2008-01-31",51.990002,55.869999,50.98,55.310001,3289200,42.359615
"2008-02-01",55.119999,57.549999,55.060001,57.119999,2827300,43.745808
"2008-02-04",56.279999,56.939999,54.610001,55.259998,3546200,42.321323
"2008-02-05",53.98,54.25,52.099998,52.200001,3828600,39.977783
"2008-02-06",52.77,52.93,51.34,51.490002,1798000,39.434044
"2008-02-07",51.220001,53.110001,51,52.349998,2821900,40.092667
"2008-02-08",51.75,52.66,51.25,51.689999,1341200,39.587212
"2008-02-11",51.52,51.799999,50.5,50.720001,1589200,38.844337
"2008-02-12",50.93,54.169998,50.93,52.77,2134500,40.414345
"2008-02-13",53.080002,53.759998,52.02,52.700001,2980400,40.360718
"2008-02-14",52.610001,52.610001,51.41,51.580002,1985400,39.502964
"2008-02-15",51.779999,52.610001,50.869999,52.27,1939400,40.031418
"2008-02-19",52.77,53.700001,51.720001,52.189999,1926800,39.970131
"2008-02-20",51.5,53.369999,50.759998,53.060001,1718400,40.636429
"2008-02-21",53.150002,53.900002,52.27,52.290001,1541300,40.046726
"2008-02-22",52.57,52.57,50.560001,52.450001,1863500,40.169262
"2008-02-25",52.380001,53.369999,51.220001,53.200001,1631800,40.743652
"2008-02-26",52.849998,54.490002,52.580002,54.169998,1686100,41.48653
"2008-02-27",53.709999,55.310001,53.509998,54.66,1520800,41.861809
"2008-02-28",54.16,54.439999,53.529999,54.060001,1670200,41.402287
"2008-02-29",53.25,53.25,50.439999,50.639999,2152000,38.783062
"2008-03-03",50.450001,51,49.869999,50.5,1747700,38.675823
"2008-03-04",49.549999,50.75,49.130001,50.529999,1998500,38.698807
"2008-03-05",50.299999,51.41,49.830002,50.32,1588800,38.537987
"2008-03-06",49.950001,50.099998,48.23,48.23,1831800,36.93734
"2008-03-07",47.93,49.860001,47.389999,48.779999,1583200,37.358559
"2008-03-10",48.740002,49.02,47.029999,47.080002,2007500,36.056602
"2008-03-11",49.169998,51.380001,48.139999,51.119999,2152600,39.150677
"2008-03-12",51.130001,51.900002,49.529999,49.720001,1773500,38.078468
"2008-03-13",48.900002,50.950001,47.439999,50.459999,2221000,38.645203
"2008-03-14",50.93,51.27,48.119999,48.779999,2392800,37.358559
"2008-03-17",47.529999,49.709999,46.5,49,2712400,37.527046
"2008-03-18",50.439999,51.450001,49.57,51.439999,2717500,39.395748
"2008-03-19",51.599998,52.150002,50.02,50.220001,2221500,38.461395
"2008-03-20",50.490002,54.310001,50.490002,54.200001,2797500,41.509518
"2008-03-24",54.369999,56.049999,53.880001,54.529999,2524200,41.762241
"2008-03-25",54.75,55.32,53.48,54.68,1774200,41.877125
"2008-03-26",54.599998,54.599998,52.669998,52.830002,1838800,40.460281
"2008-03-27",53.48,53.48,51.57,51.610001,1463200,39.525936
"2008-03-28",51.799999,52.290001,50.400002,50.57,1186000,38.729443
"2008-03-31",50.75,52.419998,50.5,51.849998,2244300,39.709747
"2008-04-01",52.43,54.75,52.200001,54.740002,1786900,41.923077
"2008-04-02",54.970001,55.860001,54.099998,54.639999,1785200,41.846481
"2008-04-03",54.330002,56.169998,53.990002,55.650002,1460300,42.619999
"2008-04-04",55.84,55.970001,54.32,54.57,1050900,41.792881
"2008-04-07",55,55.66,54.369999,54.779999,1392400,41.953705
"2008-04-08",54.549999,54.860001,53.27,53.59,1526400,41.042339
"2008-04-09",53.59,54.009998,52.349998,52.849998,1309300,40.475605
"2008-04-10",52.740002,53.880001,52.57,53.07,1529000,40.644093
"2008-04-11",52.02,52.810001,51.07,51.119999,1387700,39.150677
"2008-04-14",51,51.220001,49.720001,49.810001,1442400,38.1474
"2008-04-15",50.299999,50.900002,49.799999,50.82,1171600,38.920906
"2008-04-16",51.16,52,51.049999,51.5,2276800,39.441696
"2008-04-17",51.220001,51.77,51,51.490002,1865100,39.434044
"2008-04-18",52.259998,53.66,51.5,52.16,2506700,39.947155
"2008-04-21",51.779999,51.990002,51.009998,51.400002,1153500,39.365105
"2008-04-22",51.459999,51.549999,50.130001,50.290001,1684400,38.515007
"2008-04-23",46.689999,49.02,46.419998,47.049999,6352300,36.03363
"2008-04-24",47.049999,48.07,46.68,47.849998,4905300,36.646309
"2008-04-25",48.18,48.73,47.630001,47.900002,3983900,36.684605
"2008-04-28",48.200001,48.200001,47.060001,47.459999,3972900,36.34763
"2008-04-29",47.299999,47.439999,46.740002,47.169998,2418400,36.125523
"2008-04-30",47.169998,48.200001,46.959999,47.490002,3297300,36.486618
"2008-05-01",47.139999,50.52,47.139999,50.130001,3547600,38.514954
"2008-05-02",50.52,51.549999,49.700001,50.459999,2292000,38.768482
"2008-05-05",50.060001,50.389999,48.720001,49.32,2119800,37.89262
"2008-05-06",48.939999,50.27,48.049999,49.900002,2142600,38.338234
"2008-05-07",50.02,50.540001,48.290001,48.48,2134200,37.247242
"2008-05-08",48.759998,49.220001,47.560001,47.93,2067600,36.824677
"2008-05-09",47.509998,49.43,47,48.580002,2337800,37.324074
"2008-05-12",48.369999,50.080002,48.369999,50.080002,1827500,38.476528
"2008-05-13",50.310001,50.48,49.68,50.119999,2039200,38.507259
"2008-05-14",50.400002,51,50.119999,50.52,1251500,38.814579
"2008-05-15",50.450001,50.970001,50.07,50.650002,2282200,38.914448
"2008-05-16",50.049999,50.720001,49.610001,49.830002,1897100,38.284447
"2008-05-19",49.529999,50.740002,49.41,49.759998,1860000,38.230671
"2008-05-20",49.080002,49.209999,47.77,48.150002,2920600,36.99371
"2008-05-21",48.139999,48.82,46.110001,46.540001,7334800,35.756748
"2008-05-22",46.290001,47.02,45.18,46.889999,8966900,36.025646
"2008-05-23",46.459999,46.700001,45.849998,46.18,3233600,35.480167
"2008-05-27",46.209999,46.709999,45.700001,46.029999,2747100,35.364887
"2008-05-28",46.32,46.639999,45.650002,46.18,2803100,35.480167
"2008-05-29",46.189999,47.380001,45.740002,47.02,1833200,36.125523
"2008-05-30",47.150002,47.799999,46.959999,47.259998,3060600,36.309917
"2008-06-02",46.84,46.880001,45.77,46.279999,2512800,35.556992
"2008-06-03",46.369999,47.310001,45.299999,46.459999,2158300,35.695278
"2008-06-04",46.240002,47.580002,45.950001,46.639999,2089500,35.833576
"2008-06-05",46.790001,47.98,46.650002,47.84,2071200,36.755535
"2008-06-06",46.900002,47.599998,45.560001,45.77,2798700,35.165165
"2008-06-09",46.439999,46.509998,44.650002,45.360001,2241300,34.850151
